osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,junction,access,bridge
627532937,Haringrokerij,residential,False,True,42.709,"LINESTRING (3.4421056 51.2079941, 3.4417548 51.2083091)",,,,,,
630312564,Haringrokerij,residential,False,False,26.029,"LINESTRING (3.4421056 51.2079941, 3.4424114 51.2081286)",,,,,,
658556393,Brielstraat,residential,False,True,165.86700000000002,"LINESTRING (3.4416135 51.2062616, 3.441191 51.2061642, 3.4413587 51.2058928, 3.4414874 51.2059163, 3.4418428 51.2053323, 3.44182 51.2052609, 3.4418854 51.2051304)",,,,,destination,
73902642,Brielstraat,residential,False,True,13.012,"LINESTRING (3.4418854 51.2051304, 3.441705 51.2051001)",,,,,,
73902642,Brielstraat,residential,False,False,280.171,"LINESTRING (3.4418854 51.2051304, 3.4428584 51.20537, 3.4432055 51.2054488, 3.4446891 51.2057874, 3.445655 51.2060078)",,,,,,
658556393,Brielstraat,residential,False,False,165.867,"LINESTRING (3.4418854 51.2051304, 3.44182 51.2052609, 3.4418428 51.2053323, 3.4414874 51.2059163, 3.4413587 51.2058928, 3.441191 51.2061642, 3.4416135 51.2062616)",,,,,destination,
658560334,Weggevoerdenlaan,residential,True,False,20.993,"LINESTRING (3.4408809 51.2051273, 3.4410596 51.2050244, 3.4411027 51.2049995)",,,,,,
"[838469552, 48521209, 926727086, 926727087]",Weggevoerdenlaan,residential,False,True,90.213,"LINESTRING (3.4408809 51.2051273, 3.4400758 51.20546, 3.4398952 51.2055346, 3.439867 51.2055436, 3.4397984 51.2055723)",,,,,,yes
112983636,Bloemestraat,residential,False,False,191.263,"LINESTRING (3.4511315 51.2122526, 3.4509032 51.2122034, 3.4503706 51.2121309, 3.4496786 51.2119821, 3.4491652 51.2118438, 3.4485339 51.2117054)",,,,,,
112983636,Bloemestraat,residential,False,True,70.197,"LINESTRING (3.4511315 51.2122526, 3.4513849 51.2123073, 3.4518527 51.2124487, 3.4520328 51.2125282)",,,,,,
672613399,,residential,False,True,159.481,"LINESTRING (3.4511315 51.2122526, 3.4511934 51.2121466, 3.4513125 51.2120106, 3.4514659 51.2119408, 3.4515685 51.2119026, 3.4516396 51.2118866, 3.4517013 51.211895, 3.4517404 51.2119035, 3.4520107 51.2119623, 3.4521599 51.2120046, 3.452229 51.2120408, 3.4522592 51.2120857, 3.4522712 51.2121294, 3.4522618 51.2121756, 3.4521069 51.2124499, 3.4520328 51.2125282)",,,,,,
94121821,Gasmeterstraat,residential,False,False,28.639,"LINESTRING (3.4388443 51.2096217, 3.4392295 51.2097117)",50,,,,,
865260748,Boterhoek,residential,True,False,62.108999999999995,"LINESTRING (3.4388443 51.2096217, 3.4389098 51.2095166, 3.438942 51.2094451, 3.4391539 51.2090982)",,,,,,
315536394,Westeindestraat,tertiary,False,False,248.54399999999998,"LINESTRING (3.4390995 51.2083575, 3.4400431 51.2085255, 3.442146 51.2089044, 3.4425269 51.2089783)",,,,,,
964425728,Boterhoek,residential,False,False,27.336,"LINESTRING (3.4395227 51.2091822, 3.4391539 51.2090982)",,,,,,
964425728,Boterhoek,residential,False,True,27.336,"LINESTRING (3.4391539 51.2090982, 3.4395227 51.2091822)",,,,,,
865260747,Boterhoek,residential,True,False,98.818,"LINESTRING (3.4391539 51.2090982, 3.4388803 51.2090335, 3.438832 51.2089679, 3.4390037 51.2085999, 3.4390198 51.2085462, 3.4390995 51.2083575)",,,,,,
627532935,Haringrokerij,residential,False,True,73.125,"LINESTRING (3.4424491 51.2073365, 3.441824 51.2078648)",,,,,,
831917244,Haringrokerij,residential,False,False,51.039,"LINESTRING (3.4424491 51.2073365, 3.4429018 51.2076308, 3.4429177 51.2076424, 3.442954 51.207669)",,,,,,
"[627370480, 964338334]","['Haringrokerij', 'Edevallei']",residential,False,True,290.258,"LINESTRING (3.4424491 51.2073365, 3.4424143 51.2071118, 3.4422644 51.2069937, 3.4421698 51.2069632, 3.4421326 51.2069575, 3.4420755 51.2069488, 3.4418567 51.2069237, 3.4415517 51.2068774, 3.4413669 51.2068388, 3.4411974 51.2068021, 3.4410587 51.2067615, 3.4409139 51.2066978, 3.4407506 51.2065955, 3.4404456 51.2062693, 3.4397984 51.2055723)",,,,,,
627532934,Haringrokerij,residential,False,True,63.565,"LINESTRING (3.442954 51.207669, 3.4424114 51.2081286)",,,,,,
"[630312564, 831917244, 964338335]",Haringrokerij,residential,False,"[False, True]",145.67700000000002,"LINESTRING (3.442954 51.207669, 3.4432962 51.2078902, 3.4433167 51.2079243, 3.4433287 51.2080748, 3.4429827 51.2083823, 3.4424114 51.2081286)",,,,,,
831917244,Haringrokerij,residential,False,True,51.039,"LINESTRING (3.442954 51.207669, 3.4429177 51.2076424, 3.4429018 51.2076308, 3.4424491 51.2073365)",,,,,,
964426293,Bogaardestraat,living_street,False,True,60.141,"LINESTRING (3.4397929 51.2080724, 3.4400688 51.2075599)",,,,,destination,
