osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel
185670044,Rammelstraat,residential,50,False,False,63.388,"LINESTRING (3.976237 50.9675308, 3.9760027 50.9676351, 3.9755051 50.9678662)",,,
185670044,Rammelstraat,residential,50,False,True,74.703,"LINESTRING (3.976237 50.9675308, 3.9766864 50.9673413, 3.9768464 50.9672807, 3.9770275 50.9672559, 3.9771771 50.9672787)",,,
29733583,Nieuwstraat,residential,30,True,False,136.44,"LINESTRING (3.9782161 50.9657259, 3.9783015 50.9656986, 3.978918 50.9655766, 3.9789726 50.9655488, 3.9792796 50.9654888, 3.9793665 50.9654883, 3.979973 50.965376, 3.9800613 50.9653529)",,,
658462015,Markt,residential,,False,True,36.243,"LINESTRING (3.9782161 50.9657259, 3.9783006 50.9658663, 3.97843 50.9659576, 3.9784968 50.9659905)",,,
29145424,Katstraat,residential,50,False,False,11.993,"LINESTRING (3.980103 50.9652485, 3.9800881 50.9652994, 3.9800613 50.9653529)",,,
29145424,Katstraat,residential,50,False,True,170.269,"LINESTRING (3.980103 50.9652485, 3.9799781 50.9646225, 3.9799344 50.9644141, 3.979752 50.9637336)",,,
29330866,Julius De Geyterstraat,residential,50,True,False,196.902,"LINESTRING (3.980103 50.9652485, 3.9793211 50.965097, 3.9792634 50.9650896, 3.9791596 50.9650872, 3.9788139 50.9650956, 3.9783046 50.9651141, 3.9776309 50.9651357, 3.9775258 50.9651421, 3.9773357 50.9651683)",,,
29331051,Guido Gezellestraat,residential,50,False,True,127.33399999999999,"LINESTRING (3.9731627 50.9678174, 3.9735901 50.9679187, 3.9747241 50.9681671, 3.9748783 50.9681964)",,,
"[130005720, 29331127]","['Hoogveld', 'Guido Gezellestraat']",residential,,False,False,207.08199999999997,"LINESTRING (3.9731627 50.9678174, 3.9729972 50.9677781, 3.9723985 50.9676456, 3.9722886 50.9676428, 3.9722449 50.9676816, 3.9720412 50.9680339, 3.9718638 50.9683464, 3.9718731 50.9683908, 3.9718355 50.9684913, 3.9720035 50.9688559)",,,
29733598,Bergstraat,residential,50,False,True,81.85,"LINESTRING (3.9777524 50.970506, 3.9776745 50.9703956, 3.9772861 50.9700746, 3.9770659 50.9699146)",,,
"[62227504, 29732460]","['Kasteelstraat', 'Stationsstraat']",residential,50,False,"[False, True]",137.322,"LINESTRING (3.9832729 50.9700195, 3.9830071 50.9699622, 3.9829831 50.9699063, 3.9833212 50.9689693, 3.9833349 50.968931)",,,
31288134,Koning Albertlaan,residential,50,False,True,218.928,"LINESTRING (3.9828146 50.9633388, 3.979752 50.9637336)",,,
129298601,Bellaertstraat,residential,50,True,False,47.961,"LINESTRING (3.9828146 50.9633388, 3.9825221 50.9629488)",,,
31288134,Koning Albertlaan,residential,50,False,False,218.928,"LINESTRING (3.979752 50.9637336, 3.9828146 50.9633388)",,,
29145424,Katstraat,residential,50,False,False,170.269,"LINESTRING (3.979752 50.9637336, 3.9799344 50.9644141, 3.9799781 50.9646225, 3.980103 50.9652485)",,,
62217353,Kerkevijverstraat,residential,30,False,False,49.504999999999995,"LINESTRING (3.9791798 50.9674541, 3.9797654 50.9673723, 3.9798725 50.967371)",,,
657452713,Kerkevijverstraat,residential,,False,False,64.072,"LINESTRING (3.9791798 50.9674541, 3.979171 50.9675006, 3.9792611 50.9677826, 3.9792978 50.9678548, 3.9792763 50.9679682, 3.9792601 50.9680189)",,,
62217353,Kerkevijverstraat,residential,30,False,False,111.622,"LINESTRING (3.9802351 50.9672788, 3.980084 50.9668481, 3.9800606 50.9667869, 3.9800959 50.9666857, 3.979981 50.9663478, 3.9799833 50.9662972)",,,
62217353,Kerkevijverstraat,residential,30,False,True,27.639999999999997,"LINESTRING (3.9802351 50.9672788, 3.9800121 50.9673204, 3.979955 50.9673357, 3.9799183 50.9673545, 3.9798725 50.967371)",,,
304391918,,residential,30,False,False,27.049,"LINESTRING (3.9802351 50.9672788, 3.9802879 50.9672734, 3.980348 50.9672773, 3.980381 50.9672851, 3.9804193 50.9673033, 3.9804377 50.9673313, 3.9804709 50.9674176)",,1,
62217354,Klemendorp,residential,50,False,False,57.932,"LINESTRING (3.980525 50.9681794, 3.9805851 50.9681447, 3.9809215 50.9681025, 3.9813202 50.9680666)",,,
62217355,Stationsweg,residential,20,True,False,88.42099999999999,"LINESTRING (3.980525 50.9681794, 3.9805399 50.9682252, 3.9805938 50.9682801, 3.9807932 50.9685515, 3.9808925 50.9686015, 3.9812549 50.9688035)",,,
304391919,Keutelaarweg,residential,50,False,True,42.656000000000006,"LINESTRING (3.980525 50.9681794, 3.9804988 50.968138, 3.9804831 50.9677991)",,,
62217354,Klemendorp,residential,50,False,True,57.931999999999995,"LINESTRING (3.9813202 50.9680666, 3.9809215 50.9681025, 3.9805851 50.9681447, 3.980525 50.9681794)",,,
62217355,Stationsweg,residential,20,True,False,146.68099999999998,"LINESTRING (3.9812549 50.9688035, 3.9813387 50.9688115, 3.9823096 50.9688366, 3.9828807 50.9688686, 3.9833349 50.968931)",,,
150009789,Dwarsstraat,residential,50,False,True,126.485,"LINESTRING (3.9812549 50.9688035, 3.9812217 50.9688453, 3.981131 50.9690438, 3.9811003 50.9690934, 3.9810273 50.9691197, 3.9807719 50.9691494, 3.9800584 50.9692383, 3.9798154 50.9692708)",,,
62227504,Kasteelstraat,residential,50,False,False,272.227,"LINESTRING (3.9833349 50.968931, 3.9837158 50.9678645, 3.983781 50.9676819, 3.9840046 50.9670946, 3.9840394 50.9669963, 3.9841348 50.9667215, 3.984127 50.9666835, 3.9841376 50.9666366, 3.9841574 50.9665818, 3.9841941 50.9665491)",,,
"[62227504, 29732460]","['Kasteelstraat', 'Stationsstraat']",residential,50,False,"[False, True]",137.322,"LINESTRING (3.9833349 50.968931, 3.9833212 50.9689693, 3.9829831 50.9699063, 3.9830071 50.9699622, 3.9832729 50.9700195)",,,
124525687,Dorenweg,residential,50,False,True,262.76200000000006,"LINESTRING (3.9738381 50.9618001, 3.9740362 50.9620936, 3.9741927 50.9623655, 3.9743569 50.9627299, 3.9745102 50.9631412, 3.9746403 50.963512, 3.9747766 50.9639739, 3.9747917 50.9640345, 3.974784 50.964077)",,,
"[29354274, 29354282]",Rammelstraat,residential,50,False,False,169.055,"LINESTRING (3.9754548 50.9687049, 3.9754407 50.9689229, 3.9753612 50.9702241)",,,
29354274,Rammelstraat,residential,50,False,True,93.326,"LINESTRING (3.9754548 50.9687049, 3.9754593 50.9686244, 3.9755051 50.9678662)",,,
128397308,Bergstraat,residential,50,False,True,82.726,"LINESTRING (3.9754548 50.9687049, 3.9755291 50.968711, 3.9757327 50.9688592, 3.9759345 50.9690107, 3.976048 50.9691088, 3.9761225 50.9691638, 3.9761892 50.9692035, 3.9762181 50.9692518)",,,
128397353,Kerpelstraat,residential,50,False,False,106.13799999999999,"LINESTRING (3.9748425 50.9675376, 3.9748805 50.9674249, 3.9752302 50.9672594, 3.9758701 50.9670084, 3.9760113 50.9670033)",,,
185670046,Wichelse steenweg,secondary,50,False,False,23.488,"LINESTRING (3.9756071 50.970371, 3.9755149 50.9705741)",N442,,
185670046,Wichelse steenweg,secondary,50,False,True,131.598,"LINESTRING (3.9756071 50.970371, 3.9762181 50.9692518)",N442,,
185670046,Wichelse steenweg,secondary,50,False,True,23.488,"LINESTRING (3.9755149 50.9705741, 3.9756071 50.970371)",N442,,
29354282,Rammelstraat,residential,50,False,True,44.378,"LINESTRING (3.9755149 50.9705741, 3.975419 50.9705377, 3.9753756 50.9705094, 3.9753473 50.9704676, 3.9753486 50.9703297, 3.9753612 50.9702241)",,,
29733564,Kleine Ommegangweg,residential,30,True,False,50.464,"LINESTRING (3.9841401 50.9658638, 3.984071 50.9655506, 3.9840462 50.9654597, 3.9840205 50.9654173)",,,
153719014,Vijverbroekstraat,residential,50,False,False,60.538,"LINESTRING (3.9776458 50.9690046, 3.9780844 50.9689883, 3.9780666 50.9687839, 3.97802 50.9687281)",,,
153719014,Vijverbroekstraat,residential,50,False,True,49.843999999999994,"LINESTRING (3.9776458 50.9690046, 3.9776566 50.9689685, 3.9775929 50.9688683, 3.9776922 50.9688294, 3.97802 50.9687281)",,,
329265620,Vijverbroekstraat,residential,50,False,False,44.836999999999996,"LINESTRING (3.9776458 50.9690046, 3.9774132 50.9690863, 3.9773654 50.9691251, 3.9771044 50.969213)",,,
659488535,Vijverstraat,residential,,False,False,9.814,"LINESTRING (3.9788152 50.9686196, 3.9787851 50.9685334)",,,
659488535,Vijverstraat,residential,,False,True,95.969,"LINESTRING (3.9788152 50.9686196, 3.9790776 50.9694667)",,,
153719014,Vijverbroekstraat,residential,50,False,True,59.032000000000004,"LINESTRING (3.9788152 50.9686196, 3.9785492 50.9686597, 3.9780864 50.9686761, 3.97802 50.9687281)",,,
153719014,Vijverbroekstraat,residential,50,False,False,49.843999999999994,"LINESTRING (3.97802 50.9687281, 3.9776922 50.9688294, 3.9775929 50.9688683, 3.9776566 50.9689685, 3.9776458 50.9690046)",,,
153719014,Vijverbroekstraat,residential,50,False,True,60.538,"LINESTRING (3.97802 50.9687281, 3.9780666 50.9687839, 3.9780844 50.9689883, 3.9776458 50.9690046)",,,
153719014,Vijverbroekstraat,residential,50,False,False,59.032000000000004,"LINESTRING (3.97802 50.9687281, 3.9780864 50.9686761, 3.9785492 50.9686597, 3.9788152 50.9686196)",,,
186997979,Pastorijstraat,residential,30,False,False,45.274,"LINESTRING (3.9799144 50.9657493, 3.9800335 50.9654128, 3.9800613 50.9653529)",,,
29145424,Katstraat,residential,50,False,True,11.993,"LINESTRING (3.9800613 50.9653529, 3.9800881 50.9652994, 3.980103 50.9652485)",,,
186997979,Pastorijstraat,residential,30,False,True,45.274,"LINESTRING (3.9800613 50.9653529, 3.9800335 50.9654128, 3.9799144 50.9657493)",,,
308005738,Nieuwstraat,residential,30,True,False,282.27200000000005,"LINESTRING (3.9800613 50.9653529, 3.9801018 50.9653403, 3.9807603 50.9654278, 3.9809507 50.9654238, 3.9810476 50.9654359, 3.9816827 50.9655203, 3.9820338 50.9655598, 3.9821524 50.9655677, 3.9823672 50.9655765, 3.9825611 50.9655734, 3.9827562 50.9655636, 3.982986 50.9655462, 3.983125 50.9655499, 3.9833825 50.9655236, 3.9838067 50.9654687, 3.9840205 50.9654173)",,,
62217350,Kasteeldreef,residential,30,True,False,43.056,"LINESTRING (3.9805975 50.9663148, 3.9799833 50.9662972)",,,
"[304345875, 304345876, 304178006]",Kasteeldreef 22,residential,50,False,True,117.577,"LINESTRING (3.9805975 50.9663148, 3.9806054 50.9663626, 3.9806626 50.9664992, 3.9809914 50.9673422)",,,building_passage
304178006,Kasteeldreef 22,residential,50,False,True,23.397,"LINESTRING (3.9809914 50.9673422, 3.9810667 50.9675472)",,,
"[304345875, 304345876, 304178006]",Kasteeldreef 22,residential,50,False,False,117.577,"LINESTRING (3.9809914 50.9673422, 3.9806626 50.9664992, 3.9806054 50.9663626, 3.9805975 50.9663148)",,,building_passage
304178007,Kasteeldreef 22,residential,50,False,True,37.400999999999996,"LINESTRING (3.9809914 50.9673422, 3.9805184 50.9674111, 3.9804709 50.9674176)",,,
304178007,Kasteeldreef 22,residential,50,False,False,37.400999999999996,"LINESTRING (3.9804709 50.9674176, 3.9805184 50.9674111, 3.9809914 50.9673422)",,,
304391918,,residential,30,False,True,27.048999999999996,"LINESTRING (3.9804709 50.9674176, 3.9804377 50.9673313, 3.9804193 50.9673033, 3.980381 50.9672851, 3.980348 50.9672773, 3.9802879 50.9672734, 3.9802351 50.9672788)",,1,
307428727,,residential,30,True,False,45.785999999999994,"LINESTRING (3.9804709 50.9674176, 3.9805745 50.9676917, 3.9805795 50.9677097, 3.9805641 50.9677453, 3.9805362 50.9677711, 3.9804831 50.9677991)",,1,
304178006,Kasteeldreef 22,residential,50,False,False,23.397,"LINESTRING (3.9810667 50.9675472, 3.9809914 50.9673422)",,,
62217353,Kerkevijverstraat,residential,30,False,False,27.64,"LINESTRING (3.9798725 50.967371, 3.9799183 50.9673545, 3.979955 50.9673357, 3.9800121 50.9673204, 3.9802351 50.9672788)",,,
62217353,Kerkevijverstraat,residential,30,False,True,49.504999999999995,"LINESTRING (3.9798725 50.967371, 3.9797654 50.9673723, 3.9791798 50.9674541)",,,
304391919,Keutelaarweg,residential,50,False,False,42.656000000000006,"LINESTRING (3.9804831 50.9677991, 3.9804988 50.968138, 3.980525 50.9681794)",,,
307428727,,residential,30,True,False,79.049,"LINESTRING (3.9804831 50.9677991, 3.9802912 50.9678048, 3.9801192 50.9678086, 3.9800614 50.9677903, 3.9800229 50.967767, 3.9798725 50.967371)",,1,
308189084,Bambosstraat,residential,,False,False,85.605,"LINESTRING (3.9818294 50.9696814, 3.9821055 50.9696168, 3.9823161 50.9697362, 3.9820599 50.9698378, 3.9819465 50.9697401, 3.9818294 50.9696814)",,,
308189084,Bambosstraat,residential,,False,True,85.605,"LINESTRING (3.9818294 50.9696814, 3.9819465 50.9697401, 3.9820599 50.9698378, 3.9823161 50.9697362, 3.9821055 50.9696168, 3.9818294 50.9696814)",,,
308189084,Bambosstraat,residential,,False,True,82.857,"LINESTRING (3.9818294 50.9696814, 3.9817651 50.9696964, 3.9813369 50.9698312, 3.9809123 50.9700036, 3.9808091 50.9700542)",,,
120560046,Kerkevijverstraat,residential,50,False,False,111.63999999999999,"LINESTRING (3.9808091 50.9700542, 3.9804407 50.9697998, 3.9802078 50.9695883, 3.9798154 50.9692708)",,,
