osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed,junction
115732561,True,Rue Maury,residential,destination,False,195.626,"LINESTRING (3.8938216 50.4126013, 3.894546 50.4132149, 3.8949144 50.4135159, 3.8949644 50.4135567, 3.8956133 50.4139313)",,,,
115732699,True,Rue Salvador Allende,residential,,False,107.337,"LINESTRING (3.896106 50.411211, 3.8957576 50.4114604, 3.8957063 50.4115044, 3.8956699 50.4115507, 3.8955711 50.4116765, 3.8955189 50.4117202, 3.8952399 50.4118502, 3.8951027 50.4119152)",,,,
573245462,False,Rue de Grande-Bretagne,secondary,,False,50.153999999999996,"LINESTRING (3.896106 50.411211, 3.8956629 50.411007, 3.8955326 50.4109466)",2,N544,50,
573245462,False,Rue de Grande-Bretagne,secondary,,True,155.47799999999998,"LINESTRING (3.896106 50.411211, 3.8967659 50.4115238, 3.8968624 50.4115616, 3.8969547 50.4116076, 3.8970497 50.4116604, 3.8970709 50.4116763, 3.8972074 50.4117788, 3.8974838 50.4119863, 3.897571 50.4120568, 3.8976971 50.4121586)",2,N544,50,
865951664,True,Rue Franklin Roosevelt,residential,,False,80.589,"LINESTRING (3.8995735 50.4093548, 3.9002385 50.4088639, 3.9003044 50.4088003)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,False,31.504,"LINESTRING (3.898014 50.4073426, 3.8983138 50.4075518)",,,,
84892678,False,Rue Alfred Defuisseaux,residential,,True,5.574,"LINESTRING (3.898014 50.4073426, 3.8979577 50.4073076)",,,,
103985039,False,Rue César Depaepe,residential,,False,119.808,"LINESTRING (3.898014 50.4073426, 3.899088 50.4065105)",,,,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,False,27.937,"LINESTRING (3.8950923 50.4063852, 3.8947543 50.4065145)",2,N546,50,
115619538,True,Rue Gustave Defnet,residential,,False,24.518,"LINESTRING (3.8950923 50.4063852, 3.8951634 50.4062801, 3.8952583 50.406193)",,,,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,True,95.54599999999999,"LINESTRING (3.8950923 50.4063852, 3.8953542 50.406289, 3.8962558 50.4059511)",2,N546,50,
221517240,False,Rue Dufrane-Friart,residential,,False,272.13,"LINESTRING (3.8988729 50.4137219, 3.8986205 50.4138612, 3.8980062 50.414157, 3.8979092 50.4141866, 3.8977762 50.4142103, 3.8975009 50.4142543, 3.897475 50.4142576, 3.8973712 50.4142709, 3.897158 50.4143412, 3.897029 50.4144065, 3.8969012 50.4144361, 3.8968123 50.4144324, 3.8967564 50.4144301, 3.8966566 50.4144049, 3.8965429 50.4143628, 3.8960463 50.4141373, 3.8956133 50.4139313)",,,,
573245460,False,Rue Général Leman,residential,,False,34.93,"LINESTRING (3.8927702 50.4096348, 3.8927793 50.4096058, 3.892834 50.4094288, 3.8928739 50.4093278)",,,,
673615449,False,,residential,,True,6.562,"LINESTRING (3.8923271 50.4109022, 3.8922792 50.4108517)",,,,
500075564,True,Rue Archimède,residential,,False,112.94000000000001,"LINESTRING (3.8923271 50.4109022, 3.8923694 50.4109356, 3.8923844 50.4109528, 3.8925406 50.4111015, 3.8925698 50.4111293, 3.8926043 50.4111548, 3.8928179 50.4113151, 3.8930834 50.4115237, 3.89329 50.41171)",,,,
573245462,False,Rue de Grande-Bretagne,secondary,,True,2.144,"LINESTRING (3.8976971 50.4121586, 3.8977165 50.4121734)",2,N544,50,
573245462,False,Rue de Grande-Bretagne,secondary,,False,155.478,"LINESTRING (3.8976971 50.4121586, 3.897571 50.4120568, 3.8974838 50.4119863, 3.8972074 50.4117788, 3.8970709 50.4116763, 3.8970497 50.4116604, 3.8969547 50.4116076, 3.8968624 50.4115616, 3.8967659 50.4115238, 3.896106 50.411211)",2,N544,50,
305388463,False,Rue de France,secondary,,False,123.03900000000002,"LINESTRING (3.8933348 50.4069631, 3.8933163 50.406844, 3.8932972 50.4068132, 3.892971 50.4062868, 3.8927833 50.4060871, 3.8926583 50.4059542)",,N544,,
345212786,True,,secondary,,False,9.363,"LINESTRING (3.8933348 50.4069631, 3.8933745 50.4069594, 3.8934063 50.4069639, 3.8934341 50.4069745, 3.8934522 50.4069873)",,,,roundabout
"[305388465, 345212716]",False,Rue Joseph Dufrane,secondary,,False,93.96600000000001,"LINESTRING (3.8932844 50.4070589, 3.8931471 50.4071205, 3.8930971 50.4071326, 3.8929883 50.4071589, 3.8927783 50.4072074, 3.8925615 50.4072503, 3.8920376 50.4073278)",,N546,,
305388467,True,,secondary,,False,12.865,"LINESTRING (3.8932844 50.4070589, 3.8932718 50.4070412, 3.893268 50.4070218, 3.8932735 50.4070027, 3.8932889 50.4069845, 3.8933125 50.4069703, 3.8933348 50.4069631)",,,,roundabout
345212799,True,,secondary,,False,10.906,"LINESTRING (3.8934207 50.407079, 3.893391 50.4070865, 3.8933606 50.4070878, 3.893331 50.4070833, 3.8933047 50.4070734, 3.8932844 50.4070589)",,,,roundabout
848644051,False,Rue des Alliés,secondary,,True,113.818,"LINESTRING (3.8934207 50.407079, 3.8934734 50.4071425, 3.8935157 50.4071808, 3.8937585 50.4076137, 3.8939429 50.4080431)",2,N544,30,
126100868,False,Rue Léon Dufuisseaux,secondary,yes,True,80.517,"LINESTRING (3.8934522 50.4069873, 3.8936085 50.4069549, 3.8944454 50.4066401)",2,N546,50,
345212795,True,,secondary,,False,11.641,"LINESTRING (3.8934522 50.4069873, 3.8934674 50.4070094, 3.8934694 50.40703, 3.8934611 50.40705, 3.8934433 50.4070673, 3.8934207 50.407079)",,,,roundabout
126098243,False,Rue de Lambrechies,residential,,True,6.172,"LINESTRING (3.8908718 50.4108615, 3.8909587 50.4108652)",,,,
126098239,True,Rue Germain Hallez,residential,,False,300.48400000000004,"LINESTRING (3.8908718 50.4108615, 3.8902672 50.4099587, 3.8901063 50.4097604, 3.8891913 50.4090916, 3.8890717 50.4090415, 3.8889674 50.4090305, 3.8882615 50.4090698)",,,,
126098243,False,Rue de Lambrechies,residential,,False,32.068,"LINESTRING (3.8908718 50.4108615, 3.8907882 50.4108628, 3.8906248 50.4108168, 3.8905608 50.41083, 3.8904437 50.410854)",,,,
126098243,False,Rue de Lambrechies,residential,,False,111.93199999999999,"LINESTRING (3.8904437 50.410854, 3.8903958 50.4108651, 3.8897565 50.4110132, 3.8897433 50.4110163, 3.8894487 50.4110985, 3.888957 50.4111911)",,,,
126098243,False,Rue de Lambrechies,residential,,True,32.068000000000005,"LINESTRING (3.8904437 50.410854, 3.8905608 50.41083, 3.8906248 50.4108168, 3.8907882 50.4108628, 3.8908718 50.4108615)",,,,
380208623,False,,living_street,,True,55.217,"LINESTRING (3.8904437 50.410854, 3.8902988 50.4106065, 3.8901909 50.4105402, 3.8899867 50.4104977)",,,,
573245455,True,Rue Bosquetia,residential,,False,135.91,"LINESTRING (3.8928759 50.4084259, 3.8928004 50.4082989, 3.8927798 50.408265, 3.8927569 50.4082275, 3.8923547 50.4077081, 3.8920376 50.4073278)",,,,
"[573245456, 573245459]",False,"['Rue Général Leman', 'Place Bosquetia']",residential,,True,100.52600000000001,"LINESTRING (3.8928759 50.4084259, 3.8928882 50.4084764, 3.8929059 50.4085741, 3.8929075 50.4086015, 3.8929139 50.4087092, 3.8929126 50.408758, 3.8929107 50.4088336, 3.8929092 50.408891, 3.8929087 50.4089102, 3.8929038 50.4090876, 3.8928739 50.4093278)",,,,
380208622,False,,living_street,,True,62.434,"LINESTRING (3.8899867 50.4104977, 3.8898735 50.410403, 3.8895892 50.4102098, 3.8894765 50.4100474)",,,,
380208623,False,,living_street,,False,55.217,"LINESTRING (3.8899867 50.4104977, 3.8901909 50.4105402, 3.8902988 50.4106065, 3.8904437 50.410854)",,,,
380208623,False,,living_street,,True,127.56700000000001,"LINESTRING (3.8899867 50.4104977, 3.8898708 50.4105568, 3.8892495 50.4106872, 3.8889374 50.4107876, 3.8888891 50.4108833, 3.8888927 50.411012, 3.888957 50.4111911)",,,,
126098243,False,Rue de Lambrechies,residential,,False,54.162,"LINESTRING (3.888957 50.4111911, 3.8887789 50.4112053, 3.8883883 50.4111936, 3.8881972 50.411173)",,,,
126098243,False,Rue de Lambrechies,residential,,True,111.93199999999999,"LINESTRING (3.888957 50.4111911, 3.8894487 50.4110985, 3.8897433 50.4110163, 3.8897565 50.4110132, 3.8903958 50.4108651, 3.8904437 50.410854)",,,,
380208623,False,,living_street,,False,127.56700000000001,"LINESTRING (3.888957 50.4111911, 3.8888927 50.411012, 3.8888891 50.4108833, 3.8889374 50.4107876, 3.8892495 50.4106872, 3.8898708 50.4105568, 3.8899867 50.4104977)",,,,
380208622,False,,living_street,,False,62.434,"LINESTRING (3.8894765 50.4100474, 3.8895892 50.4102098, 3.8898735 50.410403, 3.8899867 50.4104977)",,,,
103985038,True,Rue de l'Enseignement,residential,,False,25.197,"LINESTRING (3.898876 50.4094111, 3.8986471 50.4092377)",,,,
573245453,False,Rue de l'Enseignement,residential,,False,23.904,"LINESTRING (3.898876 50.4094111, 3.8990773 50.4095836)",,,,
217989458,False,Place Jacques Brel,residential,,False,66.19200000000001,"LINESTRING (3.8949122 50.4058369, 3.8948613 50.405787, 3.8948223 50.4057488, 3.8947492 50.405674, 3.894411 50.4053346)",,,,
84892758,False,Rue des Sars,residential,,True,39.393,"LINESTRING (3.8991396 50.4055239, 3.8991726 50.4056532, 3.8994548 50.4057855)",,,,
"[713715611, 943613636]",False,Rue Ferrer,secondary,yes,False,99.231,"LINESTRING (3.8991396 50.4055239, 3.8990172 50.4055398, 3.8988715 50.4055585, 3.8977654 50.405695)",2,N546,50,
591821010,False,,residential,,False,66.654,"LINESTRING (3.8987396 50.4058268, 3.8988617 50.4058821, 3.8989431 50.4059193, 3.8992015 50.4059903, 3.8994548 50.4057855)",,,,
84892758,False,Rue des Sars,residential,,True,44.211,"LINESTRING (3.8994548 50.4057855, 3.8999572 50.4060212)",,,,
84892758,False,Rue des Sars,residential,,False,39.393,"LINESTRING (3.8994548 50.4057855, 3.8991726 50.4056532, 3.8991396 50.4055239)",,,,
591821010,False,,residential,,True,66.654,"LINESTRING (3.8994548 50.4057855, 3.8992015 50.4059903, 3.8989431 50.4059193, 3.8988617 50.4058821, 3.8987396 50.4058268)",,,,
593010710,False,Cour de l'Agrappe,residential,,False,15.95,"LINESTRING (3.899222 50.4073576, 3.8991367 50.4074216, 3.8990768 50.4074672)",,,30,
593010710,False,Cour de l'Agrappe,residential,,True,29.482,"LINESTRING (3.899222 50.4073576, 3.8993551 50.4074201, 3.8993793 50.4074325, 3.8994389 50.407463, 3.899473 50.4074804, 3.8995279 50.4075333)",,,30,
593010711,False,Cour de l'Agrappe,residential,,False,16.726,"LINESTRING (3.899222 50.4073576, 3.8992979 50.4073018, 3.8993741 50.4072426)",,,30,
593010710,False,Cour de l'Agrappe,residential,,True,15.95,"LINESTRING (3.8990768 50.4074672, 3.8991367 50.4074216, 3.899222 50.4073576)",,,30,
593010711,False,Cour de l'Agrappe,residential,,True,16.726,"LINESTRING (3.8993741 50.4072426, 3.8992979 50.4073018, 3.899222 50.4073576)",,,30,
181159020,True,Grand'Place,living_street,,False,33.374,"LINESTRING (3.8931632 50.4093364, 3.8931955 50.4093373, 3.8932706 50.4093395, 3.8933573 50.4093738, 3.8934681 50.4093693, 3.8935455 50.4093928, 3.8935824 50.4094266)",,,30,
615906859,True,Grand'Place,living_street,,False,58.354,"LINESTRING (3.8931632 50.4093364, 3.8931604 50.4093603, 3.8931293 50.4096236, 3.8930831 50.4096461, 3.8928387 50.4096373, 3.8927702 50.4096348)",1,,30,
673615449,False,,residential,,False,6.562,"LINESTRING (3.8922792 50.4108517, 3.8923271 50.4109022)",,,,
115726914,False,Rue du Lieutenant,residential,,True,54.579,"LINESTRING (3.8922792 50.4108517, 3.8923297 50.4108262, 3.8924759 50.410766, 3.8926607 50.4107005, 3.8927397 50.4106724, 3.8929248 50.4106068, 3.8929406 50.4106013)",,,,
673615449,False,,residential,,True,43.464,"LINESTRING (3.8922792 50.4108517, 3.8922363 50.4108098, 3.8921816 50.4107565, 3.8920589 50.4106159, 3.8920221 50.4105816, 3.8919613 50.4105177)",,,,
573471701,False,Rue du Onze Novembre,residential,,False,84.09899999999999,"LINESTRING (3.8919613 50.4105177, 3.891871 50.4105491, 3.8916678 50.4106005, 3.8915268 50.410637, 3.8911194 50.4107333, 3.8910532 50.4107499, 3.8909938 50.4107969, 3.8909587 50.4108652)",,,,
573471701,False,Rue du Onze Novembre,residential,,True,57.907000000000004,"LINESTRING (3.8919613 50.4105177, 3.8921621 50.4104509, 3.8923483 50.4103849, 3.8924705 50.4103454, 3.8925087 50.4103318, 3.8925405 50.4103206, 3.8926567 50.4102794, 3.8926794 50.4102695)",,,,
673615449,False,,residential,,False,43.464,"LINESTRING (3.8919613 50.4105177, 3.8920221 50.4105816, 3.8920589 50.4106159, 3.8921816 50.4107565, 3.8922363 50.4108098, 3.8922792 50.4108517)",,,,
943613636,False,Rue Ferrer,secondary,yes,False,36.541,"LINESTRING (3.8977654 50.405695, 3.8972592 50.4057575)",2,N546,50,
"[713715611, 943613636]",False,Rue Ferrer,secondary,yes,True,99.231,"LINESTRING (3.8977654 50.405695, 3.8988715 50.4055585, 3.8990172 50.4055398, 3.8991396 50.4055239)",2,N546,50,
