osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,lanes,junction
116432520,,Avenue Henri Lepage,residential,,False,False,231.62600000000003,"LINESTRING (4.6060432 50.7209462, 4.6058072 50.720953, 4.6055813 50.720914, 4.6053938 50.7208217, 4.6052177 50.7206967, 4.6051765 50.7206675, 4.6051703 50.7206631, 4.6049384 50.7204974, 4.6047576 50.7203708, 4.6046623 50.7203041, 4.6044379 50.7201585, 4.604146 50.7200118, 4.6037855 50.7199248, 4.6034042 50.7198375)",,,,
"[116432520, 24717628]",,Avenue Henri Lepage,residential,30,False,True,267.646,"LINESTRING (4.6060432 50.7209462, 4.606174 50.7209107, 4.6062882 50.720858, 4.6065338 50.7207294, 4.6068094 50.7205748, 4.6069951 50.7204811, 4.6071709 50.720384, 4.6074119 50.72026, 4.6077659 50.7200611, 4.6082551 50.7197537, 4.6088228 50.7194094, 4.6088999 50.7193678)",,,,
"[116432520, 24717628]",,Avenue Henri Lepage,residential,30,False,False,267.64599999999996,"LINESTRING (4.6088999 50.7193678, 4.6088228 50.7194094, 4.6082551 50.7197537, 4.6077659 50.7200611, 4.6074119 50.72026, 4.6071709 50.720384, 4.6069951 50.7204811, 4.6068094 50.7205748, 4.6065338 50.7207294, 4.6062882 50.720858, 4.606174 50.7209107, 4.6060432 50.7209462)",,,,
38100456,,Avenue des Mésanges,tertiary,30,False,True,144.471,"LINESTRING (4.6088999 50.7193678, 4.6087912 50.7192978, 4.6076026 50.7185023, 4.6074853 50.7184266)",,,,
"[501390164, 38100455]",,Avenue des Mésanges,tertiary,30,False,False,158.802,"LINESTRING (4.6088999 50.7193678, 4.6089874 50.7194242, 4.6093504 50.7196607, 4.6099465 50.7200558, 4.6101577 50.7202434, 4.610305 50.7203535, 4.6104131 50.720424)",,,,
30135199,,Courte Rue du Béguinage,residential,,True,False,50.477,"LINESTRING (4.6094068 50.7166948, 4.6089175 50.7170266)",,,,
31821448,,Rue Haute,residential,,False,False,61.485,"LINESTRING (4.6094068 50.7166948, 4.6100186 50.7170227, 4.6100733 50.7170521)",,,,
31821448,,Rue Haute,residential,,False,True,58.44800000000001,"LINESTRING (4.6094068 50.7166948, 4.6093847 50.716684, 4.6089637 50.7164776, 4.6088897 50.7164183, 4.6088054 50.7163394)",,,,
664617150,,Rue du Béguinage,residential,30,True,False,85.17900000000002,"LINESTRING (4.6089175 50.7170266, 4.6092092 50.7172748, 4.6095106 50.7175009, 4.6096565 50.7176325)",,,,
498368927,,Rue de Nivelles,residential,30,False,True,13.911,"LINESTRING (4.6081839 50.715686, 4.6081131 50.7155692)",,,,
30135202,,Place des Carmes,unclassified,30,False,False,71.546,"LINESTRING (4.6081839 50.715686, 4.6081204 50.7157075, 4.6073945 50.7159533, 4.6072875 50.7159891)",,,,
"[498368926, 498368927]",,"['Rue de Nivelles', ""Place de l'Hôtel de Ville""]",residential,30,False,False,69.679,"LINESTRING (4.6081839 50.715686, 4.6085265 50.7160298, 4.608644 50.7161598, 4.6086894 50.716224)",5,,,
30135203,,Place des Carmes,unclassified,30,True,False,56.09700000000001,"LINESTRING (4.6075452 50.7163055, 4.6076292 50.7164021, 4.6076379 50.7164249, 4.6076351 50.7164482, 4.6076138 50.7164663, 4.6075336 50.7164973, 4.6075195 50.7165116, 4.6075225 50.7165317, 4.6076437 50.7167467)",3,,,
"[23053425, 609517380]",N238,Boulevard de l'Europe,secondary,,False,True,39.297,"LINESTRING (4.6096716 50.7139845, 4.6098619 50.7140522, 4.6099763 50.7140907, 4.6101629 50.7141521)",,,"['4', '3']",
24974695,,Rue Adelin Colon,residential,,False,False,199.013,"LINESTRING (4.6153829 50.7213771, 4.6152322 50.7213206, 4.6148545 50.7211836, 4.6136172 50.7207396, 4.6130663 50.7205302, 4.6129345 50.7204826)",,,,
24974744,,Avenue Désiré Yernaux,residential,,True,False,210.27200000000002,"LINESTRING (4.6161314 50.7191905, 4.6160385 50.7191118, 4.6152265 50.7180472, 4.6149753 50.7177179, 4.6148828 50.717591, 4.6148732 50.7174861)",,,,
"[1094414403, 31241181]",,Rue Saint-Sébastien,residential,,False,False,126.281,"LINESTRING (4.6161314 50.7191905, 4.6150371 50.719536, 4.6146969 50.7196561, 4.6146332 50.7196786, 4.6145384 50.719712)",,,,
501390163,,Rue du Quatre Août,residential,,True,False,49.856,"LINESTRING (4.6087077 50.7183583, 4.6082283 50.7180283)",,,,
501390161,,Rue Lambert Fortune,residential,,False,False,16.159,"LINESTRING (4.6095725 50.7179478, 4.6094109 50.7178446)",,,,
31821461,,Rue Cense de Flandre,residential,,True,False,76.094,"LINESTRING (4.6095725 50.7179478, 4.609394 50.7180329, 4.6087077 50.7183583)",,,,
35910407,,Chemin du Borgendael,residential,,False,True,130.679,"LINESTRING (4.6037331 50.7196156, 4.6042615 50.7193313, 4.604583 50.7191716, 4.6051812 50.7189196, 4.6052099 50.7189062)",,,,
119957419,,Chemin du Borgendael,residential,,False,False,34.106,"LINESTRING (4.6037331 50.7196156, 4.6034794 50.7197649, 4.6034441 50.7197898, 4.6034042 50.7198375)",,,,
35910407,,Chemin du Borgendael,residential,,False,False,130.679,"LINESTRING (4.6052099 50.7189062, 4.6051812 50.7189196, 4.604583 50.7191716, 4.6042615 50.7193313, 4.6037331 50.7196156)",,,,
"[35910409, 35910412]",,"['Rue du Tir', 'Place de la Loriette']",residential,,False,"[False, True]",157.429,"LINESTRING (4.6049844 50.7178283, 4.6047047 50.7178362, 4.6045082 50.7178402, 4.6041466 50.717902, 4.60411 50.717904, 4.6040708 50.7178987, 4.6039625 50.7178509, 4.6038511 50.7178193, 4.6037721 50.7178119, 4.6037177 50.7178196, 4.6033837 50.7179267, 4.6033248 50.7179287, 4.6032802 50.7179104, 4.6032723 50.7178704, 4.6032744 50.717844, 4.6033066 50.7178222, 4.6033704 50.7177834, 4.6035103 50.7177011)",,,,
"[119957430, 119957423]",,Rue du Tir,residential,,False,True,40.058,"LINESTRING (4.6049844 50.7178283, 4.6053176 50.717841, 4.605401 50.7178342, 4.6054276 50.7178231, 4.6055268 50.7177812)",,,,
119957443,,Rue Sainte-Anne,tertiary,,False,True,11.955,"LINESTRING (4.605759 50.7171649, 4.6059261 50.7171458)",,,,
23088169,,Rue Sainte-Anne,tertiary,30,True,False,128.85399999999998,"LINESTRING (4.605759 50.7171649, 4.6056714 50.7171707, 4.6050821 50.7172073, 4.6048935 50.7172271, 4.6045092 50.7173191, 4.6039925 50.7174347)",,,,
35910414,,Rue du Réservoir,residential,,True,False,92.43599999999999,"LINESTRING (4.605759 50.7171649, 4.6057559 50.7171933, 4.605741 50.7172182, 4.6054635 50.7174482, 4.6051908 50.7176475, 4.6049844 50.7178283)",,,,
37078189,,Rue Fleurie,residential,30,False,True,116.50099999999999,"LINESTRING (4.6172912 50.7137159, 4.6171716 50.7136574, 4.6170286 50.7135992, 4.6164868 50.7133787, 4.6158954 50.7131543)",,,,
35911870,,Rue du Pont Saint Jean,residential,50,False,True,103.05000000000001,"LINESTRING (4.6075174 50.7132482, 4.6072599 50.7136108, 4.607136 50.7137798, 4.6070077 50.7138924, 4.6069292 50.7139612, 4.6068833 50.7140014, 4.6068519 50.7140336, 4.6068265 50.7140609)",,,,
"[609517427, 609517412, 609517413]",,Rue du Pont Saint Jean,residential,"['50', '30']",False,False,72.048,"LINESTRING (4.6075174 50.7132482, 4.6075561 50.7131464, 4.6075791 50.713062, 4.607588 50.7129991, 4.6075991 50.7129202, 4.6075953 50.7128784, 4.607587 50.7126051)",,,,
286982865,,Rue Théophile Piat,residential,50,True,False,101.683,"LINESTRING (4.605644 50.7146466, 4.6050747 50.7139419, 4.6050172 50.7138762, 4.6049806 50.7138344)",,,,
"[37142296, 37142298, 131285261, 498373263]",,Rue des Fontaines,residential,"['30', '50']",True,False,230.718,"LINESTRING (4.6094885 50.7149009, 4.6093323 50.7147658, 4.6091255 50.7145852, 4.6090306 50.71451, 4.6088006 50.7142933, 4.6087094 50.7141862, 4.6086363 50.7141116, 4.6083686 50.7139041, 4.6081624 50.7137231, 4.6078869 50.7135248, 4.6077582 50.7134331, 4.6075174 50.7132482)",,,,
37142295,,Courte Rue des Fontaines,residential,30,True,False,73.869,"LINESTRING (4.6095715 50.7149909, 4.6097228 50.7152195, 4.6098837 50.7154788, 4.6099632 50.7155303, 4.6100552 50.715561)",,,,
37251458,,Rue des Carabiniers,residential,30,False,False,64.38900000000001,"LINESTRING (4.6095715 50.7149909, 4.6094889 50.7150343, 4.6089154 50.7153084, 4.6088365 50.715334)",,,,
498373263,,Rue des Fontaines,residential,,True,False,11.591000000000001,"LINESTRING (4.6095715 50.7149909, 4.6095307 50.7149487, 4.6094885 50.7149009)",,,,
40149337,N4,Chaussée de Bruxelles,primary,50,False,True,73.06400000000001,"LINESTRING (4.6096582 50.7208749, 4.610335 50.7204729, 4.6104131 50.720424)",,,,
119957409,,Avenue de la Belle Voie,residential,,True,False,123.91499999999999,"LINESTRING (4.617504 50.7198643, 4.6162144 50.7192802, 4.6161478 50.7192453, 4.6161314 50.7191905)",,,,
30135202,,Place des Carmes,unclassified,30,False,True,71.54599999999999,"LINESTRING (4.6072875 50.7159891, 4.6073945 50.7159533, 4.6081204 50.7157075, 4.6081839 50.715686)",,,,
35910434,,Rue Lambert Fortune,residential,,True,False,33.378,"LINESTRING (4.6108444 50.71879, 4.6105451 50.7185572)",,,,
23053437,,Rue de Bruxelles,residential,,True,False,120.07899999999998,"LINESTRING (4.6118293 50.7181067, 4.611883 50.7181362, 4.6120825 50.7182502, 4.6122831 50.7183608, 4.6127012 50.7185873, 4.6129143 50.7186883, 4.6131402 50.7187966)",,,,
61194018,,Rue de l'Hôtel,residential,,True,False,102.896,"LINESTRING (4.6118293 50.7181067, 4.6113518 50.7184205, 4.6108444 50.71879)",,,,
35910434,,Rue Lambert Fortune,residential,,True,False,96.78999999999999,"LINESTRING (4.6105451 50.7185572, 4.6103793 50.7184174, 4.6098938 50.7181025, 4.6095725 50.7179478)",,,,
61194090,,Rue de l'Escaille,residential,,True,False,32.690999999999995,"LINESTRING (4.6105451 50.7185572, 4.6108375 50.7183545, 4.6108575 50.7183397)",,,,
622712433,N4,Avenue des Princes,primary,50,False,False,34.949,"LINESTRING (4.6159389 50.7166681, 4.6158112 50.7167662, 4.6157149 50.7168403, 4.6156231 50.7169106)",,,,
36477355,,Rue du Pont du Christ,tertiary,30,False,True,11.611,"LINESTRING (4.6104765 50.7150876, 4.6105171 50.7150239, 4.6105312 50.7149893)",5,,,
131285269,,Rue du Progrès,residential,30,True,False,73.914,"LINESTRING (4.6104765 50.7150876, 4.6097367 50.714908, 4.6097243 50.7149047, 4.6096396 50.7148842, 4.6094885 50.7149009)",,,,
594196739,,Rue du Pont du Christ,tertiary,30,False,False,47.981,"LINESTRING (4.6104765 50.7150876, 4.6104545 50.7151198, 4.6103809 50.7152093, 4.6101579 50.7154689)",5,,,
37251458,,Rue des Carabiniers,residential,30,False,False,57.26499999999999,"LINESTRING (4.6088365 50.715334, 4.6082674 50.7155166, 4.6082251 50.7155291, 4.6081131 50.7155692)",,,,
37251458,,Rue des Carabiniers,residential,30,False,True,64.389,"LINESTRING (4.6088365 50.715334, 4.6089154 50.7153084, 4.6094889 50.7150343, 4.6095715 50.7149909)",,,,
131285272,,Rue Barbier,residential,30,True,False,83.014,"LINESTRING (4.6095785 50.7159142, 4.6088365 50.715334)",,,,
594196743,,Rue du Pont du Christ,tertiary,30,False,False,63.658,"LINESTRING (4.6095785 50.7159142, 4.6093821 50.7160288, 4.6091564 50.7161362, 4.6089535 50.7162162, 4.6088509 50.7162501)",,,,
"[594196741, 594196742, 594196743]",,Rue du Pont du Christ,tertiary,30,False,True,51.718999999999994,"LINESTRING (4.6095785 50.7159142, 4.6096146 50.7158887, 4.6096361 50.7158735, 4.6099657 50.7156412, 4.6100552 50.715561)",5,,,
"[13264606, 13240335]",,"['Place Henri Berger', 'Rue des Volontaires']",residential,30,False,True,115.57100000000001,"LINESTRING (4.606316 50.7159649, 4.6063488 50.7160341, 4.6063679 50.7160744, 4.6063954 50.7161183, 4.6064747 50.7162454, 4.6065575 50.716378, 4.606682 50.7165751, 4.6067582 50.7166892, 4.6068618 50.7168076, 4.6069646 50.7169167)",,,,
"[222474753, 290218649]",,Place Henri Berger,residential,30,False,False,35.408,"LINESTRING (4.606316 50.7159649, 4.6062653 50.7158501, 4.6061802 50.7156583)",,,,
23053437,,Rue de Bruxelles,residential,,True,False,42.702,"LINESTRING (4.6110251 50.7176359, 4.6111001 50.7176934, 4.6111828 50.7177421, 4.6114624 50.7179011)",,,,
467004118,,Rue de la Cure,residential,,True,False,69.333,"LINESTRING (4.6110251 50.7176359, 4.6112084 50.7174906, 4.6113252 50.7173888, 4.611421 50.7172826, 4.6114901 50.7172032, 4.6115269 50.7171072)",,,,
148829107,,Place de la Cure,residential,,False,False,38.011,"LINESTRING (4.6111045 50.7168943, 4.6115269 50.7171072)",,,,
148829107,,Place de la Cure,residential,,False,True,26.006,"LINESTRING (4.6111045 50.7168943, 4.6109423 50.7168965, 4.6107352 50.7168994)",,,,
148829107,,Place de la Cure,residential,,False,True,38.011,"LINESTRING (4.6115269 50.7171072, 4.6111045 50.7168943)",,,,
483535267,,Place de la Cure,residential,,False,True,29.808,"LINESTRING (4.6115269 50.7171072, 4.6118653 50.7172683)",,,,
483535719,,Impasse Calongette,residential,,False,True,34.384,"LINESTRING (4.6115269 50.7171072, 4.6115398 50.7170685, 4.6115659 50.7170422, 4.6118066 50.7168586)",,,,
148829109,,Rue Chapelle Sainte-Elisabeth,residential,,True,False,87.71300000000001,"LINESTRING (4.6117575 50.7162262, 4.6117309 50.7162819, 4.6114524 50.7165897, 4.6111045 50.7168943)",,,,
148829110,,Ruelle du Pré de Wildre,residential,,False,True,33.929,"LINESTRING (4.6117575 50.7162262, 4.6115279 50.7160995, 4.61139 50.7160289)",,,,
670207622,,Rue Chapelle Sainte-Elisabeth,residential,,True,False,57.690000000000005,"LINESTRING (4.6123958 50.7159852, 4.6121189 50.7162102, 4.6121052 50.7162156, 4.6118938 50.7162157, 4.6118004 50.7162128, 4.6117575 50.7162262)",,,,
670932287,,Quai du Trompette,residential,,True,False,51.695,"LINESTRING (4.6123958 50.7159852, 4.6121237 50.7158271, 4.6119358 50.715723, 4.6118491 50.7156749)",,,,
"[23053425, 609517380]",N238,Boulevard de l'Europe,secondary,,False,False,39.297,"LINESTRING (4.6101629 50.7141521, 4.6099763 50.7140907, 4.6098619 50.7140522, 4.6096716 50.7139845)",,,"['4', '3']",
609517382,N238,Boulevard de l'Europe,secondary,,True,False,48.193,"LINESTRING (4.6101629 50.7141521, 4.6102833 50.714183, 4.6104037 50.7142139, 4.6105828 50.7142469, 4.6106372 50.7142575, 4.6106695 50.7142632, 4.6108159 50.7142755)",,,2,
609517383,N238,Boulevard de l'Europe,secondary,,False,True,50.474000000000004,"LINESTRING (4.6101629 50.7141521, 4.61025 50.7142157, 4.6105168 50.714311, 4.6105681 50.7143306, 4.6106173 50.7143485, 4.6106398 50.7143562, 4.6107628 50.714392)",,,2,
35910416,,Rond-Point de la Liberté,residential,,False,True,60.133,"LINESTRING (4.6057352 50.7214382, 4.605898 50.7212586, 4.6060472 50.7210597, 4.6060432 50.7209462)",,,,
"[36253713, 608981402, 588605100]",N243,Rue de Namur,tertiary,30,False,False,91.603,"LINESTRING (4.6112435 50.7132235, 4.6112452 50.7131977, 4.6112538 50.7131711, 4.611265 50.7131452, 4.6114192 50.7129728, 4.6119491 50.7126072, 4.6119991 50.712569)",5,,,
36253713,N243,Rue de Namur,tertiary,30,False,True,12.906,"LINESTRING (4.6112435 50.7132235, 4.6112414 50.7132539, 4.6112643 50.7133383)",,,,
"[609517427, 609517412, 609517413]",,Rue du Pont Saint Jean,residential,"['30', '50']",False,True,72.048,"LINESTRING (4.607587 50.7126051, 4.6075953 50.7128784, 4.6075991 50.7129202, 4.607588 50.7129991, 4.6075791 50.713062, 4.6075561 50.7131464, 4.6075174 50.7132482)",,,,
"[119957430, 119957423]",,Rue du Tir,residential,,False,False,40.058,"LINESTRING (4.6055268 50.7177812, 4.6054276 50.7178231, 4.605401 50.7178342, 4.6053176 50.717841, 4.6049844 50.7178283)",,,,
498370427,,,residential,,False,False,30.204,"LINESTRING (4.6105318 50.7181629, 4.6108575 50.7183397)",,,,
483535267,,Place de la Cure,residential,,False,False,29.808,"LINESTRING (4.6118653 50.7172683, 4.6115269 50.7171072)",,,,
483535719,,Impasse Calongette,residential,,False,False,34.384,"LINESTRING (4.6118066 50.7168586, 4.6115659 50.7170422, 4.6115398 50.7170685, 4.6115269 50.7171072)",,,,
498370427,,,residential,,False,True,30.204,"LINESTRING (4.6108575 50.7183397, 4.6105318 50.7181629)",,,,
61194090,,Rue de l'Escaille,residential,,True,False,64.749,"LINESTRING (4.6108575 50.7183397, 4.6110991 50.7181604, 4.6114624 50.7179011)",,,,
498370786,,Impasse des Clarisses,residential,,False,True,57.017,"LINESTRING (4.6128455 50.7137998, 4.612347 50.7142039)",,,,
"[588605088, 588605089, 588605090, 588605091, 499973902, 588605085, 588605086, 588605087]",N239,Chaussée de Louvain,secondary,"['30', '50']",False,False,130.375,"LINESTRING (4.6128455 50.7137998, 4.6128927 50.7138147, 4.6132126 50.7139188, 4.6133093 50.713954, 4.6133922 50.7139828, 4.61344 50.7140012, 4.6135196 50.7140278, 4.6135991 50.7140544, 4.6137116 50.714092, 4.6139909 50.714185, 4.6144107 50.7143248, 4.614482 50.7143481)",,,2,
"[30192046, 588605079, 588605082, 588605083, 588605084, 588605085]",N239,Chaussée de Louvain,secondary,30,False,True,124.145,"LINESTRING (4.6128455 50.7137998, 4.6127845 50.7137785, 4.6126575 50.7137358, 4.6125306 50.713693, 4.6124373 50.7136616, 4.6121611 50.713572, 4.6120819 50.7135462, 4.6117581 50.7134499, 4.6116957 50.71343, 4.6113744 50.7133274, 4.6113235 50.7133256, 4.6112643 50.7133383)",,,2,
498370786,,Impasse des Clarisses,residential,,False,False,57.017,"LINESTRING (4.612347 50.7142039, 4.6128455 50.7137998)",,,,
900721527,,Rue du Moulin à vent,residential,50,False,False,48.394000000000005,"LINESTRING (4.6055601 50.7153757, 4.6059101 50.7155898, 4.6060487 50.7156817)",,,,
934271993,,Place Alphonse Bosch,secondary,,False,False,13.483,"LINESTRING (4.6107628 50.714392, 4.6108159 50.7142755)",,,3,
24717735,,Place Alphonse Bosch,tertiary,,False,True,31.545,"LINESTRING (4.6107628 50.714392, 4.6107339 50.7144664, 4.6107286 50.7144828, 4.6107183 50.7145133, 4.6106955 50.7145872, 4.6106671 50.7146691)",,,3,
609517383,N238,Boulevard de l'Europe,secondary,,False,False,50.474000000000004,"LINESTRING (4.6107628 50.714392, 4.6106398 50.7143562, 4.6106173 50.7143485, 4.6105681 50.7143306, 4.6105168 50.714311, 4.61025 50.7142157, 4.6101629 50.7141521)",,,2,
31821448,,Rue Haute,residential,,False,False,58.44800000000001,"LINESTRING (4.6088054 50.7163394, 4.6088897 50.7164183, 4.6089637 50.7164776, 4.6093847 50.716684, 4.6094068 50.7166948)",,,,
1051757713,,,tertiary,,True,False,11.446000000000002,"LINESTRING (4.6088054 50.7163394, 4.6087712 50.7163467, 4.6087352 50.7163466, 4.6087012 50.7163389, 4.6086731 50.7163246, 4.6086633 50.7163148)",4,,,roundabout
665428106,,Rue Constant de Raedt,residential,,False,True,4.392,"LINESTRING (4.61139 50.7160289, 4.6113498 50.7159987)",,,,
27451999,,Rue Charles Sambon,residential,,True,False,51.032,"LINESTRING (4.61139 50.7160289, 4.6117513 50.7157329, 4.6118491 50.7156749)",,,,
148829110,,Ruelle du Pré de Wildre,residential,,False,False,33.929,"LINESTRING (4.61139 50.7160289, 4.6115279 50.7160995, 4.6117575 50.7162262)",,,,
23053437,,Rue de Bruxelles,residential,,True,False,34.494,"LINESTRING (4.6114624 50.7179011, 4.6114902 50.7179164, 4.6118293 50.7181067)",,,,
"[498368926, 498368927]",,"[""Place de l'Hôtel de Ville"", 'Rue de Nivelles']",residential,30,False,True,69.679,"LINESTRING (4.6086894 50.716224, 4.608644 50.7161598, 4.6085265 50.7160298, 4.6081839 50.715686)",5,,,
1051306965,,,tertiary,,True,False,13.424,"LINESTRING (4.6086894 50.716224, 4.6087207 50.7162138, 4.6087556 50.7162105, 4.6087903 50.7162145, 4.6088211 50.7162253, 4.6088449 50.7162418, 4.6088509 50.7162501)",4,,,roundabout
36253257,,Place de l'Hôtel de Ville,tertiary,30,False,False,36.226,"LINESTRING (4.6086633 50.7163148, 4.6085622 50.7163663, 4.6082394 50.7164989)",,,2,
1051757712,,,tertiary,,True,False,11.298,"LINESTRING (4.6086633 50.7163148, 4.6086539 50.7163052, 4.6086459 50.716283, 4.6086498 50.7162603, 4.6086649 50.7162401, 4.6086894 50.716224)",4,,,roundabout
594196743,,Rue du Pont du Christ,tertiary,30,False,True,63.658,"LINESTRING (4.6088509 50.7162501, 4.6089535 50.7162162, 4.6091564 50.7161362, 4.6093821 50.7160288, 4.6095785 50.7159142)",,,,
1051757714,,,tertiary,,True,False,11.509,"LINESTRING (4.6088509 50.7162501, 4.608859 50.7162623, 4.6088619 50.7162845, 4.6088534 50.7163062, 4.6088338 50.7163253, 4.6088054 50.7163394)",4,,,roundabout
1193584239,,Montagne d'Aisemont,residential,30,True,False,79.175,"LINESTRING (4.6152255 50.7137262, 4.6158954 50.7131543)",,,,
24974628,,Montagne d'Aisemont,residential,30,False,True,86.751,"LINESTRING (4.6152255 50.7137262, 4.6149667 50.7139371, 4.614778 50.7140873, 4.614482 50.7143481)",,,,
