osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,width,tunnel
174723253,False,2,,Gortataggart,residential,True,215.57299999999998,"LINESTRING (-7.8193653 52.6841706, -7.8192478 52.6841983, -7.8191095 52.6842188, -7.8189712 52.6842351, -7.8188093 52.6842453, -7.8186676 52.6842392, -7.8185529 52.6842249, -7.8184078 52.6842004, -7.818283 52.6841819, -7.8181919 52.6841635, -7.8179929 52.6841247, -7.816711 52.6838404, -7.8166368 52.68382, -7.8166132 52.6837995, -7.8166199 52.6837648, -7.8166685 52.683624)",,,,
30590458,False,2,R660,West Gate,secondary,False,33.553,"LINESTRING (-7.8146173 52.6786809, -7.8150912 52.6785887)",,,,
30590458,False,2,R660,West Gate,secondary,True,22.738,"LINESTRING (-7.8146173 52.6786809, -7.8142961 52.6787433)",,,,
572883753,False,,,Wolfe Tone Place,residential,False,39.24,"LINESTRING (-7.8146173 52.6786809, -7.8144681 52.6783398)",,,,
572883753,False,,,Wolfe Tone Place,residential,True,39.24,"LINESTRING (-7.8144681 52.6783398, -7.8146173 52.6786809)",,,,
573313362,False,,,Castle Lane,residential,False,41.609,"LINESTRING (-7.8157916 52.6784778, -7.8159201 52.6788438)",,,,
368467444,False,2,R660,Friar Street,secondary,False,113.804,"LINESTRING (-7.8157916 52.6784778, -7.8158801 52.6784692, -7.8163703 52.67847, -7.816608 52.678491, -7.8167011 52.6784966, -7.8167979 52.6784879, -7.8169542 52.678471, -7.8170368 52.6784567, -7.8171207 52.6784378, -7.817437 52.6783582)",,,,
368467444,False,2,R660,Friar Street,secondary,True,48.945,"LINESTRING (-7.8157916 52.6784778, -7.8155167 52.6785044, -7.8150912 52.6785887)",,,,
573313362,False,,,Castle Lane,residential,True,41.609,"LINESTRING (-7.8159201 52.6788438, -7.8157916 52.6784778)",,,,
575136695,False,,,,residential,False,29.152,"LINESTRING (-7.8188848 52.6779971, -7.81904 52.6782418)",,,,
368467444,False,2,R660,Friar Street,secondary,False,50.89,"LINESTRING (-7.8188848 52.6779971, -7.8189945 52.6779702, -7.8192215 52.6779048, -7.8193961 52.67784, -7.8195432 52.6777766)",,,,
368467444,False,2,R660,Friar Street,secondary,True,105.55199999999999,"LINESTRING (-7.8188848 52.6779971, -7.8186081 52.6780649, -7.8181751 52.6781672, -7.8176134 52.6783138, -7.817437 52.6783582)",,,,
575136695,False,,,,residential,True,29.152,"LINESTRING (-7.81904 52.6782418, -7.8188848 52.6779971)",,,,
14220687,True,1,N75,Liberty Square,primary,False,80.209,"LINESTRING (-7.8123645 52.6792298, -7.8119663 52.6792673, -7.8116689 52.6792871, -7.8115299 52.6792865, -7.8111813 52.679285)",,,,
832670965,True,1,,,primary_link,False,20.771,"LINESTRING (-7.8123645 52.6792298, -7.8122824 52.6792117, -7.8122422 52.6791743, -7.8122395 52.6791353, -7.8122937 52.6790974)",,,,
37111830,False,,,Matthew Avenue,residential,False,309.22099999999995,"LINESTRING (-7.8195647 52.6778582, -7.819846 52.6786377, -7.8200804 52.6793525, -7.8200973 52.6794575, -7.8200964 52.6795736, -7.820063 52.6796606, -7.8199435 52.6798336, -7.8198102 52.6799324, -7.8196027 52.6800271, -7.8191198 52.6801575, -7.8188937 52.6802186)",50,,,
37111830,False,,,Matthew Avenue,residential,True,9.197,"LINESTRING (-7.8195647 52.6778582, -7.819554 52.6778285, -7.8195432 52.6777766)",50,,,
863809031,False,,,,residential,False,114.65,"LINESTRING (-7.8195647 52.6778582, -7.8197264 52.6778023, -7.8204238 52.6776787, -7.8211909 52.6775697)",,,,
863809031,False,,,,residential,True,114.65,"LINESTRING (-7.8211909 52.6775697, -7.8204238 52.6776787, -7.8197264 52.6778023, -7.8195647 52.6778582)",,,,
573731821,False,,,,unclassified,True,161.87400000000002,"LINESTRING (-7.8096467 52.6780841, -7.8094294 52.6783313, -7.8093891 52.6783914, -7.8092165 52.6786489, -7.8091394 52.6787676, -7.8092402 52.6788839, -7.8093055 52.6789858, -7.8093549 52.6790961, -7.8093482 52.6791481, -7.8093391 52.6792195, -7.8093727 52.679331, -7.8094426 52.6794359)",,,,
