osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,bridge,junction,width
138124221,False,2,Copley Street,tertiary,50,False,20.714,"LINESTRING (-8.4670893 51.8952994, -8.466788 51.8953108)",,,,,
138124221,False,2,Copley Street,tertiary,50,True,4.2,"LINESTRING (-8.4670893 51.8952994, -8.4671502 51.8952956)",,,,,
29301229,False,1,Stable Lane,unclassified,50,True,132.31,"LINESTRING (-8.4670893 51.8952994, -8.4672328 51.8948485, -8.4672107 51.8948175, -8.4671615 51.8947958, -8.4661255 51.8946352)",,,,,
138124219,True,3,Anglesea Street,secondary,50,False,163.527,"LINESTRING (-8.4662211 51.8967971, -8.4657538 51.8961034, -8.4654077 51.8955553, -8.465382 51.8955145, -8.4653195 51.8954361)",R610,,,,
107105814,True,2,Albert Street,trunk,50,False,30.885,"LINESTRING (-8.4629299 51.8973291, -8.4629601 51.8974298, -8.4629805 51.8976047)",N27,yes,,,
110781527,False,2,Kennedy Quay,unclassified,50,False,31.834,"LINESTRING (-8.4604975 51.8984782, -8.4606808 51.8982152)",,,,,
110781529,False,2,Kennedy Quay,unclassified,50,True,153.005,"LINESTRING (-8.4604975 51.8984782, -8.4583281 51.8987967)",,,,,
110781529,False,2,Kennedy Quay,unclassified,50,False,39.482,"LINESTRING (-8.4604975 51.8984782, -8.4607956 51.8984449, -8.4608752 51.8984286, -8.4610502 51.8983852)",,,,,
110781527,False,2,Kennedy Quay,unclassified,50,True,31.834,"LINESTRING (-8.4606808 51.8982152, -8.4604975 51.8984782)",,,,,
110781516,True,2,Victoria Road,tertiary,50,False,90.23500000000001,"LINESTRING (-8.4606808 51.8982152, -8.4602056 51.8979388, -8.4598447 51.8977334, -8.4597113 51.8976673)",,,,,
31406616,False,2,Old Blackrock Road,residential,50,True,65.935,"LINESTRING (-8.4629696 51.8931073, -8.463112 51.893086, -8.4632059 51.8930699, -8.4636111 51.8929984, -8.463895 51.892948)",,,,,
32431687,False,,Carrig View Terrace,residential,50,True,45.144000000000005,"LINESTRING (-8.4629696 51.8931073, -8.4630932 51.8929257, -8.4632244 51.892733)",,,,,
"[558654060, 29313764]",False,2,Old Blackrock Road,residential,50,False,57.991,"LINESTRING (-8.4629696 51.8931073, -8.4625361 51.8931926, -8.4621547 51.8932431)",,,yes,,
"[558654059, 29313765]",False,2,Old Blackrock Road,residential,50,True,102.29300000000002,"LINESTRING (-8.4588712 51.8935238, -8.459069 51.8935249, -8.4591605 51.8935307, -8.4597676 51.8935713, -8.4601881 51.8936136, -8.4602699 51.8936129, -8.4603516 51.8936064)",,,,,
32431013,False,,,residential,,False,41.924,"LINESTRING (-8.4588712 51.8935238, -8.4588907 51.8936331, -8.4589463 51.8937568, -8.4590211 51.8938876)",,,,,
32431013,False,,,residential,,False,18.865,"LINESTRING (-8.4590211 51.8938876, -8.4591157 51.8940469)",,,,,
32431013,False,,,residential,,True,41.924,"LINESTRING (-8.4590211 51.8938876, -8.4589463 51.8937568, -8.4588907 51.8936331, -8.4588712 51.8935238)",,,,,
32431106,False,,,residential,,False,74.559,"LINESTRING (-8.4590211 51.8938876, -8.4588796 51.893905, -8.4587237 51.8939334, -8.4585502 51.8939675, -8.4584868 51.8939939, -8.4584542 51.8940152, -8.4584437 51.8940331, -8.4584471 51.8940531, -8.4585878 51.8942797, -8.4585939 51.8942895)",,,,,
32431013,False,,,residential,,True,18.865,"LINESTRING (-8.4591157 51.8940469, -8.4590211 51.8938876)",,,,,
32431106,False,,,residential,,True,74.559,"LINESTRING (-8.4585939 51.8942895, -8.4585878 51.8942797, -8.4584471 51.8940531, -8.4584437 51.8940331, -8.4584542 51.8940152, -8.4584868 51.8939939, -8.4585502 51.8939675, -8.4587237 51.8939334, -8.4588796 51.893905, -8.4590211 51.8938876)",,,,,
31406616,False,2,Old Blackrock Road,residential,50,False,65.935,"LINESTRING (-8.463895 51.892948, -8.4636111 51.8929984, -8.4632059 51.8930699, -8.463112 51.893086, -8.4629696 51.8931073)",,,,,
31406616,False,2,Old Blackrock Road,residential,50,True,86.144,"LINESTRING (-8.463895 51.892948, -8.4647399 51.8929489, -8.4649476 51.8929258, -8.4651425 51.8928998)",,,,,
31406616,False,2,Old Blackrock Road,residential,50,False,86.144,"LINESTRING (-8.4651425 51.8928998, -8.4649476 51.8929258, -8.4647399 51.8929489, -8.463895 51.892948)",,,,,
"[31406616, 1202383425, 1202383426, 1202383424]",False,2,Old Blackrock Road,residential,50,True,53.437999999999995,"LINESTRING (-8.4651425 51.8928998, -8.4653198 51.8928808, -8.4655044 51.8928722, -8.4657206 51.8928699, -8.4657566 51.8928672, -8.4657834 51.8928651, -8.465915 51.8928491)",,,,,
114395941,False,2,Thomond Square,residential,50,True,32.446999999999996,"LINESTRING (-8.4651425 51.8928998, -8.4651397 51.8928485, -8.4651315 51.8926333, -8.4651306 51.8926081)",,,,,
114395940,False,,Thomond Square,residential,50,False,9.98,"LINESTRING (-8.4651306 51.8926081, -8.465276 51.8926102)",,,,,
114395940,False,,Thomond Square,residential,50,True,9.129,"LINESTRING (-8.4651306 51.8926081, -8.4649976 51.8926063)",,,,,
114395941,False,2,Thomond Square,residential,50,False,32.447,"LINESTRING (-8.4651306 51.8926081, -8.4651315 51.8926333, -8.4651397 51.8928485, -8.4651425 51.8928998)",,,,,
32431523,False,,Thomond Square,residential,50,False,26.097,"LINESTRING (-8.4649592 51.8928398, -8.4649976 51.8926063)",,,,,
32431523,False,,Thomond Square,residential,50,True,26.097,"LINESTRING (-8.4649976 51.8926063, -8.4649592 51.8928398)",,,,,
114395940,False,,Thomond Square,residential,50,False,9.129,"LINESTRING (-8.4649976 51.8926063, -8.4651306 51.8926081)",,,,,
32431523,False,,Thomond Square,residential,50,False,92.767,"LINESTRING (-8.4649976 51.8926063, -8.4650572 51.892276, -8.4650627 51.8922569, -8.4650748 51.8922422, -8.4650939 51.8922316, -8.4651902 51.8922338, -8.4652137 51.8922407, -8.4652282 51.8922541, -8.4652421 51.8922737, -8.465276 51.8926102)",,,,,
32431523,False,,Thomond Square,residential,50,True,20.471,"LINESTRING (-8.4652857 51.8927942, -8.465276 51.8926102)",,,,,
32431523,False,,Thomond Square,residential,50,False,20.471,"LINESTRING (-8.465276 51.8926102, -8.4652857 51.8927942)",,,,,
114395940,False,,Thomond Square,residential,50,True,9.98,"LINESTRING (-8.465276 51.8926102, -8.4651306 51.8926081)",,,,,
32431523,False,,Thomond Square,residential,50,True,92.767,"LINESTRING (-8.465276 51.8926102, -8.4652421 51.8922737, -8.4652282 51.8922541, -8.4652137 51.8922407, -8.4651902 51.8922338, -8.4650939 51.8922316, -8.4650748 51.8922422, -8.4650627 51.8922569, -8.4650572 51.892276, -8.4649976 51.8926063)",,,,,
32431687,False,,Carrig View Terrace,residential,50,False,45.144000000000005,"LINESTRING (-8.4632244 51.892733, -8.4630932 51.8929257, -8.4629696 51.8931073)",,,,,
32432329,True,,Kemp Street,residential,,False,51.031,"LINESTRING (-8.4690399 51.8942708, -8.4688194 51.8947091)",,,,,
138137985,False,2,Sawmill Street,unclassified,50,False,59.928,"LINESTRING (-8.4690399 51.8942708, -8.4686074 51.8941998, -8.4681969 51.89413)",,,,,
138137985,False,2,Sawmill Street,unclassified,50,True,49.393,"LINESTRING (-8.4690399 51.8942708, -8.4690598 51.8942742, -8.4696605 51.8943775, -8.4697333 51.89439)",,,,,
145681856,True,3,South Terrace,secondary,50,False,33.103,"LINESTRING (-8.4688194 51.8947091, -8.4690204 51.8947724, -8.4690617 51.8947878, -8.46924 51.8948545)",R610,,,,
32698091,False,,Needham Place,residential,50,False,72.601,"LINESTRING (-8.4718721 51.8940925, -8.4709069 51.8938251)",,,,,
137231945,True,,Dunbar Street,residential,50,False,71.805,"LINESTRING (-8.4718721 51.8940925, -8.4718198 51.8942042, -8.471705 51.8944706, -8.4716043 51.8947167)",,,,,
32698091,False,,Needham Place,residential,50,True,72.601,"LINESTRING (-8.4709069 51.8938251, -8.4718721 51.8940925)",,,,,
110781516,True,2,Victoria Road,tertiary,50,False,31.983999999999998,"LINESTRING (-8.4610502 51.8983852, -8.4609969 51.8983752, -8.4609111 51.898343, -8.4608516 51.8983145, -8.4607942 51.8982829, -8.4606808 51.8982152)",,,,,
110781529,False,2,Kennedy Quay,unclassified,50,True,39.482,"LINESTRING (-8.4610502 51.8983852, -8.4608752 51.8984286, -8.4607956 51.8984449, -8.4604975 51.8984782)",,,,,
"[29427155, 29427156, 107186645, 1201728807]",True,2,Parnell Bridge,secondary,50,False,80.45,"LINESTRING (-8.4662021 51.8973399, -8.4663818 51.8973303, -8.4664056 51.8973323, -8.4664674 51.8973408, -8.466522 51.8973602, -8.4668343 51.8977605, -8.4668549 51.8977903, -8.4668815 51.8978298)",R848,,yes,,
"[165598282, 29313478]",True,1,Anglesea Street,secondary,50,False,66.79499999999999,"LINESTRING (-8.4662021 51.8973399, -8.4663161 51.8972714, -8.4663515 51.8972402, -8.4663687 51.8972219, -8.4663838 51.8971989, -8.4663899 51.8971509, -8.4663799 51.8970922, -8.4663492 51.8970351, -8.4662736 51.8969153, -8.4662211 51.8967971)",R610,,,,
"[174685587, 159762884]",True,1,Deane Street,unclassified,50,False,62.605000000000004,"LINESTRING (-8.4662166 51.8988569, -8.4660657 51.8992827, -8.4660247 51.8993233, -8.4659522 51.8993888)",,no,,,
"[233809947, 1203378300]",True,"['1', '2']",Oliver Plunkett Street Lower,tertiary,50,False,36.227,"LINESTRING (-8.4662166 51.8988569, -8.4659389 51.8989148, -8.465717 51.8989623)",,,,,
39020727,True,1,Father Mathew Street,unclassified,50,False,54.162000000000006,"LINESTRING (-8.4708955 51.8968283, -8.470884 51.8968072, -8.4708431 51.8967323, -8.4706435 51.8963667)",,,,,
138124569,True,2,South Mall,secondary,50,False,130.414,"LINESTRING (-8.4708955 51.8968283, -8.4705676 51.8969008, -8.4697104 51.8971007, -8.4691158 51.8972399)",R610,,,,
204575483,False,4,Langford Row,secondary,50,False,6.945,"LINESTRING (-8.4667659 51.8927667, -8.4668611 51.8927455)",R610,,,,
"[1202383419, 174920357, 174920335]",True,1,Langford Row,secondary,50,False,75.58200000000001,"LINESTRING (-8.4667659 51.8927667, -8.4666262 51.89282, -8.4663412 51.8928791, -8.4662396 51.8929, -8.4661646 51.892928, -8.4661188 51.8929506, -8.4661014 51.8929592, -8.4660247 51.8930074, -8.4659862 51.8930369, -8.4658525 51.8931202)",R610,,,,
"[2390360, 1202383420, 1202383421, 1202383422, 1202383423]",False,4,Langford Row,secondary,50,True,59.12,"LINESTRING (-8.4667659 51.8927667, -8.4666015 51.89278, -8.4664994 51.8927908, -8.4663488 51.8928044, -8.4661906 51.8928178, -8.4661297 51.8928248, -8.4660871 51.8928296, -8.4660667 51.8928319, -8.4660414 51.8928348, -8.465915 51.8928491)",R610,,,,
138137984,False,,Rutland Street,unclassified,50,False,46.379,"LINESTRING (-8.4681969 51.89413, -8.4680098 51.8945308)",,,,,
138137984,False,,Rutland Street,unclassified,50,True,131.129,"LINESTRING (-8.4681969 51.89413, -8.468258 51.8940077, -8.4683193 51.8938848, -8.4684444 51.8936321, -8.468521 51.8934816, -8.468615 51.893322, -8.4687965 51.89304, -8.4688122 51.8930143)",,,,,
138137985,False,2,Sawmill Street,unclassified,50,False,163.34799999999998,"LINESTRING (-8.4681969 51.89413, -8.4676396 51.8940395, -8.467541 51.8940227, -8.4658995 51.8937454)",,,,,
138137985,False,2,Sawmill Street,unclassified,50,True,59.928,"LINESTRING (-8.4681969 51.89413, -8.4686074 51.8941998, -8.4690399 51.8942708)",,,,,
1200717516,True,2,,tertiary,50,False,6.682,"LINESTRING (-8.4584352 51.897021, -8.458431 51.8969844, -8.4584371 51.8969613)",,,,roundabout,
138140295,True,1,Centre Park Road,tertiary,50,False,20.269,"LINESTRING (-8.4581959 51.8971268, -8.4583025 51.8970704, -8.458332 51.8970594, -8.4584352 51.897021)",L1002,,,,
1200717515,True,2,,tertiary,50,False,22.617,"LINESTRING (-8.4585689 51.8968722, -8.4586241 51.8968652, -8.4586877 51.8968685, -8.4587468 51.8968835, -8.4587957 51.8969087, -8.4588291 51.8969412, -8.4588365 51.8969523)",,,,roundabout,
114395935,False,2,Hibernian Buildings,residential,50,True,20.32,"LINESTRING (-8.4595247 51.8967911, -8.4597966 51.8967187)",,,,,
"[74010795, 228128943]",False,,"['Marina Villas', 'Geraldine Place']",residential,50,True,93.622,"LINESTRING (-8.4595247 51.8967911, -8.4594805 51.8967266, -8.4595162 51.8965168, -8.4596282 51.8959601)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,False,36.472,"LINESTRING (-8.4595247 51.8967911, -8.4592447 51.896862, -8.4591607 51.8968722, -8.4590784 51.8968786, -8.4590186 51.8968737)",,,,,
"[818839257, 74010805]",False,2,Anglesea Terrace,residential,50,False,80.757,"LINESTRING (-8.4633935 51.8953512, -8.4634796 51.8953382, -8.4638323 51.8952848, -8.4638718 51.895264, -8.4640363 51.8950778, -8.4641941 51.8948993)",,,,,
214799235,False,2,Anglesea Place,residential,50,True,23.551000000000002,"LINESTRING (-8.4641941 51.8948993, -8.4641006 51.894829, -8.4639351 51.8947644)",,,,,
818839256,False,2,Anglesea Terrace,residential,50,False,54.784,"LINESTRING (-8.4641941 51.8948993, -8.4648434 51.8947463, -8.4649459 51.8947545)",,,,,
"[818839257, 74010805]",False,2,Anglesea Terrace,residential,50,True,80.757,"LINESTRING (-8.4641941 51.8948993, -8.4640363 51.8950778, -8.4638718 51.895264, -8.4638323 51.8952848, -8.4634796 51.8953382, -8.4633935 51.8953512)",,,,,
178631602,True,3,Anglesea Street,secondary,50,False,68.484,"LINESTRING (-8.4649459 51.8947545, -8.4649535 51.8947246, -8.4649664 51.894693, -8.4650726 51.8944624, -8.465169 51.8942507, -8.4651988 51.8941989, -8.4652238 51.8941637)",R610,,,,
818839256,False,2,Anglesea Terrace,residential,50,True,54.784,"LINESTRING (-8.4649459 51.8947545, -8.4648434 51.8947463, -8.4641941 51.8948993)",,,,,
"[1218371944, 74010806]",False,2,"['Kingston Avenue', 'Rosefield Terrace']",residential,50,False,81.431,"LINESTRING (-8.4584955 51.8960299, -8.4584046 51.8963439, -8.4583049 51.8966884, -8.4582867 51.8967087, -8.4582488 51.8967414)",,,,,
"[228128944, 74010807]",False,,"['Electric Terrace/Eastville', 'Marina Terrace']",residential,50,True,141.261,"LINESTRING (-8.4590186 51.8968737, -8.4589604 51.896862, -8.4589134 51.8968438, -8.458898 51.8968303, -8.459074 51.8959998, -8.459112 51.8959971, -8.4593784 51.895978, -8.4593884 51.8959773, -8.4596282 51.8959601)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,True,36.471999999999994,"LINESTRING (-8.4590186 51.8968737, -8.4590784 51.8968786, -8.4591607 51.8968722, -8.4592447 51.896862, -8.4595247 51.8967911)",,,,,
74010809,False,,Elizabeth Terrace,residential,50,False,17.858,"LINESTRING (-8.4606315 51.8964969, -8.4605867 51.8963387)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,False,29.092,"LINESTRING (-8.4606315 51.8964969, -8.460238 51.8965943)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,True,33.595,"LINESTRING (-8.4606315 51.8964969, -8.4610809 51.896377)",,,,,
74010809,False,,Elizabeth Terrace,residential,50,True,17.858,"LINESTRING (-8.4605867 51.8963387, -8.4606315 51.8964969)",,,,,
98387844,False,,Elizabeth Terrace,residential,,True,37.152,"LINESTRING (-8.4605867 51.8963387, -8.460238 51.8965943)",,,,,
"[74010809, 110781514]",False,,"['Elizabeth Terrace', 'Marina Terrace']",residential,50,False,81.441,"LINESTRING (-8.4605867 51.8963387, -8.4605611 51.8962484, -8.4604661 51.895913, -8.4601769 51.8959289, -8.4599815 51.89594)",,,,,
81157523,False,,Copley Place,residential,,False,37.615,"LINESTRING (-8.4671623 51.8956338, -8.4671502 51.8952956)",,,,,
81157523,False,,Copley Place,residential,,True,37.615,"LINESTRING (-8.4671502 51.8952956, -8.4671623 51.8956338)",,,,,
138124221,False,2,Copley Street,tertiary,50,False,4.2,"LINESTRING (-8.4671502 51.8952956, -8.4670893 51.8952994)",,,,,
138124221,False,2,Copley Street,tertiary,50,True,107.54599999999999,"LINESTRING (-8.4671502 51.8952956, -8.4675215 51.89528, -8.4687139 51.89523)",,,,,
74010808,False,,Hibernian Buildings,residential,50,True,31.394,"LINESTRING (-8.4614073 51.8968664, -8.4612344 51.896605)",,,,,
74010808,False,,Hibernian Buildings,residential,50,False,40.879,"LINESTRING (-8.4614073 51.8968664, -8.4615882 51.89714, -8.4615642 51.8972106)",,,,,
98387841,False,,Hibernian Buildings,residential,50,False,53.382,"LINESTRING (-8.4614073 51.8968664, -8.4612103 51.8969003, -8.4606488 51.8968284)",,,,,
74010808,False,,Hibernian Buildings,residential,50,False,31.394,"LINESTRING (-8.4612344 51.896605, -8.4614073 51.8968664)",,,,,
74010808,False,,Hibernian Buildings,residential,50,True,27.453,"LINESTRING (-8.4612344 51.896605, -8.4610809 51.896377)",,,,,
98387827,False,,Hibernian Buildings,residential,50,False,47.562,"LINESTRING (-8.4612344 51.896605, -8.4608688 51.8967157, -8.4606488 51.8968284)",,,,,
98387831,False,2,Hibernian Road,unclassified,50,False,156.742,"LINESTRING (-8.4630316 51.8941941, -8.4632718 51.894164, -8.4642396 51.8940413, -8.464335 51.8940119, -8.4643886 51.8939933, -8.4651233 51.8941265, -8.4652238 51.8941637)",,,,,
98387844,False,,Elizabeth Terrace,residential,,False,37.152,"LINESTRING (-8.460238 51.8965943, -8.4605867 51.8963387)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,True,29.092,"LINESTRING (-8.460238 51.8965943, -8.4606315 51.8964969)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,False,25.318,"LINESTRING (-8.460238 51.8965943, -8.4599495 51.8966756, -8.4599018 51.8966881)",,,,,
98387827,False,,Hibernian Buildings,residential,50,True,47.562,"LINESTRING (-8.4606488 51.8968284, -8.4608688 51.8967157, -8.4612344 51.896605)",,,,,
98387841,False,,Hibernian Buildings,residential,50,False,61.9,"LINESTRING (-8.4606488 51.8968284, -8.4598333 51.8967623, -8.4597966 51.8967187)",,,,,
98387841,False,,Hibernian Buildings,residential,50,True,53.382,"LINESTRING (-8.4606488 51.8968284, -8.4612103 51.8969003, -8.4614073 51.8968664)",,,,,
"[987442481, 98387828]",False,2,Gasworks Road,unclassified,50,False,119.03999999999999,"LINESTRING (-8.4620319 51.8951943, -8.4620577 51.8952627, -8.4620733 51.8953125, -8.4620833 51.8953561, -8.4620893 51.895393, -8.4620922 51.8954272, -8.4620843 51.8954621, -8.4620448 51.8955021, -8.4620029 51.8955316, -8.461949 51.8955561, -8.4618639 51.8955772, -8.461817 51.8955946, -8.4617821 51.8956145, -8.4617576 51.8956374, -8.4617511 51.8956599, -8.4617526 51.8956832, -8.4618804 51.895865, -8.461971 51.8960136, -8.4620126 51.896083, -8.4620346 51.8961284)",,,,,
224876004,False,,Gasworks Road,unclassified,,False,81.947,"LINESTRING (-8.4620319 51.8951943, -8.4620099 51.8951055, -8.4619972 51.8950632, -8.4619812 51.8950217, -8.4619625 51.8949778, -8.4618491 51.8947352, -8.4617633 51.894477)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,False,20.32,"LINESTRING (-8.4597966 51.8967187, -8.4595247 51.8967911)",,,,,
114395935,False,2,Hibernian Buildings,residential,50,True,7.98,"LINESTRING (-8.4597966 51.8967187, -8.4599018 51.8966881)",,,,,
98387841,False,,Hibernian Buildings,residential,50,True,61.9,"LINESTRING (-8.4597966 51.8967187, -8.4598333 51.8967623, -8.4606488 51.8968284)",,,,,
"[107254385, 20647714, 80511365]",True,3,Clontarf Bridge,secondary,50,False,74.111,"LINESTRING (-8.4652943 51.8982918, -8.4652752 51.8982611, -8.4650306 51.8978511, -8.4649969 51.8977973, -8.4649718 51.8977572, -8.4649162 51.8976675)",R610,,yes,,
138125080,True,3,Eglinton Street,tertiary,50,False,199.55800000000002,"LINESTRING (-8.4637301 51.8960318, -8.4639116 51.8962157, -8.4639335 51.8962425, -8.4640076 51.896342, -8.4642047 51.8966068, -8.4642335 51.8966456, -8.4643436 51.8967877, -8.464385 51.8968416, -8.4644767 51.8969815, -8.4645275 51.8970606, -8.4648112 51.8975031, -8.4648422 51.8975547, -8.4649162 51.8976675)",,,,,
98387831,False,2,Hibernian Road,unclassified,50,True,156.742,"LINESTRING (-8.4652238 51.8941637, -8.4651233 51.8941265, -8.4643886 51.8939933, -8.464335 51.8940119, -8.4642396 51.8940413, -8.4632718 51.894164, -8.4630316 51.8941941)",,,,,
178631602,True,3,Anglesea Street,secondary,50,False,5.165,"LINESTRING (-8.4652238 51.8941637, -8.4652406 51.894151, -8.4652736 51.8941289)",R610,,,,
138120046,False,4,Albert Street,trunk,50,True,56.69799999999999,"LINESTRING (-8.4629805 51.8976047, -8.4630583 51.8977314, -8.4631969 51.897956, -8.463224 51.8979994, -8.4632733 51.8980815)",N27,yes,,,
987430215,True,3,Albert Street,trunk,50,False,34.134,"LINESTRING (-8.4629805 51.8976047, -8.4628674 51.8974823, -8.4628363 51.8974486, -8.4627863 51.8973251)",N27,yes,,,
137231945,True,,Dunbar Street,residential,50,False,21.645,"LINESTRING (-8.4719597 51.8939055, -8.4718721 51.8940925)",,,,,
"[110781530, 214799235]",False,"['1', '2']","['Anglesea Place', 'Railway Cottages']",residential,50,False,77.208,"LINESTRING (-8.4630104 51.8946928, -8.4637852 51.8945983, -8.4638205 51.8947196, -8.4639351 51.8947644)",,,,,
"[987430218, 987430214]",True,"['4', '3']",Old Market Road,trunk,50,False,25.054000000000002,"LINESTRING (-8.4623253 51.8960806, -8.4624197 51.8960383, -8.4626501 51.8959809)",N27,yes,,,
22634602,False,2,Union Quay,unclassified,50,False,126.798,"LINESTRING (-8.4679464 51.8964483, -8.4677244 51.8965829, -8.4674846 51.8967122, -8.4666928 51.8971351, -8.4666425 51.8971589, -8.4665959 51.897167, -8.4665376 51.8971736)",,,,,
22634602,False,2,Union Quay,unclassified,50,True,152.52700000000002,"LINESTRING (-8.4679464 51.8964483, -8.4683502 51.8962168, -8.4684648 51.8961536, -8.4684921 51.896095, -8.4685906 51.8957153, -8.468701 51.8952809, -8.4687139 51.89523)",,,,,
118247146,False,,Union Quay Lane,unclassified,50,True,124.68299999999999,"LINESTRING (-8.4679464 51.8964483, -8.4679058 51.896421, -8.4672646 51.8959897, -8.4666718 51.896329)",,,,,
118247146,False,,Union Quay Lane,unclassified,50,False,124.68299999999999,"LINESTRING (-8.4666718 51.896329, -8.4672646 51.8959897, -8.4679058 51.896421, -8.4679464 51.8964483)",,,,,
"[20649992, 127658910]",False,"['1', '4']",Michael Collins Bridge,trunk,50,True,54.615,"LINESTRING (-8.4634744 51.9000157, -8.4636461 51.8996138, -8.4636714 51.8995399)",N27,yes,yes,,
"[138397656, 1201805961]",True,2,Penrose Quay,trunk,50,False,37.385999999999996,"LINESTRING (-8.4634744 51.9000157, -8.4635325 51.9001545, -8.4635342 51.9001571, -8.4635498 51.9001961, -8.4635652 51.9002146, -8.463615 51.9002545, -8.4637089 51.9003078)",N8,yes,yes,,
616904560,False,2,Saint Patrick's Street,trunk,30,False,79.80799999999999,"LINESTRING (-8.4726883 51.8983447, -8.4724376 51.8983967, -8.472223 51.8984586, -8.4721282 51.8984849, -8.471866 51.8985796, -8.4716594 51.8986708)",N22,,,,
"[127658915, 477791919, 1202206997, 928920154, 135339516]",True,3,Saint Patrick's Bridge,trunk,50,False,78.957,"LINESTRING (-8.4704758 51.9002775, -8.470468 51.9003033, -8.4704596 51.9003312, -8.4704524 51.9003588, -8.4704455 51.9003855, -8.4704142 51.900506, -8.4703881 51.9006062, -8.4703847 51.9006191, -8.4703757 51.9006539, -8.4703208 51.9008653, -8.4703138 51.9008925, -8.4703049 51.9009266, -8.470296 51.9009504, -8.4702857 51.9009777)",N8,,yes,,
616904564,False,3,Saint Patrick's Street,trunk,30,True,54.663,"LINESTRING (-8.4704758 51.9002775, -8.4705499 51.9001123, -8.4705724 51.9000621, -8.470601 51.8999985, -8.4706712 51.8998401, -8.4706898 51.899804)",N22,,,,
1087212480,False,3,Lavitt's Quay,trunk,50,True,66.486,"LINESTRING (-8.4704758 51.9002775, -8.470698 51.9002966, -8.4707393 51.9003002, -8.4714355 51.9003602)",N20,yes,,,
"[1030518217, 1030518219, 1202217677, 1202217678, 1202217679, 55637437]",False,"['1', '4']",Merchant's Quay,trunk,50,True,231.44199999999998,"LINESTRING (-8.4704758 51.9002775, -8.47023 51.900252, -8.4701504 51.9002438, -8.4690281 51.9001275, -8.4688746 51.9001116, -8.468666 51.90009, -8.4685915 51.9000825, -8.4685203 51.9000753, -8.4680884 51.9000267, -8.4676193 51.8999653, -8.4673553 51.8999386, -8.4673001 51.8999326, -8.4671534 51.899919)",N8,yes,,,
"[1025301251, 135340275]",True,2,Ship Street,secondary,50,False,101.88000000000001,"LINESTRING (-8.464394 51.9003819, -8.464366 51.9004447, -8.4640702 51.9011574, -8.4640523 51.9012003, -8.4640351 51.9012706)",R854,,,,
236512046,True,2,Saint Patrick's Quay,trunk,50,False,83.382,"LINESTRING (-8.464394 51.9003819, -8.4647886 51.9004327, -8.4649422 51.9004525, -8.4653885 51.9005136, -8.4654601 51.900523, -8.4655807 51.9005431)",N8,yes,,,
"[727177, 337008055, 1154986292, 941600511]",True,2,Saint Patrick's Quay,secondary,50,False,327.08500000000004,"LINESTRING (-8.4655807 51.9005431, -8.4657108 51.9005637, -8.4665096 51.9006783, -8.4665974 51.9006893, -8.4670546 51.9007239, -8.4672577 51.9007429, -8.4674805 51.9007622, -8.467805 51.9007903, -8.4683931 51.9008401, -8.4693079 51.9009054, -8.4700689 51.9009808, -8.470124 51.9009888, -8.4702857 51.9009777)",R854,,,,
"[127658900, 127658906, 727180, 1210047972]",False,3,"['Brian Ború Bridge', 'Brian Boru Bridge']",trunk,50,False,87.52700000000002,"LINESTRING (-8.4655807 51.9005431, -8.4655961 51.9004568, -8.4655999 51.9004458, -8.4658007 51.8998675, -8.4658023 51.8998628, -8.4658103 51.8998339, -8.4658342 51.8997721)",N8,yes,yes,,
"[434298721, 727176, 1226766732, 1233454614, 1201805946, 1201805950, 1201805951]",False,"['1', '3']",Brian Boru Street,secondary,50,True,88.667,"LINESTRING (-8.4655807 51.9005431, -8.4655779 51.9006123, -8.465577 51.9006594, -8.4655722 51.9006946, -8.4655496 51.900861, -8.4655249 51.9010273, -8.465507 51.9012361, -8.4655016 51.9012542, -8.4654948 51.9012665, -8.4654572 51.9013339)",R854,,,,
39861649,False,3,Lavitt's Quay,trunk,50,False,16.737,"LINESTRING (-8.4725397 51.9004549, -8.4722987 51.9004316)",N20,yes,,,
"[127658904, 127658897, 31346243]",False,"['1', '4']",Christy Ring Bridge,trunk,50,True,67.674,"LINESTRING (-8.4725397 51.9004549, -8.4725424 51.9005215, -8.472543 51.9005643, -8.472548 51.9009328, -8.4725489 51.9010015, -8.4725502 51.9010215, -8.4725536 51.9010634)",N20,yes,yes,,
"[127658904, 127658897, 31346243]",False,"['1', '4']",Christy Ring Bridge,trunk,50,False,67.67399999999999,"LINESTRING (-8.4725536 51.9010634, -8.4725502 51.9010215, -8.4725489 51.9010015, -8.472548 51.9009328, -8.472543 51.9005643, -8.4725424 51.9005215, -8.4725397 51.9004549)",N20,yes,yes,,
208462397,True,3,Penrose Quay,trunk,50,False,47.734,"LINESTRING (-8.4637089 51.9003078, -8.4639429 51.9003377, -8.464394 51.9003819)",N8,yes,,,
61808827,False,2,Douglas Street,secondary,50,True,61.031,"LINESTRING (-8.4711713 51.8936159, -8.4720355 51.8937456)",,,,,
