osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width,maxspeed,access
34639719,,,Lower Catholic Walk,residential,False,False,152.106,"LINESTRING (-8.5251751 51.7081154, -8.5253366 51.7080712, -8.5254775 51.7080546, -8.5261195 51.7080122, -8.5262846 51.7080013, -8.5273572 51.7079494)",,,
34639719,,,Lower Catholic Walk,residential,False,True,99.995,"LINESTRING (-8.5251751 51.7081154, -8.5249858 51.7081752, -8.5246263 51.7082888, -8.5243538 51.7083714, -8.5241172 51.7084578, -8.5238988 51.708542)",,,
34639720,2,,Carmel Avenue,residential,False,True,100.908,"LINESTRING (-8.5251751 51.7081154, -8.5246719 51.707586, -8.5244186 51.7073385)",,,
393158856,1,,Cork Street,residential,False,True,17.515,"LINESTRING (-8.5244186 51.7073385, -8.5245886 51.7072214)",,,
34639720,2,,Carmel Avenue,residential,False,False,100.908,"LINESTRING (-8.5244186 51.7073385, -8.5246719 51.707586, -8.5251751 51.7081154)",,,
393158856,1,,Cork Street,residential,False,False,118.879,"LINESTRING (-8.5244186 51.7073385, -8.5239968 51.7075876, -8.5238278 51.707712, -8.5236045 51.7078851, -8.5232413 51.7081179)",,,
727977990,1,L3234,Market Place,unclassified,False,False,7.072,"LINESTRING (-8.5239517 51.7062435, -8.5240535 51.7062354)",3.9,,
34289553,1,L3234,Market Street,unclassified,False,True,52.291000000000004,"LINESTRING (-8.5239517 51.7062435, -8.5237702 51.7062848, -8.5235761 51.7063401, -8.5234201 51.7063934, -8.5233969 51.7064015, -8.5232886 51.7064632)",3.9,,
165858400,1,,,residential,False,False,28.408,"LINESTRING (-8.5244927 51.7061789, -8.5244872 51.7063086, -8.5244197 51.7063614, -8.5243389 51.7063914)",,,
727977992,1,L3234,Market Place,unclassified,False,False,42.301,"LINESTRING (-8.5244927 51.7061789, -8.5248113 51.706181, -8.52496 51.7061689, -8.5251 51.706193)",3.9,,
727977992,1,L3234,Market Place,unclassified,False,True,33.422,"LINESTRING (-8.5244927 51.7061789, -8.5243769 51.7061434, -8.5240535 51.7062354)",3.9,,
48825785,1,,,unclassified,False,False,54.419000000000004,"LINESTRING (-8.5161572 51.7047493, -8.5163851 51.7047631, -8.5164937 51.7047688, -8.5166023 51.7047928, -8.5167237 51.7048352, -8.5168692 51.7049176)",,,
706927208,1,,,residential,False,False,47.064,"LINESTRING (-8.5161572 51.7047493, -8.5161607 51.7048241, -8.5162925 51.7049584, -8.5164673 51.705116)",,,
34288997,,,The Mall,unclassified,False,True,68.551,"LINESTRING (-8.5216337 51.7022396, -8.5220542 51.7027983)",,,
73895305,,,Saint John's Hill,unclassified,False,True,142.766,"LINESTRING (-8.5216337 51.7022396, -8.5213983 51.7021516, -8.5209557 51.7020143, -8.5206956 51.7019331, -8.5200016 51.7017065, -8.5198239 51.701665, -8.5197881 51.7016615)",,,
73895301,1,L9720,Main Street,residential,True,False,52.732,"LINESTRING (-8.5218199 51.7042255, -8.5218223 51.704152, -8.5217188 51.7039343, -8.5217597 51.7037624)",,50,
168995179,1,,Crowley's Quay,unclassified,True,False,73.94200000000001,"LINESTRING (-8.5218199 51.7042255, -8.5214208 51.7040857, -8.5213602 51.7040825, -8.5213048 51.7040904, -8.5208498 51.7042142)",,,
73895301,1,L9720,Main Street,residential,True,False,101.88999999999999,"LINESTRING (-8.5240969 51.705645, -8.5237244 51.705496, -8.5235358 51.7054199, -8.5234224 51.70534, -8.5231151 51.7051236, -8.5230444 51.7050875, -8.5229813 51.7050553)",,50,
75599760,1,,Guardwell,residential,False,True,64.958,"LINESTRING (-8.5240969 51.705645, -8.5244481 51.7057718, -8.5247009 51.705863, -8.5249114 51.7059391)",,,
73895312,,,Denis Quay,unclassified,False,True,89.425,"LINESTRING (-8.5191141 51.7024998, -8.5192053 51.7024745, -8.5197254 51.70233, -8.5198415 51.7022977, -8.5198593 51.7022928, -8.5202982 51.7021708)",,,
294699938,2,R600,Pier Road,secondary,False,True,224.14099999999996,"LINESTRING (-8.5191141 51.7024998, -8.5193482 51.7028175, -8.5195223 51.7030169, -8.5195918 51.7030965, -8.519687 51.7032055, -8.5198042 51.7033398, -8.5201321 51.7037177, -8.520263 51.7038649, -8.5202873 51.7038916, -8.520481 51.7041036, -8.5206703 51.7042512, -8.5206836 51.7042608)",,50,
34290144,1,,Chairman's Lane,residential,False,False,42.808,"LINESTRING (-8.5245886 51.7072214, -8.5240845 51.7069964)",,,
393158856,1,,Cork Street,residential,False,False,17.515,"LINESTRING (-8.5245886 51.7072214, -8.5244186 51.7073385)",,,
393158856,1,,Cork Street,residential,False,True,48.882,"LINESTRING (-8.5245886 51.7072214, -8.5246675 51.70717, -8.524788 51.7070914, -8.5249774 51.7069316, -8.5250135 51.7068738)",,,
73895305,,,Saint John's Hill,unclassified,False,False,142.766,"LINESTRING (-8.5197881 51.7016615, -8.5198239 51.701665, -8.5200016 51.7017065, -8.5206956 51.7019331, -8.5209557 51.7020143, -8.5213983 51.7021516, -8.5216337 51.7022396)",,,
487750072,1,,Lower O'Connell Street,residential,False,True,66.88600000000001,"LINESTRING (-8.5197881 51.7016615, -8.5200453 51.7018753, -8.5200967 51.7019297, -8.5201916 51.7020301, -8.520274 51.7021389, -8.5202982 51.7021708)",,,
727977990,1,L3234,Market Place,unclassified,False,True,7.072,"LINESTRING (-8.5240535 51.7062354, -8.5239517 51.7062435)",3.9,,
73895303,2,,Market Square,unclassified,False,True,26.644,"LINESTRING (-8.5240535 51.7062354, -8.5242585 51.7063709, -8.5243389 51.7063914)",,,
"[727977993, 727977991]",1,L9719,Market Street,unclassified,True,False,68.387,"LINESTRING (-8.5240535 51.7062354, -8.5240108 51.7061721, -8.5239802 51.7060155, -8.5239631 51.7058357, -8.5239683 51.7058169, -8.5240969 51.705645)",,,
727977992,1,L3234,Market Place,unclassified,False,False,33.422,"LINESTRING (-8.5240535 51.7062354, -8.5243769 51.7061434, -8.5244927 51.7061789)",3.9,,
73895314,2,L3234,Church Lane,residential,False,False,5.922,"LINESTRING (-8.5273136 51.7070228, -8.5273781 51.707058)",3.9,,
73895314,2,L3234,Church Lane,residential,False,True,71.345,"LINESTRING (-8.5273136 51.7070228, -8.5270532 51.7068457, -8.5268223 51.7066707, -8.5266781 51.7065191)",3.9,,
126433414,1,,Friars Street,residential,False,False,161.01999999999995,"LINESTRING (-8.5273136 51.7070228, -8.5271537 51.7070408, -8.5268101 51.7070612, -8.5266168 51.7070496, -8.5263241 51.7070385, -8.5261063 51.7070311, -8.5258679 51.7070128, -8.5257826 51.7069993, -8.5254682 51.706948, -8.5253917 51.7069355, -8.5253487 51.7069285, -8.5250135 51.7068738)",,50,
