osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,junction,access
189070864,residential,False,False,43.63,"LINESTRING (-9.2928549 53.8586444, -9.2927612 53.8586716, -9.2924889 53.8586926, -9.2922375 53.8587733)",,,The Grove,,,,
189070864,residential,False,True,91.186,"LINESTRING (-9.2928549 53.8586444, -9.2929144 53.85859, -9.2936195 53.8582803, -9.293734 53.8582662, -9.2940181 53.8582566)",,,The Grove,,,,
189070928,residential,False,False,129.208,"LINESTRING (-9.2928549 53.8586444, -9.2929382 53.8587444, -9.2930349 53.8588146, -9.2932357 53.85889, -9.2933249 53.858897, -9.2933889 53.858876, -9.2939437 53.8583619, -9.2940181 53.8582566)",,,The Grove,,,,
189070864,residential,False,True,43.63000000000001,"LINESTRING (-9.2922375 53.8587733, -9.2924889 53.8586926, -9.2927612 53.8586716, -9.2928549 53.8586444)",,,The Grove,,,,
23936264,secondary,False,True,101.611,"LINESTRING (-9.2981131 53.8593592, -9.2978654 53.860067, -9.2978237 53.8602565)",,R310,New Antrim Street,50,,,
"[251567106, 251568749]",secondary,True,False,115.601,"LINESTRING (-9.2981131 53.8593592, -9.2983682 53.8587002, -9.2985285 53.8584574, -9.2985873 53.8583603)",,R310,New Antrim Street,50,,,
189070909,residential,False,False,39.369,"LINESTRING (-9.2964763 53.8597088, -9.2963752 53.8600578)",,,Kennedy Gardens,30,,,
189070922,residential,False,True,56.877,"LINESTRING (-9.2955271 53.859955, -9.2958841 53.8600134, -9.2963752 53.8600578)",,,Kennedy Gardens,30,,,
189070909,residential,False,False,67.059,"LINESTRING (-9.2963752 53.8600578, -9.296165 53.860648)",,,Kennedy Gardens,30,,,
189070909,residential,False,True,39.369,"LINESTRING (-9.2963752 53.8600578, -9.2964763 53.8597088)",,,Kennedy Gardens,30,,,
189070922,residential,False,True,18.756,"LINESTRING (-9.2963752 53.8600578, -9.2966579 53.8600834)",,,Kennedy Gardens,30,,,
189070922,residential,False,False,56.877,"LINESTRING (-9.2963752 53.8600578, -9.2958841 53.8600134, -9.2955271 53.859955)",,,Kennedy Gardens,30,,,
189070922,residential,False,False,18.756,"LINESTRING (-9.2966579 53.8600834, -9.2963752 53.8600578)",,,Kennedy Gardens,30,,,
189070922,residential,False,True,78.895,"LINESTRING (-9.2966579 53.8600834, -9.2971257 53.8601398, -9.2973863 53.8601867, -9.2978237 53.8602565)",,,Kennedy Gardens,30,,,
189070924,residential,False,False,73.49300000000001,"LINESTRING (-9.2966579 53.8600834, -9.2963225 53.8605882, -9.2962723 53.8606219, -9.2962365 53.8606455, -9.296165 53.860648)",,,Kennedy Gardens,30,,,
189070899,residential,False,True,26.791,"LINESTRING (-9.2931945 53.8604845, -9.2931125 53.8606582, -9.2931651 53.8607103)",,,Riverdale Court,,,,
446326037,residential,False,True,36.719,"LINESTRING (-9.2941364 53.860507, -9.2940401 53.8608323)",,,Knockthomas Drive,,,,
"[446326037, 189070894]",residential,False,True,328.11400000000003,"LINESTRING (-9.2941364 53.860507, -9.2932618 53.8603381, -9.2931609 53.8603133, -9.293083 53.8602575, -9.2930494 53.8601805, -9.2930389 53.8601111, -9.2931437 53.8599888, -9.2935248 53.8595217, -9.2936363 53.8594734, -9.2937562 53.8594547, -9.2939014 53.8594684, -9.2943242 53.859585, -9.294381 53.8596148, -9.2943873 53.8596595, -9.2941364 53.860507)",,,"['Knockthomas Drive', 'Riverdale Court']",,,,
"[446326037, 189070894]",residential,False,False,328.11400000000003,"LINESTRING (-9.2941364 53.860507, -9.2943873 53.8596595, -9.294381 53.8596148, -9.2943242 53.859585, -9.2939014 53.8594684, -9.2937562 53.8594547, -9.2936363 53.8594734, -9.2935248 53.8595217, -9.2931437 53.8599888, -9.2930389 53.8601111, -9.2930494 53.8601805, -9.293083 53.8602575, -9.2931609 53.8603133, -9.2932618 53.8603381, -9.2941364 53.860507)",,,"['Knockthomas Drive', 'Riverdale Court']",,,,
189070909,residential,False,True,67.059,"LINESTRING (-9.296165 53.860648, -9.2963752 53.8600578)",,,Kennedy Gardens,30,,,
189070924,residential,False,False,32.643,"LINESTRING (-9.296165 53.860648, -9.2957653 53.8606653, -9.2956706 53.8606529)",,,Kennedy Gardens,30,,,
189070924,residential,False,True,73.493,"LINESTRING (-9.296165 53.860648, -9.2962365 53.8606455, -9.2962723 53.8606219, -9.2963225 53.8605882, -9.2966579 53.8600834)",,,Kennedy Gardens,30,,,
189070924,residential,False,True,32.643,"LINESTRING (-9.2956706 53.8606529, -9.2957653 53.8606653, -9.296165 53.860648)",,,Kennedy Gardens,30,,,
189070899,residential,False,False,26.791,"LINESTRING (-9.2931651 53.8607103, -9.2931125 53.8606582, -9.2931945 53.8604845)",,,Riverdale Court,,,,
189070925,residential,False,True,59.244,"LINESTRING (-9.2931651 53.8607103, -9.2933018 53.8607103, -9.2940401 53.8608323)",,,Riverdale Court,,,,
446326037,residential,False,False,36.719,"LINESTRING (-9.2940401 53.8608323, -9.2941364 53.860507)",,,Knockthomas Drive,,,,
189070925,residential,False,False,59.244,"LINESTRING (-9.2940401 53.8608323, -9.2933018 53.8607103, -9.2931651 53.8607103)",,,Riverdale Court,,,,
446326037,residential,False,True,42.445,"LINESTRING (-9.2940401 53.8608323, -9.2939708 53.8610664, -9.2939498 53.8611396, -9.2940002 53.8612028)",,,Knockthomas Drive,,,,
189070866,residential,False,True,84.29299999999999,"LINESTRING (-9.2964917 53.8610344, -9.2965948 53.8610146, -9.2969903 53.8608161, -9.2971081 53.8607838, -9.2972175 53.8607764, -9.2976285 53.8608201)",,,Harmony Heights,30,,,
446326037,residential,False,False,42.445,"LINESTRING (-9.2940002 53.8612028, -9.2939498 53.8611396, -9.2939708 53.8610664, -9.2940401 53.8608323)",,,Knockthomas Drive,,,,
446326038,residential,False,True,54.961,"LINESTRING (-9.2940002 53.8612028, -9.2941033 53.8612276, -9.2943053 53.8612339, -9.2948223 53.861286)",,,Knockthomas Drive,,,,
24064415,tertiary,False,True,189.397,"LINESTRING (-9.2948223 53.861286, -9.2950053 53.8607935, -9.2951252 53.8605094, -9.2952695 53.8602287, -9.2953293 53.8601123, -9.2953681 53.8599308, -9.2953987 53.8597873, -9.2954576 53.8596272)",2,,Thomas Street,50,,,
446326038,residential,False,False,54.961,"LINESTRING (-9.2948223 53.861286, -9.2943053 53.8612339, -9.2941033 53.8612276, -9.2940002 53.8612028)",,,Knockthomas Drive,,,,
199392627,residential,False,False,53.95400000000001,"LINESTRING (-9.3040395 53.8607585, -9.3042774 53.8607117, -9.3048031 53.8605788)",,,Glen Fort,,,,
199392627,residential,False,True,72.815,"LINESTRING (-9.3040395 53.8607585, -9.3046469 53.8608305, -9.3046985 53.8608287, -9.3047234 53.8608055, -9.3048031 53.8605788)",,,Glen Fort,,,,
199392627,residential,False,True,13.901,"LINESTRING (-9.3040395 53.8607585, -9.3039176 53.860738, -9.303839 53.8607186)",,,Glen Fort,,,,
24064417,tertiary,False,True,53.635,"LINESTRING (-9.3048019 53.8598012, -9.3055377 53.8595906)",2,,Pound Road,50,,,
199392631,residential,False,True,13.459,"LINESTRING (-9.3048019 53.8598012, -9.3048897 53.8599106)",,,Glen Fort,,,,
24064417,tertiary,False,False,80.352,"LINESTRING (-9.3048019 53.8598012, -9.3044421 53.8599046, -9.3036956 53.8601118)",2,,Pound Road,50,,,
199392630,residential,False,True,32.134,"LINESTRING (-9.3052376 53.8604586, -9.3051143 53.8604649, -9.3048031 53.8605788)",,,Glen Fort,,,,
199392631,residential,False,False,13.459,"LINESTRING (-9.3048897 53.8599106, -9.3048019 53.8598012)",,,Glen Fort,,,,
199392627,residential,False,False,129.882,"LINESTRING (-9.3048897 53.8599106, -9.3039322 53.8601859, -9.3038839 53.8602871, -9.3038807 53.860366, -9.3038632 53.8606862, -9.303839 53.8607186)",,,Glen Fort,,,,
199392627,residential,False,False,13.901,"LINESTRING (-9.303839 53.8607186, -9.3039176 53.860738, -9.3040395 53.8607585)",,,Glen Fort,,,,
199392627,residential,False,True,129.882,"LINESTRING (-9.303839 53.8607186, -9.3038632 53.8606862, -9.3038807 53.860366, -9.3038839 53.8602871, -9.3039322 53.8601859, -9.3048897 53.8599106)",,,Glen Fort,,,,
199392627,residential,False,False,72.815,"LINESTRING (-9.3048031 53.8605788, -9.3047234 53.8608055, -9.3046985 53.8608287, -9.3046469 53.8608305, -9.3040395 53.8607585)",,,Glen Fort,,,,
199392627,residential,False,True,53.95400000000001,"LINESTRING (-9.3048031 53.8605788, -9.3042774 53.8607117, -9.3040395 53.8607585)",,,Glen Fort,,,,
199392630,residential,False,False,32.134,"LINESTRING (-9.3048031 53.8605788, -9.3051143 53.8604649, -9.3052376 53.8604586)",,,Glen Fort,,,,
199399965,residential,False,True,64.943,"LINESTRING (-9.3053798 53.8584482, -9.305424 53.857914, -9.3054222 53.8578648)",,,Auray Place,50,,,
23916968,secondary,False,False,75.581,"LINESTRING (-9.3054222 53.8578648, -9.3051676 53.8578697, -9.3042702 53.8578841)",2,R311,Newport Road,50,,,
199399965,residential,False,False,64.943,"LINESTRING (-9.3054222 53.8578648, -9.305424 53.857914, -9.3053798 53.8584482)",,,Auray Place,50,,,
23936222,secondary,False,True,2.876,"LINESTRING (-9.2976194 53.8608454, -9.2976285 53.8608201)",2,R310,Davitts Terrace,50,,,
200411103,residential,False,True,143.767,"LINESTRING (-9.2976194 53.8608454, -9.2976883 53.8608492, -9.2977956 53.8608334, -9.298398 53.8608068, -9.2989291 53.860791, -9.2992547 53.8607954, -9.2992494 53.8608365, -9.2992601 53.8609156, -9.2992118 53.8609726, -9.299133 53.8610187, -9.2990096 53.8610377)",,,Willow Grove,30,,,
200411103,residential,False,False,143.76700000000002,"LINESTRING (-9.2990096 53.8610377, -9.299133 53.8610187, -9.2992118 53.8609726, -9.2992601 53.8609156, -9.2992494 53.8608365, -9.2992547 53.8607954, -9.2989291 53.860791, -9.298398 53.8608068, -9.2977956 53.8608334, -9.2976883 53.8608492, -9.2976194 53.8608454)",,,Willow Grove,30,,,
202490570,residential,False,False,79.425,"LINESTRING (-9.3039743 53.857181, -9.3040172 53.8573345, -9.3040655 53.8575005, -9.304028 53.8576065, -9.3039716 53.8577425, -9.3039805 53.8578844)",,,Belvedere Court,30,,,
202490569,unclassified,False,True,21.171,"LINESTRING (-9.3035019 53.856426, -9.3037517 53.8565466)",,,,30,,,
23936592,secondary,False,False,127.583,"LINESTRING (-9.3035019 53.856426, -9.3031389 53.8566795, -9.3026618 53.8569981, -9.3023311 53.8572391, -9.302221 53.8572866)",2,R310,Lannagh Road,50,,,
"[23936592, 444963749, 23936591]",secondary,False,True,152.79100000000003,"LINESTRING (-9.3035019 53.856426, -9.3037627 53.8562568, -9.3038333 53.856211, -9.304181 53.8559142, -9.3042653 53.8558333, -9.3044123 53.8556923, -9.3046678 53.8553805, -9.3047519 53.8552757)",2,R310,Lannagh Road,50,yes,,
23916968,secondary,False,True,18.999,"LINESTRING (-9.3039805 53.8578844, -9.3042702 53.8578841)",2,R311,Newport Road,50,,,
23916968,secondary,False,False,79.965,"LINESTRING (-9.3039805 53.8578844, -9.3037171 53.8578847, -9.3034892 53.8578527, -9.3034362 53.8578368, -9.3033079 53.8577983, -9.3031616 53.8577391, -9.3029747 53.8576645, -9.302917 53.8576366, -9.3028856 53.8576215)",2,R311,Newport Road,50,,,
202490570,residential,False,True,79.425,"LINESTRING (-9.3039805 53.8578844, -9.3039716 53.8577425, -9.304028 53.8576065, -9.3040655 53.8575005, -9.3040172 53.8573345, -9.3039743 53.857181)",,,Belvedere Court,30,,,
202490569,unclassified,False,False,31.958,"LINESTRING (-9.3044544 53.8566384, -9.304187 53.8566655, -9.3039724 53.8566798)",,,,30,,,
202490566,residential,False,False,64.767,"LINESTRING (-9.3045483 53.856322, -9.3043793 53.8563109, -9.3041414 53.8563159, -9.3039885 53.8563507, -9.3038724 53.8564169, -9.3037981 53.8565184, -9.3037517 53.8565466)",,,Brooklands,30,,,
202490569,unclassified,False,False,20.709,"LINESTRING (-9.3039724 53.8566798, -9.3037517 53.8565466)",,,,30,,,
202490565,unclassified,False,True,127.436,"LINESTRING (-9.3039724 53.8566798, -9.3039349 53.8567525, -9.3038375 53.8568314, -9.3035934 53.8570244, -9.3035425 53.8571051, -9.3032117 53.8573638, -9.3028856 53.8576215)",,,,,,,destination
202490569,unclassified,False,True,31.958,"LINESTRING (-9.3039724 53.8566798, -9.304187 53.8566655, -9.3044544 53.8566384)",,,,30,,,
202490569,unclassified,False,False,21.171,"LINESTRING (-9.3037517 53.8565466, -9.3035019 53.856426)",,,,30,,,
202490569,unclassified,False,True,20.709,"LINESTRING (-9.3037517 53.8565466, -9.3039724 53.8566798)",,,,30,,,
202490566,residential,False,True,64.767,"LINESTRING (-9.3037517 53.8565466, -9.3037981 53.8565184, -9.3038724 53.8564169, -9.3039885 53.8563507, -9.3041414 53.8563159, -9.3043793 53.8563109, -9.3045483 53.856322)",,,Brooklands,30,,,
"[23936592, 444963749, 23936591]",secondary,False,False,152.791,"LINESTRING (-9.3047519 53.8552757, -9.3046678 53.8553805, -9.3044123 53.8556923, -9.3042653 53.8558333, -9.304181 53.8559142, -9.3038333 53.856211, -9.3037627 53.8562568, -9.3035019 53.856426)",2,R310,Lannagh Road,50,yes,,
444963750,secondary,True,False,49.550000000000004,"LINESTRING (-9.3047519 53.8552757, -9.3047941 53.8551863, -9.3048451 53.8551001, -9.3048746 53.8550328, -9.304874 53.8549964, -9.3048504 53.8548889, -9.3048413 53.854842)",2,R310,,50,,,
103645226,tertiary,False,False,61.43000000000001,"LINESTRING (-9.3019553 53.8549769, -9.3018708 53.8550494, -9.3017911 53.8551206, -9.3017029 53.8552116, -9.3014722 53.8554498)",2,,Hopkins Road,30,,,
103645226,tertiary,False,True,130.939,"LINESTRING (-9.3019553 53.8549769, -9.3021869 53.8548047, -9.3022637 53.8547576, -9.3023626 53.8546937, -9.3024503 53.8546382, -9.3025268 53.8545901, -9.3026255 53.8545416, -9.3027414 53.8545015, -9.3028648 53.8544746, -9.3030462 53.8544421, -9.30331 53.8544081, -9.303442 53.8543832, -9.3034555 53.8543806, -9.3035694 53.8543601)",2,,Hopkins Road,30,,,
445033980,unclassified,False,False,32.254,"LINESTRING (-9.3019553 53.8549769, -9.3019058 53.8549562, -9.3015544 53.8548089)",,,,,,,
23936222,secondary,False,False,6.662,"LINESTRING (-9.2976488 53.8607614, -9.2976285 53.8608201)",2,R310,Davitts Terrace,50,,,
23936222,secondary,False,True,57.302,"LINESTRING (-9.2976488 53.8607614, -9.2978237 53.8602565)",2,R310,Davitts Terrace,50,,,
332101766,residential,False,False,124.062,"LINESTRING (-9.2976488 53.8607614, -9.2993027 53.8607148, -9.2995387 53.8607116)",,,Davitts Terrace,,,,
332101766,residential,False,True,124.062,"LINESTRING (-9.2995387 53.8607116, -9.2993027 53.8607148, -9.2976488 53.8607614)",,,Davitts Terrace,,,,
1150561654,secondary,False,False,14.752,"LINESTRING (-9.3024998 53.8534179, -9.3023045 53.8534837)",2,R310,Westport Road,50,,,
23937040,secondary,False,True,126.376,"LINESTRING (-9.3024998 53.8534179, -9.3027002 53.853351, -9.3033514 53.8531335, -9.3038546 53.8529685, -9.3039231 53.8529432, -9.304 53.8529147, -9.3041602 53.8528433)",2,R310,Westport Road,50,,,
1030506199,tertiary,True,False,36.99,"LINESTRING (-9.3024998 53.8534179, -9.302567 53.8535386, -9.3026428 53.8536252, -9.302732 53.8537197)",,,Stephen Garvey Way,50,,,
1150561654,secondary,False,True,14.752,"LINESTRING (-9.3023045 53.8534837, -9.3024998 53.8534179)",2,R310,Westport Road,50,,,
"[1150561658, 23936286]",secondary,False,"[False, True]",203.06599999999997,"LINESTRING (-9.3023045 53.8534837, -9.3014305 53.8537784, -9.3011591 53.8538688, -9.3010561 53.8539031, -9.3009166 53.8539574, -9.3007824 53.8540198, -9.3006726 53.8540808, -9.3005864 53.8541446, -9.3004814 53.8542423, -9.300376 53.854367, -9.3002474 53.8545422, -9.3001656 53.8546978)",2,R310,"['Mountain View', 'Westport Road']",50,,,
444966957,tertiary,False,False,49.826,"LINESTRING (-9.302732 53.8537197, -9.302818 53.853766, -9.3030299 53.8538688, -9.3033196 53.8540035)",,,Stephen Garvey Way,50,,,
1030506197,tertiary,True,False,38.444,"LINESTRING (-9.302732 53.8537197, -9.3024568 53.853575, -9.3023779 53.8535227, -9.3023045 53.8534837)",,,Stephen Garvey Way,50,,,
444966958,tertiary,True,False,82.21199999999999,"LINESTRING (-9.3048319 53.854822, -9.3047361 53.8547512, -9.3047104 53.8547292, -9.3046798 53.854703, -9.3046154 53.8546531, -9.3045443 53.8546144, -9.3044384 53.8545677, -9.3042935 53.8545068, -9.304205 53.8544712, -9.3041259 53.8544451, -9.3040508 53.8544253, -9.3040203 53.8544202, -9.3039703 53.8544115, -9.3038493 53.8543966)",2,,Hopkins Road,50,,,
1150559199,secondary,True,False,23.222,"LINESTRING (-9.3048319 53.854822, -9.3048204 53.8547978, -9.3048229 53.8547519, -9.3048484 53.8547085, -9.3048947 53.8546716, -9.3049576 53.8546445)",2,,,50,,roundabout,
445033980,unclassified,False,True,32.254,"LINESTRING (-9.3015544 53.8548089, -9.3019058 53.8549562, -9.3019553 53.8549769)",,,,,,,
23916968,secondary,False,False,57.328,"LINESTRING (-9.3028856 53.8576215, -9.3028649 53.8576112, -9.302746 53.857552, -9.302379 53.8573665, -9.302221 53.8572866)",2,R311,Newport Road,50,,,
23916968,secondary,False,True,79.965,"LINESTRING (-9.3028856 53.8576215, -9.302917 53.8576366, -9.3029747 53.8576645, -9.3031616 53.8577391, -9.3033079 53.8577983, -9.3034362 53.8578368, -9.3034892 53.8578527, -9.3037171 53.8578847, -9.3039805 53.8578844)",2,R311,Newport Road,50,,,
202490565,unclassified,False,False,127.436,"LINESTRING (-9.3028856 53.8576215, -9.3032117 53.8573638, -9.3035425 53.8571051, -9.3035934 53.8570244, -9.3038375 53.8568314, -9.3039349 53.8567525, -9.3039724 53.8566798)",,,,,,,destination
23937040,secondary,False,True,28.387,"LINESTRING (-9.3046062 53.8526016, -9.3049055 53.8524172)",2,R310,Westport Road,50,,,
23937040,secondary,False,False,39.739999999999995,"LINESTRING (-9.3046062 53.8526016, -9.3045398 53.8526425, -9.3041602 53.8528433)",2,R310,Westport Road,50,,,
446482407,residential,False,True,61.944,"LINESTRING (-9.3046062 53.8526016, -9.3050514 53.8528325, -9.3052848 53.8529876)",,,Lannagh Court,,,,
446482407,residential,False,False,61.944,"LINESTRING (-9.3052848 53.8529876, -9.3050514 53.8528325, -9.3046062 53.8526016)",,,Lannagh Court,,,,
446659828,residential,False,False,17.045,"LINESTRING (-9.2952286 53.8574874, -9.2953616 53.8576191)",,,McCormack Estate,,,,
189070914,residential,False,False,65.965,"LINESTRING (-9.2952286 53.8574874, -9.2954343 53.8574191, -9.2957987 53.857298, -9.2958307 53.8572874, -9.2959887 53.857448)",,,McCormack Estate,30,,,
189070914,residential,False,True,81.84100000000001,"LINESTRING (-9.2952286 53.8574874, -9.2951103 53.8575267, -9.2948147 53.8576249, -9.2947179 53.8576844, -9.2944916 53.8579572, -9.2944397 53.8580198)",,,McCormack Estate,30,,,
446659828,residential,False,True,17.045,"LINESTRING (-9.2953616 53.8576191, -9.2952286 53.8574874)",,,McCormack Estate,,,,
189070914,residential,False,True,65.965,"LINESTRING (-9.2959887 53.857448, -9.2958307 53.8572874, -9.2957987 53.857298, -9.2954343 53.8574191, -9.2952286 53.8574874)",,,McCormack Estate,30,,,
444966957,tertiary,False,True,49.826,"LINESTRING (-9.3033196 53.8540035, -9.3030299 53.8538688, -9.302818 53.853766, -9.302732 53.8537197)",,,Stephen Garvey Way,50,,,
1030506200,tertiary,True,False,34.135999999999996,"LINESTRING (-9.3033196 53.8540035, -9.3035811 53.8541251, -9.3036374 53.8541504, -9.3037292 53.8541929)",,,Stephen Garvey Way,50,,,
