osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,maxspeed,junction,width,bridge
60797629,,,residential,False,False,4.048,"LINESTRING (-6.6932629 53.2950106, -6.6933192 53.2949967)",Oatfield Park,,,,
146800850,,,residential,False,False,6.362,"LINESTRING (-6.6932629 53.2950106, -6.6932294 53.294957)",Oatfield Park,,,,
60797629,,,residential,False,True,49.694,"LINESTRING (-6.6932629 53.2950106, -6.6932183 53.2950241, -6.6925856 53.2951999)",Oatfield Park,,,,
38389969,,,residential,False,True,9.623,"LINESTRING (-6.6912755 53.294593, -6.6914176 53.2945764)",Oatfield Park,,,,
33968779,,,residential,False,True,34.475,"LINESTRING (-6.6934712 53.2942369, -6.6934203 53.2942346, -6.6933663 53.2942417, -6.6932642 53.2942873, -6.6930453 53.2943963)",College Wood Manor,,,,
61349820,,,residential,False,False,87.61899999999999,"LINESTRING (-6.691901 53.2924807, -6.6919943 53.2924756, -6.6923615 53.2924677, -6.6924244 53.292458, -6.6924643 53.2924381, -6.6924823 53.2924217, -6.6924916 53.2923978, -6.6924842 53.2923674, -6.6924463 53.292337, -6.6923877 53.2923161, -6.6920291 53.2923184, -6.6920275 53.2922439)",Otomy Grove,,,,
61349833,,,residential,False,False,38.352000000000004,"LINESTRING (-6.691901 53.2924807, -6.6918266 53.292374, -6.6917338 53.2921515)",Otomy,,,,
61349833,,,residential,False,True,65.985,"LINESTRING (-6.691901 53.2924807, -6.6919883 53.2926253, -6.6920241 53.2927855, -6.6920046 53.2928903, -6.6919328 53.2930575)",Otomy,,,,
61349820,,,residential,False,True,87.61899999999999,"LINESTRING (-6.6920275 53.2922439, -6.6920291 53.2923184, -6.6923877 53.2923161, -6.6924463 53.292337, -6.6924842 53.2923674, -6.6924916 53.2923978, -6.6924823 53.2924217, -6.6924643 53.2924381, -6.6924244 53.292458, -6.6923615 53.2924677, -6.6919943 53.2924756, -6.691901 53.2924807)",Otomy Grove,,,,
61349833,,,residential,False,True,25.923,"LINESTRING (-6.6919328 53.2930575, -6.691768 53.2932688)",Otomy,,,,
61349822,,,residential,False,False,42.894000000000005,"LINESTRING (-6.6919328 53.2930575, -6.6925043 53.293089, -6.6925054 53.2930463)",Otomy Close,,,,
61349833,,,residential,False,False,65.985,"LINESTRING (-6.6919328 53.2930575, -6.6920046 53.2928903, -6.6920241 53.2927855, -6.6919883 53.2926253, -6.691901 53.2924807)",Otomy,,,,
61349822,,,residential,False,True,42.894000000000005,"LINESTRING (-6.6925054 53.2930463, -6.6925043 53.293089, -6.6919328 53.2930575)",Otomy Close,,,,
61349833,,,residential,False,False,25.923,"LINESTRING (-6.691768 53.2932688, -6.6919328 53.2930575)",Otomy,,,,
61349823,,,residential,False,False,137.73999999999998,"LINESTRING (-6.691768 53.2932688, -6.6916728 53.2932398, -6.6913498 53.2931115, -6.6910975 53.2930089, -6.6910183 53.2929561, -6.6909498 53.2929033, -6.6909179 53.2928681, -6.6909191 53.2928386, -6.6909429 53.2928061, -6.6909797 53.292799, -6.6910271 53.2927843, -6.6911483 53.2927817, -6.6913601 53.2927845, -6.6916814 53.2928168, -6.6916728 53.2928856)",Otomy Drive,,,,
61349833,,,residential,False,True,38.510999999999996,"LINESTRING (-6.691768 53.2932688, -6.6916341 53.2934478, -6.6915747 53.2935938)",Otomy,,,,
61349823,,,residential,False,True,137.74,"LINESTRING (-6.6916728 53.2928856, -6.6916814 53.2928168, -6.6913601 53.2927845, -6.6911483 53.2927817, -6.6910271 53.2927843, -6.6909797 53.292799, -6.6909429 53.2928061, -6.6909191 53.2928386, -6.6909179 53.2928681, -6.6909498 53.2929033, -6.6910183 53.2929561, -6.6910975 53.2930089, -6.6913498 53.2931115, -6.6916728 53.2932398, -6.691768 53.2932688)",Otomy Drive,,,,
61349827,,,residential,False,False,88.543,"LINESTRING (-6.6915747 53.2935938, -6.6917955 53.2936308, -6.6920093 53.2936743, -6.6921223 53.2936769, -6.6922341 53.2936746, -6.6923869 53.2936778, -6.6925467 53.2937052, -6.6926849 53.2937495, -6.6928075 53.2938251)",Otomy Lawn,,,,
61349833,,,residential,False,False,38.510999999999996,"LINESTRING (-6.6915747 53.2935938, -6.6916341 53.2934478, -6.691768 53.2932688)",Otomy,,,,
61349833,,,residential,False,True,37.8,"LINESTRING (-6.6915747 53.2935938, -6.6915217 53.2937052, -6.6914735 53.2938219, -6.6914354 53.2939233)",Otomy,,,,
61349827,,,residential,False,True,88.543,"LINESTRING (-6.6928075 53.2938251, -6.6926849 53.2937495, -6.6925467 53.2937052, -6.6923869 53.2936778, -6.6922341 53.2936746, -6.6921223 53.2936769, -6.6920093 53.2936743, -6.6917955 53.2936308, -6.6915747 53.2935938)",Otomy Lawn,,,,
61349833,,,residential,False,False,49.294,"LINESTRING (-6.6917338 53.2921515, -6.691774 53.2920127, -6.6918246 53.2918939, -6.6919126 53.2917219)",Otomy,,,,
61349833,,,residential,False,True,38.352000000000004,"LINESTRING (-6.6917338 53.2921515, -6.6918266 53.292374, -6.691901 53.2924807)",Otomy,,,,
61349836,,,residential,False,False,14.503,"LINESTRING (-6.6917338 53.2921515, -6.6916457 53.2921508, -6.6915156 53.2921509)",Otomy Crescent,,,,
61349833,,,residential,False,True,49.294,"LINESTRING (-6.6919126 53.2917219, -6.6918246 53.2918939, -6.691774 53.2920127, -6.6917338 53.2921515)",Otomy,,,,
61349835,,,residential,False,False,64.724,"LINESTRING (-6.6919126 53.2917219, -6.6923528 53.2917163, -6.6928108 53.2917052, -6.6928108 53.2917501)",Otomy Grove,,,,
188077930,,,residential,False,False,25.621,"LINESTRING (-6.6919126 53.2917219, -6.6919295 53.2916518, -6.6919203 53.2914923)",Otomy Avenue,,,,
61349834,,,residential,False,False,57.941,"LINESTRING (-6.6919203 53.2914923, -6.692163 53.2914915, -6.6922753 53.291489, -6.692741 53.2914884, -6.6927462 53.2915187)",Otomy Avenue,,,,
61349834,,,residential,False,True,109.12500000000001,"LINESTRING (-6.6919203 53.2914923, -6.6913829 53.2914927, -6.6909213 53.291499, -6.690519 53.2915092, -6.6904465 53.2915281, -6.6903958 53.2916194)",Otomy Avenue,,,,
188077930,,,residential,False,True,25.621,"LINESTRING (-6.6919203 53.2914923, -6.6919295 53.2916518, -6.6919126 53.2917219)",Otomy Avenue,,,,
61349834,,,residential,False,False,109.125,"LINESTRING (-6.6903958 53.2916194, -6.6904465 53.2915281, -6.690519 53.2915092, -6.6909213 53.291499, -6.6913829 53.2914927, -6.6919203 53.2914923)",Otomy Avenue,,,,
61349834,,,residential,False,True,57.941,"LINESTRING (-6.6927462 53.2915187, -6.692741 53.2914884, -6.6922753 53.291489, -6.692163 53.2914915, -6.6919203 53.2914923)",Otomy Avenue,,,,
61349835,,,residential,False,True,64.724,"LINESTRING (-6.6928108 53.2917501, -6.6928108 53.2917052, -6.6923528 53.2917163, -6.6919126 53.2917219)",Otomy Grove,,,,
61349836,,,residential,False,False,121.98099999999998,"LINESTRING (-6.6915156 53.2921509, -6.6914956 53.2921838, -6.6914749 53.2922028, -6.6914267 53.2922242, -6.6913785 53.2922279, -6.691135 53.2922297, -6.6908226 53.2922322, -6.6907838 53.292225, -6.6907477 53.2922013, -6.6907307 53.2921681, -6.6907391 53.2921281, -6.6907712 53.2921083, -6.6908181 53.2920924, -6.691129 53.2920865, -6.691402 53.2920819, -6.6914534 53.2920945, -6.6914986 53.2921252, -6.6915156 53.2921509)",Otomy Crescent,,,,
61349836,,,residential,False,True,121.98100000000001,"LINESTRING (-6.6915156 53.2921509, -6.6914986 53.2921252, -6.6914534 53.2920945, -6.691402 53.2920819, -6.691129 53.2920865, -6.6908181 53.2920924, -6.6907712 53.2921083, -6.6907391 53.2921281, -6.6907307 53.2921681, -6.6907477 53.2922013, -6.6907838 53.292225, -6.6908226 53.2922322, -6.691135 53.2922297, -6.6913785 53.2922279, -6.6914267 53.2922242, -6.6914749 53.2922028, -6.6914956 53.2921838, -6.6915156 53.2921509)",Otomy Crescent,,,,
61349836,,,residential,False,True,14.503,"LINESTRING (-6.6915156 53.2921509, -6.6916457 53.2921508, -6.6917338 53.2921515)",Otomy Crescent,,,,
61428216,,,residential,False,False,5.458,"LINESTRING (-6.683839 53.2947677, -6.6839133 53.2947468)",Capdoo,,,,
61428234,,,residential,False,False,29.566,"LINESTRING (-6.683839 53.2947677, -6.6840397 53.295005)",Capdoo,,,,
61428234,,,residential,False,True,34.863,"LINESTRING (-6.683839 53.2947677, -6.6833191 53.294726)",Capdoo,,,,
61428216,,,residential,False,True,5.458,"LINESTRING (-6.6839133 53.2947468, -6.683839 53.2947677)",Capdoo,,,,
96120140,2,R407,secondary,False,False,40.633,"LINESTRING (-6.6877269 53.2950907, -6.6875211 53.2947466)",College Road,50,,,
96120140,2,R407,secondary,False,True,34.492,"LINESTRING (-6.6877269 53.2950907, -6.6878939 53.2953844)",College Road,50,,,
61428222,,,residential,False,False,91.26199999999999,"LINESTRING (-6.6877269 53.2950907, -6.6875098 53.2951028, -6.6872793 53.2951121, -6.6867451 53.2951097, -6.6865407 53.2950947, -6.6863622 53.2950681)",College Grove,,,,
61428222,,,residential,False,False,111.38000000000001,"LINESTRING (-6.6863622 53.2950681, -6.6861659 53.2950483, -6.6859428 53.2950293, -6.6857291 53.2950133, -6.6854284 53.295, -6.6851195 53.2949917, -6.6850613 53.2949971, -6.6849673 53.2950198, -6.6848745 53.2950518, -6.6848384 53.2951437)",College Grove,,,,
61428222,,,residential,False,True,91.262,"LINESTRING (-6.6863622 53.2950681, -6.6865407 53.2950947, -6.6867451 53.2951097, -6.6872793 53.2951121, -6.6875098 53.2951028, -6.6877269 53.2950907)",College Grove,,,,
61428223,,,residential,False,False,44.879000000000005,"LINESTRING (-6.6863622 53.2950681, -6.6863511 53.2949849, -6.6863368 53.294947, -6.6862767 53.2948449, -6.6862295 53.2947695, -6.6860789 53.294791)",College Grove,,,,
61428222,,,residential,False,True,111.38,"LINESTRING (-6.6848384 53.2951437, -6.6848745 53.2950518, -6.6849673 53.2950198, -6.6850613 53.2949971, -6.6851195 53.2949917, -6.6854284 53.295, -6.6857291 53.2950133, -6.6859428 53.2950293, -6.6861659 53.2950483, -6.6863622 53.2950681)",College Grove,,,,
61428223,,,residential,False,True,44.879,"LINESTRING (-6.6860789 53.294791, -6.6862295 53.2947695, -6.6862767 53.2948449, -6.6863368 53.294947, -6.6863511 53.2949849, -6.6863622 53.2950681)",College Grove,,,,
33968310,,L5078,unclassified,False,True,59.564,"LINESTRING (-6.6833191 53.294726, -6.6835083 53.2942024)",Capdoo,,,,
61428234,,,residential,False,False,34.863,"LINESTRING (-6.6833191 53.294726, -6.683839 53.2947677)",Capdoo,,,,
61428234,,,residential,False,True,29.566,"LINESTRING (-6.6840397 53.295005, -6.683839 53.2947677)",Capdoo,,,,
96120140,2,R407,secondary,False,False,23.793,"LINESTRING (-6.688003 53.2955882, -6.6878939 53.2953844)",College Road,50,,,
61428238,,,residential,False,False,172.66500000000002,"LINESTRING (-6.688003 53.2955882, -6.6877146 53.2956261, -6.6874491 53.2956663, -6.6874012 53.295735, -6.6873717 53.2958926, -6.6872615 53.2959347, -6.6870898 53.2959347, -6.6867451 53.2959257, -6.6862464 53.2959106, -6.6862233 53.2958864, -6.6862866 53.2956228)",The Elms,,,,
61428238,,,residential,False,False,15.565,"LINESTRING (-6.6862866 53.2956228, -6.6863142 53.2954838)",The Elms,,,,
61428239,,,residential,False,False,10.914,"LINESTRING (-6.6862866 53.2956228, -6.6864498 53.2956337)",The Elms,,,,
61428238,,,residential,False,True,172.66500000000002,"LINESTRING (-6.6862866 53.2956228, -6.6862233 53.2958864, -6.6862464 53.2959106, -6.6867451 53.2959257, -6.6870898 53.2959347, -6.6872615 53.2959347, -6.6873717 53.2958926, -6.6874012 53.295735, -6.6874491 53.2956663, -6.6877146 53.2956261, -6.688003 53.2955882)",The Elms,,,,
61428238,,,residential,False,True,15.565,"LINESTRING (-6.6863142 53.2954838, -6.6862866 53.2956228)",The Elms,,,,
61428239,,,residential,False,True,10.914,"LINESTRING (-6.6864498 53.2956337, -6.6862866 53.2956228)",The Elms,,,,
96120140,2,R407,secondary,False,False,34.492,"LINESTRING (-6.6878939 53.2953844, -6.6877269 53.2950907)",College Road,50,,,
