osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
19111059,,N70,The Square,primary,,True,False,16.205,"LINESTRING (-9.7858792 52.1062277, -9.7861159 52.1062378)",,,
840316301,,,,unclassified,,False,True,188.87199999999999,"LINESTRING (-9.7858792 52.1062277, -9.7859102 52.106773, -9.7859124 52.1067827, -9.7860145 52.1072372, -9.7860975 52.1076144, -9.786107 52.1076569, -9.786128 52.1077511, -9.7861645 52.1079153)",,,
19110828,,,The Square,unclassified,,True,False,62.672,"LINESTRING (-9.7861159 52.1062378, -9.7870306 52.106283)",,,
355651548,,N70,The Square,primary,,True,False,63.795,"LINESTRING (-9.7861159 52.1062378, -9.7864513 52.1063211, -9.7867571 52.1063995, -9.7869667 52.1064725)",,,
16561266,,,Langford Street,unclassified,,False,False,21.519,"LINESTRING (-9.7870306 52.106283, -9.7869667 52.1064725)",,,
16561266,,,Langford Street,unclassified,,False,True,228.566,"LINESTRING (-9.7870306 52.106283, -9.7869442 52.1052638, -9.7868127 52.1045101, -9.7867609 52.104235)",,,
19110835,2,N70,Iveragh Road,primary,50,False,False,70.673,"LINESTRING (-9.7895915 52.1065671, -9.7905715 52.106363)",,,
19110835,2,N70,Iveragh Road,primary,50,False,True,125.495,"LINESTRING (-9.7895915 52.1065671, -9.7887805 52.1067295, -9.7882527 52.1068615, -9.7880296 52.10695, -9.7879343 52.1070204)",,,
178204603,,,,residential,,False,False,167.002,"LINESTRING (-9.7895915 52.1065671, -9.7896179 52.1066245, -9.7897306 52.1068466, -9.7899749 52.107282, -9.789996 52.1073789, -9.7899722 52.1074457, -9.7899083 52.107508, -9.7895151 52.1078401, -9.7894206 52.1079199)",,,
178204603,,,,residential,,False,True,167.002,"LINESTRING (-9.7894206 52.1079199, -9.7895151 52.1078401, -9.7899083 52.107508, -9.7899722 52.1074457, -9.789996 52.1073789, -9.7899749 52.107282, -9.7897306 52.1068466, -9.7896179 52.1066245, -9.7895915 52.1065671)",,,
"[418655337, 39196703]",2,,Sunhill,unclassified,,False,False,320.477,"LINESTRING (-9.7894206 52.1079199, -9.7900544 52.1082347, -9.790502 52.108457, -9.7910863 52.1087098, -9.7913823 52.1088379, -9.7918672 52.1090477, -9.7921634 52.1091759, -9.7924757 52.109311, -9.7924886 52.1093166, -9.7925576 52.1093475, -9.7931645 52.1096547)",,,
418655337,2,,Sunhill,unclassified,,False,True,88.656,"LINESTRING (-9.7894206 52.1079199, -9.788788 52.1076039, -9.7885891 52.1075045, -9.7884122 52.1074178)",,,
16561020,2,N70,New Line,primary,50,False,True,232.085,"LINESTRING (-9.7855441 52.1083227, -9.7854785 52.1082848, -9.7853928 52.108128, -9.7853446 52.1079184, -9.7852123 52.1075303, -9.7850511 52.1070169, -9.7848946 52.1065773, -9.7848025 52.106419, -9.7847263 52.1063114)",,,
527861769,,,,unclassified,50,False,False,17.936,"LINESTRING (-9.7855441 52.1083227, -9.7855075 52.1083797, -9.785482 52.1084785)",,,
"[840316303, 1099362159]",,N70,New Line,primary,50,False,False,53.275,"LINESTRING (-9.7855441 52.1083227, -9.7855728 52.1083392, -9.7856469 52.1083431, -9.7857778 52.1083244, -9.7859344 52.1082855, -9.7861696 52.1081987, -9.7862456 52.1081706)",,,
527861769,,,,unclassified,50,False,True,17.936,"LINESTRING (-9.785482 52.1084785, -9.7855075 52.1083797, -9.7855441 52.1083227)",,,
527861773,,,,residential,50,False,False,45.853,"LINESTRING (-9.785482 52.1084785, -9.7853288 52.10851, -9.785197 52.1088125)",,,
16187877,,,,unclassified,,False,True,29.197,"LINESTRING (-9.7861645 52.1079153, -9.78621 52.1081295, -9.7862456 52.1081706)",,,
209273809,,,,unclassified,,True,False,30.550000000000004,"LINESTRING (-9.7861645 52.1079153, -9.7862602 52.1079809, -9.7863971 52.1080397, -9.7865309 52.1080574)",,,
840316301,,,,unclassified,,False,False,188.87199999999999,"LINESTRING (-9.7861645 52.1079153, -9.786128 52.1077511, -9.786107 52.1076569, -9.7860975 52.1076144, -9.7860145 52.1072372, -9.7859124 52.1067827, -9.7859102 52.106773, -9.7858792 52.1062277)",,,
"[840316300, 840316302]",,N70,New Line,primary,50,False,False,137.218,"LINESTRING (-9.7865309 52.1080574, -9.7866837 52.1079939, -9.7867724 52.1079507, -9.7868323 52.107914, -9.7870268 52.1077872, -9.787285 52.107619, -9.787441 52.1074732, -9.7875042 52.1074141, -9.7875098 52.1074088, -9.7875618 52.1073393, -9.7876122 52.107272, -9.7877034 52.1071658, -9.7877879 52.1071163)",,,
840316304,,N70,New Line,primary,50,False,True,23.196,"LINESTRING (-9.7865309 52.1080574, -9.7864653 52.1080834, -9.7862456 52.1081706)",,,
209291065,,,,residential,,False,True,51.329,"LINESTRING (-9.7928538 52.109675, -9.793433 52.1099692)",,,
39196703,,,Sunhill,unclassified,,False,False,36.319,"LINESTRING (-9.7935694 52.1098721, -9.7940014 52.1100626)",,,
39196703,,,Sunhill,unclassified,,False,True,36.728,"LINESTRING (-9.7935694 52.1098721, -9.7931645 52.1096547)",,,
209291062,,,,residential,,False,False,14.26,"LINESTRING (-9.7935694 52.1098721, -9.793433 52.1099692)",,,
209291062,,,,residential,,False,True,14.26,"LINESTRING (-9.793433 52.1099692, -9.7935694 52.1098721)",,,
209291065,,,,residential,,False,False,51.329,"LINESTRING (-9.793433 52.1099692, -9.7928538 52.109675)",,,
209291065,,,,residential,,False,True,36.036,"LINESTRING (-9.793433 52.1099692, -9.7938397 52.1101757)",,,
39196703,,,Sunhill,unclassified,,False,True,36.319,"LINESTRING (-9.7940014 52.1100626, -9.7935694 52.1098721)",,,
209291065,,,,residential,,False,False,36.036,"LINESTRING (-9.7938397 52.1101757, -9.793433 52.1099692)",,,
210834682,,,,residential,,False,False,68.089,"LINESTRING (-9.7809653 52.106021, -9.7813791 52.1065781)",,,
210834680,,,,residential,,False,True,63.919,"LINESTRING (-9.7805357 52.1061344, -9.7806641 52.1067038)",,,
210834682,,,,residential,,False,False,21.747,"LINESTRING (-9.7813791 52.1065781, -9.7816947 52.1065521)",,,
210834682,,,,residential,,False,True,68.089,"LINESTRING (-9.7813791 52.1065781, -9.7809653 52.106021)",,,
210834688,,,,residential,,False,False,5.165,"LINESTRING (-9.7813791 52.1065781, -9.7813064 52.1065909)",,,
210834679,,,,residential,,False,True,70.432,"LINESTRING (-9.7813064 52.1065909, -9.781134 52.1072154)",,,
210834688,,,,residential,,False,False,45.627,"LINESTRING (-9.7813064 52.1065909, -9.7806641 52.1067038)",,,
210834688,,,,residential,,False,True,5.165,"LINESTRING (-9.7813064 52.1065909, -9.7813791 52.1065781)",,,
210834680,,,,residential,,False,False,63.919,"LINESTRING (-9.7806641 52.1067038, -9.7805357 52.1061344)",,,
210834680,,,,residential,,False,True,63.562,"LINESTRING (-9.7806641 52.1067038, -9.7807298 52.107274)",,,
210834688,,,,residential,,False,False,35.562,"LINESTRING (-9.7806641 52.1067038, -9.7801628 52.1067903)",,,
210834688,,,,residential,,False,True,45.627,"LINESTRING (-9.7806641 52.1067038, -9.7813064 52.1065909)",,,
210834688,,,,residential,,False,True,35.562,"LINESTRING (-9.7801628 52.1067903, -9.7806641 52.1067038)",,,
210834679,,,,residential,,False,False,70.432,"LINESTRING (-9.781134 52.1072154, -9.7813064 52.1065909)",,,
210834680,,,,residential,,False,False,63.562,"LINESTRING (-9.7807298 52.107274, -9.7806641 52.1067038)",,,
210843910,,,,residential,,False,False,234.317,"LINESTRING (-9.7903763 52.1029181, -9.7924686 52.1045881)",,,
16561266,,,Langford Street,unclassified,,False,False,115.573,"LINESTRING (-9.7865666 52.1032025, -9.7867609 52.104235)",,,
210843905,,,,residential,,False,True,126.528,"LINESTRING (-9.7865666 52.1032025, -9.7851131 52.103908)",,,
"[16561266, 355511877]",,,Langford Street,unclassified,,False,True,145.043,"LINESTRING (-9.7865666 52.1032025, -9.7864774 52.1027248, -9.786388 52.1023566, -9.7862019 52.101995, -9.7861608 52.1019275)",,,
210843902,,,,residential,,False,False,34.175,"LINESTRING (-9.7887402 52.103406, -9.7890292 52.1036569)",,,
210843929,,,,residential,,False,False,140.755,"LINESTRING (-9.7887402 52.103406, -9.7892601 52.1031545, -9.7893515 52.1031279, -9.7894574 52.1031486, -9.7896258 52.1032993, -9.789645 52.1033584, -9.7896161 52.1033939, -9.7890292 52.1036569)",,,
210843929,,,,residential,,False,True,49.325,"LINESTRING (-9.7887402 52.103406, -9.7881729 52.1036805)",,,
210843914,,,,residential,,False,True,82.415,"LINESTRING (-9.7924064 52.1034352, -9.7931281 52.1040292)",,,
210843902,,,,residential,,False,False,76.498,"LINESTRING (-9.7890292 52.1036569, -9.7897044 52.1042058)",,,
210843902,,,,residential,,False,True,34.175,"LINESTRING (-9.7890292 52.1036569, -9.7887402 52.103406)",,,
210843929,,,,residential,,False,True,140.755,"LINESTRING (-9.7890292 52.1036569, -9.7896161 52.1033939, -9.789645 52.1033584, -9.7896258 52.1032993, -9.7894574 52.1031486, -9.7893515 52.1031279, -9.7892601 52.1031545, -9.7887402 52.103406)",,,
210843929,,,,residential,,False,False,49.325,"LINESTRING (-9.7881729 52.1036805, -9.7887402 52.103406)",,,
210843908,,,,residential,,False,True,80.585,"LINESTRING (-9.7906312 52.1037573, -9.7897044 52.1042058)",,,
210843905,,,,residential,,False,False,126.528,"LINESTRING (-9.7851131 52.103908, -9.7865666 52.1032025)",,,
210843914,,,,residential,,False,False,82.415,"LINESTRING (-9.7931281 52.1040292, -9.7924064 52.1034352)",,,
210843914,,,,residential,,False,True,76.754,"LINESTRING (-9.7931281 52.1040292, -9.7924686 52.1045881)",,,
210843933,,,,residential,,False,False,52.675,"LINESTRING (-9.7931281 52.1040292, -9.793258 52.1041799, -9.7933101 52.1044814)",,,
210843902,,,,residential,,False,False,71.1,"LINESTRING (-9.7897044 52.1042058, -9.7903319 52.104716)",,,
210843902,,,,residential,,False,True,76.498,"LINESTRING (-9.7897044 52.1042058, -9.7890292 52.1036569)",,,
210843908,,,,residential,,False,False,80.585,"LINESTRING (-9.7897044 52.1042058, -9.7906312 52.1037573)",,,
210843933,,,,residential,,False,False,164.70299999999997,"LINESTRING (-9.7933101 52.1044814, -9.7933831 52.1049039, -9.7933157 52.1049896, -9.7930559 52.1050812, -9.7929501 52.1051373, -9.7929308 52.1052112, -9.7932112 52.1057543, -9.7932333 52.105799)",,,
210843933,,,,residential,,False,True,52.675,"LINESTRING (-9.7933101 52.1044814, -9.793258 52.1041799, -9.7931281 52.1040292)",,,
210843910,,,,residential,,False,False,24.823,"LINESTRING (-9.7924686 52.1045881, -9.7926903 52.104765)",,,
210843910,,,,residential,,False,True,234.317,"LINESTRING (-9.7924686 52.1045881, -9.7903763 52.1029181)",,,
210843914,,,,residential,,False,False,76.754,"LINESTRING (-9.7924686 52.1045881, -9.7931281 52.1040292)",,,
210843902,,,,residential,,False,False,20.826,"LINESTRING (-9.7903319 52.104716, -9.7905158 52.1048654)",,,
210843902,,,,residential,,False,True,71.1,"LINESTRING (-9.7903319 52.104716, -9.7897044 52.1042058)",,,
210843917,,,,residential,,False,False,112.99000000000001,"LINESTRING (-9.7903319 52.104716, -9.7906841 52.1045522, -9.790814 52.1045227, -9.7909584 52.1045227, -9.7910786 52.1045522, -9.7915838 52.1049334)",,,
210843910,,,,residential,,False,True,24.823,"LINESTRING (-9.7926903 52.104765, -9.7924686 52.1045881)",,,
210843902,,,,residential,,False,True,20.826,"LINESTRING (-9.7905158 52.1048654, -9.7903319 52.104716)",,,
210843926,,,,residential,,False,False,69.262,"LINESTRING (-9.7905158 52.1048654, -9.7895921 52.1051225)",,,
210843902,,,,residential,,False,False,190.018,"LINESTRING (-9.7905158 52.1048654, -9.7907371 52.1048241, -9.790968 52.1048389, -9.7911364 52.1048773, -9.7912807 52.10496, -9.7913817 52.1050723, -9.7918198 52.1060447, -9.7918439 52.1060981)",,,
210843917,,,,residential,,False,True,112.99,"LINESTRING (-9.7915838 52.1049334, -9.7910786 52.1045522, -9.7909584 52.1045227, -9.790814 52.1045227, -9.7906841 52.1045522, -9.7903319 52.104716)",,,
210843926,,,,residential,,False,True,210.34500000000003,"LINESTRING (-9.7879756 52.1050043, -9.788043 52.1056426, -9.7880622 52.1057076, -9.7881151 52.1057549, -9.7882065 52.1057697, -9.7883124 52.1057371, -9.7895921 52.1051225)",,,
210843926,,,,residential,,False,True,69.262,"LINESTRING (-9.7895921 52.1051225, -9.7905158 52.1048654)",,,
"[813616061, 210843911]",,,,residential,,False,False,191.211,"LINESTRING (-9.7895921 52.1051225, -9.789034 52.1047295, -9.7886155 52.1044104, -9.7885547 52.1042649, -9.7884636 52.1041344, -9.7882664 52.1040598, -9.7880919 52.1040482, -9.7879022 52.1041134, -9.7877391 52.1041647)",,,
210843926,,,,residential,,False,False,210.34500000000003,"LINESTRING (-9.7895921 52.1051225, -9.7883124 52.1057371, -9.7882065 52.1057697, -9.7881151 52.1057549, -9.7880622 52.1057076, -9.788043 52.1056426, -9.7879756 52.1050043)",,,
19110835,2,N70,Iveragh Road,primary,50,False,True,100.55100000000002,"LINESTRING (-9.7932333 52.105799, -9.792956 52.1058578, -9.7929418 52.1058608, -9.7925693 52.1059413, -9.792002 52.1060639, -9.7918439 52.1060981)",,,
210843933,,,,residential,,False,True,164.703,"LINESTRING (-9.7932333 52.105799, -9.7932112 52.1057543, -9.7929308 52.1052112, -9.7929501 52.1051373, -9.7930559 52.1050812, -9.7933157 52.1049896, -9.7933831 52.1049039, -9.7933101 52.1044814)",,,
19110835,2,N70,Iveragh Road,primary,50,False,False,100.551,"LINESTRING (-9.7918439 52.1060981, -9.792002 52.1060639, -9.7925693 52.1059413, -9.7929418 52.1058608, -9.792956 52.1058578, -9.7932333 52.105799)",,,
19110835,2,N70,Iveragh Road,primary,50,False,True,91.75699999999999,"LINESTRING (-9.7918439 52.1060981, -9.7910908 52.1062549, -9.7906836 52.1063397, -9.7906216 52.1063526, -9.7905715 52.106363)",,,
210843902,,,,residential,,False,True,190.01799999999997,"LINESTRING (-9.7918439 52.1060981, -9.7918198 52.1060447, -9.7913817 52.1050723, -9.7912807 52.10496, -9.7911364 52.1048773, -9.790968 52.1048389, -9.7907371 52.1048241, -9.7905158 52.1048654)",,,
210945551,,,,residential,,False,False,10.411,"LINESTRING (-9.7933443 52.1087221, -9.793434 52.1087978)",,,
210945551,,,,residential,,False,False,56.945,"LINESTRING (-9.793434 52.1087978, -9.7939246 52.1092119)",,,
210945551,,,,residential,,False,True,10.411,"LINESTRING (-9.793434 52.1087978, -9.7933443 52.1087221)",,,
210945540,,,,residential,,False,True,71.545,"LINESTRING (-9.7939246 52.1092119, -9.7931645 52.1096547)",,,
210945551,,,,residential,,False,True,56.945,"LINESTRING (-9.7939246 52.1092119, -9.793434 52.1087978)",,,
39196703,,,Sunhill,unclassified,,False,False,36.728,"LINESTRING (-9.7931645 52.1096547, -9.7935694 52.1098721)",,,
210945540,,,,residential,,False,False,71.545,"LINESTRING (-9.7931645 52.1096547, -9.7939246 52.1092119)",,,
"[418655337, 39196703]",2,,Sunhill,unclassified,,False,True,320.477,"LINESTRING (-9.7931645 52.1096547, -9.7925576 52.1093475, -9.7924886 52.1093166, -9.7924757 52.109311, -9.7921634 52.1091759, -9.7918672 52.1090477, -9.7913823 52.1088379, -9.7910863 52.1087098, -9.790502 52.108457, -9.7900544 52.1082347, -9.7894206 52.1079199)",,,
"[16561266, 355511877]",,,Langford Street,unclassified,,False,False,145.043,"LINESTRING (-9.7861608 52.1019275, -9.7862019 52.101995, -9.786388 52.1023566, -9.7864774 52.1027248, -9.7865666 52.1032025)",,,
19110835,2,N70,Iveragh Road,primary,50,False,False,125.495,"LINESTRING (-9.7879343 52.1070204, -9.7880296 52.10695, -9.7882527 52.1068615, -9.7887805 52.1067295, -9.7895915 52.1065671)",,,
308159705,,N70,,primary,,True,False,13.466999999999999,"LINESTRING (-9.7879343 52.1070204, -9.7879666 52.1070432, -9.7879791 52.1070725, -9.787969 52.1071022, -9.7879386 52.107126)",,roundabout,
308159700,,N70,,primary,,True,False,9.633000000000001,"LINESTRING (-9.7878023 52.1070232, -9.7878441 52.10701, -9.7878911 52.107009, -9.7879343 52.1070204)",,roundabout,
245260824,,N70,,primary,,True,False,11.472000000000001,"LINESTRING (-9.7877879 52.1071163, -9.787768 52.1070936, -9.7877638 52.1070679, -9.7877758 52.1070432, -9.7878023 52.1070232)",,roundabout,
"[840316300, 840316302]",,N70,New Line,primary,50,False,True,137.21800000000002,"LINESTRING (-9.7877879 52.1071163, -9.7877034 52.1071658, -9.7876122 52.107272, -9.7875618 52.1073393, -9.7875098 52.1074088, -9.7875042 52.1074141, -9.787441 52.1074732, -9.787285 52.107619, -9.7870268 52.1077872, -9.7868323 52.107914, -9.7867724 52.1079507, -9.7866837 52.1079939, -9.7865309 52.1080574)",,,
308159704,,N70,,primary,,True,False,11.399,"LINESTRING (-9.7879386 52.107126, -9.7879015 52.1071378, -9.78786 52.1071401, -9.7878201 52.1071326, -9.7877879 52.1071163)",,roundabout,
418655337,2,,Sunhill,unclassified,,False,False,46.288,"LINESTRING (-9.7879386 52.107126, -9.7879755 52.1071548, -9.7880596 52.1072389, -9.788237 52.107332, -9.7884122 52.1074178)",,,
527861773,,,,residential,50,False,True,167.69799999999998,"LINESTRING (-9.7845966 52.1102747, -9.7846232 52.1102245, -9.784749 52.1099106, -9.7850955 52.1090454, -9.785197 52.1088125)",,,
"[1009720156, 1009720157, 1009720158]",,,,residential,,False,False,68.261,"LINESTRING (-9.7845966 52.1102747, -9.7847423 52.11029, -9.7849041 52.1103035, -9.7854441 52.1103591, -9.7854495 52.1104456)",,,building_passage
16561266,,,Langford Street,unclassified,,False,True,115.573,"LINESTRING (-9.7867609 52.104235, -9.7865666 52.1032025)",,,
16561266,,,Langford Street,unclassified,,False,False,228.56599999999997,"LINESTRING (-9.7867609 52.104235, -9.7868127 52.1045101, -9.7869442 52.1052638, -9.7870306 52.106283)",,,
"[738361464, 749218309]",,,,"['unclassified', 'residential']",,False,False,91.297,"LINESTRING (-9.7867609 52.104235, -9.7871161 52.1042184, -9.7873101 52.1041824, -9.7873366 52.1040822, -9.787276 52.103996, -9.7876894 52.1038725)",,,
"[738361464, 749218309]",,,,"['residential', 'unclassified']",,False,True,91.297,"LINESTRING (-9.7876894 52.1038725, -9.787276 52.103996, -9.7873366 52.1040822, -9.7873101 52.1041824, -9.7871161 52.1042184, -9.7867609 52.104235)",,,
19110835,2,N70,Iveragh Road,primary,50,False,True,70.673,"LINESTRING (-9.7905715 52.106363, -9.7895915 52.1065671)",,,
19110835,2,N70,Iveragh Road,primary,50,False,False,91.757,"LINESTRING (-9.7905715 52.106363, -9.7906216 52.1063526, -9.7906836 52.1063397, -9.7910908 52.1062549, -9.7918439 52.1060981)",,,
813616060,,,,residential,,False,False,74.69,"LINESTRING (-9.7905715 52.106363, -9.7905324 52.1062551, -9.7904647 52.1061194, -9.7904151 52.1060418, -9.7902121 52.1060252, -9.7901264 52.1059476, -9.7900858 52.105834)",,,
813616060,,,,residential,,False,True,74.69,"LINESTRING (-9.7900858 52.105834, -9.7901264 52.1059476, -9.7902121 52.1060252, -9.7904151 52.1060418, -9.7904647 52.1061194, -9.7905324 52.1062551, -9.7905715 52.106363)",,,
"[813616061, 210843911]",,,,residential,,False,True,191.211,"LINESTRING (-9.7877391 52.1041647, -9.7879022 52.1041134, -9.7880919 52.1040482, -9.7882664 52.1040598, -9.7884636 52.1041344, -9.7885547 52.1042649, -9.7886155 52.1044104, -9.789034 52.1047295, -9.7895921 52.1051225)",,,
418655337,2,,Sunhill,unclassified,,False,False,88.656,"LINESTRING (-9.7884122 52.1074178, -9.7885891 52.1075045, -9.788788 52.1076039, -9.7894206 52.1079199)",,,
418655337,2,,Sunhill,unclassified,,False,True,46.288000000000004,"LINESTRING (-9.7884122 52.1074178, -9.788237 52.107332, -9.7880596 52.1072389, -9.7879755 52.1071548, -9.7879386 52.107126)",,,
840316295,,,,residential,,False,False,139.94,"LINESTRING (-9.7884122 52.1074178, -9.7881267 52.1077016, -9.7880046 52.1078229, -9.7877088 52.108002, -9.7874798 52.1081406, -9.7871115 52.1083805)",,,
840316295,,,,residential,,False,True,139.94,"LINESTRING (-9.7871115 52.1083805, -9.7874798 52.1081406, -9.7877088 52.108002, -9.7880046 52.1078229, -9.7881267 52.1077016, -9.7884122 52.1074178)",,,
953790787,,,,residential,,False,True,149.704,"LINESTRING (-9.7846961 52.1091074, -9.7847337 52.108927, -9.784731 52.1088727, -9.7847042 52.1087771, -9.7846948 52.1084221, -9.7848141 52.1084106, -9.7849228 52.1083925, -9.7850099 52.1084312, -9.7850569 52.1084921, -9.7850636 52.1085523, -9.7850381 52.1086066, -9.7850193 52.1087104, -9.7850408 52.1087499, -9.7850703 52.1087763, -9.7851105 52.1087928, -9.785197 52.1088125)",,,
527861773,,,,residential,50,False,False,167.69799999999998,"LINESTRING (-9.785197 52.1088125, -9.7850955 52.1090454, -9.784749 52.1099106, -9.7846232 52.1102245, -9.7845966 52.1102747)",,,
527861773,,,,residential,50,False,True,45.853,"LINESTRING (-9.785197 52.1088125, -9.7853288 52.10851, -9.785482 52.1084785)",,,
953790787,,,,residential,,False,False,149.704,"LINESTRING (-9.785197 52.1088125, -9.7851105 52.1087928, -9.7850703 52.1087763, -9.7850408 52.1087499, -9.7850193 52.1087104, -9.7850381 52.1086066, -9.7850636 52.1085523, -9.7850569 52.1084921, -9.7850099 52.1084312, -9.7849228 52.1083925, -9.7848141 52.1084106, -9.7846948 52.1084221, -9.7847042 52.1087771, -9.784731 52.1088727, -9.7847337 52.108927, -9.7846961 52.1091074)",,,
"[1009720156, 1009720157, 1009720158]",,,,residential,,False,True,68.261,"LINESTRING (-9.7854495 52.1104456, -9.7854441 52.1103591, -9.7849041 52.1103035, -9.7847423 52.11029, -9.7845966 52.1102747)",,,building_passage
