osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,bridge,tunnel,access
34918984,False,,,Countess Road,tertiary,False,255.41500000000002,"LINESTRING (-9.5033392 52.0571689, -9.5015955 52.057379, -9.5005314 52.057491, -9.4999075 52.0575567, -9.4996647 52.0575822)",50,,,,
34918984,False,,,Countess Road,tertiary,True,152.872,"LINESTRING (-9.5033392 52.0571689, -9.5040953 52.0570753, -9.5042934 52.0570533, -9.5049246 52.0569831, -9.5049987 52.0569748, -9.5055347 52.056909)",50,,,,
168871174,False,,,Countess Grove,residential,False,76.126,"LINESTRING (-9.5033392 52.0571689, -9.5033875 52.0566556, -9.5033456 52.0564871)",,,,,
168883677,False,,,Scrahan Court,residential,True,36.269,"LINESTRING (-9.5091506 52.0551466, -9.5090398 52.0552867, -9.5089695 52.0553549, -9.5088971 52.0554327)",,,,,
293582534,False,,,,residential,False,21.632,"LINESTRING (-9.5091506 52.0551466, -9.5091794 52.0552125, -9.5092197 52.0552669, -9.5092626 52.0553081, -9.5092721 52.0553247)",,,,,
136726559,True,,R877,Plunkett Street,secondary,False,88.92,"LINESTRING (-9.5078147 52.0586695, -9.5090543 52.0584275)",,,,,
"[172438748, 293927774, 293927775]",False,,,Bohereencael Glebe,residential,False,62.693,"LINESTRING (-9.5078147 52.0586695, -9.5078312 52.0587009, -9.5078641 52.0587634, -9.5079553 52.0589366, -9.5079782 52.0590245, -9.5080282 52.0592161)",,,,yes,
293927775,False,,,Bohereencael Glebe,residential,True,42.862,"LINESTRING (-9.5081676 52.0597745, -9.5080957 52.0594863, -9.5080746 52.0593933)",,,,,
293790071,False,,,Bohereencael,residential,True,91.061,"LINESTRING (-9.5080282 52.0592161, -9.5093406 52.0590764)",,,,,
293927775,False,,,Bohereencael Glebe,residential,False,19.987000000000002,"LINESTRING (-9.5080282 52.0592161, -9.5080546 52.0592871, -9.5080746 52.0593933)",,,,,
"[172438748, 293927774, 293927775]",False,,,Bohereencael Glebe,residential,True,62.69299999999999,"LINESTRING (-9.5080282 52.0592161, -9.5079782 52.0590245, -9.5079553 52.0589366, -9.5078641 52.0587634, -9.5078312 52.0587009, -9.5078147 52.0586695)",,,,yes,
155998921,False,,,Msgr.O'Flaherty Road,residential,True,88.656,"LINESTRING (-9.5118688 52.0606432, -9.5118378 52.0605591, -9.511817 52.0605028, -9.5118153 52.0604466, -9.5118548 52.060271, -9.5118539 52.0602263, -9.5118356 52.0601857, -9.5116874 52.0598654)",,,,,
172962661,False,,,Msgr.O'Flaherty Road,residential,False,169.09699999999998,"LINESTRING (-9.5118688 52.0606432, -9.511878 52.0606682, -9.5120555 52.0611499, -9.5120562 52.0611606, -9.512058 52.0611885, -9.5120335 52.061218, -9.511991 52.061252, -9.5108337 52.0615611, -9.5106684 52.0616052)",,,,,
172693348,False,,,O'Connel's Terrace,residential,False,19.404,"LINESTRING (-9.5082374 52.0604149, -9.508272 52.0605881)",,,,,
"[172688460, 433455758]",False,,,"['Mangerton View', ""O'Connel's Terrace""]",residential,False,98.235,"LINESTRING (-9.5082374 52.0604149, -9.5079985 52.0604132, -9.5068006 52.0604047)",,,,,
"[232571401, 232571402, 172440395, 427722061]",False,,,"[""Hogan's Lane (Hilliard's Lane)"", ""Hogan's Ln. (Hilliard's Ln.)""]",residential,True,129.957,"LINESTRING (-9.5082374 52.0604149, -9.5082349 52.0603887, -9.5082222 52.0602584, -9.5086351 52.0602085, -9.5096325 52.0600181, -9.5097582 52.0599929, -9.5098055 52.0599863)",,,,building_passage,
"[361533111, 295213018, 427722063]",False,,R876,"['Lewis Road', 'Michael Collins Place']",secondary,False,73.218,"LINESTRING (-9.506135 52.0604048, -9.5061433 52.0603006, -9.5061654 52.0600213, -9.5061572 52.0598646, -9.5061068 52.059805, -9.5060323 52.0597836)",50,,,,
"[427722064, 295213017]",False,,R876,Lewis Road,secondary,True,73.29,"LINESTRING (-9.506135 52.0604048, -9.5061377 52.0606212, -9.5061399 52.0607967, -9.5061433 52.0610639)",50,,,,
433455758,False,,,Mangerton View,residential,True,45.504000000000005,"LINESTRING (-9.506135 52.0604048, -9.5066391 52.0604047, -9.506675 52.0604047, -9.5068006 52.0604047)",,,,,
"[172690139, 172693343]",False,,,,residential,False,51.428,"LINESTRING (-9.5068006 52.0604047, -9.5068177 52.0602205, -9.5072698 52.0602157)",,,,,
433455758,False,,,Mangerton View,residential,False,45.504000000000005,"LINESTRING (-9.5068006 52.0604047, -9.506675 52.0604047, -9.5066391 52.0604047, -9.506135 52.0604048)",,,,,
"[172688460, 433455758]",False,,,"['Mangerton View', ""O'Connel's Terrace""]",residential,True,98.235,"LINESTRING (-9.5068006 52.0604047, -9.5079985 52.0604132, -9.5082374 52.0604149)",,,,,
172690136,False,,,Clover Lane,residential,True,117.638,"LINESTRING (-9.5071825 52.0601523, -9.5069552 52.0594937, -9.5069946 52.059462, -9.5069427 52.0592984, -9.5067936 52.0591457)",,,,,
38287748,False,2,R877,College Street,secondary,False,9.177,"LINESTRING (-9.5067936 52.0591457, -9.5068742 52.0590797)",30,,,,
"[361533112, 38287748]",False,2,R877,"['Michael Collins Place', 'College Street']",secondary,True,88.23500000000001,"LINESTRING (-9.5067936 52.0591457, -9.5065659 52.0593704, -9.5063543 52.0595621, -9.5061546 52.0596978, -9.5061044 52.059733, -9.5060323 52.0597836)","['30', '50']",,,,
172690136,False,,,Clover Lane,residential,False,117.638,"LINESTRING (-9.5067936 52.0591457, -9.5069427 52.0592984, -9.5069946 52.059462, -9.5069552 52.0594937, -9.5071825 52.0601523)",,,,,
"[172690139, 172693343]",False,,,,residential,True,51.428,"LINESTRING (-9.5072698 52.0602157, -9.5068177 52.0602205, -9.5068006 52.0604047)",,,,,
172693334,False,,,O'Connor's Terrace,residential,False,53.063,"LINESTRING (-9.5083197 52.0610644, -9.508272 52.0605881)",,,,,
119081583,False,,,Sunnyhill Lower,residential,True,148.79000000000002,"LINESTRING (-9.5083197 52.0610644, -9.5066527 52.061064, -9.5061433 52.0610639)",,,,,
"[119081584, 172693334]",False,,,"[""O'Connor's Terrace"", 'Sunnyhill Upper']",residential,True,100.876,"LINESTRING (-9.5083197 52.0610644, -9.5083645 52.0614467, -9.5082727 52.0615173, -9.5075703 52.0615553)",,,,,
136726553,False,,R876,Lewis Road,secondary,False,187.725,"LINESTRING (-9.5062417 52.0637884, -9.5061869 52.0637306, -9.5061417 52.0636446, -9.5061293 52.0635865, -9.5061182 52.0635343, -9.5061288 52.062424, -9.5061317 52.0621146)",50,,,,
236670389,True,1,,,secondary,False,20.049,"LINESTRING (-9.5062417 52.0637884, -9.5062789 52.0637762, -9.5063204 52.0637721, -9.5063496 52.0637742, -9.5063772 52.0637803, -9.506413 52.0637964, -9.5064296 52.0638095, -9.5064414 52.0638245, -9.5064477 52.0638399, -9.5064488 52.0638559)",,roundabout,,,
233756164,False,2,R876,Saint Anne's Road,secondary,True,93.036,"LINESTRING (-9.5064488 52.0638559, -9.5065016 52.0638541, -9.5066548 52.0638235, -9.5068186 52.0637523, -9.507161 52.0635577, -9.5074995 52.0633484)",50,,,,
236670390,True,1,,,secondary,False,15.735,"LINESTRING (-9.5064488 52.0638559, -9.5064402 52.0638801, -9.5064275 52.0638952, -9.5064098 52.0639083, -9.5063842 52.0639201, -9.5063598 52.0639268, -9.5063337 52.0639302, -9.5063091 52.0639304, -9.506285 52.0639276)",,roundabout,,,
236670390,True,1,,,secondary,False,19.444,"LINESTRING (-9.506285 52.0639276, -9.5062559 52.0639201, -9.5062307 52.0639085, -9.5062147 52.063897, -9.5062025 52.0638839, -9.5061944 52.0638689, -9.5061912 52.0638533, -9.5061962 52.0638294, -9.5062147 52.0638057, -9.5062417 52.0637884)",,roundabout,,,
232163088,False,,,Bishop's Lane,residential,False,57.933,"LINESTRING (-9.510684 52.0589981, -9.5107889 52.0592554, -9.5103874 52.0593222)",,,,,
427722080,False,,R877,New Street,secondary,False,61.223,"LINESTRING (-9.510684 52.0589981, -9.5112956 52.0589277, -9.511562 52.0588903)",50,,,,
427722080,False,,R877,New Street,secondary,True,88.789,"LINESTRING (-9.510684 52.0589981, -9.5094956 52.0591622, -9.5094259 52.0591872)",50,,,,
232163088,False,,,Bishop's Lane,residential,True,57.933,"LINESTRING (-9.5103874 52.0593222, -9.5107889 52.0592554, -9.510684 52.0589981)",,,,,
172434695,False,,,Old Market Lane,residential,True,34.647999999999996,"LINESTRING (-9.5080746 52.0593933, -9.5082157 52.0593724, -9.5082775 52.059362, -9.5082951 52.0593591, -9.5085646 52.0593139)",,,,,
293927775,False,,,Bohereencael Glebe,residential,False,42.862,"LINESTRING (-9.5080746 52.0593933, -9.5080957 52.0594863, -9.5081676 52.0597745)",,,,,
293927775,False,,,Bohereencael Glebe,residential,True,19.987000000000002,"LINESTRING (-9.5080746 52.0593933, -9.5080546 52.0592871, -9.5080282 52.0592161)",,,,,
433246718,False,,,,residential,False,17.944,"LINESTRING (-9.5080746 52.0593933, -9.5079985 52.0594025, -9.507816 52.0594208)",,,,,
"[232475208, 172821027, 232475205]",False,,,Saint Anthony's Place,unclassified,False,122.78,"LINESTRING (-9.5058669 52.0581659, -9.5067219 52.0589568, -9.506807 52.0590258, -9.5068742 52.0590797)",,,,yes,
232473634,False,,,Orchard Close,residential,True,48.51,"LINESTRING (-9.5053893 52.056482, -9.5055347 52.056909)",,,,,
34918984,False,,,Countess Road,tertiary,True,2.412,"LINESTRING (-9.5055347 52.056909, -9.5055694 52.0569051)",50,,,,
232473634,False,,,Orchard Close,residential,False,48.51,"LINESTRING (-9.5055347 52.056909, -9.5053893 52.056482)",,,,,
34918984,False,,,Countess Road,tertiary,False,152.872,"LINESTRING (-9.5055347 52.056909, -9.5049987 52.0569748, -9.5049246 52.0569831, -9.5042934 52.0570533, -9.5040953 52.0570753, -9.5033392 52.0571689)",50,,,,
136726551,True,,R876,High Street,secondary,False,61.546,"LINESTRING (-9.5094259 52.0591872, -9.5094171 52.0592304, -9.5096637 52.0597173)",50,,,,
427722080,False,,R877,New Street,secondary,False,88.789,"LINESTRING (-9.5094259 52.0591872, -9.5094956 52.0591622, -9.510684 52.0589981)",50,,,,
34918984,False,,,Countess Road,tertiary,True,255.41500000000002,"LINESTRING (-9.4996647 52.0575822, -9.4999075 52.0575567, -9.5005314 52.057491, -9.5015955 52.057379, -9.5033392 52.0571689)",50,,,,
232603831,False,,,Avenue Holiday Village,residential,False,103.172,"LINESTRING (-9.4996647 52.0575822, -9.4997655 52.0579214, -9.4998554 52.0582125, -9.4999424 52.0584942)",,,,,no
232603909,False,,,The Willow,residential,False,59.071,"LINESTRING (-9.4999424 52.0584942, -9.5007922 52.0583983)",,,,,
232603831,False,,,Avenue Holiday Village,residential,True,103.172,"LINESTRING (-9.4999424 52.0584942, -9.4998554 52.0582125, -9.4997655 52.0579214, -9.4996647 52.0575822)",,,,,no
232603909,False,,,The Willow,residential,True,97.364,"LINESTRING (-9.4999424 52.0584942, -9.4994608 52.0585659, -9.4993116 52.0585881, -9.4989736 52.0586903, -9.4985767 52.0587116)",,,,,
232603909,False,,,The Willow,residential,True,59.071,"LINESTRING (-9.5007922 52.0583983, -9.4999424 52.0584942)",,,,,
232603909,False,,,The Willow,residential,False,97.364,"LINESTRING (-9.4985767 52.0587116, -9.4989736 52.0586903, -9.4993116 52.0585881, -9.4994608 52.0585659, -9.4999424 52.0584942)",,,,,
621353262,False,,R876,Rock Road,secondary,True,12.105,"LINESTRING (-9.5113252 52.0622996, -9.511457 52.0623723)",,,,,
"[136726562, 233756165]",False,,R876,Rock Road,secondary,True,72.22,"LINESTRING (-9.5113252 52.0622996, -9.5109985 52.0621339, -9.5107327 52.0620156, -9.5107071 52.0620018, -9.5106383 52.0619725, -9.5104834 52.0619081)",,,,,
233764808,True,1,R876,Kenmare Place,secondary,False,16.103,"LINESTRING (-9.5082282 52.0576609, -9.5082824 52.057691, -9.5084187 52.0577454)",,,,,
427722062,True,2,N71,Kenmare Place,primary,False,12.445,"LINESTRING (-9.5082282 52.0576609, -9.5082331 52.0577272, -9.508193 52.0577655)",,roundabout,,,
126797076,False,2,N71,Muckross Road,primary,True,46.606,"LINESTRING (-9.5071622 52.0559806, -9.5071539 52.0558741, -9.507122 52.0555622)",50,,,,
423318202,False,,,Ross Road,unclassified,False,134.303,"LINESTRING (-9.5071622 52.0559806, -9.5072907 52.0559761, -9.5073334 52.0559707, -9.5073795 52.0559573, -9.5088971 52.0554327)",50,,,,
427722069,False,2,N71,Muckross Road,primary,False,88.054,"LINESTRING (-9.5071622 52.0559806, -9.5071604 52.0561028, -9.5071626 52.0561388, -9.5071709 52.0563362, -9.5071805 52.0565022, -9.5071981 52.0566796, -9.507184 52.056732, -9.5071735 52.0567707)",50,,,,
293790071,False,,,Bohereencael,residential,False,91.061,"LINESTRING (-9.5093406 52.0590764, -9.5080282 52.0592161)",,,,,
136726551,True,,R876,High Street,secondary,False,13.893999999999998,"LINESTRING (-9.5093406 52.0590764, -9.5093762 52.0591501, -9.5094259 52.0591872)",50,,,,
172434695,False,,,Old Market Lane,residential,False,34.647999999999996,"LINESTRING (-9.5085646 52.0593139, -9.5082951 52.0593591, -9.5082775 52.059362, -9.5082157 52.0593724, -9.5080746 52.0593933)",,,,,
172693346,False,,,Sunnyhill,residential,True,21.956,"LINESTRING (-9.5090855 52.0614061, -9.5090119 52.0612139)",,,,,
361948980,False,,,Friary Court,residential,True,48.907,"LINESTRING (-9.4995962 52.0610674, -9.4996847 52.0610608, -9.499749 52.0610542, -9.4998 52.0610393, -9.4998349 52.0610195, -9.499851 52.0610014, -9.4998429 52.0609552, -9.4997964 52.0607432)",,,,,
168780370,False,,,,residential,True,24.7,"LINESTRING (-9.4997964 52.0607432, -9.4994415 52.0607848)",,,,,
168780370,False,,,,residential,False,37.411,"LINESTRING (-9.4997964 52.0607432, -9.5002077 52.060695, -9.5003307 52.0607179)",,,,,
361948980,False,,,Friary Court,residential,False,48.907000000000004,"LINESTRING (-9.4997964 52.0607432, -9.4998429 52.0609552, -9.499851 52.0610014, -9.4998349 52.0610195, -9.4998 52.0610393, -9.499749 52.0610542, -9.4996847 52.0610608, -9.4995962 52.0610674)",,,,,
112575623,True,1,R876,Kenmare Place,secondary,False,15.592,"LINESTRING (-9.5084187 52.0577454, -9.508193 52.0577655)",,,,,
"[375133640, 432626088]",False,2,R876,"['Kenmare Place', 'Main Street']",secondary,False,92.293,"LINESTRING (-9.5084187 52.0577454, -9.5086339 52.0578092, -9.5086611 52.0578264, -9.5086877 52.0578433, -9.5086978 52.0578548, -9.5087272 52.0578882, -9.5088019 52.0580688, -9.5088329 52.0581227, -9.508897 52.0581568, -9.5089342 52.0581909, -9.5090017 52.0583238, -9.5090543 52.0584275)",,,,,
"[425403090, 136726551]",True,,R876,High Street,secondary,False,99.769,"LINESTRING (-9.5102289 52.0607497, -9.5103124 52.0609019, -9.5103934 52.0610544, -9.51049 52.0612567, -9.5106684 52.0616052)",50,,,,
"[433240314, 433240316]",False,,,Brasby's Lane,residential,True,19.329,"LINESTRING (-9.5102289 52.0607497, -9.5103328 52.0607278, -9.5104956 52.060692)",,,,yes,
"[433240314, 433240316]",False,,,Brasby's Lane,residential,False,19.329,"LINESTRING (-9.5104956 52.060692, -9.5103328 52.0607278, -9.5102289 52.0607497)",,,,yes,
433246718,False,,,,residential,True,17.944,"LINESTRING (-9.507816 52.0594208, -9.5079985 52.0594025, -9.5080746 52.0593933)",,,,,
1135273530,True,,R876,,secondary,False,18.346,"LINESTRING (-9.5045583 52.060004, -9.5045197 52.0600269, -9.5044711 52.060041, -9.5044178 52.0600447, -9.5043653 52.0600376, -9.5043194 52.0600206)",,,,,
423318202,False,,,Ross Road,unclassified,False,28.313,"LINESTRING (-9.5088971 52.0554327, -9.5092721 52.0553247)",50,,,,
168883677,False,,,Scrahan Court,residential,False,36.269,"LINESTRING (-9.5088971 52.0554327, -9.5089695 52.0553549, -9.5090398 52.0552867, -9.5091506 52.0551466)",,,,,
423318202,False,,,Ross Road,unclassified,True,134.303,"LINESTRING (-9.5088971 52.0554327, -9.5073795 52.0559573, -9.5073334 52.0559707, -9.5072907 52.0559761, -9.5071622 52.0559806)",50,,,,
423318202,False,,,Ross Road,unclassified,True,28.313,"LINESTRING (-9.5092721 52.0553247, -9.5088971 52.0554327)",50,,,,
293582534,False,,,,residential,True,21.632,"LINESTRING (-9.5092721 52.0553247, -9.5092626 52.0553081, -9.5092197 52.0552669, -9.5091794 52.0552125, -9.5091506 52.0551466)",,,,,
621353262,False,,R876,Rock Road,secondary,False,12.105,"LINESTRING (-9.511457 52.0623723, -9.5113252 52.0622996)",,,,,
621353258,True,,R876,Rock Road,secondary,False,41.238,"LINESTRING (-9.511457 52.0623723, -9.5115741 52.0624032, -9.5116043 52.062417, -9.5118231 52.0625668, -9.5118705 52.0626283)",,,,,
621353259,True,,R876,Rock Road,secondary,False,42.442,"LINESTRING (-9.5118705 52.0626283, -9.5117506 52.0626009, -9.5115125 52.0624735, -9.5114872 52.0624553, -9.511457 52.0623723)",,,,,
756590356,False,,,,residential,False,37.443,"LINESTRING (-9.509541 52.0611269, -9.5090119 52.0612139)",,,,,
172693346,False,,,Sunnyhill,residential,False,21.956,"LINESTRING (-9.5090119 52.0612139, -9.5090855 52.0614061)",,,,,
756590356,False,,,,residential,True,37.443,"LINESTRING (-9.5090119 52.0612139, -9.509541 52.0611269)",,,,,
172693346,False,,,Sunnyhill,residential,True,106.663,"LINESTRING (-9.5090119 52.0612139, -9.5088075 52.0606807, -9.5087759 52.0605983, -9.508748 52.0605812, -9.5087143 52.0605606, -9.508334 52.0605842, -9.508272 52.0605881)",,,,,
813612395,False,,,Bluebells Drive,residential,False,83.98100000000001,"LINESTRING (-9.5043563 52.0555875, -9.503849 52.0556426, -9.5035512 52.0556786, -9.5031449 52.0557106)",,,,,
168871174,False,,,Countess Grove,residential,True,16.064,"LINESTRING (-9.5031449 52.0557106, -9.5031845 52.055853)",,,,,
168871174,False,,,Countess Grove,residential,False,55.929,"LINESTRING (-9.5031449 52.0557106, -9.5030539 52.055383, -9.5030072 52.0552148)",,,,,
813612395,False,,,Bluebells Drive,residential,True,83.981,"LINESTRING (-9.5031449 52.0557106, -9.5035512 52.0556786, -9.503849 52.0556426, -9.5043563 52.0555875)",,,,,
813612396,False,,,Bluebells Grove,residential,False,74.995,"LINESTRING (-9.5043857 52.056212, -9.5039021 52.0562627, -9.5037216 52.0562766, -9.5033022 52.0563164)",,,,,
168871174,False,,,Countess Grove,residential,True,19.212,"LINESTRING (-9.5033022 52.0563164, -9.5033456 52.0564871)",,,,,
168871174,False,,,Countess Grove,residential,False,52.152,"LINESTRING (-9.5033022 52.0563164, -9.5032998 52.056307, -9.5031845 52.055853)",,,,,
813612396,False,,,Bluebells Grove,residential,True,74.995,"LINESTRING (-9.5033022 52.0563164, -9.5037216 52.0562766, -9.5039021 52.0562627, -9.5043857 52.056212)",,,,,
34918984,False,,,Countess Road,tertiary,False,2.412,"LINESTRING (-9.5055694 52.0569051, -9.5055347 52.056909)",50,,,,
34918984,False,,,Countess Road,tertiary,True,111.21900000000001,"LINESTRING (-9.5055694 52.0569051, -9.5067216 52.0567751, -9.5068735 52.056758, -9.5070568 52.0567682, -9.5071735 52.0567707)",50,,,,
1008226335,False,,,,residential,False,25.908,"LINESTRING (-9.5055694 52.0569051, -9.5055936 52.0570036, -9.5055784 52.0570205, -9.5053964 52.0570426)",,,,,
1008226335,False,,,,residential,True,25.908,"LINESTRING (-9.5053964 52.0570426, -9.5055784 52.0570205, -9.5055936 52.0570036, -9.5055694 52.0569051)",,,,,
1135273531,True,,R876,,secondary,False,6.192,"LINESTRING (-9.5045161 52.0598591, -9.5045528 52.0598792, -9.504575 52.0599007)",,,,,
168871174,False,,,Countess Grove,residential,True,15.16,"LINESTRING (-9.5029762 52.0550798, -9.5030072 52.0552148)",,,,,
