osmid,oneway,ref,highway,reversed,length,geometry,name,maxspeed,lanes,junction,bridge
312052682,False,,residential,True,60.669,"LINESTRING (-9.2673161 51.5494828, -9.2673819 51.5496362, -9.2667838 51.5497426)",,,,,
176845292,True,,tertiary,False,195.634,"LINESTRING (-9.2706525 51.5474372, -9.2705693 51.5474962, -9.2701619 51.547738, -9.2696918 51.5480103, -9.269327 51.5482126, -9.2688608 51.5484776, -9.2686228 51.5486163, -9.2685851 51.5486375)",Mardyke Street,,1,,
176845307,False,,tertiary,False,62.870000000000005,"LINESTRING (-9.2706525 51.5474372, -9.2706759 51.5474113, -9.2706947 51.5473675, -9.2706873 51.5473142, -9.2706518 51.5472495, -9.2705069 51.5471107, -9.2704144 51.5470206, -9.2703232 51.546943)",,,,,
1072812899,False,L4254,unclassified,True,41.89,"LINESTRING (-9.2706525 51.5474372, -9.2708118 51.5475606, -9.27101 51.547741)",Rossa Road / The Cutting,,1,,
310222932,False,,unclassified,False,66.11,"LINESTRING (-9.2700785 51.5503495, -9.270199 51.5500179, -9.2705915 51.5500903)",,,,,
310222932,False,,unclassified,True,33.529,"LINESTRING (-9.2710448 51.5501974, -9.2705915 51.5500903)",,,,,
"[123811153, 186630109, 176835191]",False,R931,secondary,False,237.29,"LINESTRING (-9.2710448 51.5501974, -9.2708897 51.5508266, -9.2708658 51.5509418, -9.2708597 51.5509658, -9.2707876 51.5513217, -9.2706849 51.5517549, -9.2706695 51.551967, -9.2706705 51.5519736, -9.2706963 51.5521444, -9.2707457 51.5523115)",Ilen Street,,2,,yes
123811153,False,R931,secondary,True,26.153,"LINESTRING (-9.2710448 51.5501974, -9.2710646 51.5500992, -9.2710734 51.5500375, -9.2710896 51.5499639)",Ilen Street,,,,
310222934,False,,unclassified,False,41.604,"LINESTRING (-9.2704326 51.5504508, -9.2704447 51.5504356, -9.2705046 51.5502856, -9.2705915 51.5500903)",Ilen lane,,,,
310222932,False,,unclassified,False,33.529,"LINESTRING (-9.2705915 51.5500903, -9.2710448 51.5501974)",,,,,
310222932,False,,unclassified,True,66.11,"LINESTRING (-9.2705915 51.5500903, -9.270199 51.5500179, -9.2700785 51.5503495)",,,,,
310222934,False,,unclassified,True,41.604000000000006,"LINESTRING (-9.2705915 51.5500903, -9.2705046 51.5502856, -9.2704447 51.5504356, -9.2704326 51.5504508)",Ilen lane,,,,
312052682,False,,residential,False,60.669,"LINESTRING (-9.2667838 51.5497426, -9.2673819 51.5496362, -9.2673161 51.5494828)",,,,,
454610921,False,,unclassified,False,29.729,"LINESTRING (-9.2629212 51.553, -9.2632704 51.553156)",,,,,
454610921,False,,unclassified,True,40.033,"LINESTRING (-9.2629212 51.553, -9.262451 51.5527899)",,,,,
344255636,False,,unclassified,True,29.021,"LINESTRING (-9.2629212 51.553, -9.2627809 51.5530254, -9.2625395 51.5529453)",,,,,
344255633,False,,unclassified,True,224.434,"LINESTRING (-9.2600811 51.5535529, -9.2603326 51.5538381, -9.2604096 51.5539255, -9.2604876 51.554014, -9.2607435 51.5541754, -9.2608408 51.5542183, -9.2609565 51.5542186, -9.261126 51.5541841, -9.2615015 51.5539873, -9.2618487 51.5537861, -9.2620835 51.5538392, -9.2621684 51.5538681, -9.2624405 51.5539608)",,,,,
454610921,False,,unclassified,False,40.033,"LINESTRING (-9.262451 51.5527899, -9.2629212 51.553)",,,,,
454610921,False,,unclassified,True,29.729,"LINESTRING (-9.2632704 51.553156, -9.2629212 51.553)",,,,,
110541139,False,R595,secondary,False,41.924,"LINESTRING (-9.2632704 51.553156, -9.263254 51.5531712, -9.2632286 51.5531949, -9.2629345 51.5534699)",North Street,,2,,
110541139,False,R595,secondary,True,408.283,"LINESTRING (-9.2632704 51.553156, -9.2634686 51.5529525, -9.2635737 51.5528447, -9.2638363 51.5526138, -9.264024 51.5524389, -9.2641117 51.5523384, -9.2642083 51.5521751, -9.2643049 51.5520117, -9.2643237 51.5519785, -9.2643749 51.5518879, -9.2644413 51.5517706, -9.2644799 51.5517022, -9.2645016 51.5516639, -9.2646998 51.5513133, -9.2648534 51.5510415, -9.2648569 51.5510353, -9.2649108 51.55094, -9.2649277 51.5509135, -9.2651324 51.5505921, -9.2651507 51.550563, -9.2653688 51.5502166, -9.2653826 51.5501948, -9.2654554 51.5501032, -9.2655371 51.5499974, -9.2656659 51.5498186)",North Street,,2,,
344255636,False,,unclassified,False,29.021,"LINESTRING (-9.2625395 51.5529453, -9.2627809 51.5530254, -9.2629212 51.553)",,,,,
"[186640740, 177714372]",False,R595,secondary,True,169.147,"LINESTRING (-9.2652045 51.545533, -9.2650392 51.5457271, -9.264933 51.5458559, -9.2647117 51.546157, -9.2646525 51.5462375, -9.2645777 51.5463394, -9.2644806 51.5464715, -9.2644312 51.5465553, -9.2643518 51.5466901, -9.2643204 51.5467435, -9.2643018 51.5467772, -9.264291 51.5468045, -9.2642668 51.546866, -9.2642426 51.5469274)",,,2,,
1072812899,False,L4254,unclassified,False,41.89,"LINESTRING (-9.27101 51.547741, -9.2708118 51.5475606, -9.2706525 51.5474372)",Rossa Road / The Cutting,,1,,
1214250370,False,,residential,False,11.651,"LINESTRING (-9.2722604 51.5506835, -9.2721392 51.5506107)",,,,,
1214250370,False,,residential,True,11.113,"LINESTRING (-9.2720237 51.5505412, -9.2721392 51.5506107)",,,,,
