osmid,oneway,highway,reversed,length,geometry,maxspeed,name,ref,lanes,tunnel,junction
64884541,False,residential,True,7.225,"LINESTRING (-7.7430476 54.9541475, -7.7431519 54.9541223)",,New Line Road,,,,
64884541,False,residential,False,41.535,"LINESTRING (-7.7430476 54.9541475, -7.7425506 54.9542636, -7.7424465 54.9542902)",,New Line Road,,,,
287694837,False,residential,False,101.03999999999999,"LINESTRING (-7.7430476 54.9541475, -7.7431833 54.9543002, -7.7428104 54.9545943, -7.7426227 54.9544788, -7.7424966 54.9543695, -7.7424465 54.9542902)",,,,,,
56236492,False,residential,True,5.786,"LINESTRING (-7.7355706 54.9553385, -7.7355963 54.9553884)",,Beechwood Park,,2,,
64884510,False,residential,True,6.28,"LINESTRING (-7.7358803 54.9561906, -7.7359786 54.9561887)",,Beechwood Park,,,,
64884535,False,residential,True,10.299,"LINESTRING (-7.735442 54.9554154, -7.7355963 54.9553884)",,Beechwood Park,,,,
56236493,False,residential,False,2.173,"LINESTRING (-7.7359786 54.9561887, -7.7359808 54.9562082)",,Beechwood Park,,,,
64884510,False,residential,False,6.28,"LINESTRING (-7.7359786 54.9561887, -7.7358803 54.9561906)",,Beechwood Park,,,,
"[64884530, 56236493]",False,residential,True,24.911,"LINESTRING (-7.7359786 54.9561887, -7.735972 54.9561412, -7.7359541 54.9560956, -7.7359282 54.9560553, -7.7358986 54.9560138, -7.7358752 54.9559742)",,Beechwood Park,,2,,
64884527,False,residential,False,166.54500000000002,"LINESTRING (-7.740551 54.9484598, -7.7401551 54.9485445, -7.7399877 54.9485847, -7.7398618 54.9486181, -7.7396602 54.9486499, -7.7395215 54.9486981, -7.7392239 54.9487744, -7.7391227 54.9487993, -7.7390505 54.9488059, -7.7389898 54.9487926, -7.7388713 54.9487462, -7.7386749 54.9486715, -7.738573 54.9486174, -7.7384938 54.948596, -7.7383717 54.9485798, -7.7381859 54.9485585)",30,Fortwell,,,,
56157127,False,residential,True,180.80499999999998,"LINESTRING (-7.7425263 54.9504836, -7.7424564 54.9505104, -7.7422617 54.9505269, -7.7420496 54.9505222, -7.7416862 54.9504928, -7.7414984 54.9504922, -7.7413078 54.9505109, -7.7410661 54.9505757, -7.7408883 54.9506474, -7.7405957 54.9507478, -7.7400662 54.9510651)",50,Cathedral Street,,,,
64884504,False,tertiary,False,213.731,"LINESTRING (-7.7425263 54.9504836, -7.7424212 54.9503492, -7.7423914 54.9502543, -7.7423678 54.9501338, -7.7423669 54.9500265, -7.7423708 54.9499189, -7.7423927 54.9498114, -7.742419 54.9497045, -7.7424713 54.949578, -7.742533 54.9494876, -7.7426252 54.9493912, -7.7427817 54.9492898, -7.7429824 54.9491106, -7.7431123 54.9490039, -7.7432098 54.9489293, -7.7432549 54.9488672, -7.7432729 54.948819, -7.7432758 54.948764, -7.7432173 54.9487337)",50,Convent Road,,2,,
64884529,False,residential,True,114.04,"LINESTRING (-7.7402132 54.9540143, -7.7402212 54.9539806, -7.740297 54.9539254, -7.7403747 54.9538553, -7.7404339 54.9537906, -7.740482 54.9537236, -7.7405301 54.9536578, -7.7405467 54.9536143, -7.7405541 54.9535612, -7.740543 54.9535208, -7.7405091 54.9534874, -7.7404513 54.953431, -7.740434 54.9533978, -7.7404427 54.953363, -7.7405958 54.9532136, -7.7406883 54.9531357, -7.740749 54.9531141)",,New Line Court,,,,
64884541,False,residential,False,40.894999999999996,"LINESTRING (-7.7402132 54.9540143, -7.7400311 54.9539937, -7.7398577 54.9539797, -7.7397057 54.953973, -7.7395784 54.9539735)",,New Line Road,,,,
64884541,False,residential,True,146.42799999999997,"LINESTRING (-7.7402132 54.9540143, -7.7402511 54.9540188, -7.7411318 54.9541574, -7.7416086 54.9542238, -7.7420593 54.9542769, -7.7421778 54.9542902, -7.7422732 54.9542951, -7.7423627 54.9542968, -7.7424465 54.9542902)",,New Line Road,,,,
64884541,False,residential,False,146.428,"LINESTRING (-7.7424465 54.9542902, -7.7423627 54.9542968, -7.7422732 54.9542951, -7.7421778 54.9542902, -7.7420593 54.9542769, -7.7416086 54.9542238, -7.7411318 54.9541574, -7.7402511 54.9540188, -7.7402132 54.9540143)",,New Line Road,,,,
64884541,False,residential,True,41.535,"LINESTRING (-7.7424465 54.9542902, -7.7425506 54.9542636, -7.7430476 54.9541475)",,New Line Road,,,,
287694837,False,residential,True,101.04,"LINESTRING (-7.7424465 54.9542902, -7.7424966 54.9543695, -7.7426227 54.9544788, -7.7428104 54.9545943, -7.7431833 54.9543002, -7.7430476 54.9541475)",,,,,,
56236491,False,residential,False,51.306,"LINESTRING (-7.7344004 54.9555856, -7.7344675 54.9556373, -7.7346099 54.9556617, -7.7347892 54.9556978, -7.7349508 54.9557338, -7.7351203 54.9557674)",,Beechwood Park,,2,,
130261756,False,tertiary,False,21.930000000000003,"LINESTRING (-7.7344004 54.9555856, -7.7344579 54.9554181, -7.7344668 54.9553921)",50,High Road,,2,,
56237476,False,residential,False,171.952,"LINESTRING (-7.7344668 54.9553921, -7.7343021 54.9554047, -7.7335608 54.9552961, -7.7330398 54.9552025, -7.7318961 54.9549654)",30,Sprackburn Drive,,,,
130261756,False,tertiary,False,171.882,"LINESTRING (-7.7344668 54.9553921, -7.7346434 54.9549186, -7.7346992 54.9547706, -7.7349592 54.954072, -7.7350227 54.9538797)",50,High Road,,2,,
130261756,False,tertiary,True,21.930000000000003,"LINESTRING (-7.7344668 54.9553921, -7.7344579 54.9554181, -7.7344004 54.9555856)",50,High Road,,2,,
64273245,True,secondary,False,43.223,"LINESTRING (-7.7290385 54.9531696, -7.7291917 54.9531089, -7.7292639 54.9530595, -7.7293493 54.9529961, -7.7295102 54.9528947)",50,Pearse Road,R250,,,
946663684,True,secondary,False,19.56,"LINESTRING (-7.7290385 54.9531696, -7.7292055 54.9531964, -7.7292875 54.9532305, -7.7293142 54.9532403)",50,Station Roundabout,R229,2,,roundabout
946663685,True,secondary,False,6.029,"LINESTRING (-7.7289516 54.9531908, -7.7290385 54.9531696)",50,Station Roundabout,R229,2,,roundabout
"[946663688, 946663687]",True,secondary,False,26.423000000000002,"LINESTRING (-7.7288973 54.9535036, -7.7288263 54.9534664, -7.7287886 54.9534319, -7.7287696 54.9534028, -7.7287594 54.9533412, -7.7287777 54.9532936)",50,Station Roundabout,R229,2,,roundabout
60953927,True,tertiary,False,124.79200000000002,"LINESTRING (-7.7293662 54.953309, -7.7296093 54.9533551, -7.7297428 54.9533465, -7.7300058 54.9533267, -7.7302231 54.9532912, -7.7305288 54.9532277, -7.731134 54.953102, -7.731232 54.9530817)",50,Upper Port Road,,1,,
64273225,True,secondary,False,29.489,"LINESTRING (-7.7293662 54.953309, -7.7293766 54.9533635, -7.7293457 54.9534332, -7.7293043 54.9534697, -7.7292425 54.9535019, -7.7291695 54.9535231)",50,Station Roundabout,R229,2,,roundabout
63861948,False,residential,True,76.816,"LINESTRING (-7.7394068 54.9513595, -7.7394627 54.9514065, -7.7395605 54.9514301, -7.7396585 54.9514223, -7.739907 54.9514009, -7.7401035 54.9513826, -7.7402162 54.951368, -7.7402673 54.951356, -7.7403529 54.9512856, -7.7403873 54.9512557, -7.740405 54.9512193)",50,Cathedral Square,,,,
"[66700844, 1193734341]",True,residential,False,134.79999999999998,"LINESTRING (-7.7394068 54.9513595, -7.7392658 54.9513859, -7.7390874 54.9514968, -7.7389308 54.9515993, -7.738776 54.9516965, -7.7385993 54.9518105, -7.7384482 54.9519078, -7.7383371 54.9519872, -7.738226 54.9520824, -7.7380913 54.9522037, -7.7380251 54.9522561)","['50', '30']",Lower Ard O'Donnell Road,,,,
130261756,False,tertiary,False,6.032,"LINESTRING (-7.7350227 54.9538797, -7.7350403 54.9538264)",50,High Road,,2,,
67192769,False,residential,True,51.765,"LINESTRING (-7.7350227 54.9538797, -7.7348658 54.9538812, -7.7347255 54.9538286, -7.7343305 54.9536658)",,Saint Columba's Terrace,,,,
130261756,False,tertiary,True,171.882,"LINESTRING (-7.7350227 54.9538797, -7.7349592 54.954072, -7.7346992 54.9547706, -7.7346434 54.9549186, -7.7344668 54.9553921)",50,High Road,,2,,
130261756,False,tertiary,False,62.538000000000004,"LINESTRING (-7.73534 54.9529862, -7.7354218 54.9527212, -7.7354802 54.9525613, -7.735527 54.9524342)",50,High Road,,2,,
130261756,False,tertiary,True,31.596,"LINESTRING (-7.73534 54.9529862, -7.7352836 54.9531259, -7.735243 54.9532647)",50,High Road,,2,,
66700844,True,residential,False,96.00899999999999,"LINESTRING (-7.7380251 54.9522561, -7.7379134 54.952369, -7.7378345 54.9524411, -7.7375506 54.9526882, -7.737276 54.9528632, -7.7371553 54.9529465, -7.7371482 54.9529539)",30,Lower Ard O'Donnell Road,,,,
130261756,False,tertiary,False,31.596,"LINESTRING (-7.735243 54.9532647, -7.7352836 54.9531259, -7.73534 54.9529862)",50,High Road,,2,,
130261756,False,tertiary,True,63.796,"LINESTRING (-7.735243 54.9532647, -7.7352281 54.9533029, -7.735149 54.9535461, -7.7350487 54.953801, -7.7350403 54.9538264)",50,High Road,,2,,
63861924,True,tertiary,False,166.689,"LINESTRING (-7.735728 54.9518312, -7.7357772 54.9517838, -7.7358701 54.9516855, -7.7360194 54.9515495, -7.7361414 54.9514355, -7.7362324 54.9513644, -7.7364655 54.9511438, -7.7366312 54.9509691, -7.7368183 54.9507441, -7.7369856 54.950521)",50,Upper Main Street,,,,
67192779,True,residential,False,95.934,"LINESTRING (-7.735728 54.9518312, -7.7358239 54.9518623, -7.7358353 54.9518623, -7.7361428 54.9519227, -7.736317 54.9519468, -7.7366577 54.9520208, -7.7369188 54.9520661, -7.7371511 54.9520999)",,Speers Lane,,,,
67192786,False,residential,True,65.828,"LINESTRING (-7.735527 54.9524342, -7.7355972 54.9524846, -7.7358942 54.9525388, -7.7363275 54.9526373, -7.7364559 54.9526706)",,Mc Clures Terrace,,,,
130261756,False,tertiary,False,59.878,"LINESTRING (-7.735527 54.9524342, -7.7355667 54.9523258, -7.7356107 54.9522352, -7.7356421 54.9521501, -7.7356701 54.9520642, -7.7357122 54.9519703, -7.7356557 54.9519171)",50,High Road,,2,,
130261756,False,tertiary,True,62.538,"LINESTRING (-7.735527 54.9524342, -7.7354802 54.9525613, -7.7354218 54.9527212, -7.73534 54.9529862)",50,High Road,,2,,
63861924,True,tertiary,False,48.585,"LINESTRING (-7.7369856 54.950521, -7.73728 54.9501181)",50,Upper Main Street,,,,
130268926,True,residential,False,147.70899999999995,"LINESTRING (-7.7369856 54.950521, -7.7370826 54.9505391, -7.7375823 54.9506076, -7.7379579 54.9506037, -7.7383904 54.9505959, -7.73846 54.9505957, -7.738709 54.9505951, -7.7389748 54.9506001, -7.7391105 54.9505991, -7.7391399 54.9505989, -7.7392733 54.9505758)",50,Church Lane,,,,
64884541,False,residential,False,14.205,"LINESTRING (-7.738011 54.9541471, -7.7377969 54.9541818)",,New Line Road,,,,
64847314,False,residential,False,29.984,"LINESTRING (-7.738011 54.9541471, -7.7379941 54.9540965, -7.7379773 54.9540243, -7.7378966 54.9538866)",30,,,,,
64884541,False,residential,True,78.358,"LINESTRING (-7.738011 54.9541471, -7.7381181 54.9541341, -7.7383145 54.9541076, -7.7386294 54.9540678, -7.7389097 54.9540346, -7.7390997 54.9540011, -7.7391382 54.9539964, -7.7392059 54.9539881)",,New Line Road,,,,
480397430,True,tertiary,False,116.82200000000002,"LINESTRING (-7.7376543 54.9495631, -7.7377602 54.9494054, -7.7379062 54.9491285, -7.7380482 54.9488442, -7.7380533 54.9488287, -7.7381859 54.9485585)",50,Lower Main Street,,,,
130261756,False,tertiary,True,6.032,"LINESTRING (-7.7350403 54.9538264, -7.7350227 54.9538797)",50,High Road,,2,,
64884541,False,residential,True,191.60399999999998,"LINESTRING (-7.7350403 54.9538264, -7.7350926 54.9538705, -7.7352431 54.9539123, -7.7355931 54.9540563, -7.735759 54.9541234, -7.735931 54.9541763, -7.7359858 54.9541925, -7.7361531 54.9542361, -7.7363056 54.9542627, -7.7363552 54.9542658, -7.7364511 54.9542719, -7.7366139 54.9542778, -7.7366928 54.9542802, -7.7368153 54.9542767, -7.7369424 54.9542717, -7.7375544 54.9542073, -7.7377969 54.9541818)",,New Line Road,,,,
130261756,False,tertiary,False,63.796,"LINESTRING (-7.7350403 54.9538264, -7.7350487 54.953801, -7.735149 54.9535461, -7.7352281 54.9533029, -7.735243 54.9532647)",50,High Road,,2,,
211443826,False,residential,True,120.132,"LINESTRING (-7.7402478 54.9531055, -7.7401834 54.9532056, -7.7399057 54.9534562, -7.7396926 54.9536169, -7.7394431 54.9537555, -7.7394091 54.9537804, -7.7392378 54.953906, -7.7392059 54.9539881)",30,New Line Road,,,,
64884541,False,residential,False,78.358,"LINESTRING (-7.7392059 54.9539881, -7.7391382 54.9539964, -7.7390997 54.9540011, -7.7389097 54.9540346, -7.7386294 54.9540678, -7.7383145 54.9541076, -7.7381181 54.9541341, -7.738011 54.9541471)",,New Line Road,,,,
64884541,False,residential,True,23.86,"LINESTRING (-7.7392059 54.9539881, -7.7392697 54.9539865, -7.7394383 54.9539756, -7.7395784 54.9539735)",,New Line Road,,,,
211443826,False,residential,False,120.13199999999999,"LINESTRING (-7.7392059 54.9539881, -7.7392378 54.953906, -7.7394091 54.9537804, -7.7394431 54.9537555, -7.7396926 54.9536169, -7.7399057 54.9534562, -7.7401834 54.9532056, -7.7402478 54.9531055)",30,New Line Road,,,,
211443832,False,residential,False,52.504999999999995,"LINESTRING (-7.7400626 54.9537558, -7.7397407 54.9537081, -7.7395784 54.9539735)",,,,,,
64884541,False,residential,False,23.86,"LINESTRING (-7.7395784 54.9539735, -7.7394383 54.9539756, -7.7392697 54.9539865, -7.7392059 54.9539881)",,New Line Road,,,,
64884541,False,residential,True,40.894999999999996,"LINESTRING (-7.7395784 54.9539735, -7.7397057 54.953973, -7.7398577 54.9539797, -7.7400311 54.9539937, -7.7402132 54.9540143)",,New Line Road,,,,
211443832,False,residential,True,52.504999999999995,"LINESTRING (-7.7395784 54.9539735, -7.7397407 54.9537081, -7.7400626 54.9537558)",,,,,,
64884541,False,residential,False,7.225,"LINESTRING (-7.7431519 54.9541223, -7.7430476 54.9541475)",,New Line Road,,,,
"[130258318, 64889143]",False,residential,True,253.47299999999993,"LINESTRING (-7.730096 54.9548423, -7.7301843 54.9547733, -7.7302927 54.9546875, -7.7304594 54.9545556, -7.7307414 54.9543392, -7.7308015 54.9543087, -7.7308408 54.9542861, -7.7310258 54.9541427, -7.7311668 54.9540273, -7.7312592 54.9539702, -7.7313494 54.953925, -7.7314465 54.9538799, -7.7315251 54.953868, -7.7315884 54.953854, -7.7317297 54.9538096, -7.7317988 54.9537841, -7.7318302 54.9537671, -7.7318562 54.9537455, -7.7318577 54.9537113, -7.7314822 54.9533805, -7.7313579 54.9532711, -7.7312841 54.953167, -7.731232 54.9530817)",,,,,,
401694725,False,residential,False,13.82,"LINESTRING (-7.7388547 54.9497331, -7.7387822 54.9498502)",,Mountsouthwell,,,,
67192786,False,residential,False,65.828,"LINESTRING (-7.7364559 54.9526706, -7.7363275 54.9526373, -7.7358942 54.9525388, -7.7355972 54.9524846, -7.735527 54.9524342)",,Mc Clures Terrace,,,,
749998574,False,residential,False,42.517,"LINESTRING (-7.736853 54.9524418, -7.7371511 54.9520999)",,,,,,
749998574,False,residential,True,42.517,"LINESTRING (-7.7371511 54.9520999, -7.736853 54.9524418)",,,,,,
67192779,True,residential,False,14.388,"LINESTRING (-7.7371511 54.9520999, -7.7373239 54.9521109, -7.737372 54.9521214)",,Speers Lane,,,,
750005778,False,residential,True,126.329,"LINESTRING (-7.7387026 54.9476173, -7.7387685 54.9476337, -7.7390495 54.9476933, -7.7392106 54.9477424, -7.7396557 54.9479757, -7.7396992 54.9480619, -7.7391704 54.948294)",,,,,,
1161831355,True,secondary,False,28.519,"LINESTRING (-7.73145 54.9474769, -7.7313624 54.9474759, -7.7312868 54.9474575, -7.7312223 54.9474316, -7.731181 54.9474037, -7.7311503 54.9473689, -7.7311354 54.9473317)",50,Forte Roundabout,R250,,,roundabout
946968698,False,residential,True,24.038,"LINESTRING (-7.737372 54.9521214, -7.7375239 54.9519236)",,,,,,
67192779,True,residential,False,44.336999999999996,"LINESTRING (-7.737372 54.9521214, -7.7375518 54.9521605, -7.7378164 54.9522082, -7.7380251 54.9522561)",,Speers Lane,,,,
946968698,False,residential,False,24.038,"LINESTRING (-7.7375239 54.9519236, -7.737372 54.9521214)",,,,,,
67192769,False,residential,False,51.765,"LINESTRING (-7.7343305 54.9536658, -7.7347255 54.9538286, -7.7348658 54.9538812, -7.7350227 54.9538797)",,Saint Columba's Terrace,,,,
64126410,False,residential,False,98.378,"LINESTRING (-7.7408794 54.9477442, -7.7409214 54.947732, -7.7413436 54.9476226, -7.7418162 54.9475001, -7.7422826 54.9473792)",30,Saint Eunan's Terrace,,,,
