osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access,lanes,junction,bridge,width,ref
1085453865,False,Weiherweg,residential,50,False,48.26899999999999,"LINESTRING (9.5166973 47.1409564, 9.5167779 47.1410619, 9.5167609 47.1410962, 9.5167142 47.1411193, 9.5166794 47.1411205, 9.5166413 47.1411126, 9.5166148 47.1410968, 9.5166032 47.1410765, 9.5165999 47.1410483, 9.5166131 47.1410337, 9.5166314 47.1410168, 9.5166579 47.141001, 9.5166809 47.1409836, 9.5166973 47.1409564)",,,,,,
1085453865,False,Weiherweg,residential,50,True,48.269,"LINESTRING (9.5166973 47.1409564, 9.5166809 47.1409836, 9.5166579 47.141001, 9.5166314 47.1410168, 9.5166131 47.1410337, 9.5165999 47.1410483, 9.5166032 47.1410765, 9.5166148 47.1410968, 9.5166413 47.1411126, 9.5166794 47.1411205, 9.5167142 47.1411193, 9.5167609 47.1410962, 9.5167779 47.1410619, 9.5166973 47.1409564)",,,,,,
"[1085453865, 34242977]",False,Weiherweg,residential,50,True,92.264,"LINESTRING (9.5166973 47.1409564, 9.5166768 47.1408911, 9.5166398 47.1407816, 9.5166442 47.1406698, 9.5164902 47.1401413)",,,,,,
6065796,True,Adlerkreisel,primary,50,False,18.671,"LINESTRING (9.5209664 47.1409399, 9.5209885 47.1409487, 9.5210384 47.1409872, 9.521064 47.1410135, 9.5210759 47.1410341, 9.5210776 47.1410575, 9.5210762 47.1410686, 9.5210723 47.1410792)",,,roundabout,,,
"[300026625, 571067339, 571809377, 28712166]",False,Lettstrasse,unclassified,50,True,69.255,"LINESTRING (9.5206869 47.1410163, 9.5206639 47.1410144, 9.520609 47.1410005, 9.520506 47.1409684, 9.520096 47.1408187, 9.5200341 47.1407946, 9.5198864 47.14072)",,,,,,
571067340,True,Lettstrasse,unclassified,50,False,7.285,"LINESTRING (9.5206869 47.1410163, 9.5207272 47.1410155, 9.5207513 47.1410128, 9.5207774 47.1410007)",,,,,,
571067443,True,Herrengasse,primary,50,False,19.353,"LINESTRING (9.5209994 47.1411308, 9.5209981 47.1411542, 9.52099 47.1411724, 9.5209672 47.1412007, 9.5209399 47.1412332, 9.5208788 47.1412791)",,,,,,
938633550,True,Adlerkreisel,primary,50,False,9.606,"LINESTRING (9.5209994 47.1411308, 9.5209899 47.1411344, 9.5209473 47.1411397, 9.5209082 47.1411356, 9.5208785 47.1411254)",,,roundabout,,,
571087532,True,Äulestrasse,primary,50,False,22.089,"LINESTRING (9.5220731 47.1370887, 9.5220811 47.1370456, 9.5220898 47.1369992, 9.5221046 47.1369603, 9.5221106 47.1369297, 9.5221193 47.1368928)",,,,,,
"[571067343, 529794576, 654069525, 571451477, 140309501, 571452863]",False,Äulestrasse,primary,50,True,196.14,"LINESTRING (9.5220731 47.1370887, 9.5220183 47.1372072, 9.5219061 47.1375903, 9.5218884 47.1376693, 9.5218749 47.1377299, 9.5218685 47.1377587, 9.5218468 47.1378847, 9.5218191 47.1380418, 9.5217955 47.1381691, 9.5217647 47.1383075, 9.5217373 47.1384283, 9.5217112 47.1385393, 9.5216922 47.1386271, 9.5216592 47.1387729, 9.5216467 47.1388267)",,"['2', '3']",,,,
571087533,True,Heiligkreuz,primary,50,False,32.839000000000006,"LINESTRING (9.5223153 47.1364906, 9.5223359 47.1365229, 9.5223547 47.1365615, 9.5223559 47.1366045, 9.5223513 47.1366379, 9.5223359 47.1367087, 9.5223309 47.1367348, 9.52232 47.1367792)",,,,,,
571087535,False,Heiligkreuz,primary,50,False,101.967,"LINESTRING (9.5223153 47.1364906, 9.5222989 47.1364292, 9.5222726 47.1363419, 9.5222314 47.1362081, 9.5221384 47.1358683, 9.5220945 47.135657, 9.5220828 47.1355877)",,2,,,,
529570137,False,Giessenstrasse,residential,50,True,129.10299999999998,"LINESTRING (9.5203416 47.1379637, 9.5204087 47.1377684, 9.5204408 47.1377341, 9.520535 47.1374908, 9.5205606 47.1374514, 9.5205808 47.1373821, 9.5207327 47.1369269, 9.5207503 47.13684)",,,,,,
