osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,tunnel
"[1081107918, 161717871, 163028657, 1081107923, 1081107924, 228118612]",True,"['2', '3']",A8011,Central Way,primary,40 mph,False,693.225,"LINESTRING (-3.9857936 55.9492505, -3.9858973 55.9492186, -3.9859737 55.9491878, -3.9860797 55.9491457, -3.9861387 55.9491217, -3.9862052 55.9490887, -3.986287 55.9490406, -3.9864236 55.9489639, -3.9898537 55.9470663, -3.9898957 55.9470427, -3.990023 55.9469701, -3.9901772 55.9468821, -3.9902446 55.9468448, -3.9904015 55.946758, -3.9906454 55.9466229, -3.9908759 55.9464943, -3.9909499 55.9464421, -3.9926821 55.94551, -3.9931153 55.9452698, -3.9932408 55.9451715, -3.9933265 55.9450811, -3.9933782 55.9449853, -3.9934143 55.9448964, -3.9934401 55.9447971)",,,yes
1149889715,True,,,Town Centre East Roundabout,primary,40 mph,False,26.421,"LINESTRING (-3.9857936 55.9492505, -3.9858499 55.9492631, -3.9859006 55.9492817, -3.9859437 55.9493056, -3.9859775 55.9493337, -3.9860006 55.9493651, -3.9860121 55.9493984, -3.9860116 55.9494324)",roundabout,,
"[230361905, 159110081]",True,2,A8011,Central Way,primary,50 mph,False,139.276,"LINESTRING (-3.9842158 55.9503173, -3.9837031 55.950614, -3.9835275 55.9507171, -3.9828354 55.9511511, -3.9826918 55.9512339)",,yes,
"[239134176, 239134177, 239134173]",True,,,,unclassified,,False,113.03,"LINESTRING (-3.9906725 55.9476159, -3.9906013 55.9477053, -3.9904725 55.9478479, -3.990333 55.9479651, -3.9902311 55.9480462, -3.9901252 55.9481737, -3.9900919 55.9482195, -3.9900874 55.9482773, -3.9900843 55.9484244, -3.9901538 55.9484517, -3.9902024 55.9484659, -3.9902837 55.9484646)",,,
"[33839519, 1081107930, 239134174, 239134175]",False,,,St Mungo's Road,unclassified,30 mph,False,373.9769999999999,"LINESTRING (-3.9906725 55.9476159, -3.990494 55.9477353, -3.9902097 55.947902, -3.990046 55.9480056, -3.9899388 55.9481153, -3.9899012 55.9481648, -3.9897939 55.9483105, -3.9897081 55.9484171, -3.9897215 55.9485358, -3.9896974 55.9486079, -3.989583 55.9487059, -3.9893278 55.9488349, -3.9891937 55.9489106, -3.9891153 55.9489567, -3.9880698 55.9495365, -3.9878775 55.9496097, -3.9876853 55.9496349, -3.987445 55.949643, -3.9871995 55.9496837, -3.9869602 55.9497692, -3.9865914 55.9498146)",,,
"[239134184, 239134185, 239134189, 33839501, 1081107930, 1081107932]",False,,,St Mungo's Road,unclassified,30 mph,True,341.961,"LINESTRING (-3.9906725 55.9476159, -3.9906871 55.9476061, -3.990771 55.9475502, -3.9909955 55.9474274, -3.9914381 55.9471848, -3.9916177 55.9470833, -3.9917804 55.9469913, -3.9920497 55.9468416, -3.9923715 55.9466854, -3.9928846 55.9463838, -3.9930689 55.9462754, -3.9937394 55.9459089, -3.9939379 55.9458023, -3.9945803 55.9454568)",,,yes
26294316,True,,,Town Centre West Roundabout,primary,40 mph,False,44.093999999999994,"LINESTRING (-3.9939101 55.9450554, -3.9938111 55.9450436, -3.9937179 55.9450217, -3.9936336 55.9449903, -3.9935614 55.9449507, -3.9935038 55.9449041, -3.9934629 55.9448523, -3.9934401 55.9447971)",roundabout,,
"[232270434, 1081107919, 1081107921, 1081107922, 161717756]",True,2,A8011,Central Way,primary,40 mph,False,695.441,"LINESTRING (-3.9939101 55.9450554, -3.9937724 55.945076, -3.9936593 55.9451039, -3.9935436 55.945149, -3.9933845 55.9452382, -3.9929697 55.9454676, -3.9926948 55.9456088, -3.9922629 55.9458446, -3.9919733 55.9460083, -3.9915227 55.9462584, -3.9910592 55.9465151, -3.9908145 55.9466548, -3.9907518 55.9466906, -3.9906375 55.9467522, -3.9904734 55.9468407, -3.9902854 55.9469421, -3.9900015 55.9471017, -3.9899595 55.9471248, -3.9870242 55.9487488, -3.9866818 55.9489399, -3.986271 55.9491675, -3.9861971 55.9492148, -3.9861548 55.9492516, -3.9861059 55.9493004, -3.9860778 55.9493335, -3.9860116 55.9494324)",,,yes
161718750,True,,,,tertiary,30 mph,False,2.961,"LINESTRING (-3.985436 55.9486266, -3.9854229 55.9486522)",roundabout,,
161718750,True,,,,tertiary,30 mph,False,37.064,"LINESTRING (-3.9851997 55.9487307, -3.9851507 55.9487259, -3.9850875 55.9487091, -3.9850365 55.9486823, -3.9850027 55.9486479, -3.9849894 55.9486095, -3.9849978 55.9485706, -3.9850245 55.9485373, -3.9850672 55.9485097, -3.9851222 55.94849)",roundabout,,
1149889703,True,,,Town Centre West Roundabout,primary,40 mph,False,17.144,"LINESTRING (-3.9941803 55.9450334, -3.9940477 55.9450542, -3.9939101 55.9450554)",roundabout,,
1149889707,True,,,Town Centre West Roundabout,primary,40 mph,False,3.295,"LINESTRING (-3.993887 55.9444613, -3.9939043 55.9444603, -3.9939396 55.9444581)",roundabout,,
