osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry,lanes,ref,bridge
"[1079391813, 827147281, 827147282, 150130579, 829717980, 829717981]",True,Queensway,primary,30 mph,,False,230.545,"LINESTRING (0.7106015 51.5411207, 0.7108083 51.5410473, 0.7109495 51.5410181, 0.7111134 51.5410168, 0.7113069 51.5410346, 0.711467 51.541061, 0.711612 51.5410927, 0.7118377 51.5411346, 0.7123825 51.5412358, 0.712751 51.5413213, 0.7130049 51.5413841, 0.713041 51.5413937, 0.7133601 51.5414806, 0.7135721 51.5415196, 0.7137559 51.5415456)",,A13,
150130577,True,Victoria Avenue,trunk,30 mph,,False,14.837,"LINESTRING (0.7103309 51.5410604, 0.7104355 51.5411769)",,A127,
56214631,True,Queensway,primary,30 mph,,False,13.21,"LINESTRING (0.7105016 51.5410071, 0.7103309 51.5410604)",,A13,
827667756,True,Sutton Road,secondary,30 mph,,False,33.205,"LINESTRING (0.7181156 51.5407503, 0.7180539 51.5407141, 0.7179825 51.5406749, 0.7178774 51.5406062, 0.7178179 51.5405746, 0.7177848 51.5405367)",,B1015,
827912709,False,Sutton Road,secondary,30 mph,,True,50.661,"LINESTRING (0.7181156 51.5407503, 0.718212 51.540794, 0.7183041 51.5408464, 0.7183871 51.540907, 0.7184518 51.5409637, 0.7185719 51.5410991)",2,B1015,
34416617,True,Queensway,primary_link,30 mph,,False,189.90099999999998,"LINESTRING (0.7171284 51.5404989, 0.7170887 51.5405609, 0.717041 51.5405973, 0.7170102 51.5406198, 0.716787 51.5407032, 0.7158461 51.5410583, 0.7156274 51.5411316, 0.7154917 51.5411739, 0.7151272 51.5412704, 0.714805 51.5413678)",,A13,
"[49550266, 696532180, 827667759]",True,Queensway,primary,30 mph,roundabout,False,38.314,"LINESTRING (0.7171284 51.5404989, 0.7171258 51.5405556, 0.7171372 51.5405876, 0.7171917 51.5406382, 0.7172541 51.5406781, 0.7173278 51.5407032, 0.717401 51.5407131, 0.7174643 51.5407178)",,,yes
149712075,True,Queensway,primary,30 mph,roundabout,False,16.501,"LINESTRING (0.7172693 51.540189, 0.7172017 51.5402319, 0.717159 51.5402693, 0.7171419 51.5403104)",,,
49550265,True,Queensway,primary,30 mph,roundabout,False,28.509,"LINESTRING (0.7175207 51.5407131, 0.7176452 51.5406808, 0.717714 51.5406392, 0.7177598 51.540594, 0.7177824 51.5405432, 0.7177848 51.5405367)",,,
136231101,True,Sutton Road,secondary,30 mph,,False,41.831,"LINESTRING (0.7175207 51.5407131, 0.7176432 51.5407057, 0.7177129 51.5407016, 0.717839 51.5407066, 0.7179377 51.5407219, 0.7179902 51.5407301, 0.7181156 51.5407503)",,B1015,
148855233,True,Queensway,primary,40 mph,,False,6.874,"LINESTRING (0.7176454 51.5386934, 0.7176338 51.5387548)",,A1160,
149588496,True,Essex Street,residential,,,False,148.246,"LINESTRING (0.7138542 51.5404717, 0.7156594 51.5405995, 0.715783 51.5406064, 0.7159848 51.5406176)",,,
"[827738193, 827717787, 827573327]",False,Chichester Road,tertiary,20 mph,,False,82.01400000000001,"LINESTRING (0.7138542 51.5404717, 0.713827 51.5406342, 0.7138168 51.5406923, 0.7137968 51.5408703, 0.7137247 51.5411706, 0.7137177 51.541204)",,,
"[827717787, 149588475]",False,Chichester Road,tertiary,20 mph,,True,42.684000000000005,"LINESTRING (0.7138542 51.5404717, 0.7138659 51.5403673, 0.7138739 51.5403136, 0.7139036 51.5401215, 0.7139106 51.5400895)",,,
149596473,False,York Road,residential,,,True,68.351,"LINESTRING (0.7189121 51.5364484, 0.7198995 51.5364735)",,,
149596467,False,Toledo Road,residential,,,False,111.007,"LINESTRING (0.7189121 51.5364484, 0.7188418 51.5369413, 0.7188149 51.5374445)",,,
149596473,False,York Road,residential,,,False,30.994,"LINESTRING (0.7189121 51.5364484, 0.718631 51.5364355, 0.7184655 51.5364257)",,,
149596473,False,York Road,residential,,,False,68.351,"LINESTRING (0.7198995 51.5364735, 0.7189121 51.5364484)",,,
149596473,False,York Road,residential,,,True,57.323,"LINESTRING (0.7198995 51.5364735, 0.7207267 51.5365053)",,,
149596399,False,Hastings Road,residential,,,False,110.036,"LINESTRING (0.7207267 51.5365053, 0.7206459 51.5374936)",,,
149596473,False,York Road,residential,,,False,57.323,"LINESTRING (0.7207267 51.5365053, 0.7198995 51.5364735)",,,
149596473,False,York Road,residential,,,True,5.314,"LINESTRING (0.7207267 51.5365053, 0.7208034 51.5365081)",,,
149596473,False,York Road,residential,,,False,5.314,"LINESTRING (0.7208034 51.5365081, 0.7207267 51.5365053)",,,
149596473,False,York Road,residential,,,True,60.784,"LINESTRING (0.7208034 51.5365081, 0.7216814 51.5365317)",,,
149596473,False,York Road,residential,,,False,60.784,"LINESTRING (0.7216814 51.5365317, 0.7208034 51.5365081)",,,
149596473,False,York Road,residential,,,True,35.781,"LINESTRING (0.7216814 51.5365317, 0.7221981 51.5365476)",,,
149596473,False,York Road,residential,,,False,35.781,"LINESTRING (0.7221981 51.5365476, 0.7216814 51.5365317)",,,
149596473,False,York Road,residential,,,True,29.441,"LINESTRING (0.7221981 51.5365476, 0.7226229 51.5365644)",,,
149596397,False,Cromer Road,residential,,,True,151.62199999999999,"LINESTRING (0.7221981 51.5365476, 0.7221722 51.5369152, 0.7220869 51.5379094)",,,
149596473,False,York Road,residential,,,False,29.441,"LINESTRING (0.7226229 51.5365644, 0.7221981 51.5365476)",,,
149596401,False,Hillcrest Road,residential,,,True,126.756,"LINESTRING (0.7188149 51.5374445, 0.7206459 51.5374936)",,,
149596467,False,Toledo Road,residential,,,False,23.8,"LINESTRING (0.7188149 51.5374445, 0.7187827 51.5376576)",,,
149596467,False,Toledo Road,residential,,,True,111.007,"LINESTRING (0.7188149 51.5374445, 0.7188418 51.5369413, 0.7189121 51.5364484)",,,
149596399,False,Hastings Road,residential,,,False,43.71,"LINESTRING (0.7206459 51.5374936, 0.7206111 51.5378861)",,,
149596399,False,Hastings Road,residential,,,True,110.036,"LINESTRING (0.7206459 51.5374936, 0.7207267 51.5365053)",,,
149596401,False,Hillcrest Road,residential,,,False,126.756,"LINESTRING (0.7206459 51.5374936, 0.7188149 51.5374445)",,,
149596444,False,Quebec Close,residential,,,False,25.268,"LINESTRING (0.718418 51.5376442, 0.7187827 51.5376576)",,,
149596444,False,Quebec Close,residential,,,True,25.268,"LINESTRING (0.7187827 51.5376576, 0.718418 51.5376442)",,,
149596467,False,Toledo Road,residential,,,True,23.8,"LINESTRING (0.7187827 51.5376576, 0.7188149 51.5374445)",,,
149596466,False,Toledo Close,residential,,,False,34.847,"LINESTRING (0.7187827 51.5376576, 0.7189866 51.537731, 0.7191475 51.5378645)",,,
149596466,False,Toledo Close,residential,,,True,34.847,"LINESTRING (0.7191475 51.5378645, 0.7189866 51.537731, 0.7187827 51.5376576)",,,
149596399,False,Hastings Road,residential,,,False,44.482,"LINESTRING (0.7206111 51.5378861, 0.7205223 51.5382823)",,,
149596399,False,Hastings Road,residential,,,True,43.71,"LINESTRING (0.7206111 51.5378861, 0.7206459 51.5374936)",,,
149596413,False,Kilworth Avenue,residential,,,True,102.104,"LINESTRING (0.7206111 51.5378861, 0.7220869 51.5379094)",,,
149596413,False,Kilworth Avenue,residential,,,False,102.104,"LINESTRING (0.7220869 51.5379094, 0.7206111 51.5378861)",,,
149596397,False,Cromer Road,residential,,,False,151.62199999999999,"LINESTRING (0.7220869 51.5379094, 0.7221722 51.5369152, 0.7221981 51.5365476)",,,
149712096,False,Southchurch Road,residential,,,True,53.601,"LINESTRING (0.7200968 51.5405805, 0.7202181 51.5401044)",,,
149712095,False,Southchurch Road,residential,,,True,54.666,"LINESTRING (0.7226801 51.5406048, 0.7227745 51.5401167)",,,
149712097,False,Southchurch Road,residential,,,True,147.54,"LINESTRING (0.7210236 51.5409888, 0.7216386 51.5409715, 0.7217866 51.5409325, 0.7218756 51.5408593, 0.7219543 51.540502, 0.7220319 51.5401134)",,,
28812201,False,Whitegate Road,residential,,,False,55.0,"LINESTRING (0.7135149 51.5380141, 0.7137847 51.5380491, 0.7141798 51.5381003, 0.7142916 51.5381196)",,,
149712074,False,Prittlewell Street,residential,,,False,11.65,"LINESTRING (0.7148653 51.5415989, 0.7149038 51.5417009)",,,
149712106,False,Sutton Road,residential,,,True,67.879,"LINESTRING (0.7168327 51.5413903, 0.7170179 51.5413984, 0.7176131 51.5414194, 0.7176554 51.5414172, 0.7178106 51.5414015)",,,
294239570,True,Queensway,primary,30 mph,,False,98.411,"LINESTRING (0.7090563 51.5413903, 0.7092931 51.5413578, 0.7097657 51.5413001, 0.7101582 51.5412341, 0.710221 51.5412235, 0.7104355 51.5411769)",,A13,
34416615,True,Queensway,primary,40 mph,,False,10.443,"LINESTRING (0.7184423 51.5365185, 0.7184655 51.5364257)",,A1160,
758459223,True,,unclassified,,,False,19.366999999999997,"LINESTRING (0.7184423 51.5365185, 0.718403 51.5364664, 0.7184152 51.5364243, 0.7182984 51.5364111)",,,
"[149588475, 827717787]",False,Chichester Road,tertiary,20 mph,,False,42.684,"LINESTRING (0.7139106 51.5400895, 0.7139036 51.5401215, 0.7138739 51.5403136, 0.7138659 51.5403673, 0.7138542 51.5404717)",,,
149588476,False,Chichester Road,tertiary,30 mph,,False,68.512,"LINESTRING (0.7139106 51.5400895, 0.7139534 51.5397978, 0.713961 51.5394746)",,,
149588605,False,Southchurch Road,residential,,,True,149.973,"LINESTRING (0.7139106 51.5400895, 0.7150768 51.5401512, 0.7160668 51.5402301)",,,
972639612,True,Queensway,primary,30 mph,roundabout,False,3.935,"LINESTRING (0.7174643 51.5407178, 0.7175207 51.5407131)",,,
136231413,True,Southchurch Road,primary,30 mph,,False,98.711,"LINESTRING (0.7178021 51.5404751, 0.7178671 51.5404372, 0.7179342 51.5403988, 0.7179972 51.5403713, 0.7181233 51.5403454, 0.7182909 51.5403137, 0.7184307 51.5402883, 0.7184865 51.5402782, 0.7185417 51.5402687, 0.7186731 51.5402436, 0.7187724 51.5402203, 0.7189172 51.5401919, 0.719105 51.5401398)",,A13,
827569144,True,Queensway,primary,30 mph,roundabout,False,23.136,"LINESTRING (0.7178021 51.5404751, 0.7178278 51.5403439, 0.7178131 51.5402979, 0.7177953 51.5402711)",,,
827667758,True,Queensway,primary,30 mph,roundabout,False,6.964,"LINESTRING (0.7177848 51.5405367, 0.7177957 51.5405078, 0.7178021 51.5404751)",,,
696532181,True,Queensway,primary,30 mph,roundabout,False,3.395,"LINESTRING (0.7177953 51.5402711, 0.7177765 51.5402429)",,,
695777567,False,,residential,,,False,33.011,"LINESTRING (0.7137177 51.541204, 0.7141942 51.5412215)",,,
"[730880412, 827573327]",False,Chichester Road,tertiary,20 mph,,False,20.698999999999998,"LINESTRING (0.7137177 51.541204, 0.713712 51.5412309, 0.7136786 51.5413031, 0.7136635 51.541323, 0.7136124 51.5413761)",,,
"[827738193, 827717787, 827573327]",False,Chichester Road,tertiary,20 mph,,True,82.01400000000001,"LINESTRING (0.7137177 51.541204, 0.7137247 51.5411706, 0.7137968 51.5408703, 0.7138168 51.5406923, 0.713827 51.5406342, 0.7138542 51.5404717)",,,
695777567,False,,residential,,,True,33.011,"LINESTRING (0.7141942 51.5412215, 0.7137177 51.541204)",,,
149712123,False,Wimborne Road,residential,,,False,47.119,"LINESTRING (0.7192636 51.5425397, 0.7185823 51.5425442)",,,
149712123,False,Wimborne Road,residential,,,True,245.26,"LINESTRING (0.7192636 51.5425397, 0.7228098 51.5425118)",,,
711302153,False,,residential,,,False,95.485,"LINESTRING (0.7192636 51.5425397, 0.7192544 51.541681)",,,
149711988,False,Boscombe Road,residential,,,False,40.826,"LINESTRING (0.7192544 51.541681, 0.7186641 51.5416853)",,,
711302153,False,,residential,,,True,95.485,"LINESTRING (0.7192544 51.541681, 0.7192636 51.5425397)",,,
149711988,False,Boscombe Road,residential,,,True,264.964,"LINESTRING (0.7192544 51.541681, 0.7224283 51.541651, 0.7230853 51.5416456)",,,
727658993,False,,residential,,,False,29.047,"LINESTRING (0.7178106 51.5414015, 0.7177286 51.5411453)",,,
149712106,False,Sutton Road,residential,,,False,67.879,"LINESTRING (0.7178106 51.5414015, 0.7176554 51.5414172, 0.7176131 51.5414194, 0.7170179 51.5413984, 0.7168327 51.5413903)",,,
149712106,False,Sutton Road,residential,,,True,61.382999999999996,"LINESTRING (0.7178106 51.5414015, 0.7185048 51.5413314, 0.7186867 51.541313)",,,
727658993,False,,residential,,,True,29.047,"LINESTRING (0.7177286 51.5411453, 0.7178106 51.5414015)",,,
148855233,True,Queensway,primary,40 mph,,False,146.156,"LINESTRING (0.7182984 51.5364111, 0.7182841 51.5364508, 0.7182586 51.5365403, 0.7182352 51.5366362, 0.7181003 51.5371589, 0.7179536 51.5377078)",,A1160,
217124682,False,York Road,residential,,,True,128.858,"LINESTRING (0.7182984 51.5364111, 0.7181599 51.5364, 0.71647 51.5362569, 0.716454 51.5362619)",,,
149596432,False,Portland Avenue,residential,,,True,112.898,"LINESTRING (0.7179238 51.5370131, 0.7163069 51.5368739)",,,
906130648,False,Warrior Square,residential,,,False,153.81400000000002,"LINESTRING (0.7140908 51.5389605, 0.7156691 51.5391314, 0.7157309 51.5391386, 0.7162805 51.5392024)",,,
906130651,True,Chichester Road,tertiary,30 mph,,False,35.96,"LINESTRING (0.7140908 51.5389605, 0.7141107 51.5388817, 0.714131 51.5386384)",,,
906130650,False,Chichester Road,tertiary,30 mph,,False,58.748,"LINESTRING (0.714131 51.5386384, 0.7142916 51.5381196)",2,,
906130649,True,Chichester Road,tertiary,30 mph,,False,32.583,"LINESTRING (0.714131 51.5386384, 0.7140208 51.5388755, 0.7140087 51.5389211)",,,
