osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,tunnel
"[257658419, 272344765, 257658422]","['4', '3']",Kirkintilloch Road,primary,False,False,147.39600000000002,A803,30 mph,"LINESTRING (-4.2243588 55.9053938, -4.2243384 55.9055148, -4.2243242 55.9055987, -4.2242926 55.9057865, -4.2242668 55.9059394, -4.2241595 55.9067146)",,
"[257590896, 257658421, 249121830]","['4', '5']",Kirkintilloch Road,primary,False,True,113.272,A803,30 mph,"LINESTRING (-4.2243588 55.9053938, -4.2243807 55.9052906, -4.2244025 55.9051883, -4.2244396 55.9050139, -4.2246176 55.9046358, -4.2246821 55.9045328, -4.224787 55.9044103)",,
31092884,2,South Crosshill Road,tertiary,False,True,80.773,,30 mph,"LINESTRING (-4.2228685 55.9066515, -4.2241595 55.9067146)",,
31092884,2,South Crosshill Road,tertiary,False,False,178.022,,30 mph,"LINESTRING (-4.2228685 55.9066515, -4.2222162 55.9066241, -4.2218687 55.9066615, -4.2214409 55.906784, -4.2203234 55.9072261)",,
31092943,2,Boclair Crescent,residential,False,False,80.535,,20 mph,"LINESTRING (-4.2228685 55.9066515, -4.2227708 55.9069686, -4.2226513 55.9071533, -4.2224507 55.9073259)",,
31092890,,Cleddens Court,residential,False,True,152.994,,,"LINESTRING (-4.2169348 55.9073113, -4.2184434 55.9073844, -4.2186099 55.9074446, -4.2187259 55.9075739, -4.2188465 55.9078367)",,
31092916,,Hillside Drive,residential,False,True,22.222,,,"LINESTRING (-4.2189289 55.90803, -4.2189152 55.9079541, -4.2188465 55.9078367)",,
31092927,2,Wester Cleddens Road,residential,False,False,75.82900000000001,,20 mph,"LINESTRING (-4.2189289 55.90803, -4.2192883 55.9080513, -4.219642 55.9081535, -4.2199779 55.9082029, -4.2200875 55.9081974)",,
31092943,2,Boclair Crescent,residential,False,True,176.313,,20 mph,"LINESTRING (-4.2200875 55.9081974, -4.2224507 55.9073259)",,
31092927,2,Wester Cleddens Road,residential,False,False,153.47199999999998,,20 mph,"LINESTRING (-4.2200875 55.9081974, -4.2215121 55.9083783, -4.2224526 55.9085715)",,
31092927,2,Wester Cleddens Road,residential,False,True,75.82900000000001,,20 mph,"LINESTRING (-4.2200875 55.9081974, -4.2199779 55.9082029, -4.219642 55.9081535, -4.2192883 55.9080513, -4.2189289 55.90803)",,
31092927,2,Wester Cleddens Road,residential,False,False,42.26,,20 mph,"LINESTRING (-4.2224526 55.9085715, -4.2230514 55.9087498)",,
31092927,2,Wester Cleddens Road,residential,False,True,153.47199999999998,,20 mph,"LINESTRING (-4.2224526 55.9085715, -4.2215121 55.9083783, -4.2200875 55.9081974)",,
31092947,,Boclair Road,residential,False,True,167.551,,,"LINESTRING (-4.2224526 55.9085715, -4.2229186 55.9080917, -4.2231557 55.9078348, -4.2231452 55.9077291, -4.2230088 55.9076028, -4.2224507 55.9073259)",,
31092943,2,Boclair Crescent,residential,False,False,176.313,,20 mph,"LINESTRING (-4.2224507 55.9073259, -4.2200875 55.9081974)",,
31092943,2,Boclair Crescent,residential,False,True,80.535,,20 mph,"LINESTRING (-4.2224507 55.9073259, -4.2226513 55.9071533, -4.2227708 55.9069686, -4.2228685 55.9066515)",,
31092947,,Boclair Road,residential,False,False,167.55100000000002,,,"LINESTRING (-4.2224507 55.9073259, -4.2230088 55.9076028, -4.2231452 55.9077291, -4.2231557 55.9078348, -4.2229186 55.9080917, -4.2224526 55.9085715)",,
4470844,,Balmuildy Road,tertiary,False,True,102.52799999999999,,,"LINESTRING (-4.2251637 55.9085778, -4.2246095 55.9085496, -4.2235254 55.9084945)",,
31093176,,The Rowans,residential,False,False,91.58000000000001,,,"LINESTRING (-4.2251637 55.9085778, -4.2252424 55.9080544, -4.2254271 55.9079613, -4.2257101 55.907949)",,
31093176,,The Rowans,residential,False,False,92.00899999999999,,,"LINESTRING (-4.2257101 55.907949, -4.226046 55.9079717, -4.2261945 55.9079429, -4.226277 55.9078698, -4.2261522 55.9077754, -4.2260433 55.9077565, -4.2258702 55.9077966, -4.2257101 55.907949)",,
31093176,,The Rowans,residential,False,True,92.009,,,"LINESTRING (-4.2257101 55.907949, -4.2258702 55.9077966, -4.2260433 55.9077565, -4.2261522 55.9077754, -4.226277 55.9078698, -4.2261945 55.9079429, -4.226046 55.9079717, -4.2257101 55.907949)",,
31093176,,The Rowans,residential,False,True,91.58,,,"LINESTRING (-4.2257101 55.907949, -4.2254271 55.9079613, -4.2252424 55.9080544, -4.2251637 55.9085778)",,
45482920,3,Springfield Road,residential,False,False,33.181,,,"LINESTRING (-4.224268 55.9043453, -4.2246032 55.9043937, -4.224787 55.9044103)",,
45483384,,Avon Road,residential,False,True,181.136,,,"LINESTRING (-4.2239936 55.9016361, -4.2237623 55.9016988, -4.2234762 55.9017535, -4.2232472 55.9016826, -4.2230441 55.9015169, -4.2229618 55.9014077, -4.2223719 55.9006255)",,
31092927,2,Wester Cleddens Road,residential,False,True,42.26,,20 mph,"LINESTRING (-4.2230514 55.9087498, -4.2224526 55.9085715)",,
"[31092746, 1259457822]",,Viewfield Road,residential,False,True,80.6,,,"LINESTRING (-4.2324557 55.9009642, -4.232243 55.9009622, -4.2312358 55.9009093, -4.2311674 55.9009064)",yes,
83484035,,Forrester Court,residential,False,True,28.954,,,"LINESTRING (-4.2254869 55.9024926, -4.2250233 55.9025087)",,
45482917,,Crowhill Road,tertiary,False,False,44.184000000000005,,30 mph,"LINESTRING (-4.2254869 55.9024926, -4.2254685 55.9023673, -4.2254201 55.9021873, -4.2253963 55.9020987)",,
45482917,,Crowhill Road,tertiary,False,True,50.672,,30 mph,"LINESTRING (-4.2254869 55.9024926, -4.2255091 55.9027289, -4.2254862 55.9029476)",,
83484035,,Forrester Court,residential,False,False,28.954,,,"LINESTRING (-4.2250233 55.9025087, -4.2254869 55.9024926)",,
83489571,,Younger Quadrant,residential,False,False,38.168,,,"LINESTRING (-4.2225711 55.9038634, -4.2223794 55.9041894)",,
30832234,,Springfield Crescent,residential,False,True,152.349,,,"LINESTRING (-4.2235782 55.9019304, -4.2230587 55.90192, -4.2225874 55.902022, -4.2222349 55.902101, -4.2216969 55.9022841, -4.221495 55.9024841)",,
30832237,,Springfield Road,unclassified,True,False,51.846,,,"LINESTRING (-4.2234716 55.9042108, -4.2235361 55.9042217, -4.224268 55.9043453)",,
45482959,,Arnold Avenue,residential,True,False,106.97900000000001,,,"LINESTRING (-4.2234716 55.9042108, -4.2236339 55.9035938, -4.2237219 55.903259)",,
31092753,,Brackenbrae Road,residential,False,True,12.953,,,"LINESTRING (-4.2304199 55.9022262, -4.2302884 55.9023164)",,
330240287,,Duncryne Place,residential,False,False,107.874,,,"LINESTRING (-4.2304199 55.9022262, -4.2305137 55.9021946, -4.2307415 55.9021768, -4.231018 55.9022036, -4.2312218 55.9022773, -4.2315061 55.9022653, -4.2319612 55.9021501, -4.2320437 55.9021429)",,
31000816,,Kirkintilloch Road,primary,False,False,14.363,A803,30 mph,"LINESTRING (-4.2301964 55.9020364, -4.2300722 55.9021452)",,
330240286,,Brackenbrae Road,residential,True,False,25.289,,,"LINESTRING (-4.2301964 55.9020364, -4.2304199 55.9022262)",,
"[31000816, 31000815]",,Kirkintilloch Road,primary,False,True,140.747,A803,30 mph,"LINESTRING (-4.2301964 55.9020364, -4.2307219 55.901576, -4.2309267 55.9013545, -4.2310827 55.901133, -4.2311498 55.9009613, -4.2311674 55.9009064)",yes,
257590895,5,Kirkintilloch Road,primary,False,False,6.545,A803,30 mph,"LINESTRING (-4.2248637 55.9043701, -4.224787 55.9044103)",,
331870172,3,Kenmure Avenue,residential,False,True,8.423,,,"LINESTRING (-4.2248637 55.9043701, -4.2249382 55.9044333)",,
45482918,1,Crowhill Road,tertiary,True,False,116.303,,30 mph,"LINESTRING (-4.2248637 55.9043701, -4.2247993 55.9043114, -4.2247888 55.9042477, -4.2248224 55.9041513, -4.2252652 55.9033752)",,
"[31000816, 257590895]",5,Kirkintilloch Road,primary,False,True,410.911,A803,30 mph,"LINESTRING (-4.2248637 55.9043701, -4.2249859 55.904306, -4.2250848 55.9042479, -4.2254978 55.9040053, -4.2258023 55.9038525, -4.2261318 55.9037054, -4.2265519 55.9035445, -4.2275468 55.9031932, -4.2287759 55.9028, -4.2291828 55.9026436, -4.2294475 55.9025204, -4.2297885 55.902329, -4.2300722 55.9021452)",,
257590894,3,Kenmure Avenue,residential,False,False,9.766,,,"LINESTRING (-4.2249382 55.9044333, -4.224787 55.9044103)",,
331870172,3,Kenmure Avenue,residential,False,False,8.423,,,"LINESTRING (-4.2249382 55.9044333, -4.2248637 55.9043701)",,
"[249121832, 257590894]",3,Kenmure Avenue,residential,False,True,61.727999999999994,,,"LINESTRING (-4.2249382 55.9044333, -4.2250065 55.9044437, -4.2251368 55.9044636, -4.2253688 55.904499, -4.225516 55.9045218, -4.2257582 55.9045601, -4.2258912 55.904584)",,
330240287,,Duncryne Place,residential,False,True,107.874,,,"LINESTRING (-4.2320437 55.9021429, -4.2319612 55.9021501, -4.2315061 55.9022653, -4.2312218 55.9022773, -4.231018 55.9022036, -4.2307415 55.9021768, -4.2305137 55.9021946, -4.2304199 55.9022262)",,
"[691954888, 691954886, 691954887]",,,residential,False,False,63.906,,,"LINESTRING (-4.2320437 55.9021429, -4.2320749 55.9019996, -4.2321173 55.901846, -4.2322181 55.9017871, -4.2322549 55.9015949)",,building_passage
"[691954888, 691954886, 691954887]",,,residential,False,True,63.906000000000006,,,"LINESTRING (-4.2322549 55.9015949, -4.2322181 55.9017871, -4.2321173 55.901846, -4.2320749 55.9019996, -4.2320437 55.9021429)",,building_passage
"[31092873, 257662018, 31092878]",3,,unclassified,False,True,499.19100000000003,,,"LINESTRING (-4.2203234 55.9072261, -4.2199766 55.9069227, -4.2195569 55.906591, -4.2193966 55.9064489, -4.2193878 55.9063721, -4.2194257 55.9062936, -4.2195277 55.9061956, -4.2198309 55.9060747, -4.2200699 55.9060044, -4.2201486 55.9059979, -4.2202185 55.9060126, -4.2203235 55.9060747, -4.2205508 55.906274, -4.2206645 55.9063508, -4.2207782 55.9063802, -4.2209122 55.9063624, -4.221743 55.9060605, -4.2225894 55.9056884, -4.2227161 55.9056466, -4.2229915 55.905671, -4.2231619 55.9056564, -4.2233101 55.9056085, -4.2234163 55.9056183, -4.2236214 55.9054847, -4.2238285 55.9054109, -4.2240189 55.9053763, -4.2241008 55.9053805, -4.2243588 55.9053938)",,
31092884,2,South Crosshill Road,tertiary,False,False,114.48899999999999,,30 mph,"LINESTRING (-4.2203234 55.9072261, -4.21911 55.9077062, -4.2188465 55.9078367)",,
31092884,2,South Crosshill Road,tertiary,False,True,178.022,,30 mph,"LINESTRING (-4.2203234 55.9072261, -4.2214409 55.906784, -4.2218687 55.9066615, -4.2222162 55.9066241, -4.2228685 55.9066515)",,
