osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel
"[1097390304, 500471448]",,,Henshaw Street,unclassified,,,False,"[False, True]",35.538,"LINESTRING (-2.1151512 53.5436011, -2.1151016 53.5435649, -2.115108 53.5434637, -2.115107 53.5433881, -2.1149454 53.5433866)",,
1146792682,,,Henshaw Street,unclassified,30 mph,,False,False,10.524,"LINESTRING (-2.1150779 53.543928, -2.1150442 53.5440205)",,
128681569,,,Henshaw Street,unclassified,30 mph,,False,True,37.065000000000005,"LINESTRING (-2.1150779 53.543928, -2.1150991 53.5438552, -2.1151044 53.5438229, -2.1151101 53.5437196, -2.1151134 53.5436586, -2.115125 53.5436266, -2.1151512 53.5436011)",,
1069052900,,B6477,St Mary's Way,secondary,30 mph,,True,False,90.493,"LINESTRING (-2.1150779 53.543928, -2.1152513 53.5439576, -2.1157952 53.5440751, -2.11594 53.5440998, -2.1160501 53.5441158, -2.1162209 53.544135, -2.1162811 53.5441471, -2.1163852 53.5441665)",,
1146792682,,,Henshaw Street,unclassified,30 mph,,False,True,10.524,"LINESTRING (-2.1150442 53.5440205, -2.1150779 53.543928)",,
"[1069052925, 128681565]",,B6477,St Mary's Way,secondary,30 mph,,True,False,145.107,"LINESTRING (-2.1150442 53.5440205, -2.1148135 53.5440006, -2.1145939 53.5439837, -2.114422 53.5439821, -2.1143295 53.5439855, -2.1135573 53.5440277, -2.1132909 53.5440428, -2.1131746 53.544049, -2.1131146 53.5440517, -2.1130406 53.544055, -2.1128585 53.5440645)",,
1097059756,,,Henshaw Street,tertiary,20 mph,,False,False,15.524000000000001,"LINESTRING (-2.1150442 53.5440205, -2.1150506 53.5440946, -2.1150528 53.54416)",,
128681571,,,Henshaw Street,tertiary,20 mph,,False,False,70.157,"LINESTRING (-2.1150528 53.54416, -2.1150303 53.5443711, -2.1150281 53.5443887, -2.1150039 53.5447049, -2.1149929 53.5447899)",,
1097059756,,,Henshaw Street,tertiary,20 mph,,False,True,15.524000000000001,"LINESTRING (-2.1150528 53.54416, -2.1150506 53.5440946, -2.1150442 53.5440205)",,
63126526,,,Lombard Street,residential,20 mph,,False,True,96.52199999999999,"LINESTRING (-2.1149635 53.5451202, -2.1150989 53.5451248, -2.1155914 53.5451414, -2.1159862 53.5451547, -2.1164224 53.5451647)",,
128681571,,,Henshaw Street,tertiary,20 mph,,False,True,36.784,"LINESTRING (-2.1149635 53.5451202, -2.1149848 53.5448426, -2.1149929 53.5447899)",,
63126526,,,Lombard Street,residential,20 mph,,False,False,5.157,"LINESTRING (-2.1165004 53.5451665, -2.1164224 53.5451647)",,
"[63110913, 63126548]",,,"['Yorkshire Street', 'Greaves Street']",unclassified,30 mph,,True,False,145.645,"LINESTRING (-2.1104859 53.5410807, -2.110994 53.5419042, -2.1110315 53.5419683, -2.1110331 53.5419793, -2.1110366 53.5420028, -2.111024 53.542024, -2.1110053 53.5420444, -2.1109727 53.5420581, -2.1109325 53.5420681, -2.1109126 53.5420704, -2.1108637 53.5420762, -2.1105446 53.5421132)",,
746107733,,,Firth Street,unclassified,,,False,False,21.722,"LINESTRING (-2.1104859 53.5410807, -2.1104192 53.5410932, -2.1101723 53.5411393)",,
63232020,,,Queen Street,unclassified,,,True,False,108.456,"LINESTRING (-2.1095112 53.5412577, -2.1097897 53.5417035, -2.1100222 53.5421043, -2.1100469 53.5421469, -2.1100596 53.5421768)",,
746107733,,,Firth Street,unclassified,,,False,True,31.309,"LINESTRING (-2.1095112 53.5412577, -2.1095599 53.5412489, -2.1096012 53.5412417, -2.1099657 53.5411781)",,
63130382,,,Brunswick Street,unclassified,,,True,False,53.958,"LINESTRING (-2.1148775 53.5393176, -2.1148679 53.5392986, -2.1147435 53.5390515, -2.1146435 53.5388527)",,
100670598,,,Phoenix Street,residential,,,False,True,113.536,"LINESTRING (-2.1148775 53.5393176, -2.1148016 53.539331, -2.114252 53.5394283, -2.114175 53.5394419, -2.1137138 53.5395237, -2.113488 53.5395637, -2.1133002 53.539596, -2.1132303 53.539608)",,
746107735,,,Brunswick Street,unclassified,,,True,False,54.294,"LINESTRING (-2.1148775 53.5393176, -2.1149346 53.5394334, -2.114973 53.5395097, -2.1149986 53.5395604, -2.1150675 53.5396982, -2.115103 53.5397691, -2.1151112 53.5397857)",,
63106064,,,Silver Street,unclassified,,,True,False,113.13199999999999,"LINESTRING (-2.1152904 53.5401662, -2.1152105 53.5401818, -2.1150358 53.5402134, -2.1149847 53.5402227, -2.1147435 53.5402776, -2.1145744 53.5403077, -2.1144729 53.5403258, -2.1141839 53.5403772, -2.1141016 53.5403919, -2.11398 53.5404135, -2.1139106 53.5404151, -2.1138764 53.5404209, -2.1137219 53.5404456, -2.1136928 53.5404503, -2.1136527 53.5404566)",,
63126564,,,Galway Street,residential,,,False,True,21.881,"LINESTRING (-2.1132303 53.539608, -2.1131848 53.5396155, -2.1131699 53.5396157, -2.11301 53.5396178, -2.1129555 53.539622, -2.1129039 53.5396317)",,
100670598,,,Phoenix Street,residential,,,False,False,113.536,"LINESTRING (-2.1132303 53.539608, -2.1133002 53.539596, -2.113488 53.5395637, -2.1137138 53.5395237, -2.114175 53.5394419, -2.114252 53.5394283, -2.1148016 53.539331, -2.1148775 53.5393176)",,
727598254,,,Hobson Street,unclassified,,,False,False,41.632999999999996,"LINESTRING (-2.1132303 53.539608, -2.1132163 53.5395777, -2.1130968 53.5393316, -2.1130874 53.5392841, -2.1130852 53.5392451)",,
571772152,2,A62,Oldham Way,trunk_link,30 mph,,True,False,86.66900000000001,"LINESTRING (-2.1206708 53.5385666, -2.121178 53.5388845, -2.1215183 53.5391595)",,
"[121724941, 63130391]",,,"['Foundry Street', 'Crossbank Street']",unclassified,,,False,False,94.09800000000001,"LINESTRING (-2.1202982 53.5388493, -2.1204375 53.538936, -2.1205327 53.5389953, -2.1205607 53.5390201, -2.1205773 53.5390569, -2.1205735 53.539086, -2.1205553 53.5391206, -2.1205062 53.5391489, -2.1203473 53.5392044, -2.1202599 53.5392326, -2.119814 53.5393769)",,
63110913,,,Yorkshire Street,unclassified,30 mph,,True,False,26.388,"LINESTRING (-2.1100596 53.5421768, -2.1096748 53.5422403)",,
63126521,,,New Radcliffe Street,unclassified,30 mph,,False,False,20.015,"LINESTRING (-2.1158627 53.5436496, -2.1156986 53.5436233, -2.1155702 53.5436028)",,
1123944724,2,B6477,Yorkshire Street,secondary,30 mph,,True,False,16.34,"LINESTRING (-2.1085981 53.5422626, -2.108442 53.5422581, -2.1083511 53.5422555)",,
63565587,,,Old Church Street,unclassified,,,False,True,32.900999999999996,"LINESTRING (-2.1087943 53.5425566, -2.1087771 53.5424891, -2.1087544 53.5424217, -2.1087257 53.5423368, -2.1087167 53.5422955, -2.108714 53.5422649)",,
63565588,,,Old Church Street,unclassified,,,False,False,63.147,"LINESTRING (-2.1087943 53.5425566, -2.1088518 53.5425561, -2.1089531 53.5425726, -2.1089987 53.5425811, -2.1092314 53.5426265, -2.1094042 53.5426562, -2.109554 53.5426805, -2.1095774 53.5426842, -2.1096604 53.5426791, -2.1097153 53.5426687)",,
99563380,,,Bradshaw Street,unclassified,,,False,False,102.66799999999999,"LINESTRING (-2.1087943 53.5425566, -2.1088002 53.542619, -2.1087621 53.542814, -2.1087648 53.5428623, -2.1088436 53.5430223, -2.1088549 53.5430644, -2.1089603 53.5432967, -2.1090214 53.5434124, -2.1090441 53.5434553)",,
63110949,,,Rock Street,unclassified,,,False,False,95.156,"LINESTRING (-2.1090441 53.5434553, -2.1088041 53.5435045, -2.1081574 53.5436425, -2.1081356 53.5436474, -2.1077727 53.5437197, -2.1077362 53.5437267, -2.1076868 53.5437407)",,
63110949,,,Rock Street,unclassified,,,False,True,68.091,"LINESTRING (-2.1090441 53.5434553, -2.1095231 53.5433525, -2.1099052 53.5432712, -2.1099728 53.5432573, -2.1100146 53.5432494)",,
99563380,,,Bradshaw Street,unclassified,,,False,True,102.66799999999999,"LINESTRING (-2.1090441 53.5434553, -2.1090214 53.5434124, -2.1089603 53.5432967, -2.1088549 53.5430644, -2.1088436 53.5430223, -2.1087648 53.5428623, -2.1087621 53.542814, -2.1088002 53.542619, -2.1087943 53.5425566)",,
"[1157128353, 63565602, 63565591]",,,West Street,unclassified,,,True,False,74.906,"LINESTRING (-2.118237 53.5419897, -2.117792 53.542019, -2.1177197 53.5420266, -2.11768 53.5420096, -2.1176987 53.5419782, -2.1177323 53.5419556, -2.1178707 53.5418983, -2.1179936 53.5418212, -2.1180794 53.5417809)",,
121716929,,,King Street,primary,30 mph,roundabout,True,False,27.507999999999996,"LINESTRING (-2.118237 53.5419897, -2.1181686 53.5419622, -2.1181183 53.5419314, -2.1180915 53.5418948, -2.1180749 53.5418566, -2.1180717 53.5418186, -2.1180794 53.5417809)",,
63126521,,,New Radcliffe Street,unclassified,30 mph,,False,False,28.826,"LINESTRING (-2.1155702 53.5436028, -2.1154243 53.5435849, -2.1153046 53.5435702, -2.115248 53.5435731, -2.1151984 53.5435837, -2.1151512 53.5436011)",,
63126521,,,New Radcliffe Street,unclassified,30 mph,,False,True,20.015,"LINESTRING (-2.1155702 53.5436028, -2.1156986 53.5436233, -2.1158627 53.5436496)",,
"[506383264, 63565593]",,,"['Priest Hill', 'Fountain Street']",unclassified,,,True,False,132.894,"LINESTRING (-2.1155702 53.5436028, -2.1155863 53.5435674, -2.1155894 53.5434967, -2.1155919 53.5434405, -2.1155939 53.5433965, -2.1155959 53.5433526, -2.1155977 53.5433123, -2.1155995 53.5432724, -2.1156003 53.5432539, -2.1156089 53.5432276, -2.1156167 53.5432038, -2.11565 53.5431486, -2.115667 53.5431325, -2.1157092 53.5430927, -2.1157635 53.5430762, -2.1158149 53.5430743, -2.1158471 53.5430871, -2.115894 53.5431183, -2.1159165 53.5431619, -2.1159356 53.5432052, -2.1159348 53.5432567, -2.1159339 53.5433088, -2.1159162 53.5434156, -2.11587 53.5436133, -2.1158627 53.5436496)",,
63126506,,,Horsedge Street,residential,,,False,True,81.693,"LINESTRING (-2.1084024 53.5445328, -2.1084655 53.5445815, -2.1085029 53.5446099, -2.1088825 53.5449079, -2.1089941 53.5449955, -2.1091519 53.5451171)",,
1097059758,,,Horsedge Street,residential,,,False,False,101.70399999999998,"LINESTRING (-2.1084024 53.5445328, -2.1083527 53.5444982, -2.1082843 53.5444677, -2.1081412 53.5443689, -2.1079628 53.5442083, -2.1078609 53.5440306, -2.1078327 53.5439816, -2.1077798 53.5438888, -2.1076868 53.5437407)",,
"[1096366620, 1097059759]",2,,Egerton Street,tertiary,,,False,False,159.53799999999998,"LINESTRING (-2.1084024 53.5445328, -2.1084952 53.5444923, -2.1085468 53.5444695, -2.1087092 53.5443975, -2.1089111 53.5443079, -2.1091622 53.5441964, -2.1098426 53.5438964, -2.1099736 53.5438385, -2.110234 53.5437261, -2.1103555 53.5436916)",,
63110949,,,Rock Street,unclassified,,,False,True,95.156,"LINESTRING (-2.1076868 53.5437407, -2.1077362 53.5437267, -2.1077727 53.5437197, -2.1081356 53.5436474, -2.1081574 53.5436425, -2.1088041 53.5435045, -2.1090441 53.5434553)",,
893178252,,,Horsedge Street,unclassified,,,False,False,76.51,"LINESTRING (-2.1076868 53.5437407, -2.1076507 53.5436783, -2.1076032 53.5435962, -2.1074878 53.5433968, -2.1073104 53.54309)",,
1097059758,,,Horsedge Street,residential,,,False,True,101.70400000000001,"LINESTRING (-2.1076868 53.5437407, -2.1077798 53.5438888, -2.1078327 53.5439816, -2.1078609 53.5440306, -2.1079628 53.5442083, -2.1081412 53.5443689, -2.1082843 53.5444677, -2.1083527 53.5444982, -2.1084024 53.5445328)",,
128734407,,B6477,St Mary's Way,secondary,30 mph,,True,False,72.921,"LINESTRING (-2.1163815 53.5442279, -2.1162576 53.5442215, -2.1158921 53.544171, -2.1155384 53.5441034, -2.1153193 53.5440572)",,
63565600,,,Cheapside,unclassified,,,True,False,6.832,"LINESTRING (-2.1163852 53.5441665, -2.1163815 53.5442279)",,
128734403,,B6477,St Mary's Way,secondary,30 mph,,True,False,163.098,"LINESTRING (-2.1163852 53.5441665, -2.1167505 53.544158, -2.1168974 53.5441573, -2.1170612 53.5441503, -2.1172481 53.5441356, -2.1174629 53.5441082, -2.1188206 53.5439501)",,
"[498300581, 63565702, 498300583]",2,,Wellington Street,unclassified,,,False,False,555.5600000000001,"LINESTRING (-2.113932 53.5372805, -2.1139215 53.5373112, -2.1139103 53.5373576, -2.1139073 53.5373945, -2.1139164 53.5374433, -2.1139525 53.5375127, -2.1139686 53.5375628, -2.1139709 53.5376025, -2.1139579 53.5376466, -2.113929 53.5376897, -2.1138791 53.5377328, -2.1138033 53.5377745, -2.1137204 53.537794, -2.113623 53.5378061, -2.1134218 53.5378177, -2.1129858 53.5378443, -2.1125662 53.5378675, -2.1122528 53.5378917, -2.1118652 53.5379317, -2.111485 53.5379805, -2.1111633 53.5380312, -2.1108166 53.5380962, -2.1104334 53.5381827, -2.1100455 53.5382709, -2.109965 53.5382903, -2.109938 53.538298, -2.1098246 53.5383341, -2.1095832 53.5384179, -2.1092239 53.5385396, -2.1088705 53.5386564, -2.1083097 53.5388452, -2.10823 53.5388763, -2.1081865 53.5388991, -2.1081509 53.5389207, -2.1081255 53.5389464, -2.1081098 53.5389728, -2.1080991 53.5390101, -2.1080035 53.5393761, -2.107914 53.539688, -2.1079002 53.5397436, -2.1079027 53.539766)",,yes
64052512,,,Park Road,tertiary,30 mph,,False,True,59.412,"LINESTRING (-2.113932 53.5372805, -2.1143466 53.5373156, -2.1148215 53.5373581)",,
498300573,,,Rhodes Bank,unclassified,,,False,False,14.479,"LINESTRING (-2.1080774 53.5398592, -2.1078696 53.5399005)",,
498300573,,,Rhodes Bank,unclassified,,,False,True,13.722,"LINESTRING (-2.1080774 53.5398592, -2.1082755 53.5398222)",,
63126506,,,Horsedge Street,residential,,,False,False,19.984,"LINESTRING (-2.1101843 53.5459457, -2.110011 53.5457984)",,
731914780,,,Poppy Road,residential,,,False,False,55.556,"LINESTRING (-2.1110477 53.5447948, -2.1102072 53.544809)",,
"[731914781, 142152759]",,,Mackintosh Way,residential,,,False,False,105.394,"LINESTRING (-2.1110477 53.5447948, -2.1110524 53.5448821, -2.1110549 53.5449226, -2.1110568 53.5449514, -2.1110636 53.5450613, -2.1110649 53.5450831, -2.1110665 53.5451167, -2.1110684 53.5451593, -2.1110715 53.5452254, -2.1110728 53.5452542, -2.1110771 53.545345, -2.1110789 53.5453853, -2.1110824 53.5454599, -2.1110869 53.5455688, -2.1110884 53.5456054, -2.1110905 53.5456577, -2.111094 53.5457422)",,
"[63949773, 731914781]",,,"['Poppy Road', 'Mackintosh Way']",residential,,,False,True,90.78500000000001,"LINESTRING (-2.1110477 53.5447948, -2.1110411 53.5446144, -2.1110208 53.5445867, -2.1109722 53.5445674, -2.1109056 53.544558, -2.1108868 53.5445576, -2.1108656 53.5445571, -2.1108147 53.5445581, -2.1107601 53.544559, -2.110703 53.5445602, -2.1106388 53.5445615, -2.1105849 53.5445626, -2.110491 53.5445646, -2.1103797 53.5445669, -2.1102423 53.5445697, -2.1101328 53.544572, -2.1100135 53.5445745)",,
63126506,,,Horsedge Street,residential,,,False,False,81.69300000000001,"LINESTRING (-2.1091519 53.5451171, -2.1089941 53.5449955, -2.1088825 53.5449079, -2.1085029 53.5446099, -2.1084655 53.5445815, -2.1084024 53.5445328)",,
63126506,,,Horsedge Street,residential,,,False,True,94.663,"LINESTRING (-2.1091519 53.5451171, -2.1094349 53.5453396, -2.1096258 53.5454897, -2.1096504 53.5455094, -2.1096794 53.5455327, -2.1097421 53.5455829, -2.110011 53.5457984)",,
1224538882,,,Poppy Road,residential,,,False,True,68.10600000000001,"LINESTRING (-2.1091519 53.5451171, -2.1092131 53.5450896, -2.1094481 53.544984, -2.1095279 53.5449481, -2.1096008 53.5449154, -2.1096736 53.5448827, -2.1098934 53.5447867, -2.1099828 53.5447552)",,
1096062074,,A669,Middleton Road,primary,30 mph,,False,False,29.511,"LINESTRING (-2.1204698 53.5419507, -2.1200318 53.5418988)",,
971772518,,,Booth Street,unclassified,,,False,False,23.833,"LINESTRING (-2.1204698 53.5419507, -2.1204873 53.541903, -2.1205166 53.5418547, -2.1205209 53.5418499, -2.1206029 53.5417527)",,
63110834,2,A627,Chadderton Way,primary,30 mph,,False,False,95.709,"LINESTRING (-2.1213909 53.5460007, -2.1212419 53.5459442, -2.121073 53.5458801, -2.12075 53.5457783, -2.1205208 53.545716, -2.1201057 53.5456071)",,
121716427,,,Grange Street,residential,,,False,True,63.06700000000001,"LINESTRING (-2.1213909 53.5460007, -2.121425 53.5459702, -2.1214317 53.5459324, -2.1214677 53.5455244, -2.1214721 53.5454658, -2.121474 53.5454405)",,
155120121,,A627,Manchester Street,primary,30 mph,,False,False,6.574,"LINESTRING (-2.1197474 53.54057, -2.1198304 53.5405374)",,
155120121,,A627,Manchester Street,primary,30 mph,,False,True,98.786,"LINESTRING (-2.1197474 53.54057, -2.1195626 53.5406349, -2.1195152 53.5406516, -2.1193963 53.5406947, -2.1191421 53.5407867, -2.1184559 53.5410173)",,
63126506,,,Horsedge Street,residential,,,False,True,19.984,"LINESTRING (-2.110011 53.5457984, -2.1101843 53.5459457)",,
63126506,,,Horsedge Street,residential,,,False,False,94.66300000000001,"LINESTRING (-2.110011 53.5457984, -2.1097421 53.5455829, -2.1096794 53.5455327, -2.1096504 53.5455094, -2.1096258 53.5454897, -2.1094349 53.5453396, -2.1091519 53.5451171)",,
64052471,,,Scoltock Way,residential,,,False,False,67.694,"LINESTRING (-2.110011 53.5457984, -2.1101031 53.5457594, -2.1101159 53.545754, -2.1101374 53.5457509, -2.1101636 53.5457498, -2.1103869 53.5457454, -2.11049 53.5457433, -2.1106229 53.5457435, -2.1110108 53.5457442)",,
64052471,,,Scoltock Way,residential,,,False,False,5.502,"LINESTRING (-2.1110108 53.5457442, -2.111094 53.5457422)",,
64052471,,,Scoltock Way,residential,,,False,True,67.694,"LINESTRING (-2.1110108 53.5457442, -2.1106229 53.5457435, -2.11049 53.5457433, -2.1103869 53.5457454, -2.1101636 53.5457498, -2.1101374 53.5457509, -2.1101159 53.545754, -2.1101031 53.5457594, -2.110011 53.5457984)",,
64052472,,,Horsedge Street,residential,,,False,False,22.679,"LINESTRING (-2.1110108 53.5457442, -2.1110124 53.5457832, -2.1110135 53.5458113, -2.1110155 53.5458606, -2.1110176 53.545913, -2.111019 53.5459481)",,
64052511,,,Robson Street,unclassified,,,False,False,60.256,"LINESTRING (-2.1072893 53.5406227, -2.1073139 53.5406621, -2.1074345 53.5408447, -2.1075079 53.5409549, -2.1075601 53.5410395, -2.1075778 53.5410682, -2.1076027 53.5411053, -2.1076153 53.5411287)",,
636984733,2,,Roscoe Street,unclassified,,,False,False,39.77,"LINESTRING (-2.1072893 53.5406227, -2.1076954 53.5404905, -2.1077586 53.54047, -2.1078208 53.5404555)",,
746114824,,,Waterloo Street,unclassified,,,False,False,10.916,"LINESTRING (-2.1078208 53.5404555, -2.1077614 53.5403639)",,
636984733,2,,Roscoe Street,unclassified,,,False,True,39.77,"LINESTRING (-2.1078208 53.5404555, -2.1077586 53.54047, -2.1076954 53.5404905, -2.1072893 53.5406227)",,
746114824,,,Waterloo Street,unclassified,,,False,True,49.626,"LINESTRING (-2.1078208 53.5404555, -2.1080044 53.540709, -2.1080624 53.5407825, -2.1081328 53.5408612)",,
64052512,,,Park Road,tertiary,30 mph,,False,False,59.412,"LINESTRING (-2.1148215 53.5373581, -2.1143466 53.5373156, -2.113932 53.5372805)",,
64052513,,,Park Road,tertiary,30 mph,,True,False,41.338,"LINESTRING (-2.1148215 53.5373581, -2.1149738 53.5373389, -2.1150375 53.5373439, -2.1152075 53.5373547, -2.1154376 53.537382)",,
842459579,,A627,King Street Roundabout,trunk,30 mph,roundabout,True,False,44.756,"LINESTRING (-2.1154376 53.537382, -2.1156584 53.5373839, -2.1157639 53.5373898, -2.1158004 53.5373921, -2.11595 53.5374084, -2.1161039 53.5374378)",,
4907867,,A627,Union Street West,primary,30 mph,,True,False,60.508,"LINESTRING (-2.1168441 53.5394637, -2.1170074 53.5394362, -2.1172069 53.5394022, -2.1173358 53.5393786, -2.1177217 53.5393085)",,
552763159,,,Albion Street,unclassified,,,False,False,40.827,"LINESTRING (-2.1133023 53.5426999, -2.1131826 53.5427007, -2.1128894 53.5427027, -2.1127541 53.5427037, -2.1126882 53.5427171)",,
64053047,,,Rock Street,unclassified,,,False,True,141.762,"LINESTRING (-2.1126882 53.5427171, -2.112642 53.5427317, -2.1124434 53.5427466, -2.1121824 53.5427901, -2.1119206 53.5428479, -2.1117687 53.5428815, -2.1117349 53.5428889, -2.1116846 53.5429001, -2.1111481 53.5430142, -2.1108678 53.5430723, -2.1106558 53.5431155)",,
"[64053048, 99563399]",,,"['Lord Street', 'Church Lane']",unclassified,30 mph,,False,"[False, True]",120.22300000000001,"LINESTRING (-2.1126882 53.5427171, -2.1126813 53.542674, -2.1126245 53.5425172, -2.112618 53.5424934, -2.112586 53.5423774, -2.1126017 53.5422946, -2.1124888 53.5422903, -2.1123909 53.5422919, -2.1123369 53.5422984, -2.1115672 53.542486)",,
99563399,,,Lord Street,unclassified,30 mph,,False,True,137.338,"LINESTRING (-2.1126882 53.5427171, -2.1127035 53.5428452, -2.1128209 53.5438291, -2.1128252 53.5438722, -2.112833 53.5439492)",,
552763159,,,Albion Street,unclassified,,,False,True,40.827,"LINESTRING (-2.1126882 53.5427171, -2.1127541 53.5427037, -2.1128894 53.5427027, -2.1131826 53.5427007, -2.1133023 53.5426999)",,
64053047,,,Rock Street,unclassified,,,False,False,13.596,"LINESTRING (-2.1104623 53.5431571, -2.1106558 53.5431155)",,
99563399,,,Lord Street,unclassified,30 mph,,False,True,12.931,"LINESTRING (-2.112833 53.5439492, -2.1128585 53.5440645)",,
63105900,,B6477,St Mary's Way,secondary,30 mph,,True,False,149.10799999999998,"LINESTRING (-2.112833 53.5439492, -2.1130226 53.5439399, -2.1134651 53.5439184, -2.1143349 53.5438725, -2.1144841 53.5438828, -2.1146285 53.543888, -2.1147295 53.5438958, -2.1147929 53.543902, -2.1148479 53.543907, -2.1150779 53.543928)",,
99563399,,,Lord Street,unclassified,30 mph,,False,False,137.338,"LINESTRING (-2.112833 53.5439492, -2.1128252 53.5438722, -2.1128209 53.5438291, -2.1127035 53.5428452, -2.1126882 53.5427171)",,
99563399,,,Lord Street,unclassified,30 mph,,False,False,12.931,"LINESTRING (-2.1128585 53.5440645, -2.112833 53.5439492)",,
128734399,,B6477,St Mary's Way,secondary,30 mph,,True,False,185.885,"LINESTRING (-2.1128585 53.5440645, -2.1125418 53.5440978, -2.1124375 53.5441023, -2.112381 53.5441034, -2.1116309 53.5441127, -2.1113464 53.5441091, -2.1111772 53.5440896, -2.111052 53.5440634, -2.1108524 53.5440034, -2.1107267 53.5439594, -2.1106338 53.5439192, -2.1105247 53.5438645, -2.1104304 53.5438065, -2.1103551 53.5437677, -2.1103555 53.5436916)",,
128734404,,,Lord Street,residential,30 mph,,False,False,61.37599999999999,"LINESTRING (-2.1128585 53.5440645, -2.1128736 53.5441729, -2.112878 53.544199, -2.1128919 53.5443108, -2.1128946 53.5443321, -2.112902 53.5443948, -2.1129056 53.544425, -2.1129077 53.5444429, -2.1129113 53.544489, -2.1129122 53.5444966, -2.112914 53.5445183, -2.1129223 53.5446151)",,
128734404,,,Lord Street,residential,30 mph,,False,True,61.376000000000005,"LINESTRING (-2.1129223 53.5446151, -2.112914 53.5445183, -2.1129122 53.5444966, -2.1129113 53.544489, -2.1129077 53.5444429, -2.1129056 53.544425, -2.112902 53.5443948, -2.1128946 53.5443321, -2.1128919 53.5443108, -2.112878 53.544199, -2.1128736 53.5441729, -2.1128585 53.5440645)",,
125756456,,,Fairbottom Street,unclassified,,,False,True,64.744,"LINESTRING (-2.1083511 53.5422555, -2.1083484 53.5422808, -2.108348 53.5423205, -2.1083461 53.542488, -2.1083336 53.5428156, -2.1083328 53.5428376)",,
125756456,,,Fairbottom Street,unclassified,,,False,False,64.744,"LINESTRING (-2.1083328 53.5428376, -2.1083336 53.5428156, -2.1083461 53.542488, -2.108348 53.5423205, -2.1083484 53.5422808, -2.1083511 53.5422555)",,
746107733,,,Firth Street,unclassified,,,False,True,14.317,"LINESTRING (-2.1099657 53.5411781, -2.1101723 53.5411393)",,
746107733,,,Firth Street,unclassified,,,False,False,31.309,"LINESTRING (-2.1099657 53.5411781, -2.1096012 53.5412417, -2.1095599 53.5412489, -2.1095112 53.5412577)",,
63110913,,,Yorkshire Street,unclassified,30 mph,,True,False,32.818,"LINESTRING (-2.1105446 53.5421132, -2.1100596 53.5421768)",,
125757194,,,Hunters Lane,unclassified,,,True,False,110.874,"LINESTRING (-2.1105446 53.5421132, -2.110534 53.5420844, -2.11051 53.5420473, -2.1104772 53.5420117, -2.1102195 53.5415976, -2.1099863 53.5412122, -2.1099657 53.5411781)",,
63130335,,,Union Street West,tertiary,,,False,False,76.964,"LINESTRING (-2.1215814 53.5377595, -2.1215157 53.5378255, -2.121422 53.5379019, -2.1212839 53.5379869, -2.1211446 53.5380647, -2.1207562 53.5382389)",,
63130335,,,Union Street West,tertiary,,,False,True,36.467,"LINESTRING (-2.1215814 53.5377595, -2.1216502 53.5376976, -2.1217046 53.5376326, -2.1217536 53.5375665, -2.121806 53.5374621)",,
125767566,,,Shield Close,residential,,,False,True,96.968,"LINESTRING (-2.1215814 53.5377595, -2.1215243 53.5377387, -2.1214849 53.5377254, -2.121387 53.5376926, -2.1213276 53.5376554, -2.1213023 53.5375993, -2.1213079 53.5375591, -2.1213604 53.5374326, -2.1213586 53.5373952, -2.1213516 53.5373724, -2.1213164 53.537329, -2.121253 53.5372996, -2.1212375 53.5372925, -2.1211554 53.5372561, -2.1210897 53.5372221, -2.1210511 53.537195, -2.120918 53.5371038, -2.1208935 53.537088)",,
125767566,,,Shield Close,residential,,,False,False,96.968,"LINESTRING (-2.1208935 53.537088, -2.120918 53.5371038, -2.1210511 53.537195, -2.1210897 53.5372221, -2.1211554 53.5372561, -2.1212375 53.5372925, -2.121253 53.5372996, -2.1213164 53.537329, -2.1213516 53.5373724, -2.1213586 53.5373952, -2.1213604 53.5374326, -2.1213079 53.5375591, -2.1213023 53.5375993, -2.1213276 53.5376554, -2.121387 53.5376926, -2.1214849 53.5377254, -2.1215243 53.5377387, -2.1215814 53.5377595)",,
"[210044413, 155990959]",,,"['Church Street', 'Church Terrace']",unclassified,,,True,False,151.62599999999998,"LINESTRING (-2.1118828 53.542051, -2.1118653 53.5420931, -2.1118571 53.5420988, -2.1118337 53.5421152, -2.1117678 53.5421322, -2.1117064 53.5421454, -2.1113901 53.5422132, -2.1113295 53.5422308, -2.1112303 53.5422589, -2.1111367 53.5422682, -2.1110786 53.5422773, -2.1107206 53.5423594, -2.1104615 53.5424188, -2.1102497 53.5424719, -2.1098985 53.54256, -2.1098696 53.5425673, -2.1098107 53.5425811)",,
64052471,,,Scoltock Way,residential,,,False,True,5.502,"LINESTRING (-2.111094 53.5457422, -2.1110108 53.5457442)",,
"[1235819406, 64052471]",,,"['Scoltock Way', 'Wilson Way']",residential,,,False,False,64.532,"LINESTRING (-2.111094 53.5457422, -2.1115258 53.5457372, -2.111807 53.545734, -2.1118131 53.5457339, -2.1118179 53.5458137, -2.1118209 53.5458643, -2.1118223 53.5458868)",,
