osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,access,tunnel
4137573,,Charles Street,unclassified,30 mph,False,True,74.802,"LINESTRING (1.1535928 52.0605773, 1.1546279 52.0603593)",,,,
"[4370812, 4370813]",,"['Fitzroy Street', 'Claude Street']",unclassified,30 mph,True,False,186.41,"LINESTRING (1.1535928 52.0605773, 1.1535429 52.0604768, 1.1535288 52.0604351, 1.1535055 52.0603125, 1.1534883 52.0601924, 1.1534757 52.0601333, 1.1534664 52.0600969, 1.1534536 52.0600749, 1.1534234 52.0600512, 1.1533903 52.0600366, 1.1533206 52.0600323, 1.1532681 52.0600369, 1.1525128 52.0601108, 1.15208 52.0601449, 1.1516845 52.0601747, 1.1516499 52.0601861, 1.1516194 52.0602048)",,,,
4137576,,Claude Street,unclassified,30 mph,True,False,69.641,"LINESTRING (1.1516194 52.0602048, 1.1516031 52.0602195, 1.151598 52.0602476, 1.1518801 52.0608013)",,,,
105069179,,Claude Street,unclassified,30 mph,False,False,43.96600000000001,"LINESTRING (1.1516194 52.0602048, 1.1515925 52.0601814, 1.1515656 52.0601583, 1.1515397 52.0601302, 1.1515153 52.0600774, 1.1515008 52.0600351, 1.1514967 52.0600229, 1.1514606 52.0598287)",,,,
4137576,,Claude Street,unclassified,30 mph,True,False,52.675999999999995,"LINESTRING (1.1518801 52.0608013, 1.1518591 52.0608241, 1.1518363 52.0608411, 1.151802 52.0608594, 1.1516949 52.0609077, 1.1515711 52.0609542, 1.1514898 52.0609787, 1.151403 52.0609951, 1.1513523 52.0609991, 1.1513046 52.0610009, 1.1512165 52.0609959)",,,,
4569643,,Charles Street,unclassified,30 mph,True,False,34.128,"LINESTRING (1.1518801 52.0608013, 1.1519065 52.060824, 1.1519528 52.0608401, 1.1519829 52.0608476, 1.1520341 52.0608557, 1.152107 52.0608582, 1.1521821 52.0608532, 1.1523469 52.0608377)",,,,
4137575,,High Street,tertiary,30 mph,False,False,10.686,"LINESTRING (1.1512165 52.0609959, 1.1512782 52.0610842)",,,,
4137575,,High Street,tertiary,30 mph,False,True,181.731,"LINESTRING (1.1512165 52.0609959, 1.1511548 52.0608129, 1.1509215 52.059816, 1.1508999 52.0597245, 1.150877 52.0595103, 1.1508661 52.0593773)",,,,
4215369,,Upper High Street,residential,,False,False,52.242999999999995,"LINESTRING (1.1512165 52.0609959, 1.1511504 52.0610221, 1.15111 52.061043, 1.1510245 52.0611113, 1.1509549 52.0611628, 1.1508344 52.061238, 1.1507654 52.0612721, 1.1507031 52.0612944, 1.1506576 52.061309)",,,,
3992526,5,Crown Street,primary,30 mph,False,False,7.765,"LINESTRING (1.1508661 52.0593773, 1.1507555 52.0593614)",,,,
4137575,,High Street,tertiary,30 mph,False,False,181.731,"LINESTRING (1.1508661 52.0593773, 1.150877 52.0595103, 1.1508999 52.0597245, 1.1509215 52.059816, 1.1511548 52.0608129, 1.1512165 52.0609959)",,,,
"[725504176, 854535659, 854535660, 854535661]","['4', '5', '3']",Crown Street,primary,30 mph,False,True,150.571,"LINESTRING (1.1508661 52.0593773, 1.1510826 52.059405, 1.1511751 52.0594186, 1.1514245 52.0594556, 1.1516515 52.0594824, 1.1518806 52.0594914, 1.1520047 52.059493, 1.1522796 52.0594909, 1.1530494 52.0594923)",A1156,,,
"[5213019, 4193150]",,Cutler Street,unclassified,20 mph,True,False,104.8,"LINESTRING (1.1529749 52.0546074, 1.1529213 52.0545973, 1.1521667 52.0544551, 1.1521055 52.0544436, 1.152076 52.0544371, 1.1520377 52.0544253, 1.1520114 52.0544111, 1.1519989 52.0543956, 1.1519827 52.0543654, 1.1519684 52.0543062, 1.1519518 52.0542609, 1.1519488 52.0542527, 1.1519264 52.0541998, 1.1519221 52.0541697, 1.1519205 52.054158, 1.1519193 52.0541022)",,,,
4377393,,St Peters Street,unclassified,20 mph,False,False,15.815,"LINESTRING (1.1529749 52.0546074, 1.1530201 52.0545173, 1.1530431 52.0544715)",,,,
26651840,,St Nicholas Street,unclassified,20 mph,False,True,14.318,"LINESTRING (1.1529749 52.0546074, 1.1529283 52.0546929, 1.1529084 52.0547295)",,,,
4370754,2,Dogs Head Street,unclassified,20 mph,False,True,46.01,"LINESTRING (1.1548583 52.0559273, 1.1547241 52.0559066, 1.1546375 52.0559007, 1.1543208 52.0559021, 1.1541901 52.0559)",,,,
"[145395425, 44682836]",1,Dogs Head Street,unclassified,20 mph,True,False,87.35,"LINESTRING (1.1548583 52.0559273, 1.1549825 52.0559376, 1.1550023 52.0559384, 1.1557505 52.0559994, 1.1560032 52.0560016, 1.1560608 52.0560041, 1.1561278 52.0560069)",,,,
4212390,,Arcade Street,unclassified,20 mph,False,True,57.743,"LINESTRING (1.150569 52.0575484, 1.1506343 52.057546, 1.1506462 52.0575456, 1.1509226 52.057512, 1.1509416 52.0575093, 1.151229 52.0574675, 1.1513967 52.0574481)",,,,
39574920,1,Museum Street,tertiary,20 mph,True,False,81.13199999999999,"LINESTRING (1.150569 52.0575484, 1.1505958 52.0575072, 1.150614 52.0574746, 1.1507181 52.057168, 1.1507624 52.0570272, 1.1508085 52.0568984, 1.1508224 52.0568367)",,,no,
"[4402840, 725466301]",,"['Lloyds Avenue', 'Tower Ramparts']",unclassified,"['20 mph', '30 mph']",False,"[False, True]",131.03599999999997,"LINESTRING (1.1529963 52.0582692, 1.1534575 52.0591207, 1.153461 52.0591375, 1.153453 52.0591561, 1.1534443 52.0591642, 1.1534306 52.0591699, 1.1534122 52.0591718, 1.1534021 52.0591728, 1.1530652 52.0591712)",,,no,
"[504777400, 4212387, 61847357]",,"['Princes Street', 'King Street']",unclassified,20 mph,True,False,171.685,"LINESTRING (1.1518484 52.0573785, 1.1519001 52.0573811, 1.151925 52.0573758, 1.1524886 52.0572549, 1.1525207 52.0572491, 1.1525611 52.0572415, 1.1525894 52.057228, 1.1526051 52.0572101, 1.1526119 52.0571889, 1.152615 52.0571644, 1.1526059 52.0571282, 1.1525854 52.057104, 1.1525616 52.0570899, 1.1524942 52.0570803, 1.1524541 52.0570691, 1.15243 52.0570583, 1.1523427 52.0570104, 1.152082 52.0568513, 1.1514645 52.0564905)",,,,
4581106,,Elm Street,unclassified,20 mph,False,True,95.381,"LINESTRING (1.1518484 52.0573785, 1.1518366 52.0573519, 1.1517963 52.0572839, 1.1517351 52.0572186, 1.1516917 52.0571847, 1.1515775 52.0571206, 1.1510821 52.0569329, 1.1509231 52.0568759, 1.1508897 52.0568629, 1.1508224 52.0568367)",,,,
4212390,,Arcade Street,unclassified,20 mph,False,False,57.742999999999995,"LINESTRING (1.1513967 52.0574481, 1.151229 52.0574675, 1.1509416 52.0575093, 1.1509226 52.057512, 1.1506462 52.0575456, 1.1506343 52.057546, 1.150569 52.0575484)",,,,
4212392,,Chapman Lane,unclassified,20 mph,False,True,23.53,"LINESTRING (1.1496042 52.0585235, 1.1499212 52.0584411)",,,,
4212393,,Black Horse Lane,unclassified,20 mph,False,False,55.994,"LINESTRING (1.1496042 52.0585235, 1.149548 52.0584554, 1.149502 52.0583541, 1.1494647 52.0582209, 1.149423 52.0580358)",,,,
60349845,,Chapman Lane,unclassified,20 mph,False,False,134.178,"LINESTRING (1.1496042 52.0585235, 1.1494797 52.0585782, 1.149417 52.0586058, 1.1493594 52.0586376, 1.1492688 52.0587185, 1.1492199 52.0587546, 1.1491464 52.0587873, 1.1488154 52.0589122, 1.1486276 52.0589803, 1.1480199 52.0592197)",,,,
4212392,,Chapman Lane,unclassified,20 mph,False,False,18.509,"LINESTRING (1.1501734 52.0583806, 1.1499212 52.0584411)",,,,
60349845,,Chapman Lane,unclassified,20 mph,False,True,134.178,"LINESTRING (1.1480199 52.0592197, 1.1486276 52.0589803, 1.1488154 52.0589122, 1.1491464 52.0587873, 1.1492199 52.0587546, 1.1492688 52.0587185, 1.1493594 52.0586376, 1.149417 52.0586058, 1.1494797 52.0585782, 1.1496042 52.0585235)",,,,
4212394,,Little Gipping Street,residential,,False,True,63.634,"LINESTRING (1.1468546 52.0573908, 1.1468799 52.0573809, 1.1470117 52.0572657, 1.1473486 52.0569597, 1.1473882 52.0569237)",,,,
3996737,,Portman Road,tertiary,30 mph,False,False,70.696,"LINESTRING (1.145841 52.0572985, 1.1459383 52.0568066, 1.1459711 52.0566678)",,,,
3996737,,Portman Road,tertiary,30 mph,False,True,66.35300000000001,"LINESTRING (1.145841 52.0572985, 1.1458078 52.0574811, 1.1457733 52.05772, 1.1457697 52.0577983, 1.1457669 52.0578931)",,,,
5466253,,Canham Street,residential,,False,False,101.066,"LINESTRING (1.145841 52.0572985, 1.1459216 52.057298, 1.1460762 52.057275, 1.1462585 52.0572409, 1.1463638 52.0572135, 1.1464803 52.0571781, 1.1465692 52.0571422, 1.1467422 52.0570475, 1.1468706 52.0569478, 1.1469637 52.0568467, 1.1469982 52.0568093)",,,,
"[912578498, 4212403]",,Chalon Street,unclassified,,False,True,94.39500000000001,"LINESTRING (1.1487775 52.0541523, 1.1487403 52.0541895, 1.1487319 52.0541964, 1.1487073 52.0542165, 1.1482984 52.054506, 1.1480404 52.054739, 1.1479956 52.0547792, 1.1479372 52.054824)",,,,
"[4422695, 40668010, 181296652, 1183740148, 4212404]",,"['New Cardinal Street', 'Wolsey Street', 'Cecilia Street']",unclassified,,False,False,238.38599999999997,"LINESTRING (1.1487775 52.0541523, 1.1491514 52.0542646, 1.1492207 52.0542775, 1.1492835 52.0542738, 1.1493385 52.054253, 1.149614 52.0540788, 1.1497002 52.0540266, 1.1500374 52.0538355, 1.1501495 52.0537772, 1.1501836 52.0537594, 1.1502254 52.0537356, 1.1502487 52.0537284, 1.1502674 52.0537252, 1.1502936 52.0537241, 1.1503228 52.0537286, 1.1503574 52.0537446, 1.1508232 52.0540813, 1.1509278 52.0541423, 1.1510426 52.0541839, 1.1513458 52.0542699, 1.1515017 52.0543141)",,,,
23212446,2,Grey Friars Road,primary,30 mph,False,False,37.175,"LINESTRING (1.1515017 52.0543141, 1.1515688 52.0542666, 1.1516324 52.0542353, 1.1517538 52.0541822, 1.1518101 52.0541585, 1.1518376 52.0541469, 1.1519193 52.0541022)",A1022,,,
"[4422695, 40668010, 181296652, 1183740148, 4212404]",,"['New Cardinal Street', 'Wolsey Street', 'Cecilia Street']",unclassified,,False,True,238.38599999999997,"LINESTRING (1.1515017 52.0543141, 1.1513458 52.0542699, 1.1510426 52.0541839, 1.1509278 52.0541423, 1.1508232 52.0540813, 1.1503574 52.0537446, 1.1503228 52.0537286, 1.1502936 52.0537241, 1.1502674 52.0537252, 1.1502487 52.0537284, 1.1502254 52.0537356, 1.1501836 52.0537594, 1.1501495 52.0537772, 1.1500374 52.0538355, 1.1497002 52.0540266, 1.149614 52.0540788, 1.1493385 52.054253, 1.1492835 52.0542738, 1.1492207 52.0542775, 1.1491514 52.0542646, 1.1487775 52.0541523)",,,,
119298639,2,Franciscan Way,primary,30 mph,False,True,57.792,"LINESTRING (1.1515017 52.0543141, 1.1514522 52.0543728, 1.1514417 52.0543852, 1.1514134 52.0544296, 1.1511901 52.0547967)",A1022,,,
4215140,,William Street,unclassified,,False,True,55.676,"LINESTRING (1.1545288 52.059863, 1.1545317 52.0598894, 1.1545406 52.0599705, 1.154542 52.0599978, 1.1545988 52.0602804, 1.1546279 52.0603593)",,,,
4137573,,Charles Street,unclassified,30 mph,False,False,74.802,"LINESTRING (1.1546279 52.0603593, 1.1535928 52.0605773)",,,,
4137573,,Charles Street,unclassified,30 mph,False,True,61.329,"LINESTRING (1.1546279 52.0603593, 1.1554852 52.0601969)",,,,
4215140,,William Street,unclassified,,False,False,55.675999999999995,"LINESTRING (1.1546279 52.0603593, 1.1545988 52.0602804, 1.154542 52.0599978, 1.1545406 52.0599705, 1.1545317 52.0598894, 1.1545288 52.059863)",,,,
4215371,,St. George's Street,residential,30 mph,False,False,58.632,"LINESTRING (1.1506576 52.061309, 1.1511265 52.0617505)",,,,
4215369,,Upper High Street,residential,,False,True,52.243,"LINESTRING (1.1506576 52.061309, 1.1507031 52.0612944, 1.1507654 52.0612721, 1.1508344 52.061238, 1.1509549 52.0611628, 1.1510245 52.0611113, 1.15111 52.061043, 1.1511504 52.0610221, 1.1512165 52.0609959)",,,,
4215371,,St. George's Street,residential,30 mph,False,True,147.54000000000002,"LINESTRING (1.1506576 52.061309, 1.1505817 52.0612214, 1.1504919 52.0610959, 1.1504321 52.0609926, 1.1503666 52.0608454, 1.1503257 52.0607473, 1.15028 52.0606586, 1.1500401 52.0602704, 1.1499182 52.060065)",,,,
4215371,,St. George's Street,residential,30 mph,False,True,58.632,"LINESTRING (1.1511265 52.0617505, 1.1506576 52.061309)",,,,
4215371,,St. George's Street,residential,30 mph,False,False,46.134,"LINESTRING (1.1511265 52.0617505, 1.1513531 52.0620198, 1.1514414 52.0621174)",,,,
1159668220,,Dykes Street,residential,20 mph,False,False,62.291000000000004,"LINESTRING (1.1511265 52.0617505, 1.1507807 52.0618631, 1.1506892 52.0618921, 1.1506097 52.0619125, 1.1505459 52.061926, 1.1505098 52.0619337, 1.1503702 52.0619574, 1.1502906 52.0619637)",,,,
4215372,,Dykes Street,residential,20 mph,False,True,116.714,"LINESTRING (1.1496717 52.0610519, 1.1497329 52.0611523, 1.1497678 52.0611663, 1.1499247 52.0611902, 1.149981 52.0612141, 1.1500038 52.0612322, 1.1502906 52.0619637)",,,,
105069179,,Claude Street,unclassified,30 mph,False,True,43.966,"LINESTRING (1.1514606 52.0598287, 1.1514967 52.0600229, 1.1515008 52.0600351, 1.1515153 52.0600774, 1.1515397 52.0601302, 1.1515656 52.0601583, 1.1515925 52.0601814, 1.1516194 52.0602048)",,,,
1159668219,,Dykes Street,residential,30 mph,False,False,3.445,"LINESTRING (1.1502906 52.0619637, 1.1503003 52.0619941)",,,,
4215372,,Dykes Street,residential,20 mph,False,False,116.714,"LINESTRING (1.1502906 52.0619637, 1.1500038 52.0612322, 1.149981 52.0612141, 1.1499247 52.0611902, 1.1497678 52.0611663, 1.1497329 52.0611523, 1.1496717 52.0610519)",,,,
1159668220,,Dykes Street,residential,20 mph,False,True,62.291,"LINESTRING (1.1502906 52.0619637, 1.1503702 52.0619574, 1.1505098 52.0619337, 1.1505459 52.061926, 1.1506097 52.0619125, 1.1506892 52.0618921, 1.1507807 52.0618631, 1.1511265 52.0617505)",,,,
4253478,3,St Margaret's Green,secondary,30 mph,False,True,41.601000000000006,"LINESTRING (1.1586768 52.0589601, 1.1586471 52.0587225, 1.1586393 52.058687, 1.1586259 52.0586503, 1.1585765 52.0585958)",B1077,,,
45010446,,St Margaret's Green,secondary,30 mph,False,False,40.61,"LINESTRING (1.1586768 52.0589601, 1.1586877 52.0590639, 1.1587039 52.0591258, 1.1587138 52.0591534, 1.1587572 52.0592289, 1.1588229 52.0593095)",B1077,,,
4253478,3,St Margaret's Green,secondary,30 mph,False,False,41.601,"LINESTRING (1.1585765 52.0585958, 1.1586259 52.0586503, 1.1586393 52.058687, 1.1586471 52.0587225, 1.1586768 52.0589601)",B1077,,,
27003236,3,St Margaret's Street,primary,30 mph,False,True,33.679,"LINESTRING (1.1585765 52.0585958, 1.1587455 52.0584912, 1.1589319 52.0583862)",A1156,,,
"[45010448, 854535648, 876354948]","['2', '3']",St Margaret's Street,primary,30 mph,False,False,120.69899999999998,"LINESTRING (1.1585765 52.0585958, 1.1584446 52.0586673, 1.158261 52.0587668, 1.1579661 52.0589122, 1.1577363 52.0590018, 1.157572 52.059051, 1.1572753 52.059116, 1.1570894 52.0591561)",A1156,,,
3996763,,Henley Road,tertiary,30 mph,False,False,22.781000000000002,"LINESTRING (1.1516752 52.0619774, 1.1515687 52.0620188, 1.1515186 52.0620463, 1.1514854 52.0620704, 1.1514566 52.0620954, 1.1514414 52.0621174)",,,,
4137575,,High Street,tertiary,30 mph,False,True,102.976,"LINESTRING (1.1516752 52.0619774, 1.1515463 52.0616588, 1.1512782 52.0610842)",,,,
4985442,,Fonnereau Road,tertiary,30 mph,False,False,226.44400000000002,"LINESTRING (1.1516752 52.0619774, 1.1522866 52.0617408, 1.1522901 52.0617395, 1.1527842 52.0615482, 1.1533167 52.0613422, 1.1543718 52.0609358, 1.1544783 52.0608925)",,,,
178874529,2,Portman Road,residential,30 mph,True,False,67.95,"LINESTRING (1.1459576 52.0584897, 1.1458812 52.0583215, 1.1458066 52.0581572, 1.1457791 52.058062, 1.1457688 52.0579876, 1.1457684 52.0579677, 1.1457669 52.0578931)",,,,
4234312,2,Portman Road,residential,30 mph,True,False,75.10700000000001,"LINESTRING (1.1462347 52.0591419, 1.1462141 52.059031, 1.146096 52.0587714, 1.14597 52.058515, 1.1459576 52.0584897)",,,,
1159642503,3,St Margaret's Plain,primary,30 mph,True,False,7.33,"LINESTRING (1.1564461 52.0592756, 1.1564093 52.0592848, 1.1563741 52.0593202)",A1156,,,
"[50732616, 1183443894]",,Princes Street,unclassified,20 mph,True,False,31.429000000000002,"LINESTRING (1.1514645 52.0564905, 1.1513646 52.0564274, 1.1512965 52.0563864, 1.1512456 52.0563699, 1.1512246 52.0563655, 1.151173 52.0563545, 1.1511 52.0563256)",,,,
4477058,,Curriers Lane,residential,,False,True,17.745,"LINESTRING (1.1497255 52.0558187, 1.1496245 52.0559657)",,,,
4477062,,Black Horse Lane,unclassified,20 mph,False,True,55.079,"LINESTRING (1.1486178 52.0580517, 1.1493692 52.0580369, 1.149423 52.0580358)",,,,
4212393,,Black Horse Lane,unclassified,20 mph,False,False,105.00899999999999,"LINESTRING (1.149423 52.0580358, 1.1494203 52.0579204, 1.1494538 52.0574761, 1.1494727 52.0572743, 1.1494601 52.0571487, 1.1494545 52.0570926)",,,,
4212393,,Black Horse Lane,unclassified,20 mph,False,True,55.994,"LINESTRING (1.149423 52.0580358, 1.1494647 52.0582209, 1.149502 52.0583541, 1.149548 52.0584554, 1.1496042 52.0585235)",,,,
4477062,,Black Horse Lane,unclassified,20 mph,False,False,55.079,"LINESTRING (1.149423 52.0580358, 1.1493692 52.0580369, 1.1486178 52.0580517)",,,,
3992531,,Fonnereau Road,tertiary,30 mph,False,False,87.58500000000001,"LINESTRING (1.1544783 52.0608925, 1.1546082 52.0608435, 1.1546879 52.0608144, 1.1547724 52.0607836, 1.1548467 52.0607531, 1.1555199 52.0604356)",,,,
4985442,,Fonnereau Road,tertiary,30 mph,False,True,226.44400000000002,"LINESTRING (1.1544783 52.0608925, 1.1543718 52.0609358, 1.1533167 52.0613422, 1.1527842 52.0615482, 1.1522901 52.0617395, 1.1522866 52.0617408, 1.1516752 52.0619774)",,,,
107859432,,Bridle Way,unclassified,,False,True,128.385,"LINESTRING (1.1544783 52.0608925, 1.1544873 52.0609243, 1.1544902 52.0609702, 1.1544264 52.0611515, 1.1540078 52.0620044)",,,,
4215371,,St. George's Street,residential,30 mph,False,False,78.863,"LINESTRING (1.1495857 52.0593867, 1.1495908 52.0593998, 1.1496704 52.0596069, 1.1496865 52.0596419, 1.14971 52.0596945, 1.1497203 52.0597167, 1.1499182 52.060065)",,,,
5466231,,Union Street,unclassified,20 mph,False,False,21.652,"LINESTRING (1.1598291 52.0566647, 1.1595131 52.0566775)",,,,
4193144,2,Upper Orwell Street,tertiary,20 mph,False,False,81.021,"LINESTRING (1.1598291 52.0566647, 1.1598521 52.0569882, 1.1598963 52.0573087, 1.1599031 52.0573282, 1.1599131 52.057346, 1.1599408 52.05737, 1.1599566 52.0573814)",,,,
4193144,2,Upper Orwell Street,tertiary,20 mph,False,True,139.204,"LINESTRING (1.1598291 52.0566647, 1.1597918 52.0564354, 1.1597859 52.0564178, 1.1597281 52.0562088, 1.159612 52.0558856, 1.1594852 52.0555276, 1.1594554 52.0554353)",,,,
5466239,,Cardinal Street,residential,,False,True,49.653999999999996,"LINESTRING (1.1505349 52.0546043, 1.1507679 52.054677, 1.1510975 52.0547705, 1.1511901 52.0547967)",,,,
5466246,,Friars Bridge Road,unclassified,,False,True,112.08000000000001,"LINESTRING (1.1488859 52.0556257, 1.1488325 52.0556288, 1.1484944 52.0556483, 1.148286 52.0556603, 1.1482455 52.0556516, 1.1482016 52.0556264, 1.1481889 52.0555878, 1.1482995 52.0551696, 1.1483382 52.0551227, 1.1484007 52.0550786)",,,,
4137572,,Neale Street,residential,,False,False,38.487,"LINESTRING (1.1555094 52.0598511, 1.1554852 52.0601969)",,,,
5468778,,Navarre Street,unclassified,,False,False,23.666,"LINESTRING (1.1555094 52.0598511, 1.1551634 52.0598577)",,,,
4137572,,Neale Street,residential,,False,True,46.421,"LINESTRING (1.1555094 52.0598511, 1.1555132 52.0597551, 1.1555344 52.0595003, 1.1555166 52.0594349)",,,,
5468778,,Navarre Street,unclassified,,False,True,23.666,"LINESTRING (1.1551634 52.0598577, 1.1555094 52.0598511)",,,,
3759139,2,,primary,30 mph,True,False,11.866,"LINESTRING (1.1470641 52.0580301, 1.1470905 52.0580809, 1.1471406 52.0581245)",,roundabout,,
3759139,2,,primary,30 mph,True,False,22.471,"LINESTRING (1.147192 52.0578553, 1.1471327 52.0578864, 1.1470893 52.0579263, 1.1470638 52.057977, 1.1470641 52.0580301)",,roundabout,,
104765825,1,Handford Road,primary,30 mph,True,False,35.719,"LINESTRING (1.147192 52.0578553, 1.1469349 52.0578744, 1.1466715 52.0578707)",A1071,,,
4196562,1,St Matthew's Street,primary,30 mph,True,False,46.157,"LINESTRING (1.1477702 52.0597495, 1.1476001 52.0598619, 1.1472618 52.0600205)",,,,
1206454156,2,,primary,30 mph,True,False,18.989,"LINESTRING (1.1477702 52.0597495, 1.1477687 52.0597986, 1.1477953 52.059845, 1.1478782 52.0598965)",,roundabout,,
104368699,1,Berners Street,tertiary,30 mph,True,False,29.453,"LINESTRING (1.1479313 52.0599101, 1.148015 52.0599699, 1.1481129 52.0600325, 1.1481839 52.0601215)",,,,
1206453763,2,,primary,30 mph,True,False,20.212,"LINESTRING (1.1479313 52.0599101, 1.1479899 52.0599151, 1.1480485 52.0599106, 1.1481032 52.0598968, 1.1481502 52.0598747, 1.1481863 52.0598459)",,roundabout,,
6567451,,Blackfriars Walk,residential,,False,False,20.888,"LINESTRING (1.1588584 52.0549099, 1.159147 52.0548483)",,,,
6567451,,Blackfriars Walk,residential,,False,True,20.888,"LINESTRING (1.159147 52.0548483, 1.1588584 52.0549099)",,,,
181316616,,Lower Orwell Street,unclassified,20 mph,False,False,14.713000000000001,"LINESTRING (1.159147 52.0548483, 1.1591681 52.0548723, 1.1591937 52.0548871, 1.159242 52.054902, 1.1593213 52.0549139)",,,,
"[181316616, 3960607]",,Lower Orwell Street,unclassified,20 mph,False,True,171.75,"LINESTRING (1.159147 52.0548483, 1.1586884 52.0542728, 1.1583474 52.053789, 1.158205 52.0535989, 1.1581685 52.0535491, 1.1580903 52.0534474)",,,,
"[4193154, 4193147]",2,"['Tacket Street', 'Orwell Place']",tertiary,20 mph,False,False,149.64400000000003,"LINESTRING (1.1562282 52.0560408, 1.1562872 52.0560325, 1.1563921 52.056017, 1.1564331 52.056011, 1.1567116 52.0559699, 1.1569994 52.0559307, 1.1571527 52.055903, 1.15767 52.0558128, 1.1579137 52.055738, 1.1582432 52.0556252, 1.1582861 52.0556095)",,,,
3960493,2,Friars Street,tertiary,20 mph,False,True,71.65400000000001,"LINESTRING (1.1519838 52.0561217, 1.1516892 52.0560792, 1.1515087 52.0560417, 1.1513247 52.0560133, 1.1512724 52.0560106, 1.1512311 52.0560148, 1.1511912 52.0560281, 1.1510956 52.05608, 1.1510806 52.0560882, 1.1510192 52.0561176)",,,,
23212427,,Coytes Gardens,residential,20 mph,True,False,68.57499999999999,"LINESTRING (1.1519838 52.0561217, 1.1519707 52.056168, 1.1519407 52.0562739, 1.1518986 52.0564229, 1.1518702 52.0564642, 1.1518398 52.0564797, 1.1518108 52.0564849, 1.1517823 52.0564858, 1.1516687 52.0564663, 1.1516208 52.0564622, 1.1515619 52.0564642, 1.1515048 52.0564712, 1.1514645 52.0564905)",,,,
61847363,,Friars Street,tertiary,20 mph,False,False,46.607000000000006,"LINESTRING (1.1519838 52.0561217, 1.1521456 52.0561347, 1.1523335 52.0561416, 1.1524508 52.0561424, 1.1525885 52.0561369, 1.152663 52.0561319)",,,,
4581108,,Portman Road,tertiary,30 mph,False,True,19.066,"LINESTRING (1.1460006 52.0564973, 1.1459711 52.0566678)",,,,
4581108,,Portman Road,tertiary,30 mph,False,False,73.429,"LINESTRING (1.1460006 52.0564973, 1.1460282 52.0563793, 1.1460457 52.056301, 1.1460689 52.0561802, 1.1461368 52.0558423)",,,,
"[442599865, 39384239]",1,,primary,30 mph,True,False,53.202999999999996,"LINESTRING (1.1594393 52.0578848, 1.1594526 52.0579682, 1.1594747 52.0580189, 1.1595254 52.0580712, 1.1596049 52.0581212, 1.1596555 52.0581459, 1.1597379 52.058167, 1.1597672 52.0581695, 1.1599274 52.0581732)",A1156,,,
"[28400617, 876354950]",2,St Margaret's Street,primary,30 mph,True,False,66.176,"LINESTRING (1.1594393 52.0578848, 1.1594134 52.0579292, 1.1593471 52.0580224, 1.15929 52.0580948, 1.1592543 52.0581321, 1.1591939 52.0581874, 1.1591286 52.0582387, 1.1589319 52.0583862)",A1156,,,
"[871595785, 3992532]",,Tower Ramparts,unclassified,,False,True,39.482,"LINESTRING (1.1559439 52.0591336, 1.1554949 52.0591653, 1.1554653 52.0591747, 1.1554537 52.0591861, 1.1554416 52.0591981, 1.155437 52.0592271)",,,,
"[3759142, 854592471]",2,Civic Drive,primary,30 mph,True,False,210.116,"LINESTRING (1.1481629 52.0570624, 1.1483699 52.0565648, 1.1485329 52.0562765, 1.1485995 52.0561687, 1.1487189 52.0560686, 1.1491539 52.0557688, 1.1492804 52.055688, 1.1492963 52.0556782, 1.1494204 52.0556019, 1.1495067 52.0555489, 1.1496055 52.0554447)",A1022,,,
"[3996744, 757457793, 1188624262]",,Elm Street,unclassified,20 mph,False,False,75.40700000000001,"LINESTRING (1.1481629 52.0570624, 1.1482531 52.0570826, 1.1483644 52.0571025, 1.1484045 52.0571096, 1.1485404 52.0571334, 1.1486 52.0571422, 1.1486345 52.0571457, 1.1486535 52.0571476, 1.1487205 52.0571522, 1.1487871 52.0571555, 1.1488514 52.0571546, 1.1489477 52.0571524, 1.1490034 52.0571494, 1.1490625 52.057143, 1.1492407 52.0571214)",,,,
"[145395445, 854535646, 4370751]",,Northgate Street,unclassified,"['20 mph', '30 mph']",True,False,29.266,"LINESTRING (1.1564354 52.0590248, 1.1564462 52.0590575, 1.156502 52.0591624, 1.1564927 52.0591987, 1.1564814 52.0592319, 1.1564461 52.0592756)",,,,
1206453763,2,,primary,30 mph,True,False,3.933,"LINESTRING (1.1478782 52.0598965, 1.1479313 52.0599101)",,roundabout,,
3453043,2,Berners Street,tertiary,20 mph,False,True,55.89,"LINESTRING (1.1481839 52.0601215, 1.1482025 52.0601406, 1.1482203 52.060167, 1.1485077 52.0605828)",,,,
104368698,1,Berners Street,tertiary,30 mph,True,False,30.7,"LINESTRING (1.1481839 52.0601215, 1.1481759 52.0600226, 1.1481893 52.0599245, 1.1481863 52.0598459)",,,,
1206246304,2,,primary,30 mph,True,False,3.94,"LINESTRING (1.1481863 52.0598459, 1.1482085 52.0598132)",,roundabout,,
4044932,2,Handford Road,primary,30 mph,False,False,61.898,"LINESTRING (1.1466715 52.0578707, 1.1461114 52.0578845, 1.1459465 52.0578887, 1.1457669 52.0578931)",A1071,,,
104765826,2,Handford Road,primary,30 mph,True,False,33.731,"LINESTRING (1.1466715 52.0578707, 1.1468467 52.0578994, 1.1469156 52.0579184, 1.1469529 52.057937, 1.1469922 52.0579624, 1.1470641 52.0580301)",A1071,,,
