osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,tunnel
95940806,2,Bolsover Street,residential,,False,True,14.308,"LINESTRING (-1.199272 53.0375503, -1.1991176 53.0374612)",,,
942375083,2,Ashgate Road,tertiary,,True,False,15.004000000000001,"LINESTRING (-1.1976405 53.037782, -1.1976893 53.0378093, -1.1978048 53.0378739)",,,
95940782,,Wollaton Street,residential,,False,True,88.33000000000001,"LINESTRING (-1.2010613 53.0383571, -1.2013101 53.0380102, -1.2015391 53.0378432, -1.2016173 53.0377715, -1.2016503 53.0377353, -1.2017088 53.0376712)",,,
342863745,,Bus Link,unclassified,30 mph,False,False,77.67500000000001,"LINESTRING (-1.2019777 53.0385879, -1.2020656 53.0385203, -1.2022117 53.0382556, -1.2022839 53.0381484, -1.2023438 53.0380537, -1.202381 53.0380153, -1.2024416 53.0379527)",,no,
449139318,,,unclassified,,False,True,39.422,"LINESTRING (-1.2019777 53.0385879, -1.2020576 53.0386142, -1.2025067 53.0387077, -1.2025287 53.0387123)",,,
474256123,2,,unclassified,,False,True,25.654,"LINESTRING (-1.2019777 53.0385879, -1.2017853 53.0386987, -1.2017276 53.0387601)",,,
95940850,,Albert Street,residential,,False,False,21.337,"LINESTRING (-1.2025287 53.0387123, -1.2024416 53.0388969)",,,
95940850,,Albert Street,residential,,False,True,69.73400000000001,"LINESTRING (-1.2025287 53.0387123, -1.2026164 53.0385262, -1.202694 53.0383717, -1.2027377 53.0382969, -1.2028047 53.038221, -1.2028879 53.0381263)",,,
449139318,,,unclassified,,False,False,39.422,"LINESTRING (-1.2025287 53.0387123, -1.2025067 53.0387077, -1.2020576 53.0386142, -1.2019777 53.0385879)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,True,26.536,"LINESTRING (-1.2017276 53.0387601, -1.2020691 53.0388817)",,,
474256121,2,Torkard Way,tertiary,30 mph,False,False,129.529,"LINESTRING (-1.2017276 53.0387601, -1.2014354 53.0386483, -1.2010122 53.0384613, -1.2008079 53.0383563, -1.2005609 53.03822, -1.2002206 53.0380323)",,,
474256123,2,,unclassified,,False,False,25.654,"LINESTRING (-1.2017276 53.0387601, -1.2017853 53.0386987, -1.2019777 53.0385879)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,False,26.536,"LINESTRING (-1.2020691 53.0388817, -1.2017276 53.0387601)",,,
95940834,2,Perlethorpe Drive,residential,,False,False,45.004,"LINESTRING (-1.2020691 53.0388817, -1.2020226 53.0389299, -1.2019939 53.0389595, -1.2019369 53.0390099, -1.2017768 53.0390659, -1.2015419 53.0390843)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,True,37.095,"LINESTRING (-1.2020691 53.0388817, -1.2022532 53.0389474, -1.2025464 53.0390518)",,,
342855839,2,Albert Street,residential,,True,False,140.775,"LINESTRING (-1.2025464 53.0390518, -1.2025196 53.0390861, -1.2025092 53.0390965, -1.2024366 53.0391684, -1.2024263 53.0392076, -1.2025036 53.0402988)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,False,37.095,"LINESTRING (-1.2025464 53.0390518, -1.2022532 53.0389474, -1.2020691 53.0388817)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,True,69.871,"LINESTRING (-1.2025464 53.0390518, -1.202732 53.039118, -1.2034454 53.0393722)",,,
1031038850,,,residential,,False,False,6.903,"LINESTRING (-1.1974959 53.0362581, -1.1974048 53.0362873)",,,
1031038850,,,residential,,False,True,12.709,"LINESTRING (-1.1974959 53.0362581, -1.1976636 53.0362043)",,,
746573076,,Lingford Street,residential,,False,False,66.648,"LINESTRING (-1.1974959 53.0362581, -1.1973497 53.0360856, -1.1973204 53.0360511, -1.1971998 53.0359089, -1.1970432 53.0357241)",,,
746573076,,Lingford Street,residential,,False,False,12.839,"LINESTRING (-1.1966848 53.0353013, -1.1965343 53.0352296)",,,
746573077,,,residential,,False,False,12.298,"LINESTRING (-1.1966848 53.0353013, -1.1968466 53.0352487)",,,
746573076,,Lingford Street,residential,,False,True,52.769,"LINESTRING (-1.1966848 53.0353013, -1.1967099 53.0353309, -1.1969409 53.0356034, -1.1970432 53.0357241)",,,
746573076,,Lingford Street,residential,,False,True,12.839,"LINESTRING (-1.1965343 53.0352296, -1.1966848 53.0353013)",,,
746573077,,,residential,,False,True,12.298,"LINESTRING (-1.1968466 53.0352487, -1.1966848 53.0353013)",,,
1031038850,,,residential,,False,True,6.903,"LINESTRING (-1.1974048 53.0362873, -1.1974959 53.0362581)",,,
95940816,2,Thoresby Dale,residential,,False,False,9.273,"LINESTRING (-1.1993444 53.0378376, -1.1993873 53.0379169)",,,
936338465,,Bolsover Street,residential,,False,False,10.317,"LINESTRING (-1.199007 53.0375259, -1.1991176 53.0374612)",,,
95940806,2,Bolsover Street,residential,,False,False,14.308,"LINESTRING (-1.1991176 53.0374612, -1.199272 53.0375503)",,,
936338465,,Bolsover Street,residential,,False,True,10.317,"LINESTRING (-1.1991176 53.0374612, -1.199007 53.0375259)",,,
95940806,2,Bolsover Street,residential,,False,True,158.849,"LINESTRING (-1.1991176 53.0374612, -1.1989829 53.0373836, -1.1989566 53.0373602, -1.1988521 53.0371832, -1.1987394 53.0369924, -1.1987903 53.036953, -1.1989847 53.0368024, -1.1995842 53.0363381, -1.1996134 53.0363155, -1.1996551 53.0362832)",,,
942375075,,Station Road,tertiary,,True,False,6.589,"LINESTRING (-1.199462 53.0375677, -1.1995325 53.0376091)",,,
"[942375072, 1069095087]","['1', '2']",Station Road,tertiary,30 mph,True,False,58.16,"LINESTRING (-1.199462 53.0375677, -1.1995689 53.037509, -1.1998855 53.0373146, -1.19999 53.0372508, -1.2000955 53.037212)",,,
14175318,4,Station Road,tertiary,30 mph,False,True,42.883,"LINESTRING (-1.199095 53.0378137, -1.1986005 53.0380593)",,,
942375079,2,Station Road,tertiary,30 mph,True,False,27.546,"LINESTRING (-1.199095 53.0378137, -1.1991243 53.0377664, -1.1992424 53.0376889, -1.1993007 53.0376588, -1.1993569 53.0376277)",,,
474256121,2,Torkard Way,tertiary,30 mph,False,True,129.529,"LINESTRING (-1.2002206 53.0380323, -1.2005609 53.03822, -1.2008079 53.0383563, -1.2010122 53.0384613, -1.2014354 53.0386483, -1.2017276 53.0387601)",,,
942375082,2,,tertiary,30 mph,True,False,66.32700000000001,"LINESTRING (-1.2002206 53.0380323, -1.1999961 53.0379615, -1.1995996 53.0377576, -1.1994348 53.0376729)",,,
942375111,2,Station Road,tertiary,30 mph,True,False,18.304,"LINESTRING (-1.1983545 53.0381284, -1.198442 53.0380925, -1.1986005 53.0380593)",,,
942375084,2,Station Road,tertiary,30 mph,True,False,17.499,"LINESTRING (-1.1981382 53.038217, -1.1983545 53.0381284)",,,
942375106,2,Ashgate Road,tertiary,,True,False,8.879,"LINESTRING (-1.1981382 53.038217, -1.1982107 53.0382839)",,,
942375110,2,Station Road,tertiary,,True,False,57.391999999999996,"LINESTRING (-1.1973166 53.0385308, -1.1977644 53.0383675, -1.1978234 53.038346, -1.1980429 53.038256)",,,
942375107,1,Linby Road,tertiary,,True,False,9.033,"LINESTRING (-1.1981123 53.0383257, -1.1980429 53.038256)",,,
942375086,1,Station Road,tertiary,30 mph,True,False,58.035,"LINESTRING (-1.1981123 53.0383257, -1.1978031 53.0384256, -1.1973166 53.0385308)",,,
942375087,2,Station Road,tertiary,30 mph,True,False,8.055,"LINESTRING (-1.1982107 53.0382839, -1.1981123 53.0383257)",,,
942375115,2,Linby Road,tertiary,,True,False,19.26,"LINESTRING (-1.1982107 53.0382839, -1.1982784 53.0383463, -1.1983079 53.0384434)",,,
14175318,4,Station Road,tertiary,30 mph,False,False,42.883,"LINESTRING (-1.1986005 53.0380593, -1.199095 53.0378137)",,,
942375112,2,Station Road,tertiary,30 mph,True,False,36.951,"LINESTRING (-1.1986005 53.0380593, -1.1985158 53.038154, -1.1984546 53.03818, -1.1982107 53.0382839)",,,
942375113,1,Ashgate Road,tertiary,,True,False,48.925,"LINESTRING (-1.1978048 53.0378739, -1.1981163 53.0380924, -1.1981723 53.0381166, -1.1982447 53.0381267, -1.1983545 53.0381284)",,,
942375114,2,Ashgate Road,tertiary,,True,False,44.196,"LINESTRING (-1.1978048 53.0378739, -1.1980809 53.0381641, -1.1981382 53.038217)",,,
1031038850,,,residential,,False,False,12.709,"LINESTRING (-1.1976636 53.0362043, -1.1974959 53.0362581)",,,
1261370006,2,Station Road,tertiary,30 mph,True,False,9.69,"LINESTRING (-1.1993569 53.0376277, -1.199462 53.0375677)",,,
