osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,ref,width
62216274,King Street,unclassified,False,False,57.699,"LINESTRING (-2.4649873 52.6673612, -2.4650158 52.6672542, -2.4650322 52.6671652, -2.4651046 52.6668919, -2.4651161 52.6668483)",20 mph,,,,
62216274,King Street,unclassified,False,True,101.793,"LINESTRING (-2.4649873 52.6673612, -2.4649676 52.6674358, -2.4649192 52.6675767, -2.464862 52.6677743, -2.4648342 52.6679449, -2.4648841 52.6680647, -2.4649451 52.6682112, -2.4649534 52.6682602)",20 mph,,,,
62236058,New Town,residential,False,True,159.32299999999998,"LINESTRING (-2.4649873 52.6673612, -2.4646497 52.6673151, -2.4638116 52.6671724, -2.4630018 52.667147, -2.4626673 52.6671336)",,,,,
62236089,Quarry Place,residential,False,False,6.525,"LINESTRING (-2.4719703 52.6625693, -2.4720576 52.6625946)",,,,,
62236069,,residential,False,True,52.037,"LINESTRING (-2.4719703 52.6625693, -2.4721169 52.6624232, -2.472359 52.6621651)",,,,,
62236089,Quarry Place,residential,False,True,100.808,"LINESTRING (-2.4719703 52.6625693, -2.471845 52.6625295, -2.4709969 52.6623649, -2.4705743 52.6622504)",,,,,
62236090,,residential,False,False,37.257000000000005,"LINESTRING (-2.4604976 52.6678573, -2.4602879 52.6678146, -2.4599738 52.6677507)",20 mph,,,,
62236084,Pottery Close,residential,False,False,39.951,"LINESTRING (-2.4720319 52.6644411, -2.4721579 52.6644168, -2.4722094 52.6644226, -2.4722457 52.6644758, -2.4724984 52.6645877)",,,,,
62236064,Eyton Road,residential,False,False,59.216,"LINESTRING (-2.4602142 52.6670415, -2.4601856 52.6666142, -2.4601818 52.6665573, -2.4601786 52.6665094)",20 mph,,,,
62236075,Eyton Road,residential,True,False,17.727,"LINESTRING (-2.4602142 52.6670415, -2.4602664 52.6670451, -2.4603144 52.6670582, -2.4603536 52.6670795, -2.4603803 52.6671069, -2.460392 52.667138)",20 mph,,roundabout,,
62236080,Eyton Road,residential,False,False,12.123,"LINESTRING (-2.4602705 52.6647681, -2.4602546 52.6648767)",20 mph,,,,
62236081,Lancaster Avenue,residential,False,False,55.223,"LINESTRING (-2.4602705 52.6647681, -2.4610859 52.6648138)",20 mph,,,,
"[62216272, 1156453717]","['Oxford Road', 'Duce Drive']","['residential', 'unclassified']",False,True,55.116,"LINESTRING (-2.4602705 52.6647681, -2.460264 52.6646025, -2.4602877 52.6644935, -2.4602968 52.6643768, -2.4603042 52.6643257, -2.4603155 52.6642742)",20 mph,2,,,
62236109,Arden Avenue,residential,False,True,50.497,"LINESTRING (-2.4621358 52.6679562, -2.4628832 52.6679279)",20 mph,,,,
62236083,Ardern Avenue,residential,False,False,97.22,"LINESTRING (-2.4621358 52.6679562, -2.4621261 52.6676404, -2.4619478 52.6670925)",20 mph,,,,
38213452,New Street,unclassified,False,False,122.504,"LINESTRING (-2.4662083 52.6616863, -2.4662008 52.6616026, -2.4662343 52.6611196, -2.4662308 52.6610103, -2.4662494 52.6608889, -2.4662589 52.6608755, -2.4662872 52.6608355, -2.466333 52.6607996, -2.466373 52.6607649, -2.4665485 52.660649)",,,,,
"[38213452, 1156453727, 572628263]",New Street,unclassified,False,True,159.494,"LINESTRING (-2.4662083 52.6616863, -2.4662252 52.6618089, -2.4664249 52.6625955, -2.4664896 52.6629307, -2.4664854 52.6630141, -2.4664938 52.6631085)",20 mph,,,,
62236110,,residential,True,False,108.84400000000001,"LINESTRING (-2.4662083 52.6616863, -2.4662791 52.6616899, -2.4672951 52.6617414, -2.4678167 52.6617669)",,,,,
62236080,Eyton Road,residential,False,False,38.263,"LINESTRING (-2.4601687 52.6655349, -2.4601505 52.6656842, -2.4601498 52.6658786)",20 mph,,,,
62236080,Eyton Road,residential,False,True,73.439,"LINESTRING (-2.4601687 52.6655349, -2.4601912 52.6654368, -2.4602161 52.6652168, -2.4602546 52.6648767)",20 mph,,,,
62236101,,residential,False,True,54.126000000000005,"LINESTRING (-2.4601687 52.6655349, -2.4596823 52.6655916, -2.4596688 52.6657778)",20 mph,,,,
62236102,Chiltern Gardens,residential,False,False,196.75,"LINESTRING (-2.4701411 52.6671218, -2.4703925 52.6670548, -2.4705565 52.6670435, -2.4710242 52.6669561, -2.4713677 52.6668656, -2.4716071 52.6667194, -2.4715931 52.6666613, -2.4715327 52.6666021, -2.4714688 52.6665435, -2.4710005 52.6662879, -2.4706882 52.6662555)",,,,,
62236106,Lancaster Place,residential,False,True,35.056,"LINESTRING (-2.4640321 52.6647934, -2.4638188 52.6650809)",,,,,
62236081,Lancaster Avenue,residential,False,False,75.976,"LINESTRING (-2.4640321 52.6647934, -2.4647372 52.6649665, -2.4650954 52.6650119)",20 mph,,,,
62236081,Lancaster Avenue,residential,False,True,209.71500000000003,"LINESTRING (-2.4640321 52.6647934, -2.4632721 52.6645792, -2.4630692 52.6645561, -2.462583 52.6645415, -2.4623954 52.6645611, -2.4623206 52.6645728, -2.4616754 52.664757, -2.4614217 52.6647913, -2.4610859 52.6648138)",20 mph,,,,
38213458,Johnston Road,residential,False,False,62.898,"LINESTRING (-2.4627794 52.6660963, -2.4635807 52.6663858)",20 mph,,,,
62236060,,residential,False,False,83.547,"LINESTRING (-2.4627794 52.6660963, -2.4628868 52.6660252, -2.4636697 52.6662866, -2.4635807 52.6663858)",20 mph,,,,
38213458,Johnston Road,residential,False,True,41.667,"LINESTRING (-2.4627794 52.6660963, -2.4626303 52.6660634, -2.4622138 52.6659461)",20 mph,,,,
"[1156453728, 62216277]",,unclassified,False,False,52.796,"LINESTRING (-2.4673428 52.6632547, -2.4673073 52.6632545, -2.4668418 52.6632673, -2.4667261 52.6632705, -2.4666517 52.6632694, -2.4666273 52.6632697, -2.4665608 52.6632731)",,,,,
62216277,,unclassified,False,True,75.41,"LINESTRING (-2.4673428 52.6632547, -2.4675287 52.6632868, -2.4677498 52.6633159, -2.4678859 52.6633648, -2.46813 52.6634904, -2.4682977 52.6635771)",,,,,
62236076,,residential,False,True,56.522999999999996,"LINESTRING (-2.4673428 52.6632547, -2.4673017 52.6630145, -2.4673587 52.6629815, -2.4674743 52.6629479, -2.4677069 52.6629399)",,,,,
62236115,Portley Road,residential,False,False,130.692,"LINESTRING (-2.4678167 52.6617669, -2.4678202 52.661928, -2.4677069 52.6629399)",,,,,
980698350,Portley Road,residential,True,False,20.689999999999998,"LINESTRING (-2.4678167 52.6617669, -2.467861 52.6616951, -2.467953 52.661601)",,,,,
"[62216272, 1156453717]","['Oxford Road', 'Duce Drive']","['unclassified', 'residential']",False,False,55.116,"LINESTRING (-2.4603155 52.6642742, -2.4603042 52.6643257, -2.4602968 52.6643768, -2.4602877 52.6644935, -2.460264 52.6646025, -2.4602705 52.6647681)",20 mph,2,,,
"[38213453, 62216272, 1156453719, 1156453720, 1156453721, 1156453722, 1156453723, 1156453724, 1156453725, 1156453726]",Duce Drive,unclassified,False,"[False, True]",510.92,"LINESTRING (-2.4603155 52.6642742, -2.4603527 52.6641042, -2.4604105 52.6639163, -2.4605188 52.6636342, -2.4606016 52.6634183, -2.4607899 52.6633639, -2.4608989 52.6633716, -2.461128 52.6633879, -2.4620403 52.6634808, -2.462869 52.6635699, -2.4632018 52.6636058, -2.4633837 52.6636205, -2.4637223 52.6636373, -2.4638414 52.6636315, -2.4642153 52.6636055, -2.4646213 52.6635466, -2.4647829 52.6635096, -2.4650119 52.6634496, -2.4651699 52.6633997, -2.4652357 52.6633791, -2.4653916 52.6633082, -2.4654113 52.6633009, -2.4655116 52.6632638, -2.4656495 52.6632078, -2.4657467 52.6631788, -2.4658101 52.6631661, -2.4659177 52.6631446, -2.466048 52.6631308, -2.4662498 52.6631113, -2.46643 52.6631092, -2.4664938 52.6631085)",20 mph,2,,,
62236094,Oxford Road,residential,False,True,74.662,"LINESTRING (-2.4603155 52.6642742, -2.4605784 52.664236, -2.4614037 52.6641522)",20 mph,,,,
62236112,George Street,residential,False,True,20.006,"LINESTRING (-2.4705743 52.6622504, -2.4704703 52.6624189)",,,,,
62236089,Quarry Place,residential,False,False,100.808,"LINESTRING (-2.4705743 52.6622504, -2.4709969 52.6623649, -2.471845 52.6625295, -2.4719703 52.6625693)",,,,,
62236089,Quarry Place,residential,False,True,52.14699999999999,"LINESTRING (-2.4705743 52.6622504, -2.4701368 52.6621298, -2.4699884 52.6620851, -2.4699529 52.6620744, -2.4698831 52.6620426)",,,,,
62236077,Attwood Terrace,residential,False,False,46.168,"LINESTRING (-2.467172 52.6653878, -2.4670366 52.6657948)",,,,,
62236098,,residential,False,True,33.81,"LINESTRING (-2.467172 52.6653878, -2.4675913 52.6655545)",,,,,
62236077,Attwood Terrace,residential,False,True,55.236999999999995,"LINESTRING (-2.467172 52.6653878, -2.4672083 52.6651107, -2.4672368 52.6648926)",,,,,
62236062,Lancaster Place,residential,False,True,23.785,"LINESTRING (-2.4634974 52.6649928, -2.4638188 52.6650809)",,,,,
62236072,Attwood Terrace,residential,False,False,105.812,"LINESTRING (-2.4670366 52.6657948, -2.4665832 52.6667058)",,,,,
62236072,Attwood Terrace,residential,False,True,45.97,"LINESTRING (-2.4670366 52.6657948, -2.4675913 52.6655545)",,,,,
62236077,Attwood Terrace,residential,False,True,46.168,"LINESTRING (-2.4670366 52.6657948, -2.467172 52.6653878)",,,,,
62236080,Eyton Road,residential,False,True,12.123,"LINESTRING (-2.4602546 52.6648767, -2.4602705 52.6647681)",20 mph,,,,
62236054,Chesterfield Road,residential,False,False,147.639,"LINESTRING (-2.4602546 52.6648767, -2.4598507 52.6648996, -2.4593577 52.6650102, -2.4590103 52.6651352, -2.4583453 52.6654602)",20 mph,,,,
62236080,Eyton Road,residential,False,False,73.43900000000001,"LINESTRING (-2.4602546 52.6648767, -2.4602161 52.6652168, -2.4601912 52.6654368, -2.4601687 52.6655349)",20 mph,,,,
38213459,Eyton Road,residential,False,False,59.013999999999996,"LINESTRING (-2.4599738 52.6677507, -2.4602099 52.6674082, -2.4602285 52.6672491)",20 mph,,,,
62236090,,residential,False,True,37.257000000000005,"LINESTRING (-2.4599738 52.6677507, -2.4602879 52.6678146, -2.4604976 52.6678573)",20 mph,,,,
38213456,Lancaster Avenue,residential,False,True,8.807,"LINESTRING (-2.4652258 52.6650162, -2.4650954 52.6650119)",20 mph,,,,
38213456,Lancaster Avenue,residential,False,False,58.574,"LINESTRING (-2.4652258 52.6650162, -2.4660197 52.6650998, -2.4660816 52.6650934)",20 mph,,,,
62236071,Lancaster Court,residential,False,True,71.51400000000001,"LINESTRING (-2.4652258 52.6650162, -2.4653155 52.6647112, -2.4653012 52.6646418, -2.4651604 52.6645708, -2.4650936 52.6645231, -2.4650984 52.6644334)",,,,,
62236073,Buxton Road,residential,False,True,63.331999999999994,"LINESTRING (-2.4582338 52.6666305, -2.4582743 52.6666139, -2.4583192 52.6665956, -2.4586813 52.6664606, -2.4588762 52.6664046, -2.4590528 52.6663538)",20 mph,,,,
62236097,George Chetwood Court,residential,False,True,76.268,"LINESTRING (-2.4582338 52.6666305, -2.4580352 52.666427, -2.4579467 52.6663027, -2.4578535 52.6660765, -2.4577975 52.6660031)",20 mph,,,,
62236112,George Street,residential,False,False,20.006,"LINESTRING (-2.4704703 52.6624189, -2.4705743 52.6622504)",,,,,
62236055,,residential,False,False,34.998,"LINESTRING (-2.4704703 52.6624189, -2.4700584 52.6623535, -2.4700584 52.66241)",,,,,
"[62236112, 62236074]",George Street,residential,False,True,239.827,"LINESTRING (-2.4704703 52.6624189, -2.4702635 52.6627917, -2.4702122 52.663097, -2.4700444 52.6633853, -2.4700444 52.6636482, -2.4699164 52.6640013, -2.4700117 52.6640312, -2.4706757 52.6642563)",,,,,
62236076,,residential,False,True,30.461,"LINESTRING (-2.4677069 52.6629399, -2.4681579 52.6629549)",,,,,
62236076,,residential,False,False,56.522999999999996,"LINESTRING (-2.4677069 52.6629399, -2.4674743 52.6629479, -2.4673587 52.6629815, -2.4673017 52.6630145, -2.4673428 52.6632547)",,,,,
62236115,Portley Road,residential,False,True,130.692,"LINESTRING (-2.4677069 52.6629399, -2.4678202 52.661928, -2.4678167 52.6617669)",,,,,
62236101,,residential,False,False,54.126000000000005,"LINESTRING (-2.4596688 52.6657778, -2.4596823 52.6655916, -2.4601687 52.6655349)",20 mph,,,,
62236102,Chiltern Gardens,residential,False,True,79.634,"LINESTRING (-2.4696169 52.6665483, -2.4702843 52.666347, -2.4705118 52.6663153, -2.4706882 52.6662555)",,,,,
62236081,Lancaster Avenue,residential,False,True,55.223,"LINESTRING (-2.4610859 52.6648138, -2.4602705 52.6647681)",20 mph,,,,
62236081,Lancaster Avenue,residential,False,False,209.71499999999997,"LINESTRING (-2.4610859 52.6648138, -2.4614217 52.6647913, -2.4616754 52.664757, -2.4623206 52.6645728, -2.4623954 52.6645611, -2.462583 52.6645415, -2.4630692 52.6645561, -2.4632721 52.6645792, -2.4640321 52.6647934)",20 mph,,,,
62236103,Gloucester Avenue,residential,False,False,301.03600000000006,"LINESTRING (-2.4610859 52.6648138, -2.4610798 52.6650157, -2.4611067 52.6650998, -2.4612057 52.6651459, -2.4613324 52.6651648, -2.461767 52.6651774, -2.4623772 52.6652835, -2.4634782 52.6655859, -2.4641905 52.6657999, -2.464818 52.665926)",20 mph,,,,
"[1111150642, 62082693]",Finger Road,secondary,False,"[False, True]",72.21499999999999,"LINESTRING (-2.4651047 52.6601253, -2.4654925 52.6602216, -2.4657608 52.6602885, -2.4658118 52.6602994, -2.4658688 52.6603159, -2.465965 52.6603493, -2.4660771 52.6603933)",30 mph,,,B4373,
120615794,Springfield Close,residential,False,True,18.566,"LINESTRING (-2.4669675 52.659665, -2.467181 52.6597704)",,,,,
120615794,Springfield Close,residential,False,False,11.521,"LINESTRING (-2.4673135 52.6598358, -2.467181 52.6597704)",,,,,
120615801,Springfield Court,residential,False,True,40.745,"LINESTRING (-2.466997 52.6604149, -2.4669917 52.6601986, -2.4671875 52.6601068)",,,,,
120615794,Springfield Close,residential,False,False,18.566,"LINESTRING (-2.467181 52.6597704, -2.4669675 52.659665)",,,,,
120615794,Springfield Close,residential,False,True,11.521,"LINESTRING (-2.467181 52.6597704, -2.4673135 52.6598358)",,,,,
120615799,Springfield Close,residential,False,True,38.638999999999996,"LINESTRING (-2.467181 52.6597704, -2.4671153 52.6598829, -2.4671875 52.6601068)",,,,,
120615799,Springfield Close,residential,False,False,38.638999999999996,"LINESTRING (-2.4671875 52.6601068, -2.4671153 52.6598829, -2.467181 52.6597704)",,,,,
120615799,Springfield Close,residential,False,True,94.213,"LINESTRING (-2.4671875 52.6601068, -2.4673261 52.6603803, -2.4673641 52.6605426, -2.4673601 52.6606895, -2.4672988 52.6608927, -2.4672766 52.6609343)",,,,,
120615801,Springfield Court,residential,False,False,40.745,"LINESTRING (-2.4671875 52.6601068, -2.4669917 52.6601986, -2.466997 52.6604149)",,,,,
572628259,,unclassified,False,False,18.852,"LINESTRING (-2.4665608 52.6632731, -2.4664938 52.6631085)",20 mph,,,,
62216283,King Street,unclassified,False,False,25.788,"LINESTRING (-2.4665608 52.6632731, -2.4665799 52.6633601, -2.4665883 52.6633899, -2.4666044 52.6635034)",20 mph,2,,,
"[1156453728, 62216277]",,unclassified,False,True,52.796,"LINESTRING (-2.4665608 52.6632731, -2.4666273 52.6632697, -2.4666517 52.6632694, -2.4667261 52.6632705, -2.4668418 52.6632673, -2.4673073 52.6632545, -2.4673428 52.6632547)",,,,,
62216293,Meadow Road,unclassified,False,False,25.958000000000002,"LINESTRING (-2.4688933 52.6643392, -2.4688533 52.6643754, -2.4688378 52.6643853, -2.4688228 52.6643962, -2.468794 52.6644185, -2.4687226 52.6644656, -2.4686305 52.6645073)",,,,,
"[62236070, 672259559]",,residential,False,"[False, True]",116.824,"LINESTRING (-2.4690466 52.6661413, -2.4697665 52.6658843, -2.4700036 52.6659002, -2.4701288 52.6659074, -2.4705124 52.6660256, -2.4706146 52.6660299)",,,,,
62216278,Burton Street,unclassified,False,True,7.692,"LINESTRING (-2.4703664 52.6646199, -2.4704797 52.6646119)",20 mph,2,,,
834564705,Burton Street,unclassified,True,False,56.493,"LINESTRING (-2.4703664 52.6646199, -2.4700525 52.6645241, -2.4698019 52.6644406, -2.4697556 52.6644141, -2.4696571 52.6643566)",20 mph,,,,
"[1136944353, 1156073122]",King Street,unclassified,False,"[False, True]",67.549,"LINESTRING (-2.4666472 52.6641484, -2.4666362 52.6641892, -2.4665728 52.6643226, -2.4664775 52.6645232, -2.4664207 52.6646476, -2.4664164 52.6647133, -2.4664228 52.6647367)",20 mph,2,,,6
1110731610,King Street,unclassified,True,False,12.623,"LINESTRING (-2.4666633 52.6640353, -2.4666472 52.6641484)",20 mph,1,,,3
"[711661480, 1110731609, 1156453729, 1156817953]",King Street,unclassified,False,True,59.343,"LINESTRING (-2.4666633 52.6640353, -2.4666586 52.6638215, -2.4666528 52.6637735, -2.4666498 52.6637487, -2.4666362 52.6636628, -2.4666044 52.6635034)",20 mph,2,,,
62216283,King Street,unclassified,False,True,25.788,"LINESTRING (-2.4666044 52.6635034, -2.4665883 52.6633899, -2.4665799 52.6633601, -2.4665608 52.6632731)",20 mph,2,,,
"[711661480, 1156453729, 1110731609, 1156817953]",King Street,unclassified,False,False,59.343,"LINESTRING (-2.4666044 52.6635034, -2.4666362 52.6636628, -2.4666498 52.6637487, -2.4666528 52.6637735, -2.4666586 52.6638215, -2.4666633 52.6640353)",20 mph,2,,,
1110825317,,secondary,False,False,39.135,"LINESTRING (-2.4678425 52.6610115, -2.4677076 52.6609974, -2.4672766 52.6609343)",30 mph,,,,
120615799,Springfield Close,residential,False,False,94.213,"LINESTRING (-2.4672766 52.6609343, -2.4672988 52.6608927, -2.4673601 52.6606895, -2.4673641 52.6605426, -2.4673261 52.6603803, -2.4671875 52.6601068)",,,,,
1110825317,,secondary,False,False,59.226,"LINESTRING (-2.4672766 52.6609343, -2.4670203 52.6608761, -2.4668192 52.6607985, -2.4667939 52.6607858, -2.4665485 52.660649)",30 mph,,,,
1110825317,,secondary,False,True,39.135,"LINESTRING (-2.4672766 52.6609343, -2.4677076 52.6609974, -2.4678425 52.6610115)",30 mph,,,,
38213452,New Street,unclassified,False,True,122.504,"LINESTRING (-2.4665485 52.660649, -2.466373 52.6607649, -2.466333 52.6607996, -2.4662872 52.6608355, -2.4662589 52.6608755, -2.4662494 52.6608889, -2.4662308 52.6610103, -2.4662343 52.6611196, -2.4662008 52.6616026, -2.4662083 52.6616863)",,,,,
1110825317,,secondary,False,True,59.226,"LINESTRING (-2.4665485 52.660649, -2.4667939 52.6607858, -2.4668192 52.6607985, -2.4670203 52.6608761, -2.4672766 52.6609343)",30 mph,,,,
1111150648,,secondary,False,False,42.686,"LINESTRING (-2.4665485 52.660649, -2.4663898 52.6605565, -2.466221 52.6604624, -2.4660771 52.6603933)",30 mph,,,,
62216273,New Road,unclassified,False,False,120.285,"LINESTRING (-2.4660771 52.6603933, -2.4661075 52.6603637, -2.4661289 52.660306, -2.4661453 52.6602193, -2.4661221 52.6600964, -2.4661034 52.6599976, -2.4659596 52.6596809, -2.4658889 52.6595454, -2.4656854 52.6593796)",,,,,
"[1111150642, 62082693]",Finger Road,secondary,False,"[False, True]",72.215,"LINESTRING (-2.4660771 52.6603933, -2.465965 52.6603493, -2.4658688 52.6603159, -2.4658118 52.6602994, -2.4657608 52.6602885, -2.4654925 52.6602216, -2.4651047 52.6601253)",30 mph,,,B4373,
1111150648,,secondary,False,True,42.686,"LINESTRING (-2.4660771 52.6603933, -2.466221 52.6604624, -2.4663898 52.6605565, -2.4665485 52.660649)",30 mph,,,,
62216274,King Street,unclassified,False,False,5.371,"LINESTRING (-2.4660608 52.66514, -2.4660725 52.6651169, -2.4660816 52.6650934)",20 mph,,,,
62216274,King Street,unclassified,False,True,201.364,"LINESTRING (-2.4660608 52.66514, -2.4660132 52.6652389, -2.4658559 52.6656676, -2.4658167 52.6658213, -2.4657887 52.6658893, -2.4657041 52.6660011, -2.4654235 52.6663719, -2.4652209 52.666655, -2.4651161 52.6668483)",20 mph,,,,
1137570616,,residential,False,False,90.181,"LINESTRING (-2.4660608 52.66514, -2.46647 52.6652356, -2.4662443 52.6657632)",,,,,
1137570616,,residential,False,True,90.181,"LINESTRING (-2.4662443 52.6657632, -2.46647 52.6652356, -2.4660608 52.66514)",,,,,
62216293,Meadow Road,unclassified,False,True,44.766,"LINESTRING (-2.4682424 52.6648158, -2.4683216 52.6647869, -2.4684235 52.6647413, -2.46851 52.664682, -2.468563 52.6646307, -2.4686305 52.6645073)",,,,,
38213456,Lancaster Avenue,residential,False,True,46.492,"LINESTRING (-2.4664228 52.6647367, -2.46637 52.66477, -2.4663413 52.6647901, -2.4663037 52.664818, -2.4662082 52.6649365, -2.4661589 52.6650204, -2.466116 52.6650751, -2.4660816 52.6650934)",20 mph,,,,
"[1136944353, 1156073122]",King Street,unclassified,False,"[False, True]",67.54899999999999,"LINESTRING (-2.4664228 52.6647367, -2.4664164 52.6647133, -2.4664207 52.6646476, -2.4664775 52.6645232, -2.4665728 52.6643226, -2.4666362 52.6641892, -2.4666472 52.6641484)",20 mph,2,,,6
"[1156073123, 1125255678, 62216287]","['King Street', 'Captain Webb Drive']",unclassified,False,"[False, True]",58.301,"LINESTRING (-2.4664228 52.6647367, -2.466455 52.6647627, -2.4664766 52.6647683, -2.4668228 52.6648285, -2.4672368 52.6648926)","['20 mph', '30 mph']",2,,,
62236094,Oxford Road,residential,False,True,13.43,"LINESTRING (-2.4614037 52.6641522, -2.4616001 52.6641322)",20 mph,,,,
1156453718,Oxford Road,residential,False,False,10.187,"LINESTRING (-2.4614037 52.6641522, -2.4614402 52.6642411)",20 mph,,,,
62236094,Oxford Road,residential,False,False,74.662,"LINESTRING (-2.4614037 52.6641522, -2.4605784 52.664236, -2.4603155 52.6642742)",20 mph,,,,
1156453718,Oxford Road,residential,False,True,10.187,"LINESTRING (-2.4614402 52.6642411, -2.4614037 52.6641522)",20 mph,,,,
