osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,junction,maxspeed,bridge
26571830,Shelton New Road,secondary,True,False,112.334,,B5045,"LINESTRING (-2.1854308 53.0166765, -2.1871092 53.0166433)",,30 mph,
4479305,Newlands Street,residential,False,True,72.716,,,"LINESTRING (-2.1855424 53.0117441, -2.1864562 53.0120982)",,,
117088429,,residential,False,True,54.879999999999995,,,"LINESTRING (-2.1855424 53.0117441, -2.185316 53.0119624, -2.1851081 53.0121628)",,,
303875782,The Parkway,unclassified,False,False,28.564999999999998,,,"LINESTRING (-2.1769901 53.0178349, -2.1770002 53.0177362, -2.1769999 53.0175782)",,,
145641871,Cleveland Road,tertiary,False,False,15.037,,,"LINESTRING (-2.1771993 53.0178432, -2.1770517 53.0179452)",,,
145641871,Cleveland Road,tertiary,False,True,9.415,,,"LINESTRING (-2.1771993 53.0178432, -2.1772901 53.0177785)",,,
49590012,Shirley Road,residential,False,True,109.00200000000001,,,"LINESTRING (-2.1771993 53.0178432, -2.1773163 53.0178863, -2.1773864 53.0178982, -2.1784626 53.0178946, -2.1788059 53.0178934)",,,
25115349,Cooper Street,residential,False,True,12.143,,,"LINESTRING (-2.1800511 53.0194657, -2.1801966 53.0194004)",,,
4479302,Elgin Street,residential,False,False,73.674,,,"LINESTRING (-2.1851081 53.0121628, -2.1855498 53.0123293, -2.1860413 53.0125146)",,,
117088429,,residential,False,False,54.879999999999995,,,"LINESTRING (-2.1851081 53.0121628, -2.185316 53.0119624, -2.1855424 53.0117441)",,,
801347227,Stoke Road,primary,False,True,40.681,,A5006,"LINESTRING (-2.1834887 53.0117258, -2.1834285 53.0119051, -2.1833682 53.0120844)",,,
801347227,Stoke Road,primary,False,False,14.156,,A5006,"LINESTRING (-2.1833155 53.0122077, -2.1833682 53.0120844)",,,
151538584,Beresford Street,residential,True,False,193.995,,,"LINESTRING (-2.1833155 53.0122077, -2.1827453 53.0121085, -2.1805298 53.0117232)",,,
801347227,Stoke Road,primary,False,True,53.335,,A5006,"LINESTRING (-2.1833155 53.0122077, -2.1831885 53.0125853, -2.183189 53.0126797)",,,
801347227,Stoke Road,primary,False,False,53.335,,A5006,"LINESTRING (-2.183189 53.0126797, -2.1831885 53.0125853, -2.1833155 53.0122077)",,,
801347227,Stoke Road,primary,False,True,40.207,,A5006,"LINESTRING (-2.183189 53.0126797, -2.1831931 53.0128122, -2.1832219 53.01292, -2.1832507 53.0129884, -2.1832709 53.0130362)",,,
49590001,Harding Road,residential,False,True,51.833,,,"LINESTRING (-2.1755478 53.0176065, -2.1760654 53.0179534)",,,
49590001,Harding Road,residential,False,False,99.304,,,"LINESTRING (-2.1755478 53.0176065, -2.1755055 53.0175781, -2.1749466 53.0171898, -2.1745928 53.016923)",,,
193100765,Grace Crescent,unclassified,False,True,117.10799999999999,,,"LINESTRING (-2.1755478 53.0176065, -2.1750222 53.0179334, -2.1748401 53.0180466, -2.1745394 53.0182295, -2.1744594 53.0183714, -2.1744414 53.0184034)",,,
4288183,Bedford Road,secondary,True,False,18.718,,B5046,"LINESTRING (-2.1846673 53.016578, -2.1847939 53.0166321, -2.1848994 53.0166719)",,,
231029066,,primary,True,False,13.717,,,"LINESTRING (-2.1846673 53.016578, -2.1846822 53.0165945, -2.1846907 53.0166202, -2.1846878 53.0166384, -2.184671 53.0166626, -2.18465 53.0166777, -2.1846301 53.0166853)",roundabout,,
249611460,Saint Mark's Street,unclassified,False,False,8.965,,,"LINESTRING (-2.1835497 53.0196989, -2.1834358 53.0197414)",,,
59101846,Saint Mark's Street,unclassified,False,False,24.901,,,"LINESTRING (-2.1834358 53.0197414, -2.1832265 53.0195562)",,,
59101846,Saint Mark's Street,unclassified,False,True,11.577,,,"LINESTRING (-2.1834358 53.0197414, -2.1835331 53.0198275)",,,
249611460,Saint Mark's Street,unclassified,False,True,8.965,,,"LINESTRING (-2.1834358 53.0197414, -2.1835497 53.0196989)",,,
49906159,Bromford Place,residential,False,False,6.53,,,"LINESTRING (-2.1868962 53.0187995, -2.1868255 53.01884)",,,
49906159,Bromford Place,residential,False,True,6.735,,,"LINESTRING (-2.1867572 53.0188845, -2.1868255 53.01884)",,,
288231728,Cardiff Grove,residential,False,False,9.668,,,"LINESTRING (-2.1770444 53.0206065, -2.177102 53.0205825, -2.1771409 53.0205443)",,,
25115375,Cardiff Grove,residential,False,False,30.924,,,"LINESTRING (-2.1771409 53.0205443, -2.1768832 53.0203134)",,,
25115375,Cardiff Grove,residential,False,True,2.983,,,"LINESTRING (-2.1771409 53.0205443, -2.1771657 53.0205666)",,,
288231728,Cardiff Grove,residential,False,True,9.668,,,"LINESTRING (-2.1771409 53.0205443, -2.177102 53.0205825, -2.1770444 53.0206065)",,,
97537633,Caledonia Road,residential,False,False,67.098,,,"LINESTRING (-2.1853331 53.0151775, -2.185264 53.0151235, -2.1851555 53.0150898, -2.1850623 53.0150877, -2.1849352 53.0150977, -2.1843974 53.0151551)",,,
97537633,Caledonia Road,residential,False,True,119.09,,,"LINESTRING (-2.1853331 53.0151775, -2.1853926 53.0152239, -2.1855031 53.015301, -2.1857747 53.0153565, -2.1860389 53.0153576, -2.1861654 53.0153581, -2.1865092 53.0153062, -2.1867882 53.0152481, -2.1869483 53.0151907)",,,
803340624,Poolside Close,residential,False,False,126.80100000000002,,,"LINESTRING (-2.1853331 53.0151775, -2.1856756 53.0151286, -2.1857991 53.0150973, -2.1858489 53.0150634, -2.1858535 53.0150367, -2.1858576 53.0150126, -2.1858359 53.014967, -2.1857514 53.0148301, -2.1856778 53.0147401, -2.1855737 53.0146606, -2.1854546 53.0145902, -2.1852184 53.0144976, -2.1850818 53.0144703)",,,
231029066,,primary,True,False,4.34,,,"LINESTRING (-2.1846301 53.0166853, -2.1846132 53.0166918, -2.1845694 53.0166975)",roundabout,,
564476396,Bedford Road,secondary,False,False,13.957,,B5046,"LINESTRING (-2.1850554 53.0167441, -2.1852227 53.0168191)",,,
564476397,Bedford Road,secondary,True,False,29.35,,B5046,"LINESTRING (-2.1850554 53.0167441, -2.1848737 53.0167054, -2.184745 53.0166925, -2.1846301 53.0166853)",,,
4288183,Bedford Road,secondary,True,False,13.187,,B5046,"LINESTRING (-2.1848994 53.0166719, -2.1849441 53.0166889, -2.1850554 53.0167441)",,,
26571830,Shelton New Road,secondary,True,False,35.571999999999996,,B5045,"LINESTRING (-2.1848994 53.0166719, -2.1849624 53.016676, -2.1854308 53.0166765)",,30 mph,
609254192,Havelock Place,residential,False,False,44.752,,,"LINESTRING (-2.1858348 53.0172575, -2.185276 53.0174788)",,,
803340624,Poolside Close,residential,False,False,12.627,,,"LINESTRING (-2.1850818 53.0144703, -2.1848976 53.0144455)",,,
1145627397,Poolside Close,residential,False,False,10.661,,,"LINESTRING (-2.1850818 53.0144703, -2.1850278 53.0145605)",,,
803340624,Poolside Close,residential,False,True,126.80100000000002,,,"LINESTRING (-2.1850818 53.0144703, -2.1852184 53.0144976, -2.1854546 53.0145902, -2.1855737 53.0146606, -2.1856778 53.0147401, -2.1857514 53.0148301, -2.1858359 53.014967, -2.1858576 53.0150126, -2.1858535 53.0150367, -2.1858489 53.0150634, -2.1857991 53.0150973, -2.1856756 53.0151286, -2.1853331 53.0151775)",,,
803340624,Poolside Close,residential,False,True,12.627,,,"LINESTRING (-2.1848976 53.0144455, -2.1850818 53.0144703)",,,
1133962285,Cutts Street,unclassified,False,True,34.382,,,"LINESTRING (-2.1828211 53.0178097, -2.1833349 53.0178183)",,,
1145627397,Poolside Close,residential,False,True,10.661,,,"LINESTRING (-2.1850278 53.0145605, -2.1850818 53.0144703)",,,
26420292,Avenue Road,tertiary,False,True,216.656,,,"LINESTRING (-2.1831891 53.0133969, -2.1829647 53.0133628, -2.1813997 53.013073, -2.1800966 53.0128192)",,,
1189532442,Avenue Road,tertiary,True,False,19.011000000000003,,,"LINESTRING (-2.1831891 53.0133969, -2.1832221 53.0133942, -2.1832535 53.0133905, -2.1832885 53.0133846, -2.1834607 53.0133482)",,,
801347227,Stoke Road,primary,False,False,37.015,,A5006,"LINESTRING (-2.1834607 53.0133482, -2.183346 53.0131898, -2.1832709 53.0130362)",,,
"[151538600, 801347227]",Stoke Road,primary,False,True,13.061,2,A5006,"LINESTRING (-2.1834607 53.0133482, -2.1834948 53.0133953, -2.1835386 53.0134559)",,,
"[151538600, 801347227]",Stoke Road,primary,False,False,13.061,2,A5006,"LINESTRING (-2.1835386 53.0134559, -2.1834948 53.0133953, -2.1834607 53.0133482)",,,
151538600,Stoke Road,primary,False,True,88.18199999999999,2,A5006,"LINESTRING (-2.1835386 53.0134559, -2.183797 53.0138137, -2.1839137 53.0140504, -2.1839874 53.0142)",,,
1189532441,Avenue Road,tertiary,True,False,24.335,,,"LINESTRING (-2.1835386 53.0134559, -2.1832796 53.0134181, -2.1832582 53.0134144, -2.1831891 53.0133969)",,,
