osmid,lanes,name,highway,oneway,reversed,length,width,geometry,ref,maxspeed,access
67218862,,Burnham Avenue,residential,False,True,15.356,,"LINESTRING (-0.679986 50.7864732, -0.6801811 50.7865353)",,,
67218773,,Sturges Road,residential,False,True,161.81,,"LINESTRING (-0.679986 50.7864732, -0.6798349 50.7864961, -0.679316 50.786627, -0.6792066 50.7866529, -0.6787929 50.7867509, -0.6778292 50.7869791)",,,
67218862,,Burnham Avenue,residential,False,False,140.763,,"LINESTRING (-0.679986 50.7864732, -0.6799574 50.7864467, -0.6792957 50.7861663, -0.6792151 50.7861431, -0.6791542 50.7861255, -0.6782113 50.7859159)",,,
157749421,2,The Esplanade,tertiary,False,True,80.845,,"LINESTRING (-0.667318 50.7829665, -0.6684289 50.7827787)",,30 mph,
67235770,,Walton Avenue,residential,False,True,113.166,,"LINESTRING (-0.667318 50.7829665, -0.6674727 50.7833476, -0.667514 50.7834129, -0.6675735 50.7835085, -0.6678347 50.7839284)",,,
"[4732000, 157749421]",2,"['The Esplanade', 'Gloucester Road']",tertiary,False,"[False, True]",217.86599999999999,,"LINESTRING (-0.667318 50.7829665, -0.6672385 50.7829777, -0.6660999 50.7831465, -0.6660365 50.7831859, -0.6660195 50.7832516, -0.6660682 50.7834034, -0.6661614 50.783651, -0.6662526 50.7838037, -0.6664027 50.7840296, -0.6665588 50.7842351)",,30 mph,
67235751,,Sudley Gardens,residential,False,True,104.68300000000002,,"LINESTRING (-0.6686723 50.7852928, -0.669033 50.785646, -0.6690522 50.785738, -0.6688454 50.7859292, -0.6689342 50.7861176)",,,
144901102,2,High Street,tertiary,False,False,66.526,,"LINESTRING (-0.6686723 50.7852928, -0.668586 50.7853117, -0.6679983 50.7853378, -0.6677332 50.7853502)",,30 mph,
144901102,2,High Street,tertiary,False,True,58.104,,"LINESTRING (-0.6686723 50.7852928, -0.6687366 50.7852674, -0.6688417 50.7852127, -0.6689138 50.7851763, -0.6693047 50.7849573)",,30 mph,
4732080,,Belmont Street,residential,False,False,73.038,,"LINESTRING (-0.6710674 50.7832959, -0.6708495 50.7833571, -0.6704709 50.7834599, -0.670114 50.7835568)",,,
4732080,,Belmont Street,residential,False,True,108.02,,"LINESTRING (-0.6710674 50.7832959, -0.671476 50.7831799, -0.6722009 50.7829562, -0.6724586 50.7828839)",,,
171470405,,Sussex Street,unclassified,False,True,60.678999999999995,,"LINESTRING (-0.6710674 50.7832959, -0.6714747 50.7836644, -0.6715618 50.7837432)",,,
4732080,,Belmont Street,residential,False,False,108.02000000000001,,"LINESTRING (-0.6724586 50.7828839, -0.6722009 50.7829562, -0.671476 50.7831799, -0.6710674 50.7832959)",,,
4732080,,Belmont Street,residential,False,True,167.559,,"LINESTRING (-0.6724586 50.7828839, -0.6728037 50.7828208, -0.6734956 50.7826942, -0.6740087 50.7825825, -0.6747284 50.7824259)",,,
67235756,,York Road,unclassified,True,False,69.99799999999999,,"LINESTRING (-0.6724586 50.7828839, -0.6729444 50.7833487, -0.6730075 50.7834091)",,,
67235751,,Sudley Gardens,residential,False,False,104.683,,"LINESTRING (-0.6689342 50.7861176, -0.6688454 50.7859292, -0.6690522 50.785738, -0.669033 50.785646, -0.6686723 50.7852928)",,,
67235768,,,residential,False,False,35.755,,"LINESTRING (-0.6695007 50.7855081, -0.6695341 50.7853083, -0.6696219 50.7852012)",,,
67235760,,William Street,residential,True,False,196.847,,"LINESTRING (-0.6740969 50.7865974, -0.6714975 50.7859392)",,,
4910920,,London Road,tertiary,False,False,39.673,,"LINESTRING (-0.6740969 50.7865974, -0.6739967 50.78675, -0.673992 50.7867572, -0.6738756 50.7869256)",,30 mph,
4910920,,London Road,tertiary,False,True,39.846000000000004,,"LINESTRING (-0.6740969 50.7865974, -0.6742893 50.7863446, -0.674341 50.786274)",,30 mph,
4910953,,Walton Road,residential,False,False,16.629,,"LINESTRING (-0.6678347 50.7839284, -0.6680585 50.78388)",,,
4910953,,Walton Road,residential,False,True,95.965,,"LINESTRING (-0.6678347 50.7839284, -0.6673405 50.7840495, -0.6665588 50.7842351)",,,
67235770,,Walton Avenue,residential,False,False,113.166,,"LINESTRING (-0.6678347 50.7839284, -0.6675735 50.7835085, -0.667514 50.7834129, -0.6674727 50.7833476, -0.667318 50.7829665)",,,
67235766,,Den Avenue,residential,False,False,115.18499999999999,,"LINESTRING (-0.6704515 50.7859442, -0.6704772 50.7858719, -0.6704839 50.7855886, -0.6704576 50.7855574, -0.6704127 50.7855377, -0.6697156 50.785278, -0.6696219 50.7852012)",,,
4910953,,Walton Road,residential,False,False,68.713,,"LINESTRING (-0.6680585 50.78388, -0.6689728 50.7836616)",,,
4910953,,Walton Road,residential,False,True,16.629,,"LINESTRING (-0.6680585 50.78388, -0.6678347 50.7839284)",,,
871040224,,Campbell Road,residential,False,True,150.12,,"LINESTRING (-0.6680585 50.78388, -0.6688718 50.7851283)",,,
67235766,,Den Avenue,residential,False,True,35.111,,"LINESTRING (-0.6693047 50.7849573, -0.6696219 50.7852012)",,,
144901102,2,High Street,tertiary,False,True,33.606,,"LINESTRING (-0.6693047 50.7849573, -0.669653 50.7847503)",,30 mph,
144901102,2,High Street,tertiary,False,False,58.104,,"LINESTRING (-0.6693047 50.7849573, -0.6689138 50.7851763, -0.6688417 50.7852127, -0.6687366 50.7852674, -0.6686723 50.7852928)",,30 mph,
32144338,,Albert Road,residential,False,True,105.358,,"LINESTRING (-0.6684289 50.7827787, -0.6689728 50.7836616)",,,
157749421,2,The Esplanade,tertiary,False,False,80.845,,"LINESTRING (-0.6684289 50.7827787, -0.667318 50.7829665)",,30 mph,
157749421,2,The Esplanade,tertiary,False,True,79.627,,"LINESTRING (-0.6684289 50.7827787, -0.6685431 50.7827569, -0.6694119 50.7826068, -0.6695194 50.7825855)",,30 mph,
32143997,,Glamis Street,residential,True,False,83.518,,"LINESTRING (-0.6714975 50.7859392, -0.6715089 50.785391, -0.6715121 50.7853113, -0.6715239 50.7852679, -0.6715555 50.7852434, -0.6716262 50.7852274)",,,
67235766,,Den Avenue,residential,False,False,35.111,,"LINESTRING (-0.6696219 50.7852012, -0.6693047 50.7849573)",,,
67235766,,Den Avenue,residential,False,True,115.18499999999999,,"LINESTRING (-0.6696219 50.7852012, -0.6697156 50.785278, -0.6704127 50.7855377, -0.6704576 50.7855574, -0.6704839 50.7855886, -0.6704772 50.7858719, -0.6704515 50.7859442)",,,
67235768,,,residential,False,True,35.755,,"LINESTRING (-0.6696219 50.7852012, -0.6695341 50.7853083, -0.6695007 50.7855081)",,,
4732031,,Waterloo Square,residential,False,False,125.08699999999999,,"LINESTRING (-0.6769469 50.7817206, -0.6770092 50.7823002, -0.6770361 50.7826906, -0.6770504 50.7827411, -0.6771354 50.7828277)",,,
4732031,,Waterloo Square,residential,False,True,39.59,,"LINESTRING (-0.6769469 50.7817206, -0.6769441 50.7816824, -0.6769393 50.7816169, -0.6769214 50.7815507, -0.6768494 50.7814731, -0.6767609 50.7813962)",,,
67218694,,Manor Place,residential,True,False,34.825,,"LINESTRING (-0.6769469 50.7817206, -0.6770658 50.7816769, -0.6773446 50.7815351)",,,
4910862,2,West Street,tertiary,False,False,52.193,,"LINESTRING (-0.6762282 50.7830994, -0.6759192 50.7830967, -0.6757081 50.7830722, -0.675495 50.783041)",,30 mph,
4910862,2,West Street,tertiary,False,True,72.01,,"LINESTRING (-0.6762282 50.7830994, -0.6764406 50.7830828, -0.6766505 50.7830362, -0.6768217 50.7829771, -0.6771354 50.7828277)",,30 mph,
8031728,,Waterloo Square,residential,False,False,65.562,,"LINESTRING (-0.6762282 50.7830994, -0.6761432 50.7829481, -0.675899 50.7825478)",,,
144901102,2,High Street,tertiary,False,False,49.099000000000004,,"LINESTRING (-0.6677332 50.7853502, -0.6672029 50.7853878, -0.6670382 50.7853912)",,30 mph,
144901102,2,High Street,tertiary,False,True,66.52600000000001,,"LINESTRING (-0.6677332 50.7853502, -0.6679983 50.7853378, -0.668586 50.7853117, -0.6686723 50.7852928)",,30 mph,
150497626,,Marian Way,residential,False,False,140.863,,"LINESTRING (-0.6677332 50.7853502, -0.6677652 50.7856312, -0.6677636 50.7857966, -0.6677357 50.7859991, -0.6676946 50.7860845, -0.667653 50.786132, -0.667598 50.7861659, -0.667535 50.7861769, -0.6673856 50.7861695, -0.6669376 50.7861161)",,,
4732031,,Waterloo Square,residential,False,False,39.59,,"LINESTRING (-0.6767609 50.7813962, -0.6768494 50.7814731, -0.6769214 50.7815507, -0.6769393 50.7816169, -0.6769441 50.7816824, -0.6769469 50.7817206)",,,
157749421,2,The Esplanade,tertiary,False,False,99.544,,"LINESTRING (-0.6767609 50.7813962, -0.6765267 50.7815461, -0.6763447 50.7816147, -0.6762198 50.7816489, -0.6760494 50.7816788, -0.6758904 50.7816952, -0.6756818 50.7817052, -0.6754955 50.7817185)",,30 mph,
157749421,2,The Esplanade,tertiary,False,True,179.07099999999997,,"LINESTRING (-0.6767609 50.7813962, -0.6768438 50.7813436, -0.677063 50.7812309, -0.6775012 50.7810738, -0.6779877 50.780951, -0.6784207 50.7808772, -0.6787289 50.7808457, -0.6789692 50.7808282, -0.679081 50.7808498)",,30 mph,
8031728,,Waterloo Square,residential,False,True,97.30799999999999,,"LINESTRING (-0.6754955 50.7817185, -0.6754899 50.7818381, -0.675717 50.7822489, -0.675899 50.7825478)",,,
157749421,2,The Esplanade,tertiary,False,False,41.958,,"LINESTRING (-0.6754955 50.7817185, -0.6751888 50.7817451, -0.6749069 50.7817799)",,30 mph,
157749421,2,The Esplanade,tertiary,False,True,99.54400000000001,,"LINESTRING (-0.6754955 50.7817185, -0.6756818 50.7817052, -0.6758904 50.7816952, -0.6760494 50.7816788, -0.6762198 50.7816489, -0.6763447 50.7816147, -0.6765267 50.7815461, -0.6767609 50.7813962)",,30 mph,
171470405,,Sussex Street,unclassified,False,False,60.678999999999995,,"LINESTRING (-0.6715618 50.7837432, -0.6714747 50.7836644, -0.6710674 50.7832959)",,,
67235763,,Sussex Street,unclassified,True,False,29.167,,"LINESTRING (-0.6717958 50.7839598, -0.6715618 50.7837432)",,,
511294158,,High Street,unclassified,False,True,104.92099999999999,,"LINESTRING (-0.6717958 50.7839598, -0.6719332 50.7838977, -0.6722398 50.7837616, -0.6726963 50.7835558, -0.6728056 50.7835019, -0.6730075 50.7834091)",,,yes
871040224,,Campbell Road,residential,False,False,150.12,,"LINESTRING (-0.6688718 50.7851283, -0.6680585 50.78388)",,,
150497626,,Marian Way,residential,False,True,140.863,,"LINESTRING (-0.6669376 50.7861161, -0.6673856 50.7861695, -0.667535 50.7861769, -0.667598 50.7861659, -0.667653 50.786132, -0.6676946 50.7860845, -0.6677357 50.7859991, -0.6677636 50.7857966, -0.6677652 50.7856312, -0.6677332 50.7853502)",,,
511294158,,High Street,unclassified,False,False,104.92099999999999,,"LINESTRING (-0.6730075 50.7834091, -0.6728056 50.7835019, -0.6726963 50.7835558, -0.6722398 50.7837616, -0.6719332 50.7838977, -0.6717958 50.7839598)",,,yes
67235752,,Glamis Court,residential,False,False,50.321,,"LINESTRING (-0.6710382 50.7867125, -0.671033 50.7865716, -0.6714392 50.7865538, -0.6715191 50.7865342)",,,
34303569,,Chapel Street,residential,False,False,9.245000000000001,,"LINESTRING (-0.6775148 50.7832517, -0.6775143 50.7832416, -0.6775109 50.7831686)",,,
1064400564,,Chapel Street,residential,False,True,8.778,,"LINESTRING (-0.6775012 50.7830899, -0.6775109 50.7831686)",,,
