osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,tunnel
72023282,2,Mid Street,unclassified,30 mph,False,False,115.082,,"LINESTRING (-3.6377516 55.90077, -3.6376621 55.9006028, -3.6375897 55.9004675, -3.6372211 55.8997787)",,
72023282,2,Mid Street,unclassified,30 mph,False,True,81.348,,"LINESTRING (-3.6377516 55.90077, -3.6379788 55.9011515, -3.638061 55.9012894, -3.638165 55.9014639)",,
72023963,,Rosemount Court,residential,30 mph,False,False,104.51599999999999,,"LINESTRING (-3.6377516 55.90077, -3.6388708 55.9003953, -3.6389451 55.9003981, -3.6390142 55.9004211, -3.6391189 55.9005284)",,
72024873,2,Academy Street,residential,30 mph,False,True,82.436,,"LINESTRING (-3.6372211 55.8997787, -3.6360551 55.9001284)",,
72023282,2,Mid Street,unclassified,30 mph,False,True,115.082,,"LINESTRING (-3.6372211 55.8997787, -3.6375897 55.9004675, -3.6376621 55.9006028, -3.6377516 55.90077)",,
72024873,2,Academy Street,residential,30 mph,False,False,126.60300000000001,,"LINESTRING (-3.6372211 55.8997787, -3.6383711 55.8993975, -3.638817 55.8992497, -3.6389172 55.899168)",,
72024976,2,South Mid Street,residential,30 mph,False,False,187.24,,"LINESTRING (-3.6372211 55.8997787, -3.6370622 55.8995083, -3.6368352 55.8991219, -3.6365804 55.8986883, -3.6362976 55.8982328, -3.6362818 55.89818)",,
"[93454041, 72023366]",,"['Engine Lane', 'Hopetoun Lane']",unclassified,30 mph,False,True,218.71099999999998,,"LINESTRING (-3.6405361 55.9014038, -3.6405969 55.9014844, -3.6406541 55.9015602, -3.6408045 55.9020097, -3.6409009 55.9023, -3.6404776 55.9024285, -3.6403939 55.9024539, -3.6396578 55.9027, -3.6392889 55.9028233)",,
"[72023658, 72023818]",,"['Church Place', 'Union Road']",unclassified,30 mph,False,"[False, True]",233.56400000000005,,"LINESTRING (-3.6412206 55.9004598, -3.6410339 55.9005255, -3.6405821 55.9005773, -3.6404482 55.9006093, -3.6403514 55.9006566, -3.6403173 55.9007138, -3.6402981 55.9007971, -3.6402599 55.9008721, -3.6401287 55.9009807, -3.6399303 55.9010761, -3.6398607 55.9011003, -3.6395878 55.9011744, -3.6395427 55.9011857, -3.6394095 55.9012189, -3.6385064 55.9013967, -3.638165 55.9014639)",,
93454011,2,King Street,primary,30 mph,False,False,204.12800000000001,A89,"LINESTRING (-3.6412206 55.9004598, -3.6410696 55.9003618, -3.6406956 55.9001192, -3.640403 55.8999294, -3.6399967 55.8996657, -3.6399533 55.8996376, -3.6399054 55.8996065, -3.6396504 55.8994689, -3.6396058 55.8994482, -3.6395448 55.8994198, -3.6389546 55.8991833, -3.6389172 55.899168)",,
93454088,2,George Place,primary,30 mph,False,True,57.06399999999999,A89,"LINESTRING (-3.6412206 55.9004598, -3.6413587 55.9005524, -3.6416538 55.9007497, -3.6418086 55.9008531)",,
72023890,,School Lane,unclassified,30 mph,False,True,69.73400000000001,,"LINESTRING (-3.6377475 55.9019102, -3.6375935 55.9017348, -3.6375749 55.9017045, -3.63765 55.9016504, -3.6381865 55.9015121)",,
72023963,,Rosemount Court,residential,30 mph,False,True,5.694,,"LINESTRING (-3.6391628 55.9005733, -3.6391189 55.9005284)",,
93454001,,Drumcross Road,tertiary,,False,True,51.355,,"LINESTRING (-3.6361937 55.9037505, -3.6353753 55.9036974)",,
72024068,,Hatfield Place,unclassified,30 mph,False,False,57.001999999999995,,"LINESTRING (-3.6361937 55.9037505, -3.6362128 55.9035976, -3.6362495 55.9035708, -3.6367562 55.9034117)",,
93454001,,Drumcross Road,tertiary,,False,False,39.2,,"LINESTRING (-3.6361937 55.9037505, -3.6367727 55.9037661, -3.6368219 55.9037659)",,
72024068,,Hatfield Place,unclassified,30 mph,False,True,57.001999999999995,,"LINESTRING (-3.6367562 55.9034117, -3.6362495 55.9035708, -3.6362128 55.9035976, -3.6361937 55.9037505)",,
72024268,,Church Park,unclassified,,False,True,110.50899999999999,,"LINESTRING (-3.6358583 55.9032804, -3.6365771 55.9030278, -3.6367166 55.9029135, -3.6373067 55.902727)",,
72024619,,Academy Place,residential,30 mph,False,False,59.277,,"LINESTRING (-3.6344891 55.8998855, -3.6337627 55.9001148, -3.6336564 55.9001425)",,
93454033,2,Marjoribanks Street,secondary,30 mph,False,False,71.658,B792,"LINESTRING (-3.6344891 55.8998855, -3.6346996 55.9000979, -3.6350406 55.9004509)",,
93454033,2,Marjoribanks Street,secondary,30 mph,False,True,97.991,B792,"LINESTRING (-3.6344891 55.8998855, -3.6340834 55.899499, -3.6336416 55.8991441)",,
72024619,,Academy Place,residential,30 mph,False,True,59.277,,"LINESTRING (-3.6336564 55.9001425, -3.6337627 55.9001148, -3.6344891 55.8998855)",,
72024873,2,Academy Street,residential,30 mph,False,False,82.436,,"LINESTRING (-3.6360551 55.9001284, -3.6372211 55.8997787)",,
72024873,2,Academy Street,residential,30 mph,False,True,72.703,,"LINESTRING (-3.6360551 55.9001284, -3.6350406 55.9004509)",,
72025214,,Newland Avenue,residential,30 mph,False,False,192.175,,"LINESTRING (-3.6360551 55.9001284, -3.6353862 55.8993347, -3.6349115 55.8987414, -3.6347617 55.8985597)",,
72024873,2,Academy Street,residential,30 mph,False,True,126.603,,"LINESTRING (-3.6389172 55.899168, -3.638817 55.8992497, -3.6383711 55.8993975, -3.6372211 55.8997787)",,
93454011,2,King Street,primary,30 mph,False,True,204.12800000000001,A89,"LINESTRING (-3.6389172 55.899168, -3.6389546 55.8991833, -3.6395448 55.8994198, -3.6396058 55.8994482, -3.6396504 55.8994689, -3.6399054 55.8996065, -3.6399533 55.8996376, -3.6399967 55.8996657, -3.640403 55.8999294, -3.6406956 55.9001192, -3.6410696 55.9003618, -3.6412206 55.9004598)",,
915781082,,Edinburgh Road,primary,30 mph,False,False,126.178,A89,"LINESTRING (-3.6389172 55.899168, -3.6388713 55.8991482, -3.6383803 55.898937, -3.6375659 55.8985866, -3.6373115 55.8984772)",,
72024976,2,South Mid Street,residential,30 mph,False,False,12.31,,"LINESTRING (-3.6362818 55.89818, -3.6363892 55.8980871)",,
72024976,2,South Mid Street,residential,30 mph,False,True,187.24,,"LINESTRING (-3.6362818 55.89818, -3.6362976 55.8982328, -3.6365804 55.8986883, -3.6368352 55.8991219, -3.6370622 55.8995083, -3.6372211 55.8997787)",,
72025084,1,Gordon Avenue,residential,30 mph,False,False,104.218,,"LINESTRING (-3.6362818 55.89818, -3.6359911 55.8982339, -3.6356954 55.8982884, -3.6353805 55.898362, -3.6350746 55.8984484, -3.6347617 55.8985597)",,
72024976,2,South Mid Street,residential,30 mph,False,True,12.31,,"LINESTRING (-3.6363892 55.8980871, -3.6362818 55.89818)",,
915781082,,Edinburgh Road,primary,30 mph,False,True,72.026,A89,"LINESTRING (-3.6363892 55.8980871, -3.6373115 55.8984772)",,
"[915781082, 93453996]",,Edinburgh Road,primary,30 mph,False,False,225.382,A89,"LINESTRING (-3.6363892 55.8980871, -3.6354365 55.8976852, -3.6353291 55.897638, -3.6348294 55.8974246, -3.6334944 55.8968731)",,
72025084,1,Gordon Avenue,residential,30 mph,False,False,95.452,,"LINESTRING (-3.6347617 55.8985597, -3.6343034 55.8987779, -3.6336416 55.8991441)",,
72025084,1,Gordon Avenue,residential,30 mph,False,True,104.21799999999999,,"LINESTRING (-3.6347617 55.8985597, -3.6350746 55.8984484, -3.6353805 55.898362, -3.6356954 55.8982884, -3.6359911 55.8982339, -3.6362818 55.89818)",,
72025214,,Newland Avenue,residential,30 mph,False,True,192.175,,"LINESTRING (-3.6347617 55.8985597, -3.6349115 55.8987414, -3.6353862 55.8993347, -3.6360551 55.9001284)",,
72025414,,Sutherland Crescent,residential,30 mph,False,False,117.57,,"LINESTRING (-3.6347617 55.8985597, -3.634234 55.8981774, -3.6341417 55.8981256, -3.6337984 55.8979451, -3.6335825 55.8978397, -3.6334658 55.8978004)",,
72025084,1,Gordon Avenue,residential,30 mph,False,True,95.452,,"LINESTRING (-3.6336416 55.8991441, -3.6343034 55.8987779, -3.6347617 55.8985597)",,
93454033,2,Marjoribanks Street,secondary,30 mph,False,False,97.991,B792,"LINESTRING (-3.6336416 55.8991441, -3.6340834 55.899499, -3.6344891 55.8998855)",,
72025414,,Sutherland Crescent,residential,30 mph,False,True,117.57000000000001,,"LINESTRING (-3.6334658 55.8978004, -3.6335825 55.8978397, -3.6337984 55.8979451, -3.6341417 55.8981256, -3.634234 55.8981774, -3.6347617 55.8985597)",,
"[915781082, 93453996]",,Edinburgh Road,primary,30 mph,False,True,225.382,A89,"LINESTRING (-3.6334944 55.8968731, -3.6348294 55.8974246, -3.6353291 55.897638, -3.6354365 55.8976852, -3.6363892 55.8980871)",,
72028317,,Athol Terrace,residential,20 mph,False,False,132.604,,"LINESTRING (-3.6353753 55.9036974, -3.6355977 55.9048834)",,
93454001,,Drumcross Road,tertiary,,False,False,51.355,,"LINESTRING (-3.6353753 55.9036974, -3.6361937 55.9037505)",,
93454001,,Drumcross Road,tertiary,,False,True,19.68,,"LINESTRING (-3.6353753 55.9036974, -3.6350615 55.9036779)",,
72028317,,Athol Terrace,residential,20 mph,False,True,132.604,,"LINESTRING (-3.6355977 55.9048834, -3.6353753 55.9036974)",,
72028383,,Athol Place,residential,30 mph,False,False,89.917,,"LINESTRING (-3.6355977 55.9048834, -3.6370217 55.9047542)",,
72028383,,Athol Place,residential,30 mph,False,True,89.917,,"LINESTRING (-3.6370217 55.9047542, -3.6355977 55.9048834)",,
72021575,2,Torphichen Street,secondary,30 mph,False,True,110.63,B792,"LINESTRING (-3.6370217 55.9047542, -3.6369402 55.904406, -3.6368742 55.9041237, -3.6368706 55.9041081, -3.6368219 55.9037659)",,
868350784,1,North Bridge Street,primary,30 mph,True,False,25.44,A89,"LINESTRING (-3.6465593 55.9018211, -3.6461534 55.9017974)",,
915781084,,,primary,30 mph,True,False,7.718,A89,"LINESTRING (-3.6465593 55.9018211, -3.6465286 55.901791, -3.6465177 55.9017568)",roundabout,
1214539459,,,primary,30 mph,True,False,3.527,A89,"LINESTRING (-3.6468592 55.9018027, -3.6468258 55.9018283)",roundabout,
868350777,1,,primary,30 mph,True,False,23.384999999999998,A800,"LINESTRING (-3.6468258 55.9018283, -3.6468648 55.9019196, -3.6469111 55.9020331)",,
1214539460,,,primary,30 mph,True,False,10.896,A89,"LINESTRING (-3.6468258 55.9018283, -3.6467801 55.9018468, -3.6467263 55.9018565, -3.6466644 55.9018559)",roundabout,
1214539461,,,primary,30 mph,True,False,7.7219999999999995,A89,"LINESTRING (-3.6466644 55.9018559, -3.6466065 55.9018436, -3.6465593 55.9018211)",roundabout,
915781083,,,primary,30 mph,True,False,15.171999999999999,A89,"LINESTRING (-3.6467101 55.9016553, -3.6467693 55.9016632, -3.6468204 55.9016817, -3.6468578 55.9017087, -3.646877 55.901741)",roundabout,
93454033,2,Marjoribanks Street,secondary,30 mph,False,True,48.1,B792,"LINESTRING (-3.6354453 55.9008192, -3.6350406 55.9004509)",,
93454033,2,Marjoribanks Street,secondary,30 mph,False,False,241.857,B792,"LINESTRING (-3.6354453 55.9008192, -3.6356492 55.9010145, -3.6361578 55.9015017, -3.6365913 55.901964, -3.6366454 55.9020217, -3.6368983 55.9022914, -3.6373067 55.902727)",,
145681795,,Balbardie Road,residential,30 mph,False,False,347.649,,"LINESTRING (-3.6354453 55.9008192, -3.634876 55.9009931, -3.6348153 55.9010223, -3.6347695 55.9010603, -3.6347662 55.9011017, -3.634756 55.9012096, -3.6346001 55.9028584, -3.6345948 55.9029787, -3.6346112 55.9030883, -3.6350615 55.9036779)",,
72016169,2,Whitburn Road,secondary,30 mph,False,False,152.679,B7002,"LINESTRING (-3.6418086 55.9008531, -3.6419401 55.900756, -3.642508 55.9003367, -3.6427581 55.9001547, -3.6430348 55.8999509, -3.6432822 55.8997565)",,
93454004,2,South Bridge Street,primary,30 mph,False,True,131.911,A89,"LINESTRING (-3.6418086 55.9008531, -3.6419392 55.9009314, -3.6421005 55.9010281, -3.6424001 55.9011627, -3.6435234 55.9015348)",,
93454088,2,George Place,primary,30 mph,False,False,57.06399999999999,A89,"LINESTRING (-3.6418086 55.9008531, -3.6416538 55.9007497, -3.6413587 55.9005524, -3.6412206 55.9004598)",,
93454001,,Drumcross Road,tertiary,,False,False,19.68,,"LINESTRING (-3.6350615 55.9036779, -3.6353753 55.9036974)",,
145681795,,Balbardie Road,residential,30 mph,False,True,347.649,,"LINESTRING (-3.6350615 55.9036779, -3.6346112 55.9030883, -3.6345948 55.9029787, -3.6346001 55.9028584, -3.634756 55.9012096, -3.6347662 55.9011017, -3.6347695 55.9010603, -3.6348153 55.9010223, -3.634876 55.9009931, -3.6354453 55.9008192)",,
509045577,,Drumcross Road,tertiary,30 mph,False,True,38.083,,"LINESTRING (-3.6350615 55.9036779, -3.6347182 55.9036568, -3.6344553 55.9036779)",,
266711449,,,residential,30 mph,False,False,53.001999999999995,,"LINESTRING (-3.6344553 55.9036779, -3.6344154 55.9034706, -3.634364 55.903204)",,
509045577,,Drumcross Road,tertiary,30 mph,False,False,38.083,,"LINESTRING (-3.6344553 55.9036779, -3.6347182 55.9036568, -3.6350615 55.9036779)",,
509045577,,Drumcross Road,tertiary,30 mph,False,True,35.828,,"LINESTRING (-3.6344553 55.9036779, -3.6343132 55.9037185, -3.6341549 55.9037846, -3.6340345 55.9038864)",,
72016115,,,secondary,30 mph,True,False,17.9,B7002,"LINESTRING (-3.6453665 55.8984402, -3.6454099 55.8984168, -3.6454595 55.8984032, -3.6455156 55.898397, -3.6455727 55.8983996, -3.6456262 55.898411)",roundabout,
160529207,2,Linkston Way,unclassified,30 mph,False,False,143.90400000000002,,"LINESTRING (-3.6453665 55.8984402, -3.6452279 55.8983788, -3.6450952 55.8982922, -3.6449817 55.8982074, -3.6447897 55.8980563, -3.6445988 55.8979265, -3.6441426 55.8977012, -3.6439272 55.8976106, -3.6438335 55.8975686, -3.6437521 55.8975265)",,
160529206,,,unclassified,30 mph,True,False,25.584,,"LINESTRING (-3.6437521 55.8975265, -3.6436826 55.8975454, -3.6436027 55.8975585, -3.6435194 55.8975579, -3.6434401 55.8975436, -3.6433718 55.8975169)",roundabout,
160529207,2,Linkston Way,unclassified,30 mph,False,True,143.904,,"LINESTRING (-3.6437521 55.8975265, -3.6438335 55.8975686, -3.6439272 55.8976106, -3.6441426 55.8977012, -3.6445988 55.8979265, -3.6447897 55.8980563, -3.6449817 55.8982074, -3.6450952 55.8982922, -3.6452279 55.8983788, -3.6453665 55.8984402)",,
160529206,,,unclassified,30 mph,True,False,50.204,,"LINESTRING (-3.643445 55.8972607, -3.6435359 55.8972465, -3.6436301 55.89725, -3.6437169 55.8972708, -3.6437864 55.8973067, -3.6438271 55.8973476, -3.6438444 55.8973934, -3.6438369 55.8974401, -3.6438052 55.8974834, -3.6437521 55.8975265)",roundabout,
72016115,,,secondary,30 mph,True,False,21.877,B7002,"LINESTRING (-3.6456439 55.898607, -3.6455802 55.8986234, -3.6455103 55.8986269, -3.6454423 55.898617, -3.6453843 55.8985948, -3.645343 55.898563)",roundabout,
"[573289785, 172362133]",2,Menzies Road,tertiary,20 mph,False,True,209.854,,"LINESTRING (-3.6456439 55.898607, -3.6457647 55.8987516, -3.645923 55.8989616, -3.6459921 55.8992004, -3.6459921 55.8994674, -3.6459921 55.8996179, -3.6459877 55.8997653, -3.6459877 55.9000366, -3.6460501 55.9004566)",,
160529206,,,unclassified,30 mph,True,False,33.789,,"LINESTRING (-3.6433718 55.8975169, -3.6433171 55.8974766, -3.6432882 55.8974286, -3.6432879 55.8973779, -3.6433163 55.8973299, -3.6433706 55.8972894, -3.643445 55.8972607)",roundabout,
"[322131857, 160529539, 322131861]",2,,unclassified,30 mph,False,False,415.26700000000005,,"LINESTRING (-3.6433718 55.8975169, -3.64322 55.8976076, -3.6431444 55.8976686, -3.6430572 55.8977561, -3.6430194 55.8978056, -3.6428531 55.8979909, -3.6426549 55.8981239, -3.642465 55.898236, -3.6423372 55.8983083, -3.6423167 55.8983181, -3.6422084 55.8983698, -3.6420424 55.8984349, -3.6418266 55.8984908, -3.6414841 55.8985338, -3.6411881 55.8985315, -3.6409745 55.8985063, -3.6407753 55.8984722, -3.6404046 55.8984039, -3.6400117 55.8982953, -3.6396355 55.898193, -3.6393052 55.898099, -3.6390647 55.8980246, -3.6386593 55.8978738, -3.6379827 55.8976)",,
"[322131857, 160529539, 322131861]",2,,unclassified,30 mph,False,True,415.2669999999999,,"LINESTRING (-3.6379827 55.8976, -3.6386593 55.8978738, -3.6390647 55.8980246, -3.6393052 55.898099, -3.6396355 55.898193, -3.6400117 55.8982953, -3.6404046 55.8984039, -3.6407753 55.8984722, -3.6409745 55.8985063, -3.6411881 55.8985315, -3.6414841 55.8985338, -3.6418266 55.8984908, -3.6420424 55.8984349, -3.6422084 55.8983698, -3.6423167 55.8983181, -3.6423372 55.8983083, -3.642465 55.898236, -3.6426549 55.8981239, -3.6428531 55.8979909, -3.6430194 55.8978056, -3.6430572 55.8977561, -3.6431444 55.8976686, -3.64322 55.8976076, -3.6433718 55.8975169)",,
72021135,,,residential,,False,True,32.467,,"LINESTRING (-3.6440136 55.9028286, -3.6437159 55.9029219, -3.643559 55.9029711)",,
266711449,,,residential,30 mph,False,True,53.001999999999995,,"LINESTRING (-3.634364 55.903204, -3.6344154 55.9034706, -3.6344553 55.9036779)",,
915781082,,Edinburgh Road,primary,30 mph,False,False,72.026,A89,"LINESTRING (-3.6373115 55.8984772, -3.6363892 55.8980871)",,
"[266711468, 266711469, 266711470]",1,Sand Quarry/Golf Club,unclassified,30 mph,False,False,246.613,NBE/031,"LINESTRING (-3.6373115 55.8984772, -3.6380386 55.8979416, -3.6384699 55.8976902, -3.638621 55.897606, -3.6394287 55.8972559, -3.6398944 55.897066, -3.6401745 55.8969756)",,yes
915781082,,Edinburgh Road,primary,30 mph,False,True,126.178,A89,"LINESTRING (-3.6373115 55.8984772, -3.6375659 55.8985866, -3.6383803 55.898937, -3.6388713 55.8991482, -3.6389172 55.899168)",,
"[266711468, 266711469, 266711470]",1,Sand Quarry/Golf Club,unclassified,30 mph,False,True,246.61300000000003,NBE/031,"LINESTRING (-3.6401745 55.8969756, -3.6398944 55.897066, -3.6394287 55.8972559, -3.638621 55.897606, -3.6384699 55.8976902, -3.6380386 55.8979416, -3.6373115 55.8984772)",,yes
270742358,,Hill Crescent,residential,30 mph,False,False,45.496,,"LINESTRING (-3.6398645 55.9051016, -3.639641 55.9047121)",,
270742358,,Hill Crescent,residential,30 mph,False,True,45.496,,"LINESTRING (-3.639641 55.9047121, -3.6398645 55.9051016)",,
72022135,,Hill Crescent,residential,30 mph,False,True,51.834,,"LINESTRING (-3.639641 55.9047121, -3.6397336 55.9046919, -3.6400931 55.9046136, -3.6401732 55.9045658, -3.6402005 55.9045046, -3.6401713 55.9044411)",,
23744908,2,North Bridge Street,tertiary,30 mph,False,False,103.71,,"LINESTRING (-3.6443344 55.9019991, -3.6437722 55.9021079, -3.6436936 55.902122, -3.6435465 55.9021483, -3.6432253 55.9022012, -3.6427566 55.9022943)",,
23744908,2,North Bridge Street,tertiary,30 mph,False,True,34.452,,"LINESTRING (-3.6443344 55.9019991, -3.6443969 55.9019883, -3.644526 55.9019631, -3.6445922 55.9019377, -3.6446431 55.9018971, -3.6446878 55.9017983)",,
301150752,,North Bridge Street Lane,residential,,False,False,52.589,,"LINESTRING (-3.6443344 55.9019991, -3.644436 55.9021825, -3.6444393 55.9022079, -3.6444168 55.9022319, -3.644366 55.9022464, -3.6440358 55.9023119)",,
301150751,,North Bridge Street Lane,residential,,False,False,10.761,,"LINESTRING (-3.6440358 55.9023119, -3.6440877 55.9024042)",,
301150752,,North Bridge Street Lane,residential,,False,False,10.642,,"LINESTRING (-3.6440358 55.9023119, -3.6438726 55.90234)",,
301150752,,North Bridge Street Lane,residential,,False,True,52.589,,"LINESTRING (-3.6440358 55.9023119, -3.644366 55.9022464, -3.6444168 55.9022319, -3.6444393 55.9022079, -3.644436 55.9021825, -3.6443344 55.9019991)",,
301150752,,North Bridge Street Lane,residential,,False,True,10.642,,"LINESTRING (-3.6438726 55.90234, -3.6440358 55.9023119)",,
301150751,,North Bridge Street Lane,residential,,False,True,10.761,,"LINESTRING (-3.6440877 55.9024042, -3.6440358 55.9023119)",,
72020616,2,Livery Street,residential,30 mph,False,True,50.057,,"LINESTRING (-3.6425749 55.9038788, -3.642575 55.9039907, -3.6426121 55.9042564, -3.642654 55.9043242)",,
313458753,1,Livery Street,residential,30 mph,True,False,163.873,,"LINESTRING (-3.6425749 55.9038788, -3.6425747 55.903625, -3.6424461 55.9033673, -3.6422873 55.9031046, -3.6421623 55.9029309, -3.6418486 55.9024953, -3.6418366 55.9024787)",,
72023963,,Rosemount Court,residential,30 mph,False,False,5.694,,"LINESTRING (-3.6391189 55.9005284, -3.6391628 55.9005733)",,
729162912,,Rosemount Court,residential,30 mph,False,True,4.709,,"LINESTRING (-3.6391189 55.9005284, -3.6390529 55.900549)",,
72023963,,Rosemount Court,residential,30 mph,False,True,104.51599999999999,,"LINESTRING (-3.6391189 55.9005284, -3.6390142 55.9004211, -3.6389451 55.9003981, -3.6388708 55.9003953, -3.6377516 55.90077)",,
729162912,,Rosemount Court,residential,30 mph,False,False,4.709,,"LINESTRING (-3.6390529 55.900549, -3.6391189 55.9005284)",,
"[96952234, 172362130]",2,,primary,30 mph,False,True,81.105,A800,"LINESTRING (-3.6469111 55.9020331, -3.6469412 55.9020617, -3.6471872 55.9023212, -3.6472797 55.9024355, -3.6473334 55.9025753, -3.6473361 55.9027091)",,
868350778,1,,primary,30 mph,True,False,25.141,A800,"LINESTRING (-3.6469111 55.9020331, -3.6467984 55.9019324, -3.6466644 55.9018559)",,
868350779,1,Glasgow Road,primary,30 mph,True,False,17.092,A89,"LINESTRING (-3.6471163 55.9017493, -3.6468592 55.9018027)",,
868350782,1,Menzies Road,tertiary,20 mph,True,False,16.91,,"LINESTRING (-3.6465751 55.9016828, -3.6465986 55.9015313)",,
915781083,,,primary,30 mph,True,False,9.183,A89,"LINESTRING (-3.6465751 55.9016828, -3.6465965 55.9016728, -3.6466496 55.9016589, -3.6467101 55.9016553)",roundabout,
868350781,1,Menzies Road,tertiary,20 mph,True,False,15.441,,"LINESTRING (-3.6465986 55.9015313, -3.6467101 55.9016553)",,
72016471,2,Menzies Road,tertiary,20 mph,False,False,31.355999999999998,,"LINESTRING (-3.6465986 55.9015313, -3.6465562 55.9014541, -3.6464735 55.9012583)",,
868350785,1,North Bridge Street,primary,30 mph,True,False,23.154,A89,"LINESTRING (-3.6461534 55.9017974, -3.6465177 55.9017568)",,
"[27782185, 868350783]","['2', '3']",North Bridge Street,primary,30 mph,False,False,91.40200000000002,A89,"LINESTRING (-3.6461534 55.9017974, -3.6460179 55.9017997, -3.6459485 55.9018003, -3.6448927 55.9018065, -3.6446878 55.9017983)",,
