osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,tunnel,access
24993724,Copperfields,residential,,False,False,117.49300000000001,"LINESTRING (-0.029708 52.0480486, -0.0297288 52.0481232, -0.029783 52.0483178, -0.0298476 52.0483688, -0.0302274 52.04857, -0.030302 52.0486286, -0.0303259 52.0487292, -0.0303155 52.0489636)",,,,,
"[1193090630, 179243196, 24996958, 24996951]",Baldock Road,tertiary,"['40 mph', '30 mph']",False,False,88.418,"LINESTRING (-0.029708 52.0480486, -0.0298665 52.0480363, -0.0299292 52.0480301, -0.0302804 52.0480093, -0.0303975 52.0480029, -0.0305373 52.0479953, -0.0309935 52.0479645)",2,,,,
24996958,Baldock Road,tertiary,30 mph,False,True,71.281,"LINESTRING (-0.029708 52.0480486, -0.029597 52.0480557, -0.028669 52.0480996)",2,,,,
24993724,Copperfields,residential,,False,False,9.585,"LINESTRING (-0.0303155 52.0489636, -0.0302042 52.049016)",,,,,
377101425,Copperfields,residential,,False,False,4.882,"LINESTRING (-0.0303155 52.0489636, -0.0303759 52.048987)",,,,,
24993724,Copperfields,residential,,False,True,117.493,"LINESTRING (-0.0303155 52.0489636, -0.0303259 52.0487292, -0.030302 52.0486286, -0.0302274 52.04857, -0.0298476 52.0483688, -0.029783 52.0483178, -0.0297288 52.0481232, -0.029708 52.0480486)",,,,,
"[24996958, 179243196, 1193090630, 24996951]",Baldock Road,tertiary,"['40 mph', '30 mph']",False,True,88.418,"LINESTRING (-0.0309935 52.0479645, -0.0305373 52.0479953, -0.0303975 52.0480029, -0.0302804 52.0480093, -0.0299292 52.0480301, -0.0298665 52.0480363, -0.029708 52.0480486)",2,,,,
"[943915097, 943915442, 24993725]",Downlands,residential,30 mph,False,False,100.875,"LINESTRING (-0.0309935 52.0479645, -0.0310116 52.0481235, -0.0310955 52.0482611, -0.0311389 52.0483006, -0.0312607 52.0483613, -0.0315432 52.0484425, -0.0316487 52.0485161, -0.0317555 52.0486695)",,,,,
24993727,Downlands,residential,,False,False,47.649,"LINESTRING (-0.0317555 52.0486695, -0.0316342 52.0486892, -0.0314812 52.0487022, -0.0310715 52.0487496)",,,,,
"[943915097, 943915442, 24993725]",Downlands,residential,30 mph,False,True,100.87500000000001,"LINESTRING (-0.0317555 52.0486695, -0.0316487 52.0485161, -0.0315432 52.0484425, -0.0312607 52.0483613, -0.0311389 52.0483006, -0.0310955 52.0482611, -0.0310116 52.0481235, -0.0309935 52.0479645)",,,,,
24993727,Downlands,residential,,False,True,13.903,"LINESTRING (-0.0308732 52.0487772, -0.0310715 52.0487496)",,,,,
25119424,Briary Lane,residential,,False,False,93.529,"LINESTRING (-0.027131 52.047425, -0.0276314 52.0466422)",,,,,
24993743,Earls Hill Gardens,residential,,False,False,81.48,"LINESTRING (-0.027131 52.047425, -0.0268184 52.0473718, -0.0265789 52.0473453, -0.0259595 52.0473907)",,,,,
25119424,Briary Lane,residential,,False,True,85.129,"LINESTRING (-0.027131 52.047425, -0.0269885 52.0475928, -0.0269182 52.0477284, -0.0268925 52.0478119, -0.0268814 52.0478706, -0.0268735 52.0479883, -0.0268857 52.0481602)",,,,,
24996961,Heath Avenue,residential,,False,False,50.748,"LINESTRING (-0.0276314 52.0466422, -0.0283569 52.0467381)",,,,,
25119424,Briary Lane,residential,,False,False,72.031,"LINESTRING (-0.0276314 52.0466422, -0.0280175 52.0460395)",,,,,
25119424,Briary Lane,residential,,False,True,93.529,"LINESTRING (-0.0276314 52.0466422, -0.027131 52.047425)",,,,,
25119424,Briary Lane,residential,,False,False,6.248,"LINESTRING (-0.0283963 52.0454482, -0.0284271 52.0453953)",,,,,
25119424,Briary Lane,residential,,False,True,70.669,"LINESTRING (-0.0283963 52.0454482, -0.0280175 52.0460395)",,,,,
24993740,Coronation Avenue,residential,,False,False,86.143,"LINESTRING (-0.0283963 52.0454482, -0.0280868 52.0453893, -0.027185 52.045236)",,,,,
25119424,Briary Lane,residential,,False,True,3.943,"LINESTRING (-0.028851 52.0444125, -0.0288377 52.044447)",,,,,
24993736,Stakepiece Road,residential,,False,False,86.225,"LINESTRING (-0.028851 52.0444125, -0.0289862 52.0444382, -0.0296666 52.0449848)",,,,,
24993736,Stakepiece Road,residential,,False,True,51.491,"LINESTRING (-0.030184 52.0453212, -0.0296666 52.0449848)",,,,,
24993737,Lankester Road,residential,,False,True,134.955,"LINESTRING (-0.0299692 52.0461199, -0.0291837 52.0458279, -0.0286432 52.04545, -0.028529 52.0454077, -0.0284271 52.0453953)",,,,,
24993740,Coronation Avenue,residential,,False,True,79.4,"LINESTRING (-0.0262218 52.0448598, -0.0263219 52.0449439, -0.0265512 52.0450544, -0.0269052 52.0451686, -0.027185 52.045236)",,,,,
24996964,Sun Hill,residential,30 mph,False,False,77.847,"LINESTRING (-0.0262218 52.0448598, -0.0253683 52.0451443, -0.0252067 52.0451714)",,,,,
25119425,Sun Hill,residential,,False,True,102.58699999999999,"LINESTRING (-0.0262218 52.0448598, -0.0265722 52.0447315, -0.0272044 52.0444922, -0.027525 52.044406)",,,,,
24993740,Coronation Avenue,residential,,False,False,79.39999999999999,"LINESTRING (-0.027185 52.045236, -0.0269052 52.0451686, -0.0265512 52.0450544, -0.0263219 52.0449439, -0.0262218 52.0448598)",,,,,
24993740,Coronation Avenue,residential,,False,True,86.143,"LINESTRING (-0.027185 52.045236, -0.0280868 52.0453893, -0.0283963 52.0454482)",,,,,
"[682249195, 24993742]",Day's Close,residential,,False,False,116.725,"LINESTRING (-0.027185 52.045236, -0.027146 52.045292, -0.0265651 52.0455774, -0.0262916 52.0456261, -0.0257498 52.0457526)",,,,,
"[682249195, 24993742]",Day's Close,residential,,False,True,116.725,"LINESTRING (-0.0257498 52.0457526, -0.0262916 52.0456261, -0.0265651 52.0455774, -0.027146 52.045292, -0.027185 52.045236)",,,,,
24993743,Earls Hill Gardens,residential,,False,True,28.251,"LINESTRING (-0.0255493 52.0474208, -0.0259595 52.0473907)",,,,,
24996961,Heath Avenue,residential,,False,True,103.882,"LINESTRING (-0.0298349 52.0469537, -0.0289873 52.0468268, -0.0283569 52.0467381)",,,,,
24996961,Heath Avenue,residential,,False,True,50.748,"LINESTRING (-0.0283569 52.0467381, -0.0276314 52.0466422)",,,,,
24993745,Chilcourt,residential,,False,False,115.66199999999999,"LINESTRING (-0.0283569 52.0467381, -0.0283268 52.0468063, -0.0281718 52.0471953, -0.0280163 52.0473472, -0.0279821 52.0474843, -0.0280125 52.0477344)",,,,,
24996961,Heath Avenue,residential,,False,False,103.882,"LINESTRING (-0.0283569 52.0467381, -0.0289873 52.0468268, -0.0298349 52.0469537)",,,,,
24993746,Chilcourt,residential,,False,True,14.299,"LINESTRING (-0.0280125 52.0477344, -0.0278035 52.0477384)",,,,,
24993745,Chilcourt,residential,,False,True,115.662,"LINESTRING (-0.0280125 52.0477344, -0.0279821 52.0474843, -0.0280163 52.0473472, -0.0281718 52.0471953, -0.0283268 52.0468063, -0.0283569 52.0467381)",,,,,
24993746,Chilcourt,residential,,False,False,41.197,"LINESTRING (-0.0280125 52.0477344, -0.028076 52.0477845, -0.0282638 52.0478022, -0.0282789 52.0479921)",,,,,
24993746,Chilcourt,residential,,False,False,14.299,"LINESTRING (-0.0278035 52.0477384, -0.0280125 52.0477344)",,,,,
24993746,Chilcourt,residential,,False,True,41.197,"LINESTRING (-0.0282789 52.0479921, -0.0282638 52.0478022, -0.028076 52.0477845, -0.0280125 52.0477344)",,,,,
24992442,Kneesworth Street,tertiary,30 mph,False,False,68.893,"LINESTRING (-0.0252429 52.0503327, -0.0255106 52.0508339, -0.0255603 52.0509207)",,,,,
24992442,Kneesworth Street,tertiary,30 mph,False,True,67.956,"LINESTRING (-0.0252429 52.0503327, -0.0251759 52.0501755, -0.0251273 52.0500518, -0.0249578 52.0497478)",,,,,
24994614,The Green,residential,,False,False,36.417,"LINESTRING (-0.0252429 52.0503327, -0.0249393 52.0504849, -0.0248094 52.0505184)",,,,,
24994614,The Green,residential,,False,False,68.03399999999999,"LINESTRING (-0.0248094 52.0505184, -0.0247622 52.0505763, -0.0247497 52.0506479, -0.024899 52.0509666, -0.0249705 52.0511031)",,,,,
24994614,The Green,residential,,False,True,36.417,"LINESTRING (-0.0248094 52.0505184, -0.0249393 52.0504849, -0.0252429 52.0503327)",,,,,
24994616,Dog Kennel Lane,residential,,False,False,207.418,"LINESTRING (-0.0248094 52.0505184, -0.0247233 52.0504798, -0.0245636 52.0504652, -0.0241616 52.0502557, -0.0238866 52.0500318, -0.0237215 52.0498522, -0.0235617 52.0495916, -0.0232511 52.0490891, -0.0232086 52.0490204)",,,,,
24994614,The Green,residential,,False,True,68.03399999999999,"LINESTRING (-0.0249705 52.0511031, -0.024899 52.0509666, -0.0247497 52.0506479, -0.0247622 52.0505763, -0.0248094 52.0505184)",,,,,
24994616,Dog Kennel Lane,residential,,False,True,207.418,"LINESTRING (-0.0232086 52.0490204, -0.0232511 52.0490891, -0.0235617 52.0495916, -0.0237215 52.0498522, -0.0238866 52.0500318, -0.0241616 52.0502557, -0.0245636 52.0504652, -0.0247233 52.0504798, -0.0248094 52.0505184)",,,,,
24994621,St Marys Park,residential,,False,False,67.03999999999999,"LINESTRING (-0.0210106 52.0496793, -0.0214549 52.0499713, -0.0216456 52.050137)",,,,,
24994621,St Marys Park,residential,,False,True,31.771,"LINESTRING (-0.0210106 52.0496793, -0.0209549 52.0495785, -0.0209218 52.0494004)",,,,,
24994622,St Marys Park,residential,,False,False,53.239000000000004,"LINESTRING (-0.0210106 52.0496793, -0.0208058 52.0497187, -0.0206659 52.0497786, -0.0205711 52.0498417, -0.0204383 52.0499747)",,,,,
24994621,St Marys Park,residential,,False,True,67.03999999999999,"LINESTRING (-0.0216456 52.050137, -0.0214549 52.0499713, -0.0210106 52.0496793)",,,,,
24994622,St Marys Park,residential,,False,True,53.239,"LINESTRING (-0.0204383 52.0499747, -0.0205711 52.0498417, -0.0206659 52.0497786, -0.0208058 52.0497187, -0.0210106 52.0496793)",,,,,
24994623,St Marys Park,residential,,False,False,53.70399999999999,"LINESTRING (-0.0204383 52.0499747, -0.0203388 52.0499859, -0.0201886 52.0500309, -0.0200616 52.0501623, -0.0200054 52.0503238)",,,,,
24994623,St Marys Park,residential,,False,True,31.880000000000003,"LINESTRING (-0.0204383 52.0499747, -0.0205701 52.0500043, -0.0207802 52.0501575)",,,,,
24994623,St Marys Park,residential,,False,False,31.880000000000003,"LINESTRING (-0.0207802 52.0501575, -0.0205701 52.0500043, -0.0204383 52.0499747)",,,,,
24994623,St Marys Park,residential,,False,True,53.70399999999999,"LINESTRING (-0.0200054 52.0503238, -0.0200616 52.0501623, -0.0201886 52.0500309, -0.0203388 52.0499859, -0.0204383 52.0499747)",,,,,
24994629,King James Way,residential,,False,False,93.40600000000002,"LINESTRING (-0.0234724 52.0509177, -0.0234986 52.0508906, -0.0235303 52.0508155, -0.0235316 52.0507499, -0.0235214 52.0506746, -0.0235183 52.0504864, -0.0235339 52.0503626, -0.0235367 52.0502565, -0.0235057 52.0502016, -0.0234514 52.0501613, -0.0233731 52.0501242)",,,,,
"[138461980, 24994629]",King James Way,residential,,False,True,76.66900000000001,"LINESTRING (-0.0234724 52.0509177, -0.023431 52.0509605, -0.0233179 52.0510171, -0.0231785 52.0510607, -0.0229854 52.0510886, -0.0227871 52.0510872, -0.022608 52.0510584, -0.0224692 52.0510143)",,,,,
24994631,King James Way,residential,,False,False,37.44,"LINESTRING (-0.0234724 52.0509177, -0.0236315 52.0509731, -0.0237412 52.0509658, -0.0239665 52.0508932)",,,,,
24994629,King James Way,residential,,False,False,50.99400000000001,"LINESTRING (-0.0233731 52.0501242, -0.0232604 52.0501183, -0.0231341 52.0501359, -0.0229677 52.0501621, -0.0228271 52.0501739, -0.0226996 52.050177, -0.0226379 52.0501745)",,,,,
24994629,King James Way,residential,,False,True,93.406,"LINESTRING (-0.0233731 52.0501242, -0.0234514 52.0501613, -0.0235057 52.0502016, -0.0235367 52.0502565, -0.0235339 52.0503626, -0.0235183 52.0504864, -0.0235214 52.0506746, -0.0235316 52.0507499, -0.0235303 52.0508155, -0.0234986 52.0508906, -0.0234724 52.0509177)",,,,,
24994630,King James Way,residential,,False,False,39.611,"LINESTRING (-0.0233731 52.0501242, -0.0233915 52.0500066, -0.0233798 52.0499403, -0.0233608 52.0499207, -0.023336 52.0498952, -0.0233073 52.0498778, -0.0231986 52.0498116)",,,,,
24994630,King James Way,residential,,False,True,39.611000000000004,"LINESTRING (-0.0231986 52.0498116, -0.0233073 52.0498778, -0.023336 52.0498952, -0.0233608 52.0499207, -0.0233798 52.0499403, -0.0233915 52.0500066, -0.0233731 52.0501242)",,,,,
24994631,King James Way,residential,,False,True,37.440000000000005,"LINESTRING (-0.0239665 52.0508932, -0.0237412 52.0509658, -0.0236315 52.0509731, -0.0234724 52.0509177)",,,,,
24994632,King James Way,residential,,False,True,46.30499999999999,"LINESTRING (-0.0224006 52.0513933, -0.0223826 52.0513476, -0.0223401 52.0512303, -0.0223406 52.0510918, -0.0224692 52.0510143)",,,,,
24994691,Garden Walk,residential,,False,False,96.18199999999999,"LINESTRING (-0.0191988 52.0510757, -0.0190665 52.0510786, -0.0188412 52.0511404, -0.0179382 52.0514419)",,,,,
698474456,Melbourn Road,trunk,30 mph,False,True,80.146,"LINESTRING (-0.0191988 52.0510757, -0.019257 52.0508409, -0.0192624 52.0508145, -0.0193548 52.0503614)",,A10,,,
24994725,Garden Walk,residential,,False,False,78.438,"LINESTRING (-0.0179382 52.0514419, -0.0174891 52.0507928)",,,,,
24994691,Garden Walk,residential,,False,True,96.18199999999999,"LINESTRING (-0.0179382 52.0514419, -0.0188412 52.0511404, -0.0190665 52.0510786, -0.0191988 52.0510757)",,,,,
138461972,Newmarket Road,tertiary,30 mph,False,True,61.222,"LINESTRING (-0.0179684 52.0482798, -0.0188636 52.0482732)",,,,,
24994718,Priory Close,residential,,False,False,117.095,"LINESTRING (-0.0179684 52.0482798, -0.0179465 52.047978, -0.017933 52.0476022, -0.0181934 52.0473276, -0.0182249 52.0472738)",,,,,
