osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access,width,junction
22697041,Heathfield Gardens,residential,False,True,175.79500000000002,"LINESTRING (-0.2683255 51.4910895, -0.2683031 51.4909953, -0.2683045 51.4909332, -0.2684893 51.4907432, -0.2685226 51.4906879, -0.2686573 51.4904642, -0.2687088 51.4903787, -0.2690269 51.489591)",,20 mph,,,,,
47046968,Heathfield Terrace,primary,False,False,19.256,"LINESTRING (-0.2683255 51.4910895, -0.2684742 51.4910908, -0.2685347 51.491095, -0.2686019 51.4911034)",A3000,20 mph,2,,,,
47046968,Heathfield Terrace,primary,False,True,170.256,"LINESTRING (-0.2683255 51.4910895, -0.2680644 51.4911129, -0.2659157 51.4913932)",A3000,20 mph,2,,,,
22697047,Barrowgate Road,residential,False,False,88.931,"LINESTRING (-0.2678218 51.488538, -0.2673777 51.4885491, -0.2665394 51.4885821)",,,,,,,
22697047,Barrowgate Road,residential,False,True,150.81799999999998,"LINESTRING (-0.2678218 51.488538, -0.2687574 51.4885112, -0.2698412 51.4886629, -0.2699574 51.4887003)",,,,,,,
22697049,Burlington Gardens,residential,True,False,221.94100000000003,"LINESTRING (-0.2678218 51.488538, -0.2678811 51.4888864, -0.2675852 51.4896106, -0.2661865 51.4893903)",,,,,,,
236302219,Sutton Court Road,tertiary,False,False,93.13,"LINESTRING (-0.2665394 51.4885821, -0.2661865 51.4893903)",,20 mph,2,,,,
22697047,Barrowgate Road,residential,False,False,153.024,"LINESTRING (-0.2665394 51.4885821, -0.2664215 51.4885798, -0.2643295 51.488596)",,,,,,,
22697047,Barrowgate Road,residential,False,True,88.931,"LINESTRING (-0.2665394 51.4885821, -0.2673777 51.4885491, -0.2678218 51.488538)",,,,,,,
236302219,Sutton Court Road,tertiary,False,False,4.628,"LINESTRING (-0.2661865 51.4893903, -0.2661692 51.4894305)",,20 mph,2,,,,
236302219,Sutton Court Road,tertiary,False,True,93.13,"LINESTRING (-0.2661865 51.4893903, -0.2665394 51.4885821)",,20 mph,2,,,,
22697047,Barrowgate Road,residential,False,True,26.543,"LINESTRING (-0.2594104 51.4886128, -0.2597936 51.488606)",,,,,,,
22697135,Duke's Avenue,residential,False,True,100.617,"LINESTRING (-0.2594104 51.4886128, -0.2599039 51.4894639)",,20 mph,,,,,
47046959,Heathfield Terrace,primary,False,True,29.186999999999998,"LINESTRING (-0.2659157 51.4913932, -0.2657928 51.4914103, -0.2657256 51.49142, -0.2656587 51.4914277, -0.2655027 51.4914456)",A3000,20 mph,2,,,,
47046968,Heathfield Terrace,primary,False,False,170.256,"LINESTRING (-0.2659157 51.4913932, -0.2680644 51.4911129, -0.2683255 51.4910895)",A3000,20 mph,2,,,,
236302219,Sutton Court Road,tertiary,False,True,148.325,"LINESTRING (-0.2659157 51.4913932, -0.2658858 51.4913025, -0.2658508 51.4911872, -0.2657618 51.4908854, -0.2657442 51.4908298, -0.2657131 51.4907055, -0.2656936 51.4906004, -0.2656977 51.4905115, -0.2657422 51.4903995, -0.2658875 51.4900878)",,20 mph,2,,,,
22697047,Barrowgate Road,residential,False,False,314.058,"LINESTRING (-0.2643295 51.488596, -0.2597936 51.488606)",,,,,,,
22697047,Barrowgate Road,residential,False,True,153.024,"LINESTRING (-0.2643295 51.488596, -0.2664215 51.4885798, -0.2665394 51.4885821)",,,,,,,
22697119,Wavendon Avenue,residential,False,False,250.816,"LINESTRING (-0.2661692 51.4894305, -0.2625468 51.4894539)",,20 mph,,,,,
236302219,Sutton Court Road,tertiary,False,True,4.628,"LINESTRING (-0.2661692 51.4894305, -0.2661865 51.4893903)",,20 mph,2,,,,
236302219,Sutton Court Road,tertiary,False,False,75.64699999999999,"LINESTRING (-0.2661692 51.4894305, -0.2661263 51.489532, -0.2659883 51.4898586, -0.2658875 51.4900878)",,20 mph,2,,,,
22697119,Wavendon Avenue,residential,False,True,96.606,"LINESTRING (-0.2599039 51.4894639, -0.2612991 51.4894536)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,False,100.617,"LINESTRING (-0.2599039 51.4894639, -0.2594104 51.4886128)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,True,203.667,"LINESTRING (-0.2599039 51.4894639, -0.260336 51.4904263, -0.2605954 51.4912428)",,20 mph,,,,,
22697120,Alwyn Avenue,residential,False,False,76.736,"LINESTRING (-0.2636511 51.490099, -0.2625429 51.4901097)",,20 mph,,,,,
22697120,Alwyn Avenue,residential,False,True,154.844,"LINESTRING (-0.2636511 51.490099, -0.2658875 51.4900878)",,20 mph,,,,,
22697122,Sharon Road,residential,False,False,79.432,"LINESTRING (-0.2636511 51.490099, -0.263687 51.490813)",,20 mph,,,,,
22697120,Alwyn Avenue,residential,False,True,76.736,"LINESTRING (-0.2625429 51.4901097, -0.2636511 51.490099)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,True,72.922,"LINESTRING (-0.2625429 51.4901097, -0.2625468 51.4894539)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,False,141.05100000000002,"LINESTRING (-0.2625429 51.4901097, -0.2625582 51.4907068, -0.262532 51.490743, -0.2624715 51.4907769, -0.2616035 51.49099)",,20 mph,,,,,
22697122,Sharon Road,residential,False,True,79.432,"LINESTRING (-0.263687 51.490813, -0.2636511 51.490099)",,20 mph,,,,,
22697119,Wavendon Avenue,residential,False,False,86.386,"LINESTRING (-0.2625468 51.4894539, -0.2612991 51.4894536)",,20 mph,,,,,
22697119,Wavendon Avenue,residential,False,True,250.816,"LINESTRING (-0.2625468 51.4894539, -0.2661692 51.4894305)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,False,72.922,"LINESTRING (-0.2625468 51.4894539, -0.2625429 51.4901097)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,False,75.243,"LINESTRING (-0.2616035 51.49099, -0.2605954 51.4912428)",,20 mph,,,,,
22697126,Foster Road,residential,False,False,172.135,"LINESTRING (-0.2616035 51.49099, -0.2612991 51.4894536)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,True,141.05100000000002,"LINESTRING (-0.2616035 51.49099, -0.2624715 51.4907769, -0.262532 51.490743, -0.2625582 51.4907068, -0.2625429 51.4901097)",,20 mph,,,,,
22697124,Hadley Gardens,residential,False,True,75.243,"LINESTRING (-0.2605954 51.4912428, -0.2616035 51.49099)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,False,203.667,"LINESTRING (-0.2605954 51.4912428, -0.260336 51.4904263, -0.2599039 51.4894639)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,True,91.814,"LINESTRING (-0.2605954 51.4912428, -0.2607084 51.4916883, -0.2608002 51.4920586)",,20 mph,,,,,
22697119,Wavendon Avenue,residential,False,False,96.606,"LINESTRING (-0.2612991 51.4894536, -0.2599039 51.4894639)",,20 mph,,,,,
22697119,Wavendon Avenue,residential,False,True,86.386,"LINESTRING (-0.2612991 51.4894536, -0.2625468 51.4894539)",,20 mph,,,,,
22697126,Foster Road,residential,False,True,172.135,"LINESTRING (-0.2612991 51.4894536, -0.2616035 51.49099)",,20 mph,,,,,
"[1071541960, 1073092452]",Dolman Road,unclassified,True,False,42.767,"LINESTRING (-0.2611896 51.4928996, -0.2609566 51.4928895, -0.2607386 51.4928933, -0.2605725 51.4928937)",,20 mph,,,,,
22697132,Clifton Gardens,unclassified,True,False,50.977,"LINESTRING (-0.2612001 51.4924412, -0.2611896 51.4928996)",,20 mph,,,,,
"[887541009, 672717546]",Chiswick High Road,primary,False,False,22.863999999999997,"LINESTRING (-0.2612001 51.4924412, -0.2610694 51.4924403, -0.2610223 51.492439, -0.2608699 51.4924382)",A315,20 mph,2,,,,
"[47046952, 887541004, 1205473438]",Chiswick High Road,primary,False,True,104.54899999999999,"LINESTRING (-0.2612001 51.4924412, -0.2618762 51.4924448, -0.2624288 51.4924544, -0.2624549 51.4924557, -0.2625274 51.4924563, -0.2627098 51.4924597)",A315,20 mph,2,,,,
22697135,Duke's Avenue,residential,False,False,42.511,"LINESTRING (-0.2608699 51.4924382, -0.2608667 51.4923983, -0.260863 51.4923532, -0.2608563 51.4923112, -0.2608002 51.4920586)",,20 mph,,,,,
"[887541009, 672717546]",Chiswick High Road,primary,False,True,22.863999999999997,"LINESTRING (-0.2608699 51.4924382, -0.2610223 51.492439, -0.2610694 51.4924403, -0.2612001 51.4924412)",A315,20 mph,2,,,,
"[1265866136, 887541000]",Chiswick High Road,primary,False,False,58.17400000000001,"LINESTRING (-0.2608699 51.4924382, -0.260744 51.4924371, -0.2606829 51.4924382, -0.260621 51.4924416, -0.2604898 51.4924462, -0.2600323 51.4924741)",A315,20 mph,2,,,,
22697047,Barrowgate Road,residential,False,False,26.543,"LINESTRING (-0.2597936 51.488606, -0.2594104 51.4886128)",,,,,,,
22697047,Barrowgate Road,residential,False,True,314.058,"LINESTRING (-0.2597936 51.488606, -0.2643295 51.488596)",,,,,,,
22697139,Park Road North,residential,False,False,109.86,"LINESTRING (-0.2597936 51.488606, -0.2598004 51.488513, -0.2598552 51.4884325, -0.2607207 51.4878312)",,,,,,,
22697139,Park Road North,residential,False,True,109.86,"LINESTRING (-0.2607207 51.4878312, -0.2598552 51.4884325, -0.2598004 51.488513, -0.2597936 51.488606)",,,,,,,
1134678588,Duke Road,residential,False,False,56.495000000000005,"LINESTRING (-0.2573928 51.4881852, -0.25743 51.4882433, -0.2574434 51.4882643, -0.2577133 51.4886524)",,20 mph,,,,,
22697141,Duke Road,residential,False,True,61.297,"LINESTRING (-0.2591543 51.4907333, -0.2588004 51.490228)",,20 mph,,,,,
22697162,Glebe Street,residential,False,False,186.062,"LINESTRING (-0.2591543 51.4907333, -0.2566258 51.4913002)",,20 mph,,,,,
22697162,Glebe Street,residential,False,True,17.485,"LINESTRING (-0.2591543 51.4907333, -0.2593919 51.49068)",,20 mph,,,,,
22697141,Duke Road,residential,False,False,167.999,"LINESTRING (-0.2591543 51.4907333, -0.2593286 51.490952, -0.2595046 51.491314, -0.2599184 51.4921643)",,20 mph,,,,,
1071541958,Chiswick High Road,primary,False,True,35.573,"LINESTRING (-0.2592725 51.4925068, -0.2597856 51.4924898)",A315,20 mph,2,,,,
"[887541003, 22697155]",Linden Gardens,residential,True,False,313.9700000000001,"LINESTRING (-0.2592725 51.4925068, -0.2592689 51.4924768, -0.2592652 51.4924628, -0.259227 51.492392, -0.2591554 51.4922561, -0.2587396 51.4913455, -0.2579694 51.4914845, -0.2584674 51.4923312, -0.2584838 51.492353, -0.2585074 51.4924174, -0.2585378 51.4924871, -0.2585502 51.4925381)",,20 mph,,,,,
"[1071541957, 1071541958, 47046951]",Chiswick High Road,primary,False,False,50.144999999999996,"LINESTRING (-0.2592725 51.4925068, -0.2590034 51.4925156, -0.2587318 51.4925332, -0.2585502 51.4925381)",A315,20 mph,2,,,,
"[887541005, 1071541956, 1071541957]",Chiswick High Road,primary,False,False,103.382,"LINESTRING (-0.2585502 51.4925381, -0.2582081 51.4925503, -0.2576929 51.4925754, -0.2572754 51.492596, -0.257201 51.4925994, -0.2570611 51.492607)",A315,20 mph,2,,,,
"[1071541957, 1071541958, 47046951]",Chiswick High Road,primary,False,True,50.144999999999996,"LINESTRING (-0.2585502 51.4925381, -0.2587318 51.4925332, -0.2590034 51.4925156, -0.2592725 51.4925068)",A315,20 mph,2,,,,
22697141,Duke Road,residential,False,False,68.502,"LINESTRING (-0.2577133 51.4886524, -0.2581028 51.4892187)",,20 mph,,,,,
1134678588,Duke Road,residential,False,True,56.495,"LINESTRING (-0.2577133 51.4886524, -0.2574434 51.4882643, -0.25743 51.4882433, -0.2573928 51.4881852)",,20 mph,,,,,
22697162,Glebe Street,residential,False,True,186.062,"LINESTRING (-0.2566258 51.4913002, -0.2591543 51.4907333)",,20 mph,,,,,
22697141,Duke Road,residential,False,False,61.381,"LINESTRING (-0.2581028 51.4892187, -0.2584527 51.4897259)",,20 mph,,,,,
22697141,Duke Road,residential,False,True,68.502,"LINESTRING (-0.2581028 51.4892187, -0.2577133 51.4886524)",,20 mph,,,,,
22697141,Duke Road,residential,False,False,60.8,"LINESTRING (-0.2584527 51.4897259, -0.2588004 51.490228)",,20 mph,,,,,
22697141,Duke Road,residential,False,True,61.381,"LINESTRING (-0.2584527 51.4897259, -0.2581028 51.4892187)",,20 mph,,,,,
22697141,Duke Road,residential,False,False,61.297,"LINESTRING (-0.2588004 51.490228, -0.2591543 51.4907333)",,20 mph,,,,,
22697141,Duke Road,residential,False,True,60.8,"LINESTRING (-0.2588004 51.490228, -0.2584527 51.4897259)",,20 mph,,,,,
24485097,Bourne Place,residential,True,False,62.17,"LINESTRING (-0.2608002 51.4920586, -0.2599184 51.4921643)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,False,91.814,"LINESTRING (-0.2608002 51.4920586, -0.2607084 51.4916883, -0.2605954 51.4912428)",,20 mph,,,,,
22697135,Duke's Avenue,residential,False,True,42.511,"LINESTRING (-0.2608002 51.4920586, -0.2608563 51.4923112, -0.260863 51.4923532, -0.2608667 51.4923983, -0.2608699 51.4924382)",,20 mph,,,,,
23268757,Mills Row,residential,False,True,49.748999999999995,"LINESTRING (-0.2644411 51.4940053, -0.2638732 51.4941114, -0.2637535 51.4941353)",,20 mph,,,,,
23268758,Essex Road,residential,False,True,46.178,"LINESTRING (-0.2641848 51.493504, -0.2636391 51.49346, -0.263582 51.4934629, -0.2635277 51.493478)",,20 mph,,,,,
24264484,Chiswick Common Road,unclassified,False,True,23.276,"LINESTRING (-0.2610769 51.4944893, -0.2608227 51.4943523)",,20 mph,,,,,
23268761,Belmont Grove,residential,False,False,44.415,"LINESTRING (-0.2610769 51.4944893, -0.2611111 51.4943568, -0.2608948 51.4942622, -0.2608227 51.4943523)",,20 mph,,,,,
"[24384625, 24264484]","['Chiswick Common Road', 'Belmont Terrace']","['unclassified', 'residential']",False,False,156.41799999999998,"LINESTRING (-0.2610769 51.4944893, -0.2612177 51.4945384, -0.261372 51.4945882, -0.261727 51.4945687, -0.2619214 51.4945352, -0.2620271 51.4944925, -0.2621443 51.4944117, -0.2625172 51.4940935, -0.2627488 51.493866)",,20 mph,,,,,
24264484,Chiswick Common Road,unclassified,False,False,23.276,"LINESTRING (-0.2608227 51.4943523, -0.2610769 51.4944893)",,20 mph,,,,,
23268761,Belmont Grove,residential,False,True,44.415000000000006,"LINESTRING (-0.2608227 51.4943523, -0.2608948 51.4942622, -0.2611111 51.4943568, -0.2610769 51.4944893)",,20 mph,,,,,
24264484,Chiswick Common Road,unclassified,False,True,50.687000000000005,"LINESTRING (-0.2608227 51.4943523, -0.2602753 51.4941577, -0.2601877 51.4941254)",,20 mph,,,,,
24048813,Windmill Road,residential,False,False,38.595,"LINESTRING (-0.2569587 51.493769, -0.2566718 51.4940666)",,20 mph,,,,,
1157051057,Chiswick Common Road,residential,False,False,10.752,"LINESTRING (-0.2569587 51.493769, -0.2569376 51.4936732)",,20 mph,,,,,
24048813,Windmill Road,residential,False,True,38.595,"LINESTRING (-0.2566718 51.4940666, -0.2569587 51.493769)",,20 mph,,,,,
24264476,Holly Road,unclassified,False,False,30.258,"LINESTRING (-0.2605725 51.4928937, -0.2605766 51.4926216)",,20 mph,,,,,
24384619,Dolman Road,unclassified,True,False,35.177,"LINESTRING (-0.2605725 51.4928937, -0.2600647 51.4929047)",,20 mph,,,,,
24264476,Holly Road,unclassified,False,True,30.258,"LINESTRING (-0.2605766 51.4926216, -0.2605725 51.4928937)",,20 mph,,,,,
24264477,Arnott Close,residential,False,False,68.68,"LINESTRING (-0.2600097 51.493369, -0.2610017 51.4933628)",,20 mph,,,,,
572106804,Fisher's Lane,unclassified,False,False,85.05,"LINESTRING (-0.2600097 51.493369, -0.2601735 51.4940026, -0.2601877 51.4941254)",,20 mph,,,,,
572106804,Fisher's Lane,unclassified,False,True,40.27,"LINESTRING (-0.2600097 51.493369, -0.2600017 51.4933354, -0.259924 51.4930108)",,20 mph,,,,,
24264477,Arnott Close,residential,False,False,6.382,"LINESTRING (-0.2610017 51.4933628, -0.2610204 51.4933066)",,20 mph,,,,,
24264477,Arnott Close,residential,False,True,68.68,"LINESTRING (-0.2610017 51.4933628, -0.2600097 51.493369)",,20 mph,,,,,
24264479,Arnott Close,residential,False,False,52.057,"LINESTRING (-0.2610017 51.4933628, -0.2610267 51.4938307)",,20 mph,,,,,
24264477,Arnott Close,residential,False,True,6.382,"LINESTRING (-0.2610204 51.4933066, -0.2610017 51.4933628)",,20 mph,,,,,
24264479,Arnott Close,residential,False,True,52.057,"LINESTRING (-0.2610267 51.4938307, -0.2610017 51.4933628)",,20 mph,,,,,
24264481,Dolman Road,unclassified,True,False,15.366,"LINESTRING (-0.2600647 51.4929047, -0.2599742 51.492884, -0.2599154 51.4928695, -0.2598686 51.4928439)",,20 mph,,,,,
"[24384619, 1076724789]",Dolman Road,unclassified,True,False,15.308999999999997,"LINESTRING (-0.2600647 51.4929047, -0.2600231 51.4929345, -0.2599973 51.4929521, -0.2599606 51.4929824, -0.259924 51.4930108)",,20 mph,,,,,
9184622,Fisher's Lane,unclassified,True,False,19.402,"LINESTRING (-0.259924 51.4930108, -0.2598851 51.4929711, -0.259867 51.4928887, -0.2598686 51.4928439)",,20 mph,,,,,
572106804,Fisher's Lane,unclassified,False,False,40.27,"LINESTRING (-0.259924 51.4930108, -0.2600017 51.4933354, -0.2600097 51.493369)",,20 mph,,,,,
1071541959,Fisher's Lane,unclassified,True,False,39.791,"LINESTRING (-0.2598686 51.4928439, -0.2597856 51.4924898)",,20 mph,,,,,
24264485,Windmill Passage,unclassified,False,True,52.771,"LINESTRING (-0.2575763 51.4929822, -0.2578715 51.493147, -0.258139 51.4933023)",,20 mph,,,,,
9185568,Essex Place,unclassified,False,True,183.43800000000002,"LINESTRING (-0.2651072 51.4930204, -0.2659169 51.4930454, -0.2661487 51.4931149, -0.2663461 51.4932325, -0.2668096 51.4935264, -0.2668666 51.4935474, -0.2669593 51.4935868, -0.2670508 51.4936324, -0.2671813 51.4936405, -0.2673755 51.493576)",,,,,,,
"[9185500, 1266716557]",Essex Place,unclassified,False,False,44.03999999999999,"LINESTRING (-0.2643634 51.4931484, -0.2641049 51.493088, -0.2640634 51.4930874, -0.2637486 51.4930572)",,20 mph,,,,,
24384623,Kirton Close,residential,False,False,83.065,"LINESTRING (-0.2615523 51.4929321, -0.261512 51.4936787)",,20 mph,,,,,
"[1071541961, 1076724879]",Dolman Road,unclassified,True,False,25.369,"LINESTRING (-0.2615523 51.4929321, -0.2612747 51.4929072, -0.2611896 51.4928996)",,20 mph,,,,,
24384623,Kirton Close,residential,False,True,83.065,"LINESTRING (-0.261512 51.4936787, -0.2615523 51.4929321)",,20 mph,,,,,
24384624,Alfred Close,residential,False,False,42.105,"LINESTRING (-0.2627488 51.493866, -0.2628368 51.4939002, -0.2630058 51.4939832, -0.263063 51.4940247, -0.2630963 51.4940944, -0.2631045 51.4941468)",,20 mph,,,,,
"[24384625, 23268759]","['Belmont Terrace', 'Belmont Road']","['residential', 'unclassified']",False,False,71.019,"LINESTRING (-0.2627488 51.493866, -0.262882 51.493749, -0.2630058 51.493663, -0.263182 51.4935623, -0.2633867 51.4934668, -0.2634718 51.4934186)",,20 mph,2,,,,
"[24384625, 24264484]","['Chiswick Common Road', 'Belmont Terrace']","['residential', 'unclassified']",False,True,156.418,"LINESTRING (-0.2627488 51.493866, -0.2625172 51.4940935, -0.2621443 51.4944117, -0.2620271 51.4944925, -0.2619214 51.4945352, -0.261727 51.4945687, -0.261372 51.4945882, -0.2612177 51.4945384, -0.2610769 51.4944893)",,20 mph,,,,,
24384624,Alfred Close,residential,False,False,38.90500000000001,"LINESTRING (-0.2631045 51.4941468, -0.2631412 51.494153, -0.2631673 51.4941676, -0.2631892 51.4941912, -0.2631966 51.4942113, -0.2631968 51.4942305, -0.263185 51.4942494, -0.2631572 51.494262, -0.2631177 51.4942669, -0.2630806 51.4942614, -0.2630453 51.494241, -0.2630331 51.4942144, -0.2630352 51.4941881, -0.2630495 51.4941703, -0.2630713 51.4941545, -0.2631045 51.4941468)",,20 mph,,,,,
24384624,Alfred Close,residential,False,True,38.905,"LINESTRING (-0.2631045 51.4941468, -0.2630713 51.4941545, -0.2630495 51.4941703, -0.2630352 51.4941881, -0.2630331 51.4942144, -0.2630453 51.494241, -0.2630806 51.4942614, -0.2631177 51.4942669, -0.2631572 51.494262, -0.263185 51.4942494, -0.2631968 51.4942305, -0.2631966 51.4942113, -0.2631892 51.4941912, -0.2631673 51.4941676, -0.2631412 51.494153, -0.2631045 51.4941468)",,20 mph,,,,,
24384624,Alfred Close,residential,False,True,42.105000000000004,"LINESTRING (-0.2631045 51.4941468, -0.2630963 51.4940944, -0.263063 51.4940247, -0.2630058 51.4939832, -0.2628368 51.4939002, -0.2627488 51.493866)",,20 mph,,,,,
22697141,Duke Road,residential,False,True,167.999,"LINESTRING (-0.2599184 51.4921643, -0.2595046 51.491314, -0.2593286 51.490952, -0.2591543 51.4907333)",,20 mph,,,,,
842000672,Duke Road,residential,True,False,35.405,"LINESTRING (-0.2599184 51.4921643, -0.2599993 51.4923465, -0.2600184 51.4924034, -0.2600224 51.4924222, -0.2600323 51.4924741)",,20 mph,,,,,
22697040,Sutton Road North,residential,True,False,15.315000000000001,"LINESTRING (-0.2697289 51.4897591, -0.2697252 51.4897361, -0.269748 51.4896499, -0.2697639 51.4896245)",,,,,,,
24485099,Sutton Road North,residential,False,True,131.772,"LINESTRING (-0.2697289 51.4897591, -0.269644 51.4899992, -0.2693772 51.490682, -0.2693152 51.4908363, -0.2693187 51.4909137)",,,,,,,
23268763,Evershed Walk,residential,False,False,6.83,"LINESTRING (-0.2651997 51.4966408, -0.2651599 51.4965846)",,20 mph,,,,,
26281241,Clement Close,residential,False,True,18.455,"LINESTRING (-0.2651997 51.4966408, -0.2649339 51.496628)",,20 mph,,,,5,
26281241,Clement Close,residential,False,False,18.455,"LINESTRING (-0.2649339 51.496628, -0.2651997 51.4966408)",,20 mph,,,,5,
4830695,Heathfield Terrace,primary,False,False,154.151,"LINESTRING (-0.264736 51.4915551, -0.2642757 51.4916208, -0.2638522 51.4916976, -0.2637214 51.4917288, -0.2635744 51.4917683, -0.2633735 51.4918508, -0.2630721 51.4920264, -0.2629217 51.492143, -0.2628833 51.4921882, -0.2628675 51.4922092)",A3000,20 mph,2,,,,
4830695,Heathfield Terrace,primary,False,True,54.46,"LINESTRING (-0.264736 51.4915551, -0.2651866 51.4914907, -0.26526 51.4914803, -0.2653364 51.4914693, -0.2655027 51.4914456)",A3000,20 mph,2,,,,
26807698,Horticultural Place,unclassified,False,True,40.334,"LINESTRING (-0.264736 51.4915551, -0.2646844 51.4914739, -0.2644927 51.4912257)",,,,,,,
26807698,Horticultural Place,unclassified,False,False,52.385000000000005,"LINESTRING (-0.2641908 51.4908015, -0.2642327 51.4908578, -0.2642238 51.4909027, -0.2644927 51.4912257)",,,,,,,
26807702,,unclassified,False,False,39.649,"LINESTRING (-0.2650405 51.4911221, -0.2648374 51.4911561, -0.2644927 51.4912257)",,,,,,,
26807698,Horticultural Place,unclassified,False,False,40.334,"LINESTRING (-0.2644927 51.4912257, -0.2646844 51.4914739, -0.264736 51.4915551)",,,,,,,
26807698,Horticultural Place,unclassified,False,True,52.385,"LINESTRING (-0.2644927 51.4912257, -0.2642238 51.4909027, -0.2642327 51.4908578, -0.2641908 51.4908015)",,,,,,,
26807702,,unclassified,False,True,39.649,"LINESTRING (-0.2644927 51.4912257, -0.2648374 51.4911561, -0.2650405 51.4911221)",,,,,,,
32976040,Kings Place,residential,False,False,50.675,"LINESTRING (-0.2690564 51.492895, -0.2691659 51.4924444)",,,2,,,,
641342865,Chiswick High Road,primary,False,False,83.644,"LINESTRING (-0.2690564 51.492895, -0.2682903 51.492821, -0.2678625 51.4927797)",A315,20 mph,2,,,,
641342865,Chiswick High Road,primary,False,True,46.233000000000004,"LINESTRING (-0.2690564 51.492895, -0.2693552 51.4929231, -0.2697193 51.4929438)",A315,20 mph,2,,,,
32976040,Kings Place,residential,False,True,50.675,"LINESTRING (-0.2691659 51.4924444, -0.2690564 51.492895)",,,2,,,,
61513776,Bishops Close,residential,False,False,56.757000000000005,"LINESTRING (-0.2691659 51.4924444, -0.2696405 51.4924822, -0.2696839 51.4922714)",,,,,,,
61513776,Bishops Close,residential,False,True,31.211000000000002,"LINESTRING (-0.2691659 51.4924444, -0.2690703 51.4924368, -0.2691153 51.4922179)",,,,,,,
61513776,Bishops Close,residential,False,False,31.211000000000002,"LINESTRING (-0.2691153 51.4922179, -0.2690703 51.4924368, -0.2691659 51.4924444)",,,,,,,
61513776,Bishops Close,residential,False,True,56.757000000000005,"LINESTRING (-0.2696839 51.4922714, -0.2696405 51.4924822, -0.2691659 51.4924444)",,,,,,,
9185541,Bridge Street,residential,False,True,9.238,"LINESTRING (-0.2637967 51.4942138, -0.2637833 51.4941949, -0.2637535 51.4941353)",,20 mph,,,,,
22697162,Glebe Street,residential,False,False,17.485,"LINESTRING (-0.2593919 51.49068, -0.2591543 51.4907333)",,20 mph,,,,,
1081039488,Wellesley Road,primary,False,False,18.408,"LINESTRING (-0.2690566 51.4909395, -0.2691691 51.4909232, -0.2693187 51.4909137)",A3000,20 mph,,,,,
1081039490,Wellesley Road,primary,True,False,29.394999999999996,"LINESTRING (-0.2690566 51.4909395, -0.2690279 51.4909712, -0.2689341 51.491019, -0.2688098 51.4910866, -0.2687467 51.4911171)",A3000,20 mph,,,,,
8298002,Acton Lane,secondary,False,True,70.09899999999999,"LINESTRING (-0.2671588 51.4932785, -0.2668867 51.4929185, -0.2668602 51.4928679, -0.2668716 51.4927762, -0.2668841 51.4926892)",B490,,3,,,,
672721671,Acton Lane,secondary,True,False,16.911,"LINESTRING (-0.2671588 51.4932785, -0.2672258 51.4932967, -0.2672569 51.4933351, -0.2673061 51.4933908)",B490,,,,,,
9185588,Chiswick Road,residential,False,True,21.596,"LINESTRING (-0.2696717 51.4931338, -0.2697014 51.4930907, -0.2697193 51.4929438)",,,2,,,,
47046971,Chiswick High Road,primary,False,True,21.709,"LINESTRING (-0.2630231 51.4924669, -0.2630054 51.4924661, -0.2629508 51.492464, -0.2628911 51.4924622, -0.2627098 51.4924597)",A315,20 mph,2,,,,
"[1193316175, 842000679]",Chiswick High Road,primary,False,False,63.468,"LINESTRING (-0.2630231 51.4924669, -0.2630353 51.4924673, -0.263484 51.4924825, -0.2639385 51.4924979)",A315,20 mph,3,,,,
4830695,Heathfield Terrace,primary,False,True,154.151,"LINESTRING (-0.2628675 51.4922092, -0.2628833 51.4921882, -0.2629217 51.492143, -0.2630721 51.4920264, -0.2633735 51.4918508, -0.2635744 51.4917683, -0.2637214 51.4917288, -0.2638522 51.4916976, -0.2642757 51.4916208, -0.264736 51.4915551)",A3000,20 mph,2,,,,
"[1205473424, 842000669]",Heathfield Terrace,primary_link,True,False,31.046,"LINESTRING (-0.2628675 51.4922092, -0.2629253 51.4922964, -0.2629284 51.4923473, -0.2629318 51.4923545, -0.2629425 51.4923771, -0.2629677 51.4924045, -0.2630231 51.4924669)",A3000,20 mph,,,,,
"[1205473426, 842000677]",Heathfield Terrace,primary,False,False,29.92,"LINESTRING (-0.2628675 51.4922092, -0.2628249 51.4922755, -0.262793 51.4923251, -0.2627863 51.4923352, -0.2627728 51.4923554, -0.2627098 51.4924597)",A3000,20 mph,2,,,,
22697120,Alwyn Avenue,residential,False,False,154.844,"LINESTRING (-0.2658875 51.4900878, -0.2636511 51.490099)",,20 mph,,,,,
