osmid,highway,oneway,reversed,length,ref,lanes,name,geometry
627684632,residential,False,True,144.262,,,,"LINESTRING (0.4750111 7.1492271, 0.475034 7.149606, 0.4750454 7.1496426, 0.4750668 7.1496619, 0.4752217 7.1497338, 0.4753223 7.1497684, 0.4754578 7.1497936, 0.475895 7.1498588)"
627684645,residential,False,True,118.70499999999998,,,,"LINESTRING (0.4750111 7.1492271, 0.4749227 7.1491882, 0.4748476 7.1491443, 0.474635 7.148938, 0.4746008 7.1489094, 0.4745686 7.1488948, 0.4743849 7.1488529, 0.4743386 7.1488442, 0.474299 7.1488316, 0.4741032 7.1486985)"
627684631,residential,False,False,46.379,,,,"LINESTRING (0.475895 7.1498588, 0.4759154 7.1494422)"
627684630,residential,False,True,78.833,,,,"LINESTRING (0.475895 7.1498588, 0.4759634 7.149944, 0.476072 7.150127, 0.4761062 7.1501669, 0.4761518 7.1501955, 0.4764338 7.1502287)"
627684632,residential,False,False,144.262,,,,"LINESTRING (0.475895 7.1498588, 0.4754578 7.1497936, 0.4753223 7.1497684, 0.4752217 7.1497338, 0.4750668 7.1496619, 0.4750454 7.1496426, 0.475034 7.149606, 0.4750111 7.1492271)"
42568038,tertiary,False,False,62.613,,,,"LINESTRING (0.4764338 7.1502287, 0.4764978 7.1496692)"
42568038,tertiary,False,True,296.08799999999997,,,,"LINESTRING (0.4764338 7.1502287, 0.4764098 7.1504387, 0.4763501 7.1509621, 0.4761634 7.1524224, 0.4761551 7.1525521, 0.4761524 7.1527185, 0.4761546 7.1528748)"
627684630,residential,False,False,78.833,,,,"LINESTRING (0.4764338 7.1502287, 0.4761518 7.1501955, 0.4761062 7.1501669, 0.476072 7.150127, 0.4759634 7.149944, 0.475895 7.1498588)"
42568038,tertiary,False,True,88.771,,,,"LINESTRING (0.4765962 7.1487725, 0.4765428 7.1492566, 0.4765096 7.1495662)"
627684633,residential,False,True,112.877,,,,"LINESTRING (0.4765962 7.1487725, 0.4763094 7.1487743, 0.4755771 7.1486985)"
627684633,residential,False,False,112.877,,,,"LINESTRING (0.4755771 7.1486985, 0.4763094 7.1487743, 0.4765962 7.1487725)"
321875475,residential,False,True,5.339,,,,"LINESTRING (0.4790654 7.1508293, 0.4791035 7.1507997)"
321875475,residential,False,False,333.311,,,,"LINESTRING (0.4790654 7.1508293, 0.4781588 7.1515266, 0.4766548 7.1526358)"
627684637,residential,False,True,95.25,,,,"LINESTRING (0.4790654 7.1508293, 0.4787475 7.1503791, 0.4785908 7.1501145)"
42568038,tertiary,False,False,11.527,,,,"LINESTRING (0.4764978 7.1496692, 0.4765096 7.1495662)"
42568038,tertiary,False,True,62.613,,,,"LINESTRING (0.4764978 7.1496692, 0.4764338 7.1502287)"
627684628,residential,False,True,72.732,,,,"LINESTRING (0.4764978 7.1496692, 0.4762007 7.1496433, 0.4761028 7.14962, 0.4760452 7.1495794, 0.4759154 7.1494422)"
619350971,residential,False,True,253.08899999999997,,,,"LINESTRING (0.4741032 7.1486985, 0.4737619 7.1492654, 0.4737579 7.149286, 0.4737639 7.1493006, 0.4738598 7.1493692, 0.4738967 7.1493944, 0.4739068 7.1494237, 0.4739034 7.1494756, 0.4736607 7.1503672, 0.4736111 7.1504497, 0.4735722 7.1505029, 0.473426 7.1507052)"
627684645,residential,False,False,118.705,,,,"LINESTRING (0.4741032 7.1486985, 0.474299 7.1488316, 0.4743386 7.1488442, 0.4743849 7.1488529, 0.4745686 7.1488948, 0.4746008 7.1489094, 0.474635 7.148938, 0.4748476 7.1491443, 0.4749227 7.1491882, 0.4750111 7.1492271)"
627684637,residential,False,False,95.25,,,,"LINESTRING (0.4785908 7.1501145, 0.4787475 7.1503791, 0.4790654 7.1508293)"
627684637,residential,False,True,70.69,,,,"LINESTRING (0.4785908 7.1501145, 0.4784404 7.1499613, 0.4782079 7.1496081)"
627687415,residential,False,True,253.868,,,,"LINESTRING (0.4785908 7.1501145, 0.4781185 7.1501982, 0.4780206 7.1502075, 0.4777162 7.1501982, 0.4772106 7.1501436, 0.4768512 7.1500977, 0.4768317 7.1500824, 0.4768243 7.1500531, 0.4768512 7.1495656)"
244115774,residential,False,True,37.689,,,,"LINESTRING (0.4768512 7.1495656, 0.4765096 7.1495662)"
244115774,residential,False,False,149.88600000000002,,,,"LINESTRING (0.4768512 7.1495656, 0.4769871 7.1495654, 0.4772459 7.1495654, 0.4776438 7.1495887, 0.4780614 7.149616, 0.4782079 7.1496081)"
627687415,residential,False,False,253.868,,,,"LINESTRING (0.4768512 7.1495656, 0.4768243 7.1500531, 0.4768317 7.1500824, 0.4768512 7.1500977, 0.4772106 7.1501436, 0.4777162 7.1501982, 0.4780206 7.1502075, 0.4781185 7.1501982, 0.4785908 7.1501145)"
243730572,residential,False,False,12.896,,,,"LINESTRING (0.4788124 7.1493446, 0.4789135 7.1492864)"
243730572,residential,False,True,72.904,,,,"LINESTRING (0.4788124 7.1493446, 0.478669 7.1494141, 0.4784551 7.1495141, 0.4782079 7.1496081)"
630104375,residential,False,False,154.058,,,,"LINESTRING (0.4821633 7.1524996, 0.4826541 7.1519074, 0.4826769 7.1518655, 0.4826655 7.1518183, 0.4822021 7.1515699)"
630104375,residential,False,True,107.037,,,,"LINESTRING (0.4821633 7.1524996, 0.481771 7.1529467, 0.4815217 7.1532216)"
243106645,residential,False,False,63.3,,,,"LINESTRING (0.4815217 7.1532216, 0.4820064 7.1535262)"
243106645,residential,False,True,85.107,,,,"LINESTRING (0.4815217 7.1532216, 0.4808803 7.1527964)"
630104375,residential,False,False,107.037,,,,"LINESTRING (0.4815217 7.1532216, 0.481771 7.1529467, 0.4821633 7.1524996)"
630400450,residential,False,False,181.077,,,,"LINESTRING (0.4818495 7.1539972, 0.481824 7.1539493, 0.480339 7.1533949)"
630400450,residential,False,True,154.54700000000003,,,,"LINESTRING (0.4818495 7.1539972, 0.4818213 7.154105, 0.4814843 7.155339)"
474927907,secondary,False,False,69.376,,,St. Francis College Road,"LINESTRING (0.4814843 7.155339, 0.4820879 7.1555139)"
474927907,secondary,False,True,194.701,,,St. Francis College Road,"LINESTRING (0.4814843 7.155339, 0.4809228 7.1551762, 0.4797882 7.1548555)"
630400450,residential,False,False,154.54700000000003,,,,"LINESTRING (0.4814843 7.155339, 0.4818213 7.154105, 0.4818495 7.1539972)"
243107620,residential,False,True,85.07000000000001,,,,"LINESTRING (0.4752284 7.1568135, 0.4749037 7.1569673, 0.4748824 7.1569573, 0.4747454 7.1566274, 0.4747313 7.1566033)"
243107620,residential,False,False,85.07,,,,"LINESTRING (0.4747313 7.1566033, 0.4747454 7.1566274, 0.4748824 7.1569573, 0.4749037 7.1569673, 0.4752284 7.1568135)"
243107620,residential,False,True,156.512,,,,"LINESTRING (0.4747313 7.1566033, 0.4746783 7.1566223, 0.4744713 7.1567143, 0.4744488 7.1567032, 0.4744177 7.156673, 0.4743366 7.156411, 0.4743272 7.1563498, 0.4743433 7.1563019, 0.4743929 7.1562541, 0.474763 7.1560599, 0.474938 7.1559879)"
1111996696,residential,False,False,81.289,,,,"LINESTRING (0.4747313 7.1566033, 0.4749102 7.156509, 0.4749424 7.1564563, 0.474938 7.1559879)"
1070233852,residential,False,True,57.928,,,,"LINESTRING (0.4748979 7.1550162, 0.4749281 7.1549665, 0.4749289 7.1549247, 0.4749257 7.1548956, 0.4749318 7.154873, 0.4752505 7.1546839)"
1111996693,residential,False,False,69.325,,,,"LINESTRING (0.478706 7.1534567, 0.4788258 7.1536959, 0.4790238 7.1539932)"
1111996694,residential,False,True,99.028,,,,"LINESTRING (0.4781452 7.154848, 0.4773697 7.1552964)"
626082715,trunk,False,False,42.279,N2,,,"LINESTRING (0.4773697 7.1552964, 0.4772004 7.1549553)"
1111996694,residential,False,False,99.028,,,,"LINESTRING (0.4773697 7.1552964, 0.4781452 7.154848)"
626082715,trunk,False,True,85.45200000000001,N2,,,"LINESTRING (0.4773697 7.1552964, 0.477431 7.1554199, 0.4775029 7.1555647, 0.477544 7.1556773, 0.4775713 7.1557923, 0.4775842 7.155911, 0.4775894 7.156023)"
243107620,residential,False,False,156.51200000000003,,,,"LINESTRING (0.474938 7.1559879, 0.474763 7.1560599, 0.4743929 7.1562541, 0.4743433 7.1563019, 0.4743272 7.1563498, 0.4743366 7.156411, 0.4744177 7.156673, 0.4744488 7.1567032, 0.4744713 7.1567143, 0.4746783 7.1566223, 0.4747313 7.1566033)"
1111996696,residential,False,True,81.289,,,,"LINESTRING (0.474938 7.1559879, 0.4749424 7.1564563, 0.4749102 7.156509, 0.4747313 7.1566033)"
243107620,residential,False,True,140.517,,,,"LINESTRING (0.474938 7.1559879, 0.4754939 7.1557592, 0.4760975 7.1554665)"
1111996700,residential,False,True,59.704,,,,"LINESTRING (0.4775894 7.156023, 0.4780877 7.1558136)"
626082715,trunk,False,False,85.452,N2,,,"LINESTRING (0.4775894 7.156023, 0.4775842 7.155911, 0.4775713 7.1557923, 0.477544 7.1556773, 0.4775029 7.1555647, 0.477431 7.1554199, 0.4773697 7.1552964)"
626082715,trunk,False,True,103.755,N2,,,"LINESTRING (0.4775894 7.156023, 0.4776238 7.1567644, 0.4776327 7.1569551)"
630399085,residential,False,True,29.66,,,,"LINESTRING (0.4821662 7.1533117, 0.4820064 7.1535262)"
