osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,tunnel,junction
27782856,False,Husova,residential,True,90.05,"LINESTRING (15.7923095 49.9487579, 15.7928366 49.948099, 15.7928584 49.9480656, 15.7928698 49.9480339)",,,,,,
27858655,False,Husova,residential,False,82.958,"LINESTRING (15.7929704 49.9495361, 15.7929498 49.9495258, 15.7926183 49.9493583, 15.7922548 49.9491722, 15.7921664 49.9491321, 15.7920468 49.9490863)",,,,,,
27782856,False,Husova,residential,False,139.79899999999998,"LINESTRING (15.7920468 49.9490863, 15.7919999 49.949142, 15.7916156 49.9495988, 15.7912817 49.9500022, 15.7912636 49.9500223, 15.7912353 49.9500476, 15.7912163 49.9500631, 15.7911971 49.9500743, 15.7910533 49.9501607)",,,,,,
27782856,False,Husova,residential,True,41.07,"LINESTRING (15.7920468 49.9490863, 15.792088 49.9490348, 15.7923095 49.9487579)",,,,,,
27858655,False,Husova,residential,True,82.958,"LINESTRING (15.7920468 49.9490863, 15.7921664 49.9491321, 15.7922548 49.9491722, 15.7926183 49.9493583, 15.7929498 49.9495258, 15.7929704 49.9495361)",,,,,,
"[955753997, 955753995, 955753996, 955754013]",True,Rubešova,tertiary,False,165.32500000000002,"LINESTRING (15.7982206 49.9554787, 15.7982574 49.955444, 15.7982842 49.9554243, 15.7984404 49.9553228, 15.7985195 49.9552589, 15.7986591 49.9551546, 15.79877 49.9550718, 15.7989401 49.9549513, 15.7990578 49.9548629, 15.799182 49.954762, 15.7992899 49.9546719, 15.7993781 49.9545915, 15.79946 49.9545134, 15.7995067 49.9544643, 15.7995643 49.9543962, 15.7996123 49.9543338, 15.7996302 49.9543081)",34025,50,1,yes,,
1187844269,True,,tertiary,False,14.498000000000001,"LINESTRING (15.7982206 49.9554787, 15.7982453 49.9554751, 15.7982705 49.9554735, 15.7982958 49.9554739, 15.7983209 49.9554763, 15.7983453 49.9554807, 15.7983686 49.9554871, 15.7983906 49.9554952, 15.7984108 49.955505)",34026,50,1,,,roundabout
"[691320386, 533400166]",True,Masarykovo náměstí,secondary,False,73.644,"LINESTRING (15.7879391 49.952035, 15.7879561 49.9520568, 15.7879753 49.9520779, 15.7880038 49.9521048, 15.788055 49.9521457, 15.788087 49.9521679, 15.7881289 49.9521926, 15.7881914 49.952225, 15.7882799 49.9522649, 15.7883214 49.9522827, 15.7885734 49.952388, 15.7887151 49.952458)",324,50,1,,,
691320387,True,Masarykovo náměstí,primary,False,26.641000000000002,"LINESTRING (15.7879391 49.952035, 15.7879468 49.9520502, 15.7879517 49.9520658, 15.7879535 49.9520818, 15.7879523 49.9520977, 15.7879481 49.9521135, 15.7879409 49.9521287, 15.7879309 49.9521434, 15.7879182 49.9521571, 15.787903 49.9521697, 15.7878856 49.9521811, 15.7878661 49.952191, 15.7878448 49.9521993, 15.7878222 49.9522058, 15.7877985 49.9522106, 15.7877741 49.9522134)",17,50,1,,,roundabout
955799766,True,Palackého třída,primary,False,56.596000000000004,"LINESTRING (15.7921748 49.9470758, 15.792115 49.9471202, 15.7919198 49.9472653, 15.7916667 49.9474658)",17,50,,,,
27388704,True,Rooseveltova,residential,False,31.961999999999996,"LINESTRING (15.7895414 49.9499212, 15.7895022 49.9499071, 15.789426 49.9498793, 15.7893859 49.9498605, 15.7893612 49.9498488, 15.7893283 49.94983, 15.789296 49.9498133, 15.7892428 49.9497902, 15.7892004 49.9497739, 15.7891696 49.9497633)",,,,,,
"[955799780, 356839173]",True,Rooseveltova,residential,False,34.894999999999996,"LINESTRING (15.7895414 49.9499212, 15.7895122 49.9498905, 15.7894787 49.9498635, 15.7894174 49.9498178, 15.7893881 49.9497935, 15.7893496 49.9497491, 15.7893133 49.9497146, 15.7892788 49.9496856, 15.7892548 49.9496684)",,,,,,
27858654,True,Fibichova,residential,False,51.973,"LINESTRING (15.7917086 49.9484953, 15.7921986 49.9487099, 15.7923095 49.9487579)",,,,,,
385470150,False,Fibichova,residential,False,69.411,"LINESTRING (15.7917086 49.9484953, 15.7916632 49.9485217, 15.7916229 49.9485452, 15.7916026 49.9485548, 15.7915626 49.948569, 15.7914933 49.9485893, 15.7912244 49.9486501, 15.7911822 49.9486615, 15.7911367 49.9486805, 15.791107 49.9486978, 15.7910607 49.948731, 15.7910332 49.9487528, 15.7910045 49.9487825, 15.7909538 49.948849)",,,,,,
385470150,False,Fibichova,residential,True,69.411,"LINESTRING (15.7909538 49.948849, 15.7910045 49.9487825, 15.7910332 49.9487528, 15.7910607 49.948731, 15.791107 49.9486978, 15.7911367 49.9486805, 15.7911822 49.9486615, 15.7912244 49.9486501, 15.7914933 49.9485893, 15.7915626 49.948569, 15.7916026 49.9485548, 15.7916229 49.9485452, 15.7916632 49.9485217, 15.7917086 49.9484953)",,,,,,
691320387,True,Masarykovo náměstí,primary,False,2.283,"LINESTRING (15.787925 49.9520166, 15.7879326 49.9520256, 15.7879391 49.952035)",17,50,1,,,roundabout
533554996,True,Široká,residential,False,9.019,"LINESTRING (15.7907162 49.953415, 15.7907914 49.9533499)",,,1,,,
27804994,True,,secondary,False,14.403999999999998,"LINESTRING (15.7907162 49.953415, 15.7907288 49.9534049, 15.7907404 49.9533977, 15.790755 49.9533907, 15.7907709 49.9533851, 15.7907879 49.9533809, 15.7908055 49.9533782, 15.7908236 49.9533771, 15.7908421 49.9533776, 15.7908604 49.9533797, 15.7908764 49.953383, 15.7908948 49.9533886)",324,50,1,,,roundabout
955249296,True,Masarykovo náměstí,secondary,False,8.559,"LINESTRING (15.7907914 49.9533499, 15.7908285 49.9533631, 15.7908948 49.9533886)",324,50,1,,,
955249297,True,Široká,residential,False,25.075000000000003,"LINESTRING (15.7907914 49.9533499, 15.7908806 49.9532783, 15.7909197 49.9532488, 15.7910286 49.9531847)",,,1,,,
1187844269,True,,tertiary,False,3.58,"LINESTRING (15.7984108 49.955505, 15.7984296 49.9555166, 15.7984443 49.9555288)",34026,50,1,,,roundabout
533558438,False,Tovární,tertiary,False,167.183,"LINESTRING (15.7972639 49.9556079, 15.7971056 49.9556076, 15.7970137 49.9556063, 15.7969143 49.9556023, 15.7967801 49.9555937, 15.79651 49.9555663, 15.7961729 49.9555225, 15.7956152 49.9554458, 15.7950603 49.9553731, 15.7949651 49.9553574)",34026,,,,,
533558439,True,Tovární,tertiary,False,59.690000000000005,"LINESTRING (15.7972639 49.9556079, 15.7973017 49.9556067, 15.7973278 49.9556055, 15.7975592 49.9555912, 15.7977015 49.955581, 15.7978967 49.9555663, 15.7979596 49.9555614, 15.798003 49.9555573, 15.7980931 49.9555494)",34026,50,1,,,
674563562,False,Novoměstská,residential,False,4.738,"LINESTRING (15.8001357 49.9474064, 15.8000823 49.9474316)",,50,,,,
533563023,False,Václavská,residential,True,34.46,"LINESTRING (15.8001357 49.9474064, 15.8001215 49.9473904, 15.8001131 49.9473784, 15.8001056 49.947361, 15.8001008 49.9473421, 15.8000965 49.9473215, 15.8000927 49.9472934, 15.8000914 49.9472601, 15.8000952 49.9472232, 15.8001094 49.947183, 15.8001503 49.9471068)",,50,2,,,
674563564,False,Novoměstská,residential,True,46.257999999999996,"LINESTRING (15.8001357 49.9474064, 15.8002017 49.9473711, 15.8003262 49.9473127, 15.8004398 49.9472658, 15.8005225 49.947235, 15.8005936 49.9472108, 15.8006818 49.947187)",,50,,,,
533563021,True,Václavská,residential,False,59.365,"LINESTRING (15.7997598 49.9475702, 15.7997917 49.9475545, 15.7998185 49.9475396, 15.7998433 49.9475228, 15.7998662 49.9475044, 15.7998852 49.947487, 15.7999022 49.9474678, 15.7999159 49.9474481, 15.8000288 49.9472644, 15.8000777 49.9471949, 15.8001503 49.9471068)",,50,2,,,
674563563,False,Novoměstská,residential,True,27.763,"LINESTRING (15.7997598 49.9475702, 15.799889 49.9475191, 15.7999773 49.9474803, 15.8000823 49.9474316)",,50,,,,
674563565,False,Novoměstská,residential,False,88.358,"LINESTRING (15.7997598 49.9475702, 15.7996956 49.9475927, 15.7995641 49.9476414, 15.7994535 49.9476822, 15.7993595 49.9477222, 15.7992722 49.9477619, 15.7991898 49.9478064, 15.7988428 49.9480078, 15.798778 49.9480462)",,50,,,,
955249301,True,,secondary,False,16.257,"LINESTRING (15.7908866 49.9535416, 15.790869 49.9535461, 15.7908506 49.953549, 15.7908318 49.9535503, 15.7908129 49.9535498, 15.7907942 49.9535476, 15.7907763 49.9535438, 15.7907593 49.9535384, 15.7907437 49.9535315, 15.7907298 49.9535232, 15.7907177 49.9535138, 15.7907079 49.9535034, 15.7907004 49.9534922)",324,50,1,,,roundabout
27388691,False,Jungmannovo nábřeží,residential,True,73.21699999999998,"LINESTRING (15.7943708 49.9475663, 15.7943663 49.9475887, 15.7943557 49.9476148, 15.7943385 49.9476435, 15.7942537 49.9477581, 15.7941794 49.947847, 15.7940432 49.947998, 15.793998 49.948043, 15.7939692 49.9480692, 15.7939368 49.9480923, 15.7939146 49.9481042, 15.7938665 49.94813)",,,,,,
27858629,True,Jungmannovo nábřeží,residential,False,22.884999999999998,"LINESTRING (15.7943708 49.9475663, 15.7943655 49.9475264, 15.7943697 49.9475055, 15.7943799 49.9474762, 15.7944275 49.9473657)",,,,,,
27388703,False,Havlíčkova,residential,False,105.17199999999998,"LINESTRING (15.7946258 49.948818, 15.7946433 49.9488296, 15.7946613 49.9488485, 15.7946816 49.948885, 15.7947282 49.9489928, 15.7947442 49.9490408, 15.7947641 49.9491083, 15.7947747 49.9491684, 15.7947893 49.9492832, 15.7948084 49.9494232, 15.7948167 49.9494722, 15.7948302 49.9495112, 15.7948517 49.9495511, 15.7948833 49.9495936, 15.794915 49.9496273, 15.7949471 49.9496551, 15.7950149 49.9497101)",,,,,,
27388703,False,Havlíčkova,residential,True,4.753,"LINESTRING (15.7946258 49.948818, 15.7946001 49.9488008, 15.7945777 49.9487886)",,,,,,
27388703,False,Havlíčkova,residential,False,4.753,"LINESTRING (15.7945777 49.9487886, 15.7946001 49.9488008, 15.7946258 49.948818)",,,,,,
27388703,False,Havlíčkova,residential,True,89.55699999999999,"LINESTRING (15.7945777 49.9487886, 15.7945275 49.9487612, 15.7944567 49.9487184, 15.7944169 49.9486852, 15.7943733 49.9486457, 15.7938665 49.94813)",,,,,,
674854448,True,Koželužská,residential,False,151.279,"LINESTRING (15.7945777 49.9487886, 15.7946348 49.9487499, 15.7946561 49.9487355, 15.7948449 49.9485843, 15.7948739 49.9485647, 15.7949045 49.9485522, 15.7949443 49.9485411, 15.79504 49.9485199, 15.7950944 49.9485059, 15.7951241 49.9484955, 15.7951677 49.9484787, 15.7951984 49.9484685, 15.795241 49.9484604, 15.7953343 49.9484464, 15.7953951 49.948436, 15.7954711 49.948418, 15.7955108 49.948406, 15.7962121 49.9481065, 15.7962558 49.9480915, 15.7963277 49.9480702)",,,,,,
27782809,False,nábřeží Karla Čapka,residential,True,63.638000000000005,"LINESTRING (15.7917644 49.9505548, 15.7922351 49.9503274, 15.7922977 49.9503054, 15.7923469 49.9502932, 15.7923912 49.9502851, 15.792483 49.9502757, 15.7925203 49.9502719)",,,,,,
955799761,True,Havlíčkova,residential,False,13.987,"LINESTRING (15.7929923 49.9473938, 15.7928461 49.9473103)",,,,,,
"[955799748, 27388703, 27388702, 611508063]",False,Havlíčkova,residential,False,103.293,"LINESTRING (15.7929923 49.9473938, 15.7930854 49.9474556, 15.7932217 49.947547, 15.7932639 49.947576, 15.7933145 49.9476157, 15.7933414 49.9476397, 15.7933615 49.9476577, 15.7935571 49.9478402, 15.793615 49.9478942, 15.7936683 49.9479444, 15.7938073 49.9480704, 15.7938401 49.9481031, 15.7938665 49.94813)",,,,yes,,
955754020,False,V Tejnecku,residential,False,76.669,"LINESTRING (15.8006355 49.948014, 15.8006007 49.9479935, 15.8005625 49.9479668, 15.8004594 49.9478913, 15.8003855 49.9478272, 15.8002976 49.9477424, 15.8002664 49.9477028, 15.8002415 49.9476684, 15.8001833 49.9475691, 15.8001469 49.9475163, 15.8000823 49.9474316)",,,,,,
955754020,False,V Tejnecku,residential,True,20.311999999999998,"LINESTRING (15.8006355 49.948014, 15.800682 49.9480352, 15.8007494 49.9480586, 15.8008056 49.948075, 15.800887 49.9480975)",,,,,,
"[27858628, 27785134]",False,"['Na Valech', 'Sladkovského']",residential,"[False, True]",119.695,"LINESTRING (15.8003733 49.9513665, 15.8004347 49.9515771, 15.800451 49.9516097, 15.8004742 49.9516423, 15.8005174 49.9516721, 15.8005571 49.9516915, 15.800611 49.9517094, 15.800667 49.9517192, 15.8007185 49.9517233, 15.8007735 49.9517184, 15.8012023 49.9516474, 15.8013077 49.9516316, 15.8013761 49.9516261, 15.801441 49.9516235, 15.8015044 49.9516248, 15.8015729 49.9516304, 15.8016445 49.9516431)",,,,,,
27858628,False,Sladkovského,residential,True,43.185,"LINESTRING (15.8003733 49.9513665, 15.8002891 49.9510779, 15.8002762 49.9510249, 15.8002664 49.9509843)",,,,,,
675445532,False,,residential,False,32.705,"LINESTRING (15.8003733 49.9513665, 15.8002965 49.9513829, 15.8002546 49.9513865, 15.8001815 49.9513865, 15.7999209 49.9513796)",,,,,,
27793607,False,Zahradní,residential,False,57.682,"LINESTRING (15.7999209 49.9513796, 15.8000374 49.9518929)",,,,,,
27793607,False,Zahradní,residential,True,42.153,"LINESTRING (15.7999209 49.9513796, 15.7998517 49.9510538, 15.7998411 49.951004)",,,,,,
675445532,False,,residential,True,32.705000000000005,"LINESTRING (15.7999209 49.9513796, 15.8001815 49.9513865, 15.8002546 49.9513865, 15.8002965 49.9513829, 15.8003733 49.9513665)",,,,,,
946009293,True,Školní náměstí,residential,False,10.724,"LINESTRING (15.7960972 49.9510927, 15.7959658 49.9511391)",,30,,,,
27782826,False,Školní náměstí,residential,False,105.195,"LINESTRING (15.7960972 49.9510927, 15.796233 49.9510623, 15.7967485 49.9509469, 15.7970391 49.9508822, 15.7971977 49.9508458, 15.7972718 49.9508301, 15.7973332 49.950816, 15.7973815 49.9508025, 15.7974213 49.9507883, 15.7974476 49.9507759, 15.7974674 49.9507607)",,30,,,,
27782842,False,Tylovo nábřeží,residential,False,220.83700000000005,"LINESTRING (15.7976161 49.9545045, 15.7969866 49.9545463, 15.7964551 49.9545409, 15.7955947 49.9545206, 15.7953325 49.9545047, 15.7952158 49.9544959, 15.7951462 49.954488, 15.7950815 49.9544751, 15.7950308 49.954458, 15.7949915 49.9544394, 15.7949453 49.9544112, 15.7948756 49.95436, 15.7947157 49.9542227)",,,,,,
946009295,False,Hradební,living_street,False,3.919,"LINESTRING (15.7959483 49.9511057, 15.7959658 49.9511391)",,,,,,
946009292,True,Školní náměstí,residential,False,10.754000000000001,"LINESTRING (15.7959483 49.9511057, 15.795994 49.9511026, 15.7960371 49.9510989, 15.7960972 49.9510927)",,30,,,,
27793662,False,Tyršovo náměstí,residential,False,40.744,"LINESTRING (15.7983012 49.9499082, 15.7983032 49.9498971, 15.798302 49.9498747, 15.7982992 49.9498552, 15.7982801 49.9496427, 15.79828 49.9496207, 15.798285 49.9496047, 15.798287 49.9495985, 15.7983113 49.949545)",,,,,,
27793662,False,Tyršovo náměstí,residential,True,116.35600000000001,"LINESTRING (15.7983012 49.9499082, 15.7983036 49.9499294, 15.7983067 49.9499442, 15.7983067 49.949962, 15.7984031 49.9506575, 15.7984303 49.9508538, 15.7984437 49.9509505)",,,,,,
27793662,False,Tyršovo náměstí,residential,False,116.35600000000001,"LINESTRING (15.7984437 49.9509505, 15.7984303 49.9508538, 15.7984031 49.9506575, 15.7983067 49.949962, 15.7983067 49.9499442, 15.7983036 49.9499294, 15.7983012 49.9499082)",,,,,,
27793663,False,Školní náměstí,residential,False,21.288,"LINESTRING (15.7984437 49.9509505, 15.7984624 49.9509645, 15.7984914 49.9509849, 15.7985203 49.951003, 15.7985547 49.9510209, 15.7985965 49.9510399, 15.7986485 49.9510563, 15.7986753 49.9510678)",,,,,,
27793663,False,Školní náměstí,residential,True,80.007,"LINESTRING (15.7984437 49.9509505, 15.7982532 49.9508079, 15.7981865 49.9507689, 15.7981368 49.9507502, 15.798101 49.9507442, 15.7980749 49.950744, 15.7980198 49.9507466, 15.797871 49.9507558, 15.797587 49.9507757, 15.7975489 49.950777, 15.7975205 49.9507753, 15.7974984 49.9507713, 15.7974824 49.9507653, 15.7974674 49.9507607)",,,,,,
955197489,False,Husova,residential,False,6.697,"LINESTRING (15.7887151 49.952458, 15.7886658 49.9525092)",,,,,,
27782856,False,Husova,residential,True,307.9900000000001,"LINESTRING (15.7887151 49.952458, 15.7888178 49.9523513, 15.7890612 49.952071, 15.7894041 49.9516637, 15.7894673 49.9515798, 15.7895083 49.9515253, 15.7898113 49.9511842, 15.7900659 49.9508976, 15.7901453 49.950828, 15.7903511 49.9506165, 15.7903853 49.9505849, 15.7904369 49.9505485, 15.7905192 49.9505016, 15.7905679 49.9504712, 15.7908393 49.9502579, 15.7908994 49.9502334, 15.7909575 49.9502138, 15.7909875 49.9502003, 15.7910533 49.9501607)",,,,,,
955197490,True,Masarykovo náměstí,secondary,False,179.57999999999998,"LINESTRING (15.7887151 49.952458, 15.7895524 49.9528709, 15.7896064 49.9528984, 15.7899248 49.9530603, 15.7900911 49.9531361, 15.7901615 49.9531659, 15.7902266 49.9531887, 15.7902859 49.9532069, 15.7904192 49.953248, 15.7905207 49.9532785, 15.7905896 49.9532966, 15.7906722 49.9533164, 15.7907101 49.9533262, 15.7907481 49.9533366, 15.7907914 49.9533499)",324,50,1,,,
954602660,False,Lupáčova,residential,True,2.939,"LINESTRING (15.7930521 49.9548251, 15.7930739 49.9548027)",,,,,,
"[954602667, 954602662, 533554991]",True,Poděbradova,tertiary,False,98.34800000000001,"LINESTRING (15.7930521 49.9548251, 15.7928873 49.9547808, 15.7928495 49.95477, 15.792801 49.9547536, 15.7927279 49.9547254, 15.7926459 49.9546914, 15.7925586 49.954653, 15.79247 49.9546101, 15.7923962 49.9545723, 15.7923405 49.9545396, 15.7922914 49.9545088, 15.7922266 49.9544652, 15.7921625 49.95442, 15.7920854 49.9543572, 15.7919943 49.9542814)",34026,50,"['1', '2']",,,
954602660,False,Lupáčova,residential,False,2.939,"LINESTRING (15.7930739 49.9548027, 15.7930521 49.9548251)",,,,,,
"[691320432, 27782843, 27782844, 27782839]",False,Lupáčova,residential,True,136.06699999999998,"LINESTRING (15.7930739 49.9548027, 15.7931026 49.954776, 15.7931329 49.954752, 15.7931715 49.9547292, 15.7934322 49.9545959, 15.7935133 49.9545525, 15.7935541 49.9545342, 15.7935948 49.9545187, 15.7936385 49.9545045, 15.7936886 49.9544902, 15.7939551 49.9544236, 15.7944479 49.9543034, 15.7946599 49.9542497, 15.7946948 49.9542378, 15.7947157 49.9542227)",,,,yes,,
954602661,True,Poděbradova,tertiary,False,16.373,"LINESTRING (15.7930739 49.9548027, 15.7931307 49.9548321, 15.7931655 49.9548481, 15.7932609 49.9548873)",34026,,2,,,
"[533554995, 953102023]",True,Masarykovo náměstí,secondary,False,124.334,"LINESTRING (15.7906932 49.9534696, 15.7906887 49.953449, 15.7906848 49.9534375, 15.7906763 49.9534223, 15.7906703 49.9534146, 15.7906625 49.9534072, 15.7906399 49.9533926, 15.7906148 49.9533797, 15.7905892 49.9533695, 15.7905602 49.9533605, 15.7903804 49.9533097, 15.7902996 49.9532868, 15.7902234 49.9532629, 15.7901431 49.9532346, 15.7900616 49.9532011, 15.7899321 49.9531436, 15.7898382 49.9530976, 15.7897248 49.953042, 15.7894858 49.9529245, 15.7893035 49.9528322)",324,50,1,,,
955249299,True,,secondary,False,6.401,"LINESTRING (15.7906932 49.9534696, 15.7906933 49.953458, 15.7906954 49.9534472, 15.7907001 49.9534359, 15.790707 49.9534251, 15.7907162 49.953415)",324,50,1,,,roundabout
954602663,True,Poděbradova,tertiary,False,25.326,"LINESTRING (15.7909585 49.9534435, 15.7911298 49.9535519, 15.7912134 49.9536015)",34026,50,1,,,
"[955249298, 955249302]",True,,secondary,False,10.652999999999999,"LINESTRING (15.7909585 49.9534435, 15.7909614 49.9534539, 15.7909622 49.9534646, 15.790961 49.9534752, 15.7909578 49.9534857, 15.7909527 49.9534958, 15.7909456 49.9535054, 15.7909368 49.9535144, 15.7909263 49.9535226, 15.7909143 49.95353)",324,50,1,,,roundabout
955249303,True,,secondary,False,2.516,"LINESTRING (15.790946 49.9534224, 15.7909533 49.9534327, 15.7909585 49.9534435)",324,50,1,,,roundabout
955249301,True,,secondary,False,2.569,"LINESTRING (15.7907004 49.9534922, 15.7906958 49.953481, 15.7906932 49.9534696)",324,50,1,,,roundabout
955799773,True,Palackého třída,primary,False,12.187,"LINESTRING (15.7892548 49.9496684, 15.7891696 49.9497633)",17,50,,,,
955799776,False,Rooseveltova,residential,False,7.7989999999999995,"LINESTRING (15.7892548 49.9496684, 15.7892129 49.949646, 15.789168 49.9496261)",,,,,,
953102023,True,Masarykovo náměstí,secondary,False,58.065,"LINESTRING (15.7893035 49.9528322, 15.7886658 49.9525092)",324,50,1,,,
955197491,True,,residential,False,60.079,"LINESTRING (15.7893035 49.9528322, 15.7891732 49.9527295, 15.7891476 49.9527115, 15.7891247 49.9526985, 15.7887887 49.9525321, 15.7887596 49.9525158, 15.788738 49.9524994, 15.7887261 49.9524855, 15.7887169 49.9524705, 15.7887151 49.952458)",,,,,,
955200940,False,U Parku,residential,True,9.434,"LINESTRING (15.7921168 49.954295, 15.7920923 49.9542843, 15.7920691 49.9542778, 15.792042 49.954275, 15.7920184 49.9542753, 15.7919943 49.9542814)",,,,,,
"[954602665, 955200947]",True,Poděbradova,tertiary,False,89.399,"LINESTRING (15.7921168 49.954295, 15.7921511 49.9543244, 15.7922235 49.9543789, 15.7922874 49.9544254, 15.7923383 49.9544597, 15.7923494 49.9544667, 15.7923916 49.9544932, 15.7924031 49.9544999, 15.7924425 49.9545229, 15.7924614 49.9545328, 15.7925005 49.9545533, 15.792575 49.9545884, 15.7926378 49.9546166, 15.7927029 49.9546447, 15.7927822 49.9546775, 15.7928521 49.9547057, 15.7929503 49.954743, 15.7929806 49.9547557, 15.7930092 49.9547691, 15.7930739 49.9548027)",34026,50,1,,,
"[955200945, 954602663]",True,Poděbradova,tertiary,False,100.84900000000002,"LINESTRING (15.7912134 49.9536015, 15.7913161 49.9536624, 15.7914501 49.953747, 15.791544 49.9538129, 15.7916462 49.9538931, 15.7917927 49.9540176, 15.7919353 49.9541397, 15.7921168 49.954295)",34026,50,1,,,
"[955200939, 955200942]",True,,residential,False,95.39599999999999,"LINESTRING (15.7912134 49.9536015, 15.7912943 49.9536611, 15.7914737 49.9538117, 15.7915989 49.9539067, 15.7917524 49.9540306, 15.7919002 49.954157, 15.7919959 49.9542364, 15.7920041 49.9542461, 15.7920045 49.9542547, 15.7920026 49.9542671, 15.7919943 49.9542814)",,,,,,
955754008,False,Rubešova,residential,True,5.738,"LINESTRING (15.8010307 49.9522677, 15.8010736 49.9523113)",,,,,,
27793595,False,V Blehovsku,residential,False,5.611,"LINESTRING (15.7996302 49.9543081, 15.7996985 49.9543329)",,,,,,
"[955753993, 955753998, 955753999, 955754000, 955754010]",True,Rubešova,tertiary,False,256.94999999999993,"LINESTRING (15.7996302 49.9543081, 15.7996645 49.9542588, 15.799719 49.9541698, 15.7997767 49.9540429, 15.7998202 49.9539252, 15.7998421 49.9538551, 15.7998692 49.953749, 15.7999228 49.9535415, 15.7999728 49.9533407, 15.8000079 49.9532383, 15.8000449 49.9531517, 15.8000654 49.9531017, 15.8001417 49.952951, 15.8001863 49.9528794, 15.8002375 49.9528059, 15.8003144 49.9527127, 15.8003739 49.9526496, 15.8004565 49.9525781, 15.8005937 49.9524842, 15.8007615 49.952391, 15.8009249 49.9523125, 15.8010307 49.9522677)",34025,50,1,yes,,
955799765,True,Palackého třída,primary,False,93.26400000000001,"LINESTRING (15.7916667 49.9474658, 15.7913887 49.9477026, 15.7912398 49.9478379, 15.7910316 49.9480266, 15.7909013 49.9481446)",17,50,,,,
955799766,True,Palackého třída,primary,False,86.32899999999998,"LINESTRING (15.7916667 49.9474658, 15.7913943 49.9476493, 15.7909928 49.9480097, 15.7909769 49.9480241, 15.7909582 49.9480366, 15.7909389 49.9480436, 15.7909167 49.9480436, 15.7908941 49.9480379)",17,50,,,,
955799770,True,Palackého třída,primary,False,133.549,"LINESTRING (15.7903117 49.9486786, 15.7900555 49.9489133, 15.7899266 49.9490323, 15.7893851 49.9495364, 15.7892548 49.9496684)",17,50,,,,
955799771,True,Palackého třída,primary,False,135.449,"LINESTRING (15.7903117 49.9486786, 15.7900955 49.9488171, 15.7900127 49.9488945, 15.7893439 49.9495198, 15.789243 49.9496143, 15.7892332 49.9496208, 15.789227 49.9496233, 15.7892151 49.9496274, 15.7891998 49.9496302, 15.7891898 49.9496307, 15.7891783 49.9496296, 15.789168 49.9496261)",17,50,,,,
955799777,True,Palackého třída,primary,False,28.291,"LINESTRING (15.7891696 49.9497633, 15.7891042 49.9498434, 15.7889859 49.9499886)",17,50,,,,
955799752,True,Palackého třída,primary,False,5.225,"LINESTRING (15.7923376 49.946953, 15.7922894 49.9469883)",17,50,,,,
955799760,True,Havlíčkova,residential,False,68.084,"LINESTRING (15.7923376 49.946953, 15.7924753 49.9470234, 15.7925355 49.9470619, 15.7927945 49.9472274, 15.7928111 49.9472386, 15.7928258 49.9472496, 15.7929923 49.9473938)",,,,,,
"[955799739, 955799775]",True,Palackého třída,primary,False,241.252,"LINESTRING (15.7889859 49.9499886, 15.7888751 49.9501397, 15.7887871 49.9502666, 15.7885756 49.9505888, 15.7884688 49.9507447, 15.7882326 49.9510898, 15.7881463 49.9512259, 15.7880831 49.951339, 15.7880063 49.9515089, 15.7879345 49.9517026, 15.7879099 49.9517826, 15.7878903 49.951846, 15.7878817 49.9518775, 15.7878785 49.9518943, 15.7878768 49.9519076, 15.7878773 49.9519212, 15.7878794 49.9519367, 15.7878838 49.9519519, 15.7878911 49.9519673, 15.7878979 49.9519789, 15.7879067 49.9519917, 15.787925 49.9520166)",17,50,1,,,
955799777,True,Palackého třída,primary,False,82.18400000000001,"LINESTRING (15.7889859 49.9499886, 15.7888923 49.9500491, 15.7888754 49.9500627, 15.7887752 49.9502005, 15.7885835 49.9504943, 15.7885093 49.950603, 15.788499 49.9506123, 15.7884826 49.9506185, 15.7884649 49.9506187, 15.788447 49.9506163)",17,50,,,,
"[27782864, 1016675536]",False,Rooseveltova,residential,True,87.82000000000001,"LINESTRING (15.789168 49.9496261, 15.7891319 49.949611, 15.7890978 49.9495983, 15.7890148 49.9495726, 15.788508 49.9494138, 15.7884553 49.9493972, 15.7883988 49.9493795, 15.788344 49.9493624, 15.7882883 49.9493449, 15.7882534 49.949334, 15.7882104 49.9493205, 15.7880669 49.9492778)",,,,,,
955799772,True,Palackého třída,primary,False,133.375,"LINESTRING (15.789168 49.9496261, 15.7892953 49.9495001, 15.7899753 49.9488781, 15.7902335 49.948642)",17,50,,,,
955799776,False,Rooseveltova,residential,True,7.7989999999999995,"LINESTRING (15.789168 49.9496261, 15.7892129 49.949646, 15.7892548 49.9496684)",,,,,,
955799749,True,Palackého třída,primary,False,5.668,"LINESTRING (15.7922097 49.9469526, 15.7922625 49.9469146)",17,50,,,,
955799754,True,Havlíčkova,residential,False,3.503,"LINESTRING (15.7922894 49.9469883, 15.7922475 49.946972)",,,,,,
955799755,True,Palackého třída,primary,False,12.724,"LINESTRING (15.7922894 49.9469883, 15.7921748 49.9470758)",17,50,,,,
955799756,True,Havlíčkova,residential,False,53.845,"LINESTRING (15.7928461 49.9473103, 15.7927636 49.9472489, 15.7927493 49.9472391, 15.7925002 49.9470865, 15.792437 49.9470478, 15.7924014 49.9470311, 15.7922894 49.9469883)",,,,,,
