osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,width
33425461,Příkopy,residential,False,False,38.347,"LINESTRING (12.8001269 49.5077608, 12.8001808 49.5077459, 12.8003077 49.5077493, 12.8003603 49.5077708, 12.8006368 49.507811)",,,
33425461,Příkopy,residential,False,True,46.326,"LINESTRING (12.8001269 49.5077608, 12.7999374 49.5078419, 12.79955 49.5079379)",,,
"[316837643, 316837641, 258840171]",Příkopy,residential,False,False,133.209,"LINESTRING (12.8001269 49.5077608, 12.8001257 49.5079365, 12.800118 49.5080726, 12.8001417 49.5081771, 12.8001277 49.5082543, 12.8000787 49.5082971, 12.7999908 49.5083721, 12.7999469 49.5084218, 12.7999277 49.5084852, 12.7999183 49.5085947, 12.799872 49.5086781, 12.7998566 49.5087107, 12.7997908 49.5088228, 12.7997872 49.5089036)",,yes,
32035696,Šandova,residential,False,True,10.878,"LINESTRING (12.8032428 49.5125306, 12.8032718 49.5126266)",,,
32035696,Šandova,residential,False,False,143.375,"LINESTRING (12.8032428 49.5125306, 12.8031508 49.512291, 12.8029043 49.5119044, 12.8027954 49.5115801, 12.8027087 49.5114083, 12.8026553 49.5113025)",,,
258840214,Šandova,residential,False,True,292.699,"LINESTRING (12.8032428 49.5125306, 12.8032794 49.5124546, 12.8033364 49.512336, 12.8033598 49.5122685, 12.803365 49.5122536, 12.8034031 49.5121295, 12.8034801 49.5118545, 12.803865 49.5112535, 12.8039712 49.5111593, 12.8041588 49.5111115, 12.8044406 49.5110931, 12.8047194 49.5110999, 12.8051145 49.5112701, 12.8052223 49.5114685, 12.8052601 49.5116227)",,,
"[316837640, 316837642, 316837643]",Příkopy,residential,False,True,113.00500000000001,"LINESTRING (12.798519 49.5083624, 12.7989025 49.5084564, 12.7992563 49.5085486, 12.799362 49.5086084, 12.7994243 49.5086782, 12.7994541 49.5087146, 12.7994983 49.5087492, 12.7995753 49.5088077, 12.7997872 49.5089036)",,yes,
10388534,náměstí Míru,tertiary,False,False,44.481,"LINESTRING (12.802584 49.5101306, 12.8022491 49.5102249, 12.8020348 49.5103098)",,,
"[48492795, 33425454, 33425455]",Slovanská,tertiary,False,True,158.737,"LINESTRING (12.802584 49.5101306, 12.8025467 49.5098989, 12.8025165 49.5097116, 12.8025266 49.5096021, 12.8026068 49.5095296, 12.8026938 49.5094759, 12.8027539 49.5093857, 12.8027924 49.509277, 12.8028079 49.5091569, 12.8025279 49.5088017)",,yes,
414174439,Drahotínská,residential,False,False,65.842,"LINESTRING (12.7989436 49.5125982, 12.7985976 49.5126014, 12.7980381 49.5126567)",,,
32004541,Budovatelů,residential,False,True,26.198,"LINESTRING (12.7997236 49.5122523, 12.7993613 49.5122391)",,,
32004541,Budovatelů,residential,False,False,61.906000000000006,"LINESTRING (12.7997236 49.5122523, 12.7997917 49.5122523, 12.8002625 49.5122708, 12.8003674 49.5122749, 12.8003774 49.5122751, 12.8005778 49.5122944)",,,
1081074559,Budovatelů,residential,False,False,71.614,"LINESTRING (12.7997236 49.5122523, 12.7997392 49.5120828, 12.7997583 49.5118739, 12.7997826 49.5116094)",,,
33425890,,residential,False,False,30.636,"LINESTRING (12.7997826 49.5116094, 12.79936 49.5115845)",,,
33425890,,residential,False,True,46.774,"LINESTRING (12.7997826 49.5116094, 12.8001307 49.5116391, 12.8004273 49.5116456)",,,
1081074559,Budovatelů,residential,False,True,71.614,"LINESTRING (12.7997826 49.5116094, 12.7997583 49.5118739, 12.7997392 49.5120828, 12.7997236 49.5122523)",,,
414174440,Drahotínská,residential,False,True,36.795,"LINESTRING (12.798142 49.5129603, 12.7981216 49.5126977, 12.7980381 49.5126567)",,,
258840214,Šandova,residential,False,False,292.699,"LINESTRING (12.8052601 49.5116227, 12.8052223 49.5114685, 12.8051145 49.5112701, 12.8047194 49.5110999, 12.8044406 49.5110931, 12.8041588 49.5111115, 12.8039712 49.5111593, 12.803865 49.5112535, 12.8034801 49.5118545, 12.8034031 49.5121295, 12.803365 49.5122536, 12.8033598 49.5122685, 12.8033364 49.512336, 12.8032794 49.5124546, 12.8032428 49.5125306)",,,
1072555485,Horní,residential,False,True,60.057,"LINESTRING (12.8050756 49.5080437, 12.8051433 49.5084144, 12.8051454 49.5084944, 12.8051684 49.5085799)",,,
32036232,Pohraniční stráže,residential,False,False,12.163,"LINESTRING (12.8027107 49.507182, 12.8028739 49.5071549)",,,
1074432001,Pohraniční stráže,residential,False,False,33.639,"LINESTRING (12.8027107 49.507182, 12.8022486 49.5072205)",,,
32036232,Pohraniční stráže,residential,False,True,131.367,"LINESTRING (12.8027107 49.507182, 12.8027308 49.5073693, 12.8028383 49.5075428, 12.8028713 49.5076957, 12.8028413 49.507797, 12.8027579 49.5078582, 12.8026771 49.5078858, 12.8024045 49.5079436, 12.8020657 49.5079725)",,,
1074432001,Pohraniční stráže,residential,False,True,33.639,"LINESTRING (12.8022486 49.5072205, 12.8027107 49.507182)",,,
