osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge,tunnel,junction
144127642,,,Nábřežní,residential,False,False,198.36599999999999,"LINESTRING (13.9071888 49.2585758, 13.9070629 49.2586619, 13.9067789 49.2589249, 13.906709 49.2589897, 13.9066715 49.2590326, 13.9066627 49.2590541, 13.906671 49.2590746, 13.9066932 49.2590981, 13.9067282 49.2591171, 13.9067963 49.2591451, 13.9081444 49.2597385)",,,,,
144127653,,,,residential,False,True,97.309,"LINESTRING (13.9084018 49.2599976, 13.9082195 49.2599066, 13.9087525 49.2594171, 13.9088684 49.2593178)",,,,,
179321243,,,,residential,True,False,16.478,"LINESTRING (13.8999567 49.2605986, 13.899993 49.2605916, 13.9000308 49.2605925, 13.9000662 49.2606012, 13.9000955 49.2606168, 13.9001156 49.2606378, 13.9001244 49.2606618)",,,,,roundabout
235134727,3,,Bavorova,residential,False,False,30.17,"LINESTRING (13.8999567 49.2605986, 13.8999304 49.2605734, 13.8999039 49.2605442, 13.8998462 49.2604825, 13.8997802 49.2604193, 13.899724 49.2603742)",,,,,
43350875,,,Bavorova,residential,False,False,62.871,"LINESTRING (13.8999562 49.2607358, 13.899926 49.2607678, 13.8996175 49.2610958, 13.8994617 49.2611963)",,,,,
179321243,,,,residential,True,False,9.675,"LINESTRING (13.8999562 49.2607358, 13.8999287 49.2607235, 13.8999076 49.2607067, 13.8998947 49.2606866, 13.8998909 49.260665)",,,,,roundabout
"[294646757, 135971390]",,,Velké náměstí,residential,False,False,165.11300000000003,"LINESTRING (13.9001244 49.2606618, 13.9001962 49.2606605, 13.9005293 49.2606547, 13.900948 49.2607135, 13.9011322 49.2607393, 13.9013113 49.260777, 13.9014776 49.2608207, 13.902171 49.2610886, 13.9022334 49.2611216)",30,,,,
179321243,,,,residential,True,False,17.684,"LINESTRING (13.9001244 49.2606618, 13.9001177 49.2606933, 13.9000919 49.2607203, 13.9000515 49.2607381, 13.9000035 49.2607435, 13.8999562 49.2607358)",,,,,roundabout
180058552,,,Bavorova,residential,False,False,20.303,"LINESTRING (13.8975713 49.2620587, 13.8973941 49.2619174)",,,,,
"[709599675, 709161917]",,,Mírová,residential,False,False,161.018,"LINESTRING (13.8975713 49.2620587, 13.896946 49.2624375, 13.896231 49.2628623, 13.8961677 49.2629009, 13.8961189 49.2629457, 13.896085 49.2629944, 13.8960358 49.2630841)",,,,,
709161918,,,Mírová,residential,False,True,30.987000000000002,"LINESTRING (13.8975713 49.2620587, 13.8978594 49.2618971, 13.8978961 49.2618778)",,,,,
180058552,,,Bavorova,residential,False,True,20.303,"LINESTRING (13.8973941 49.2619174, 13.8975713 49.2620587)",,,,,
909095789,,,Bavorova,residential,False,True,34.879,"LINESTRING (13.8973941 49.2619174, 13.8978444 49.2618077)",,,,,
909095789,,,Bavorova,residential,False,False,49.684,"LINESTRING (13.8973941 49.2619174, 13.8969799 49.2620116, 13.8967355 49.2620301)",,,,,
909095789,,,Bavorova,residential,False,False,34.879,"LINESTRING (13.8978444 49.2618077, 13.8973941 49.2619174)",,,,,
"[261840857, 363006719]",,,U Sv. Markéty,living_street,False,False,79.288,"LINESTRING (13.9034534 49.2589453, 13.9032251 49.2591038, 13.9031824 49.259148, 13.9031265 49.2593736, 13.9030792 49.2595861)",,,,,
199973870,,,Ellerova,tertiary,False,False,1.094,"LINESTRING (13.9085208 49.2619436, 13.9085127 49.2619519)",,,,,
"[197855256, 96055569, 96055568, 199973871]",,,U Náhonu,residential,False,"[False, True]",302.709,"LINESTRING (13.9085208 49.2619436, 13.9086075 49.262002, 13.9087144 49.2620741, 13.9087825 49.2621286, 13.9087876 49.2621725, 13.9087932 49.2622214, 13.9082932 49.2626891, 13.9082229 49.2627123, 13.9081551 49.2627207, 13.9080224 49.2626873, 13.9076931 49.2625513, 13.9076382 49.2625255, 13.907531 49.2624674, 13.9073225 49.262385, 13.9072645 49.2623592, 13.9071288 49.262299, 13.9069979 49.262239, 13.9069473 49.2622048, 13.906881 49.2621557, 13.9068156 49.2621068, 13.9067751 49.2620623, 13.9067546 49.2620354, 13.9067409 49.2620064, 13.9067224 49.2619746, 13.9067115 49.2619335, 13.90671 49.2618635, 13.9067199 49.2617943, 13.9067496 49.2617141, 13.9067723 49.2616141, 13.9068158 49.2614943)",,,,yes,
36851320,,,Chelčického,residential,False,False,132.656,"LINESTRING (13.8957014 49.2639213, 13.8974723 49.2642175)",,,,,
877935193,,,K Parkovšťi,residential,False,True,41.768,"LINESTRING (13.8978576 49.262165, 13.8980586 49.2620441, 13.8978961 49.2618778)",,,,,
43350873,,,Havlíčkova,residential,False,False,17.718,"LINESTRING (13.8998134 49.2617173, 13.8997543 49.2618719)",,,,,
43350873,,,Havlíčkova,residential,False,True,6.275,"LINESTRING (13.8998134 49.2617173, 13.8998334 49.2616624)",,,,,
235129096,,,,residential,False,False,73.767,"LINESTRING (13.8998134 49.2617173, 13.8990236 49.261927, 13.8988718 49.2619673)",,,,,
235129096,,,,residential,False,True,73.767,"LINESTRING (13.8988718 49.2619673, 13.8990236 49.261927, 13.8998134 49.2617173)",,,,,
179321243,,,,residential,True,False,9.215,"LINESTRING (13.8998909 49.260665, 13.8998961 49.2606446, 13.8999096 49.2606258, 13.8999303 49.2606101, 13.8999567 49.2605986)",,,,,roundabout
"[235134725, 802127999]",,,,living_street,False,"[False, True]",51.629999999999995,"LINESTRING (13.8998909 49.260665, 13.899827 49.2606733, 13.89962 49.2607, 13.8992641 49.2608636)",,,,,
802127999,,,,living_street,False,True,23.802,"LINESTRING (13.8992641 49.2608636, 13.8989948 49.2609858)",,,,,
235134726,,,,living_street,False,False,81.001,"LINESTRING (13.8992641 49.2608636, 13.8990852 49.2610682, 13.8989166 49.2611814, 13.8984856 49.2613634)",,,,,
"[235134725, 802127999]",,,,living_street,False,"[False, True]",51.63,"LINESTRING (13.8992641 49.2608636, 13.89962 49.2607, 13.899827 49.2606733, 13.8998909 49.260665)",,,,,
235134726,,,,living_street,False,True,81.001,"LINESTRING (13.8984856 49.2613634, 13.8989166 49.2611814, 13.8990852 49.2610682, 13.8992641 49.2608636)",,,,,
802127999,,,,living_street,False,False,23.802,"LINESTRING (13.8989948 49.2609858, 13.8992641 49.2608636)",,,,,
"[1040218026, 261847707, 1040218027]",,1726,Pod Hradem,residential,False,True,73.50200000000001,"LINESTRING (13.9007654 49.2587238, 13.9007136 49.2587251, 13.900636 49.2587171, 13.9005676 49.258691, 13.9004914 49.2586383, 13.900251 49.2584265, 13.9001669 49.2583665, 13.9000663 49.2582822)",,,,,
876481067,,,Komenského,secondary,True,False,19.529,"LINESTRING (13.9045201 49.2573712, 13.9045219 49.2574256, 13.9044706 49.2575421)",,,,,
907761746,,,,living_street,True,False,186.379,"LINESTRING (13.896684 49.2617174, 13.8989948 49.2609858)",,,,,
907763184,,,,living_street,False,True,34.971000000000004,"LINESTRING (13.896684 49.2617174, 13.8967274 49.2619835, 13.8967355 49.2620301)",,,,,
907763184,,,,living_street,False,False,34.971000000000004,"LINESTRING (13.8967355 49.2620301, 13.8967274 49.2619835, 13.896684 49.2617174)",,,,,
909095789,,,Bavorova,residential,False,True,49.684,"LINESTRING (13.8967355 49.2620301, 13.8969799 49.2620116, 13.8973941 49.2619174)",,,,,
"[261847692, 185968532]",,,,residential,False,False,313.57800000000003,"LINESTRING (13.8958146 49.2582041, 13.8966493 49.258246, 13.8971519 49.2583014, 13.8975267 49.258295, 13.898176 49.2583335, 13.8988035 49.2583173, 13.8990644 49.2582686, 13.8993844 49.2581794, 13.9000663 49.2582822)",,,,,
197855884,,,Tržní,residential,False,True,121.93400000000001,"LINESTRING (13.9082816 49.2620302, 13.9071251 49.2616146, 13.9068158 49.2614943)",,,,,
1040218037,,,,residential,True,False,20.187,"LINESTRING (13.9082816 49.2620302, 13.9083242 49.2620331, 13.9083756 49.2620297, 13.9084201 49.262013, 13.9084634 49.2619905, 13.9085127 49.2619519)",,,,,
446198743,3,,Podskalská,residential,False,False,8.472,"LINESTRING (13.9014947 49.2596959, 13.9015561 49.2597607)",,,,,
"[393618817, 9624303, 876481060, 944828007]",2,,Katovická,secondary,True,False,231.36700000000005,"LINESTRING (13.9014947 49.2596959, 13.9017339 49.2596162, 13.9017891 49.2595965, 13.9018755 49.2595644, 13.9020029 49.2595156, 13.9021063 49.2594744, 13.9021878 49.259441, 13.9022848 49.2593991, 13.9024084 49.2593464, 13.9025191 49.2592937, 13.9025977 49.2592529, 13.9026801 49.2592068, 13.9027272 49.2591787, 13.9027949 49.2591362, 13.902858 49.2590925, 13.9029434 49.2590335, 13.9030816 49.2589247, 13.9031635 49.2588581, 13.903239 49.2587923, 13.9033946 49.2586411, 13.9035875 49.2584311, 13.9036059 49.258411, 13.9037281 49.2582727)",,7,yes,,
197855885,,,U Sv. Markéty,living_street,False,True,12.413,"LINESTRING (13.9030371 49.2596943, 13.9030792 49.2595861)",,,,,
"[858952785, 197855885]",,,U Sv. Markéty,"['living_street', 'residential']",False,False,69.224,"LINESTRING (13.9030371 49.2596943, 13.9029037 49.2600367, 13.9028361 49.2601979, 13.9027948 49.2602964)",,,,,
858952786,,,Palackého náměstí,living_street,False,True,31.138,"LINESTRING (13.9042188 49.2598352, 13.9038004 49.2597731)",,,,,
96056718,,,Palackého náměstí,living_street,True,False,213.71,"LINESTRING (13.9042188 49.2598352, 13.9043583 49.2598028, 13.9047526 49.2598694, 13.9052213 49.2599605, 13.9056726 49.2600812, 13.9057718 49.2601153, 13.9064742 49.2602738, 13.9065161 49.2602956, 13.9065456 49.2603245, 13.9065738 49.2603488, 13.9066198 49.26054, 13.9065985 49.2606087)",,,,,
858952786,,,Palackého náměstí,living_street,False,False,31.138,"LINESTRING (13.9038004 49.2597731, 13.9042188 49.2598352)",,,,,
858952788,,,Palackého náměstí,living_street,True,False,57.555,"LINESTRING (13.9038004 49.2597731, 13.9036891 49.2598028, 13.9030371 49.2596943)",,,,,
876481063,,1726,Pod Hradem,tertiary,False,False,7.081,"LINESTRING (13.9038106 49.2583067, 13.9037281 49.2582727)",,,yes,,
"[944824422, 876481059, 876481061, 876481062]",2,,Katovická,secondary,True,False,234.19,"LINESTRING (13.9038106 49.2583067, 13.9036873 49.2584422, 13.9034726 49.258673, 13.9034058 49.2587419, 13.9033272 49.2588166, 13.9032411 49.2588919, 13.9031487 49.2589664, 13.9030195 49.2590691, 13.9029946 49.2590854, 13.9029343 49.2591238, 13.9028618 49.2591725, 13.9028072 49.2592069, 13.9027375 49.259248, 13.9026852 49.2592771, 13.9026444 49.2592987, 13.9025906 49.259326, 13.9025369 49.2593519, 13.9024872 49.2593763, 13.9023957 49.259418, 13.9023187 49.2594512, 13.9021212 49.2595338, 13.902073 49.2595535, 13.9019305 49.2596116, 13.9017826 49.2596705, 13.9015561 49.2597607)",,7,yes,,
648803878,,,Bezděkovská,tertiary,False,False,13.982,"LINESTRING (13.9044706 49.2575421, 13.904428 49.2575486, 13.9043898 49.2575678, 13.9043191 49.2576146)",,,,,
"[117369129, 648803878]",,,Bezděkovská,tertiary,False,True,147.249,"LINESTRING (13.9044706 49.2575421, 13.9046747 49.2575118, 13.9047527 49.2575022, 13.9053258 49.2574314, 13.9054288 49.2574147, 13.9055575 49.2574012, 13.9062942 49.2573268, 13.9064669 49.257308)",,,,,
"[876481064, 876481065, 876481066, 944839009]",2,,Komenského,secondary,True,False,97.729,"LINESTRING (13.9044706 49.2575421, 13.9044507 49.2575778, 13.904394 49.2576652, 13.9042207 49.2578558, 13.9038641 49.2582479, 13.9038548 49.2582581, 13.9038106 49.2583067)",,,yes,,
446198743,3,,Podskalská,residential,False,True,8.472,"LINESTRING (13.9015561 49.2597607, 13.9014947 49.2596959)",,,,,
"[36851335, 446198743]",3,,Podskalská,residential,False,False,110.57700000000001,"LINESTRING (13.9015561 49.2597607, 13.9016466 49.2598441, 13.9017717 49.2599594, 13.9017974 49.2599716, 13.901913 49.2600192, 13.9021641 49.2601224, 13.9022948 49.2601588, 13.9027024 49.260263, 13.9027948 49.2602964)",,,,,
"[876481057, 628605003]","['2', '3']",,Katovická,secondary,True,False,149.542,"LINESTRING (13.9015561 49.2597607, 13.9013569 49.2598402, 13.9010946 49.2599277, 13.9008752 49.2600007, 13.9007194 49.2600463, 13.9006166 49.2600763, 13.9005325 49.2601009, 13.9003487 49.2601586, 13.8998497 49.2603255, 13.899724 49.2603742)",,"['10.5', '7']",,,
709161918,,,Mírová,residential,False,False,30.987000000000002,"LINESTRING (13.8978961 49.2618778, 13.8978594 49.2618971, 13.8975713 49.2620587)",,,,,
"[43350875, 802128003, 709161918]",,,"['Bavorova', 'Mírová']",residential,False,True,137.607,"LINESTRING (13.8978961 49.2618778, 13.898019 49.2618133, 13.8985943 49.2616379, 13.8988696 49.2615127, 13.8992139 49.2613561, 13.8994617 49.2611963)",,,,,
877935193,,,K Parkovšťi,residential,False,False,41.768,"LINESTRING (13.8978961 49.2618778, 13.8980586 49.2620441, 13.8978576 49.262165)",,,,,
36851332,,,Čelakovského,residential,False,True,17.924,"LINESTRING (13.8999503 49.2618044, 13.8998334 49.2616624)",,,,,
"[976923568, 36851332]",,,Čelakovského,residential,False,False,152.094,"LINESTRING (13.8999503 49.2618044, 13.9003402 49.2622781, 13.9005327 49.262422, 13.9012492 49.2627548, 13.9013305 49.2627926)",,,,,
877935198,,,,residential,True,False,19.115000000000002,"LINESTRING (13.8999503 49.2618044, 13.8998931 49.2617911, 13.8998456 49.261796, 13.8998121 49.2618041, 13.8997543 49.2618719)",,,,,
43350873,,,Havlíčkova,residential,False,True,17.718,"LINESTRING (13.8997543 49.2618719, 13.8998134 49.2617173)",,,,,
43350873,,,Havlíčkova,residential,False,False,208.827,"LINESTRING (13.8997543 49.2618719, 13.8997489 49.261886, 13.8998158 49.262176, 13.899946 49.2627405, 13.8995299 49.2635783, 13.8994981 49.2636445, 13.8994749 49.2636914)",,,,,
"[549688153, 161768513]",4,,Ellerova,tertiary,False,False,128.037,"LINESTRING (13.908186 49.2622772, 13.9077596 49.2626875, 13.9072142 49.2632382)",,,,,
"[161768513, 199973870]",4,,Ellerova,tertiary,False,True,43.251999999999995,"LINESTRING (13.908186 49.2622772, 13.908326 49.2621425, 13.9085127 49.2619519)",,,,,
1040218037,,,,residential,True,False,29.714000000000002,"LINESTRING (13.908186 49.2622772, 13.9082643 49.2621816, 13.90829 49.2621425, 13.9083037 49.2621034, 13.9083026 49.2620681, 13.9082961 49.2620465, 13.9082816 49.2620302)",,,,,
199973870,,,Ellerova,tertiary,False,True,1.094,"LINESTRING (13.9085127 49.2619519, 13.9085208 49.2619436)",,,,,
"[161768513, 199973870]",4,,Ellerova,tertiary,False,False,43.251999999999995,"LINESTRING (13.9085127 49.2619519, 13.908326 49.2621425, 13.908186 49.2622772)",,,,,
1190147097,,,,unclassified,False,False,9.693,"LINESTRING (13.9003964 49.265172, 13.9005266 49.2651915)",,,,,
536147900,,,Želivského,living_street,False,True,45.159,"LINESTRING (13.9003964 49.265172, 13.9005346 49.2648428, 13.9005608 49.2647803)",20,,,,
1190147097,,,,unclassified,False,True,9.693,"LINESTRING (13.9005266 49.2651915, 13.9003964 49.265172)",,,,,
