osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,tunnel,access,width
34612405,False,,Bratrská,residential,,True,257.124,"LINESTRING (17.5808096 49.525215, 17.5809184 49.5252103, 17.58105 49.5252045, 17.5812679 49.525195, 17.5814966 49.5251851, 17.5830654 49.5251167, 17.5839782 49.5250815, 17.5841229 49.5251114, 17.5841582 49.5251263, 17.5843202 49.5251945)",,,,,
261923886,False,,P. Bezruče,residential,,True,82.95,"LINESTRING (17.5808096 49.525215, 17.5808168 49.5252774, 17.5808954 49.5259589)",,,,,
4407947,True,,Novosady,secondary,50,False,50.946,"LINESTRING (17.5895103 49.5275392, 17.5895324 49.5274747, 17.5895443 49.5274145, 17.5895434 49.5273418, 17.5895288 49.5272763, 17.5895037 49.5272174, 17.5894678 49.5271608, 17.589466 49.52714, 17.5894752 49.527091)",,1,,,
667107831,True,,,secondary,50,False,13.995,"LINESTRING (17.5895103 49.5275392, 17.5895329 49.5275242, 17.5895588 49.5275117, 17.5895874 49.5275019, 17.589618 49.5274952, 17.5896499 49.5274916, 17.5896822 49.5274914)",roundabout,1,,,6
667107831,True,,,secondary,50,False,16.336999999999996,"LINESTRING (17.5898683 49.5275919, 17.5898738 49.5276126, 17.5898742 49.5276336, 17.5898695 49.5276544, 17.5898599 49.5276744, 17.5898456 49.5276932, 17.5898269 49.5277103, 17.5898044 49.5277254)",roundabout,1,,,6
667107831,True,,,secondary,50,False,16.334,"LINESTRING (17.5894793 49.5276775, 17.5894689 49.5276576, 17.5894635 49.5276369, 17.5894631 49.527616, 17.5894677 49.5275952, 17.5894773 49.5275752, 17.5894916 49.5275564, 17.5895103 49.5275392)",roundabout,1,,,6
306731925,True,,Komenského sady,secondary,50,False,51.693000000000005,"LINESTRING (17.5896231 49.5277552, 17.5895365 49.5277763, 17.5894514 49.5278069, 17.5893546 49.5278528, 17.5892815 49.5278901, 17.5891596 49.5279574, 17.5890475 49.5280255)",,1,,,
667107831,True,,,secondary,50,False,14.003,"LINESTRING (17.5896231 49.5277552, 17.5895922 49.5277489, 17.5895632 49.5277397, 17.5895368 49.5277275, 17.5895137 49.5277129, 17.5894943 49.5276961, 17.5894793 49.5276775)",roundabout,1,,,6
306731927,True,,Novosady,secondary,50,False,30.564,"LINESTRING (17.5895841 49.5272252, 17.5896107 49.5272915, 17.5896283 49.5273563, 17.5896367 49.5274064, 17.5896538 49.5274469, 17.5896822 49.5274914)",,1,,,
667107831,True,,,secondary,50,False,18.659000000000002,"LINESTRING (17.5896822 49.5274914, 17.5897142 49.5274944, 17.5897451 49.5275006, 17.589774 49.5275099, 17.5898004 49.527522, 17.5898236 49.5275367, 17.5898429 49.5275535, 17.5898579 49.5275721, 17.5898683 49.5275919)",roundabout,1,,,6
487473053,False,,Svat. Čecha,residential,,False,89.427,"LINESTRING (17.5800079 49.5293111, 17.5801093 49.5289945, 17.580101 49.5289322, 17.5800928 49.5288896, 17.579964 49.5288398, 17.5795761 49.5287217)",,,,,
"[36916440, 1190389356]",False,,Svat. Čecha,residential,,False,87.52,"LINESTRING (17.5795761 49.5287217, 17.5798512 49.5279954, 17.5798622 49.5279569)",,,,,
36916440,False,,Svat. Čecha,residential,,True,149.537,"LINESTRING (17.5795761 49.5287217, 17.5794446 49.5290664, 17.5794125 49.5292927, 17.579446 49.5294024, 17.5795117 49.5294825, 17.5796136 49.5295591, 17.5797544 49.5295956, 17.5802895 49.5296914)",,,,,
487473053,False,,Svat. Čecha,residential,,True,89.42699999999999,"LINESTRING (17.5795761 49.5287217, 17.579964 49.5288398, 17.5800928 49.5288896, 17.580101 49.5289322, 17.5801093 49.5289945, 17.5800079 49.5293111)",,,,,
261923886,False,,P. Bezruče,residential,,False,82.95,"LINESTRING (17.5808954 49.5259589, 17.5808168 49.5252774, 17.5808096 49.525215)",,,,,
667107831,True,,,secondary,50,False,13.994,"LINESTRING (17.5898044 49.5277254, 17.5897785 49.5277379, 17.5897498 49.5277477, 17.5897192 49.5277544, 17.5896874 49.5277579, 17.589655 49.5277582, 17.5896231 49.5277552)",roundabout,1,,,6
34612405,False,,Bratrská,residential,,True,99.738,"LINESTRING (17.5794302 49.5252665, 17.5802936 49.5252405, 17.5808096 49.525215)",,,,,
984873448,False,,J. V. Sládka,living_street,,True,34.244,"LINESTRING (17.5879093 49.525155, 17.5874642 49.5250484)",,,,,
330356266,False,,J. V. Sládka,living_street,,False,180.607,"LINESTRING (17.5879093 49.525155, 17.5880323 49.5248762, 17.588142 49.5246263, 17.588457 49.5239749, 17.5886385 49.5236014)",,,,,
330356266,False,,J. V. Sládka,living_street,,True,95.52,"LINESTRING (17.5879093 49.525155, 17.5876371 49.5257722, 17.5875678 49.5259187, 17.5875191 49.5259741)",,,,,
984873448,False,,J. V. Sládka,living_street,,False,34.244,"LINESTRING (17.5874642 49.5250484, 17.5879093 49.525155)",,,,,
"[984873444, 106177701]",False,,Křížkovského,residential,,False,92.055,"LINESTRING (17.5859907 49.5288541, 17.5861193 49.528568, 17.5862242 49.5285726, 17.58627 49.5283489, 17.5863153 49.5281148)",,,,permit,
106177584,False,,Nerudova,residential,,True,59.85099999999999,"LINESTRING (17.5838704 49.528311, 17.5840038 49.5282031, 17.5841238 49.5281644, 17.5843381 49.528069, 17.584387 49.5279507, 17.5843816 49.5279292)",,,,,
36916440,False,,Svat. Čecha,residential,,False,149.537,"LINESTRING (17.5802895 49.5296914, 17.5797544 49.5295956, 17.5796136 49.5295591, 17.5795117 49.5294825, 17.579446 49.5294024, 17.5794125 49.5292927, 17.5794446 49.5290664, 17.5795761 49.5287217)",,,,,
"[56221130, 4407955]",False,437,Smetanova,secondary,,True,313.928,"LINESTRING (17.5925598 49.5232555, 17.5925425 49.5233078, 17.5924331 49.5236399, 17.5923281 49.5239233, 17.5918643 49.5250076, 17.5916725 49.525445, 17.5915198 49.5257041, 17.5914247 49.5258412, 17.5913288 49.5259562)",,,,,
