osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,junction,bridge,maxspeed,access,width
30785707,False,,Sokolská,residential,True,124.779,,"LINESTRING (14.3089263 50.2395658, 14.3101705 50.2393165, 14.3105079 50.2392013, 14.3105561 50.2391704)",,,,,
30788505,False,,sídl. Hůrka,residential,False,31.25,,"LINESTRING (14.3064282 50.2399282, 14.3065353 50.2399366, 14.3068643 50.2399626)",,,,,
"[625762525, 709592301, 30167646]",False,,Hennigsdorfská,residential,False,106.952,,"LINESTRING (14.3064282 50.2399282, 14.306509 50.2395314, 14.3065232 50.2394283, 14.3065247 50.239419, 14.3065962 50.2389725)",,yes,,,
"[711018658, 25741079]",False,,Hennigsdorfská,residential,True,111.551,,"LINESTRING (14.3064282 50.2399282, 14.3064099 50.2399894, 14.3064024 50.240025, 14.306328 50.2405039, 14.3062959 50.2407991, 14.3062883 50.2408692, 14.3062821 50.2409266)",,,,,
30788505,False,,sídl. Hůrka,residential,False,47.154,,"LINESTRING (14.3068643 50.2399626, 14.3075243 50.2400032)",,,,,
30788508,False,,,residential,False,24.944,,"LINESTRING (14.3068643 50.2399626, 14.3068262 50.2401856)",,,,,
30788505,False,,sídl. Hůrka,residential,True,31.25,,"LINESTRING (14.3068643 50.2399626, 14.3065353 50.2399366, 14.3064282 50.2399282)",,,,,
30788505,False,,sídl. Hůrka,residential,False,21.219,,"LINESTRING (14.3075243 50.2400032, 14.3078211 50.2400227)",,,,,
30788505,False,,sídl. Hůrka,residential,True,47.154,,"LINESTRING (14.3075243 50.2400032, 14.3068643 50.2399626)",,,,,
30788506,False,,sídl. Hůrka,residential,False,41.437,,"LINESTRING (14.3075243 50.2400032, 14.3074899 50.2403752)",,,,,
30788505,False,,sídl. Hůrka,residential,True,21.219,,"LINESTRING (14.3078211 50.2400227, 14.3075243 50.2400032)",,,,,
30788506,False,,sídl. Hůrka,residential,True,41.437,,"LINESTRING (14.3074899 50.2403752, 14.3075243 50.2400032)",,,,,
30788508,False,,,residential,True,24.944,,"LINESTRING (14.3068262 50.2401856, 14.3068643 50.2399626)",,,,,
323043473,True,1,S. K. Neumanna,secondary,False,22.999000000000002,101,"LINESTRING (14.3086562 50.239717, 14.3086967 50.2396913, 14.3087619 50.2396741, 14.308819 50.2396741, 14.3088564 50.2396814, 14.3089039 50.2397016, 14.3089306 50.2397228)",roundabout,,,,
343878137,True,1,S. K. Neumanna,secondary,False,34.396,,"LINESTRING (14.3086562 50.239717, 14.3087251 50.2396224, 14.3087902 50.2394217)",,,,,
446834296,False,,Poděbradova,residential,False,74.125,,"LINESTRING (14.3102159 50.2377411, 14.3091739 50.2377554)",,,,,
446834296,False,,Poděbradova,residential,True,58.388,,"LINESTRING (14.3102159 50.2377411, 14.3110363 50.2377215)",,,,,
31014744,False,,Předmostí,residential,True,34.51,,"LINESTRING (14.3146104 50.2456206, 14.3150113 50.2457955)",,,,,
332120102,False,,Mostní,secondary,True,104.353,101,"LINESTRING (14.3146104 50.2456206, 14.3154509 50.2463899)",,,,,
"[343878277, 332120102, 360388077, 13330069, 9524730]",False,2,Mostní,secondary,"[False, True]",506.065,101,"LINESTRING (14.3146104 50.2456206, 14.3142244 50.2452657, 14.3141793 50.2452213, 14.3124038 50.2435779, 14.3121528 50.2433363, 14.3120828 50.2432731, 14.3114262 50.2426431, 14.3113662 50.2425882, 14.3112849 50.2425137, 14.3106474 50.2418418)",,yes,,yes,
30754248,False,,Na Hrádku,residential,False,6.663,,"LINESTRING (14.3141306 50.2415781, 14.3140949 50.2416335)",,,,,
30754248,False,,Na Hrádku,residential,True,31.679,,"LINESTRING (14.3141306 50.2415781, 14.3140291 50.2413007)",,,,,
451699561,False,,Na Hrádku,residential,True,18.61,,"LINESTRING (14.3141306 50.2415781, 14.3141763 50.2416502, 14.3143058 50.2416843)",,,,,
25809994,False,,Třebízského,residential,False,2.828,,"LINESTRING (14.3188093 50.2447666, 14.3188428 50.2447529)",,,,,
25809994,False,,Třebízského,residential,True,121.866,,"LINESTRING (14.3188093 50.2447666, 14.3175114 50.2454823)",,,,,
31001148,False,,Makarenkova,residential,False,9.409,,"LINESTRING (14.3184349 50.2461628, 14.3183615 50.2462332)",,,,,
31002046,False,,Alšova,residential,True,100.192,,"LINESTRING (14.3184349 50.2461628, 14.3184004 50.2461358, 14.3175114 50.2454823)",,,,,
313935929,False,,Tyršova,residential,True,64.016,,"LINESTRING (14.3082264 50.2409788, 14.3077718 50.2414757)",,,,,
30746992,False,,Chmelova,residential,False,54.510999999999996,,"LINESTRING (14.3082264 50.2409788, 14.3085305 50.2412677, 14.3086562 50.2413847)",,,,,
313935929,False,,Tyršova,residential,False,95.94200000000001,,"LINESTRING (14.3082264 50.2409788, 14.308669 50.240624, 14.3086919 50.2405674, 14.3086785 50.2405288, 14.30844 50.2403291, 14.3083834 50.2402817)",,,,,
30746992,False,,Chmelova,residential,False,119.388,,"LINESTRING (14.3086562 50.2413847, 14.3095361 50.242172, 14.3096436 50.2422526)",,,,,
30746992,False,,Chmelova,residential,True,54.510999999999996,,"LINESTRING (14.3086562 50.2413847, 14.3085305 50.2412677, 14.3082264 50.2409788)",,,,,
"[30746995, 28545380]",False,,Smetanova,"['residential', 'living_street']",True,60.489,,"LINESTRING (14.3086562 50.2413847, 14.3089671 50.2412376, 14.3093399 50.2410611)",,,,,
338332384,False,,Mostní,secondary,False,22.534,101,"LINESTRING (14.315634 50.2465553, 14.3155577 50.2464864, 14.3154509 50.2463899)",,,,,
625762523,True,1,S. K. Neumanna,secondary,False,9.084,101,"LINESTRING (14.3088522 50.239875, 14.3087964 50.2398827, 14.3087269 50.2398746)",roundabout,,,,
32548690,False,,Trojanova,residential,False,16.919,,"LINESTRING (14.3169289 50.2381181, 14.317008 50.2382616)",,,,,
48767339,True,,S. K. Neumanna,secondary,False,35.288,101,"LINESTRING (14.3087902 50.2394217, 14.3088401 50.2396054, 14.3089306 50.2397228)",,,,,
243379144,False,2,S. K. Neumanna,secondary,True,20.212,101,"LINESTRING (14.3087902 50.2394217, 14.3087968 50.2393756, 14.3088163 50.2392407)",,,,,
446834296,False,,Poděbradova,residential,True,74.125,,"LINESTRING (14.3091739 50.2377554, 14.3102159 50.2377411)",,,,,
1135276905,False,,Lučební,residential,False,6.289,,"LINESTRING (14.3091739 50.2377554, 14.3091778 50.2376989)",,,,,
446834296,False,,Poděbradova,residential,False,56.89,,"LINESTRING (14.3091739 50.2377554, 14.3086549 50.2377367, 14.3083865 50.2376855)",,,,,
625762522,True,1,S. K. Neumanna,secondary,False,12.652999999999999,101,"LINESTRING (14.3086442 50.2398256, 14.3086274 50.2397907, 14.3086302 50.2397543, 14.3086562 50.239717)",roundabout,,,,
48804676,True,1,S. K. Neumanna,secondary,False,24.881,10148,"LINESTRING (14.3085415 50.2400395, 14.3086442 50.2398256)",,,,,
"[27673936, 30167643, 48767341]",False,2,"['Podřipská', 'S. K. Neumanna']",secondary,True,29.203,10148,"LINESTRING (14.3085415 50.2400395, 14.3085173 50.2400713, 14.3084365 50.2401894, 14.3083834 50.2402817)",,yes,,,
30414626,False,,Grégrova,residential,True,93.86200000000001,,"LINESTRING (14.306688 50.2379009, 14.307161 50.2379956, 14.3073117 50.2380673, 14.3074452 50.2381513, 14.3077075 50.2383844)",,,,,
"[343878277, 332120102, 360388077, 13330069, 9524730]",False,2,Mostní,secondary,"[False, True]",506.065,101,"LINESTRING (14.3106474 50.2418418, 14.3112849 50.2425137, 14.3113662 50.2425882, 14.3114262 50.2426431, 14.3120828 50.2432731, 14.3121528 50.2433363, 14.3124038 50.2435779, 14.3141793 50.2452213, 14.3142244 50.2452657, 14.3146104 50.2456206)",,yes,,yes,
625762520,True,1,Mostní,secondary,False,15.831,101,"LINESTRING (14.3106474 50.2418418, 14.3105973 50.2418552, 14.310543 50.2418563, 14.3104923 50.241845, 14.3104468 50.2418197)",roundabout,,,,
34255728,False,,Přemyslova,secondary,True,58.143,10148,"LINESTRING (14.306977 50.2412016, 14.3068044 50.2411365, 14.3066873 50.2410828, 14.3062821 50.2409266)",,,,,
318135004,True,1,,secondary,False,16.662,10148,"LINESTRING (14.306977 50.2412016, 14.3070171 50.2411853, 14.307063 50.2411789, 14.30711 50.2411828, 14.3071501 50.2411958, 14.3071828 50.2412178)",roundabout,,,,
318135004,True,1,,secondary,False,23.341,10148,"LINESTRING (14.3070714 50.2413535, 14.3070245 50.2413488, 14.306983 50.2413341, 14.3069472 50.2413057, 14.3069334 50.2412767, 14.306939 50.2412394, 14.306977 50.2412016)",roundabout,,,,
27673936,False,2,Podřipská,secondary,False,135.05599999999998,10148,"LINESTRING (14.3071828 50.2412178, 14.307305 50.2411445, 14.307553 50.2409965, 14.3083834 50.2402817)",,,,,
318135004,True,1,,secondary,False,20.705000000000002,10148,"LINESTRING (14.3071828 50.2412178, 14.3072018 50.2412456, 14.3072056 50.2412645, 14.3071983 50.2412945, 14.3071788 50.2413182, 14.3071444 50.2413391, 14.3071008 50.2413511, 14.3070714 50.2413535)",roundabout,,,,
343878138,True,1,Mostní,secondary,False,33.741,101,"LINESTRING (14.3089385 50.2398232, 14.3090311 50.2401208)",,,,,
625762524,True,,S. K. Neumanna,secondary,False,8.562999999999999,101,"LINESTRING (14.3089385 50.2398232, 14.3089053 50.2398528, 14.3088522 50.239875)",roundabout,,,,
"[390511095, 360388079]",False,2,Jodlova,residential,False,67.306,,"LINESTRING (14.3106691 50.2416928, 14.3109764 50.241575, 14.3110687 50.2415294, 14.3113441 50.2413933, 14.311386 50.2413796, 14.311454 50.2413573)",,,,,
625762518,True,1,Mostní,secondary,False,19.013,101,"LINESTRING (14.3106691 50.2416928, 14.3107002 50.2417201, 14.3107144 50.2417524, 14.31071 50.2417865, 14.3106869 50.2418177, 14.3106474 50.2418418)",roundabout,,,,
332120101,False,2,Mostní,secondary,False,126.71000000000001,101,"LINESTRING (14.3104834 50.241682, 14.3096506 50.2409788, 14.3096071 50.2409421, 14.3095679 50.2409059, 14.3094191 50.2407683)",,,,,
625762519,True,1,Mostní,secondary,False,14.256999999999998,101,"LINESTRING (14.3104834 50.241682, 14.310529 50.2416691, 14.3105785 50.2416665, 14.310627 50.2416746, 14.3106691 50.2416928)",roundabout,,,,
360388081,True,1,Mostní,secondary,False,17.342,101,"LINESTRING (14.3104468 50.2418197, 14.3104254 50.2417948, 14.3104162 50.2417635, 14.3104238 50.2417317, 14.3104471 50.2417035, 14.3104834 50.241682)",roundabout,,,,
"[30167640, 618561172, 30746991]",False,,Erbenova,residential,"[False, True]",74.929,,"LINESTRING (14.3104468 50.2418197, 14.3104148 50.2418354, 14.3102873 50.2418981, 14.3098054 50.2421417, 14.3097541 50.2421675, 14.3096436 50.2422526)",,yes,,,
420145647,False,,Palackého nám.,residential,True,8.969,,"LINESTRING (14.3114092 50.2412819, 14.311454 50.2413573)",,,,,
451699561,False,,Na Hrádku,residential,False,18.61,,"LINESTRING (14.3143058 50.2416843, 14.3141763 50.2416502, 14.3141306 50.2415781)",,,,,
943913550,True,,S. K. Neumanna,secondary,False,4.202,,"LINESTRING (14.3085803 50.240011, 14.3085415 50.2400395)",,,,,
30167644,True,1,Mostní,secondary,False,21.268,,"LINESTRING (14.3089784 50.2400484, 14.3088522 50.239875)",,,,,
584412324,True,1,S. K. Neumanna,secondary,False,29.942999999999998,,"LINESTRING (14.3089784 50.2400484, 14.3088824 50.2400168, 14.3088126 50.2399979, 14.3087053 50.239991, 14.3086316 50.2399988, 14.3085803 50.240011)",,,,,
674192022,False,,Vaníčkova,living_street,False,110.185,,"LINESTRING (14.312651 50.2400871, 14.3124764 50.2401245, 14.3118408 50.2402608, 14.311415 50.2403433, 14.3113148 50.2403639, 14.311176 50.24039)",,,20,,6
"[1016964690, 1016964692]",False,,Žižkova,residential,False,98.47800000000001,,"LINESTRING (14.312651 50.2400871, 14.3126795 50.2401812, 14.3128939 50.2408899, 14.3129141 50.2409566)",,,30,,
"[1089605700, 1089605701, 30743720, 25741164, 1016964690, 34255730]",False,,"['Nádražní', 'Žižkova']",residential,True,425.841,,"LINESTRING (14.312651 50.2400871, 14.3126309 50.2400006, 14.3126168 50.2399475, 14.3125271 50.2396537, 14.3124828 50.2395029, 14.312459 50.2394209, 14.3126027 50.2393884, 14.3128819 50.2393265, 14.3132138 50.2392542, 14.3134206 50.2392066, 14.3135991 50.2391667, 14.3137309 50.2391373, 14.3137794 50.2391265, 14.3138273 50.2391145, 14.3138711 50.2391014, 14.3139141 50.2390867, 14.3139844 50.239058, 14.3140503 50.2390243, 14.3141435 50.2389666, 14.3141851 50.2389449, 14.3143525 50.2388574, 14.3163613 50.2384067, 14.317008 50.2382616)",,,,,
735277781,False,,Náměstí G. Karse,residential,True,90.155,,"LINESTRING (14.3116763 50.2411309, 14.311875 50.2411069, 14.3122462 50.2410572, 14.3123946 50.2410366, 14.312803 50.2409761, 14.3128199 50.2409731, 14.3129141 50.2409566)",,,,,
735277781,False,,Náměstí G. Karse,residential,False,90.155,,"LINESTRING (14.3129141 50.2409566, 14.3128199 50.2409731, 14.312803 50.2409761, 14.3123946 50.2410366, 14.3122462 50.2410572, 14.311875 50.2411069, 14.3116763 50.2411309)",,,,,
1016964692,False,,Žižkova,residential,False,18.094,,"LINESTRING (14.3129141 50.2409566, 14.3129367 50.241023, 14.3129917 50.241111)",,,30,,
"[1016964690, 1016964692]",False,,Žižkova,residential,True,98.478,,"LINESTRING (14.3129141 50.2409566, 14.3128939 50.2408899, 14.3126795 50.2401812, 14.312651 50.2400871)",,,30,,
674192022,False,,Vaníčkova,living_street,True,110.185,,"LINESTRING (14.311176 50.24039, 14.3113148 50.2403639, 14.311415 50.2403433, 14.3118408 50.2402608, 14.3124764 50.2401245, 14.312651 50.2400871)",,,20,,6
"[863350345, 863350343]",False,,Palackého,living_street,False,15.73,,"LINESTRING (14.311176 50.24039, 14.3110496 50.2404123, 14.3109635 50.2404292)",,,20,,
"[863350344, 1178259645, 863612719]",False,,Palackého náměstí,living_street,False,88.12800000000001,,"LINESTRING (14.311176 50.24039, 14.3111446 50.2403173, 14.3109475 50.2398357, 14.3108992 50.2397178, 14.3108819 50.2396754, 14.3108821 50.23964, 14.3108822 50.2396218)",,,20,,
323043472,False,2,Mostní,secondary,True,13.032,101,"LINESTRING (14.309338 50.2406632, 14.3094191 50.2407683)",,,,,
"[323043472, 133724534]",False,2,Mostní,secondary,False,64.282,101,"LINESTRING (14.309338 50.2406632, 14.3092347 50.2405295, 14.3091308 50.2403138, 14.3090311 50.2401208)",,,,,
1035963508,False,,Prokopova,residential,True,23.945,,"LINESTRING (14.3091141 50.2386591, 14.3088212 50.2387653)",,,,,
"[1035963509, 30785702]",False,,Prokopova,residential,"[False, True]",51.486999999999995,,"LINESTRING (14.3106614 50.2387222, 14.3106725 50.2387245, 14.3106654 50.238808, 14.3106502 50.2389645, 14.3106044 50.239093, 14.3105561 50.2391704)",,,,,
446834296,False,,Poděbradova,residential,False,58.388,,"LINESTRING (14.3110363 50.2377215, 14.3102159 50.2377411)",,,,,
1135276905,False,,Lučební,residential,True,6.289,,"LINESTRING (14.3091778 50.2376989, 14.3091739 50.2377554)",,,,,
"[863350347, 1153610830]",False,,"['Palackého', 'Palackého náměstí']",residential,False,74.005,,"LINESTRING (14.3102202 50.2408012, 14.3101635 50.2407897, 14.3100688 50.2406154, 14.3096135 50.2407158, 14.3095212 50.2407407, 14.3094191 50.2407683)",,,,,
