osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,access
261790438,,residential,,False,False,78.451,"LINESTRING (15.2061497 49.1596146, 15.2064344 49.1596138, 15.2068486 49.159655, 15.2072213 49.1596832)",Jiráskova,,
944462996,40916,tertiary,,False,False,99.349,"LINESTRING (15.2061497 49.1596146, 15.2065442 49.1595468, 15.2068493 49.1594789, 15.207381 49.1592506)",,,
944462996,40916,tertiary,,False,True,99.349,"LINESTRING (15.207381 49.1592506, 15.2068493 49.1594789, 15.2065442 49.1595468, 15.2061497 49.1596146)",,,
975573417,13415,tertiary,,False,False,37.727,"LINESTRING (15.2039553 49.1610889, 15.20398 49.16075)",Popelínská,,
27235346,,residential,,False,False,98.338,"LINESTRING (15.2039553 49.1610889, 15.2040825 49.161148, 15.2047122 49.1614402, 15.2050581 49.1616008)",Martínkova,,
"[975573417, 1196167931]",13415,tertiary,,False,True,132.01500000000001,"LINESTRING (15.2039553 49.1610889, 15.2038942 49.1614616, 15.2038713 49.1616013, 15.203847 49.161749, 15.2038426 49.161776, 15.2038421 49.1618817, 15.203884 49.1619723, 15.2039169 49.1620435, 15.2039409 49.1620953, 15.2039695 49.1621573, 15.2040149 49.1622555)",Popelínská,,
27235346,,residential,,False,False,48.368,"LINESTRING (15.2065174 49.1622181, 15.2066859 49.1626389)",Martínkova,,
27235343,,residential,,False,False,129.566,"LINESTRING (15.2065174 49.1622181, 15.2068799 49.1620246, 15.2071485 49.1620018, 15.208024 49.1623726)",U Vodojemu,,
27235346,,residential,,False,True,126.41,"LINESTRING (15.2065174 49.1622181, 15.2056176 49.1618476, 15.2053644 49.1617434, 15.2050581 49.1616008)",Martínkova,,
27235346,,residential,,False,False,24.727,"LINESTRING (15.2068983 49.1630141, 15.2068126 49.1632293)",Martínkova,,
27235346,,residential,,False,True,44.487,"LINESTRING (15.2068983 49.1630141, 15.2066859 49.1626389)",Martínkova,,
27235342,,residential,,False,False,114.686,"LINESTRING (15.2068983 49.1630141, 15.2075514 49.1628605, 15.208024 49.1623726)",U Vodojemu,,
27235339,,residential,,False,False,80.695,"LINESTRING (15.2007465 49.1625133, 15.2007217 49.1624042, 15.2006996 49.1623007, 15.2006488 49.1620633, 15.2006379 49.162021, 15.200629 49.1619807, 15.2005886 49.161795)",Nivka,,
27235339,,residential,,False,True,85.991,"LINESTRING (15.2007465 49.1625133, 15.2007954 49.1627556, 15.2008511 49.1630319, 15.2008529 49.1630406, 15.2008589 49.1630704, 15.2008893 49.1632154, 15.2008997 49.1632801)",Nivka,,
27235340,,residential,,False,False,239.393,"LINESTRING (15.2007465 49.1625133, 15.2009066 49.1625016, 15.2009759 49.1624963, 15.201129 49.1624854, 15.2013283 49.1624695, 15.2014073 49.1624632, 15.2014783 49.1624575, 15.2016093 49.1624472, 15.2016525 49.1624438, 15.2017296 49.1624378, 15.2021315 49.1624055, 15.2025656 49.1623721, 15.2026096 49.1623686, 15.2026594 49.1623647, 15.2027934 49.1623541, 15.2028445 49.1623501, 15.2028945 49.1623446, 15.2029118 49.1623432, 15.2030648 49.1623306, 15.2031489 49.1623236, 15.203187 49.1623211, 15.2032171 49.1623188, 15.2036534 49.162284, 15.2036884 49.1622814, 15.2039536 49.162258, 15.2040149 49.1622555)",Tyršova,,
27235336,,residential,,False,False,159.942,"LINESTRING (15.2010617 49.1607983, 15.2007163 49.1607997, 15.2003533 49.1608012, 15.2002477 49.1608014, 15.2001755 49.1608019, 15.1997132 49.160824, 15.1991438 49.1607871, 15.1988676 49.1607687)",Zahradnická,,
27235336,,residential,,False,True,212.464,"LINESTRING (15.2010617 49.1607983, 15.2016296 49.1607982, 15.2019237 49.1607982, 15.2034284 49.1607908, 15.2038021 49.1607614, 15.20398 49.16075)",Zahradnická,,
"[27235339, 1212221676]",,residential,,False,True,144.733,"LINESTRING (15.2010617 49.1607983, 15.2010675 49.1609387, 15.2010797 49.1612375, 15.2010027 49.1612926, 15.2004903 49.1613524, 15.2004946 49.1613718, 15.2005027 49.1614083, 15.2005715 49.1617254, 15.2005886 49.161795)",Nivka,,
27235340,,residential,,False,True,239.39299999999997,"LINESTRING (15.2040149 49.1622555, 15.2039536 49.162258, 15.2036884 49.1622814, 15.2036534 49.162284, 15.2032171 49.1623188, 15.203187 49.1623211, 15.2031489 49.1623236, 15.2030648 49.1623306, 15.2029118 49.1623432, 15.2028945 49.1623446, 15.2028445 49.1623501, 15.2027934 49.1623541, 15.2026594 49.1623647, 15.2026096 49.1623686, 15.2025656 49.1623721, 15.2021315 49.1624055, 15.2017296 49.1624378, 15.2016525 49.1624438, 15.2016093 49.1624472, 15.2014783 49.1624575, 15.2014073 49.1624632, 15.2013283 49.1624695, 15.201129 49.1624854, 15.2009759 49.1624963, 15.2009066 49.1625016, 15.2007465 49.1625133)",Tyršova,,
428150420,13415,tertiary,,False,True,84.6,"LINESTRING (15.2040149 49.1622555, 15.2042764 49.162809, 15.2043009 49.1629898)",Popelínská,,
"[975573417, 1196167931]",13415,tertiary,,False,False,132.01500000000001,"LINESTRING (15.2040149 49.1622555, 15.2039695 49.1621573, 15.2039409 49.1620953, 15.2039169 49.1620435, 15.203884 49.1619723, 15.2038421 49.1618817, 15.2038426 49.161776, 15.203847 49.161749, 15.2038713 49.1616013, 15.2038942 49.1614616, 15.2039553 49.1610889)",Popelínská,,
"[234003171, 1160664165, 1160664166]",,residential,,False,False,249.404,"LINESTRING (15.2043009 49.1629898, 15.2040334 49.1630128, 15.2036753 49.1630435, 15.202118 49.1631756, 15.2015868 49.1632205, 15.2015613 49.1632227, 15.2014197 49.1632349, 15.2010821 49.1632641, 15.2010313 49.1632685, 15.2008997 49.1632801)",Sportovní,,permissive
261790473,,residential,,False,True,178.04699999999997,"LINESTRING (15.2043009 49.1629898, 15.2045212 49.1629632, 15.2047086 49.1629406, 15.2056216 49.1628377, 15.2057339 49.1628251, 15.2066859 49.1626389)",Krátká,,
428150420,13415,tertiary,,False,False,84.6,"LINESTRING (15.2043009 49.1629898, 15.2042764 49.162809, 15.2040149 49.1622555)",Popelínská,,
27235346,,residential,,False,False,44.487,"LINESTRING (15.2066859 49.1626389, 15.2068983 49.1630141)",Martínkova,,
27235346,,residential,,False,True,48.368,"LINESTRING (15.2066859 49.1626389, 15.2065174 49.1622181)",Martínkova,,
261790473,,residential,,False,False,178.04699999999997,"LINESTRING (15.2066859 49.1626389, 15.2057339 49.1628251, 15.2056216 49.1628377, 15.2047086 49.1629406, 15.2045212 49.1629632, 15.2043009 49.1629898)",Krátká,,
27235342,,residential,,False,True,114.686,"LINESTRING (15.208024 49.1623726, 15.2075514 49.1628605, 15.2068983 49.1630141)",U Vodojemu,,
27235343,,residential,,False,True,129.566,"LINESTRING (15.208024 49.1623726, 15.2071485 49.1620018, 15.2068799 49.1620246, 15.2065174 49.1622181)",U Vodojemu,,
27235345,,residential,,False,True,54.578,"LINESTRING (15.2074744 49.1634609, 15.2068126 49.1632293)",,,
261790518,,residential,,False,True,82.718,"LINESTRING (15.2074744 49.1634609, 15.2081042 49.1628414)",Nové Sídliště,,
27235345,,residential,,False,False,54.578,"LINESTRING (15.2068126 49.1632293, 15.2074744 49.1634609)",,,
27235346,,residential,,False,True,24.727,"LINESTRING (15.2068126 49.1632293, 15.2068983 49.1630141)",Martínkova,,
27174729,23H,tertiary,,False,False,223.67299999999997,"LINESTRING (15.1956163 49.1582224, 15.1960066 49.1581262, 15.1966514 49.1581366, 15.1969778 49.1580949, 15.1974316 49.1580377, 15.1978296 49.1581105, 15.1981162 49.1582511, 15.1983471 49.1583604, 15.198496 49.1584029)",Hradecká,,
43557517,,residential,,False,True,225.42799999999997,"LINESTRING (15.1956163 49.1582224, 15.1955298 49.1583296, 15.1954606 49.1584154, 15.1952774 49.1586942, 15.1952034 49.1589061, 15.1952175 49.1590604, 15.1952704 49.1592055, 15.1954183 49.1593552, 15.1955944 49.1594865, 15.1959466 49.1596247, 15.1962003 49.1596985, 15.1964726 49.1597336)",Příhon,,
"[944463024, 944463025, 43557511]",,residential,,False,True,183.413,"LINESTRING (15.1964726 49.1597336, 15.1970784 49.1597451, 15.1980154 49.1597244, 15.1985191 49.1598188, 15.1986705 49.1598004, 15.1987591 49.1597559, 15.198909 49.1596806)",Příkrá,yes,
43557512,,residential,,False,False,258.401,"LINESTRING (15.1964726 49.1597336, 15.1967826 49.1598971, 15.1969552 49.1600446, 15.197015 49.1601505, 15.1970291 49.1603878, 15.1969446 49.1606273, 15.1968484 49.1609201, 15.1967086 49.161346, 15.196623 49.1616754, 15.1966137 49.1617113, 15.1965686 49.1618847)",Příhon,,
43557517,,residential,,False,False,225.428,"LINESTRING (15.1964726 49.1597336, 15.1962003 49.1596985, 15.1959466 49.1596247, 15.1955944 49.1594865, 15.1954183 49.1593552, 15.1952704 49.1592055, 15.1952175 49.1590604, 15.1952034 49.1589061, 15.1952774 49.1586942, 15.1954606 49.1584154, 15.1955298 49.1583296, 15.1956163 49.1582224)",Příhon,,
43557512,,residential,,False,True,58.808,"LINESTRING (15.1963458 49.1623917, 15.196529 49.162037, 15.1965412 49.1619897, 15.1965686 49.1618847)",Příhon,,
43557513,,residential,,False,False,118.025,"LINESTRING (15.1963458 49.1623917, 15.1960887 49.162546, 15.1958245 49.1627717, 15.1957086 49.1629885, 15.1955952 49.1631583, 15.1955054 49.1632788)",Příhon,,
944463027,,residential,,False,False,87.71000000000001,"LINESTRING (15.1963458 49.1623917, 15.1965607 49.1623341, 15.1967799 49.1623167, 15.1969376 49.1623041, 15.1972334 49.1623456, 15.1974923 49.1624336)",Obcizna,,
43557512,,residential,,False,False,58.808,"LINESTRING (15.1965686 49.1618847, 15.1965412 49.1619897, 15.196529 49.162037, 15.1963458 49.1623917)",Příhon,,
43557512,,residential,,False,True,258.40099999999995,"LINESTRING (15.1965686 49.1618847, 15.1966137 49.1617113, 15.196623 49.1616754, 15.1967086 49.161346, 15.1968484 49.1609201, 15.1969446 49.1606273, 15.1970291 49.1603878, 15.197015 49.1601505, 15.1969552 49.1600446, 15.1967826 49.1598971, 15.1964726 49.1597336)",Příhon,,
43557520,,residential,,False,False,147.64000000000001,"LINESTRING (15.1965686 49.1618847, 15.1963022 49.1619204, 15.1947832 49.1624998)",Příhon,,
43557513,,residential,,False,True,118.025,"LINESTRING (15.1955054 49.1632788, 15.1955952 49.1631583, 15.1957086 49.1629885, 15.1958245 49.1627717, 15.1960887 49.162546, 15.1963458 49.1623917)",Příhon,,
43557520,,residential,,False,True,147.64000000000001,"LINESTRING (15.1947832 49.1624998, 15.1963022 49.1619204, 15.1965686 49.1618847)",Příhon,,
"[944463026, 43557515, 43557516]",,residential,,False,"[False, True]",102.76499999999999,"LINESTRING (15.1980788 49.1624515, 15.1983359 49.1622949, 15.198438 49.1621844, 15.1985437 49.1619402, 15.198605 49.1619207, 15.1986315 49.1618921, 15.1986542 49.1618674, 15.1986994 49.1618152, 15.1987779 49.1616799)",Obcizna,yes,
43557515,,residential,,False,True,25.746,"LINESTRING (15.1980788 49.1624515, 15.1978477 49.1624977, 15.1977353 49.1624963)",Obcizna,,
944463031,,residential,,False,False,22.424,"LINESTRING (15.1980788 49.1624515, 15.1980351 49.1624974, 15.1980121 49.1625668, 15.1980298 49.1626003, 15.1980699 49.162632)",,,
27235346,,residential,,False,False,126.41,"LINESTRING (15.2050581 49.1616008, 15.2053644 49.1617434, 15.2056176 49.1618476, 15.2065174 49.1622181)",Martínkova,,
27235346,,residential,,False,True,98.33800000000001,"LINESTRING (15.2050581 49.1616008, 15.2047122 49.1614402, 15.2040825 49.161148, 15.2039553 49.1610889)",Martínkova,,
43557519,,residential,,False,True,91.643,"LINESTRING (15.2050581 49.1616008, 15.2056677 49.1610152, 15.2057673 49.1609195)",,,
43557519,,residential,,False,False,91.643,"LINESTRING (15.2057673 49.1609195, 15.2056677 49.1610152, 15.2050581 49.1616008)",,,
131552481,23H,tertiary,,False,True,144.407,"LINESTRING (15.2057673 49.1609195, 15.2055684 49.1608347, 15.2051611 49.160661, 15.2040161 49.1603136)",Studenská,,
43557515,,residential,,False,False,18.995,"LINESTRING (15.1974923 49.1624336, 15.1977353 49.1624963)",Obcizna,,
944463027,,residential,,False,True,87.71000000000001,"LINESTRING (15.1974923 49.1624336, 15.1972334 49.1623456, 15.1969376 49.1623041, 15.1967799 49.1623167, 15.1965607 49.1623341, 15.1963458 49.1623917)",Obcizna,,
"[234001992, 158555313, 977490790, 1231361358]",,residential,,False,"[False, True]",103.42599999999999,"LINESTRING (15.2012881 49.1587878, 15.2008637 49.158892, 15.2008228 49.1589093, 15.2007978 49.1589264, 15.2007846 49.1589435, 15.2007857 49.1589621, 15.20086 49.1590963, 15.2009122 49.1591887, 15.2009413 49.1592402, 15.2009701 49.1592926, 15.2009741 49.1592999, 15.2010596 49.1594438, 15.2010723 49.1594689)",Náměstí,,
261790518,,residential,,False,False,82.718,"LINESTRING (15.2081042 49.1628414, 15.2074744 49.1634609)",Nové Sídliště,,
234001991,,residential,,False,False,111.819,"LINESTRING (15.2010723 49.1594689, 15.2012519 49.15945, 15.2014207 49.1594148, 15.2018298 49.1593316, 15.2021052 49.1592752, 15.2023386 49.1592274, 15.2024655 49.1592019, 15.202525 49.1591899, 15.2025457 49.159185)",Náměstí,,
