osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,lanes,junction
"[267627480, 186870636]",False,"['Žižkovo náměstí', 'Marie Majerové']",residential,30,True,163.69,"LINESTRING (13.774499 50.5499532, 13.7740766 50.5500583, 13.7740263 50.5500538, 13.7739894 50.5500323, 13.7739732 50.5500024, 13.7739678 50.549969, 13.7739781 50.5498608, 13.7739853 50.5497862, 13.7740383 50.549236, 13.7740264 50.549161, 13.7739927 50.5490682, 13.7739348 50.5489232)",,,,,
291997742,False,Bílinská,primary,50,False,75.485,"LINESTRING (13.7685659 50.5450561, 13.7692109 50.5454236, 13.7693628 50.5455082)",13,,,3,
149123549,False,Na Hradišti,residential,,True,104.433,"LINESTRING (13.776843 50.546699, 13.776956 50.546641, 13.7770772 50.546569, 13.7771008 50.5465286, 13.7770893 50.5464809, 13.7770533 50.5464415, 13.7769805 50.5464101, 13.776835 50.5464054, 13.7765277 50.5464185, 13.7761202 50.5464454)",,,,,
"[31979514, 296619443]",False,Vrchlického,residential,50,True,227.885,"LINESTRING (13.7730824 50.5493905, 13.7730426 50.5495765, 13.7725748 50.5495974, 13.7726252 50.5499144, 13.7721992 50.550319, 13.7720955 50.5503836, 13.7719784 50.5504108, 13.77184 50.5504032, 13.7715875 50.550301, 13.7714387 50.5501943, 13.7712807 50.5500624)",,,,,
236995681,False,5. května,residential,50,False,63.418,"LINESTRING (13.7723678 50.5450004, 13.7719275 50.5448266, 13.771601 50.5447041)",,,,,
236995681,False,5. května,residential,50,True,50.405,"LINESTRING (13.7723678 50.5450004, 13.7724988 50.5450515, 13.7729412 50.5452693)",,,,,
237583049,False,5. května,residential,50,False,84.83500000000001,"LINESTRING (13.7723678 50.5450004, 13.7723428 50.5450359, 13.7722754 50.5451316, 13.7722353 50.5451885, 13.7722585 50.5452394, 13.7722962 50.5452803, 13.7723445 50.5453129, 13.7724036 50.5453469, 13.7727973 50.5454902, 13.7728576 50.5455013, 13.7729088 50.5454971)",,,,,
236995681,False,5. května,residential,50,False,25.087,"LINESTRING (13.7732162 50.545412, 13.7729412 50.5452693)",,,,,
236995681,False,5. května,residential,50,True,35.335,"LINESTRING (13.7732162 50.545412, 13.7734802 50.545546, 13.7735985 50.5456165)",,,,,
237583049,False,5. května,residential,50,True,84.83500000000001,"LINESTRING (13.7729088 50.5454971, 13.7728576 50.5455013, 13.7727973 50.5454902, 13.7724036 50.5453469, 13.7723445 50.5453129, 13.7722962 50.5452803, 13.7722585 50.5452394, 13.7722353 50.5451885, 13.7722754 50.5451316, 13.7723428 50.5450359, 13.7723678 50.5450004)",,,,,
376746150,True,5. května,residential,50,False,23.709,"LINESTRING (13.7729088 50.5454971, 13.772999 50.5454759, 13.7731554 50.5454299, 13.7732162 50.545412)",,,,,
236995681,False,5. května,residential,50,True,18.18,"LINESTRING (13.7735985 50.5456165, 13.7737992 50.5457188)",,,,,
236995681,False,5. května,residential,50,False,35.335,"LINESTRING (13.7735985 50.5456165, 13.7734802 50.545546, 13.7732162 50.545412)",,,,,
237583043,False,5. května,residential,50,False,75.806,"LINESTRING (13.7735985 50.5456165, 13.7735309 50.5457337, 13.7734478 50.5457806, 13.7733508 50.5458057, 13.7730282 50.5458933, 13.7728487 50.545942, 13.7727434 50.5459706)",,,,,
237583043,False,5. května,residential,50,True,75.80600000000001,"LINESTRING (13.7727434 50.5459706, 13.7728487 50.545942, 13.7730282 50.5458933, 13.7733508 50.5458057, 13.7734478 50.5457806, 13.7735309 50.5457337, 13.7735985 50.5456165)",,,,,
31980113,False,K. H. Máchy,tertiary,50,True,160.759,"LINESTRING (13.7686925 50.5493957, 13.7686121 50.5489373, 13.768576 50.5486425, 13.7685821 50.5484097, 13.7686596 50.5480905, 13.768694 50.5479593)",25316,,,,
296619401,False,Důlní,tertiary,50,False,160.744,"LINESTRING (13.7686925 50.5493957, 13.7688273 50.5497057, 13.7689798 50.5499004, 13.7694934 50.5505563, 13.7696153 50.550712)",25316,,,,
9399554,False,Bílinská,primary,50,False,335.542,"LINESTRING (13.7709089 50.5464185, 13.7712419 50.5466142, 13.7714371 50.5467289, 13.7725103 50.5473431, 13.7729945 50.5477155, 13.7733322 50.5480699, 13.7735003 50.5483652, 13.7736212 50.5486829, 13.7736373 50.5487868)",13,,,2,
877544219,False,Bílinská,primary,50,True,46.936,"LINESTRING (13.7709089 50.5464185, 13.770719 50.5463062, 13.7706508 50.5462587, 13.7705878 50.5461953, 13.7704948 50.5460932)",13,,,2,
877544221,True,,primary,50,False,151.81099999999998,"LINESTRING (13.7709089 50.5464185, 13.7706944 50.5463542, 13.7706097 50.5463259, 13.7705462 50.5463024, 13.7704546 50.5462712, 13.7703592 50.5462328, 13.7702798 50.546202, 13.7702043 50.5461676, 13.7701332 50.5461296, 13.7700596 50.5460836, 13.7699924 50.5460337, 13.769932 50.5459805, 13.7697536 50.5458378, 13.7696464 50.5457547, 13.7695914 50.5457129, 13.7695198 50.5456495, 13.7693628 50.5455082)",13,,yes,1,
291315957,False,Bílinská,primary,50,False,83.67399999999998,"LINESTRING (13.7693628 50.5455082, 13.7696363 50.545663, 13.7698652 50.5457974, 13.7700407 50.5458974, 13.7701057 50.5459298, 13.7701587 50.5459498, 13.7702089 50.5459656, 13.7702728 50.5459842)",13,,,2,
291997742,False,Bílinská,primary,50,True,75.485,"LINESTRING (13.7693628 50.5455082, 13.7692109 50.5454236, 13.7685659 50.5450561)",13,,,3,
"[267627480, 186870636]",False,"['Žižkovo náměstí', 'Marie Majerové']",residential,30,False,163.69,"LINESTRING (13.7739348 50.5489232, 13.7739927 50.5490682, 13.7740264 50.549161, 13.7740383 50.549236, 13.7739853 50.5497862, 13.7739781 50.5498608, 13.7739678 50.549969, 13.7739732 50.5500024, 13.7739894 50.5500323, 13.7740263 50.5500538, 13.7740766 50.5500583, 13.774499 50.5499532)",,,,,
31979515,False,Důlní,residential,50,True,15.429,"LINESTRING (13.771472 50.5494599, 13.7714989 50.5493222)",,,,,
31979515,False,Důlní,residential,50,False,68.599,"LINESTRING (13.771472 50.5494599, 13.7714688 50.5495739, 13.7712807 50.5500624)",,,,,
1131044586,False,,residential,,False,19.523,"LINESTRING (13.771472 50.5494599, 13.7714444 50.5494094, 13.7714021 50.549382, 13.7713511 50.5493697, 13.7712739 50.5493713)",,,,,
31979516,False,Fišerova,residential,50,True,13.916,"LINESTRING (13.7712739 50.5493713, 13.7714243 50.5492905)",,,,,
31979516,False,Fišerova,residential,50,False,43.83,"LINESTRING (13.7712739 50.5493713, 13.7711035 50.5494811, 13.7708473 50.5496574)",,,,,
1131044586,False,,residential,,True,19.523,"LINESTRING (13.7712739 50.5493713, 13.7713511 50.5493697, 13.7714021 50.549382, 13.7714444 50.5494094, 13.771472 50.5494599)",,,,,
