osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[92837085, 93107078]",,,B. Němcové,residential,,False,False,112.11199999999998,,"LINESTRING (16.1525794 49.2060393, 16.1525226 49.2059762, 16.1519283 49.2053157, 16.1519 49.2052842, 16.1518062 49.2051669)",
37800544,,,náměstí Míru,residential,,False,False,34.715,,"LINESTRING (16.1531492 49.2066451, 16.1530956 49.2065955, 16.1530811 49.2065835, 16.153058 49.2065645, 16.1528796 49.2063875)",
90684196,2,23,Třebíčská,primary,50,False,True,47.012,,"LINESTRING (16.1531492 49.2066451, 16.1528604 49.2068801, 16.1528365 49.2068995, 16.1527437 49.2069746)",
"[247035324, 623561690, 1008805868, 48543781]","['2', '3']",23,Třebíčská,primary,50,False,False,222.669,,"LINESTRING (16.1531492 49.2066451, 16.1532548 49.2065665, 16.1539102 49.2060788, 16.1546546 49.20562, 16.1548899 49.2054736, 16.1550602 49.2053518, 16.1551313 49.2053194, 16.1552145 49.2052791, 16.1553251 49.2052478)",
105372626,,,náměstí Míru,residential,,False,True,8.945,,"LINESTRING (16.1528192 49.2063174, 16.1528796 49.2063875)",
105372650,,,náměstí Míru,residential,,False,False,35.493,,"LINESTRING (16.1528192 49.2063174, 16.1525794 49.2060393)",
"[105372621, 105372638]",,,Sadová,residential,,False,True,277.26300000000003,,"LINESTRING (16.1528192 49.2063174, 16.1529179 49.2062617, 16.1529357 49.2062517, 16.1530714 49.2061483, 16.1535233 49.2058337, 16.1536682 49.2057461, 16.1548081 49.2052116, 16.1551331 49.2050473, 16.1552038 49.2049981, 16.1552637 49.2049469, 16.1553117 49.2048828, 16.1553861 49.2047521, 16.1554402 49.2046747, 16.155476 49.2046425, 16.1555255 49.2046134)",
143779600,,,B. Němcové,residential,,False,False,109.599,,"LINESTRING (16.1518062 49.2051669, 16.1510697 49.2043067)",
93107068,,,Nad Tratí,residential,,False,False,180.81200000000004,,"LINESTRING (16.1518062 49.2051669, 16.1529053 49.2048956, 16.1530595 49.2048422, 16.1532791 49.2047347, 16.153725 49.204538, 16.1538336 49.2044706, 16.1539346 49.2043755)",
"[92837085, 93107078]",,,B. Němcové,residential,,False,True,112.112,,"LINESTRING (16.1518062 49.2051669, 16.1519 49.2052842, 16.1519283 49.2053157, 16.1525226 49.2059762, 16.1525794 49.2060393)",
94788918,,,Na Klínkách,residential,,False,True,107.723,,"LINESTRING (16.1510697 49.2043067, 16.1523587 49.2038279)",
143779600,,,B. Němcové,residential,,False,True,109.599,,"LINESTRING (16.1510697 49.2043067, 16.1518062 49.2051669)",
94788918,,,Na Klínkách,residential,,False,False,107.723,,"LINESTRING (16.1523587 49.2038279, 16.1510697 49.2043067)",
94788918,,,Na Klínkách,residential,,False,True,91.482,,"LINESTRING (16.1523587 49.2038279, 16.1534438 49.2034105)",
37800549,,,Ke Křišťálovu,residential,,False,False,113.073,,"LINESTRING (16.1534438 49.2034105, 16.1539346 49.2043755)",
94788918,,,Na Klínkách,residential,,False,False,91.482,,"LINESTRING (16.1534438 49.2034105, 16.1523587 49.2038279)",
37800549,,,Ke Křišťálovu,residential,,False,True,113.073,,"LINESTRING (16.1539346 49.2043755, 16.1534438 49.2034105)",
93107068,,,Nad Tratí,residential,,False,True,180.812,,"LINESTRING (16.1539346 49.2043755, 16.1538336 49.2044706, 16.153725 49.204538, 16.1532791 49.2047347, 16.1530595 49.2048422, 16.1529053 49.2048956, 16.1518062 49.2051669)",
37800555,,,náměstí Míru,residential,,False,False,16.699,,"LINESTRING (16.1528796 49.2063875, 16.1526516 49.2064066)",
105372626,,,náměstí Míru,residential,,False,False,8.945,,"LINESTRING (16.1528796 49.2063875, 16.1528192 49.2063174)",
37800544,,,náměstí Míru,residential,,False,True,34.714999999999996,,"LINESTRING (16.1528796 49.2063875, 16.153058 49.2065645, 16.1530811 49.2065835, 16.1530956 49.2065955, 16.1531492 49.2066451)",
37800555,,,náměstí Míru,residential,,False,True,16.699,,"LINESTRING (16.1526516 49.2064066, 16.1528796 49.2063875)",
105372637,,,náměstí Míru,residential,,False,False,44.715,,"LINESTRING (16.1526516 49.2064066, 16.1521339 49.2061891)",
37800557,,,Družstevní,residential,,False,True,40.554,,"LINESTRING (16.1516421 49.2105205, 16.1511714 49.2107166)",
"[37800536, 91392947, 90994926]",,,"['Havlíčkova', 'Jiráskova']",residential,,False,"[False, True]",297.711,,"LINESTRING (16.1516421 49.2105205, 16.1517198 49.2106165, 16.1517665 49.2106459, 16.1518299 49.2106579, 16.1519066 49.2106522, 16.1519751 49.2106361, 16.152414 49.210468, 16.1534028 49.2100893, 16.1524078 49.2089587)",
37800560,,,Lipová,residential,,False,True,29.437,,"LINESTRING (16.1556152 49.2055623, 16.1555334 49.2055978, 16.1552778 49.2057089)",
37800561,,,Masarykovo náměstí,residential,,False,True,13.541,,"LINESTRING (16.1556152 49.2055623, 16.1555768 49.2055266, 16.155555 49.2054915, 16.1555457 49.2054517)",
427966871,,,Masarykovo náměstí,residential,,False,False,181.202,,"LINESTRING (16.1556152 49.2055623, 16.1559875 49.2058028, 16.1563319 49.2060252, 16.1563723 49.2060552, 16.1569449 49.2064803, 16.1570015 49.2065311, 16.1572737 49.2067753)",
37800561,,,Masarykovo náměstí,residential,,False,False,13.541,,"LINESTRING (16.1555457 49.2054517, 16.155555 49.2054915, 16.1555768 49.2055266, 16.1556152 49.2055623)",
766415623,,,Masarykovo náměstí,residential,,True,False,16.835,,"LINESTRING (16.1555457 49.2054517, 16.1555028 49.2053921, 16.1554746 49.2053404, 16.1554521 49.2053135)",
"[93631994, 37800562, 37800563]",,,"['Žerotínova', 'V. Nezvala', 'Masarykovo náměstí']",residential,,False,False,314.996,,"LINESTRING (16.1572737 49.2067753, 16.1573603 49.2070348, 16.1574758 49.207197, 16.1578355 49.2077021, 16.1578464 49.2077164, 16.1578947 49.2077791, 16.1584361 49.2084808, 16.1585908 49.2086813, 16.1586493 49.2087473, 16.1577928 49.2090944)",
"[309899801, 427966871]",,,Masarykovo náměstí,residential,,False,False,126.28999999999999,,"LINESTRING (16.1572737 49.2067753, 16.1576732 49.2071182, 16.1578206 49.2072447, 16.1581093 49.2071417, 16.1585541 49.2069834)",
427966871,,,Masarykovo náměstí,residential,,False,True,181.202,,"LINESTRING (16.1572737 49.2067753, 16.1570015 49.2065311, 16.1569449 49.2064803, 16.1563723 49.2060552, 16.1563319 49.2060252, 16.1559875 49.2058028, 16.1556152 49.2055623)",
"[93631994, 37800563, 37800562]",,,"['Žerotínova', 'V. Nezvala', 'Masarykovo náměstí']",residential,,False,True,314.99600000000004,,"LINESTRING (16.1577928 49.2090944, 16.1586493 49.2087473, 16.1585908 49.2086813, 16.1584361 49.2084808, 16.1578947 49.2077791, 16.1578464 49.2077164, 16.1578355 49.2077021, 16.1574758 49.207197, 16.1573603 49.2070348, 16.1572737 49.2067753)",
37800564,,,Palackého,residential,,False,True,65.406,,"LINESTRING (16.1577928 49.2090944, 16.1577691 49.2090703, 16.1575581 49.2088556, 16.1572595 49.2086219)",
"[91583393, 352958613]",,,"['Husova', 'V. Nezvala']",residential,,False,"[False, True]",193.121,,"LINESTRING (16.1577928 49.2090944, 16.1577212 49.2091236, 16.157484 49.2092219, 16.1574214 49.2092478, 16.1568803 49.2094714, 16.156859 49.2094802, 16.1567711 49.2095165, 16.1564133 49.2096644, 16.1563658 49.209684, 16.1559413 49.2092406, 16.1558558 49.209145)",
92484666,,,Krátká,residential,,False,True,117.394,,"LINESTRING (16.1572595 49.2086219, 16.1558558 49.209145)",
37800564,,,Palackého,residential,,False,False,65.406,,"LINESTRING (16.1572595 49.2086219, 16.1575581 49.2088556, 16.1577691 49.2090703, 16.1577928 49.2090944)",
37800564,,,Palackého,residential,,False,True,323.139,,"LINESTRING (16.1572595 49.2086219, 16.1560967 49.207592, 16.1558842 49.2074582, 16.1553399 49.2071166, 16.154839 49.2067688, 16.1547955 49.2067493, 16.1547471 49.2067404, 16.1546283 49.2067367, 16.1541419 49.2067396)",
1036053078,,,Palackého,residential,,True,False,64.004,,"LINESTRING (16.1541419 49.2067396, 16.1533718 49.2070192)",
37800564,,,Palackého,residential,,False,False,323.139,,"LINESTRING (16.1541419 49.2067396, 16.1546283 49.2067367, 16.1547471 49.2067404, 16.1547955 49.2067493, 16.154839 49.2067688, 16.1553399 49.2071166, 16.1558842 49.2074582, 16.1560967 49.207592, 16.1572595 49.2086219)",
92412905,,,Antonína Dvořáka,residential,,False,False,128.42000000000002,,"LINESTRING (16.1541419 49.2067396, 16.1543148 49.2066649, 16.1543736 49.2066101, 16.1544253 49.2065618, 16.1551587 49.2062477, 16.1555918 49.2060968)",
90684196,2,23,Třebíčská,primary,50,False,True,35.55,,"LINESTRING (16.1527437 49.2069746, 16.1524204 49.2072146)",
37800565,,,Palackého,residential,,False,False,46.037000000000006,,"LINESTRING (16.1527437 49.2069746, 16.1528568 49.2069921, 16.1532886 49.2070078, 16.1533718 49.2070192)",
90684196,2,23,Třebíčská,primary,50,False,False,47.012,,"LINESTRING (16.1527437 49.2069746, 16.1528365 49.2068995, 16.1528604 49.2068801, 16.1531492 49.2066451)",
92412905,,,Antonína Dvořáka,residential,,False,True,11.042,,"LINESTRING (16.1557246 49.2060485, 16.1555918 49.2060968)",
37800566,,,Smetanova,residential,50,False,True,62.022000000000006,,"LINESTRING (16.1580662 49.2031093, 16.1580555 49.2032844, 16.158037 49.2034052, 16.1579877 49.2035704, 16.1579666 49.2036622)",
4083975,1,23,,primary,50,True,False,41.968,,"LINESTRING (16.1553251 49.2052478, 16.15529 49.2051991, 16.1552792 49.2051456, 16.1552939 49.2050925, 16.1553326 49.2050449, 16.1553916 49.2050072, 16.1554654 49.2049831, 16.155547 49.2049748)",roundabout
"[623561690, 247035324, 48543781, 1008805868]","['2', '3']",23,Třebíčská,primary,50,False,True,222.669,,"LINESTRING (16.1553251 49.2052478, 16.1552145 49.2052791, 16.1551313 49.2053194, 16.1550602 49.2053518, 16.1548899 49.2054736, 16.1546546 49.20562, 16.1539102 49.2060788, 16.1532548 49.2065665, 16.1531492 49.2066451)",
105372646,,,Sadová,residential,,False,True,7.092,,"LINESTRING (16.1555255 49.2046134, 16.1554991 49.204552)",
48543770,,,,residential,,False,True,40.376999999999995,,"LINESTRING (16.1555255 49.2046134, 16.1555465 49.2046673, 16.1555468 49.2048451, 16.155547 49.2049748)",
"[105372621, 105372638]",,,Sadová,residential,,False,False,277.26300000000003,,"LINESTRING (16.1555255 49.2046134, 16.155476 49.2046425, 16.1554402 49.2046747, 16.1553861 49.2047521, 16.1553117 49.2048828, 16.1552637 49.2049469, 16.1552038 49.2049981, 16.1551331 49.2050473, 16.1548081 49.2052116, 16.1536682 49.2057461, 16.1535233 49.2058337, 16.1530714 49.2061483, 16.1529357 49.2062517, 16.1529179 49.2062617, 16.1528192 49.2063174)",
"[48543786, 94061390]",,,Nová,residential,,False,False,187.928,,"LINESTRING (16.1561331 49.205266, 16.156176 49.2052432, 16.1562316 49.2052064, 16.1562954 49.2051591, 16.1563732 49.2051196, 16.1564429 49.2050898, 16.1565029 49.2051207, 16.1565966 49.2051813, 16.1571007 49.2055789, 16.1571765 49.2056454, 16.1574425 49.2058579, 16.1574984 49.2059047, 16.1575252 49.2059599, 16.1575238 49.2060011, 16.1574943 49.2060423, 16.1572181 49.206143)",
645747980,,,,residential,,True,False,31.39,,"LINESTRING (16.1561331 49.205266, 16.1560848 49.2052896, 16.1560231 49.2053019, 16.1559454 49.2053019, 16.1558636 49.205294, 16.1557804 49.205287, 16.1557175 49.2052848)",
"[942627976, 51179255]",3,23,Brněnská,primary,50,False,"[False, True]",23.953999999999997,,"LINESTRING (16.1577429 49.2040525, 16.1578477 49.2039793, 16.1579261 49.2039259, 16.1579698 49.2038962)",
"[247035322, 51179259, 186999330, 4051959]","['2', '3']",23,Brněnská,primary,50,False,True,181.79,yes,"LINESTRING (16.1577429 49.2040525, 16.1573079 49.2043258, 16.1571711 49.2043985, 16.1566724 49.2046406, 16.1559641 49.2049584, 16.1557695 49.2050523)",
37800565,,,Palackého,residential,,False,True,46.037000000000006,,"LINESTRING (16.1533718 49.2070192, 16.1532886 49.2070078, 16.1528568 49.2069921, 16.1527437 49.2069746)",
92412905,,,Antonína Dvořáka,residential,,False,False,11.042,,"LINESTRING (16.1555918 49.2060968, 16.1557246 49.2060485)",
92412905,,,Antonína Dvořáka,residential,,False,True,128.42000000000002,,"LINESTRING (16.1555918 49.2060968, 16.1551587 49.2062477, 16.1544253 49.2065618, 16.1543736 49.2066101, 16.1543148 49.2066649, 16.1541419 49.2067396)",
93365441,,,Antonína Dvořáka,residential,,False,True,48.795,,"LINESTRING (16.1555918 49.2060968, 16.1553074 49.2057429, 16.1552778 49.2057089)",
37800560,,,Lipová,residential,,False,False,29.437,,"LINESTRING (16.1552778 49.2057089, 16.1555334 49.2055978, 16.1556152 49.2055623)",
"[37800560, 942883664]",,,Lipová,residential,,False,"[False, True]",156.685,,"LINESTRING (16.1552778 49.2057089, 16.1539713 49.2062743, 16.1535086 49.2065131)",
93365441,,,Antonína Dvořáka,residential,,False,False,48.795,,"LINESTRING (16.1552778 49.2057089, 16.1553074 49.2057429, 16.1555918 49.2060968)",
4083975,1,23,,primary,50,True,False,11.91,,"LINESTRING (16.1554521 49.2053135, 16.1553808 49.2052871, 16.1553251 49.2052478)",roundabout
"[1008805870, 95974532, 9582302]",2,399,"['U Pivovaru', 'Majora Šandery']",secondary,50,False,"[False, True]",260.522,,"LINESTRING (16.1589688 49.2050901, 16.1590033 49.2051543, 16.1590135 49.2051782, 16.1590168 49.205186, 16.1590346 49.205217, 16.1590623 49.2052529, 16.1591227 49.2053064, 16.1592998 49.2054766, 16.1594158 49.2055708, 16.1594633 49.2056189, 16.1595071 49.2056735, 16.1595447 49.2057591, 16.1595619 49.2058333, 16.1595969 49.2063189, 16.1596309 49.2064004, 16.1597098 49.2065304, 16.1598302 49.2066367, 16.1599074 49.2066797, 16.1600684 49.206744, 16.1601859 49.206775, 16.1602877 49.2067931, 16.1604339 49.2068105, 16.1605869 49.2068241, 16.1607556 49.2068326)",
"[945374417, 309899819, 96108004, 945374414]",,,Závrata,residential,,False,"[False, True]",148.25300000000001,,"LINESTRING (16.1589688 49.2050901, 16.1590102 49.2050724, 16.1592702 49.204961, 16.1594592 49.2049059, 16.1596846 49.2048523, 16.1598027 49.20482, 16.1598627 49.2047918, 16.1598919 49.2047598, 16.1599192 49.2047325, 16.1599449 49.2046884, 16.159973 49.204635, 16.1600474 49.2045426, 16.1601328 49.2044225, 16.1603081 49.2041851)",
96335551,1,399,Majora Šandery,secondary,50,False,False,124.40199999999997,,"LINESTRING (16.1589688 49.2050901, 16.1589406 49.2050437, 16.1589051 49.2049779, 16.1588534 49.2049063, 16.158809 49.2048472, 16.1587683 49.204809, 16.1587198 49.2047695, 16.1585088 49.2046197, 16.1584467 49.2045702, 16.1584044 49.2045269, 16.1583657 49.2044887, 16.1583313 49.2044539, 16.1582848 49.2043891, 16.1582284 49.2043028, 16.1581626 49.2042226, 16.1580935 49.2041398)",
"[945374417, 309899819, 96108004, 945374414]",,,Závrata,residential,,False,"[False, True]",148.25300000000001,,"LINESTRING (16.1603081 49.2041851, 16.1601328 49.2044225, 16.1600474 49.2045426, 16.159973 49.204635, 16.1599449 49.2046884, 16.1599192 49.2047325, 16.1598919 49.2047598, 16.1598627 49.2047918, 16.1598027 49.20482, 16.1596846 49.2048523, 16.1594592 49.2049059, 16.1592702 49.204961, 16.1590102 49.2050724, 16.1589688 49.2050901)",
"[96616340, 623561691, 370316140]",,3995,Podhradí,tertiary,,False,False,575.4780000000001,,"LINESTRING (16.1590587 49.2110533, 16.1592234 49.2109924, 16.1593323 49.2109528, 16.1595872 49.2108791, 16.1597006 49.2108607, 16.1601281 49.2108129, 16.1602606 49.2107979, 16.1603565 49.2107789, 16.1605197 49.210735, 16.1605866 49.2107012, 16.1606541 49.2106577, 16.1609183 49.2104456, 16.1609592 49.2103942, 16.16099 49.210336, 16.161012 49.2102769, 16.1610197 49.2102204, 16.1610017 49.2098892, 16.161013 49.2097941, 16.1610431 49.2096851, 16.1614438 49.2088208, 16.1614904 49.2086777, 16.1615229 49.2085479, 16.1615284 49.2084187, 16.1615119 49.2083037, 16.1614412 49.2080682, 16.1613962 49.2079234, 16.1613298 49.2077826, 16.1611926 49.2075033, 16.1611529 49.2074457, 16.1610782 49.2073648, 16.1610151 49.2073041, 16.1608496 49.2071011, 16.160753 49.2069271, 16.1607556 49.2068326)",
96850176,,,Kaštanová,residential,,False,True,137.693,,"LINESTRING (16.1623855 49.2102776, 16.1636958 49.2111724)",
96850176,,,Kaštanová,residential,,False,False,137.693,,"LINESTRING (16.1636958 49.2111724, 16.1623855 49.2102776)",
"[96850185, 143779606, 95974495]",2,399,"['Zámek', 'U Pivovaru']",secondary,50,False,True,940.5060000000003,,"LINESTRING (16.1636958 49.2111724, 16.1638351 49.2110924, 16.1644127 49.2107089, 16.1653419 49.2100677, 16.1653915 49.2100296, 16.165415 49.2100115, 16.1654997 49.2099464, 16.1655958 49.2097823, 16.1656376 49.2097195, 16.1656892 49.2096735, 16.165789 49.20959, 16.1658997 49.2095115, 16.1659926 49.2094605, 16.1660605 49.2094327, 16.1661273 49.2094163, 16.1661981 49.2094043, 16.16639 49.2093972, 16.1666116 49.2094037, 16.166721 49.2094096, 16.1669411 49.2094241, 16.1670699 49.2094302, 16.1671345 49.2094248, 16.1671888 49.2094119, 16.1672348 49.20939, 16.167275 49.2093614, 16.1673016 49.2093204, 16.1673042 49.20927, 16.1673006 49.209243, 16.1672822 49.2092241, 16.166694 49.208747, 16.1664051 49.2085134, 16.1663619 49.2084866, 16.166134 49.2083814, 16.1660656 49.2083563, 16.1653412 49.2081181, 16.1648794 49.207953, 16.1645888 49.2078376, 16.1645284 49.2077964, 16.1642589 49.2076264, 16.1641543 49.2075809, 16.1640628 49.2075483, 16.1639256 49.207522, 16.163786 49.207502, 16.1636487 49.2075046, 16.1635387 49.2075125, 16.1634488 49.2075309, 16.1632182 49.2075852, 16.1631172 49.2076044, 16.1629835 49.2076113, 16.162901 49.2076108, 16.162789 49.2076001, 16.1627246 49.2075905, 16.1626157 49.207563, 16.1624549 49.2075002, 16.1622888 49.2074247, 16.1621695 49.2073585, 16.1619455 49.2072137, 16.1618458 49.2071608, 16.1617393 49.2071154, 16.1612996 49.2069613, 16.1610208 49.2068681, 16.1609122 49.2068477, 16.1608125 49.2068367, 16.1607556 49.2068326)",
37800566,,,Smetanova,residential,50,False,False,62.022000000000006,,"LINESTRING (16.1579666 49.2036622, 16.1579877 49.2035704, 16.158037 49.2034052, 16.1580555 49.2032844, 16.1580662 49.2031093)",
942620788,,,,residential,50,False,False,23.222,,"LINESTRING (16.1579666 49.2036622, 16.1580081 49.2037063, 16.1580595 49.2037162, 16.158114 49.2037102, 16.1582347 49.203676)",
942620790,,,,residential,50,False,False,26.238,,"LINESTRING (16.1579666 49.2036622, 16.1579456 49.203768, 16.157953 49.2038283, 16.1579698 49.2038962)",
105372646,,,Sadová,residential,,False,False,7.092,,"LINESTRING (16.1554991 49.204552, 16.1555255 49.2046134)",
"[48543786, 94061390]",,,Nová,residential,,False,True,187.92799999999997,,"LINESTRING (16.1572181 49.206143, 16.1574943 49.2060423, 16.1575238 49.2060011, 16.1575252 49.2059599, 16.1574984 49.2059047, 16.1574425 49.2058579, 16.1571765 49.2056454, 16.1571007 49.2055789, 16.1565966 49.2051813, 16.1565029 49.2051207, 16.1564429 49.2050898, 16.1563732 49.2051196, 16.1562954 49.2051591, 16.1562316 49.2052064, 16.156176 49.2052432, 16.1561331 49.205266)",
"[309899801, 427966871]",,,Masarykovo náměstí,residential,,False,True,126.28999999999999,,"LINESTRING (16.1585541 49.2069834, 16.1581093 49.2071417, 16.1578206 49.2072447, 16.1576732 49.2071182, 16.1572737 49.2067753)",
37800557,,,Družstevní,residential,,False,False,40.554,,"LINESTRING (16.1511714 49.2107166, 16.1516421 49.2105205)",
