osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction
33291830,,Rumunská,residential,True,False,112.952,"LINESTRING (16.2675497 49.711795, 16.2688486 49.7122049, 16.2688936 49.7122158, 16.268968 49.7122299)",,,1,
33291832,,Rumunská,residential,False,False,108.343,"LINESTRING (16.2675497 49.711795, 16.2672336 49.7124083, 16.2670822 49.7126507, 16.267044 49.7127124)",,,,
230138848,,Wolkerova,residential,False,True,80.36,"LINESTRING (16.2715958 49.712593, 16.2705318 49.7123718)",,,,
33291834,,Mánesova,residential,False,True,181.515,"LINESTRING (16.2715958 49.712593, 16.2712466 49.7133353, 16.2708544 49.7138457, 16.2706391 49.7140962)",,,,
33291855,,Družstevní,residential,False,False,34.56,"LINESTRING (16.2706391 49.7140962, 16.2710257 49.7142809)",,,,
33291855,,Družstevní,residential,False,True,81.83,"LINESTRING (16.2706391 49.7140962, 16.2696202 49.7137683)",,,,
33291834,,Mánesova,residential,False,False,181.515,"LINESTRING (16.2706391 49.7140962, 16.2708544 49.7138457, 16.2712466 49.7133353, 16.2715958 49.712593)",,,,
230138848,,Wolkerova,residential,False,False,80.36,"LINESTRING (16.2705318 49.7123718, 16.2715958 49.712593)",,,,
33291848,,Wolkerova,residential,False,True,113.585,"LINESTRING (16.2705318 49.7123718, 16.2703163 49.7123289, 16.2700285 49.7122676, 16.2690301 49.7120548)",,,,
230138849,,Janáčkova,residential,True,False,170.47299999999996,"LINESTRING (16.2705318 49.7123718, 16.2705137 49.7124243, 16.2704092 49.712728, 16.2703257 49.7129536, 16.2702708 49.7130507, 16.2701129 49.7132611, 16.2699227 49.7134569, 16.2696202 49.7137683)",,,1,
33291855,,Družstevní,residential,False,False,81.83,"LINESTRING (16.2696202 49.7137683, 16.2706391 49.7140962)",,,,
33291855,,Družstevní,residential,False,True,60.181999999999995,"LINESTRING (16.2696202 49.7137683, 16.2692432 49.7137353, 16.2689765 49.7137343, 16.2687878 49.713748)",,,,
33291855,,Družstevní,residential,False,True,105.418,"LINESTRING (16.2721537 49.7148836, 16.2717011 49.7146034, 16.2710257 49.7142809)",,,,
33291906,,9. května,residential,False,False,213.84400000000002,"LINESTRING (16.2700919 49.7147515, 16.2703992 49.7148786, 16.2708539 49.7150719, 16.271181 49.7152203, 16.2712049 49.7152542, 16.2702936 49.7160453, 16.2702443 49.7160881)",,,,
33291906,,9. května,residential,False,True,136.05599999999998,"LINESTRING (16.2700919 49.7147515, 16.2699043 49.7146478, 16.2698727 49.7146255, 16.2696773 49.7144878, 16.2695053 49.7142606, 16.2694093 49.7141299, 16.2693484 49.714077, 16.2692434 49.7140258, 16.2691242 49.7139997, 16.2688781 49.7139831, 16.2687906 49.7139772)",,,,
705228887,,9. května,residential,False,False,56.397,"LINESTRING (16.2700919 49.7147515, 16.2700498 49.7147933, 16.2698283 49.7150031, 16.2696538 49.7151722)",,,,
"[33291913, 267375850]",,"['A. Lidmilové', 'Revoluční']",residential,True,False,276.96799999999996,"LINESTRING (16.2681681 49.7172329, 16.2688473 49.7173567, 16.2699906 49.7173505, 16.2700097 49.7164968, 16.2700432 49.7163422, 16.2701979 49.716146, 16.2702443 49.7160881)",50,,,
33291915,,Jungmannova,residential,True,False,205.563,"LINESTRING (16.2681681 49.7172329, 16.2684168 49.7167072, 16.2688425 49.7160267, 16.2689095 49.7158752, 16.2689478 49.7156927, 16.2690446 49.7155399, 16.2690873 49.7154889)",,,,
41179206,34,Hegerova,primary,False,True,35.19,"LINESTRING (16.2720116 49.7170293, 16.2718201 49.7169216, 16.2716361 49.7168264)",50,,2,
"[1201148547, 1201148548, 233336606]",,U Trati,residential,False,False,248.70899999999997,"LINESTRING (16.2720116 49.7170293, 16.2719551 49.7170804, 16.2719344 49.7170969, 16.2718629 49.7171538, 16.2717277 49.7172328, 16.2716185 49.7172845, 16.2715123 49.7173322, 16.2714448 49.7173531, 16.27135 49.717351, 16.2712533 49.7173562, 16.2697341 49.7180368, 16.2697062 49.7180543, 16.2695383 49.7181594, 16.2691989 49.7182721)",,yes,,
41178986,,Palackého nám.,living_street,True,False,74.296,"LINESTRING (16.2652604 49.7140127, 16.2661326 49.714371)",20,,,
33291757,,Komenského,living_street,False,True,80.063,"LINESTRING (16.266878 49.7137494, 16.2663241 49.7143032, 16.2662733 49.714354)",20,,,
715018135,,nábř. Svobody,living_street,False,False,33.274,"LINESTRING (16.2646508 49.7118306, 16.2651127 49.7118489)",20,,,
41179202,,,primary,True,False,6.891,"LINESTRING (16.2685472 49.7152118, 16.2685713 49.7151982, 16.2685998 49.7151889, 16.268631 49.7151845)",50,,,roundabout
41179202,,,primary,True,False,20.753,"LINESTRING (16.268631 49.7151845, 16.26867 49.7151859, 16.2687065 49.7151949, 16.2687372 49.7152105, 16.2687592 49.7152313, 16.2687706 49.7152554, 16.2687703 49.7152806, 16.2687652 49.7152964, 16.2687513 49.7153133)",50,,,roundabout
95068417,34,Čsl. armády,primary,False,True,37.663,"LINESTRING (16.268631 49.7151845, 16.2686258 49.7150759, 16.2686218 49.7149932, 16.2686215 49.7149205, 16.268628 49.714846)",50,,,
66880348,,,residential,False,True,102.014,"LINESTRING (16.2614732 49.7118353, 16.2616596 49.7119131, 16.2619553 49.7120508, 16.2620546 49.712097, 16.262213 49.7121891, 16.2622643 49.7122178, 16.2625737 49.7124103)",,,,
66880443,,Pod Kopečkem,residential,False,True,119.537,"LINESTRING (16.2614732 49.7118353, 16.2614503 49.7120921, 16.261435 49.7123327, 16.2614418 49.7124564, 16.2616065 49.7128275, 16.2616133 49.7128504, 16.261612 49.7128771, 16.261607 49.7128939)",,,,
71177762,,Fortna,living_street,False,False,33.196,"LINESTRING (16.2644157 49.7158757, 16.264606 49.7156037)",20,,,
"[71177762, 909428846]",,Fortna,"['living_street', 'residential']",False,True,82.507,"LINESTRING (16.2644157 49.7158757, 16.2641987 49.7160632, 16.2637545 49.716482)",20,,,
303247359,,Štěpničná,living_street,False,False,51.391,"LINESTRING (16.2644157 49.7158757, 16.2648953 49.7159898, 16.2648348 49.7161156)",20,,,
233336606,,U Trati,residential,False,False,223.626,"LINESTRING (16.2691989 49.7182721, 16.2684478 49.7184413, 16.2680826 49.7184739, 16.2678217 49.7184786, 16.2675878 49.7184788, 16.2661385 49.7185317)",,,,
"[1201148547, 1201148548, 233336606]",,U Trati,residential,False,True,248.70899999999997,"LINESTRING (16.2691989 49.7182721, 16.2695383 49.7181594, 16.2697062 49.7180543, 16.2697341 49.7180368, 16.2712533 49.7173562, 16.27135 49.717351, 16.2714448 49.7173531, 16.2715123 49.7173322, 16.2716185 49.7172845, 16.2717277 49.7172328, 16.2718629 49.7171538, 16.2719344 49.7170969, 16.2719551 49.7170804, 16.2720116 49.7170293)",,yes,,
237063521,360,T. Novákové,secondary,False,True,19.694,"LINESTRING (16.2661385 49.7185317, 16.2661896 49.7183577)",50,,,
233336606,,U Trati,residential,False,True,223.62599999999998,"LINESTRING (16.2661385 49.7185317, 16.2675878 49.7184788, 16.2678217 49.7184786, 16.2680826 49.7184739, 16.2684478 49.7184413, 16.2691989 49.7182721)",,,,
237102314,,Na Jordáně,residential,False,True,105.784,"LINESTRING (16.2660892 49.716606, 16.2659555 49.7166316, 16.2649785 49.71667, 16.264931 49.7166864, 16.2649022 49.7167097, 16.2648496 49.7168698)",,,,
715018150,,,residential,False,True,36.894,"LINESTRING (16.2660892 49.716606, 16.2661883 49.7167039, 16.26624 49.7167949, 16.2662575 49.7169122)",,,,
856249025,,Tyršova,living_street,False,False,30.351,"LINESTRING (16.2660892 49.716606, 16.2659549 49.7164975, 16.2658594 49.7163786)",20,,,
237102309,,Eimova,residential,False,True,15.925,"LINESTRING (16.2648496 49.7168698, 16.2646408 49.716822)",,,,
237102310,,Eimova,residential,False,False,101.661,"LINESTRING (16.2648496 49.7168698, 16.2650678 49.7169005, 16.265369 49.7169163, 16.2662575 49.7169122)",,,,
237102314,,Na Jordáně,residential,False,False,105.78399999999999,"LINESTRING (16.2648496 49.7168698, 16.2649022 49.7167097, 16.264931 49.7166864, 16.2649785 49.71667, 16.2659555 49.7166316, 16.2660892 49.716606)",,,,
33291828,,E. Beneše,residential,False,False,88.691,"LINESTRING (16.2649289 49.7104715, 16.2650629 49.7105002, 16.2660998 49.7107223)",,,,
33291855,,Družstevní,residential,False,True,34.56,"LINESTRING (16.2710257 49.7142809, 16.2706391 49.7140962)",,,,
303247333,,Družstevní,residential,False,False,67.207,"LINESTRING (16.2710257 49.7142809, 16.2705049 49.7147828)",,,,
33291855,,Družstevní,residential,False,False,105.418,"LINESTRING (16.2710257 49.7142809, 16.2717011 49.7146034, 16.2721537 49.7148836)",,,,
303247333,,Družstevní,residential,False,True,67.207,"LINESTRING (16.2705049 49.7147828, 16.2710257 49.7142809)",,,,
210753479,,Tyršova,living_street,True,False,19.912999999999997,"LINESTRING (16.2658573 49.7150594, 16.2658767 49.7149985, 16.2658666 49.7149628, 16.2658056 49.7148925)",20,,,
303247342,,Růžová,living_street,False,False,102.493,"LINESTRING (16.2658573 49.7150594, 16.266674 49.7152528, 16.2672043 49.7153604)",20,,,
303247359,,Štěpničná,living_street,False,True,51.391,"LINESTRING (16.2648348 49.7161156, 16.2648953 49.7159898, 16.2644157 49.7158757)",20,,,
33291757,,Komenského,living_street,False,True,10.291,"LINESTRING (16.2662733 49.714354, 16.2661326 49.714371)",20,,,
33291757,,Komenského,living_street,False,False,80.063,"LINESTRING (16.2662733 49.714354, 16.2663241 49.7143032, 16.266878 49.7137494)",20,,,
625218158,,Masarykova,living_street,True,False,106.233,"LINESTRING (16.2662733 49.714354, 16.2663285 49.7143698, 16.2675335 49.7148521)",20,,1,
"[95068448, 670458797]",34,nábř. Svobody,primary,False,False,76.74300000000001,"LINESTRING (16.2680054 49.7130121, 16.267764 49.7129395, 16.2676715 49.7129117, 16.2671777 49.7127549, 16.267044 49.7127124)",50,,3,
"[9586489, 670458797]",34,nábř. Svobody,primary,False,True,38.349000000000004,"LINESTRING (16.2680054 49.7130121, 16.2681667 49.7130705, 16.2683097 49.713139, 16.268389 49.7131791, 16.268438 49.7132113)",50,,3,
1212359979,,Čsl. armády,secondary,True,False,47.861999999999995,"LINESTRING (16.2680054 49.7130121, 16.2680653 49.7130183, 16.2681254 49.7130242, 16.2681932 49.7130332, 16.2682702 49.7130432, 16.2683288 49.7130471, 16.2683884 49.7130437, 16.2684428 49.7130352, 16.2684952 49.7130183, 16.2685491 49.7129973, 16.268623 49.7129535)",,,,
715018135,,nábř. Svobody,living_street,False,True,33.274,"LINESTRING (16.2651127 49.7118489, 16.2646508 49.7118306)",20,,,
715018135,,nábř. Svobody,living_street,False,False,39.897999999999996,"LINESTRING (16.2651127 49.7118489, 16.2652385 49.7118655, 16.2653802 49.7118946, 16.2656323 49.7119701)",20,,,
715018143,,,living_street,False,False,101.14600000000002,"LINESTRING (16.2651127 49.7118489, 16.265155 49.7117871, 16.2652408 49.711709, 16.2653481 49.7115876, 16.265391 49.7115625, 16.2654661 49.7115599, 16.2657022 49.7116197, 16.2657129 49.7116665, 16.2656472 49.7118408, 16.2656378 49.711905, 16.2656323 49.7119701)",20,,,
705228887,,9. května,residential,False,True,56.39699999999999,"LINESTRING (16.2696538 49.7151722, 16.2698283 49.7150031, 16.2700498 49.7147933, 16.2700919 49.7147515)",,,,
715018135,,nábř. Svobody,living_street,False,False,90.797,"LINESTRING (16.2656323 49.7119701, 16.2656911 49.7119973, 16.2658731 49.7121007, 16.2664115 49.712371, 16.266459 49.712413, 16.2664595 49.7124472, 16.2664299 49.7125312)",20,,,
715018135,,nábř. Svobody,living_street,False,True,39.897999999999996,"LINESTRING (16.2656323 49.7119701, 16.2653802 49.7118946, 16.2652385 49.7118655, 16.2651127 49.7118489)",20,,,
715018143,,,living_street,False,True,101.14600000000002,"LINESTRING (16.2656323 49.7119701, 16.2656378 49.711905, 16.2656472 49.7118408, 16.2657129 49.7116665, 16.2657022 49.7116197, 16.2654661 49.7115599, 16.265391 49.7115625, 16.2653481 49.7115876, 16.2652408 49.711709, 16.265155 49.7117871, 16.2651127 49.7118489)",20,,,
95068448,34,nábř. Svobody,primary,False,False,232.65800000000002,"LINESTRING (16.2664299 49.7125312, 16.2645222 49.7120533, 16.2644226 49.7120222, 16.2643145 49.7119857, 16.2639527 49.71185, 16.2638335 49.7118105, 16.2637332 49.7117835, 16.2636674 49.7117674, 16.2636094 49.7117571, 16.2635585 49.7117508, 16.263498 49.7117473, 16.2634447 49.7117498)",50,,,
95068448,34,nábř. Svobody,primary,False,True,48.54,"LINESTRING (16.2664299 49.7125312, 16.2666898 49.7126044, 16.267044 49.7127124)",50,,,
715018135,,nábř. Svobody,living_street,False,True,90.797,"LINESTRING (16.2664299 49.7125312, 16.2664595 49.7124472, 16.266459 49.712413, 16.2664115 49.712371, 16.2658731 49.7121007, 16.2656911 49.7119973, 16.2656323 49.7119701)",20,,,
237102310,,Eimova,residential,False,False,18.37,"LINESTRING (16.2662575 49.7169122, 16.266513 49.716911)",,,,
237102310,,Eimova,residential,False,True,101.661,"LINESTRING (16.2662575 49.7169122, 16.265369 49.7169163, 16.2650678 49.7169005, 16.2648496 49.7168698)",,,,
715018150,,,residential,False,False,36.894,"LINESTRING (16.2662575 49.7169122, 16.26624 49.7167949, 16.2661883 49.7167039, 16.2660892 49.716606)",,,,
95068417,34,Čsl. armády,primary,False,False,37.663,"LINESTRING (16.268628 49.714846, 16.2686215 49.7149205, 16.2686218 49.7149932, 16.2686258 49.7150759, 16.268631 49.7151845)",50,,,
95068417,34,Čsl. armády,primary,False,True,97.315,"LINESTRING (16.268628 49.714846, 16.2686455 49.7147475, 16.2686607 49.7146689, 16.2686969 49.7144681, 16.2687679 49.7141155, 16.2687906 49.7139772)",50,,,
344719649,,Masarykova,residential,True,False,37.723000000000006,"LINESTRING (16.2680791 49.7150617, 16.2682293 49.7151118, 16.2682559 49.7151202, 16.2684228 49.7151607, 16.2684902 49.7151841, 16.2685472 49.7152118)",,,,
838143764,,,residential,True,False,47.706,"LINESTRING (16.2680791 49.7150617, 16.2684968 49.7149513, 16.2685427 49.714927, 16.268582 49.714899, 16.2686108 49.7148721, 16.268628 49.714846)",,,,
"[9586489, 670458797]",34,nábř. Svobody,primary,False,False,38.349,"LINESTRING (16.268438 49.7132113, 16.268389 49.7131791, 16.2683097 49.713139, 16.2681667 49.7130705, 16.2680054 49.7130121)",50,,3,
9586489,34,nábř. Svobody,primary,False,True,22.593,"LINESTRING (16.268438 49.7132113, 16.2684595 49.7132254, 16.2685431 49.7132904, 16.2686282 49.7133725)",50,,3,
1212359978,,Čsl. armády,secondary,True,False,32.338,"LINESTRING (16.268438 49.7132113, 16.2684443 49.7131567, 16.2684582 49.7131218, 16.2684719 49.7130989, 16.2684767 49.713091, 16.2685198 49.7130461, 16.2685537 49.7130173, 16.268623 49.7129535)",,,,
1212359980,,Čsl. armády,secondary,True,False,38.815,"LINESTRING (16.268623 49.7129535, 16.2686678 49.7129063, 16.2687031 49.7128599, 16.2687339 49.7128091, 16.2687724 49.7127324, 16.2688273 49.7126317)",,,,
9586907,353,,secondary,False,False,32.361000000000004,"LINESTRING (16.2620328 49.7129882, 16.261759 49.7129276, 16.261607 49.7128939)",,,,
95068444,34,Vrchlického,primary,False,False,75.739,"LINESTRING (16.2620328 49.7129882, 16.2621273 49.7129258, 16.2622266 49.7128443, 16.2623563 49.7127145, 16.2624566 49.7125932, 16.2625737 49.7124103)",50,,,
118621168,34,Vrchlického,primary,False,True,179.679,"LINESTRING (16.2620328 49.7129882, 16.261972 49.7130395, 16.2619355 49.7130724, 16.2619031 49.7131096, 16.2618718 49.7131559, 16.2618516 49.7131923, 16.2618296 49.7132416, 16.2617886 49.713345, 16.261656 49.7137068, 16.2616349 49.7137728, 16.2616058 49.7138884, 16.2615359 49.7141584, 16.2615202 49.7142131, 16.2615063 49.7142613, 16.2614929 49.7143013, 16.2614753 49.7143448, 16.2614532 49.714388, 16.261426 49.714425, 16.2614061 49.7144474, 16.261377 49.7144741, 16.2613447 49.7144989, 16.2613204 49.7145154)",50,,,
"[909428850, 33291758]",,Riegrova,"['residential', 'living_street']",True,False,116.346,"LINESTRING (16.2620328 49.7129882, 16.2620975 49.7130006, 16.2621371 49.7130085, 16.262188 49.7130188, 16.2622634 49.713032, 16.2627088 49.7131013, 16.262761 49.7131096, 16.2628493 49.7131254, 16.2629517 49.7131461, 16.2630412 49.7131676, 16.2631256 49.7131893, 16.2632173 49.7132177, 16.2635488 49.7133365)",20,,1,
33291747,,Svépomoc,residential,False,True,113.821,"LINESTRING (16.2611349 49.7145915, 16.261162 49.7146283, 16.2611789 49.7146544, 16.2611947 49.7146861, 16.2612043 49.7147158, 16.2612047 49.7147493, 16.2611968 49.7147848, 16.2611835 49.7148239, 16.2607792 49.7155604)",,,,
118621176,34,Starohradská,primary,False,False,15.879000000000001,"LINESTRING (16.2611349 49.7145915, 16.2611951 49.7145732, 16.2612559 49.7145496, 16.2613204 49.7145154)",50,,,
118621176,34,Starohradská,primary,False,True,85.211,"LINESTRING (16.2611349 49.7145915, 16.2610601 49.7146057, 16.2609677 49.7146143, 16.2608953 49.7146173, 16.2608424 49.7146176, 16.2608023 49.7146178, 16.26069 49.7146116, 16.2603866 49.714582, 16.259963 49.7145392)",50,,,
118621168,34,Vrchlického,primary,False,False,179.67900000000003,"LINESTRING (16.2613204 49.7145154, 16.2613447 49.7144989, 16.261377 49.7144741, 16.2614061 49.7144474, 16.261426 49.714425, 16.2614532 49.714388, 16.2614753 49.7143448, 16.2614929 49.7143013, 16.2615063 49.7142613, 16.2615202 49.7142131, 16.2615359 49.7141584, 16.2616058 49.7138884, 16.2616349 49.7137728, 16.261656 49.7137068, 16.2617886 49.713345, 16.2618296 49.7132416, 16.2618516 49.7131923, 16.2618718 49.7131559, 16.2619031 49.7131096, 16.2619355 49.7130724, 16.261972 49.7130395, 16.2620328 49.7129882)",50,,,
118621176,34,Starohradská,primary,False,True,15.879000000000001,"LINESTRING (16.2613204 49.7145154, 16.2612559 49.7145496, 16.2611951 49.7145732, 16.2611349 49.7145915)",50,,,
"[118621165, 1212366110, 1212366111]",,Eimova,residential,False,"[False, True]",39.961999999999996,"LINESTRING (16.2613204 49.7145154, 16.2613671 49.7145527, 16.261399 49.7145813, 16.2614311 49.7146158, 16.2615012 49.714703, 16.2615233 49.7147284, 16.2615636 49.7147782, 16.2616019 49.7148242)",,,,
