osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,tunnel,access
27605493,Svobody,tertiary,,False,False,83.517,27716,"LINESTRING (14.9929515 50.6583382, 14.9925897 50.6585372, 14.9923805 50.65863, 14.9921859 50.6587031, 14.9919762 50.6587535)",,,,
27605493,Svobody,tertiary,,False,True,39.94799999999999,27716,"LINESTRING (14.9929515 50.6583382, 14.9931802 50.6582702, 14.9934812 50.6582133)",,,,
251707385,Zahradní,residential,,False,False,84.565,,"LINESTRING (14.9929515 50.6583382, 14.9928052 50.6582998, 14.9926523 50.6583009, 14.9921531 50.6583473, 14.9917823 50.6584102)",,,,
251707385,Zahradní,residential,,False,False,53.651,,"LINESTRING (14.9917823 50.6584102, 14.9910586 50.6585596)",,,,
251707346,Mírové sídliště,residential,,False,True,129.524,,"LINESTRING (14.9917823 50.6584102, 14.9914326 50.6580669, 14.9914213 50.6579813, 14.9921937 50.6575236)",,,,
251707385,Zahradní,residential,,False,True,84.56500000000001,,"LINESTRING (14.9917823 50.6584102, 14.9921531 50.6583473, 14.9926523 50.6583009, 14.9928052 50.6582998, 14.9929515 50.6583382)",,,,
251707385,Zahradní,residential,,False,False,25.727,,"LINESTRING (14.9910586 50.6585596, 14.9911506 50.6587835)",,,,
251707385,Zahradní,residential,,False,True,53.651,,"LINESTRING (14.9910586 50.6585596, 14.9917823 50.6584102)",,,,
307439729,Svobody,residential,,False,False,50.913,,"LINESTRING (14.9910586 50.6585596, 14.990351 50.6586514)",,,,
251707385,Zahradní,residential,,False,True,25.727,,"LINESTRING (14.9911506 50.6587835, 14.9910586 50.6585596)",,,,
27605493,Svobody,tertiary,,False,False,59.053,27716,"LINESTRING (14.9911506 50.6587835, 14.9908181 50.6587682, 14.9906821 50.6587442, 14.9904605 50.6586727, 14.990351 50.6586514)",,,,
27605493,Svobody,tertiary,,False,True,58.422,27716,"LINESTRING (14.9911506 50.6587835, 14.9917589 50.6587748, 14.9918706 50.6587684, 14.9919762 50.6587535)",,,,
40428533,Křelinova,residential,,False,False,48.605,,"LINESTRING (14.9986324 50.6607426, 14.9985314 50.661175)",,,,
251707359,Křelinova,residential,,False,True,51.907,,"LINESTRING (14.9986324 50.6607426, 14.999169 50.6610623)",,,,
"[40428532, 40428533]","['Křelinova', 'U Školy']",residential,,False,True,87.052,,"LINESTRING (14.9986324 50.6607426, 14.9987523 50.6602861, 14.9986662 50.6602251, 14.9983056 50.660158)",,,,
251707359,Křelinova,residential,,False,False,51.907,,"LINESTRING (14.999169 50.6610623, 14.9986324 50.6607426)",,,,
"[176751038, 40428535]",9. května,residential,,False,False,152.34200000000004,,"LINESTRING (14.999169 50.6610623, 14.9994005 50.6610416, 14.9995827 50.6610136, 14.9997455 50.660961, 14.9999374 50.6608721, 15.0000259 50.660735, 15.0000582 50.6606488, 15.0000605 50.6605676, 15.0000177 50.6602685, 14.9999733 50.6600521)",,,,
40428535,9. května,residential,,False,True,46.769,,"LINESTRING (14.999169 50.6610623, 14.9988416 50.6611051, 14.9985314 50.661175)",,,,
264398143,Na Žižkově,residential,,False,True,53.096,,"LINESTRING (14.9898092 50.6589832, 14.9899056 50.6589912, 14.9901449 50.6590482, 14.990195 50.6590695, 14.9904775 50.6591895)",,,,
40428543,Na Žižkově,residential,,False,False,27.942,,"LINESTRING (14.9904775 50.6591895, 14.9902404 50.659273, 14.9901487 50.659327)",,,,
40428543,Na Žižkově,residential,,False,True,93.84299999999999,,"LINESTRING (14.9904775 50.6591895, 14.9905403 50.6591733, 14.9907862 50.659192, 14.9914285 50.6596909)",,,,
264398143,Na Žižkově,residential,,False,False,53.096,,"LINESTRING (14.9904775 50.6591895, 14.990195 50.6590695, 14.9901449 50.6590482, 14.9899056 50.6589912, 14.9898092 50.6589832)",,,,
307439729,Svobody,residential,,False,True,50.913,,"LINESTRING (14.990351 50.6586514, 14.9910586 50.6585596)",,,,
27605493,Svobody,tertiary,,False,True,59.053,27716,"LINESTRING (14.990351 50.6586514, 14.9904605 50.6586727, 14.9906821 50.6587442, 14.9908181 50.6587682, 14.9911506 50.6587835)",,,,
"[176697553, 40428554, 176750975]","['Kostelní', 'Starý zámek', 'náměstí Bedřicha Smetany']",residential,,False,False,381.3710000000001,,"LINESTRING (14.9946409 50.6601503, 14.9945485 50.660063, 14.9942735 50.6599174, 14.9938879 50.6597229, 14.9938086 50.6596652, 14.9937639 50.6595837, 14.9937482 50.6595224, 14.9937415 50.6594765, 14.9937563 50.6594433, 14.9937828 50.6594067, 14.9938488 50.6593762, 14.9939515 50.6593488, 14.9943068 50.6593011, 14.9945007 50.6593909, 14.9945757 50.6594663, 14.9946373 50.6596257, 14.9948114 50.6599837, 14.9949016 50.6601089, 14.9949878 50.6602177, 14.9950974 50.6603598, 14.9952427 50.6604873, 14.9953884 50.6606182, 14.9954335 50.66065, 14.9955393 50.6606328, 14.9958678 50.6608773, 14.9959686 50.661)",,,,
