osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,access
30790081,Odboje,residential,,False,True,162.542,,,"LINESTRING (14.4688436 50.775792, 14.4688607 50.7757688, 14.4689365 50.7756661, 14.4692763 50.7752798, 14.4696582 50.7749277, 14.4698331 50.7747036, 14.4698993 50.774504)",,
26127157,9. května,tertiary,50,False,False,42.452,,26211,"LINESTRING (14.4785184 50.7717202, 14.4791218 50.7717084)",,
26127157,9. května,tertiary,50,False,True,24.878,,26211,"LINESTRING (14.4785184 50.7717202, 14.4783559 50.7717365, 14.4781719 50.7717645)",,
30804394,Obecní,residential,,False,False,123.88499999999999,,,"LINESTRING (14.4785184 50.7717202, 14.4785074 50.771638, 14.4784232 50.7715501, 14.4780054 50.7712893, 14.4772577 50.7709938)",,
30804394,Obecní,residential,,False,False,82.363,,,"LINESTRING (14.4772577 50.7709938, 14.4763946 50.7704931)",,
30804521,Sklářská,residential,,False,False,46.535,,,"LINESTRING (14.4772577 50.7709938, 14.4778075 50.7707609)",,
30804394,Obecní,residential,,False,True,123.88499999999999,,,"LINESTRING (14.4772577 50.7709938, 14.4780054 50.7712893, 14.4784232 50.7715501, 14.4785074 50.771638, 14.4785184 50.7717202)",,
30804516,Zborovská,residential,,False,True,76.42,,,"LINESTRING (14.4772577 50.7709938, 14.4768987 50.7710653, 14.4764984 50.771123, 14.47624 50.7712191)",,
30804577,Sokolská,residential,,False,True,68.947,,,"LINESTRING (14.4761362 50.7703019, 14.4753888 50.7707032)",,
30804394,Obecní,residential,,False,False,41.04600000000001,,,"LINESTRING (14.4761362 50.7703019, 14.4760372 50.770135, 14.4759823 50.7699473)",,
30804394,Obecní,residential,,False,True,27.99,,,"LINESTRING (14.4761362 50.7703019, 14.4762956 50.7704271, 14.4763946 50.7704931)",,
30804394,Obecní,residential,,False,True,75.6,,,"LINESTRING (14.4758668 50.7692762, 14.4759383 50.7694292, 14.4759259 50.7695016, 14.4759548 50.7698325, 14.4759823 50.7699473)",,
30804578,Topolová,residential,,False,False,123.507,,,"LINESTRING (14.4758668 50.7692762, 14.4757029 50.7693639, 14.4752318 50.7695946, 14.4748568 50.769758, 14.4743958 50.7698637)",,
30804517,Čepelákova,residential,,False,False,122.161,,,"LINESTRING (14.4797261 50.7694849, 14.4783022 50.7701142)",,
"[294856667, 30804397]","['Rybniště', 'Tovární']",residential,,False,False,229.366,,,"LINESTRING (14.4797261 50.7694849, 14.4788135 50.768786, 14.477813 50.7692832, 14.4779284 50.7694153, 14.4779779 50.7696135)",,
30804518,Rybniště,residential,,False,False,73.075,,,"LINESTRING (14.4779779 50.7696135, 14.4771368 50.7699994)",,
294856667,Rybniště,residential,,False,False,61.495999999999995,,,"LINESTRING (14.4779779 50.7696135, 14.4780384 50.7698569, 14.4783022 50.7701142)",,
"[294856667, 30804397]","['Rybniště', 'Tovární']",residential,,False,True,229.36599999999999,,,"LINESTRING (14.4779779 50.7696135, 14.4779284 50.7694153, 14.477813 50.7692832, 14.4788135 50.768786, 14.4797261 50.7694849)",,
30804517,Čepelákova,residential,,False,True,122.161,,,"LINESTRING (14.4783022 50.7701142, 14.4797261 50.7694849)",,
30804517,Čepelákova,residential,,False,False,59.49,,,"LINESTRING (14.4783022 50.7701142, 14.4778075 50.7703645, 14.4777305 50.7704897)",,
294856667,Rybniště,residential,,False,True,61.495999999999995,,,"LINESTRING (14.4783022 50.7701142, 14.4780384 50.7698569, 14.4779779 50.7696135)",,
30804404,Kadlecova,residential,,False,False,23.359,,,"LINESTRING (14.4786211 50.7709208, 14.4784617 50.7707365)",,
30804404,Kadlecova,residential,,False,True,77.438,,,"LINESTRING (14.4786211 50.7709208, 14.4791472 50.7715326)",,
30804404,Kadlecova,residential,,False,False,77.438,,,"LINESTRING (14.4791472 50.7715326, 14.4786211 50.7709208)",,
26219041,Marxova,residential,,False,True,19.712,,,"LINESTRING (14.4791472 50.7715326, 14.4791235 50.7716082, 14.4791218 50.7717084)",,
30804404,Kadlecova,residential,,False,True,23.359,,,"LINESTRING (14.4784617 50.7707365, 14.4786211 50.7709208)",,
30804517,Čepelákova,residential,,False,False,30.638,,,"LINESTRING (14.4777305 50.7704897, 14.4778075 50.7707609)",,
30804517,Čepelákova,residential,,False,True,59.49,,,"LINESTRING (14.4777305 50.7704897, 14.4778075 50.7703645, 14.4783022 50.7701142)",,
30804520,Rybniště,residential,,False,False,69.224,,,"LINESTRING (14.4777305 50.7704897, 14.4775656 50.7703715, 14.4774061 50.7702706, 14.4772247 50.7701211, 14.4771368 50.7699994)",,
30804517,Čepelákova,residential,,False,True,30.638,,,"LINESTRING (14.4778075 50.7707609, 14.4777305 50.7704897)",,
30804521,Sklářská,residential,,False,True,46.535,,,"LINESTRING (14.4778075 50.7707609, 14.4772577 50.7709938)",,
30804518,Rybniště,residential,,False,True,73.075,,,"LINESTRING (14.4771368 50.7699994, 14.4779779 50.7696135)",,
30804518,Rybniště,residential,,False,False,76.159,,,"LINESTRING (14.4771368 50.7699994, 14.4768234 50.7701698, 14.476653 50.7703263, 14.4763946 50.7704931)",,
30804520,Rybniště,residential,,False,False,107.565,,,"LINESTRING (14.4771368 50.7699994, 14.4767574 50.7696726, 14.4759823 50.7699473)",,
30804520,Rybniště,residential,,False,True,69.224,,,"LINESTRING (14.4771368 50.7699994, 14.4772247 50.7701211, 14.4774061 50.7702706, 14.4775656 50.7703715, 14.4777305 50.7704897)",,
30804394,Obecní,residential,,False,True,82.363,,,"LINESTRING (14.4763946 50.7704931, 14.4772577 50.7709938)",,
30804394,Obecní,residential,,False,False,27.99,,,"LINESTRING (14.4763946 50.7704931, 14.4762956 50.7704271, 14.4761362 50.7703019)",,
30804518,Rybniště,residential,,False,True,76.159,,,"LINESTRING (14.4763946 50.7704931, 14.476653 50.7703263, 14.4768234 50.7701698, 14.4771368 50.7699994)",,
"[264155977, 294856676]",Sokolská,residential,,False,True,106.13499999999999,,,"LINESTRING (14.4763946 50.7704931, 14.4759664 50.7708635, 14.4758499 50.77095, 14.4753888 50.7707032)",,
30804394,Obecní,residential,,False,False,75.6,,,"LINESTRING (14.4759823 50.7699473, 14.4759548 50.7698325, 14.4759259 50.7695016, 14.4759383 50.7694292, 14.4758668 50.7692762)",,
30804394,Obecní,residential,,False,True,41.04600000000001,,,"LINESTRING (14.4759823 50.7699473, 14.4760372 50.770135, 14.4761362 50.7703019)",,
30804520,Rybniště,residential,,False,True,107.565,,,"LINESTRING (14.4759823 50.7699473, 14.4767574 50.7696726, 14.4771368 50.7699994)",,
30804516,Zborovská,residential,,False,False,76.42,,,"LINESTRING (14.47624 50.7712191, 14.4764984 50.771123, 14.4768987 50.7710653, 14.4772577 50.7709938)",,
30804516,Zborovská,residential,,False,True,200.52100000000002,,,"LINESTRING (14.47624 50.7712191, 14.4760069 50.7713921, 14.4757384 50.7716228, 14.4755104 50.7717414, 14.4751051 50.7718279, 14.4745782 50.7719529, 14.4743198 50.7720971, 14.4741171 50.7721772, 14.473955 50.7722092)",,
30804522,Úzká,residential,,False,False,89.542,,,"LINESTRING (14.47624 50.7712191, 14.4763413 50.7714755, 14.476494 50.7720078)",,
27019934,Tyršova,residential,,False,False,15.4,,,"LINESTRING (14.473955 50.7722092, 14.4739693 50.7723474)",,
27019934,Tyršova,residential,,False,True,88.719,,,"LINESTRING (14.473955 50.7722092, 14.4738942 50.7718888, 14.4737624 50.771421)",,
30804516,Zborovská,residential,,False,False,200.52100000000002,,,"LINESTRING (14.473955 50.7722092, 14.4741171 50.7721772, 14.4743198 50.7720971, 14.4745782 50.7719529, 14.4751051 50.7718279, 14.4755104 50.7717414, 14.4757384 50.7716228, 14.4760069 50.7713921, 14.47624 50.7712191)",,
26127157,9. května,tertiary,50,False,True,42.769,,26211,"LINESTRING (14.476494 50.7720078, 14.4758983 50.7720854)",,
26127157,9. května,tertiary,50,False,False,121.054,,26211,"LINESTRING (14.476494 50.7720078, 14.4771334 50.7719172, 14.4780126 50.771788, 14.4781719 50.7717645)",,
30804522,Úzká,residential,,False,True,89.542,,,"LINESTRING (14.476494 50.7720078, 14.4763413 50.7714755, 14.47624 50.7712191)",,
27019934,Tyršova,residential,,False,True,62.945,,,"LINESTRING (14.4737624 50.771421, 14.4733521 50.7709179)",,
27019934,Tyršova,residential,,False,False,88.719,,,"LINESTRING (14.4737624 50.771421, 14.4738942 50.7718888, 14.473955 50.7722092)",,
30804577,Sokolská,residential,,False,False,139.553,,,"LINESTRING (14.4737624 50.771421, 14.4746288 50.7710653, 14.4753888 50.7707032)",,
30804577,Sokolská,residential,,False,True,119.948,,,"LINESTRING (14.4737624 50.771421, 14.4729771 50.7715972, 14.472131 50.7717318)",,
27019934,Tyršova,residential,,False,False,82.856,,,"LINESTRING (14.4727493 50.7702867, 14.4729417 50.770402, 14.4733521 50.7709179)",,
27019934,Tyršova,residential,,False,True,36.19,,,"LINESTRING (14.4727493 50.7702867, 14.4727137 50.7702732, 14.4726688 50.7702655, 14.4725417 50.7702575, 14.4722523 50.7702103)",,
30804578,Topolová,residential,,False,False,126.309,,,"LINESTRING (14.4727493 50.7702867, 14.4727366 50.7703434, 14.4722526 50.7711166, 14.4721864 50.7713601)",,
30804578,Topolová,residential,,False,True,128.715,,,"LINESTRING (14.4727493 50.7702867, 14.4727888 50.7702418, 14.4729209 50.7701598, 14.473195 50.7700528, 14.4734225 50.7699899, 14.473884 50.7699278, 14.4743958 50.7698637)",,
27019934,Tyršova,residential,,False,False,36.19,,,"LINESTRING (14.4722523 50.7702103, 14.4725417 50.7702575, 14.4726688 50.7702655, 14.4727137 50.7702732, 14.4727493 50.7702867)",,
28057844,Palackého,tertiary,50,False,True,83.17899999999999,,26211,"LINESTRING (14.4722523 50.7702103, 14.472083 50.7704379, 14.4720326 50.7705202, 14.4718472 50.7707915, 14.4717691 50.7708928)",,
30804578,Topolová,residential,,False,False,43.579,,,"LINESTRING (14.472131 50.7717318, 14.4721252 50.7721237)",,
30804577,Sokolská,residential,,False,False,119.948,,,"LINESTRING (14.472131 50.7717318, 14.4729771 50.7715972, 14.4737624 50.771421)",,
30804577,Sokolská,residential,,False,True,65.901,,,"LINESTRING (14.472131 50.7717318, 14.471447 50.7718279, 14.4713757 50.7718474, 14.4712548 50.7719125)",,
30804578,Topolová,residential,,False,True,41.524,,,"LINESTRING (14.472131 50.7717318, 14.4721679 50.7715254, 14.4721864 50.7713601)",,
30804577,Sokolská,residential,,False,False,68.947,,,"LINESTRING (14.4753888 50.7707032, 14.4761362 50.7703019)",,
30804579,Příčná,residential,,False,True,116.577,,,"LINESTRING (14.4753888 50.7707032, 14.4743958 50.7698637)",,
30804577,Sokolská,residential,,False,True,139.553,,,"LINESTRING (14.4753888 50.7707032, 14.4746288 50.7710653, 14.4737624 50.771421)",,
"[264155977, 294856676]",Sokolská,residential,,False,False,106.13499999999999,,,"LINESTRING (14.4753888 50.7707032, 14.4758499 50.77095, 14.4759664 50.7708635, 14.4763946 50.7704931)",,
30804578,Topolová,residential,,False,True,43.579,,,"LINESTRING (14.4721252 50.7721237, 14.472131 50.7717318)",,
26127208,Oldřichovská,tertiary,50,False,False,50.1,,26211,"LINESTRING (14.4721252 50.7721237, 14.4716465 50.7720763, 14.4715945 50.7720712, 14.4715074 50.7720534, 14.4714347 50.7720271)",,
26127208,Oldřichovská,tertiary,50,False,True,64.585,,26211,"LINESTRING (14.4721252 50.7721237, 14.4722025 50.7721374, 14.4722745 50.7721628, 14.4723228 50.7721959, 14.4723974 50.7722709, 14.4725944 50.7725313, 14.4726268 50.772583)",,
30804579,Příčná,residential,,False,False,116.577,,,"LINESTRING (14.4743958 50.7698637, 14.4753888 50.7707032)",,
30804578,Topolová,residential,,False,False,128.715,,,"LINESTRING (14.4743958 50.7698637, 14.473884 50.7699278, 14.4734225 50.7699899, 14.473195 50.7700528, 14.4729209 50.7701598, 14.4727888 50.7702418, 14.4727493 50.7702867)",,
30804578,Topolová,residential,,False,True,123.50699999999999,,,"LINESTRING (14.4743958 50.7698637, 14.4748568 50.769758, 14.4752318 50.7695946, 14.4757029 50.7693639, 14.4758668 50.7692762)",,
27019934,Tyršova,residential,,False,False,62.945,,,"LINESTRING (14.4733521 50.7709179, 14.4737624 50.771421)",,
30804595,Sportovců,residential,,False,False,95.59,,,"LINESTRING (14.4733521 50.7709179, 14.4721864 50.7713601)",,
27019934,Tyršova,residential,,False,True,82.856,,,"LINESTRING (14.4733521 50.7709179, 14.4729417 50.770402, 14.4727493 50.7702867)",,
30804595,Sportovců,residential,,False,True,95.59,,,"LINESTRING (14.4721864 50.7713601, 14.4733521 50.7709179)",,
30804578,Topolová,residential,,False,False,41.524,,,"LINESTRING (14.4721864 50.7713601, 14.4721679 50.7715254, 14.472131 50.7717318)",,
30804578,Topolová,residential,,False,True,126.309,,,"LINESTRING (14.4721864 50.7713601, 14.4722526 50.7711166, 14.4727366 50.7703434, 14.4727493 50.7702867)",,
"[294856662, 25387207]",Okružní,residential,,False,True,119.90799999999999,,,"LINESTRING (14.4698728 50.7696924, 14.4694255 50.7698818, 14.469259 50.7699759, 14.4691222 50.7700586, 14.4689941 50.770143, 14.4688252 50.7702914, 14.4686746 50.7704408)",,
30804643,Lípová,residential,,False,False,146.906,,,"LINESTRING (14.4698728 50.7696924, 14.470574 50.7703164, 14.4706668 50.7704245, 14.4708796 50.7705014, 14.4710608 50.7705369, 14.4713081 50.7705568)",,
30804643,Lípová,residential,,False,True,146.906,,,"LINESTRING (14.4713081 50.7705568, 14.4710608 50.7705369, 14.4708796 50.7705014, 14.4706668 50.7704245, 14.470574 50.7703164, 14.4698728 50.7696924)",,
30804646,Lípová,residential,,False,False,50.747,,,"LINESTRING (14.4713081 50.7705568, 14.47142 50.7705894, 14.4714977 50.770636, 14.471599 50.7707193, 14.4716844 50.7708296, 14.4717691 50.7708928)",,
28057844,Palackého,tertiary,50,False,False,83.179,,26211,"LINESTRING (14.4717691 50.7708928, 14.4718472 50.7707915, 14.4720326 50.7705202, 14.472083 50.7704379, 14.4722523 50.7702103)",,
28057844,Palackého,tertiary,50,False,True,120.755,,26211,"LINESTRING (14.4717691 50.7708928, 14.4714591 50.7712324, 14.4714001 50.7713401, 14.47135 50.7715015, 14.4712548 50.7719125)",,
30804646,Lípová,residential,,False,True,50.74700000000001,,,"LINESTRING (14.4717691 50.7708928, 14.4716844 50.7708296, 14.471599 50.7707193, 14.4714977 50.770636, 14.47142 50.7705894, 14.4713081 50.7705568)",,
30804651,Oldřichovská,residential,,False,False,70.346,,,"LINESTRING (14.4706179 50.7713551, 14.4699544 50.7715789, 14.4697814 50.7716916)",,
30804651,Oldřichovská,residential,,False,True,70.346,,,"LINESTRING (14.4697814 50.7716916, 14.4699544 50.7715789, 14.4706179 50.7713551)",,
264155819,Oldřichovská,tertiary,50,False,False,47.712,,2639,"LINESTRING (14.4697814 50.7716916, 14.4698764 50.7717309, 14.4699705 50.7717718, 14.4701006 50.7718134, 14.4702481 50.7718439, 14.4703962 50.7718582)",,
264155819,Oldřichovská,tertiary,50,False,True,74.827,,2639,"LINESTRING (14.4697814 50.7716916, 14.4695628 50.7715734, 14.4690285 50.7712171)",,
30804662,Okružní,residential,,False,False,105.57199999999999,,,"LINESTRING (14.4686746 50.7704408, 14.4692294 50.770937, 14.4692687 50.7709854, 14.4692641 50.7710422, 14.4692259 50.7710813, 14.4690285 50.7712171)",,
"[294856662, 25387207]",Okružní,residential,,False,False,119.90799999999999,,,"LINESTRING (14.4686746 50.7704408, 14.4688252 50.7702914, 14.4689941 50.770143, 14.4691222 50.7700586, 14.469259 50.7699759, 14.4694255 50.7698818, 14.4698728 50.7696924)",,
294856662,Okružní,residential,,False,True,43.407,,,"LINESTRING (14.4686746 50.7704408, 14.4685291 50.7705789, 14.4684275 50.7707125, 14.4683847 50.7707837)",,
264155819,Oldřichovská,tertiary,50,False,True,66.122,,2639,"LINESTRING (14.4690285 50.7712171, 14.4683847 50.7707837)",,
30804662,Okružní,residential,,False,True,105.57199999999999,,,"LINESTRING (14.4690285 50.7712171, 14.4692259 50.7710813, 14.4692641 50.7710422, 14.4692687 50.7709854, 14.4692294 50.770937, 14.4686746 50.7704408)",,
264155819,Oldřichovská,tertiary,50,False,False,74.827,,2639,"LINESTRING (14.4690285 50.7712171, 14.4695628 50.7715734, 14.4697814 50.7716916)",,
30804750,Mistrovická,residential,,False,False,71.051,,,"LINESTRING (14.4696659 50.7721905, 14.4694319 50.7728121)",,
30804749,Mistrovická,residential,,False,False,60.69500000000001,,,"LINESTRING (14.4696659 50.7721905, 14.4696456 50.7722009, 14.4693972 50.7723277, 14.4692927 50.7723811, 14.4692221 50.7723961, 14.4691304 50.7724077, 14.4690397 50.7723969, 14.4689238 50.7723706)",,
30804749,Mistrovická,residential,,False,True,63.407,,,"LINESTRING (14.4696659 50.7721905, 14.470252 50.7719431, 14.4703962 50.7718582)",,
30804749,Mistrovická,residential,,False,False,137.838,,,"LINESTRING (14.4689238 50.7723706, 14.4687289 50.7722606, 14.4683095 50.7720237, 14.4680031 50.7718507, 14.4673975 50.7715977)",,
30804749,Mistrovická,residential,,False,True,60.69500000000001,,,"LINESTRING (14.4689238 50.7723706, 14.4690397 50.7723969, 14.4691304 50.7724077, 14.4692221 50.7723961, 14.4692927 50.7723811, 14.4693972 50.7723277, 14.4696456 50.7722009, 14.4696659 50.7721905)",,
975293203,,residential,,False,False,62.643,,,"LINESTRING (14.4689238 50.7723706, 14.4689261 50.7724532, 14.4694319 50.7728121)",,
30804749,Mistrovická,residential,,False,False,77.115,,,"LINESTRING (14.4673975 50.7715977, 14.4664855 50.7712126)",,
25387208,Charvátova,residential,,False,False,114.291,,,"LINESTRING (14.4673975 50.7715977, 14.468322 50.770865, 14.4683847 50.7707837)",,
25387208,Charvátova,residential,,False,True,64.541,,,"LINESTRING (14.4673975 50.7715977, 14.4669178 50.7719413, 14.4668062 50.7720409)",,
30804749,Mistrovická,residential,,False,True,137.838,,,"LINESTRING (14.4673975 50.7715977, 14.4680031 50.7718507, 14.4683095 50.7720237, 14.4687289 50.7722606, 14.4689238 50.7723706)",,
30804749,Mistrovická,residential,,False,True,77.115,,,"LINESTRING (14.4664855 50.7712126, 14.4673975 50.7715977)",,
25387300,Lidická,residential,,False,False,179.221,,,"LINESTRING (14.4685461 50.7733667, 14.4684924 50.773435, 14.4684384 50.7735034, 14.468396 50.7735673, 14.4683155 50.7738082, 14.4682086 50.7740309, 14.4680151 50.7742839, 14.4676588 50.7747265, 14.4676253 50.7748579)",,
25387300,Lidická,residential,,False,True,15.206,,,"LINESTRING (14.4685461 50.7733667, 14.4686032 50.773329, 14.4687097 50.7732779)",,
30804751,Lustrárenská,residential,,False,False,110.406,,,"LINESTRING (14.4685461 50.7733667, 14.4682107 50.7733913, 14.4677965 50.7734358, 14.467249 50.7735629, 14.4671179 50.7735923, 14.467028 50.7735949)",,
30804751,Lustrárenská,residential,,False,False,85.528,,,"LINESTRING (14.467028 50.7735949, 14.4659619 50.7733994, 14.4658681 50.7733678)",,
30804751,Lustrárenská,residential,,False,True,110.406,,,"LINESTRING (14.467028 50.7735949, 14.4671179 50.7735923, 14.467249 50.7735629, 14.4677965 50.7734358, 14.4682107 50.7733913, 14.4685461 50.7733667)",,
30804753,Skřivánek,residential,,False,False,41.859,,,"LINESTRING (14.467028 50.7735949, 14.4667323 50.7737254, 14.4666106 50.7738523)",,
30804751,Lustrárenská,residential,,False,True,85.528,,,"LINESTRING (14.4658681 50.7733678, 14.4659619 50.7733994, 14.467028 50.7735949)",,
30789952,Skřivánek,residential,,False,False,138.387,,,"LINESTRING (14.4666106 50.7738523, 14.4668343 50.7739481, 14.4671448 50.7741037, 14.4671743 50.7741249, 14.4671964 50.7741465, 14.4672109 50.7741743, 14.467262 50.7743843, 14.4674482 50.7746456, 14.467539 50.7747334, 14.4676253 50.7748579)",,
30804753,Skřivánek,residential,,False,True,41.859,,,"LINESTRING (14.4666106 50.7738523, 14.4667323 50.7737254, 14.467028 50.7735949)",,
264155957,nám. Míru,residential,,False,True,16.766000000000002,,,"LINESTRING (14.4687264 50.7770644, 14.468847 50.7769777, 14.4688777 50.7769482)",,
25387228,nám. Míru,residential,,False,True,27.982,,,"LINESTRING (14.4691353 50.7767078, 14.4691757 50.7767155, 14.4691949 50.7767329, 14.4692312 50.7768038, 14.46924 50.7769329)",,
264155957,nám. Míru,residential,,False,False,34.78,,,"LINESTRING (14.4691353 50.7767078, 14.4690937 50.7767076, 14.4690606 50.7767131, 14.469019 50.7767408, 14.4689154 50.7769119, 14.4688777 50.7769482)",,
1177478389,nám. Míru,residential,,False,True,61.574999999999996,,,"LINESTRING (14.4691353 50.7767078, 14.4691448 50.7766879, 14.4692304 50.7765086, 14.4692505 50.7764666, 14.4693832 50.7762348, 14.4694086 50.7761819)",,
25387228,nám. Míru,residential,,False,False,27.982,,,"LINESTRING (14.46924 50.7769329, 14.4692312 50.7768038, 14.4691949 50.7767329, 14.4691757 50.7767155, 14.4691353 50.7767078)",,
25387228,nám. Míru,residential,,False,True,26.744,,,"LINESTRING (14.46924 50.7769329, 14.4693146 50.7770066, 14.469388 50.7770808, 14.4694497 50.7771334)",,
338038554,nám. Míru,residential,,False,False,29.933000000000003,,,"LINESTRING (14.46924 50.7769329, 14.4691458 50.7769795, 14.4690706 50.7770005, 14.4689896 50.7770014, 14.4689143 50.7769767, 14.4688777 50.7769482)",,
25387228,nám. Míru,residential,,False,False,26.744,,,"LINESTRING (14.4694497 50.7771334, 14.469388 50.7770808, 14.4693146 50.7770066, 14.46924 50.7769329)",,
30790081,Odboje,residential,,False,True,83.678,,,"LINESTRING (14.4682728 50.7764515, 14.4683236 50.7763799, 14.4685719 50.7761175, 14.4686595 50.7760249, 14.4688436 50.775792)",,
"[30804882, 478618135]",Kopeček,residential,,False,True,146.101,,,"LINESTRING (14.4663047 50.7765278, 14.4663538 50.776156, 14.4663756 50.7760831, 14.4664293 50.7760081, 14.4665763 50.7758452, 14.4665916 50.7758322, 14.4666177 50.77581, 14.4666539 50.7757986, 14.4667156 50.7757986, 14.4669872 50.7758168, 14.4670482 50.7758109, 14.4670917 50.7757948, 14.4671233 50.775771, 14.4672436 50.7755714)",,destination
30789947,nám. T. G. Masaryka,residential,,False,True,31.298,,,"LINESTRING (14.4721868 50.7726254, 14.472447 50.7725995, 14.4726268 50.772583)",,
264155960,nám. T. G. Masaryka,residential,,False,True,117.31800000000001,,,"LINESTRING (14.4721868 50.7726254, 14.4722715 50.7727772, 14.4723225 50.7728686, 14.4724339 50.7730682, 14.4724385 50.7730986, 14.4724357 50.7731264, 14.4724224 50.7731607, 14.4724023 50.7731882, 14.4721572 50.7733847, 14.4720826 50.7734445, 14.4720713 50.7734589, 14.4720675 50.7734751, 14.472069 50.7734926, 14.4720819 50.7735272, 14.4720999 50.7735754)",,
770634286,Harryho Palme,residential,,False,False,70.222,,,"LINESTRING (14.4721868 50.7726254, 14.4720029 50.7726399, 14.471785 50.7726461, 14.471624 50.7726454, 14.4711963 50.7725982)",,
30789824,Horská,residential,,False,True,149.881,,,"LINESTRING (14.4720999 50.7735754, 14.471187 50.7737056, 14.4710487 50.7737629, 14.4708161 50.773854, 14.4706306 50.7738742, 14.4705089 50.773843, 14.4704597 50.773788, 14.4705118 50.7735773)",,
264155960,nám. T. G. Masaryka,residential,,False,False,117.318,,,"LINESTRING (14.4720999 50.7735754, 14.4720819 50.7735272, 14.472069 50.7734926, 14.4720675 50.7734751, 14.4720713 50.7734589, 14.4720826 50.7734445, 14.4721572 50.7733847, 14.4724023 50.7731882, 14.4724224 50.7731607, 14.4724357 50.7731264, 14.4724385 50.7730986, 14.4724339 50.7730682, 14.4723225 50.7728686, 14.4722715 50.7727772, 14.4721868 50.7726254)",,
264155961,nám. T. G. Masaryka,residential,,False,False,44.852999999999994,,,"LINESTRING (14.4720999 50.7735754, 14.4722196 50.7735552, 14.4727161 50.7734712)",,
30804576,Dvořáčkova,residential,,False,True,37.155,,,"LINESTRING (14.4745688 50.774202, 14.4745417 50.7738683)",,
975293197,,residential,,False,False,68.16,,,"LINESTRING (14.4745688 50.774202, 14.4736081 50.7742836)",,
30789802,Nová,residential,,False,False,244.62,,,"LINESTRING (14.4745688 50.774202, 14.4750794 50.7741497, 14.4752286 50.7741297, 14.4753371 50.7741497, 14.4753643 50.7742012, 14.4755994 50.7751905, 14.4756084 50.7752563, 14.4755677 50.7753335, 14.4754728 50.7754336, 14.4753326 50.7755079, 14.4749108 50.7755522)",,
30804576,Dvořáčkova,residential,,False,False,152.40800000000002,,,"LINESTRING (14.4745688 50.774202, 14.4746565 50.7747738, 14.474731 50.7751137, 14.4749108 50.7755522)",,
264155957,nám. Míru,residential,,False,False,16.766000000000002,,,"LINESTRING (14.4688777 50.7769482, 14.468847 50.7769777, 14.4687264 50.7770644)",,
264155957,nám. Míru,residential,,False,True,34.78,,,"LINESTRING (14.4688777 50.7769482, 14.4689154 50.7769119, 14.469019 50.7767408, 14.4690606 50.7767131, 14.4690937 50.7767076, 14.4691353 50.7767078)",,
338038554,nám. Míru,residential,,False,True,29.933,,,"LINESTRING (14.4688777 50.7769482, 14.4689143 50.7769767, 14.4689896 50.7770014, 14.4690706 50.7770005, 14.4691458 50.7769795, 14.46924 50.7769329)",,
975293197,,residential,,False,True,68.16,,,"LINESTRING (14.4736081 50.7742836, 14.4745688 50.774202)",,
30789954,Dlouhá,residential,,False,True,56.739,,,"LINESTRING (14.4682894 50.7753047, 14.4685395 50.7748832, 14.4685912 50.7748328)",,
30804806,Osvobození,residential,50,False,True,4.156,,,"LINESTRING (14.4694345 50.7761483, 14.4694086 50.7761819)",,
1217523199,,residential,,False,True,57.41,,,"LINESTRING (14.4694345 50.7761483, 14.4688436 50.775792)",,
30804806,Osvobození,residential,50,False,False,66.126,,,"LINESTRING (14.4694345 50.7761483, 14.4694589 50.7761166, 14.4694868 50.7760737, 14.4695259 50.7760203, 14.4695515 50.7759854, 14.469772 50.7756481, 14.4698216 50.7756082)",,
