osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,access
"[133727522, 266623110, 51969631]",False,"['Hlavní', 'Krkonošská']",primary,True,566.803,"LINESTRING (15.3076573 50.7353928, 15.3075252 50.7353815, 15.3073336 50.7353669, 15.3071388 50.7353644, 15.3068962 50.7353689, 15.3065076 50.7353795, 15.3061122 50.7353829, 15.305696 50.7353651, 15.3050367 50.735333, 15.3041535 50.7353175, 15.3037768 50.7353114, 15.3035859 50.7352966, 15.3034108 50.7352797, 15.3032481 50.7352487, 15.3031104 50.7352064, 15.3030713 50.7351882, 15.302696 50.7350132, 15.3026234 50.7349775, 15.3023673 50.7348515, 15.3021629 50.7347333, 15.3018607 50.7345584, 15.3012285 50.7341651, 15.3009887 50.7340411, 15.3007515 50.7339331, 15.3004286 50.7338203)",,14,50,,,
911590891,True,Krkonošská,primary,False,16.71,"LINESTRING (15.3076573 50.7353928, 15.3078149 50.7353984, 15.3078943 50.7354019)",,14,50,,,
514509633,False,,residential,True,22.962,"LINESTRING (15.2973842 50.7414023, 15.2973628 50.741341, 15.2974298 50.7412859, 15.2974357 50.7412118)",,,,,,
514509633,False,,residential,False,22.962,"LINESTRING (15.2974357 50.7412118, 15.2974298 50.7412859, 15.2973628 50.741341, 15.2973842 50.7414023)",,,,,,
"[514509633, 118194433]",False,,residential,True,82.823,"LINESTRING (15.2974357 50.7412118, 15.2973129 50.7410655, 15.2971329 50.7407841, 15.2970508 50.7406637, 15.2970651 50.7405966, 15.2970317 50.7405228)",,,,,,
619264182,False,,residential,False,19.438000000000002,"LINESTRING (15.2974357 50.7412118, 15.2975549 50.7411675, 15.2976783 50.7411284)",,,,,,
398860415,False,Palackého,tertiary,False,104.06299999999999,"LINESTRING (15.3005478 50.7373112, 15.3004241 50.737271, 15.300312 50.7372447, 15.3000406 50.7371852, 15.2991583 50.7369934)",,,40,,,
398860415,False,Palackého,tertiary,True,167.369,"LINESTRING (15.3005478 50.7373112, 15.3008602 50.7374129, 15.3010867 50.7374838, 15.3013205 50.7375282, 15.3019542 50.7375852, 15.3022913 50.7376194, 15.3025144 50.7376325, 15.3026844 50.7376336, 15.3028386 50.7376257)",,,40,,,
398860415,False,Palackého,tertiary,False,11.969,"LINESTRING (15.2980163 50.7367527, 15.2978558 50.7367171)",,,40,,,
567114733,False,,residential,False,8.825,"LINESTRING (15.2980163 50.7367527, 15.2980411 50.7366749)",,,,,,
398860415,False,Palackého,tertiary,True,84.713,"LINESTRING (15.2980163 50.7367527, 15.2985247 50.7368653, 15.2991583 50.7369934)",,,40,,,
126818982,False,Železnobrodská,residential,True,37.544999999999995,"LINESTRING (15.3090465 50.7348386, 15.3091709 50.7345997, 15.309232 50.7345811, 15.3093001 50.7345783)",,,,,,
126818980,False,Železnobrodská,residential,False,81.701,"LINESTRING (15.3091351 50.7350527, 15.3089868 50.734929, 15.3089249 50.7348708, 15.3089115 50.734832, 15.3089176 50.7347958, 15.3089828 50.7346781, 15.309015 50.7345373, 15.3090312 50.7343714)",,,,,,
1076302861,False,Železnobrodská,primary,False,60.04,"LINESTRING (15.3091351 50.7350527, 15.3090449 50.7351011, 15.3088974 50.7351678, 15.3085671 50.7352881, 15.3084161 50.7353409)",2,10,50,,,
"[1076302861, 807283831]",False,Železnobrodská,primary,True,52.644,"LINESTRING (15.3091351 50.7350527, 15.3093654 50.7349085, 15.3095354 50.7346983, 15.3095516 50.7346677)",2,10,50,,,
26578880,True,Krkonošská,primary,False,3.926,"LINESTRING (15.3081305 50.7355851, 15.308075 50.7355887)",,10,50,,roundabout,
"[603388344, 911590897, 603388337, 603388340]",True,Krkonošská,primary,False,111.9,"LINESTRING (15.3081305 50.7355851, 15.3081329 50.735786, 15.3081319 50.7358625, 15.308128 50.7360946, 15.3080861 50.7365907)",2,10,50,yes,,
619264181,False,,residential,True,25.061,"LINESTRING (15.2974503 50.7408297, 15.2975169 50.7406083)",,,,,,
266623141,False,Pod Špičákem,tertiary,False,35.441,"LINESTRING (15.2975169 50.7406083, 15.2970317 50.7405228)",,29023,50,,,
619264181,False,,residential,False,25.061,"LINESTRING (15.2975169 50.7406083, 15.2974503 50.7408297)",,,,,,
"[439356768, 266623141]",False,Pod Špičákem,tertiary,True,346.151,"LINESTRING (15.2975169 50.7406083, 15.2975947 50.740619, 15.297705 50.7406392, 15.2978227 50.7406498, 15.298032 50.7406374, 15.2981573 50.7406275, 15.2984655 50.740592, 15.2985989 50.7405642, 15.2987018 50.7405406, 15.2993222 50.740342, 15.3000927 50.7400894, 15.3002091 50.7400607, 15.3003613 50.7400243, 15.3008568 50.739931, 15.3009579 50.7399101, 15.3012108 50.739869, 15.3014395 50.7398311, 15.3017404 50.7397832, 15.301992 50.7397453, 15.3021539 50.7397228)",,29023,50,,,
619264182,False,,residential,True,19.438000000000002,"LINESTRING (15.2976783 50.7411284, 15.2975549 50.7411675, 15.2974357 50.7412118)",,,,,,
26578880,True,Krkonošská,primary,False,7.364,"LINESTRING (15.3078751 50.735467, 15.3078943 50.7354019)",,10,50,,roundabout,
911590893,True,Krkonošská,primary,False,17.407,"LINESTRING (15.3078751 50.735467, 15.3076573 50.7353928)",,,50,,,
911590894,True,Železnobrodská,primary,False,13.195,"LINESTRING (15.3084161 50.7353409, 15.3083224 50.7353989, 15.3082815 50.7354235)",,10,50,,,
1076302861,False,Železnobrodská,primary,True,60.040000000000006,"LINESTRING (15.3084161 50.7353409, 15.3085671 50.7352881, 15.3088974 50.7351678, 15.3090449 50.7351011, 15.3091351 50.7350527)",2,10,50,,,
