osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,access
32720084,1,,Rue de l'Église,residential,20,True,False,48.367999999999995,"LINESTRING (6.4409374 49.6784045, 6.4410817 49.6785475, 6.4411867 49.6786461, 6.4413119 49.6787657)",,,
58888871,2,,Rue de la Poste,residential,20,False,True,52.193,"LINESTRING (6.4409374 49.6784045, 6.4411072 49.6782654, 6.4413869 49.6780361)",,,
87498058,1,,Passage,residential,30,True,False,36.376,"LINESTRING (6.443196 49.6798032, 6.442833 49.6795755)",,,
150815200,1,CR 140A,Rue Sainte-Catherine,secondary,30,True,False,17.152,"LINESTRING (6.443196 49.6798032, 6.4430261 49.6799114)",,,
429052860,1,,,primary,50,True,False,8.483,"LINESTRING (6.4379456 49.6793864, 6.4379554 49.679424, 6.4379445 49.6794615)",roundabout,,
88714963,1,CR 140,Rue Kummert,secondary,50,True,False,31.474999999999998,"LINESTRING (6.4378601 49.6793247, 6.4380602 49.6793038, 6.438289 49.6792698)",,,
429052860,1,,,primary,50,True,False,9.393,"LINESTRING (6.4378601 49.6793247, 6.4379123 49.6793501, 6.4379456 49.6793864)",roundabout,,
88714960,1,N 1,Rue de Luxembourg,primary,50,True,False,35.959,"LINESTRING (6.4379445 49.6794615, 6.4379773 49.6794956, 6.4380348 49.6795372, 6.4381485 49.6795844, 6.4383474 49.6796395)",,,
421769280,1,,,primary,50,True,False,13.600999999999999,"LINESTRING (6.4379445 49.6794615, 6.4379117 49.6794963, 6.4378614 49.6795209, 6.4378007 49.6795318)",roundabout,,
87498057,2,,Rue Pietert,residential,30,False,True,61.833,"LINESTRING (6.4366268 49.6769555, 6.4367075 49.6770611, 6.4370573 49.6774364)",,,
87498059,2,,Rue des Foyers,residential,30,False,False,170.735,"LINESTRING (6.4366268 49.6769555, 6.4367722 49.6768994, 6.4372593 49.6766507, 6.4372953 49.6766204, 6.4372851 49.6765535, 6.4372453 49.676485, 6.4365797 49.6757571)",,,
37975499,1,CR 140A,Rue Sainte-Catherine,secondary,30,True,False,75.678,"LINESTRING (6.4439461 49.6793261, 6.443196 49.6798032)",,,
98711417,2,CR 140B,Rue de Trèves,secondary,50,False,False,15.357,"LINESTRING (6.4439461 49.6793261, 6.4439978 49.6793677, 6.4440507 49.6793977, 6.4441053 49.6794147)",,,
"[896962766, 87498054]",,,Rue de l'École,residential,30,True,False,156.644,"LINESTRING (6.4441895 49.6830504, 6.4440439 49.6829357, 6.4432708 49.6823138, 6.442912 49.6820564, 6.4428602 49.682013, 6.4428253 49.6819566)",,,
150811153,2,,Rue des Caves,residential,30,False,True,81.356,"LINESTRING (6.4441895 49.6830504, 6.4443147 49.6829942, 6.4444937 49.6829148, 6.4451207 49.6826353)",,,
87498055,,,Kuschegässel,residential,30,False,True,192.323,"LINESTRING (6.4430261 49.6799114, 6.4430891 49.6799819, 6.4433406 49.6802633, 6.4434586 49.6804281, 6.4435197 49.6805401, 6.4435579 49.6807128, 6.4435671 49.6808764, 6.4436209 49.6814122, 6.4436389 49.6814278, 6.4436863 49.6814689, 6.4437525 49.6815327)",,,
150815200,1,CR 140A,Rue Sainte-Catherine,secondary,30,True,False,71.726,"LINESTRING (6.4430261 49.6799114, 6.4428283 49.6800385, 6.4426365 49.6801808, 6.4424327 49.6803552, 6.4423841 49.680403)",,,
24008506,1,N 1,Kahlenberg,primary,50,True,False,37.543,"LINESTRING (6.4371403 49.6793364, 6.4374603 49.6793775, 6.4375484 49.6793729, 6.4376526 49.6793567)",,,
150814657,2,CR 139,Rue de Wecker,secondary,50,False,False,113.38700000000001,"LINESTRING (6.4392902 49.6817022, 6.4396914 49.6815356, 6.4399412 49.6814577, 6.4400938 49.6814269, 6.4401985 49.6813925, 6.4403099 49.6813365, 6.4404076 49.6812886, 6.4405614 49.6811364)",,,
150815102,2,CR 139,Rue de Wecker,secondary,50,False,True,207.876,"LINESTRING (6.4392902 49.6817022, 6.4390776 49.6817862, 6.4388769 49.6818319, 6.4381619 49.6819136, 6.4379429 49.6819464, 6.4376528 49.6820052, 6.4373756 49.6820807, 6.4365992 49.6823373)",,,
88714965,1,N 1,Rue de Luxembourg,primary,50,True,False,41.605000000000004,"LINESTRING (6.4383474 49.6796395, 6.4381318 49.679625, 6.438082 49.6796138, 6.437983 49.6795812, 6.4379046 49.6795585, 6.4378007 49.6795318)",,,
"[98711399, 458962431]",2,N 1,Rue de Luxembourg,primary,50,False,True,40.239999999999995,"LINESTRING (6.4383474 49.6796395, 6.4385776 49.6796836, 6.4387217 49.6797298, 6.4388613 49.6797782)",,,
150811153,2,,Rue des Caves,residential,30,False,False,59.510999999999996,"LINESTRING (6.4458019 49.6823317, 6.4455747 49.6824329, 6.4451207 49.6826353)",,,
150811153,2,,Rue des Caves,residential,30,False,True,92.539,"LINESTRING (6.4458019 49.6823317, 6.4466606 49.6819416, 6.4468076 49.681875, 6.4468602 49.6818599)",,,
98711408,2,CR 137,Rue de Münschecker,secondary,50,False,True,70.159,"LINESTRING (6.4411191 49.6822166, 6.4411245 49.6821285, 6.4411498 49.6820369, 6.4412045 49.6819364, 6.441332 49.6817243, 6.4413477 49.681665, 6.441329 49.6816109)",,,
915437761,2,CR 137,Rue de Münschecker,secondary,50,False,False,37.547,"LINESTRING (6.4411191 49.6822166, 6.4411385 49.6823094, 6.4411694 49.6823996, 6.4412338 49.6825454)",,,
10415280,1,,,primary,50,True,False,12.974,"LINESTRING (6.4484156 49.6831605, 6.4483716 49.683187, 6.4483157 49.6832013, 6.4482556 49.6832017)",roundabout,,
88718690,1,N 1;N 10,Rue de Trèves,primary,50,True,False,70.887,"LINESTRING (6.4484156 49.6831605, 6.4484483 49.6832638, 6.4487664 49.6836765, 6.4488222 49.6837375)",,,
226392657,1,,,primary,50,True,False,6.248,"LINESTRING (6.4484468 49.6831086, 6.4484366 49.6831359, 6.4484156 49.6831605)",roundabout,,
302309850,2,,Impasse Camping,residential,50,False,False,41.162,"LINESTRING (6.4484468 49.6831086, 6.4485887 49.6831042, 6.448657 49.6831001, 6.4486849 49.6830988, 6.4489777 49.6829955)",,,
226392657,1,,,primary,50,True,False,6.6530000000000005,"LINESTRING (6.4484306 49.6830503, 6.4484451 49.6830787, 6.4484468 49.6831086)",roundabout,,
88719076,1,N 1,Rue de Trèves,primary,50,True,False,34.32,"LINESTRING (6.4481207 49.683097, 6.4480172 49.6830065, 6.4478592 49.6828392)",,,
226392670,1,,,primary,50,True,False,14.303999999999998,"LINESTRING (6.4481207 49.683097, 6.4481285 49.6830652, 6.4481507 49.6830365, 6.4481852 49.6830133, 6.4482289 49.682998)",roundabout,,
10415303,1,N 10,,primary,50,True,False,27.187,"LINESTRING (6.4483105 49.6829931, 6.4483721 49.6829068, 6.4484412 49.6827642)",,,
226392665,1,,,primary,50,True,False,11.093,"LINESTRING (6.4483105 49.6829931, 6.4483593 49.6830035, 6.4484007 49.6830233, 6.4484306 49.6830503)",roundabout,,
665337478,1,,,primary,50,True,False,16.386,"LINESTRING (6.4482556 49.6832017, 6.4482021 49.683189, 6.4481586 49.6831653, 6.4481303 49.6831333, 6.4481207 49.683097)",roundabout,,
"[87499054, 226392654, 484526439]",,,Place du Marché aux Bestiaux,residential,,False,True,128.474,"LINESTRING (6.4469966 49.6800037, 6.4469491 49.6800183, 6.4468689 49.6800429, 6.4467063 49.6800927, 6.4466589 49.6801135, 6.4464186 49.6802265, 6.4456635 49.6805815, 6.4456064 49.6806259, 6.4455336 49.6806572)",,,no
438516764,2,N 10,,primary,50,False,True,167.68200000000002,"LINESTRING (6.4469966 49.6800037, 6.4472862 49.6804387, 6.447313 49.6804789, 6.4478322 49.6812598, 6.4479152 49.6813896)",,,
438516765,2,N 10,Route du Vin,primary,50,False,False,186.87300000000002,"LINESTRING (6.4469966 49.6800037, 6.4468758 49.6798172, 6.4466434 49.6794591, 6.4465739 49.6793486, 6.4461119 49.6786659, 6.4460543 49.6785808, 6.4460095 49.6785285, 6.4459551 49.6784649)",,,
150815102,2,CR 139,Rue de Wecker,secondary,50,False,False,207.876,"LINESTRING (6.4365992 49.6823373, 6.4373756 49.6820807, 6.4376528 49.6820052, 6.4379429 49.6819464, 6.4381619 49.6819136, 6.4388769 49.6818319, 6.4390776 49.6817862, 6.4392902 49.6817022)",,,
88719075,1,N 10,,primary,50,True,False,31.892,"LINESTRING (6.4484412 49.6827642, 6.4484498 49.6829253, 6.4484306 49.6830503)",,,
"[1106931052, 88719077]",2,N 10,,primary,50,False,False,158.578,"LINESTRING (6.4484412 49.6827642, 6.4484282 49.6826468, 6.4484249 49.6826172, 6.4484165 49.682541, 6.4483849 49.6823532, 6.4483734 49.6822851, 6.4482779 49.6820335, 6.4481554 49.6817779, 6.4479152 49.6813896)",,,
88714019,2,N 1,Rue de l'École,primary,50,False,False,48.876,"LINESTRING (6.4423909 49.6816234, 6.4425039 49.681726, 6.4427766 49.6819418, 6.4428253 49.6819566)",,,
601102809,1,N 1,Rue de l'École,primary,50,True,False,68.836,"LINESTRING (6.4423909 49.6816234, 6.4421646 49.6815078, 6.4418691 49.6813724, 6.4418337 49.6813562, 6.4416141 49.6812626)",,,
26749331,2,N 1,Rue de l'École,primary,50,False,True,11.958,"LINESTRING (6.440912 49.6809038, 6.4407763 49.6808417)",,,
88714021,1,N 1,Rue de l'École,primary,50,True,False,63.413,"LINESTRING (6.440912 49.6809038, 6.4411408 49.6809695, 6.4414688 49.6811263, 6.4415239 49.6811526, 6.4416484 49.6812121)",,,
88720277,1,N 10,Route du Vin,primary,70,True,False,60.996,"LINESTRING (6.4413164 49.6755756, 6.440882 49.6754017, 6.4406061 49.6752766)",,,
"[141179368, 963708462]",2,N 10,Route du Vin,primary,50,False,True,145.578,"LINESTRING (6.4413164 49.6755756, 6.4414234 49.6756234, 6.4427162 49.6762992, 6.4428044 49.6763491, 6.4428912 49.676397)",,,
516987100,1,CR 140A,Rue Sainte-Catherine,secondary,50,True,False,6.134,"LINESTRING (6.4416484 49.6812121, 6.4416141 49.6812626)",,,
461365966,1,N 1,Rue de l'École,primary,50,True,False,70.802,"LINESTRING (6.4416484 49.6812121, 6.4418306 49.6812986, 6.4418754 49.6813197, 6.4422052 49.6814761, 6.4423909 49.6816234)",,,
319339737,2,,Beim ale Quai,residential,,False,True,7.061,"LINESTRING (6.4488222 49.6837375, 6.4487401 49.6837723)",,,
88719073,1,N 1,Rue de Trèves,primary,50,True,False,32.481,"LINESTRING (6.4478592 49.6828392, 6.4480647 49.6829589, 6.4482289 49.682998)",,,
"[1106931051, 461335045]",2,N 1,Rue de Trèves,primary,50,False,True,130.475,"LINESTRING (6.4478592 49.6828392, 6.4477575 49.6827396, 6.4476053 49.6825905, 6.4469284 49.6819272, 6.4468602 49.6818599)",,,
40868765,1,,Rue des Remparts,residential,30,True,False,70.328,"LINESTRING (6.441485 49.6804061, 6.4413055 49.6805163, 6.4408994 49.680766, 6.4408308 49.6808082, 6.4407763 49.6808417)",,,
98711405,1,,Rue de l'Hôpital,residential,30,True,False,56.05,"LINESTRING (6.441485 49.6804061, 6.4412768 49.6802811, 6.440914 49.6800632)",,,
49359794,,,Rue de la Tour,residential,30,False,False,146.521,"LINESTRING (6.440914 49.6800632, 6.440871 49.6801049, 6.4408398 49.6801459, 6.4407992 49.6801572, 6.4407487 49.6801516, 6.4406145 49.6801056, 6.4403824 49.6799674, 6.4394483 49.6794109, 6.4394072 49.6793864)",,,
98711405,1,,Rue de l'Hôpital,residential,30,True,False,69.524,"LINESTRING (6.440914 49.6800632, 6.440925 49.6800399, 6.4411037 49.6796098, 6.4411037 49.6795643, 6.441052 49.6794595)",,,
111640226,,,Gängelchen,living_street,,False,False,51.343999999999994,"LINESTRING (6.4423841 49.680403, 6.4422376 49.6803233, 6.4419921 49.6804581, 6.4419331 49.6804568, 6.4418446 49.6803856)",,,
150815200,1,CR 140A,Rue Sainte-Catherine,secondary,30,True,False,104.44,"LINESTRING (6.4423841 49.680403, 6.4420672 49.6807439, 6.4416969 49.6811422, 6.4416484 49.6812121)",,,
33450571,2,,Rue de Luxembourg,residential,30,False,False,50.597,"LINESTRING (6.4406678 49.6792983, 6.4402708 49.6791013, 6.4401951 49.6790766, 6.4400804 49.6790583)",,,
33450571,2,,Rue de Luxembourg,residential,30,False,True,33.518,"LINESTRING (6.4406678 49.6792983, 6.4409374 49.6794371, 6.4409924 49.6794545, 6.441052 49.6794595)",,,
111640227,2,,Rue Neuve,residential,30,False,False,75.375,"LINESTRING (6.4406678 49.6792983, 6.4408569 49.6791152, 6.4410956 49.678913, 6.4413119 49.6787657)",,,
32720084,1,,Rue de l'Église,residential,20,True,False,20.242,"LINESTRING (6.4413119 49.6787657, 6.4414772 49.678913)",,,
111640227,2,,Rue Neuve,residential,30,False,True,75.375,"LINESTRING (6.4413119 49.6787657, 6.4410956 49.678913, 6.4408569 49.6791152, 6.4406678 49.6792983)",,,
98711417,2,CR 140B,Rue de Trèves,secondary,50,False,True,42.376,"LINESTRING (6.4444551 49.6797213, 6.4441053 49.6794147)",,,
98711417,2,CR 140B,Rue de Trèves,secondary,50,False,False,63.632000000000005,"LINESTRING (6.4444551 49.6797213, 6.4447568 49.6799773, 6.444984 49.6801799)",,,
111640228,1,,Rue Schiltzenplatz,residential,30,True,False,69.451,"LINESTRING (6.4444551 49.6797213, 6.4445625 49.6796755, 6.4448003 49.679559, 6.4451317 49.6794033, 6.4452359 49.6793543)",,,
35107981,1,,Rue de la Gare,residential,30,True,False,45.825,"LINESTRING (6.4452359 49.6793543, 6.4449358 49.6790959, 6.4448792 49.6790464, 6.444854 49.6790245)",,,
111640229,,,Quartier,residential,30,False,False,81.74,"LINESTRING (6.4462017 49.6792592, 6.4454945 49.6787366, 6.4454534 49.6787061)",,,
34916452,2,CR 140A,Rue de la Moselle,secondary,50,False,False,44.99,"LINESTRING (6.4454534 49.6787061, 6.445539 49.6786633, 6.4457888 49.6785385, 6.4458014 49.6785322, 6.4459119 49.6784836, 6.4459551 49.6784649)",,,
34916452,2,CR 140A,Rue de la Moselle,secondary,50,False,True,50.232,"LINESTRING (6.4454534 49.6787061, 6.44511 49.6788776, 6.4449007 49.6789821)",,,
111640229,,,Quartier,residential,30,False,True,81.74,"LINESTRING (6.4454534 49.6787061, 6.4454945 49.6787366, 6.4462017 49.6792592)",,,
111640233,,,Cité Aubière,residential,30,False,False,65.19500000000001,"LINESTRING (6.4391973 49.675732, 6.4392952 49.6758058, 6.4397333 49.6762043)",,,
111640233,,,Cité Aubière,residential,30,False,True,65.19500000000001,"LINESTRING (6.4397333 49.6762043, 6.4392952 49.6758058, 6.4391973 49.675732)",,,
144079207,2,,Rue des Fleurs,residential,30,False,False,78.064,"LINESTRING (6.4397333 49.6762043, 6.4404366 49.675861, 6.4405544 49.6758035, 6.4405994 49.6757815)",,,
144079207,2,,Rue des Fleurs,residential,30,False,True,95.26499999999999,"LINESTRING (6.4397333 49.6762043, 6.4387791 49.6766561, 6.4386773 49.6767198)",,,
111640235,2,,Cité Aubière,residential,30,False,False,32.848,"LINESTRING (6.4385039 49.6752044, 6.4382008 49.6749835)",,,
111640235,2,,Cité Aubière,residential,30,False,True,32.848,"LINESTRING (6.4382008 49.6749835, 6.4385039 49.6752044)",,,
144079418,2,,An der Gewan,residential,30,False,True,81.344,"LINESTRING (6.4382008 49.6749835, 6.4373203 49.6754423)",,,
118810029,2,,Rue Kurzacht,residential,,False,False,89.17299999999999,"LINESTRING (6.4489489 49.6809516, 6.4488266 49.6809806, 6.4487396 49.6810205, 6.448159 49.6812804, 6.4479774 49.6813618, 6.4479437 49.6813769, 6.4479152 49.6813896)",,,
118810029,2,,Rue Kurzacht,residential,,False,True,89.173,"LINESTRING (6.4479152 49.6813896, 6.4479437 49.6813769, 6.4479774 49.6813618, 6.448159 49.6812804, 6.4487396 49.6810205, 6.4488266 49.6809806, 6.4489489 49.6809516)",,,
438516764,2,N 10,,primary,50,False,False,167.68200000000002,"LINESTRING (6.4479152 49.6813896, 6.4478322 49.6812598, 6.447313 49.6804789, 6.4472862 49.6804387, 6.4469966 49.6800037)",,,
"[1106931052, 88719077]",2,N 10,,primary,50,False,True,158.578,"LINESTRING (6.4479152 49.6813896, 6.4481554 49.6817779, 6.4482779 49.6820335, 6.4483734 49.6822851, 6.4483849 49.6823532, 6.4484165 49.682541, 6.4484249 49.6826172, 6.4484282 49.6826468, 6.4484412 49.6827642)",,,
141179367,2,CR 140,Schaffmill,secondary,50,False,True,5.875,"LINESTRING (6.4406531 49.6752334, 6.4406061 49.6752766)",,,
141179366,1,N 10,Route du Vin,primary,70,True,False,61.106,"LINESTRING (6.4406531 49.6752334, 6.4409306 49.6753605, 6.4413164 49.6755756)",,,
"[141179365, 548431559]",2,B 419,Am Bahnhof,primary_link,50,False,False,178.296,"LINESTRING (6.4449205 49.6750848, 6.4450316 49.6751041, 6.4450778 49.6751261, 6.4451341 49.6751625, 6.4452462 49.6752464, 6.4453964 49.6753627, 6.4455091 49.675456, 6.4460175 49.6759234, 6.4463572 49.676203, 6.4464725 49.6763122)",,,
"[548445860, 548445861]",2,B 419,,primary,,False,True,37.913000000000004,"LINESTRING (6.4449205 49.6750848, 6.4448726 49.6750961, 6.4447072 49.675197, 6.4445248 49.6753063)",,yes,
302309850,2,,Impasse Camping,residential,50,False,True,41.162,"LINESTRING (6.4489777 49.6829955, 6.4486849 49.6830988, 6.448657 49.6831001, 6.4485887 49.6831042, 6.4484468 49.6831086)",,,
318715215,,,Sous l'Arc,residential,30,False,False,44.653,"LINESTRING (6.4384211 49.679161, 6.438858 49.6794462)",,,
144083630,2,CR 140,Rue Kummert,secondary,50,False,False,40.445,"LINESTRING (6.4384211 49.679161, 6.4384454 49.6791157, 6.4384406 49.6790605, 6.4384215 49.678913, 6.438431 49.6788007)",,,
144083630,2,CR 140,Rue Kummert,secondary,50,False,True,15.695,"LINESTRING (6.4384211 49.679161, 6.4384146 49.679173, 6.4383662 49.679228, 6.438289 49.6792698)",,,
318715215,,,Sous l'Arc,residential,30,False,True,44.653,"LINESTRING (6.438858 49.6794462, 6.4384211 49.679161)",,,
"[481099320, 548431558]","['1', '2']",B 419,,primary,50,True,False,33.45399999999999,"LINESTRING (6.4460589 49.6763605, 6.4461826 49.6763944, 6.4462401 49.6763989, 6.4462992 49.6763918, 6.4464237 49.6763362, 6.4464725 49.6763122)",,,
488291684,2,B 419,Am Bahnhof,primary,50,False,False,47.021,"LINESTRING (6.4464725 49.6763122, 6.4465719 49.6764157, 6.4466304 49.6765031, 6.4466869 49.6766049, 6.446741 49.676696)",,,
"[141179365, 548431559]",2,B 419,Am Bahnhof,primary_link,50,False,True,178.296,"LINESTRING (6.4464725 49.6763122, 6.4463572 49.676203, 6.4460175 49.6759234, 6.4455091 49.675456, 6.4453964 49.6753627, 6.4452462 49.6752464, 6.4451341 49.6751625, 6.4450778 49.6751261, 6.4450316 49.6751041, 6.4449205 49.6750848)",,,
"[541033769, 34916453]",1,,"['Rue Mathias Schou (Blannen Theis)', 'Rue de Thionville']",residential,30,True,False,36.440000000000005,"LINESTRING (6.4415177 49.6772171, 6.4414078 49.6772909, 6.4413785 49.677331, 6.4413793 49.6773744, 6.4414007 49.6774147, 6.4414876 49.6774911)",,,
111640231,,,Rue des Tisserands,living_street,20,False,True,160.981,"LINESTRING (6.4415177 49.6772171, 6.4417648 49.6773487, 6.4421409 49.6775071, 6.4425017 49.6777169, 6.4427089 49.6778364, 6.4427726 49.6778781, 6.4432021 49.6781632)",,,
58888871,2,,Rue de la Poste,residential,20,False,False,12.953,"LINESTRING (6.4414985 49.6779447, 6.4413869 49.6780361)",,,
58888871,2,,Rue de la Poste,residential,20,False,True,33.468,"LINESTRING (6.4414985 49.6779447, 6.441606 49.6778567, 6.4416362 49.6778319, 6.4417868 49.6777085)",,,
541033774,,,Badensgässel,living_street,20,False,False,61.675,"LINESTRING (6.4414985 49.6779447, 6.4417796 49.6781207, 6.4420123 49.6782101, 6.4421656 49.6782885)",,,
541033774,,,Badensgässel,living_street,20,False,True,61.675,"LINESTRING (6.4421656 49.6782885, 6.4420123 49.6782101, 6.4417796 49.6781207, 6.4414985 49.6779447)",,,
58888871,2,,Rue de la Poste,residential,20,False,True,12.953,"LINESTRING (6.4413869 49.6780361, 6.4414985 49.6779447)",,,
541033775,,,Courtsgässel,living_street,20,False,False,20.503,"LINESTRING (6.4413869 49.6780361, 6.4415923 49.6781639)",,,
58888871,2,,Rue de la Poste,residential,20,False,False,52.193,"LINESTRING (6.4413869 49.6780361, 6.4411072 49.6782654, 6.4409374 49.6784045)",,,
541033775,,,Courtsgässel,living_street,20,False,True,20.503,"LINESTRING (6.4415923 49.6781639, 6.4413869 49.6780361)",,,
"[548445856, 548445857]",1,"['N 10A', 'B 419']",,primary,50,True,False,147.758,"LINESTRING (6.4445248 49.6753063, 6.4442452 49.6755144, 6.4438147 49.6757763, 6.443342 49.6760544, 6.4430202 49.6762055)",,yes,
"[548445860, 548445861]",2,B 419,,primary,,False,False,37.913,"LINESTRING (6.4445248 49.6753063, 6.4447072 49.675197, 6.4448726 49.6750961, 6.4449205 49.6750848)",,yes,
"[9813712, 456473777]",1,"['N 10A', 'B 419']",,primary,"['90', '100']",True,False,147.81900000000002,"LINESTRING (6.4430202 49.6762055, 6.4432709 49.6760102, 6.4437426 49.6757322, 6.4441781 49.6754704, 6.4445248 49.6753063)",,yes,
"[548445858, 98711404, 548445855]",2,N 10A,Rue du Pont,primary,50,False,True,190.404,"LINESTRING (6.4430202 49.6762055, 6.4425118 49.6765075, 6.4424286 49.6765568, 6.4419977 49.6768128, 6.4414687 49.6771269, 6.4413887 49.6771685, 6.4413399 49.6771752, 6.4413083 49.6771758, 6.4410745 49.6771254, 6.440965 49.6771206)",,yes,
34916452,2,CR 140A,Rue de la Moselle,secondary,50,False,True,5.79,"LINESTRING (6.4449007 49.6789821, 6.444854 49.6790245)",,,
34916452,2,CR 140A,Rue de la Moselle,secondary,50,False,False,50.232,"LINESTRING (6.4449007 49.6789821, 6.44511 49.6788776, 6.4454534 49.6787061)",,,
34916451,,,Avenue Prince Henri,residential,30,False,True,33.056,"LINESTRING (6.4453446 49.679996, 6.4452729 49.680038, 6.4450887 49.6801273, 6.4450267 49.6801584, 6.444984 49.6801799)",,,
"[1225702874, 35107981]",1,,"['Avenue Prince Henri', 'Rue de la Gare']",residential,30,True,False,97.271,"LINESTRING (6.4453446 49.679996, 6.4457055 49.6798097, 6.4457338 49.6797704, 6.4457278 49.6797313, 6.4452359 49.6793543)",,,
875495920,,,Rue de Münschecker,residential,,False,False,47.574,"LINESTRING (6.4417568 49.6822843, 6.4414872 49.6824309, 6.4412338 49.6825454)",,,
875495920,,,Rue de Münschecker,residential,,False,True,47.574,"LINESTRING (6.4412338 49.6825454, 6.4414872 49.6824309, 6.4417568 49.6822843)",,,
915437761,2,CR 137,Rue de Münschecker,secondary,50,False,False,37.016,"LINESTRING (6.4412338 49.6825454, 6.4412901 49.6826671, 6.4413166 49.682709, 6.4413343 49.6827326, 6.4413615 49.6827676, 6.4414332 49.6828507)",,,
915437761,2,CR 137,Rue de Münschecker,secondary,50,False,True,37.547,"LINESTRING (6.4412338 49.6825454, 6.4411694 49.6823996, 6.4411385 49.6823094, 6.4411191 49.6822166)",,,
927615758,,,Hanner der Kërrech,residential,20,False,True,66.67699999999999,"LINESTRING (6.4419284 49.6784335, 6.4417045 49.6785863, 6.4417166 49.6787186, 6.4416026 49.6787837, 6.4415593 49.678867, 6.4414772 49.678913)",,,
32720084,1,,Rue de l'Église,residential,20,True,False,25.728,"LINESTRING (6.4414772 49.678913, 6.441685 49.6791013)",,,
927615758,,,Hanner der Kërrech,residential,20,False,False,66.67699999999999,"LINESTRING (6.4414772 49.678913, 6.4415593 49.678867, 6.4416026 49.6787837, 6.4417166 49.6787186, 6.4417045 49.6785863, 6.4419284 49.6784335)",,,
927615759,2,,Luxensee,residential,20,False,True,53.854,"LINESTRING (6.4405015 49.6786809, 6.4404023 49.678736, 6.4403392 49.6787785, 6.4400881 49.6789733, 6.4400714 49.6790045, 6.4400804 49.6790583)",,,
927615760,,,Gilgesgässel,residential,,False,True,24.838,"LINESTRING (6.4397998 49.6794454, 6.4397351 49.6793816, 6.4395869 49.6792701)",,,
111640226,,,Gängelchen,living_street,,False,True,51.344,"LINESTRING (6.4418446 49.6803856, 6.4419331 49.6804568, 6.4419921 49.6804581, 6.4422376 49.6803233, 6.4423841 49.680403)",,,
964606071,,,Rue des Remparts,residential,30,False,True,3.654,"LINESTRING (6.4427975 49.679599, 6.442833 49.6795755)",,,
32720080,2,,Place du Marché,residential,30,False,True,102.39800000000001,"LINESTRING (6.4427975 49.679599, 6.4424756 49.6793786, 6.442251 49.6792241, 6.4422128 49.6791807, 6.4421128 49.6791607, 6.4418698 49.6791127, 6.4418342 49.6791061, 6.4417534 49.6790918, 6.441685 49.6791013)",,,
40868765,1,,Rue des Remparts,residential,30,True,False,130.276,"LINESTRING (6.4427975 49.679599, 6.4426462 49.679692, 6.4425782 49.6797338, 6.4419501 49.68012, 6.4416003 49.6803351, 6.441485 49.6804061)",,,
969918801,,,Schaackegässel,residential,,False,True,41.658,"LINESTRING (6.4417108 49.6796191, 6.4412835 49.6793663)",,,
969918802,,,Kofferschmattsgässel,residential,,False,True,42.198,"LINESTRING (6.4418175 49.6795539, 6.4414201 49.6792748)",,,
33450568,2,,Grand-Rue,residential,30,False,False,14.146,"LINESTRING (6.4414201 49.6792748, 6.4412835 49.6793663)",,,
969918802,,,Kofferschmattsgässel,residential,,False,False,42.198,"LINESTRING (6.4414201 49.6792748, 6.4418175 49.6795539)",,,
33450568,2,,Grand-Rue,residential,30,False,True,27.122,"LINESTRING (6.4414201 49.6792748, 6.4415387 49.6791954, 6.4415743 49.6791715, 6.441685 49.6791013)",,,
