osmid,oneway,name,highway,reversed,length,geometry,width,maxspeed,lanes,junction
27754789,False,Djóna í Geil gøta,residential,True,114.38199999999999,"LINESTRING (-6.7633589 62.0122512, -6.7634127 62.0121081, -6.7635816 62.0116726, -6.7637121 62.011294, -6.7637215 62.011237)",,50,,
"[438389497, 34391508]",False,Tildugøta,residential,False,95.708,"LINESTRING (-6.7633589 62.0122512, -6.7621672 62.0121586, -6.7620224 62.0124445)",,,,
27754789,False,Djóna í Geil gøta,residential,True,107.80199999999999,"LINESTRING (-6.7630211 62.013207, -6.7631953 62.0127, -6.7633093 62.0124571, -6.7633344 62.0123532, -6.7633589 62.0122512)",,50,,
27754790,False,Bókbindaragøta,residential,False,65.815,"LINESTRING (-6.7655274 62.0095776, -6.7645311 62.0099405)",,,,
365779317,False,Jónas Broncks gøta,secondary,True,14.825,"LINESTRING (-6.7655274 62.0095776, -6.7656925 62.0096861)",,50,,
"[500479264, 365779317]",False,Jónas Broncks gøta,secondary,False,143.84199999999998,"LINESTRING (-6.7655274 62.0095776, -6.76477 62.0090804, -6.764541 62.0089555, -6.7639909 62.0087133, -6.763936 62.0086899, -6.7637556 62.0085928)",,50,,
27397417,False,Sjúrðargøta,residential,False,44.302,"LINESTRING (-6.7769572 62.0125907, -6.7762065 62.0127768)",,,,
27397417,False,Sjúrðargøta,residential,True,33.037,"LINESTRING (-6.7769572 62.0125907, -6.7772866 62.0125091, -6.7774803 62.0124611, -6.7775171 62.012452)",,,,
5005474,False,R.C. Effersøes gøta,secondary,False,6.924,"LINESTRING (-6.7715253 62.0126669, -6.7715879 62.0127218)",,50,,
5005474,False,R.C. Effersøes gøta,secondary,True,87.273,"LINESTRING (-6.7715253 62.0126669, -6.7711616 62.0123054, -6.7708843 62.0120181, -6.7708066 62.0119587)",,50,,
500984203,False,Gripsvegur,residential,True,101.96499999999997,"LINESTRING (-6.7715253 62.0126669, -6.7721338 62.0122605, -6.7722047 62.0121976, -6.7722619 62.0121152, -6.7722704 62.0120613, -6.7723025 62.012005, -6.772365 62.0119764, -6.772436 62.0119526, -6.7725665 62.0119225)",,,,
28377307,True,M.A. Winthers gøta,unclassified,False,78.466,"LINESTRING (-6.7675963 62.0096827, -6.7673899 62.0097572, -6.7666569 62.0100219, -6.7664051 62.0101133)",,,,
28377309,False,J.H. Schrøters gøta,unclassified,False,109.46300000000001,"LINESTRING (-6.7675963 62.0096827, -6.7674472 62.009597, -6.7668408 62.0092278, -6.7664719 62.0090191, -6.7663052 62.0089073)",,,,
"[28377309, 61961439]",False,"['J.H. Schrøters gøta', 'Hoyvíksvegur']","['unclassified', 'residential']",True,159.78,"LINESTRING (-6.7675963 62.0096827, -6.7679595 62.0099011, -6.7681172 62.0099889, -6.7681604 62.0100172, -6.7682634 62.0100847, -6.7682862 62.0101501, -6.7683038 62.0104804, -6.7683265 62.010794, -6.7683314 62.0108474, -6.7683493 62.0110105)",,,,
27397432,True,Tróndargøta,residential,False,90.31500000000001,"LINESTRING (-6.7765857 62.011669, -6.7764952 62.0115886, -6.7764311 62.0115283, -6.7759507 62.0111122, -6.7759139 62.0110813, -6.7757629 62.0109545)",,50,,
27397432,True,Tróndargøta,residential,False,33.818,"LINESTRING (-6.7772294 62.0121979, -6.7770068 62.0120067, -6.7769629 62.011969, -6.7769187 62.011931)",,50,,
144188845,False,Hoyvíksvegur,unclassified,True,52.376,"LINESTRING (-6.767582 62.014246, -6.767216 62.0146846)",,50,2,
352950096,False,Hoyvíksvegur,unclassified,False,88.52799999999999,"LINESTRING (-6.767582 62.014246, -6.7676932 62.014083, -6.767743 62.0139169, -6.7677916 62.0134602)",,50,2,
365779326,False,Stoffalág,residential,True,82.94900000000001,"LINESTRING (-6.767582 62.014246, -6.7670276 62.0141879, -6.7667145 62.0141551, -6.7666456 62.0141594, -6.7665353 62.0141662, -6.7664658 62.0141861, -6.7664059 62.0142033, -6.766109 62.0143057)",,,,
27641879,False,Undir Glaðsheyggi,residential,True,96.217,"LINESTRING (-6.7686395 62.0097005, -6.7686685 62.0097217, -6.7687059 62.0097416, -6.7689317 62.0098799, -6.7690553 62.0099199, -6.7692172 62.0100151, -6.7693504 62.0101436, -6.7696041 62.0104235)",,,,
30103409,True,Erlings jals gøta,residential,False,49.375,"LINESTRING (-6.7686395 62.0097005, -6.7686469 62.0096783, -6.7686644 62.0096598, -6.7686881 62.0096396, -6.7687468 62.009619, -6.7688785 62.0095826, -6.7693455 62.0094213)",,,,
28377309,False,J.H. Schrøters gøta,unclassified,True,109.463,"LINESTRING (-6.7663052 62.0089073, -6.7664719 62.0090191, -6.7668408 62.0092278, -6.7674472 62.009597, -6.7675963 62.0096827)",,,,
30703932,False,Magnus Heinasonar gøta,residential,False,57.384,"LINESTRING (-6.7746321 62.0105272, -6.7751494 62.0109826)",,,,
30703932,False,Magnus Heinasonar gøta,residential,True,51.126,"LINESTRING (-6.7746321 62.0105272, -6.7741711 62.0101215)",,,,
33188103,False,Sverrisgøta,residential,False,28.886,"LINESTRING (-6.7746321 62.0105272, -6.7751151 62.0104003)",,,,
33188103,False,Sverrisgøta,residential,True,41.985,"LINESTRING (-6.7746321 62.0105272, -6.7739299 62.0107115)",,,,
30703932,False,Magnus Heinasonar gøta,residential,True,57.384,"LINESTRING (-6.7751494 62.0109826, -6.7746321 62.0105272)",,,,
30703932,False,Magnus Heinasonar gøta,residential,False,51.126,"LINESTRING (-6.7741711 62.0101215, -6.7746321 62.0105272)",,,,
30703933,False,Tróndargøta,residential,True,26.414,"LINESTRING (-6.7748923 62.010187, -6.7751151 62.0104003)",,,,
500749705,False,Gripsvegur,unclassified,False,45.734,"LINESTRING (-6.7686252 62.0132133, -6.7694826 62.013128)",,50,,
500749705,False,Gripsvegur,unclassified,True,32.966,"LINESTRING (-6.7686252 62.0132133, -6.767995 62.0132342)",,50,,
32319485,False,Traðavegur,residential,False,175.83499999999998,"LINESTRING (-6.7686252 62.0132133, -6.7686483 62.0137306, -6.768702 62.0138086, -6.7690963 62.0139961, -6.7692706 62.0140478, -6.7705393 62.0142271)",,,,
32319489,False,Bringsnagøta,residential,False,58.48700000000001,"LINESTRING (-6.7718583 62.0092661, -6.7717249 62.0092535, -6.7711305 62.0092919, -6.7707565 62.0093341)",3,,,
32319489,False,Bringsnagøta,residential,False,55.264,"LINESTRING (-6.7707565 62.0093341, -6.7706067 62.0093569, -6.7703232 62.0093881, -6.7701977 62.0094024, -6.7701523 62.009408, -6.7700763 62.0094231, -6.7698506 62.0094797, -6.7697643 62.0094992)",3,,,
32319489,False,Bringsnagøta,residential,True,58.487,"LINESTRING (-6.7707565 62.0093341, -6.7711305 62.0092919, -6.7717249 62.0092535, -6.7718583 62.0092661)",3,,,
503188859,False,Húsabrúgv,unclassified,True,40.627,"LINESTRING (-6.7707565 62.0093341, -6.7707971 62.0093954, -6.7708606 62.0094925, -6.7708987 62.0095344, -6.7709095 62.0095432, -6.7709584 62.0095831, -6.7710895 62.0096592)",,,,
32319489,False,Bringsnagøta,residential,True,55.263999999999996,"LINESTRING (-6.7697643 62.0094992, -6.7698506 62.0094797, -6.7700763 62.0094231, -6.7701523 62.009408, -6.7701977 62.0094024, -6.7703232 62.0093881, -6.7706067 62.0093569, -6.7707565 62.0093341)",3,,,
534065684,True,Áarvegur,tertiary,False,41.108000000000004,"LINESTRING (-6.7697643 62.0094992, -6.7693927 62.0092935, -6.7692961 62.0092551, -6.7692146 62.0092415)",,,,
4965566,True,Sverrisgøta,residential,False,57.631,"LINESTRING (-6.7721186 62.0112091, -6.7730667 62.0109433)",,,,
4972588,True,Tinghúsvegur,tertiary,False,56.877,"LINESTRING (-6.7721186 62.0112091, -6.7721722 62.0113022, -6.7724029 62.0117029)",,,,
33830419,False,Mýrigøta,residential,False,54.212,"LINESTRING (-6.7719499 62.0130754, -6.7710026 62.0132756)",,,,
352950133,False,R.C. Effersøes gøta,secondary,False,19.451,"LINESTRING (-6.7719499 62.0130754, -6.7721355 62.0132271)",,50,,
352950133,False,R.C. Effersøes gøta,secondary,True,43.621,"LINESTRING (-6.7719499 62.0130754, -6.7716693 62.0128013, -6.7715879 62.0127218)",,50,,
33830419,False,Mýrigøta,residential,True,54.212,"LINESTRING (-6.7710026 62.0132756, -6.7719499 62.0130754)",,,,
33830422,False,Traðabrekka,residential,True,52.173,"LINESTRING (-6.7699933 62.0151472, -6.7702713 62.0146965)",,,,
33830425,False,Láarvegur,residential,True,42.98,"LINESTRING (-6.7699933 62.0151472, -6.7692003 62.0150426)",,,,
33830425,False,Láarvegur,residential,False,100.158,"LINESTRING (-6.7699933 62.0151472, -6.7705939 62.0152265, -6.770658 62.0152394, -6.7707092 62.015262, -6.7707445 62.0152905, -6.7707607 62.0153227, -6.7707566 62.0153556, -6.770596 62.0157924)",,,,
33830422,False,Traðabrekka,residential,False,52.173,"LINESTRING (-6.7702713 62.0146965, -6.7699933 62.0151472)",,,,
33830422,False,Traðabrekka,residential,True,54.036,"LINESTRING (-6.7702713 62.0146965, -6.7705393 62.0142271)",,,,
33830423,False,Traðabrekka,residential,True,89.627,"LINESTRING (-6.7702713 62.0146965, -6.7686164 62.0144805)",,,,
33830423,False,Traðabrekka,residential,False,105.80799999999999,"LINESTRING (-6.7702713 62.0146965, -6.7715454 62.0148627, -6.7716918 62.0148885, -6.7717254 62.0148944, -6.771764 62.014908, -6.7718796 62.0149488, -6.7720446 62.0150776)",,,,
33830425,False,Láarvegur,residential,False,50.849,"LINESTRING (-6.767216 62.0146846, -6.768116 62.01486)",,,,
144188845,False,Hoyvíksvegur,unclassified,False,52.376,"LINESTRING (-6.767216 62.0146846, -6.767582 62.014246)",,50,2,
33830425,False,Láarvegur,residential,True,50.849,"LINESTRING (-6.768116 62.01486, -6.767216 62.0146846)",,,,
33830427,False,Láarvegur,residential,False,75.749,"LINESTRING (-6.768116 62.01486, -6.7677806 62.0155228)",,,,
33830425,False,Láarvegur,residential,False,60.183,"LINESTRING (-6.768116 62.01486, -6.7682492 62.014892, -6.7692003 62.0150426)",,,,
33830425,False,Láarvegur,residential,False,42.98,"LINESTRING (-6.7692003 62.0150426, -6.7699933 62.0151472)",,,,
33830428,False,Láarvegur,residential,False,94.197,"LINESTRING (-6.7692003 62.0150426, -6.7689219 62.0158796)",,,,
33830425,False,Láarvegur,residential,True,60.183,"LINESTRING (-6.7692003 62.0150426, -6.7682492 62.014892, -6.768116 62.01486)",,,,
33859765,False,Essalág,residential,False,140.062,"LINESTRING (-6.7677916 62.0134602, -6.7676493 62.0134524, -6.7673237 62.0134732, -6.7671142 62.0134865, -6.7668795 62.0134988, -6.7665303 62.0135052, -6.7660944 62.0135192, -6.765483 62.013545, -6.7654084 62.0135482, -6.7651217 62.0135675)",,,,
352950096,False,Hoyvíksvegur,unclassified,False,28.148000000000003,"LINESTRING (-6.7677916 62.0134602, -6.7678103 62.0133928, -6.7678329 62.0133429, -6.767865 62.0133079, -6.767872 62.0133002, -6.767995 62.0132342)",,50,2,
352950096,False,Hoyvíksvegur,unclassified,True,88.52799999999999,"LINESTRING (-6.7677916 62.0134602, -6.767743 62.0139169, -6.7676932 62.014083, -6.767582 62.014246)",,50,2,
33859765,False,Essalág,residential,True,140.062,"LINESTRING (-6.7651217 62.0135675, -6.7654084 62.0135482, -6.765483 62.013545, -6.7660944 62.0135192, -6.7665303 62.0135052, -6.7668795 62.0134988, -6.7671142 62.0134865, -6.7673237 62.0134732, -6.7676493 62.0134524, -6.7677916 62.0134602)",,,,
500751700,False,Fjósagøta,residential,True,62.493,"LINESTRING (-6.7692867 62.0125741, -6.7695534 62.013122)",,,,
144188848,False,Stoffalág,residential,False,15.902,"LINESTRING (-6.7627782 62.0151798, -6.7630688 62.0152229)",,,,
34391499,False,Tjarnardeild,residential,False,114.572,"LINESTRING (-6.7627782 62.0151798, -6.7623773 62.0156777, -6.7623685 62.0157492, -6.762741 62.015857, -6.763152 62.0159652)",,,,
144188848,False,Stoffalág,residential,True,25.977,"LINESTRING (-6.7627782 62.0151798, -6.762489 62.0151368, -6.76231 62.0151011)",,,,
34391499,False,Tjarnardeild,residential,True,18.319,"LINESTRING (-6.7634633 62.0160414, -6.763152 62.0159652)",,,,
144188848,False,Stoffalág,residential,True,28.527,"LINESTRING (-6.7635906 62.0152995, -6.7630688 62.0152229)",,,,
34391500,False,Tjarnardeild,residential,False,77.47999999999999,"LINESTRING (-6.7635906 62.0152995, -6.7633888 62.0156095, -6.763152 62.0159652)",,,,
"[144188848, 365779326]",False,Stoffalág,residential,False,182.445,"LINESTRING (-6.7635906 62.0152995, -6.7638171 62.0153187, -6.7640653 62.015324, -6.7642052 62.0152976, -6.7642496 62.0152725, -6.764314 62.0152362, -6.7643582 62.015209, -6.7648309 62.014918, -6.7654757 62.0145242, -6.766109 62.0143057)",,,,
34391499,False,Tjarnardeild,residential,False,18.319,"LINESTRING (-6.763152 62.0159652, -6.7634633 62.0160414)",,,,
34391499,False,Tjarnardeild,residential,True,114.572,"LINESTRING (-6.763152 62.0159652, -6.762741 62.015857, -6.7623685 62.0157492, -6.7623773 62.0156777, -6.7627782 62.0151798)",,,,
34391500,False,Tjarnardeild,residential,True,77.47999999999999,"LINESTRING (-6.763152 62.0159652, -6.7633888 62.0156095, -6.7635906 62.0152995)",,,,
34391501,False,Við Gálgastein,residential,False,92.464,"LINESTRING (-6.7630688 62.0152229, -6.7633338 62.0144007)",,,,
144188848,False,Stoffalág,residential,False,28.527,"LINESTRING (-6.7630688 62.0152229, -6.7635906 62.0152995)",,,,
144188848,False,Stoffalág,residential,True,15.902,"LINESTRING (-6.7630688 62.0152229, -6.7627782 62.0151798)",,,,
34391501,False,Við Gálgastein,residential,True,92.464,"LINESTRING (-6.7633338 62.0144007, -6.7630688 62.0152229)",,,,
144188849,False,Tórgarðsgøta,residential,True,89.28999999999999,"LINESTRING (-6.7591743 62.01426, -6.7593508 62.0143015, -6.7596974 62.0143652, -6.7608033 62.0144981)",,,,
144188849,False,Tórgarðsgøta,residential,True,12.286,"LINESTRING (-6.7614828 62.0143514, -6.7616565 62.0142768)",,,,
34391505,False,Sámalsgøta,residential,False,67.965,"LINESTRING (-6.7614828 62.0143514, -6.7613964 62.0143013, -6.7602897 62.0141302)",,,,
144188849,False,Tórgarðsgøta,residential,False,42.196,"LINESTRING (-6.7614828 62.0143514, -6.761206 62.0144698, -6.7610803 62.0145098, -6.7610102 62.0145159, -6.7609333 62.014513, -6.7608033 62.0144981)",,,,
34391505,False,Sámalsgøta,residential,True,67.965,"LINESTRING (-6.7602897 62.0141302, -6.7613964 62.0143013, -6.7614828 62.0143514)",,,,
34391509,False,Klokkaragøta,residential,False,57.767,"LINESTRING (-6.7615324 62.0111186, -6.7607612 62.0114913)",,,,
34391509,False,Klokkaragøta,residential,True,69.331,"LINESTRING (-6.7615324 62.0111186, -6.762131 62.0108465, -6.7623362 62.0107642, -6.7625294 62.0107098)",,,,
36456469,False,Eysturstræti,residential,False,79.586,"LINESTRING (-6.7615324 62.0111186, -6.7616009 62.0112222, -6.7619796 62.0114597, -6.7623365 62.0117213)",,,,
36456469,False,Eysturstræti,residential,True,48.147,"LINESTRING (-6.7615324 62.0111186, -6.7611796 62.0109511, -6.7608919 62.010807)",,,,
34391509,False,Klokkaragøta,residential,True,76.023,"LINESTRING (-6.7602932 62.0121366, -6.7606295 62.0116318, -6.76068 62.0115532, -6.7607612 62.0114913)",,,,
34391509,False,Klokkaragøta,residential,True,57.767,"LINESTRING (-6.7607612 62.0114913, -6.7615324 62.0111186)",,,,
34391509,False,Klokkaragøta,residential,False,76.023,"LINESTRING (-6.7607612 62.0114913, -6.76068 62.0115532, -6.7606295 62.0116318, -6.7602932 62.0121366)",,,,
34391510,False,Dalatrøð,residential,False,95.114,"LINESTRING (-6.7607612 62.0114913, -6.7613257 62.0118992, -6.7613633 62.011981, -6.7612381 62.0122602)",,,,
34391510,False,Dalatrøð,residential,True,95.114,"LINESTRING (-6.7612381 62.0122602, -6.7613633 62.011981, -6.7613257 62.0118992, -6.7607612 62.0114913)",,,,
27754790,False,Bókbindaragøta,residential,False,44.28,"LINESTRING (-6.7608919 62.010807, -6.7602986 62.0110917)",,,,
27754790,False,Bókbindaragøta,residential,True,143.74599999999998,"LINESTRING (-6.7608919 62.010807, -6.7612591 62.0106499, -6.7615844 62.0104984, -6.7618546 62.0103831, -6.7619871 62.0103388, -6.7621368 62.0103122, -6.7625436 62.0102555, -6.7632089 62.010175)",,,,
36456469,False,Eysturstræti,residential,False,48.147,"LINESTRING (-6.7608919 62.010807, -6.7611796 62.0109511, -6.7615324 62.0111186)",,,,
"[36456469, 34391511]",False,"['Krossgøta', 'Eysturstræti']",residential,True,201.909,"LINESTRING (-6.7608919 62.010807, -6.7604398 62.0105826, -6.7604039 62.0105527, -6.7604255 62.0105145, -6.7605865 62.0104386, -6.7607424 62.0103706, -6.7611105 62.0101973, -6.7614493 62.0100689, -6.7618154 62.0099877, -6.7629998 62.0097989)",,,,
27754790,False,Bókbindaragøta,residential,True,44.28,"LINESTRING (-6.7602986 62.0110917, -6.7608919 62.010807)",,,,
36456469,False,Eysturstræti,residential,True,79.586,"LINESTRING (-6.7623365 62.0117213, -6.7619796 62.0114597, -6.7616009 62.0112222, -6.7615324 62.0111186)",,,,
27754789,False,Djóna í Geil gøta,residential,True,58.54,"LINESTRING (-6.7626082 62.0095179, -6.761798 62.0091538)",,50,,
27754789,False,Djóna í Geil gøta,residential,False,37.696,"LINESTRING (-6.7626082 62.0095179, -6.762772 62.0096031, -6.7629111 62.0096989, -6.7629998 62.0097989)",,50,,
34391512,False,Vaktarhúsbrekka,residential,False,56.671,"LINESTRING (-6.7626082 62.0095179, -6.7627446 62.0094524, -6.7629848 62.0094059, -6.7633489 62.009333, -6.7635685 62.0092936)",,,,
36685667,False,Frúutrøð,unclassified,True,80.49099999999999,"LINESTRING (-6.7654974 62.0106907, -6.7656194 62.0105086, -6.7659982 62.0103657, -6.7664746 62.0101584)",,,,
44437127,False,Frúutrøð,residential,False,68.751,"LINESTRING (-6.7654974 62.0106907, -6.7657667 62.0107283, -6.7664947 62.0109015, -6.7667 62.010939)",,,,
44437127,False,Frúutrøð,residential,True,28.087999999999997,"LINESTRING (-6.7654974 62.0106907, -6.7653592 62.0106938, -6.7649725 62.010646)",,,,
44437127,False,Frúutrøð,residential,True,68.751,"LINESTRING (-6.7667 62.010939, -6.7664947 62.0109015, -6.7657667 62.0107283, -6.7654974 62.0106907)",,,,
27663506,False,A.C. Evensens gøta,residential,True,61.505,"LINESTRING (-6.7661726 62.012394, -6.7664554 62.0122462, -6.7667276 62.0121241, -6.7670322 62.0120184)",,,,
27663506,False,A.C. Evensens gøta,residential,True,13.787,"LINESTRING (-6.7670322 62.0120184, -6.7672482 62.011947)",,,,
34391518,False,A.C. Evensens gøta,residential,False,40.585,"LINESTRING (-6.7670322 62.0120184, -6.7674957 62.0123115)",,,,
27663506,False,A.C. Evensens gøta,residential,False,61.505,"LINESTRING (-6.7670322 62.0120184, -6.7667276 62.0121241, -6.7664554 62.0122462, -6.7661726 62.012394)",,,,
34391518,False,A.C. Evensens gøta,residential,True,40.585,"LINESTRING (-6.7674957 62.0123115, -6.7670322 62.0120184)",,,,
27416419,False,Hoydalsvegur,residential,False,42.391000000000005,"LINESTRING (-6.7765126 62.0131978, -6.7765003 62.0132586, -6.7764764 62.0133146, -6.7764187 62.0134008, -6.7763028 62.0135647)",,50,,
"[39429530, 28220629]",True,"['Villumsgøta', 'Niels Finsens gøta']",residential,False,306.142,"LINESTRING (-6.7765126 62.0131978, -6.7769444 62.013426, -6.7770933 62.0135142, -6.7771952 62.0135948, -6.7776439 62.01403, -6.7781682 62.0139083, -6.7782174 62.0138907, -6.7782532 62.013867, -6.7782725 62.0138394, -6.7782734 62.0138103, -6.778256 62.0137825, -6.7775315 62.0131282, -6.7769572 62.0125907)",,,,
500991291,False,Niels Finsens gøta,residential,True,49.815,"LINESTRING (-6.7765126 62.0131978, -6.7765096 62.0131473, -6.7764448 62.0130406, -6.7762065 62.0127768)",,50,,
4967429,True,Yviri við Strond,secondary,False,7.32,"LINESTRING (-6.7638848 62.0084952, -6.7638685 62.0084807, -6.7638454 62.0084682, -6.763817 62.0084586, -6.7637846 62.0084523)",,50,,roundabout
4967430,True,,secondary,False,27.725,"LINESTRING (-6.7638848 62.0084952, -6.764043 62.0084496, -6.7643141 62.008349)",,50,,
4967428,True,Havnargøta,secondary,False,10.731,"LINESTRING (-6.7643141 62.008349, -6.7643604 62.0083595, -6.7644114 62.0083625, -6.7644618 62.0083578, -6.7645064 62.0083458)",,50,,roundabout
579015783,False,Kongabrúgvin,residential,False,22.802,"LINESTRING (-6.7695746 62.0091253, -6.7692146 62.0092415)",,,,
4965672,True,Kopargøta,tertiary,False,8.185,"LINESTRING (-6.7689856 62.0092279, -6.7690989 62.0092788)",,,,
"[4965713, 579015786]",False,Havnargøta,tertiary,True,253.647,"LINESTRING (-6.7689856 62.0092279, -6.7684434 62.0091219, -6.7684013 62.0091139, -6.768273 62.0090894, -6.7669549 62.0088381, -6.7652285 62.008491, -6.7647166 62.008403, -6.7645064 62.0083458)",,50,2,
144188846,False,Jónas Broncks gøta,secondary,True,6.189,"LINESTRING (-6.7664051 62.0101133, -6.7664746 62.0101584)",,50,,
"[365779317, 144188846]",False,Jónas Broncks gøta,secondary,False,60.338,"LINESTRING (-6.7664051 62.0101133, -6.7663811 62.0100987, -6.7658173 62.0097547, -6.7657519 62.0097188, -6.7656925 62.0096861)",,50,,
436864931,False,,residential,True,38.583,"LINESTRING (-6.7649725 62.010646, -6.7642651 62.0105451)",,,,
44437127,False,Frúutrøð,residential,False,28.087999999999997,"LINESTRING (-6.7649725 62.010646, -6.7653592 62.0106938, -6.7654974 62.0106907)",,,,
527012551,False,,unclassified,True,88.55600000000001,"LINESTRING (-6.7649725 62.010646, -6.7649982 62.0105037, -6.7650622 62.0104, -6.7650316 62.0103138, -6.7647733 62.0101724, -6.7647642 62.0100701, -6.7645311 62.0099405)",,,,
500478413,False,Bergsvegur,residential,True,75.014,"LINESTRING (-6.7675575 62.0116607, -6.7677334 62.0117014, -6.7682379 62.0111691)",,,,
436864931,False,,residential,False,38.583,"LINESTRING (-6.7642651 62.0105451, -6.7649725 62.010646)",,,,
34391509,False,Klokkaragøta,residential,True,51.216,"LINESTRING (-6.7625294 62.0107098, -6.7634678 62.0105749)",,,,
44437121,False,Lítlatrøð,residential,False,81.66,"LINESTRING (-6.7625294 62.0107098, -6.7629625 62.0114155)",,,,
34391509,False,Klokkaragøta,residential,False,69.331,"LINESTRING (-6.7625294 62.0107098, -6.7623362 62.0107642, -6.762131 62.0108465, -6.7615324 62.0111186)",,,,
27754789,False,Djóna í Geil gøta,residential,False,114.38199999999999,"LINESTRING (-6.7637215 62.011237, -6.7637121 62.011294, -6.7635816 62.0116726, -6.7634127 62.0121081, -6.7633589 62.0122512)",,50,,
27754789,False,Djóna í Geil gøta,residential,True,75.49799999999999,"LINESTRING (-6.7637215 62.011237, -6.7637365 62.0111459, -6.763733 62.0110418, -6.7636836 62.0109274, -6.7634678 62.0105749)",,50,,
44437120,False,Lavagøta,residential,False,47.900999999999996,"LINESTRING (-6.7637215 62.011237, -6.7639296 62.0112412, -6.7646338 62.0112824)",,,,
44437120,False,Lavagøta,residential,True,47.900999999999996,"LINESTRING (-6.7646338 62.0112824, -6.7639296 62.0112412, -6.7637215 62.011237)",,,,
44437121,False,Lítlatrøð,residential,True,81.66,"LINESTRING (-6.7629625 62.0114155, -6.7625294 62.0107098)",,,,
27754789,False,Djóna í Geil gøta,residential,False,58.54,"LINESTRING (-6.761798 62.0091538, -6.7626082 62.0095179)",,50,,
27754789,False,Djóna í Geil gøta,residential,True,43.709,"LINESTRING (-6.761798 62.0091538, -6.7611956 62.0088807)",,50,,
44437131,False,Jekaragøta,residential,False,107.669,"LINESTRING (-6.761798 62.0091538, -6.7628306 62.0088384, -6.7628347 62.0087624, -6.7623719 62.0085356)",,,,
144188849,False,Tórgarðsgøta,residential,False,12.286,"LINESTRING (-6.7616565 62.0142768, -6.7614828 62.0143514)",,,,
44437111,False,Gustugøta,residential,False,49.215999999999994,"LINESTRING (-6.7616565 62.0142768, -6.7617743 62.0143838, -6.761659 62.0147014)",,,,
"[144188849, 36456479, 36456481]",False,"['Tórgarðsgøta', 'Skúlagøta']",residential,True,169.933,"LINESTRING (-6.7616565 62.0142768, -6.7619589 62.014178, -6.7620809 62.0141451, -6.7621927 62.0141183, -6.762288 62.0141022, -6.7624006 62.0140932, -6.7625173 62.0140943, -6.7626429 62.0141083, -6.7626847 62.014154, -6.7623652 62.0150246, -6.76231 62.0151011)",,,,
44437111,False,Gustugøta,residential,True,49.215999999999994,"LINESTRING (-6.761659 62.0147014, -6.7617743 62.0143838, -6.7616565 62.0142768)",,,,
44627293,False,Liðagøta,residential,False,23.892,"LINESTRING (-6.7748319 62.0114714, -6.7744322 62.0115762)",,,,
500991289,False,Tórsgøta,residential,False,16.144,"LINESTRING (-6.7748319 62.0114714, -6.7746793 62.0113451)",,,,
500991289,False,Tórsgøta,residential,True,44.368,"LINESTRING (-6.7748319 62.0114714, -6.7752448 62.0118202)",,,,
44627293,False,Liðagøta,residential,True,23.892,"LINESTRING (-6.7744322 62.0115762, -6.7748319 62.0114714)",,,,
45426161,True,R.C. Effersøes gøta,secondary,False,18.024,"LINESTRING (-6.7731044 62.0142295, -6.773121 62.0142169, -6.7731325 62.0142031, -6.7731394 62.0141768, -6.7731281 62.0141509, -6.7730999 62.0141279, -6.7730577 62.0141103, -6.7730058 62.0140999)",,50,,roundabout
45426160,True,R.C. Effersøes gøta,secondary,False,123.69899999999998,"LINESTRING (-6.7742102 62.0152111, -6.7740573 62.0150804, -6.7733284 62.0144062, -6.7732407 62.0143606, -6.7731797 62.0143068, -6.7731044 62.0142295)",,50,,
352950133,False,R.C. Effersøes gøta,secondary,True,19.451,"LINESTRING (-6.7721355 62.0132271, -6.7719499 62.0130754)",,50,,
500749733,True,R.C. Effersøes gøta,secondary,False,109.44499999999998,"LINESTRING (-6.7721355 62.0132271, -6.7721837 62.0133382, -6.7722107 62.0133747, -6.7727094 62.0139308, -6.7727394 62.0139846, -6.7727558 62.0140183, -6.7727705 62.0140713, -6.772795 62.0141558)",,50,,
45426161,True,R.C. Effersøes gøta,secondary,False,13.899000000000001,"LINESTRING (-6.7730058 62.0140999, -6.7729617 62.0140974, -6.7729177 62.0141002, -6.7728767 62.0141081, -6.7728411 62.0141206, -6.7728133 62.0141368, -6.772795 62.0141558)",,50,,roundabout
500749703,True,R.C. Effersøes gøta,secondary,False,107.71900000000001,"LINESTRING (-6.7730058 62.0140999, -6.7729263 62.0140505, -6.7728923 62.0140194, -6.7728667 62.0139788, -6.7728389 62.0139175, -6.7723526 62.0134024, -6.7722702 62.0133189, -6.7721355 62.0132271)",,50,,
45426161,True,R.C. Effersøes gøta,secondary,False,7.407,"LINESTRING (-6.7729846 62.0142621, -6.7730304 62.0142565, -6.7730713 62.0142454, -6.7731044 62.0142295)",,50,,roundabout
"[365779323, 500749711]",True,R.C. Effersøes gøta,secondary,False,66.67699999999999,"LINESTRING (-6.7729846 62.0142621, -6.7730626 62.0143348, -6.7733284 62.0145767, -6.773568 62.0147956)",,50,,
534065684,True,Áarvegur,tertiary,False,5.872,"LINESTRING (-6.7698029 62.0095488, -6.7697643 62.0094992)",,,,
44437142,False,Áarvegur,tertiary,True,117.577,"LINESTRING (-6.7698029 62.0095488, -6.7699353 62.0096236, -6.7702806 62.0098221, -6.7705642 62.0099642, -6.7707203 62.0100224, -6.7709244 62.0100778, -6.7710353 62.010103, -6.771262 62.0101402, -6.7715279 62.0101902)",,,,
