osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge,junction
859020831,unclassified,True,False,2.4290000000000003,,,,"LINESTRING (100.4919709 5.1295199, 100.491981 5.1295156, 100.4919898 5.1295091)",,circular
399592907,unclassified,True,False,62.553,,,,"LINESTRING (100.491075 5.1292859, 100.4908018 5.1295567, 100.4907754 5.1295828, 100.4906585 5.1296634)",,
753897161,secondary_link,True,False,60.138999999999996,,,,"LINESTRING (100.491075 5.1292859, 100.4908007 5.1294414, 100.4907209 5.1294779, 100.4905828 5.1294981)",,
329919587,secondary,False,False,32.246,2,A9,Jalan Taiping,"LINESTRING (100.4905828 5.1294981, 100.490465 5.1292329)",,
329919587,secondary,False,True,20.202,2,A9,Jalan Taiping,"LINESTRING (100.4905828 5.1294981, 100.4906585 5.1296634)",,
263740711,tertiary,False,True,37.217,2,A273,Jalan Padang,"LINESTRING (100.4903731 5.1298401, 100.4906585 5.1296634)",,
263740711,tertiary,False,False,128.267,2,A273,Jalan Padang,"LINESTRING (100.4903731 5.1298401, 100.4901857 5.1299528, 100.4898861 5.1301277, 100.4896516 5.1302564, 100.489363 5.1304036)",,
753897162,secondary_link,True,False,47.544,,,,"LINESTRING (100.4903731 5.1298401, 100.4905488 5.1297927, 100.4905987 5.1297927, 100.4906476 5.129809, 100.4906888 5.1298319, 100.4907689 5.1298892)",,
859020831,unclassified,True,False,2.4130000000000003,,,,"LINESTRING (100.4919118 5.1294554, 100.4919089 5.1294659, 100.4919084 5.1294767)",,circular
780365714,primary,True,False,8.597,2,A9,Jalan Abdul Raof,"LINESTRING (100.4928215 5.1272987, 100.4928937 5.1273271)",,
1022454663,residential,False,False,89.378,,,,"LINESTRING (100.4928215 5.1272987, 100.4922756 5.1278907)",,
755279500,residential,False,False,4.207,,,,"LINESTRING (100.4911303 5.1255187, 100.4911027 5.1255447)",,
755279500,residential,False,False,7.245,,,,"LINESTRING (100.4910481 5.1256041, 100.4910064 5.1256543)",,
755279500,residential,False,True,8.955,,,,"LINESTRING (100.4910481 5.1256041, 100.4911027 5.1255447)",,
399595602,residential,False,False,12.421,,,,"LINESTRING (100.4923089 5.1267534, 100.4923812 5.126668)",,
399595602,residential,False,True,5.276,,,,"LINESTRING (100.4923089 5.1267534, 100.4922781 5.1267896)",,
755279503,primary,True,False,108.124,2,A9,Jalan Abdul Raof,"LINESTRING (100.4923089 5.1267534, 100.4916502 5.1261232, 100.4916048 5.1260798)",,
755279503,primary,True,False,7.361,2,A9,Jalan Abdul Raof,"LINESTRING (100.4916048 5.1260798, 100.4915555 5.1260354)",,
329919612,tertiary,True,False,5.504,2,,Jalan Abdul Raof 1,"LINESTRING (100.4915555 5.1260354, 100.4915226 5.1260725)",,
755279503,primary,True,False,73.877,2,A9,Jalan Abdul Raof,"LINESTRING (100.4915555 5.1260354, 100.4910481 5.1256041)",,
753897158,secondary,True,False,140.946,2,A9,Jalan Taiping,"LINESTRING (100.4895375 5.1270233, 100.4890027 5.1258731)",,
329919634,tertiary,False,True,25.238,4,,Jalan Abdul Raof 1,"LINESTRING (100.4898584 5.1272279, 100.489653 5.1273262)",,
"[329919634, 758236389, 758236390]",tertiary,False,False,179.00400000000002,4,,Jalan Abdul Raof 1,"LINESTRING (100.4898584 5.1272279, 100.4907478 5.1268686, 100.4909239 5.126751, 100.4910893 5.1266034, 100.4912331 5.1264344)",yes,
780583059,secondary_link,True,False,43.977000000000004,,,Jalan Abdul Raof 1,"LINESTRING (100.4898584 5.1272279, 100.489738 5.1272049, 100.4896621 5.1271634, 100.4895375 5.1270233)",,
753897158,secondary,True,False,18.633,2,A9,Jalan Taiping,"LINESTRING (100.4897274 5.1274765, 100.489653 5.1273262)",,
755279508,secondary_link,True,False,31.621000000000002,,,Jalan Abdul Raof 1,"LINESTRING (100.4897274 5.1274765, 100.4897608 5.1273655, 100.4898063 5.1272994, 100.4898584 5.1272279)",,
758244006,residential,False,False,5.031,,,,"LINESTRING (100.4938155 5.1266929, 100.4938371 5.1267327)",,
758244006,residential,False,True,76.88999999999999,,,,"LINESTRING (100.4938155 5.1266929, 100.4937364 5.1266348, 100.4937257 5.1265921, 100.493729 5.1265526, 100.4937391 5.1265139, 100.4937334 5.1264809, 100.4935796 5.1263429, 100.4934656 5.1262579, 100.493385 5.1262207)",,
758244000,residential,False,True,35.018,,,,"LINESTRING (100.4922325 5.1255257, 100.4922166 5.1255581, 100.4920218 5.1257584)",,
1238212933,residential,False,False,123.11500000000001,,,,"LINESTRING (100.4922325 5.1255257, 100.4922827 5.1255515, 100.4923967 5.1256704, 100.4925764 5.1258667, 100.4926917 5.1259843, 100.492803 5.1261192, 100.4928164 5.1261473, 100.4928137 5.1261713, 100.4927038 5.1262741, 100.4926655 5.1263404)",,
755279499,residential,False,True,96.283,,,,"LINESTRING (100.4920218 5.1257584, 100.4926655 5.1263404)",,
761589968,residential,False,True,48.009,,,,"LINESTRING (100.4920218 5.1257584, 100.491737 5.1260839)",,
758244000,residential,False,False,35.018,,,,"LINESTRING (100.4920218 5.1257584, 100.4922166 5.1255581, 100.4922325 5.1255257)",,
758244006,residential,False,False,76.89,,,,"LINESTRING (100.493385 5.1262207, 100.4934656 5.1262579, 100.4935796 5.1263429, 100.4937334 5.1264809, 100.4937391 5.1265139, 100.493729 5.1265526, 100.4937257 5.1265921, 100.4937364 5.1266348, 100.4938155 5.1266929)",,
758244006,residential,False,True,28.724,,,,"LINESTRING (100.493385 5.1262207, 100.4932945 5.1261326, 100.4932221 5.1260217)",,
758244006,residential,False,True,5.031,,,,"LINESTRING (100.4938371 5.1267327, 100.4938155 5.1266929)",,
758244005,residential,False,False,125.766,,,,"LINESTRING (100.4938371 5.1267327, 100.493778 5.1269988, 100.4937445 5.1270709, 100.493513 5.1272968, 100.4934301 5.1273426, 100.4933431 5.1273712, 100.4932763 5.1274057, 100.493153 5.127558)",,
399595604,residential,False,False,92.356,,,,"LINESTRING (100.491737 5.1260839, 100.4911027 5.1255447)",,
399595604,residential,False,True,96.481,,,,"LINESTRING (100.491737 5.1260839, 100.4923812 5.126668)",,
761589968,residential,False,False,48.009,,,,"LINESTRING (100.491737 5.1260839, 100.4920218 5.1257584)",,
399595604,residential,False,True,92.356,,,,"LINESTRING (100.4911027 5.1255447, 100.491737 5.1260839)",,
755279500,residential,False,False,8.955,,,,"LINESTRING (100.4911027 5.1255447, 100.4910481 5.1256041)",,
755279500,residential,False,True,4.207,,,,"LINESTRING (100.4911027 5.1255447, 100.4911303 5.1255187)",,
750972600,residential,False,False,21.98,,,,"LINESTRING (100.4931559 5.1258442, 100.4932228 5.1259442, 100.4932221 5.1260217)",,
399592904,unclassified,True,False,113.646,,,Jalan Teh Peh Kong,"LINESTRING (100.4919084 5.1294767, 100.4918414 5.1295242, 100.4913395 5.1300263, 100.4912797 5.1300712, 100.4912444 5.1300978, 100.4911353 5.1301286)",,
859020831,unclassified,True,False,9.644,,,,"LINESTRING (100.4919084 5.1294767, 100.4919108 5.1294889, 100.4919162 5.1295, 100.4919243 5.1295094, 100.4919346 5.1295165, 100.4919463 5.1295207, 100.4919587 5.1295219, 100.4919709 5.1295199)",,circular
859020831,unclassified,True,False,2.401,,,,"LINESTRING (100.4919644 5.1294256, 100.4919536 5.1294251, 100.4919429 5.129427)",,circular
859020831,unclassified,True,False,4.824,,,,"LINESTRING (100.4919898 5.1295091, 100.491997 5.129501, 100.4920021 5.1294914, 100.492005 5.1294809, 100.4920055 5.1294701)",,circular
"[859020833, 399592906]",unclassified,True,False,86.61600000000001,,,Jalan Menteri,"LINESTRING (100.4919898 5.1295091, 100.4920442 5.1295563, 100.4922409 5.1297517, 100.4922547 5.1297654, 100.4925469 5.1300556)",,
329919587,secondary,False,False,75.158,2,A9,Jalan Taiping,"LINESTRING (100.490465 5.1292329, 100.4901904 5.1286148)",,
329919587,secondary,False,True,32.246,2,A9,Jalan Taiping,"LINESTRING (100.490465 5.1292329, 100.4905828 5.1294981)",,
"[882371811, 755279511]",unclassified,False,True,87.882,,,,"LINESTRING (100.490465 5.1292329, 100.490275 5.1292301, 100.4902884 5.1292034, 100.4902831 5.129174, 100.4900501 5.1286849)",,
329919571,unclassified,False,True,7.279,2,,Jalan Pejabat,"LINESTRING (100.4909066 5.1315743, 100.490841 5.1315703)",,
449243532,secondary,True,False,51.624,1,,Jalan Dewan,"LINESTRING (100.4909066 5.1315743, 100.4909178 5.1314599, 100.4909526 5.1311123)",,
329919571,unclassified,False,False,7.279,2,,Jalan Pejabat,"LINESTRING (100.490841 5.1315703, 100.4909066 5.1315743)",,
329919555,secondary,True,False,130.64,1,,Jalan Dewan,"LINESTRING (100.490841 5.1315703, 100.4907976 5.1320689, 100.4907473 5.1326478, 100.4907658 5.1327393)",,
329919571,unclassified,False,True,275.011,2,,Jalan Pejabat,"LINESTRING (100.490841 5.1315703, 100.4906547 5.1315591, 100.4897502 5.1314827, 100.4894818 5.1314631, 100.4893581 5.1314496, 100.4890527 5.1314162, 100.4887604 5.1313843, 100.4883688 5.1313415)",,
949807577,secondary_link,False,False,8.584,,,,"LINESTRING (100.4909526 5.1311123, 100.4908753 5.1311067)",,
449243532,secondary,True,False,92.197,1,,Jalan Dewan,"LINESTRING (100.4909526 5.1311123, 100.490989 5.1305673, 100.4910157 5.1304534, 100.4910466 5.130381, 100.4910901 5.1303052)",,
949807577,secondary_link,False,True,8.584,,,,"LINESTRING (100.4908753 5.1311067, 100.4909526 5.1311123)",,
329919555,secondary,True,False,51.69,1,,Jalan Dewan,"LINESTRING (100.4908753 5.1311067, 100.4908494 5.1314566, 100.490841 5.1315703)",,
949807589,unclassified,True,False,139.02800000000002,,,,"LINESTRING (100.4915052 5.1279438, 100.4910732 5.1283198, 100.4910151 5.1283703, 100.4910049 5.1284257, 100.4910234 5.1284791, 100.4911741 5.1286452, 100.4913528 5.1288421)",,
949807588,unclassified,True,False,88.874,,,,"LINESTRING (100.4919307 5.1282895, 100.4918861 5.1283509, 100.4913528 5.1288421)",,
949807589,unclassified,True,False,13.288,,,,"LINESTRING (100.4913528 5.1288421, 100.4914332 5.1289308)",,
263740711,tertiary,False,False,1.913,2,A273,Jalan Padang,"LINESTRING (100.489363 5.1304036, 100.4893486 5.1304131)",,
263740711,tertiary,False,True,128.267,2,A273,Jalan Padang,"LINESTRING (100.489363 5.1304036, 100.4896516 5.1302564, 100.4898861 5.1301277, 100.4901857 5.1299528, 100.4903731 5.1298401)",,
399592902,unclassified,False,False,141.416,,,,"LINESTRING (100.489363 5.1304036, 100.4891492 5.1300359, 100.4890817 5.1299187, 100.4889809 5.1297437, 100.4887375 5.129295)",,
960714155,secondary,False,False,4.109,,,,"LINESTRING (100.4906796 5.1296938, 100.4906585 5.1296634)",,
329919574,secondary,True,False,24.265,1,,Jalan Taiping,"LINESTRING (100.4906796 5.1296938, 100.49069 5.1297599, 100.4907689 5.1298892)",,
329901167,primary,False,False,6.494,2,A9,Jalan Abdul Raof,"LINESTRING (100.4929377 5.1273657, 100.4928937 5.1273271)",,
329901167,primary,False,True,32.028,2,A9,Jalan Abdul Raof,"LINESTRING (100.4929377 5.1273657, 100.493153 5.127558)",,
399592907,unclassified,True,False,144.747,,,,"LINESTRING (100.4929377 5.1273657, 100.4920488 5.12832)",,
1022454663,residential,False,True,89.378,,,,"LINESTRING (100.4922756 5.1278907, 100.4928215 5.1272987)",,
1046048577,unclassified,False,False,17.299,,,,"LINESTRING (100.4891037 5.1263693, 100.4889623 5.1264354)",,
329919581,secondary,True,False,120.587,2,A9,Jalan Taiping,"LINESTRING (100.4891037 5.1263693, 100.4893954 5.1269842, 100.4895689 5.1273498)",,
780365714,primary,True,False,82.159,2,A9,Jalan Abdul Raof,"LINESTRING (100.4917419 5.126279, 100.4919681 5.1264927, 100.4922781 5.1267896)",,
780365714,primary,True,False,27.225,2,A9,Jalan Abdul Raof,"LINESTRING (100.4913319 5.125918, 100.4915226 5.1260725)",,
1113616266,primary_link,True,False,46.434000000000005,,,,"LINESTRING (100.4913319 5.125918, 100.4913667 5.1259823, 100.4913928 5.1260558, 100.4913995 5.1261139, 100.4913881 5.1261686, 100.491356 5.1262174, 100.4913291 5.1262621, 100.4913108 5.1262997)",,
