osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,junction
499411536,True,Jalan Tun Razak,tertiary,False,90.87599999999999,"LINESTRING (101.6825142 2.9170762, 101.6823815 2.9167829, 101.6822907 2.9165812, 101.6822459 2.9164735, 101.6822043 2.9163787, 101.6821853 2.916328)",,,
499353991,False,Jalan Kemerdekaan,tertiary,True,91.09400000000001,"LINESTRING (101.687121 2.9142646, 101.6870814 2.9142814, 101.6863658 2.9145844)",,,
"[607643570, 608169269]",True,Jalan Kemerdekaan,tertiary,False,18.551000000000002,"LINESTRING (101.687121 2.9142646, 101.6872176 2.9142666, 101.6872799 2.9142338)",,,
21493597,False,Jalan P2 P,unclassified,False,216.19299999999998,"LINESTRING (101.6863835 2.9204902, 101.6868621 2.9202886, 101.6872421 2.9201267, 101.6875816 2.9199856, 101.6879116 2.9198466, 101.6881773 2.9197347)",,,
752325477,True,Jalan P2 P,unclassified,False,27.187,"LINESTRING (101.6863835 2.9204902, 101.6863374 2.9204827, 101.6862793 2.9204576, 101.6861826 2.9203638)",,,
499353973,False,Jalan P2 S,unclassified,True,25.374,"LINESTRING (101.6879051 2.9219757, 101.6881177 2.9218921)",,,
499353973,False,Jalan P2 S,unclassified,False,124.977,"LINESTRING (101.6879051 2.9219757, 101.6876971 2.922045, 101.6871604 2.9222239, 101.6870306 2.9222672, 101.6868376 2.9223316)",,,
608507390,True,,unclassified,False,27.371,"LINESTRING (101.6879051 2.9219757, 101.6879752 2.9219931, 101.6880342 2.9220319, 101.6880704 2.9220667, 101.6881053 2.922107)",,,
124415158,False,Jalan P3 C,unclassified,False,67.772,"LINESTRING (101.6838024 2.9195554, 101.6840462 2.9194637, 101.6843067 2.9193657, 101.6843536 2.9193468, 101.6843729 2.919339)",,,
608511907,True,Jalan P3 C,unclassified,False,28.6,"LINESTRING (101.6838024 2.9195554, 101.6837494 2.9195608, 101.6836727 2.9195499, 101.683563 2.9194864)",,,
124415182,False,Jalan P2 K,unclassified,False,174.37300000000002,"LINESTRING (101.6845474 2.921247, 101.6847102 2.9211748, 101.6851723 2.920983, 101.6854117 2.920896, 101.6854441 2.9208826, 101.6859328 2.920681, 101.6860003 2.920653)",,,
608511908,True,Jalan P2 K,unclassified,False,25.673000000000002,"LINESTRING (101.6845474 2.921247, 101.6844494 2.9212791, 101.6843234 2.9213019)",,,
124415313,True,Jalan P4 A,unclassified,False,136.673,"LINESTRING (101.6810947 2.9157281, 101.6811829 2.9157516, 101.6812335 2.915757, 101.6812619 2.9157537, 101.6813093 2.9157483, 101.6815346 2.9156726, 101.6819131 2.9155056, 101.6821206 2.9154141, 101.6822541 2.9154248)",,,
1172899762,True,Jalan Tunku Abdul Rahman,tertiary,False,92.391,"LINESTRING (101.6810947 2.9157281, 101.6812281 2.9159994, 101.6813676 2.9163101, 101.681432 2.9164869)",,,
27285309,False,Jalan Permodenan,tertiary,True,67.586,"LINESTRING (101.6883201 2.9193954, 101.6881297 2.9188181)",,,
1203012090,False,Jalan Permodenan,tertiary,False,9.894,"LINESTRING (101.6883201 2.9193954, 101.6883414 2.9194818)",,,
1203012085,False,Jalan Permodenan,tertiary,False,7.086,"LINESTRING (101.6883861 2.9198085, 101.6883925 2.9198719)",,,
"[1203012089, 27285306]",False,Jalan Permodenan,tertiary,True,36.744,"LINESTRING (101.6883861 2.9198085, 101.6883737 2.9196378, 101.6883414 2.9194818)",,,
816331659,True,Persiaran Perdana,primary,False,74.054,"LINESTRING (101.6861826 2.9203638, 101.6859772 2.9197302)",3,,
816331659,True,Persiaran Perdana,primary,False,41.163,"LINESTRING (101.6863001 2.9207149, 101.6861826 2.9203638)",3,,
752325478,True,Jalan P2 P,unclassified,False,27.293999999999997,"LINESTRING (101.6863001 2.9207149, 101.6863192 2.9205874, 101.6863511 2.9205362, 101.6863835 2.9204902)",,,
1203012090,False,Jalan Permodenan,tertiary,True,9.894,"LINESTRING (101.6883414 2.9194818, 101.6883201 2.9193954)",,,
752325479,True,Jalan P2 P,unclassified,False,35.172,"LINESTRING (101.6883414 2.9194818, 101.6883293 2.9195427, 101.6883101 2.9195999, 101.6882691 2.9196717, 101.6881773 2.9197347)",,,
"[1203012089, 27285306]",False,Jalan Permodenan,tertiary,False,36.744,"LINESTRING (101.6883414 2.9194818, 101.6883737 2.9196378, 101.6883861 2.9198085)",,,
1203012085,False,Jalan Permodenan,tertiary,True,7.086,"LINESTRING (101.6883925 2.9198719, 101.6883861 2.9198085)",,,
"[1203012088, 1203012086]",False,Jalan Permodenan,tertiary,False,30.900000000000002,"LINESTRING (101.6883925 2.9198719, 101.688397 2.9199168, 101.6884203 2.9201484)",,,
21493597,False,Jalan P2 P,unclassified,True,216.19299999999998,"LINESTRING (101.6881773 2.9197347, 101.6879116 2.9198466, 101.6875816 2.9199856, 101.6872421 2.9201267, 101.6868621 2.9202886, 101.6863835 2.9204902)",,,
752325480,True,Jalan P2 P,unclassified,False,30.546999999999997,"LINESTRING (101.6881773 2.9197347, 101.6882486 2.9197491, 101.688301 2.9197617, 101.6883477 2.919789, 101.6883925 2.9198719)",,,
1166297499,True,Jalan Tun Razak,tertiary,False,77.224,"LINESTRING (101.6838607 2.9204367, 101.6837803 2.9202278, 101.6837279 2.9200737, 101.6836475 2.9197764)",,,
1172899762,True,Jalan Tunku Abdul Rahman,tertiary,False,15.022,"LINESTRING (101.6814796 2.9166577, 101.6815178 2.9167873)",,,
124415158,False,Jalan P3 C,unclassified,True,6.925,"LINESTRING (101.6844297 2.9193133, 101.6843729 2.919339)",,,
124415158,False,Jalan P3 C,unclassified,False,117.935,"LINESTRING (101.6844297 2.9193133, 101.6853007 2.9189197, 101.6853984 2.9188787)",,,
499568064,False,Jalan Pembangunan,tertiary,True,22.461,"LINESTRING (101.6848775 2.9201762, 101.6847799 2.9202152, 101.6846897 2.9202512)",,,
856055605,True,Jalan P3 B,unclassified,False,109.72,"LINESTRING (101.6848775 2.9201762, 101.6847999 2.9201203, 101.6847507 2.920065, 101.6844297 2.9193133)",,,
1262395806,False,Jalan Pembangunan,tertiary,False,101.946,"LINESTRING (101.6848775 2.9201762, 101.6856439 2.9198725, 101.6857293 2.9198345)",,,
28116901,False,Jalan Pembangunan,tertiary,False,74.767,"LINESTRING (101.6840699 2.9205138, 101.6846897 2.9202512)",,,
856065684,True,Jalan Pembangunan,tertiary,False,25.009,"LINESTRING (101.6840699 2.9205138, 101.683965 2.9204919, 101.6838607 2.9204367)",,,
499353998,False,Jalan Kemerdekaan,tertiary,True,72.279,"LINESTRING (101.6857629 2.9148293, 101.6863658 2.9145844)",,,
1232632779,False,Jalan Kemerdekaan,tertiary,False,32.965,"LINESTRING (101.6857629 2.9148293, 101.6854888 2.9149431)",,,
390140119,False,Jalan P3 M,unclassified,True,51.459,"LINESTRING (101.6857163 2.9150953, 101.6858923 2.9155234)",,,
862185767,True,Jalan P3 M,unclassified,False,30.554000000000002,"LINESTRING (101.6857163 2.9150953, 101.6857126 2.9150305, 101.6857136 2.9149752, 101.6857285 2.9149104, 101.6857629 2.9148293)",,,
1166295274,True,Lebuh Bestari,tertiary,False,30.094,"LINESTRING (101.6860636 2.9216692, 101.6862327 2.921585, 101.6863066 2.9215494)",,,
