osmid,oneway,highway,reversed,length,geometry,ref,junction,lanes,name,access,maxspeed,bridge
"[535598921, 750399594]",False,residential,True,48.407999999999994,"LINESTRING (116.155072 5.3296828, 116.1550928 5.3297931, 116.1550791 5.3298348, 116.1550536 5.3298629, 116.155008 5.3298782, 116.1548229 5.329937)",,,,,,,
1134263373,False,residential,False,72.00200000000001,"LINESTRING (116.155072 5.3296828, 116.1550759 5.3294616, 116.1551538 5.329201, 116.155213 5.3290583)",,,,,,,
535993640,False,unclassified,True,14.352,"LINESTRING (116.1526342 5.3333, 116.1527305 5.3332136)",,,,,,,
657686212,True,unclassified,False,145.036,"LINESTRING (116.1526342 5.3333, 116.1517639 5.3323251)",,,,Lorong Padang,,,
535993640,False,unclassified,False,83.24799999999999,"LINESTRING (116.1526342 5.3333, 116.1526145 5.3333287, 116.1525863 5.3333859, 116.1525641 5.3334149, 116.1523185 5.3336288, 116.1521832 5.3337645, 116.1521645 5.3337736, 116.1521424 5.3337761, 116.1520875 5.333773)",,,,,,,
535598943,False,tertiary,False,46.198,"LINESTRING (116.1517639 5.3323251, 116.1518785 5.332219, 116.1520039 5.3320948, 116.1520582 5.3320311)",,,,Jalan Masjid,,,
535598943,False,tertiary,True,76.85400000000001,"LINESTRING (116.1517639 5.3323251, 116.1515433 5.3325308, 116.1512725 5.3328129)",,,,Jalan Masjid,,,
535598943,False,tertiary,True,46.19799999999999,"LINESTRING (116.1520582 5.3320311, 116.1520039 5.3320948, 116.1518785 5.332219, 116.1517639 5.3323251)",,,,Jalan Masjid,,,
657686214,True,tertiary,False,37.203,"LINESTRING (116.1520582 5.3320311, 116.1520985 5.331999, 116.1521447 5.3319633, 116.1522807 5.3318326, 116.1523102 5.3318105)",,,,,,,
1086233441,True,unclassified,False,58.120999999999995,"LINESTRING (116.153687 5.334848, 116.1535916 5.334929, 116.1534716 5.3350309, 116.1533954 5.3350943, 116.1532876 5.3351872)",,,,Lorong Arusap 1,,,
1089686386,False,unclassified,False,43.452,"LINESTRING (116.1546191 5.3361353, 116.154396 5.3358138)",,,,,,,
319363367,True,primary,False,178.22500000000002,"LINESTRING (116.1534691 5.3329354, 116.1533511 5.3328059, 116.1532196 5.3326531, 116.1531447 5.3325664, 116.1530802 5.3324907, 116.1528964 5.3322771, 116.1527798 5.3321436, 116.1526698 5.332014, 116.1525263 5.3318137, 116.1524579 5.3316923)",500,,2,Jalan Keningau-Tenom,,80,
657686221,False,unclassified,False,110.974,"LINESTRING (116.1534691 5.3329354, 116.1541985 5.332474, 116.1542509 5.3324223, 116.1542844 5.3323675)",,,,Jalan Market,,,
"[658179536, 658179531]",False,unclassified,False,99.27600000000001,"LINESTRING (116.1500517 5.3358937, 116.1497755 5.3356144, 116.14975 5.3355743, 116.1497359 5.3355336, 116.1497399 5.3354815, 116.1497515 5.3354284, 116.1498633 5.3351458)",,,,Jalan Semarak,,,
658179536,False,unclassified,True,12.945,"LINESTRING (116.1499077 5.3350381, 116.1498633 5.3351458)",,,,,,,
"[658179536, 658179529]",False,unclassified,False,263.77,"LINESTRING (116.1499077 5.3350381, 116.1500322 5.334707, 116.1500604 5.3346636, 116.15011 5.3346322, 116.150165 5.3346328, 116.1502227 5.3346616, 116.1506275 5.3350714, 116.1514832 5.335937)",,,,Lorong Semarak,,,
658179529,False,unclassified,False,15.19,"LINESTRING (116.1514832 5.335937, 116.1515795 5.3360343)",,,,Lorong Semarak,,,
"[658179536, 658179529]",False,unclassified,True,263.77,"LINESTRING (116.1514832 5.335937, 116.1506275 5.3350714, 116.1502227 5.3346616, 116.150165 5.3346328, 116.15011 5.3346322, 116.1500604 5.3346636, 116.1500322 5.334707, 116.1499077 5.3350381)",,,,Lorong Semarak,,,
658179529,False,unclassified,True,15.19,"LINESTRING (116.1515795 5.3360343, 116.1514832 5.335937)",,,,Lorong Semarak,,,
779834127,False,tertiary,False,18.104,"LINESTRING (116.1515795 5.3360343, 116.1516871 5.3359117)",,,,Jalan Masak,,,
1086233441,True,unclassified,False,17.364,"LINESTRING (116.1532876 5.3351872, 116.1531668 5.3352868)",,,,Lorong Arusap 1,,,
658510385,True,unclassified,False,46.439,"LINESTRING (116.1535608 5.3355041, 116.1532876 5.3351872)",,,,Lorong Telekom 2,,,
658510386,True,unclassified,False,57.623999999999995,"LINESTRING (116.1535608 5.3355041, 116.1536549 5.3354442, 116.1537573 5.3353623, 116.1539736 5.3351893)",,,,,,,
657686217,True,unclassified,False,10.023,"LINESTRING (116.1539736 5.3351893, 116.1539162 5.3351196)",,,,Lorong Arusap 2,,,
1086233441,True,unclassified,False,55.615,"LINESTRING (116.1530494 5.3353631, 116.1528455 5.3354808, 116.152797 5.3355253, 116.1526277 5.3356326)",,,,Lorong Arusap 1,,,
"[658510386, 1086233452]",True,unclassified,False,72.139,"LINESTRING (116.1530494 5.3353631, 116.1532742 5.335607, 116.1532886 5.3356169, 116.1533084 5.3356228, 116.1533306 5.3356214, 116.1533513 5.3356132, 116.1535608 5.3355041)",,,,Lorong Telekom 1,,,
1086233441,True,unclassified,False,15.522,"LINESTRING (116.1531668 5.3352868, 116.1530494 5.3353631)",,,,Lorong Arusap 1,,,
658510387,True,unclassified,False,209.602,"LINESTRING (116.1526277 5.3356326, 116.1525646 5.3356717, 116.1525403 5.33568, 116.1525031 5.3356883, 116.1524867 5.3356964, 116.1523047 5.3358113, 116.152279 5.3358213, 116.1522615 5.3358222, 116.1522492 5.3358179, 116.1522265 5.3358008, 116.1521564 5.3357004, 116.1521476 5.3356787, 116.1521426 5.335657, 116.1521454 5.3356342, 116.1521649 5.3356047, 116.1529745 5.3351236, 116.1529975 5.3351207, 116.15302 5.3351288, 116.153042 5.3351414, 116.1531668 5.3352868)",,,,Lorong Arusap 1,,,
1086233433,False,unclassified,False,12.228,"LINESTRING (116.1526277 5.3356326, 116.1526297 5.3357132, 116.1526246 5.3357421)",,,,,,,
1086233433,False,unclassified,False,44.649,"LINESTRING (116.1526246 5.3357421, 116.1526061 5.3357759, 116.1523787 5.3360597)",,,,,,,
1086233433,False,unclassified,True,12.228,"LINESTRING (116.1526246 5.3357421, 116.1526297 5.3357132, 116.1526277 5.3356326)",,,,,,,
535598944,False,tertiary,True,27.464,"LINESTRING (116.1523787 5.3360597, 116.1521842 5.3359064)",,,,,,,
1086233433,False,unclassified,True,44.649,"LINESTRING (116.1523787 5.3360597, 116.1526061 5.3357759, 116.1526246 5.3357421)",,,,,,,
1086233432,False,unclassified,True,56.742,"LINESTRING (116.1551767 5.3354411, 116.1547453 5.3357166)",,,,Jalan Bomba,,,
658510406,False,unclassified,True,46.985,"LINESTRING (116.1549709 5.336021, 116.1553206 5.3357816)",,,,Lorong Andulag 1,,,
658510406,False,unclassified,False,42.375,"LINESTRING (116.1549709 5.336021, 116.1549312 5.335993, 116.1547453 5.3357166)",,,,Lorong Andulag 1,,,
1086404227,True,unclassified,False,69.035,"LINESTRING (116.1549709 5.336021, 116.1550834 5.3361857, 116.1554314 5.3359454)",,,,,,,
658510404,False,unclassified,False,21.96,"LINESTRING (116.1553206 5.3357816, 116.1554314 5.3359454)",,,,Lorong Andulag,,,
658510406,False,unclassified,False,46.985,"LINESTRING (116.1553206 5.3357816, 116.1549709 5.336021)",,,,Lorong Andulag 1,,,
658510406,False,unclassified,True,7.657,"LINESTRING (116.1553206 5.3357816, 116.1553776 5.3357426)",,,,Lorong Andulag 1,,,
1086233432,False,unclassified,False,56.742,"LINESTRING (116.1547453 5.3357166, 116.1551767 5.3354411)",,,,Jalan Bomba,,,
658510406,False,unclassified,True,42.375,"LINESTRING (116.1547453 5.3357166, 116.1549312 5.335993, 116.1549709 5.336021)",,,,Lorong Andulag 1,,,
1086233432,False,unclassified,True,40.849000000000004,"LINESTRING (116.1547453 5.3357166, 116.1546624 5.3357613, 116.1545938 5.3357899, 116.1544938 5.3358123, 116.154396 5.3358138)",,,,Jalan Bomba,,,
657686217,True,unclassified,False,39.446,"LINESTRING (116.1539162 5.3351196, 116.153687 5.334848)",,,,Lorong Arusap 2,,,
658510409,True,unclassified,False,12.471,"LINESTRING (116.1539162 5.3351196, 116.1540029 5.335048)",,,,,,,
319363348,True,primary,False,108.96799999999999,"LINESTRING (116.154709 5.334514, 116.1548088 5.3346339, 116.1549966 5.3348916, 116.1551629 5.335136, 116.1552768 5.3353135)",500,,2,Jalan Keningau-Tenom,yes,80,
658510409,True,unclassified,False,60.36699999999999,"LINESTRING (116.1542691 5.3348276, 116.1545859 5.3345744, 116.1546228 5.3345571, 116.154657 5.3345481, 116.1546781 5.3345392, 116.154709 5.334514)",,,,,,,
658510410,True,unclassified,False,69.514,"LINESTRING (116.1538722 5.3343432, 116.1542691 5.3348276)",,,,,,,
658510412,True,unclassified,False,12.991,"LINESTRING (116.1538722 5.3343432, 116.153794 5.3344303)",,,,Lorong Arusap 1,,,
"[658510411, 1237961893]",True,unclassified,False,67.205,"LINESTRING (116.153794 5.3344303, 116.1535767 5.3341654, 116.1535689 5.334148, 116.1535654 5.334133, 116.1535604 5.334098, 116.1535491 5.3340781, 116.1535171 5.3340378, 116.1534396 5.3339481)",,,,Lorong Tokong,,,
"[1086404259, 658510412]",True,unclassified,False,50.370999999999995,"LINESTRING (116.153794 5.3344303, 116.1536459 5.3345855, 116.1536379 5.3346047, 116.1536468 5.3346252, 116.1537732 5.3347752)",,,,"['Lorong Tun Ahmad Koroh 1', 'Lorong Arusap 1']",,,
1237961892,False,tertiary,False,102.494,"LINESTRING (116.1534396 5.3339481, 116.1531817 5.3341523, 116.1530415 5.3342784, 116.1529345 5.3343717, 116.1529144 5.3343955, 116.1527491 5.3345602)",,,,Jalan Masak,,,
"[535598942, 1237961894]",False,tertiary,True,10.799000000000001,"LINESTRING (116.1534396 5.3339481, 116.1534524 5.333936, 116.1535147 5.3338862)",,,,Jalan Masak,,,
319363348,True,primary,False,79.911,"LINESTRING (116.1542317 5.3339754, 116.1544709 5.334228, 116.154709 5.334514)",500,,2,Jalan Keningau-Tenom,yes,80,
658510412,True,unclassified,False,57.071,"LINESTRING (116.1542317 5.3339754, 116.1541544 5.3340576, 116.1538722 5.3343432)",,,,Lorong Arusap 1,,,
319510980,True,primary,False,13.587,"LINESTRING (116.1503758 5.3282832, 116.1503567 5.3283049, 116.1503369 5.3283306, 116.1502997 5.328379)",,,,,,,
633279985,True,primary,False,33.754,"LINESTRING (116.1503758 5.3282832, 116.1503514 5.3282515, 116.1502719 5.3281443, 116.1501914 5.3280415)",500,,2,Jalan Keningau-Tenom,,80,
692692877,False,unclassified,False,20.62,"LINESTRING (116.149714 5.3276035, 116.1495906 5.3277424)",,,,,,,
312942793,True,primary,False,107.93100000000001,"LINESTRING (116.149714 5.3276035, 116.1497797 5.3276903, 116.1499219 5.3278612, 116.1501086 5.3281154, 116.1501445 5.3281643, 116.1501837 5.3282204, 116.1502997 5.328379)",500,,2,Jalan Keningau-Tenom,yes,80,
692692877,False,unclassified,False,70.764,"LINESTRING (116.1495906 5.3277424, 116.149211 5.3272304)",,,,,,,
692692877,False,unclassified,True,20.62,"LINESTRING (116.1495906 5.3277424, 116.149714 5.3276035)",,,,,,,
692692879,False,unclassified,False,28.844,"LINESTRING (116.1495906 5.3277424, 116.149423 5.327941)",,,,,,,
692692877,False,unclassified,True,70.764,"LINESTRING (116.149211 5.3272304, 116.1495906 5.3277424)",,,,,,,
692692878,False,unclassified,True,27.85,"LINESTRING (116.149211 5.3272304, 116.1490094 5.3273802)",,,,,,,
692692879,False,unclassified,True,28.844,"LINESTRING (116.149423 5.327941, 116.1495906 5.3277424)",,,,,,,
692692880,False,unclassified,False,77.365,"LINESTRING (116.149423 5.327941, 116.1490094 5.3273802)",,,,,,,
692692879,False,unclassified,False,104.32300000000001,"LINESTRING (116.149423 5.327941, 116.1493251 5.3280569, 116.1492949 5.3280749, 116.1492594 5.3280776, 116.1492345 5.3280722, 116.1492104 5.3280575, 116.1490931 5.3279, 116.1488181 5.3275221)",,,,,,,
692692878,False,unclassified,False,26.411,"LINESTRING (116.1488181 5.3275221, 116.1490094 5.3273802)",,,,,,,
692692879,False,unclassified,True,104.32300000000002,"LINESTRING (116.1488181 5.3275221, 116.1490931 5.3279, 116.1492104 5.3280575, 116.1492345 5.3280722, 116.1492594 5.3280776, 116.1492949 5.3280749, 116.1493251 5.3280569, 116.149423 5.327941)",,,,,,,
692692878,False,unclassified,False,27.85,"LINESTRING (116.1490094 5.3273802, 116.149211 5.3272304)",,,,,,,
692692878,False,unclassified,True,26.411,"LINESTRING (116.1490094 5.3273802, 116.1488181 5.3275221)",,,,,,,
692692880,False,unclassified,True,77.365,"LINESTRING (116.1490094 5.3273802, 116.149423 5.327941)",,,,,,,
"[535598937, 735122989]",False,residential,True,137.479,"LINESTRING (116.1537221 5.3290309, 116.1536794 5.329024, 116.1536375 5.3290341, 116.1536043 5.329055, 116.1535703 5.329079, 116.1535375 5.3291271, 116.1534664 5.3292506, 116.1533752 5.3294823, 116.1533564 5.3295651, 116.1533491 5.3296332, 116.1533578 5.3297293, 116.1533564 5.3297774, 116.153337 5.3298468, 116.1532974 5.3299363, 116.1532471 5.3300111, 116.1532111 5.3300624)",,,,Jalan Limbawan,,,
735122990,False,residential,False,72.782,"LINESTRING (116.153056 5.3275815, 116.1531901 5.3276696, 116.1534282 5.3278299, 116.1536059 5.32794)",,,,,,,
735122991,False,residential,False,83.981,"LINESTRING (116.152045 5.3279759, 116.1521079 5.3280655, 116.1521789 5.3281937, 116.1522152 5.3283192, 116.1522406 5.3284474, 116.1522675 5.3285583, 116.1522831 5.3286815)",,,,,,,
737493010,False,residential,True,456.2780000000001,"LINESTRING (116.150803 5.3293781, 116.1504945 5.3295451, 116.1502799 5.3296679, 116.1501458 5.3297534, 116.1499418 5.3299138, 116.149845 5.3300024, 116.1497447 5.3301086, 116.1496751 5.3302181, 116.1495732 5.3304771, 116.1495423 5.3305933, 116.1495142 5.3306667, 116.1494538 5.3307482, 116.1494035 5.3308116, 116.1493633 5.3308663, 116.1493331 5.3309418, 116.1493009 5.3310493, 116.1492231 5.3313637, 116.1492111 5.3314612, 116.1492003 5.331556, 116.1491997 5.331765, 116.1491943 5.3318151, 116.1491782 5.3318772, 116.1490817 5.3321522, 116.1490622 5.3322123, 116.149018 5.3322911, 116.1487417 5.3326817)",,,,,,,
"[633279984, 802441865, 633279983]",True,primary,False,161.698,"LINESTRING (116.150803 5.3293781, 116.1508475 5.3294828, 116.1509633 5.3297579, 116.151096 5.3300612, 116.1511986 5.3302695, 116.1512313 5.3303321, 116.1512972 5.3304617, 116.1514174 5.3306965)",500,,2,Jalan Keningau-Tenom,yes,80,yes
737493010,False,residential,False,456.278,"LINESTRING (116.1487417 5.3326817, 116.149018 5.3322911, 116.1490622 5.3322123, 116.1490817 5.3321522, 116.1491782 5.3318772, 116.1491943 5.3318151, 116.1491997 5.331765, 116.1492003 5.331556, 116.1492111 5.3314612, 116.1492231 5.3313637, 116.1493009 5.3310493, 116.1493331 5.3309418, 116.1493633 5.3308663, 116.1494035 5.3308116, 116.1494538 5.3307482, 116.1495142 5.3306667, 116.1495423 5.3305933, 116.1495732 5.3304771, 116.1496751 5.3302181, 116.1497447 5.3301086, 116.149845 5.3300024, 116.1499418 5.3299138, 116.1501458 5.3297534, 116.1502799 5.3296679, 116.1504945 5.3295451, 116.150803 5.3293781)",,,,,,,
658510409,True,unclassified,False,38.335,"LINESTRING (116.1540029 5.335048, 116.1541002 5.3349697, 116.1541553 5.3349253, 116.1542691 5.3348276)",,,,,,,
500135041,False,residential,True,28.098,"LINESTRING (116.149577 5.3350395, 116.149412 5.3348475)",,,,Lorong Taman Kota D,,,
1086233428,False,unclassified,False,33.829,"LINESTRING (116.149577 5.3350395, 116.1498633 5.3351458)",,,,,,,
"[535598921, 750399594]",False,residential,False,48.407999999999994,"LINESTRING (116.1548229 5.329937, 116.155008 5.3298782, 116.1550536 5.3298629, 116.1550791 5.3298348, 116.1550928 5.3297931, 116.155072 5.3296828)",,,,,,,
535598921,False,residential,True,381.193,"LINESTRING (116.1548229 5.329937, 116.1547083 5.3300024, 116.1545849 5.3300798, 116.1542067 5.3303316, 116.1541691 5.330383, 116.1541631 5.3304083, 116.1541705 5.330435, 116.1542013 5.3304671, 116.1542811 5.3305125, 116.1547612 5.3307108, 116.1549389 5.3307842, 116.1549577 5.3308109, 116.1549557 5.330843, 116.1549389 5.330875, 116.1548263 5.3310219, 116.1547646 5.3311394, 116.1542844 5.3323675)",,,,,,,
1134263372,False,residential,False,67.506,"LINESTRING (116.1548229 5.329937, 116.1548236 5.3297873, 116.15478 5.3296477, 116.1546554 5.3293623)",,,,,,,
750399594,False,residential,True,62.955000000000005,"LINESTRING (116.1550114 5.3291238, 116.1550127 5.3293174, 116.1550224 5.32951, 116.155072 5.3296828)",,,,,,,
770103933,False,unclassified,True,24.672,"LINESTRING (116.1525008 5.3286341, 116.1522831 5.3286815)",,,,Jalan Limbawan,,,
767432861,False,residential,True,37.314,"LINESTRING (116.1525008 5.3286341, 116.1524981 5.328589, 116.1525015 5.3285549, 116.1525109 5.3285002, 116.1525276 5.3284501, 116.1525303 5.3284074, 116.1525142 5.3283793, 116.152474 5.3283186)",,,,,,,
770103933,False,unclassified,False,64.774,"LINESTRING (116.1525008 5.3286341, 116.1526108 5.3286103, 116.1527556 5.3285689, 116.1529072 5.3285129, 116.153052 5.3284448)",,,,Jalan Limbawan,,,
767432861,False,residential,False,37.314,"LINESTRING (116.152474 5.3283186, 116.1525142 5.3283793, 116.1525303 5.3284074, 116.1525276 5.3284501, 116.1525109 5.3285002, 116.1525015 5.3285549, 116.1524981 5.328589, 116.1525008 5.3286341)",,,,,,,
767432862,False,residential,False,45.238,"LINESTRING (116.1530305 5.3280442, 116.1530171 5.328143, 116.1530171 5.3282298, 116.1530185 5.3283112, 116.1530238 5.328368, 116.1530339 5.3284014, 116.153052 5.3284448)",,,,,,,
802441865,True,primary,False,10.291,"LINESTRING (116.1502997 5.328379, 116.1503543 5.3284539)",500,,2,Jalan Keningau-Tenom,yes,80,
1237961892,False,tertiary,False,61.129000000000005,"LINESTRING (116.1526603 5.3346528, 116.1524749 5.3348951, 116.1523257 5.3350901)",,,,Jalan Masak,,,
1237961892,False,tertiary,True,14.242999999999999,"LINESTRING (116.1526603 5.3346528, 116.1526944 5.3346145, 116.1527491 5.3345602)",,,,Jalan Masak,,,
770173453,True,tertiary,False,46.578,"LINESTRING (116.1535147 5.3338862, 116.1538769 5.3336731)",,,,Jalan Masak,,,
"[1237961894, 535598942]",False,tertiary,False,10.799000000000001,"LINESTRING (116.1535147 5.3338862, 116.1534524 5.333936, 116.1534396 5.3339481)",,,,Jalan Masak,,,
770540532,True,unclassified,False,95.229,"LINESTRING (116.1520408 5.33392, 116.1525947 5.3345752)",,,,,,,
770540531,True,unclassified,False,61.563,"LINESTRING (116.1520408 5.33392, 116.1518178 5.3341139, 116.1516219 5.3342841)",,,,,,,
770540534,True,unclassified,False,22.63,"LINESTRING (116.1523257 5.3350901, 116.1521916 5.3349365)",,,,,,,
1237961892,False,tertiary,False,10.455,"LINESTRING (116.1523257 5.3350901, 116.1522701 5.3351661)",,,,Jalan Masak,,,
1237961892,False,tertiary,True,61.129000000000005,"LINESTRING (116.1523257 5.3350901, 116.1524749 5.3348951, 116.1526603 5.3346528)",,,,Jalan Masak,,,
1086182797,False,unclassified,True,25.843,"LINESTRING (116.1508636 5.3335913, 116.1507084 5.3334177)",,,,,,,
1086182799,False,unclassified,True,12.826,"LINESTRING (116.1508636 5.3335913, 116.1509495 5.3335139)",,,,,,,
535993643,True,unclassified,False,210.029,"LINESTRING (116.1508636 5.3335913, 116.1508943 5.3336468, 116.1509082 5.333666, 116.1513998 5.3342268, 116.1514779 5.3343156, 116.1515743 5.3344252, 116.1520279 5.3349422, 116.152053 5.3349645, 116.1521119 5.3350092)",,,,,,,
1086182799,False,unclassified,False,12.826,"LINESTRING (116.1509495 5.3335139, 116.1508636 5.3335913)",,,,,,,
1086182799,False,unclassified,True,63.827,"LINESTRING (116.1509495 5.3335139, 116.1511483 5.3333311, 116.1512832 5.333207, 116.1513186 5.3331745, 116.1513352 5.333165, 116.1513666 5.3331555, 116.1513867 5.3331463)",,,,,,,
770540532,True,unclassified,False,99.789,"LINESTRING (116.1513867 5.3331463, 116.1519671 5.3338329)",,,,,,,
1086182799,False,unclassified,True,14.616,"LINESTRING (116.1513867 5.3331463, 116.1514853 5.3330589)",,,,,,,
1086182799,False,unclassified,False,63.827000000000005,"LINESTRING (116.1513867 5.3331463, 116.1513666 5.3331555, 116.1513352 5.333165, 116.1513186 5.3331745, 116.1512832 5.333207, 116.1511483 5.3333311, 116.1509495 5.3335139)",,,,,,,
1086182799,False,unclassified,False,14.616,"LINESTRING (116.1514853 5.3330589, 116.1513867 5.3331463)",,,,,,,
1086182800,False,unclassified,False,36.101,"LINESTRING (116.1514853 5.3330589, 116.1513423 5.3328936, 116.1512725 5.3328129)",,,,,,,
770540534,True,unclassified,False,113.475,"LINESTRING (116.1516219 5.3342841, 116.151564 5.3342177, 116.1514963 5.3341401, 116.1509495 5.3335139)",,,,,,,
776437848,True,primary,False,13.176,"LINESTRING (116.1503543 5.3284539, 116.1503882 5.3284074, 116.1504312 5.3283639)",,,,,,,
802441865,True,primary,False,114.38300000000001,"LINESTRING (116.1503543 5.3284539, 116.1503778 5.3284869, 116.1504999 5.3286905, 116.1505237 5.3287409, 116.1506286 5.3289629, 116.150803 5.3293781)",500,,2,Jalan Keningau-Tenom,yes,80,
633279985,True,primary,False,10.869,"LINESTRING (116.1504312 5.3283639, 116.1503758 5.3282832)",500,,2,Jalan Keningau-Tenom,,80,
776437849,True,primary,False,33.647999999999996,"LINESTRING (116.1504312 5.3283639, 116.1504677 5.3283252, 116.1505099 5.3282685, 116.1505347 5.3282264, 116.1505791 5.328104)",,,,,,,
802504243,False,unclassified,True,65.185,"LINESTRING (116.1510228 5.3276238, 116.1509967 5.327916, 116.1509947 5.3279367, 116.1509874 5.3279527, 116.1509739 5.3279621, 116.1509578 5.3279681, 116.1507359 5.3279634)",,,,,,,
802504243,False,unclassified,True,15.296,"LINESTRING (116.1507359 5.3279634, 116.1505978 5.3279594)",,,,,,,
802504243,False,unclassified,False,65.185,"LINESTRING (116.1507359 5.3279634, 116.1509578 5.3279681, 116.1509739 5.3279621, 116.1509874 5.3279527, 116.1509947 5.3279367, 116.1509967 5.327916, 116.1510228 5.3276238)",,,,,,,
658510406,False,unclassified,False,7.657,"LINESTRING (116.1553776 5.3357426, 116.1553206 5.3357816)",,,,Lorong Andulag 1,,,
1086039393,True,unclassified,False,16.964,"LINESTRING (116.1553776 5.3357426, 116.1555045 5.3356571)",,,,Lorong Andulag 1,,,
1086182777,True,tertiary,False,14.61,"LINESTRING (116.151987 5.3356531, 116.1519836 5.3356271, 116.1519728 5.3356031, 116.1519553 5.3355834, 116.1519329 5.3355696, 116.1519073 5.3355629)",,roundabout,,,,,
1086182782,True,tertiary,False,34.138000000000005,"LINESTRING (116.151987 5.3356531, 116.1520129 5.3355784, 116.1520398 5.3355096, 116.1521104 5.3353724)",,,,Jalan Masak,,,
1086182783,True,tertiary,False,21.61,"LINESTRING (116.1519298 5.3357343, 116.1520957 5.3358367)",,,,,,,
1086182777,True,tertiary,False,11.657999999999998,"LINESTRING (116.1519298 5.3357343, 116.1519527 5.3357214, 116.1519708 5.3357024, 116.1519826 5.335679, 116.151987 5.3356531)",,roundabout,,,,,
1086182777,True,tertiary,False,15.355,"LINESTRING (116.1518086 5.3356572, 116.1518147 5.3356841, 116.1518288 5.3357079, 116.1518496 5.3357262, 116.151875 5.3357373, 116.1519026 5.3357401)",,roundabout,,,,,
1086182785,True,tertiary,False,31.349999999999998,"LINESTRING (116.1518086 5.3356572, 116.1517835 5.3357188, 116.1516871 5.3359117)",,,,Jalan Masak,,,
1086182777,True,tertiary,False,3.081,"LINESTRING (116.1518111 5.3356296, 116.1518086 5.3356572)",,roundabout,,,,,
1086182777,True,tertiary,False,12.521,"LINESTRING (116.151893 5.3355625, 116.1518653 5.3355684, 116.1518409 5.3355827, 116.1518222 5.3356038, 116.1518111 5.3356296)",,roundabout,,,,,
1086182781,True,tertiary,False,25.789,"LINESTRING (116.151893 5.3355625, 116.1518091 5.3354992, 116.1517098 5.3354193)",,,,Jalan Masjid,,,
1086182777,True,tertiary,False,1.584,"LINESTRING (116.1519073 5.3355629, 116.151893 5.3355625)",,roundabout,,,,,
1086182777,True,tertiary,False,3.08,"LINESTRING (116.1519026 5.3357401, 116.1519298 5.3357343)",,roundabout,,,,,
1086182778,True,tertiary,False,30.899,"LINESTRING (116.1521104 5.3353724, 116.1520671 5.3354154, 116.1520429 5.3354394, 116.1519073 5.3355629)",,,,Jalan Masak,,,
1237961892,False,tertiary,True,28.964,"LINESTRING (116.1521104 5.3353724, 116.1521596 5.335307, 116.1522701 5.3351661)",,,,Jalan Masak,,,
535993640,False,unclassified,True,15.574000000000002,"LINESTRING (116.1519671 5.3338329, 116.1520323 5.3337804, 116.1520442 5.3337744, 116.1520561 5.3337724, 116.1520875 5.333773)",,,,,,,
770540532,True,unclassified,False,12.664,"LINESTRING (116.1519671 5.3338329, 116.1519839 5.3338528, 116.1520408 5.33392)",,,,,,,
535993640,False,unclassified,False,14.352,"LINESTRING (116.1527305 5.3332136, 116.1526342 5.3333)",,,,,,,
770540532,True,unclassified,False,11.278,"LINESTRING (116.1525947 5.3345752, 116.1526603 5.3346528)",,,,,,,
1086182813,False,unclassified,False,11.967,"LINESTRING (116.1521119 5.3350092, 116.1521916 5.3349365)",,,,,,,
535993643,True,unclassified,False,24.793,"LINESTRING (116.1521119 5.3350092, 116.1521516 5.3350402, 116.1521771 5.3350626, 116.1522701 5.3351661)",,,,,,,
1086182813,False,unclassified,True,11.967,"LINESTRING (116.1521916 5.3349365, 116.1521119 5.3350092)",,,,,,,
770540534,True,unclassified,False,96.129,"LINESTRING (116.1521916 5.3349365, 116.1516716 5.334341, 116.1516219 5.3342841)",,,,,,,
1086182812,True,unclassified,False,60.386,"LINESTRING (116.1521916 5.3349365, 116.1522667 5.3348368, 116.1523674 5.3347565, 116.1525947 5.3345752)",,,,,,,
658179536,False,unclassified,False,12.945,"LINESTRING (116.1498633 5.3351458, 116.1499077 5.3350381)",,,,,,,
1086233428,False,unclassified,True,33.829,"LINESTRING (116.1498633 5.3351458, 116.149577 5.3350395)",,,,,,,
"[658179536, 658179531]",False,unclassified,True,99.27600000000001,"LINESTRING (116.1498633 5.3351458, 116.1497515 5.3354284, 116.1497399 5.3354815, 116.1497359 5.3355336, 116.14975 5.3355743, 116.1497755 5.3356144, 116.1500517 5.3358937)",,,,Jalan Semarak,,,
1086233441,True,unclassified,False,12.514,"LINESTRING (116.1537732 5.3347752, 116.153687 5.334848)",,,,Lorong Arusap 1,,,
1086233448,True,unclassified,False,39.584,"LINESTRING (116.1537732 5.3347752, 116.1540029 5.335048)",,,,Lorong Tun Ahmad Koroh 1,,,
658510404,False,unclassified,True,21.96,"LINESTRING (116.1554314 5.3359454, 116.1553206 5.3357816)",,,,Lorong Andulag,,,
1086686923,True,unclassified,False,11.155000000000001,"LINESTRING (116.1553581 5.3337119, 116.1553761 5.3337209, 116.1553961 5.3337237, 116.1554159 5.3337203, 116.1554337 5.3337108, 116.1554476 5.3336963)",,roundabout,,,,,
1086686925,False,unclassified,True,66.248,"LINESTRING (116.1553581 5.3337119, 116.1551727 5.3340378, 116.1550632 5.3342303)",,,,Jalan Bumiputra,,,
