osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,access
32392896,False,Im Thomasgarten,residential,True,93.09500000000001,"LINESTRING (7.5528953 47.5173169, 7.5528837 47.5173798, 7.5528801 47.517399, 7.5528306 47.5176834, 7.5528114 47.5177939, 7.5527755 47.5180002, 7.5527736 47.5180113, 7.5527519 47.5181485)",,,,,,
436751558,False,Blumenweg,residential,False,98.66900000000001,"LINESTRING (7.5528953 47.5173169, 7.5535679 47.5173075, 7.5542089 47.5172986)",,,,,,
32454050,False,Rosenweg,residential,False,131.886,"LINESTRING (7.5542089 47.5172986, 7.5541552 47.5168114, 7.5540794 47.5161244, 7.5540784 47.5161158)",,,,,,
"[32454048, 32454050]",False,"['Nelkenweg', 'Rosenweg']",residential,True,86.63300000000001,"LINESTRING (7.5542089 47.5172986, 7.5542116 47.5173234, 7.5542524 47.5175433, 7.5543503 47.5180718)",,,,,,
436751558,False,Blumenweg,residential,False,88.512,"LINESTRING (7.5542089 47.5172986, 7.5543361 47.5172882, 7.5544973 47.5172751, 7.5546398 47.5172635, 7.5547715 47.5172528, 7.5548735 47.5172446, 7.554946 47.5172387, 7.5552222 47.5172162, 7.5553677 47.5172578)",,,,,,
436751558,False,Blumenweg,residential,True,98.66900000000001,"LINESTRING (7.5542089 47.5172986, 7.5535679 47.5173075, 7.5528953 47.5173169)",,,,,,
32454054,False,Baumgartenweg,residential,False,39.066,"LINESTRING (7.5553677 47.5172578, 7.5554021 47.5173505, 7.5554941 47.5175986)",,,,,,
32454054,False,Baumgartenweg,residential,True,157.186,"LINESTRING (7.5553677 47.5172578, 7.5553622 47.5172428, 7.5553413 47.5171788, 7.5550246 47.5162108, 7.5549459 47.5158737)",,,,,,
436751558,False,Blumenweg,residential,True,88.51199999999999,"LINESTRING (7.5553677 47.5172578, 7.5552222 47.5172162, 7.554946 47.5172387, 7.5548735 47.5172446, 7.5547715 47.5172528, 7.5546398 47.5172635, 7.5544973 47.5172751, 7.5543361 47.5172882, 7.5542089 47.5172986)",,,,,,
"[439035609, 220871675]",False,Weidenstrasse,residential,"[False, True]",155.866,"LINESTRING (7.5530076 47.51292, 7.5531134 47.512768, 7.5530618 47.5127091, 7.5516354 47.5121759, 7.5515429 47.5121907)",,,,,,
25357982,False,Rebgartenweg,residential,False,26.509999999999998,"LINESTRING (7.5512069 47.5137321, 7.5511727 47.5137823, 7.5511209 47.5138582, 7.5510876 47.5139552)",,,,,,
25357982,False,Rebgartenweg,residential,True,22.885,"LINESTRING (7.5512069 47.5137321, 7.5512167 47.5137177, 7.5512804 47.5136245, 7.5512891 47.5136117, 7.5512977 47.5135387)",,,,,,
439041244,False,Am Chatzebach,residential,False,75.915,"LINESTRING (7.5512069 47.5137321, 7.5515839 47.5138321, 7.5517916 47.5138871, 7.5519625 47.5139324, 7.5521478 47.5139816)",,,,,,
439041244,False,Am Chatzebach,residential,True,75.91499999999999,"LINESTRING (7.5521478 47.5139816, 7.5519625 47.5139324, 7.5517916 47.5138871, 7.5515839 47.5138321, 7.5512069 47.5137321)",,,,,,
439198987,False,Rebgartenweg,residential,False,83.624,"LINESTRING (7.5499742 47.5139633, 7.5507399 47.5139577, 7.5510876 47.5139552)",,,,,,
25357982,False,Rebgartenweg,residential,False,31.706,"LINESTRING (7.5510876 47.5139552, 7.5510584 47.5140401, 7.5510514 47.5140776, 7.5510215 47.5142365)",,,,,,
25357982,False,Rebgartenweg,residential,True,26.509999999999998,"LINESTRING (7.5510876 47.5139552, 7.5511209 47.5138582, 7.5511727 47.5137823, 7.5512069 47.5137321)",,,,,,
439198987,False,Rebgartenweg,residential,True,83.624,"LINESTRING (7.5510876 47.5139552, 7.5507399 47.5139577, 7.5499742 47.5139633)",,,,,,
28002128,False,Hohestrasse,residential,False,145.385,"LINESTRING (7.5474219 47.5169273, 7.5478937 47.5171906, 7.5482967 47.5173969, 7.5487125 47.5175835, 7.5489942 47.5176846)",,,,,,
32453883,False,Lindenrain,residential,True,68.315,"LINESTRING (7.5474219 47.5169273, 7.5477738 47.5166905, 7.5480662 47.5164936)",,,,,,
1185200850,False,Allschwilerstrasse,tertiary,False,5.865,"LINESTRING (7.5568803 47.516839, 7.5569417 47.5168064)",2,,50,,,
"[1185200850, 1185441846]",False,Allschwilerstrasse,tertiary,True,134.713,"LINESTRING (7.5568803 47.516839, 7.5567839 47.5168901, 7.5562841 47.5171311, 7.5562039 47.5171698, 7.5558257 47.5173522, 7.5557645 47.5173905, 7.5557189 47.5174189, 7.5556378 47.5174799, 7.5554941 47.5175986)","['2', '3']",,50,,,
337782417,False,,residential,True,65.64500000000001,"LINESTRING (7.5532139 47.514805, 7.5532708 47.5147395, 7.5534548 47.5146969, 7.553469 47.5145968, 7.5535088 47.5143156)",,,,,,
"[203307717, 24418218, 203440637]",False,"['Sägestrasse', 'Sägerstrasse']","['residential', 'living_street']",True,292.59299999999996,"LINESTRING (7.5586334 47.510322, 7.5584735 47.510443, 7.5580023 47.5107268, 7.5577638 47.5108704, 7.5576492 47.5109447, 7.5574207 47.5110927, 7.5571469 47.5112701, 7.5570723 47.5113185, 7.5568114 47.5114577, 7.5567752 47.5114779, 7.5566375 47.5115546, 7.5567739 47.5123521)",1,,30,,yes,
"[910071745, 24418214, 910071719, 910071720, 1127835189]",False,Talstrasse,residential,True,300.003,"LINESTRING (7.5586334 47.510322, 7.5586626 47.5104217, 7.5587109 47.5105867, 7.5587575 47.5107422, 7.5587656 47.510769, 7.5588274 47.5109754, 7.558966 47.5114381, 7.5589734 47.5114627, 7.5589831 47.5115145, 7.5591317 47.5120709, 7.5592332 47.5124509, 7.559246 47.512499, 7.5592616 47.5125455, 7.5593265 47.5127341, 7.5593378 47.5127647, 7.559413 47.5129674)",,,,,,
