osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,bridge,width
41242199,,residential,,,False,False,59.455,"LINESTRING (9.2484287 47.419872, 9.2486379 47.4198665, 9.2486936 47.4198731, 9.2489705 47.4199101, 9.2492084 47.4199405)",,Nelkenstrasse,,
41242199,,residential,,,False,True,74.597,"LINESTRING (9.2484287 47.419872, 9.2482946 47.419852, 9.2480585 47.419823, 9.2479191 47.419823, 9.2478225 47.4198411, 9.247643 47.419816, 9.2475757 47.4198066, 9.247455 47.4197921)",,Nelkenstrasse,,
35381440,,residential,30,,False,True,79.206,"LINESTRING (9.2551045 47.4179196, 9.2551775 47.4186302)",,Sonnenbühlstrasse,,
1008697390,,residential,30,,False,True,40.493,"LINESTRING (9.2551045 47.4179196, 9.2545664 47.417926)",,Haldenstrasse,,
1008697391,,residential,30,,False,False,130.582,"LINESTRING (9.2551045 47.4179196, 9.2550388 47.4171658, 9.2550094 47.416854, 9.2550023 47.4167473)",,Sonnenbühlstrasse,,
41243526,,residential,,,False,False,121.77099999999999,"LINESTRING (9.2496849 47.418435, 9.2496146 47.4184195, 9.2494993 47.4183926, 9.2491637 47.4183163, 9.2487749 47.4182262, 9.2486331 47.4181923, 9.2485159 47.4181699, 9.2482918 47.4181391, 9.2481379 47.4181191)",,Winkelriedstrasse,,
173220549,,residential,30,,False,False,50.77,"LINESTRING (9.2496849 47.418435, 9.2496774 47.4184837, 9.249627 47.4185944, 9.2495017 47.4188736)",,Friedbergstrasse,,
173220549,,residential,30,,False,True,128.27,"LINESTRING (9.2496849 47.418435, 9.249725 47.4183877, 9.2498669 47.4181255, 9.2500592 47.4177314, 9.2502078 47.4174037, 9.2502297 47.4173435)",,Friedbergstrasse,,
172369528,2,primary,50,,False,False,63.767,"LINESTRING (9.247382 47.4154717, 9.2469841 47.4155217, 9.2465495 47.415579)",7,St. Gallerstrasse,,
172369528,2,primary,50,,False,True,70.368,"LINESTRING (9.247382 47.4154717, 9.2476522 47.4154394, 9.2478701 47.4154283, 9.2480719 47.415435, 9.2483087 47.4154625)",7,St. Gallerstrasse,,
221919889,,residential,50,,False,False,151.15699999999998,"LINESTRING (9.247382 47.4154717, 9.2473769 47.4154168, 9.2473666 47.415307, 9.2473586 47.4152022, 9.2473578 47.4151713, 9.2473532 47.4150025, 9.2473318 47.4147884, 9.247311 47.414561, 9.2473056 47.4143437, 9.2472936 47.4141753, 9.2473015 47.4141142)",,Sonnenstrasse,,
807198826,,secondary,50,,False,True,52.169000000000004,"LINESTRING (9.2461224 47.4159084, 9.2459814 47.4160531, 9.2457735 47.4162614, 9.245737 47.4162984)",,Bischofszellerstrasse,,
986781322,1,secondary,50,,True,False,17.968,"LINESTRING (9.2461224 47.4159084, 9.2461397 47.4158366, 9.2461408 47.4157834, 9.2461276 47.4157489)",,Bischofszellerstrasse,,
262673248,,secondary,50,,False,True,24.3,"LINESTRING (9.2495035 47.4116865, 9.249404 47.4118944)",470,Herisauerstrasse,,
"[262673248, 255757335]",,secondary,50,,False,False,26.003,"LINESTRING (9.2495035 47.4116865, 9.2495324 47.4116332, 9.2496239 47.4114673)",470,Herisauerstrasse,yes,
"[26573549, 87759067, 385590925, 1022399535]",,"['residential', 'living_street']","['20', '50']",,False,"[False, True]",392.6440000000001,"LINESTRING (9.2495035 47.4116865, 9.2495524 47.4116946, 9.2496417 47.4117093, 9.2501213 47.4117623, 9.2502432 47.4117763, 9.2508551 47.4118422, 9.2513619 47.4119151, 9.2516166 47.4119506, 9.25169 47.4119617, 9.2519105 47.4119951, 9.2520753 47.4120135, 9.2522243 47.4120246, 9.252367 47.4120285, 9.2525045 47.4120273, 9.252612 47.4120288, 9.2527547 47.4120338, 9.2527957 47.4120414, 9.252845 47.4120607, 9.2528877 47.4120953, 9.2529003 47.412135, 9.2529009 47.4121798, 9.2528849 47.4122244, 9.2527476 47.4124938, 9.252575 47.4128464, 9.2525031 47.4130017, 9.2523968 47.4132266)",,"['Stadtbühlstrasse', 'Bahnhofstrasse']",,6
25276848,2,secondary,50,,False,False,160.834,"LINESTRING (9.2459336 47.4154921, 9.245789 47.4154356, 9.245649 47.4153751, 9.2453636 47.4152284, 9.2449862 47.4150416, 9.2445585 47.4148147, 9.2442196 47.4146302)",430,Flawilerstrasse,,
268965139,,residential,40,,False,False,158.44400000000002,"LINESTRING (9.2459336 47.4154921, 9.2459642 47.4154466, 9.2459728 47.4154338, 9.2460447 47.4152137, 9.2461426 47.4149056, 9.2464159 47.4141064)",,Friedeggstrasse,,
986781326,1,secondary,50,,True,False,18.195,"LINESTRING (9.2459336 47.4154921, 9.2460133 47.4154972, 9.2461572 47.4155472)",430,Flawilerstrasse,,
35381440,,residential,30,,False,False,103.507,"LINESTRING (9.2552546 47.4195596, 9.2551775 47.4186302)",,Sonnenbühlstrasse,,
35381440,,residential,30,,False,True,14.745,"LINESTRING (9.2552546 47.4195596, 9.2552625 47.4196921)",,Sonnenbühlstrasse,,
140392178,,residential,,,False,True,129.233,"LINESTRING (9.2552546 47.4195596, 9.2550926 47.4195661, 9.2546045 47.4194608, 9.2536103 47.4192473)",,Parkstrasse,,
35381440,,residential,30,,False,False,79.206,"LINESTRING (9.2551775 47.4186302, 9.2551045 47.4179196)",,Sonnenbühlstrasse,,
35381440,,residential,30,,False,True,103.507,"LINESTRING (9.2551775 47.4186302, 9.2552546 47.4195596)",,Sonnenbühlstrasse,,
35381440,,residential,30,,False,False,14.745,"LINESTRING (9.2552625 47.4196921, 9.2552546 47.4195596)",,Sonnenbühlstrasse,,
35381440,,residential,30,,False,True,19.694,"LINESTRING (9.2552625 47.4196921, 9.2552366 47.4197945, 9.255203 47.4198641)",,Sonnenbühlstrasse,,
741634445,3,primary,50,,False,False,130.338,"LINESTRING (9.2550023 47.4167473, 9.2548533 47.4167476, 9.2547648 47.4167521, 9.2544038 47.4167714, 9.2543225 47.416776, 9.2542276 47.4167802, 9.2541044 47.4167855, 9.2539221 47.4167905, 9.2538709 47.416791, 9.2536355 47.4167904, 9.2533983 47.4167828, 9.2532729 47.4167766)",7,St. Gallerstrasse,,
1008697391,,residential,30,,False,True,130.582,"LINESTRING (9.2550023 47.4167473, 9.2550094 47.416854, 9.2550388 47.4171658, 9.2551045 47.4179196)",,Sonnenbühlstrasse,,
1008697393,2,primary,50,,False,True,16.735,"LINESTRING (9.2550023 47.4167473, 9.2550723 47.4167486, 9.2552245 47.4167538)",7,St. Gallerstrasse,,
41250226,,residential,,,False,True,143.619,"LINESTRING (9.2433833 47.4165251, 9.2433753 47.4167084, 9.2434253 47.4167788, 9.2435294 47.4168635, 9.2435955 47.4169173, 9.2436811 47.416987, 9.2440496 47.4173129, 9.2443217 47.4175288, 9.2443955 47.4175708)",,Fliederstrasse,,
87759057,2,primary,50,,False,True,109.93,"LINESTRING (9.2457778 47.4156546, 9.2456438 47.4156653, 9.2454276 47.4156914, 9.2444653 47.4158369, 9.2443474 47.4158535)",7,Wilerstrasse,,
986781328,1,primary,50,,True,False,20.0,"LINESTRING (9.2457778 47.4156546, 9.2459085 47.4156313, 9.2460373 47.4156165)",7,Wilerstrasse,,
26572421,,residential,50,,False,False,112.459,"LINESTRING (9.2475305 47.4141169, 9.2476187 47.4141038, 9.2483656 47.414101, 9.2488676 47.4140891, 9.2490225 47.4140845)",,Ringstrasse,,
26572421,,residential,50,,False,True,17.602,"LINESTRING (9.2475305 47.4141169, 9.2474435 47.4141017, 9.2473996 47.4141006, 9.2473015 47.4141142)",,Ringstrasse,,
41242346,,unclassified,50,,False,False,142.938,"LINESTRING (9.2475305 47.4141169, 9.247536 47.4141606, 9.2475493 47.4142223, 9.247603 47.414271, 9.2476696 47.4143079, 9.248037 47.4145238, 9.2483681 47.4147348, 9.2484045 47.414758, 9.2486921 47.4149264, 9.2488072 47.4149683, 9.2488704 47.4149766)",,Ilgenstrasse,,
26572421,,residential,50,,False,False,17.602,"LINESTRING (9.2473015 47.4141142, 9.2473996 47.4141006, 9.2474435 47.4141017, 9.2475305 47.4141169)",,Ringstrasse,,
26572421,,residential,50,,False,True,66.901,"LINESTRING (9.2473015 47.4141142, 9.2472259 47.4140987, 9.2467096 47.4141018, 9.2465705 47.4141041, 9.2464159 47.4141064)",,Ringstrasse,,
221919889,,residential,50,,False,True,151.157,"LINESTRING (9.2473015 47.4141142, 9.2472936 47.4141753, 9.2473056 47.4143437, 9.247311 47.414561, 9.2473318 47.4147884, 9.2473532 47.4150025, 9.2473578 47.4151713, 9.2473586 47.4152022, 9.2473666 47.415307, 9.2473769 47.4154168, 9.247382 47.4154717)",,Sonnenstrasse,,
26572421,,residential,50,,False,False,66.901,"LINESTRING (9.2464159 47.4141064, 9.2465705 47.4141041, 9.2467096 47.4141018, 9.2472259 47.4140987, 9.2473015 47.4141142)",,Ringstrasse,,
26572421,,residential,50,,False,True,181.67600000000002,"LINESTRING (9.2464159 47.4141064, 9.2460826 47.4141113, 9.2456299 47.4141234, 9.2455235 47.414136, 9.2453899 47.4141572, 9.2452173 47.4141993, 9.2448266 47.4143308, 9.2447059 47.4143737, 9.2444473 47.4144657, 9.244334 47.4145326, 9.2442196 47.4146302)",,Ringstrasse,,
268965139,,residential,40,,False,True,158.444,"LINESTRING (9.2464159 47.4141064, 9.2461426 47.4149056, 9.2460447 47.4152137, 9.2459728 47.4154338, 9.2459642 47.4154466, 9.2459336 47.4154921)",,Friedeggstrasse,,
450109993,,residential,,,False,True,24.382,"LINESTRING (9.2496063 47.4159159, 9.2494405 47.4161043)",,,,
591795729,2,primary,50,,False,False,69.083,"LINESTRING (9.2496063 47.4159159, 9.2494742 47.4158653, 9.249377 47.4158284, 9.2491231 47.4157262, 9.2489257 47.4156245, 9.2488457 47.4155721)",7,St. Gallerstrasse,,
"[1008187616, 591795729]","['2', '3']",primary,50,,False,True,83.156,"LINESTRING (9.2496063 47.4159159, 9.2498812 47.4160226, 9.2499775 47.4160616, 9.2505203 47.4163343)",7,St. Gallerstrasse,,
450109993,,residential,,,False,False,24.382,"LINESTRING (9.2494405 47.4161043, 9.2496063 47.4159159)",,,,
456215303,,residential,,,False,True,30.83,"LINESTRING (9.2507451 47.4161159, 9.2511383 47.4161939)",,Vorderweg,,
87759007,,residential,50,,False,True,24.329,"LINESTRING (9.2511383 47.4161939, 9.2512265 47.4159834)",,Bahnhofstrasse,,
456215303,,residential,,,False,False,30.83,"LINESTRING (9.2511383 47.4161939, 9.2507451 47.4161159)",,Vorderweg,,
87759007,,residential,50,,False,False,31.29,"LINESTRING (9.2511383 47.4161939, 9.2510702 47.416356, 9.2510232 47.4164643)",,Bahnhofstrasse,,
456215902,,unclassified,,,False,False,29.659,"LINESTRING (9.2513435 47.4165217, 9.2514562 47.4162661)",,,,
591795730,2,primary,50,,False,False,24.942,"LINESTRING (9.2513435 47.4165217, 9.2511725 47.4164946, 9.2510232 47.4164643)",7,St. Gallerstrasse,,
1246586118,2,primary,50,,False,True,77.75699999999999,"LINESTRING (9.2513435 47.4165217, 9.25163 47.4165726, 9.2520455 47.4166455, 9.2523453 47.4166932)",7,St. Gallerstrasse,,
456216005,,unclassified,,,False,True,40.154,"LINESTRING (9.2519762 47.4163473, 9.2514562 47.4162661)",,,,
456215902,,unclassified,,,False,False,26.644,"LINESTRING (9.2514562 47.4162661, 9.2515575 47.4160365)",,,,
456215902,,unclassified,,,False,True,29.659,"LINESTRING (9.2514562 47.4162661, 9.2513435 47.4165217)",,,,
456216005,,unclassified,,,False,False,40.154,"LINESTRING (9.2514562 47.4162661, 9.2519762 47.4163473)",,,,
41250647,,residential,,,False,True,46.22,"LINESTRING (9.25319 47.4153616, 9.2525967 47.4152539)",,Merkurstrasse,,
461346699,,residential,,,False,True,27.839999999999996,"LINESTRING (9.2475085 47.4121168, 9.2475541 47.4121458, 9.2474843 47.4123128, 9.2474682 47.4123455)",,Landsgemeindestrasse,,
41250587,,residential,,,False,False,42.748000000000005,"LINESTRING (9.2474682 47.4123455, 9.2473422 47.412331, 9.2469679 47.4121741)",,Landsgemeindestrasse,,
41250587,,residential,,,False,True,52.687,"LINESTRING (9.2474682 47.4123455, 9.2475836 47.4124417, 9.2480623 47.412574)",,Landsgemeindestrasse,,
461346699,,residential,,,False,False,27.84,"LINESTRING (9.2474682 47.4123455, 9.2474843 47.4123128, 9.2475541 47.4121458, 9.2475085 47.4121168)",,Landsgemeindestrasse,,
591817367,,unclassified,,,False,True,66.929,"LINESTRING (9.2533242 47.4161757, 9.2532729 47.4167766)",,Weinburgstrasse,,
30613487,,residential,,,False,True,65.793,"LINESTRING (9.2533242 47.4161757, 9.2528029 47.4161625, 9.2524526 47.4161344)",,Kirchstrasse,,
765261076,,residential,,,False,False,138.45,"LINESTRING (9.2533242 47.4161757, 9.2535252 47.4161808, 9.2541522 47.4161971, 9.2543447 47.4162, 9.254401 47.4162009, 9.2544789 47.4162031, 9.2551631 47.4162196)",,Kirchstrasse,,
41250647,,residential,,,False,False,76.947,"LINESTRING (9.2506094 47.4148934, 9.2508659 47.4149421, 9.25106 47.4149763, 9.2516044 47.4150516)",,Merkurstrasse,,
41250647,,residential,,,False,True,121.285,"LINESTRING (9.2506094 47.4148934, 9.249594 47.4147021, 9.2494749 47.4146797, 9.2490559 47.4146025)",,Merkurstrasse,,
120396606,,residential,,,False,True,34.720000000000006,"LINESTRING (9.2506094 47.4148934, 9.250607 47.4148334, 9.2506045 47.4147937, 9.2505734 47.4146861, 9.2505504 47.4146276, 9.2505261 47.4145886)",,Friedhofweg,,
172369528,2,primary,50,,False,True,63.767,"LINESTRING (9.2465495 47.415579, 9.2469841 47.4155217, 9.247382 47.4154717)",7,St. Gallerstrasse,,
986781319,1,primary,50,,True,False,19.089,"LINESTRING (9.2465495 47.415579, 9.2464958 47.4156071, 9.2463932 47.4156348, 9.2463376 47.4156692)",7,St. Gallerstrasse,,
262673248,,secondary,50,,False,True,5.26,"LINESTRING (9.2491502 47.4128334, 9.2491437 47.4128805)",470,Herisauerstrasse,,
41250587,,residential,,,False,False,87.074,"LINESTRING (9.2491502 47.4128334, 9.2490973 47.4128312, 9.249031 47.4128237, 9.2489621 47.412811, 9.2480623 47.412574)",,Landsgemeindestrasse,,
262673248,,secondary,50,,False,False,50.293,"LINESTRING (9.2491502 47.4128334, 9.2491643 47.4127156, 9.2492014 47.4125682, 9.249246 47.4123861)",470,Herisauerstrasse,,
41250586,,residential,,,False,True,159.736,"LINESTRING (9.2453537 47.4128463, 9.2452773 47.4127528, 9.2452505 47.4127273, 9.2445951 47.41235, 9.2441762 47.4121372, 9.2441474 47.4120973, 9.2444193 47.4119738, 9.2444768 47.4119369, 9.2445143 47.4119034)",,Fischergüetlistrasse,,
