osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,access,width
23432062,,,Juraweg,residential,30,False,True,200.355,"LINESTRING (7.3036657 47.0746079, 7.3041168 47.0744049, 7.3042747 47.0743349, 7.3046779 47.0741605, 7.3050076 47.0740179, 7.3050616 47.0739928, 7.305172 47.0739399, 7.3052756 47.0738816, 7.305396 47.0738004, 7.3056566 47.0735717, 7.305725 47.0735053)",,,destination,
32448278,,,Fabrikstrasse,residential,30,False,True,163.969,"LINESTRING (7.3036657 47.0746079, 7.3037478 47.0746757, 7.3050308 47.0756329, 7.3051235 47.075698)",,,destination,
"[997898032, 32448249, 480105874]",,,Fabrikstrasse,residential,30,False,False,113.11099999999999,"LINESTRING (7.3036657 47.0746079, 7.302992 47.073994, 7.302885 47.0739353, 7.3028418 47.0739046, 7.3027989 47.073861, 7.3027922 47.0738532, 7.3027481 47.0738093)",,yes,destination,
23542825,,,Zeughausstrasse,residential,30,False,False,144.241,"LINESTRING (7.3027481 47.0738093, 7.3025796 47.0738838, 7.3023891 47.0739737, 7.3022041 47.0740651, 7.3020238 47.0741618, 7.3018511 47.0742628, 7.3017127 47.0743452, 7.3014935 47.0744787, 7.3013856 47.0745587, 7.3012973 47.0746404)",,,,
"[997898032, 32448249, 480105874]",,,Fabrikstrasse,residential,30,False,True,113.11099999999999,"LINESTRING (7.3027481 47.0738093, 7.3027922 47.0738532, 7.3027989 47.073861, 7.3028418 47.0739046, 7.302885 47.0739353, 7.302992 47.073994, 7.3036657 47.0746079)",,yes,destination,
714008825,,,Zeughausstrasse,residential,30,False,True,155.275,"LINESTRING (7.3027481 47.0738093, 7.3031654 47.0736294, 7.3032948 47.0735793, 7.3034339 47.0735288, 7.3035995 47.0734673, 7.3037527 47.0733929, 7.3038973 47.0733276, 7.3040487 47.0732552, 7.3041083 47.0732209, 7.3041624 47.0731885, 7.3042176 47.0731437, 7.3042686 47.0730876, 7.3044109 47.0730104)",,,,
32448250,,,Riedmattweg,residential,30,False,False,89.988,"LINESTRING (7.3004685 47.0708688, 7.3011921 47.0702269)",,,destination,
32448343,,,Kappelenstrasse,residential,30,False,False,43.732,"LINESTRING (7.3004685 47.0708688, 7.3006183 47.0709242, 7.3008029 47.0710161, 7.3009297 47.0711015)",,,,
32448343,,,Kappelenstrasse,residential,30,False,True,131.709,"LINESTRING (7.3004685 47.0708688, 7.3001735 47.0707466, 7.3001104 47.0707108, 7.3000249 47.0706623, 7.2993727 47.0699759)",,,,
32448247,,,Stigliweg,residential,30,False,True,23.04,"LINESTRING (7.3011921 47.0702269, 7.3009545 47.0700975)",,,destination,
32448250,,,Riedmattweg,residential,30,False,True,89.988,"LINESTRING (7.3011921 47.0702269, 7.3004685 47.0708688)",,,destination,
32448247,,,Stigliweg,residential,30,False,False,159.681,"LINESTRING (7.3011921 47.0702269, 7.3014705 47.070377, 7.301778 47.070532, 7.3020541 47.0706709, 7.3021688 47.0707214, 7.3022687 47.0707596, 7.3023584 47.0707909, 7.3029033 47.0709426, 7.3029866 47.0709596)",,,destination,
32448247,,,Stigliweg,residential,30,False,False,23.04,"LINESTRING (7.3009545 47.0700975, 7.3011921 47.0702269)",,,destination,
32448247,,,Stigliweg,residential,30,False,True,159.68099999999998,"LINESTRING (7.3029866 47.0709596, 7.3029033 47.0709426, 7.3023584 47.0707909, 7.3022687 47.0707596, 7.3021688 47.0707214, 7.3020541 47.0706709, 7.301778 47.070532, 7.3014705 47.070377, 7.3011921 47.0702269)",,,destination,
32449042,,,Aarbergstrasse,tertiary,50,False,False,79.465,"LINESTRING (7.3029866 47.0709596, 7.3030179 47.070712, 7.3030266 47.0706089, 7.3030496 47.0704037, 7.3030671 47.0702471)",,,,
32449042,,,Aarbergstrasse,tertiary,50,False,True,116.795,"LINESTRING (7.3029866 47.0709596, 7.3029819 47.0709966, 7.3029457 47.0712782, 7.3029451 47.0712925, 7.3029165 47.0714217, 7.302877 47.0715355, 7.3028625 47.0715747, 7.302854 47.071594, 7.3027763 47.0717733, 7.3027249 47.0718811, 7.3026756 47.0719835)",,,,
23432159,,,Flurweg,residential,30,False,False,215.584,"LINESTRING (7.3001408 47.069648, 7.3002636 47.0696245, 7.3007601 47.0695296, 7.3008247 47.0695138, 7.3011456 47.0694354, 7.3012858 47.0694, 7.3014772 47.069345, 7.3017829 47.0692645, 7.3019756 47.0692218, 7.3020594 47.0691998, 7.3023613 47.0691246, 7.3025993 47.0690571, 7.3027105 47.0690267, 7.3028221 47.0690024)",,,,
32448248,,,Feldegg,residential,30,False,False,132.914,"LINESTRING (7.3001408 47.069648, 7.300064 47.0694688, 7.2999804 47.0692812, 7.2999627 47.0691596, 7.2999506 47.0690326, 7.2998589 47.0687843, 7.2997396 47.0685252, 7.2997011 47.0685012)",,,,
997708405,,,Flurweg,residential,30,False,True,32.351,"LINESTRING (7.3001408 47.069648, 7.2998441 47.0697113, 7.2997299 47.0697261)",,,,
32448248,,,Feldegg,residential,30,False,True,132.914,"LINESTRING (7.2997011 47.0685012, 7.2997396 47.0685252, 7.2998589 47.0687843, 7.2999506 47.0690326, 7.2999627 47.0691596, 7.2999804 47.0692812, 7.300064 47.0694688, 7.3001408 47.069648)",,,,
162286734,,,Feldegg,residential,,False,False,45.018,"LINESTRING (7.2997011 47.0685012, 7.2997441 47.0684453, 7.3002237 47.0683449)",,,,
997708404,,,Flurweg,residential,30,False,True,39.119,"LINESTRING (7.2997299 47.0697261, 7.2995899 47.0697948, 7.2994363 47.0699328, 7.2993727 47.0699759)",,,,
997708405,,,Flurweg,residential,30,False,False,32.351,"LINESTRING (7.2997299 47.0697261, 7.2998441 47.0697113, 7.3001408 47.069648)",,,,
29117230,,,Schulgasse,residential,,False,False,185.11700000000002,"LINESTRING (7.3064325 47.0719804, 7.3063978 47.0720111, 7.306371 47.0720315, 7.30627 47.0720997, 7.3061936 47.0721433, 7.30609 47.0721996, 7.3059956 47.0722456, 7.305931 47.0722737, 7.3058644 47.0723004, 7.3057805 47.0723309, 7.3054673 47.072431, 7.3053194 47.0724882, 7.3052547 47.0725232, 7.3050779 47.0726444, 7.304883 47.0728596, 7.3048003 47.0730263, 7.3047412 47.0731041)",,,,
29117230,,,Schulgasse,residential,,False,True,177.98000000000002,"LINESTRING (7.3064325 47.0719804, 7.3066527 47.0717852, 7.3070501 47.0714493, 7.3073281 47.0712313, 7.3073607 47.0712112, 7.3074193 47.0711821, 7.3075233 47.0711504, 7.3076958 47.0711094, 7.308188 47.070999)",,,,
84067910,,,Kreuzgasse,tertiary,,False,True,106.631,"LINESTRING (7.3064325 47.0719804, 7.3065049 47.0720155, 7.306706 47.0721129, 7.3067914 47.0721542, 7.3069763 47.0722437, 7.3071602 47.0723327, 7.3074779 47.0724843, 7.307534 47.0725028, 7.3075939 47.0725199)",,,,
"[162010928, 162010929]",,,Kreuzgasse,tertiary,,False,False,40.705999999999996,"LINESTRING (7.3064325 47.0719804, 7.3063143 47.0719225, 7.3060686 47.0718156, 7.3059714 47.0717986)",,yes,,
23432165,,,Herrengasse,residential,,False,False,53.146,"LINESTRING (7.3059714 47.0717986, 7.3058468 47.071893, 7.3055012 47.0721534)",,,,
23432165,,,Herrengasse,residential,,False,True,64.947,"LINESTRING (7.3059714 47.0717986, 7.3060802 47.0716774, 7.3061847 47.0715342, 7.3063636 47.0713224, 7.3063926 47.0712902)",,,,
162010918,,,Blumenweg,tertiary,,False,False,170.54500000000002,"LINESTRING (7.3059714 47.0717986, 7.3058188 47.0717664, 7.3055297 47.0716011, 7.3054945 47.071581, 7.3052565 47.071445, 7.3050648 47.0713354, 7.3050196 47.0713096, 7.3049535 47.0712719, 7.3046024 47.0710793, 7.3043709 47.0709529, 7.3042012 47.0708629)",,,,
"[162010928, 162010929]",,,Kreuzgasse,tertiary,,False,True,40.706,"LINESTRING (7.3059714 47.0717986, 7.3060686 47.0718156, 7.3063143 47.0719225, 7.3064325 47.0719804)",,yes,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,False,31.089,"LINESTRING (7.3057532 47.0689912, 7.3060509 47.0691837)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,True,46.074,"LINESTRING (7.3057532 47.0689912, 7.305314 47.0687045)",,,,
162010936,,,Pfrundackerweg,residential,,False,True,136.82,"LINESTRING (7.3057532 47.0689912, 7.3052725 47.0693723, 7.3046048 47.0699408)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,True,18.256,"LINESTRING (7.3062206 47.0693003, 7.3060509 47.0691837)",,,,
162010930,,,Nelkenweg,tertiary,30,False,False,231.486,"LINESTRING (7.3062206 47.0693003, 7.3061353 47.0693654, 7.3055131 47.0698578, 7.3047961 47.0704141, 7.3045569 47.0705955, 7.3042012 47.0708629)",,,yes,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,False,41.109,"LINESTRING (7.3062206 47.0693003, 7.3063126 47.069357, 7.3066095 47.0695581)",,,,
162010936,,,Pfrundackerweg,residential,,False,False,136.82,"LINESTRING (7.3046048 47.0699408, 7.3052725 47.0693723, 7.3057532 47.0689912)",,,,
23432163,,,Tulpenweg,tertiary,30,False,True,245.734,"LINESTRING (7.3030671 47.0702471, 7.3031927 47.0702359, 7.3032703 47.0702217, 7.3033681 47.0701309, 7.3035991 47.0699312, 7.3036242 47.0699069, 7.3037881 47.0697477, 7.3038344 47.069705, 7.3040329 47.0695221, 7.3042915 47.0692933, 7.3045999 47.0690206, 7.3048975 47.068745, 7.3049732 47.0686745, 7.3050953 47.0685682)",,,,
32449042,,,Aarbergstrasse,tertiary,50,False,False,140.25,"LINESTRING (7.3030671 47.0702471, 7.3030783 47.0700832, 7.3030683 47.069909, 7.3030325 47.0696811, 7.3029535 47.0694182, 7.3028974 47.0692469, 7.3028221 47.0690024)",,,,
32449042,,,Aarbergstrasse,tertiary,50,False,True,79.465,"LINESTRING (7.3030671 47.0702471, 7.3030496 47.0704037, 7.3030266 47.0706089, 7.3030179 47.070712, 7.3029866 47.0709596)",,,,
162010918,,,Blumenweg,tertiary,,False,True,110.881,"LINESTRING (7.3030671 47.0702471, 7.303192 47.0702858, 7.303297 47.070333, 7.3034117 47.0704459, 7.3035754 47.0705242, 7.3038174 47.0706609, 7.3042012 47.0708629)",,,,
162010919,,,Herrengasse,residential,,False,True,25.302,"LINESTRING (7.3067867 47.0703457, 7.3070302 47.0705015)",,,,
162010919,,,Herrengasse,residential,,False,False,25.302,"LINESTRING (7.3070302 47.0705015, 7.3067867 47.0703457)",,,,
23432165,,,Herrengasse,residential,,False,False,112.34599999999999,"LINESTRING (7.3070302 47.0705015, 7.307007 47.0705226, 7.306992 47.0705438, 7.3069785 47.0705707, 7.3069728 47.0705968, 7.3069728 47.0706273, 7.3069842 47.070667, 7.3069971 47.0706996, 7.3070107 47.0707324, 7.3070276 47.070779, 7.3070373 47.0708325, 7.3070343 47.0708766, 7.3070294 47.0709054, 7.3070093 47.0709514, 7.3069836 47.0709802, 7.3069467 47.0710066, 7.3069081 47.0710271, 7.3066569 47.0711321, 7.3063926 47.0712902)",,,,
23432165,,,Herrengasse,residential,,False,True,68.649,"LINESTRING (7.3070302 47.0705015, 7.3071174 47.0704344, 7.3073891 47.0702107, 7.3074575 47.0701544, 7.3074965 47.0701165, 7.3075764 47.0700117)",,,,
162010921,,,Herrengasse,residential,,False,True,89.777,"LINESTRING (7.3059571 47.0704778, 7.3058206 47.0705765, 7.3062219 47.0708446, 7.3059574 47.0710705)",,,,
162010918,,,Blumenweg,tertiary,,False,False,110.88100000000001,"LINESTRING (7.3042012 47.0708629, 7.3038174 47.0706609, 7.3035754 47.0705242, 7.3034117 47.0704459, 7.303297 47.070333, 7.303192 47.0702858, 7.3030671 47.0702471)",,,,
162010918,,,Blumenweg,tertiary,,False,True,170.545,"LINESTRING (7.3042012 47.0708629, 7.3043709 47.0709529, 7.3046024 47.0710793, 7.3049535 47.0712719, 7.3050196 47.0713096, 7.3050648 47.0713354, 7.3052565 47.071445, 7.3054945 47.071581, 7.3055297 47.0716011, 7.3058188 47.0717664, 7.3059714 47.0717986)",,,,
162010930,,,Nelkenweg,tertiary,30,False,True,231.48600000000002,"LINESTRING (7.3042012 47.0708629, 7.3045569 47.0705955, 7.3047961 47.0704141, 7.3055131 47.0698578, 7.3061353 47.0693654, 7.3062206 47.0693003)",,,yes,
23432166,,,Herrengasse,residential,,False,False,46.447,"LINESTRING (7.3059574 47.0710705, 7.3054843 47.0708047)",,,,
23432166,,,Herrengasse,residential,,False,True,41.026,"LINESTRING (7.3059574 47.0710705, 7.3063926 47.0712902)",,,,
162010921,,,Herrengasse,residential,,False,False,89.777,"LINESTRING (7.3059574 47.0710705, 7.3062219 47.0708446, 7.3058206 47.0705765, 7.3059571 47.0704778)",,,,
"[162010920, 997113057]",,,Herrengasse,residential,30,False,True,148.455,"LINESTRING (7.3040099 47.0712869, 7.3052402 47.0720018, 7.3055012 47.0721534)",,,,
162010945,,,Aarbergstrasse,residential,,False,True,52.35,"LINESTRING (7.3035222 47.0721544, 7.3034357 47.072223, 7.3030846 47.0725188)",,,,
32935237,,,Aarbergstrasse,tertiary,30,False,False,45.533,"LINESTRING (7.3030846 47.0725188, 7.3030636 47.072509, 7.3027498 47.0723631, 7.3027074 47.0723434, 7.3025838 47.0722924)",,,,
32935237,,,Aarbergstrasse,tertiary,30,False,True,114.80900000000001,"LINESTRING (7.3030846 47.0725188, 7.3033206 47.072627, 7.3035556 47.0727283, 7.3037251 47.0727939, 7.3039215 47.0728668, 7.30415 47.0729448, 7.3042435 47.0729755, 7.3042869 47.0729878, 7.3044109 47.0730104)",,,,
162010945,,,Aarbergstrasse,residential,,False,False,52.35,"LINESTRING (7.3030846 47.0725188, 7.3034357 47.072223, 7.3035222 47.0721544)",,,,
162010937,,,Schwanengasse,residential,,False,True,65.255,"LINESTRING (7.306532 47.0727708, 7.3070836 47.0730672, 7.3072253 47.0731164)",,,,
162010937,,,Schwanengasse,residential,,False,False,65.255,"LINESTRING (7.3072253 47.0731164, 7.3070836 47.0730672, 7.306532 47.0727708)",,,,
259481822,,6;22,Hauptstrasse,primary,30,False,False,84.898,"LINESTRING (7.3072253 47.0731164, 7.307176 47.0731873, 7.307125 47.0732616, 7.3070719 47.0733319, 7.3069495 47.0734913, 7.306754 47.0737268, 7.3066934 47.0737877)",,,,
259481822,,6;22,Hauptstrasse,primary,30,False,True,71.96900000000001,"LINESTRING (7.3072253 47.0731164, 7.3073274 47.0729551, 7.3074643 47.0727337, 7.3075183 47.0726505, 7.3075492 47.0725968, 7.3075939 47.0725199)",,,,
28835645,,,Rainweg,residential,30,False,False,86.15599999999999,"LINESTRING (7.3090129 47.072676, 7.309602 47.0724432, 7.3096315 47.0724322, 7.3098952 47.0723326, 7.3099866 47.0722782)",,,,
28835645,,,Rainweg,residential,30,False,True,42.487,"LINESTRING (7.3090129 47.072676, 7.3087183 47.0728071, 7.3086494 47.0728544, 7.3085942 47.0729202)",,,,
162050751,,,Knospenweg,residential,,False,True,129.96,"LINESTRING (7.3090129 47.072676, 7.3090793 47.0727477, 7.3101969 47.0735195)",,,,
162050751,,,Knospenweg,residential,,False,False,129.96,"LINESTRING (7.3101969 47.0735195, 7.3090793 47.0727477, 7.3090129 47.072676)",,,,
"[162050785, 162156571]",,,"['Wiesenweg', 'Stockhornweg']",residential,,False,True,100.089,"LINESTRING (7.3115475 47.0738767, 7.3111367 47.0740458, 7.3109992 47.0741093, 7.310815 47.0741904, 7.3104517 47.0743783)",,,,
28835652,,,Oberfeldweg,residential,30,False,False,35.288000000000004,"LINESTRING (7.3106984 47.0746475, 7.3105036 47.0744319, 7.3104517 47.0743783)",,,,
28835652,,,Oberfeldweg,residential,30,False,True,60.707,"LINESTRING (7.3106984 47.0746475, 7.3110695 47.0750452, 7.311121 47.0751112)",,,,
162050761,,,Baumgartenweg,residential,,False,True,147.791,"LINESTRING (7.3106984 47.0746475, 7.3106001 47.0746776, 7.3102304 47.0749102, 7.3092316 47.0755191)",,,,
22997700,,,Rosengasse,residential,30,False,False,78.668,"LINESTRING (7.3084713 47.075037, 7.3092316 47.0755191)",,,,
22997700,,,Rosengasse,residential,30,False,True,17.363,"LINESTRING (7.3084713 47.075037, 7.3082915 47.0749401)",,,,
162050781,,,Gartenweg,residential,,False,False,163.69,"LINESTRING (7.3084713 47.075037, 7.309172 47.0744986, 7.3094347 47.0742949, 7.3098387 47.0739836, 7.3099031 47.0739342)",,,,
28835652,,,Oberfeldweg,residential,30,False,False,38.33,"LINESTRING (7.3113343 47.0754238, 7.3111849 47.0752068, 7.311121 47.0751112)",,,,
162050763,1,,Unterer Zelgweg,residential,,False,True,109.395,"LINESTRING (7.3113343 47.0754238, 7.3112526 47.0754585, 7.3102434 47.0760065, 7.3102031 47.0760345)",,,,
22997700,,,Rosengasse,residential,30,False,True,78.668,"LINESTRING (7.3092316 47.0755191, 7.3084713 47.075037)",,,,
"[1182823092, 22997700]",,,Rosengasse,residential,30,False,False,46.172,"LINESTRING (7.3092316 47.0755191, 7.3094602 47.0756726, 7.3094795 47.0756812, 7.3097018 47.0757802)",,,,
162050761,,,Baumgartenweg,residential,,False,False,147.791,"LINESTRING (7.3092316 47.0755191, 7.3102304 47.0749102, 7.3106001 47.0746776, 7.3106984 47.0746475)",,,,
41627923,,,Rosengasse,residential,30,False,True,16.855,"LINESTRING (7.3098809 47.0758702, 7.3097018 47.0757802)",,,,4
41627923,,,Rosengasse,residential,30,False,False,30.621000000000002,"LINESTRING (7.3098809 47.0758702, 7.310006 47.0759183, 7.3102031 47.0760345)",,,,4
41627923,,,Rosengasse,residential,30,False,True,30.621000000000002,"LINESTRING (7.3102031 47.0760345, 7.310006 47.0759183, 7.3098809 47.0758702)",,,,4
162050763,1,,Unterer Zelgweg,residential,,False,False,109.395,"LINESTRING (7.3102031 47.0760345, 7.3102434 47.0760065, 7.3112526 47.0754585, 7.3113343 47.0754238)",,,,
162162311,,,Kirchenfeldrain,residential,30,False,False,34.457,"LINESTRING (7.306233 47.0676742, 7.3060879 47.0679679)",,,,
162162311,,,Kirchenfeldrain,residential,30,False,True,34.457,"LINESTRING (7.3060879 47.0679679, 7.306233 47.0676742)",,,,
162162311,,,Kirchenfeldrain,residential,30,False,False,100.969,"LINESTRING (7.3060879 47.0679679, 7.305916 47.0681745, 7.3056885 47.0683949, 7.305314 47.0687045)",,,,
162162314,,,Lerchenweg,residential,30,False,True,199.62699999999998,"LINESTRING (7.3060879 47.0679679, 7.3064165 47.0681194, 7.3068361 47.068357, 7.3066591 47.0684982, 7.3068563 47.0686256, 7.3060509 47.0691837)",,,,
84067913,,,Friedhofweg,tertiary,30,False,True,158.563,"LINESTRING (7.3085521 47.0680233, 7.3081543 47.0688219, 7.308187 47.0690214, 7.3082399 47.0690889, 7.3084122 47.0692464, 7.308462 47.06935)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,False,46.074,"LINESTRING (7.305314 47.0687045, 7.3057532 47.0689912)",,,,
162162311,,,Kirchenfeldrain,residential,30,False,True,100.969,"LINESTRING (7.305314 47.0687045, 7.3056885 47.0683949, 7.305916 47.0681745, 7.3060879 47.0679679)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,True,22.461,"LINESTRING (7.305314 47.0687045, 7.3052017 47.0686387, 7.3050953 47.0685682)",,,,
"[162162313, 997437646]",,,Lerchenweg,residential,30,False,True,119.09300000000002,"LINESTRING (7.3070434 47.0687426, 7.3072477 47.0688871, 7.3073127 47.0689331, 7.3077506 47.0692428, 7.3081341 47.0695141)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,False,18.256,"LINESTRING (7.3060509 47.0691837, 7.3062206 47.0693003)",,,,
334196315,2,22,Kirchenfeldstrasse,primary,50,False,True,31.089,"LINESTRING (7.3060509 47.0691837, 7.3057532 47.0689912)",,,,
162162314,,,Lerchenweg,residential,30,False,False,199.627,"LINESTRING (7.3060509 47.0691837, 7.3068563 47.0686256, 7.3066591 47.0684982, 7.3068361 47.068357, 7.3064165 47.0681194, 7.3060879 47.0679679)",,,,
162286734,,,Feldegg,residential,,False,True,45.018,"LINESTRING (7.3002237 47.0683449, 7.2997441 47.0684453, 7.2997011 47.0685012)",,,,
32448343,,,Kappelenstrasse,residential,30,False,False,165.63400000000001,"LINESTRING (7.3009297 47.0711015, 7.301529 47.071419, 7.3015973 47.0714567, 7.3019415 47.0716633, 7.302024 47.0717115, 7.3021812 47.0717922, 7.302381 47.0718999, 7.3024304 47.0719221, 7.3024845 47.0719389, 7.3025198 47.071949, 7.3026756 47.0719835)",,,,
32448343,,,Kappelenstrasse,residential,30,False,True,43.732,"LINESTRING (7.3009297 47.0711015, 7.3008029 47.0710161, 7.3006183 47.0709242, 7.3004685 47.0708688)",,,,
162286731,,,Breitackerweg,residential,,False,True,93.053,"LINESTRING (7.3009297 47.0711015, 7.3008847 47.0711353, 7.3002815 47.0718115)",,,,
162286731,,,Breitackerweg,residential,,False,False,93.053,"LINESTRING (7.3002815 47.0718115, 7.3008847 47.0711353, 7.3009297 47.0711015)",,,,
162286836,,,Spinsmattweg,unclassified,30,False,True,99.14599999999999,"LINESTRING (7.2996336 47.0720409, 7.300331 47.0723408, 7.3006925 47.0725002, 7.3007376 47.0725201)",,,,
162286837,,,Spinsmattweg,unclassified,,False,True,50.54,"LINESTRING (7.3010107 47.0721298, 7.3010349 47.0721573, 7.3010389 47.0721875, 7.3010228 47.0722231, 7.3007376 47.0725201)",,,,
162286836,,,Spinsmattweg,unclassified,30,False,False,99.146,"LINESTRING (7.3007376 47.0725201, 7.3006925 47.0725002, 7.300331 47.0723408, 7.2996336 47.0720409)",,,,
162286836,,,Spinsmattweg,unclassified,30,False,True,69.543,"LINESTRING (7.3007376 47.0725201, 7.3008317 47.0725624, 7.3009937 47.0726351, 7.3015042 47.0728644)",,,,
162286837,,,Spinsmattweg,unclassified,,False,False,50.54,"LINESTRING (7.3007376 47.0725201, 7.3010228 47.0722231, 7.3010389 47.0721875, 7.3010349 47.0721573, 7.3010107 47.0721298)",,,,
162286836,,,Spinsmattweg,unclassified,30,False,False,69.54299999999999,"LINESTRING (7.3015042 47.0728644, 7.3009937 47.0726351, 7.3008317 47.0725624, 7.3007376 47.0725201)",,,,
"[23542824, 1182828995]",,,Beundengasse,unclassified,30,False,False,125.355,"LINESTRING (7.3015042 47.0728644, 7.3013441 47.0729543, 7.3010144 47.0730625, 7.3007255 47.0731574, 7.3000369 47.0733781)",,,,
1182828995,,,Beundengasse,unclassified,30,False,True,92.40600000000002,"LINESTRING (7.3015042 47.0728644, 7.30159 47.0727994, 7.3016548 47.0727497, 7.3017267 47.0726957, 7.3020866 47.072403, 7.3021633 47.0723534, 7.3022203 47.0723222, 7.3022568 47.0723077, 7.302298 47.0722947, 7.3023555 47.0722828)",,,,
162286733,,,Dürrematteweg,residential,30,False,True,137.466,"LINESTRING (7.2987022 47.0729591, 7.2987472 47.0729545, 7.2990416 47.0729548, 7.2992652 47.0729274, 7.2994336 47.0728973, 7.2995877 47.0728458, 7.2998816 47.0731741, 7.2999962 47.0733138, 7.3000369 47.0733781)",,,,
23542824,,,Beundengasse,unclassified,30,False,False,99.554,"LINESTRING (7.3000369 47.0733781, 7.299787 47.0734334, 7.2994961 47.0734718, 7.298938 47.0734963, 7.2987782 47.0735147, 7.2987441 47.0735163)",,,,
"[23542824, 1182828995]",,,Beundengasse,unclassified,30,False,True,125.35499999999999,"LINESTRING (7.3000369 47.0733781, 7.3007255 47.0731574, 7.3010144 47.0730625, 7.3013441 47.0729543, 7.3015042 47.0728644)",,,,
162286733,,,Dürrematteweg,residential,30,False,False,137.466,"LINESTRING (7.3000369 47.0733781, 7.2999962 47.0733138, 7.2998816 47.0731741, 7.2995877 47.0728458, 7.2994336 47.0728973, 7.2992652 47.0729274, 7.2990416 47.0729548, 7.2987472 47.0729545, 7.2987022 47.0729591)",,,,
226753679,,,Zeughausstrasse,residential,30,False,True,169.97999999999996,"LINESTRING (7.3000369 47.0733781, 7.3007042 47.0740759, 7.3007566 47.0741284, 7.3010216 47.0743937, 7.3011704 47.0745428, 7.3012191 47.0745915, 7.3012471 47.074611, 7.3012973 47.0746404)",,,,
501433559,1,,Bahnhofstrasse,living_street,20,True,False,14.699,"LINESTRING (7.3064215 47.074586, 7.3062715 47.0745021)",,,,
"[23432064, 163130477]",,,Bahnhofstrasse,living_street,20,True,False,186.06299999999996,"LINESTRING (7.3064215 47.074586, 7.3063997 47.0746795, 7.3063339 47.0749536, 7.3063043 47.0750761, 7.306261 47.0752569, 7.3062517 47.0752957, 7.3062446 47.0753259, 7.3061573 47.0757267, 7.3061154 47.075913, 7.3060874 47.076044, 7.3060377 47.0762387)",,,,
170097692,,,Mattenweg,residential,,False,False,115.08399999999999,"LINESTRING (7.3036862 47.0754462, 7.3042201 47.0758175, 7.3046633 47.0761299, 7.3047673 47.076169)",,,,
199480461,,,Leuernweg,residential,,False,False,35.729,"LINESTRING (7.3101877 47.0709357, 7.3102232 47.0710013, 7.3103532 47.0712366)",,,,
199480461,,,Leuernweg,residential,,False,False,47.607,"LINESTRING (7.3103532 47.0712366, 7.3105334 47.0714221, 7.3107343 47.0715757)",,,,
199480461,,,Leuernweg,residential,,False,True,35.729,"LINESTRING (7.3103532 47.0712366, 7.3102232 47.0710013, 7.3101877 47.0709357)",,,,
199480902,,,Leuernweg,residential,,False,True,68.111,"LINESTRING (7.3103532 47.0712366, 7.3103141 47.0712611, 7.3101461 47.071397, 7.3100576 47.0715533, 7.3098203 47.0717186)",,,,
199480461,,,Leuernweg,residential,,False,False,19.677,"LINESTRING (7.3107343 47.0715757, 7.3108984 47.0717129)",,,,
199480901,,,Leuernweg,residential,,False,True,30.217,"LINESTRING (7.3107343 47.0715757, 7.3110457 47.0714058)",,,,
199480461,,,Leuernweg,residential,,False,True,47.607,"LINESTRING (7.3107343 47.0715757, 7.3105334 47.0714221, 7.3103532 47.0712366)",,,,
199480902,,,Leuernweg,residential,,False,False,68.111,"LINESTRING (7.3098203 47.0717186, 7.3100576 47.0715533, 7.3101461 47.071397, 7.3103141 47.0712611, 7.3103532 47.0712366)",,,,
199480901,,,Leuernweg,residential,,False,False,30.217,"LINESTRING (7.3110457 47.0714058, 7.3107343 47.0715757)",,,,
29117230,,,Schulgasse,residential,,False,True,185.11700000000005,"LINESTRING (7.3047412 47.0731041, 7.3048003 47.0730263, 7.304883 47.0728596, 7.3050779 47.0726444, 7.3052547 47.0725232, 7.3053194 47.0724882, 7.3054673 47.072431, 7.3057805 47.0723309, 7.3058644 47.0723004, 7.305931 47.0722737, 7.3059956 47.0722456, 7.30609 47.0721996, 7.3061936 47.0721433, 7.30627 47.0720997, 7.306371 47.0720315, 7.3063978 47.0720111, 7.3064325 47.0719804)",,,,
"[714008826, 211689635, 32935236]",,,Aarbergstrasse,tertiary,30,False,False,27.104,"LINESTRING (7.3047412 47.0731041, 7.3046292 47.0730722, 7.3046106 47.0730679, 7.30446 47.0730256, 7.3044109 47.0730104)",,yes,,
211689635,,,Aarbergstrasse,tertiary,30,False,True,87.237,"LINESTRING (7.3047412 47.0731041, 7.3051472 47.0732317, 7.3052624 47.0732753, 7.3053603 47.0733183, 7.305725 47.0735053)",,,,
259481822,,6;22,Hauptstrasse,primary,30,False,True,84.898,"LINESTRING (7.3066934 47.0737877, 7.306754 47.0737268, 7.3069495 47.0734913, 7.3070719 47.0733319, 7.307125 47.0732616, 7.307176 47.0731873, 7.3072253 47.0731164)",,,,
501433560,,6;22,Hauptstrasse,primary,30,False,False,22.011,"LINESTRING (7.3066934 47.0737877, 7.306614 47.0738815, 7.3065989 47.0739194, 7.3065849 47.0739689)",,,,
