osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,bridge,access,width
121542775,,,Römerweg,residential,30,False,False,46.501,,"LINESTRING (8.1843941 47.3902205, 8.1843683 47.390338, 8.1843823 47.3903917, 8.1844523 47.390462, 8.1845846 47.3905947)",,,
"[286269457, 50437167]",,,Keltenweg,residential,30,False,False,194.18,,"LINESTRING (8.1845846 47.3905947, 8.1845173 47.3906393, 8.1844639 47.3906548, 8.1832675 47.3907222, 8.1832029 47.3907127, 8.1831634 47.3906881, 8.1830895 47.3905593, 8.183119 47.3904968, 8.1831823 47.3903577, 8.1833272 47.3900392, 8.1833562 47.3899754)",,delivery,
"[45975811, 45975812, 121542775]",,,Römerweg,residential,30,False,False,116.982,,"LINESTRING (8.1845846 47.3905947, 8.1848903 47.3908245, 8.1849483 47.390913, 8.1849825 47.3910227, 8.1850119 47.3911621, 8.1850558 47.3914424, 8.185069 47.3915532)",yes,,
121542775,,,Römerweg,residential,30,False,True,46.501000000000005,,"LINESTRING (8.1845846 47.3905947, 8.1844523 47.390462, 8.1843823 47.3903917, 8.1843683 47.390338, 8.1843941 47.3902205)",,,
"[286269457, 50437167]",,,Keltenweg,residential,30,False,True,194.18,,"LINESTRING (8.1833562 47.3899754, 8.1833272 47.3900392, 8.1831823 47.3903577, 8.183119 47.3904968, 8.1830895 47.3905593, 8.1831634 47.3906881, 8.1832029 47.3907127, 8.1832675 47.3907222, 8.1844639 47.3906548, 8.1845173 47.3906393, 8.1845846 47.3905947)",,delivery,
"[776338041, 776338042, 776338039]","['2', '3']",1,Hendschikerstrasse,primary,50,False,False,71.68299999999999,,"LINESTRING (8.1833562 47.3899754, 8.1836208 47.3900198, 8.1837815 47.3900503, 8.1840366 47.390076, 8.1842912 47.3900831)",,,
"[776338042, 127101407]","['4', '3']",1,Hendschikerstrasse,primary,50,False,True,48.899,,"LINESTRING (8.1833562 47.3899754, 8.1833192 47.3899681, 8.1832922 47.3899628, 8.1830434 47.3899066, 8.1828915 47.3898816, 8.1827285 47.3898676)",,,
"[776338036, 41925229]",2,1,Hendschikerstrasse,primary,50,False,True,174.38599999999997,,"LINESTRING (8.1876084 47.3900737, 8.1870322 47.3900719, 8.1868892 47.3900715, 8.1863672 47.3900695, 8.1863357 47.3900694, 8.1860473 47.390069, 8.1854108 47.3900682, 8.1852919 47.3900682)",,,
"[53151426, 96561836, 51359877]",,,Marktmattenstrasse,residential,30,False,False,106.601,,"LINESTRING (8.1757893 47.3889404, 8.175812 47.3889753, 8.1758541 47.38904, 8.1758736 47.3890699, 8.1758969 47.3892366, 8.17591 47.3893307, 8.1760267 47.389365, 8.1763944 47.3893454, 8.1766089 47.3893352, 8.1766492 47.3893369, 8.1767173 47.3893427)",yes,,
"[96561841, 96561829, 42969374]",,,Bahnhofstrasse,residential,50,False,True,105.07300000000001,,"LINESTRING (8.1757893 47.3889404, 8.1758923 47.3888951, 8.1762432 47.3887384, 8.176305 47.3887106, 8.1765362 47.3886063, 8.1766004 47.3885774, 8.1769219 47.388434, 8.176954 47.3884197)",yes,,
53151455,,,Brättligäu,residential,20,False,False,41.283,,"LINESTRING (8.1811047 47.3864739, 8.1811743 47.3864851, 8.1812599 47.3865064, 8.1813433 47.3865272, 8.1814016 47.3865549, 8.1814463 47.386593, 8.181531 47.3866798)",,,
327827693,,,Stadtgässli,residential,20,False,False,103.565,,"LINESTRING (8.1811047 47.3864739, 8.1812279 47.3861499, 8.1812452 47.3860926, 8.1812729 47.3860014, 8.1813427 47.3858292, 8.1813457 47.3857407, 8.1813563 47.3856015, 8.1813533 47.3855628)",,,
"[33549081, 327827693]",,,"['Metzgplatz', 'Stadtgässli']",residential,20,False,True,69.392,,"LINESTRING (8.1811047 47.3864739, 8.1810959 47.3864951, 8.1809674 47.3867771, 8.1809403 47.3868734, 8.1808258 47.3869149, 8.1806551 47.3869506)",,,
60199965,,,Mühleweg,residential,30,False,True,51.615,,"LINESTRING (8.1779087 47.3857711, 8.1778848 47.386235)",,,
60199965,,,Mühleweg,residential,30,False,False,80.399,,"LINESTRING (8.1779087 47.3857711, 8.1779155 47.3856793, 8.1779221 47.3855894, 8.1779114 47.3854241, 8.1778149 47.3852803, 8.1777884 47.3852505, 8.1777835 47.385245, 8.1777375 47.3851933, 8.1775978 47.3851259)",,,
60199971,,,Scheunenweg,residential,30,False,False,118.23500000000001,,"LINESTRING (8.1779087 47.3857711, 8.1778334 47.3857704, 8.1771646 47.3857638, 8.1763383 47.3857639)",,,
60199965,,,Mühleweg,residential,30,False,False,74.52799999999999,,"LINESTRING (8.1775978 47.3851259, 8.177333 47.3851228, 8.1772898 47.3850755, 8.1772784 47.3849979, 8.1774491 47.3849294, 8.1775332 47.3850722, 8.1775978 47.3851259)",,,
60199965,,,Mühleweg,residential,30,False,True,74.52799999999999,,"LINESTRING (8.1775978 47.3851259, 8.1775332 47.3850722, 8.1774491 47.3849294, 8.1772784 47.3849979, 8.1772898 47.3850755, 8.177333 47.3851228, 8.1775978 47.3851259)",,,
60199965,,,Mühleweg,residential,30,False,True,80.399,,"LINESTRING (8.1775978 47.3851259, 8.1777375 47.3851933, 8.1777835 47.385245, 8.1777884 47.3852505, 8.1778149 47.3852803, 8.1779114 47.3854241, 8.1779221 47.3855894, 8.1779155 47.3856793, 8.1779087 47.3857711)",,,
25617074,,,Bachstrasse,residential,30,False,True,54.368,,"LINESTRING (8.1763383 47.3857639, 8.1763521 47.3861339, 8.1763602 47.3862526)",,,
60199971,,,Scheunenweg,residential,30,False,True,118.235,,"LINESTRING (8.1763383 47.3857639, 8.1771646 47.3857638, 8.1778334 47.3857704, 8.1779087 47.3857711)",,,
60341556,,,Tannengutweg,residential,30,False,True,29.9,,"LINESTRING (8.1853246 47.3896513, 8.1857191 47.3896825)",,,
60341556,,,Tannengutweg,residential,30,False,False,277.624,,"LINESTRING (8.1853246 47.3896513, 8.1839945 47.3895485, 8.1838605 47.3895705, 8.1838131 47.3895907, 8.1837808 47.3896246, 8.1837485 47.389708, 8.1837625 47.3897613, 8.1838018 47.3898077, 8.1838492 47.3898482, 8.1839143 47.3898734, 8.1840819 47.3898893, 8.1846218 47.3899237, 8.1850198 47.3899302, 8.1851056 47.3899148, 8.1851624 47.3898823, 8.1852495 47.3898147, 8.1853246 47.3896513)",,,
60341556,,,Tannengutweg,residential,30,False,True,277.624,,"LINESTRING (8.1853246 47.3896513, 8.1852495 47.3898147, 8.1851624 47.3898823, 8.1851056 47.3899148, 8.1850198 47.3899302, 8.1846218 47.3899237, 8.1840819 47.3898893, 8.1839143 47.3898734, 8.1838492 47.3898482, 8.1838018 47.3898077, 8.1837625 47.3897613, 8.1837485 47.389708, 8.1837808 47.3896246, 8.1838131 47.3895907, 8.1838605 47.3895705, 8.1839945 47.3895485, 8.1853246 47.3896513)",,,
61595040,,,Hintere Kirchgasse,living_street,20,False,False,18.226,,"LINESTRING (8.1790817 47.3876387, 8.1791662 47.3877923)",,,
198246550,,,Torgasse,living_street,20,False,False,14.248,,"LINESTRING (8.1790817 47.3876387, 8.1792562 47.3875891)",,,
61595041,,,Torgasse,living_street,20,False,False,35.394999999999996,,"LINESTRING (8.1790817 47.3876387, 8.1786965 47.3876966, 8.178622 47.387688)",,,
86445380,,,Hintere Kirchgasse,living_street,20,False,False,42.727000000000004,,"LINESTRING (8.1790817 47.3876387, 8.1790119 47.3874031, 8.1790131 47.3873862, 8.1790278 47.3873746, 8.179172 47.3873202)",,,
61595049,,,Eisengasse,residential,30,False,False,58.105999999999995,,"LINESTRING (8.1796899 47.3877232, 8.1797437 47.3877161, 8.1804473 47.3876226)",,,
53151455,,,Brättligäu,residential,20,False,False,24.065,,"LINESTRING (8.181531 47.3866798, 8.1815804 47.3867268, 8.1816311 47.3867526, 8.1816873 47.3867661, 8.1817442 47.3867754, 8.1817961 47.3867822)",,,
53151455,,,Brättligäu,residential,20,False,True,41.28300000000001,,"LINESTRING (8.181531 47.3866798, 8.1814463 47.386593, 8.1814016 47.3865549, 8.1813433 47.3865272, 8.1812599 47.3865064, 8.1811743 47.3864851, 8.1811047 47.3864739)",,,
61595045,,,Metzgplatz,residential,20,False,True,31.308,,"LINESTRING (8.181531 47.3866798, 8.1814098 47.3867554, 8.1812951 47.3869066)",,,
61595053,,,,residential,,False,True,30.684,,"LINESTRING (8.1804473 47.3876226, 8.1805919 47.3878806)",,,
61595049,,,Eisengasse,residential,30,False,True,58.105999999999995,,"LINESTRING (8.1804473 47.3876226, 8.1797437 47.3877161, 8.1796899 47.3877232)",,,
285520205,,,Eisengasse,residential,30,True,False,75.499,,"LINESTRING (8.1804473 47.3876226, 8.1809778 47.3875081, 8.1810504 47.3874805, 8.1811375 47.3874473, 8.1813455 47.3873385)",,,
50144406,,,Promenade,living_street,20,True,False,63.763,,"LINESTRING (8.1805919 47.3878806, 8.1813745 47.3876613)",,,
61595053,,,,residential,,False,False,30.684,,"LINESTRING (8.1805919 47.3878806, 8.1804473 47.3876226)",,,
86445383,,,Oberer Scheunenweg,residential,30,False,False,103.83000000000001,,"LINESTRING (8.1796636 47.3872569, 8.1796324 47.3871914, 8.1796776 47.3871174, 8.1798144 47.387047, 8.1801929 47.3869157, 8.1802112 47.3869094, 8.1804841 47.3868473, 8.1805458 47.3868502, 8.1806018 47.3868728, 8.1806551 47.3869506)",,,
86449434,,,Kirchgasse,living_street,20,False,True,20.776,,"LINESTRING (8.1798508 47.3880679, 8.1797633 47.3878907)",,,
50144406,,,Promenade,living_street,20,True,False,59.55199999999999,,"LINESTRING (8.1798508 47.3880679, 8.1800369 47.3880209, 8.1805919 47.3878806)",,,
127101410,,,Kirchgasse,living_street,20,False,True,28.301000000000002,,"LINESTRING (8.1798508 47.3880679, 8.1799095 47.3881956, 8.1799667 47.38831)",,,
33549033,,,Schlossgasse,residential,30,False,False,59.127,,"LINESTRING (8.1836028 47.3851911, 8.1832214 47.3851893, 8.182951 47.3851928, 8.1828175 47.3851936)",,,
33549033,,,Schlossgasse,residential,30,False,True,38.655,,"LINESTRING (8.1836028 47.3851911, 8.1839877 47.3851935, 8.1841145 47.3851793)",,,
198408336,,,Burghalde,residential,,False,True,100.453,,"LINESTRING (8.1836028 47.3851911, 8.1836031 47.3852627, 8.1833997 47.3853406, 8.1832514 47.3853977, 8.1829334 47.3855008, 8.1826935 47.3855791, 8.1826029 47.3856152, 8.1825165 47.3856496)",,,4
33549033,,,Schlossgasse,residential,30,False,False,57.502,,"LINESTRING (8.1828175 47.3851936, 8.1827439 47.3851996, 8.1826542 47.3852261, 8.1825632 47.3852717, 8.182508 47.3853097, 8.1824764 47.3853565, 8.1824552 47.3854032, 8.1824426 47.3854517, 8.182442 47.3855118, 8.1824502 47.3855726)",,,
33549033,,,Schlossgasse,residential,30,False,True,59.126999999999995,,"LINESTRING (8.1828175 47.3851936, 8.182951 47.3851928, 8.1832214 47.3851893, 8.1836028 47.3851911)",,,
104694948,,,Martha Ringier-Strasse,residential,,False,False,149.86700000000002,,"LINESTRING (8.1828175 47.3851936, 8.1828016 47.3850971, 8.1827275 47.3846478, 8.1827146 47.3845697, 8.1826591 47.3842226, 8.1826545 47.3841937, 8.1826333 47.3841288, 8.1826158 47.3838537)",,,
394665582,,,Promenade,residential,30,False,False,23.993000000000002,,"LINESTRING (8.1813745 47.3876613, 8.1814424 47.3876398, 8.1815785 47.3876017, 8.1816173 47.3875954, 8.1816442 47.3875924, 8.1816735 47.387593)",,,
"[273585472, 53151426, 273585471]",,,Marktmattenstrasse,residential,30,False,False,361.23199999999997,,"LINESTRING (8.1767173 47.3893427, 8.176871 47.3893858, 8.176963 47.3894274, 8.1770918 47.3895291, 8.1772395 47.3896455, 8.1772745 47.3896732, 8.1773579 47.3897389, 8.1774606 47.3897926, 8.177592 47.3898331, 8.1776191 47.3898357, 8.1777181 47.3898454, 8.1780295 47.38984, 8.1782238 47.3898366, 8.1783421 47.3898217, 8.1784184 47.3897921, 8.1784487 47.3897803, 8.1785385 47.3897178, 8.1785892 47.3896447, 8.17861 47.389555, 8.1785892 47.3894837, 8.1785385 47.3894044, 8.1784552 47.3893463, 8.178359 47.3893129, 8.1781026 47.3892728, 8.1775757 47.3892002, 8.1773664 47.389172, 8.1769332 47.389113, 8.1768794 47.3891076, 8.1768245 47.3891185, 8.1767898 47.3891502, 8.1767404 47.3892662, 8.1767173 47.3893427)",,,
"[273585472, 53151426, 273585471]",,,Marktmattenstrasse,residential,30,False,True,361.232,,"LINESTRING (8.1767173 47.3893427, 8.1767404 47.3892662, 8.1767898 47.3891502, 8.1768245 47.3891185, 8.1768794 47.3891076, 8.1769332 47.389113, 8.1773664 47.389172, 8.1775757 47.3892002, 8.1781026 47.3892728, 8.178359 47.3893129, 8.1784552 47.3893463, 8.1785385 47.3894044, 8.1785892 47.3894837, 8.17861 47.389555, 8.1785892 47.3896447, 8.1785385 47.3897178, 8.1784487 47.3897803, 8.1784184 47.3897921, 8.1783421 47.3898217, 8.1782238 47.3898366, 8.1780295 47.38984, 8.1777181 47.3898454, 8.1776191 47.3898357, 8.177592 47.3898331, 8.1774606 47.3897926, 8.1773579 47.3897389, 8.1772745 47.3896732, 8.1772395 47.3896455, 8.1770918 47.3895291, 8.176963 47.3894274, 8.176871 47.3893858, 8.1767173 47.3893427)",,,
"[53151426, 96561836, 51359877]",,,Marktmattenstrasse,residential,30,False,True,106.601,,"LINESTRING (8.1767173 47.3893427, 8.1766492 47.3893369, 8.1766089 47.3893352, 8.1763944 47.3893454, 8.1760267 47.389365, 8.17591 47.3893307, 8.1758969 47.3892366, 8.1758736 47.3890699, 8.1758541 47.38904, 8.175812 47.3889753, 8.1757893 47.3889404)",yes,,
"[24863986, 278688391]",,,Werkhofstrasse,residential,,False,True,83.57500000000002,,"LINESTRING (8.1790022 47.3906114, 8.1789854 47.3906705, 8.1789462 47.390811, 8.1788697 47.3910849, 8.1788367 47.3912266, 8.1788324 47.3913528)",,,
"[24863986, 278688391]",,,Werkhofstrasse,residential,,False,False,83.57499999999999,,"LINESTRING (8.1788324 47.3913528, 8.1788367 47.3912266, 8.1788697 47.3910849, 8.1789462 47.390811, 8.1789854 47.3906705, 8.1790022 47.3906114)",,,
167641366,,,Merkurstrasse,residential,,False,False,129.873,,"LINESTRING (8.1788324 47.3913528, 8.1798603 47.3914534, 8.1799155 47.3914588, 8.1804424 47.3914922, 8.1804881 47.3914918, 8.1805441 47.3914913)",,,
167641366,,,Merkurstrasse,residential,,False,True,129.873,,"LINESTRING (8.1805441 47.3914913, 8.1804881 47.3914918, 8.1804424 47.3914922, 8.1799155 47.3914588, 8.1798603 47.3914534, 8.1788324 47.3913528)",,,
"[782711504, 108327169, 245678252]","['2', '3']",26,Niederlenzerstrasse,primary,50,False,False,194.89499999999998,,"LINESTRING (8.1805441 47.3914913, 8.1805413 47.3913562, 8.1805395 47.3908526, 8.1805362 47.3904428, 8.1805301 47.3903576, 8.1805279 47.389893, 8.1805284 47.3898163, 8.180529 47.3897387)",,,
394665582,,,Promenade,residential,30,False,True,23.993000000000002,,"LINESTRING (8.1816735 47.387593, 8.1816442 47.3875924, 8.1816173 47.3875954, 8.1815785 47.3876017, 8.1814424 47.3876398, 8.1813745 47.3876613)",,,
605051939,,,Kronenplatz,tertiary,30,False,False,24.744,,"LINESTRING (8.1816735 47.387593, 8.1816673 47.3877774, 8.1816708 47.3878154)",,,
"[776429682, 394665580, 271582677]",,,"['Brättligäu', 'Kronenplatz']",tertiary,30,False,"[False, True]",92.414,,"LINESTRING (8.1816735 47.387593, 8.181681 47.3875639, 8.1816914 47.3875357, 8.1817073 47.3875103, 8.1817617 47.3874426, 8.1817951 47.3873889, 8.1818094 47.3873518, 8.181818 47.3873215, 8.1818245 47.3872817, 8.1818274 47.3872466, 8.1818299 47.3871336, 8.1818192 47.3870002, 8.181808 47.386902, 8.1817961 47.3867822)",,,
271582717,,,Poststrasse,living_street,20,False,True,10.135,,"LINESTRING (8.1786475 47.3877775, 8.178622 47.387688)",,,
41925231,,,Poststrasse,living_street,20,False,False,148.79500000000002,,"LINESTRING (8.1786475 47.3877775, 8.1786719 47.3878725, 8.178673 47.3878769, 8.1786798 47.3879033, 8.1786922 47.3879514, 8.1787271 47.3880875, 8.1787576 47.3882, 8.1788113 47.3882872, 8.1788837 47.3883362, 8.178965 47.3883652, 8.1790387 47.3883737, 8.1790937 47.3883694, 8.1791823 47.3883604, 8.17925 47.3883536, 8.1793574 47.3883437, 8.179578 47.388322, 8.1796495 47.388315, 8.1799667 47.38831)",,,
"[139505801, 284039607]",,,Bahnhofstrasse,living_street,20,False,True,52.422000000000004,,"LINESTRING (8.1786475 47.3877775, 8.1783879 47.3878105, 8.1783029 47.3878222, 8.1782363 47.3878314, 8.1781621 47.3878494, 8.1780915 47.3878686, 8.1780368 47.3878843, 8.1779817 47.3879052)",,,
42825357,,,Römerweg,residential,,False,True,14.873,,"LINESTRING (8.1850321 47.3916846, 8.185069 47.3915532)",,,
168734651,,,Schützenmatte,residential,,False,True,186.28799999999998,,"LINESTRING (8.1850321 47.3916846, 8.1849673 47.3917237, 8.1848952 47.3917415, 8.1848702 47.3917477, 8.183653 47.3917691, 8.1835578 47.3917541, 8.183366 47.3916801, 8.1832853 47.3916535, 8.1831729 47.3916165, 8.1830139 47.391578, 8.1829047 47.3915778, 8.1826491 47.3915798)",,,
168734651,,,Schützenmatte,residential,,False,False,186.28799999999998,,"LINESTRING (8.1826491 47.3915798, 8.1829047 47.3915778, 8.1830139 47.391578, 8.1831729 47.3916165, 8.1832853 47.3916535, 8.183366 47.3916801, 8.1835578 47.3917541, 8.183653 47.3917691, 8.1848702 47.3917477, 8.1848952 47.3917415, 8.1849673 47.3917237, 8.1850321 47.3916846)",,,
"[286266016, 51086398, 278688351]",,,Im Boll,residential,,False,"[False, True]",58.719,,"LINESTRING (8.1826491 47.3915798, 8.1826467 47.3913891, 8.1826645 47.391198, 8.1826745 47.3911522, 8.1827102 47.3910556)",,,
192450007,,,Waschhausgraben,living_street,20,False,True,60.785,,"LINESTRING (8.1779616 47.3873589, 8.1779612 47.3874044, 8.1779597 47.3875783, 8.1779653 47.3876968, 8.1779817 47.3879052)",,,
192450007,,,Waschhausgraben,living_street,20,False,False,60.785,,"LINESTRING (8.1779817 47.3879052, 8.1779653 47.3876968, 8.1779597 47.3875783, 8.1779612 47.3874044, 8.1779616 47.3873589)",,,
"[139505801, 284039607]",,,Bahnhofstrasse,living_street,20,False,False,52.422,,"LINESTRING (8.1779817 47.3879052, 8.1780368 47.3878843, 8.1780915 47.3878686, 8.1781621 47.3878494, 8.1782363 47.3878314, 8.1783029 47.3878222, 8.1783879 47.3878105, 8.1786475 47.3877775)",,,
"[1246151557, 1188418150, 41925232, 33549149, 127681981]",3,,Bahnhofstrasse,"['living_street', 'residential']",20,False,"[False, True]",96.231,,"LINESTRING (8.1779817 47.3879052, 8.1778388 47.3879757, 8.177693 47.3880495, 8.1775947 47.3880963, 8.1774944 47.3881462, 8.1770922 47.3883461, 8.176954 47.3884197)",,,
198246550,,,Torgasse,living_street,20,False,True,14.248,,"LINESTRING (8.1792562 47.3875891, 8.1790817 47.3876387)",,,
104694948,,,Martha Ringier-Strasse,residential,,False,True,149.867,,"LINESTRING (8.1826158 47.3838537, 8.1826333 47.3841288, 8.1826545 47.3841937, 8.1826591 47.3842226, 8.1827146 47.3845697, 8.1827275 47.3846478, 8.1828016 47.3850971, 8.1828175 47.3851936)",,,
198408483,,,Wiesenweg,residential,30,False,True,96.563,,"LINESTRING (8.1875215 47.3906551, 8.1875192 47.3906859, 8.1874566 47.3915224)",,delivery,
"[50437163, 223046206]",,,Othmarsingerstrasse,residential,30,False,True,240.59000000000006,,"LINESTRING (8.1875215 47.3906551, 8.1868445 47.3905728, 8.186758 47.3905634, 8.1866947 47.3905553, 8.1865482 47.3905367, 8.186407 47.3905188, 8.1862523 47.3904991, 8.1856852 47.390422, 8.1853968 47.3903828, 8.1853447 47.3903757, 8.184989 47.3903273, 8.1846801 47.390284, 8.1844938 47.3902509, 8.1844399 47.3902357, 8.1843941 47.3902205)",,delivery,
198408483,,,Wiesenweg,residential,30,False,False,96.563,,"LINESTRING (8.1874566 47.3915224, 8.1875192 47.3906859, 8.1875215 47.3906551)",,delivery,
33549030,,,Schlossgasse,unclassified,,False,False,109.679,,"LINESTRING (8.1852934 47.3857552, 8.184951 47.3856144, 8.1848563 47.3855592, 8.1845991 47.3854168, 8.1843903 47.3853018, 8.1841604 47.3851997, 8.1841145 47.3851793)",,,
33549030,,,Schlossgasse,unclassified,,False,True,202.63099999999997,,"LINESTRING (8.1852934 47.3857552, 8.1854316 47.385812, 8.1857921 47.3859398, 8.1860619 47.386049, 8.1861332 47.3860817, 8.1863085 47.3862482, 8.1864585 47.3864157, 8.1865505 47.3865184, 8.1866379 47.3866159, 8.1868392 47.3868812, 8.186904 47.3870593, 8.1869247 47.3871073)",,,
33545399,,,Blumenrain,residential,,True,False,87.968,,"LINESTRING (8.1795184 47.3852749, 8.1793711 47.3844901)",,destination,
"[239852156, 671291294, 671291295]",,,Blumenrain,residential,,False,False,42.923,,"LINESTRING (8.1795184 47.3852749, 8.1795306 47.3853448, 8.1795403 47.3854132, 8.1795515 47.38545, 8.1795814 47.3855228, 8.1796165 47.3855884, 8.1796281 47.38561, 8.1796494 47.3856484)",,,
389397670,3,1,Bleicherain,primary,50,False,False,32.476,,"LINESTRING (8.1755465 47.3863637, 8.1757636 47.3863384, 8.1758015 47.386334, 8.1759716 47.3863141)",,,
86445380,,,Hintere Kirchgasse,living_street,20,False,True,42.727000000000004,,"LINESTRING (8.179172 47.3873202, 8.1790278 47.3873746, 8.1790131 47.3873862, 8.1790119 47.3874031, 8.1790817 47.3876387)",,,
61595040,,,Hintere Kirchgasse,living_street,20,False,True,18.226,,"LINESTRING (8.1791662 47.3877923, 8.1790817 47.3876387)",,,
285499787,,,Hintere Kirchgasse,living_street,20,True,False,53.49300000000001,,"LINESTRING (8.1791662 47.3877923, 8.1791889 47.3878221, 8.1792204 47.387845, 8.1793756 47.3878957, 8.1793939 47.3879071, 8.1794215 47.3879387, 8.1794358 47.3879484, 8.1794565 47.3879535, 8.1794773 47.3879527, 8.1797633 47.3878907)",,,
"[286266016, 51086398, 278688351]",,,Im Boll,residential,,False,"[False, True]",58.71900000000001,,"LINESTRING (8.1827102 47.3910556, 8.1826745 47.3911522, 8.1826645 47.391198, 8.1826467 47.3913891, 8.1826491 47.3915798)",,,
392803150,,,Ammerswilerstrasse,residential,,False,False,65.698,,"LINESTRING (8.1815624 47.3846401, 8.1812848 47.3846559, 8.1807511 47.3846889, 8.1806932 47.3846925)",,,
26137276,,,Ammerswilerstrasse,tertiary,50,False,True,23.707,,"LINESTRING (8.1806932 47.3846925, 8.1806677 47.38448)",,,
26137276,,,Ammerswilerstrasse,tertiary,50,False,False,92.55600000000001,,"LINESTRING (8.1806932 47.3846925, 8.1806987 47.3847532, 8.1807043 47.3848151, 8.1807351 47.3850745, 8.1807345 47.3852117, 8.180732 47.3853387, 8.180712 47.3855233)",,,
392803150,,,Ammerswilerstrasse,residential,,False,True,65.69800000000001,,"LINESTRING (8.1806932 47.3846925, 8.1807511 47.3846889, 8.1812848 47.3846559, 8.1815624 47.3846401)",,,
50144504,,,Wedekindrain,residential,30,False,False,73.002,,"LINESTRING (8.1859164 47.3890475, 8.1858973 47.3891592, 8.1858624 47.3893681, 8.1858228 47.3895503, 8.1857191 47.3896825)",,,
"[271582723, 60341539]",,,Steinbrüchliweg,residential,30,False,False,335.36899999999997,,"LINESTRING (8.1859164 47.3890475, 8.1854799 47.389042, 8.1851236 47.3890184, 8.1846047 47.3889522, 8.1842701 47.3888962, 8.1835164 47.3887718, 8.1833448 47.3887163, 8.1831352 47.3885917, 8.1830787 47.3885553, 8.1830131 47.3885063, 8.1829145 47.388454, 8.1827974 47.3884157, 8.1826236 47.3883934, 8.1819268 47.388329, 8.181828 47.3883103, 8.1817138 47.3882697)",,yes,
495176409,,,Ammerswilerstrasse,residential,,False,False,31.678,,"LINESTRING (8.1810615 47.3842025, 8.1806408 47.3841975)",,,
495176409,,,Ammerswilerstrasse,residential,,False,True,31.678,,"LINESTRING (8.1806408 47.3841975, 8.1810615 47.3842025)",,,
26137276,,,Ammerswilerstrasse,tertiary,50,False,False,31.478,,"LINESTRING (8.1806408 47.3841975, 8.1806467 47.3842692, 8.1806569 47.3843717, 8.1806677 47.38448)",,,
26137276,,,Ammerswilerstrasse,tertiary,50,False,True,74.698,,"LINESTRING (8.1806408 47.3841975, 8.1806278 47.3840821, 8.1806253 47.3840519, 8.1806217 47.384008, 8.1806025 47.3837747, 8.1805892 47.3835267)",,,
"[50144409, 168105358]",,,Sandweg,"['residential', 'living_street']","['20', '30']",True,False,118.99600000000001,,"LINESTRING (8.1814101 47.3878765, 8.1811966 47.3879595, 8.1811249 47.3879803, 8.1805988 47.3881331, 8.1803861 47.3881926, 8.1802929 47.3882187, 8.1802245 47.3882379, 8.1801315 47.3882639, 8.1800161 47.388297, 8.1799667 47.38831)",,,
394665585,,,Sandweg,residential,30,False,True,20.849,,"LINESTRING (8.1814101 47.3878765, 8.1814925 47.3878496, 8.1815946 47.3878275, 8.1816708 47.3878154)",,,
