osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge,tunnel
40121502,2,Hagavägen,tertiary,40,,False,True,128.248,"LINESTRING (15.425052 60.4880311, 15.4248909 60.4881139, 15.4241351 60.4884927, 15.4237122 60.4887061, 15.4235856 60.488771, 15.4234851 60.4888231, 15.4234167 60.4888565)",,,
34079022,,Sturegränd,residential,30,,False,False,115.077,"LINESTRING (15.4264947 60.4875683, 15.4267324 60.4876754, 15.4275962 60.4880638, 15.4280462 60.4882661)",,,
33725593,,Engelbrektsgatan,residential,40,,False,False,145.33,"LINESTRING (15.4289079 60.4897866, 15.428573 60.4896315, 15.4269749 60.4888913)",,,
13859408,,Läroverksgatan,residential,30,,False,False,93.718,"LINESTRING (15.4160924 60.4892498, 15.4175354 60.4897027)",,,
13859408,,Läroverksgatan,residential,30,,False,True,94.04,"LINESTRING (15.4160924 60.4892498, 15.4146324 60.4888048)",,,
13859408,,Läroverksgatan,residential,30,,False,False,94.04,"LINESTRING (15.4146324 60.4888048, 15.4160924 60.4892498)",,,
"[38621404, 25259836]",,Thenstedtsgatan,residential,30,,False,True,93.56899999999999,"LINESTRING (15.4146324 60.4888048, 15.4155106 60.4882433, 15.4157105 60.4881544)",,,
39338400,,Tyrarondellen,tertiary,40,roundabout,True,False,17.946,"LINESTRING (15.4291642 60.4864658, 15.4291097 60.4864837, 15.4290461 60.4864916, 15.4289809 60.4864886, 15.4289215 60.486475, 15.4288747 60.4864524)",,,
39338400,,Tyrarondellen,tertiary,40,roundabout,True,False,18.021,"LINESTRING (15.4288747 60.4864524, 15.4288459 60.4864233, 15.4288386 60.4863911, 15.4288537 60.4863595, 15.4288894 60.4863323, 15.4289417 60.4863126)",,,
"[40121504, 40121502]",2,Hagavägen,tertiary,40,,False,True,94.175,"LINESTRING (15.4288747 60.4864524, 15.4287219 60.4865038, 15.4285165 60.4865635, 15.4275912 60.4868394, 15.427408 60.486894)",,,
39338400,,Tyrarondellen,tertiary,40,roundabout,True,False,15.808999999999997,"LINESTRING (15.4289417 60.4863126, 15.4289962 60.4863033, 15.4290539 60.4863023, 15.4291095 60.4863098, 15.4291582 60.4863251, 15.4291956 60.4863468)",,,
189294488,2,Jussi Björlings väg,tertiary,40,,False,True,236.631,"LINESTRING (15.4289417 60.4863126, 15.4288605 60.4862415, 15.4281857 60.4857275, 15.4273367 60.4850879, 15.4267574 60.4847047, 15.4265095 60.4845561)",,,
39338400,,Tyrarondellen,tertiary,40,roundabout,True,False,14.369,"LINESTRING (15.4291956 60.4863468, 15.4292201 60.4863767, 15.4292228 60.486409, 15.4292034 60.4864399, 15.4291642 60.4864658)",,,
"[34743881, 39338401, 34743882]",2,"['Hagavägen', 'Centralbron']",tertiary,40,,False,"[False, True]",44.364,"LINESTRING (15.4291956 60.4863468, 15.4292531 60.4863298, 15.4298096 60.4861585, 15.4298819 60.486135)",,yes,
39338402,1,Ovanbrorondellen,tertiary,40,roundabout,True,False,14.556000000000001,"LINESTRING (15.4301211 60.4861637, 15.4300572 60.4861728, 15.4299909 60.4861706, 15.4299301 60.4861575, 15.4298819 60.486135)",,,
39338404,2,Ovanbrogatan,tertiary,40,,False,False,135.79,"LINESTRING (15.4301211 60.4861637, 15.4301722 60.4862052, 15.4304067 60.4863872, 15.431448 60.4871952)",,,
"[34743881, 34743882, 39338401]",2,"['Hagavägen', 'Centralbron']",tertiary,40,,False,"[False, True]",44.364,"LINESTRING (15.4298819 60.486135, 15.4298096 60.4861585, 15.4292531 60.4863298, 15.4291956 60.4863468)",,yes,
39338402,1,Ovanbrorondellen,tertiary,40,roundabout,True,False,16.705,"LINESTRING (15.4298819 60.486135, 15.4298537 60.4861083, 15.4298439 60.4860787, 15.4298535 60.486049, 15.4298814 60.4860223, 15.4299248 60.4860012)",,,
39338402,1,Ovanbrorondellen,tertiary,40,roundabout,True,False,8.757,"LINESTRING (15.4299248 60.4860012, 15.4299721 60.4859891, 15.4300243 60.4859838, 15.4300774 60.4859858)",,,
177268719,2,Ovanbrogatan,tertiary,40,,False,True,235.939,"LINESTRING (15.4299248 60.4860012, 15.42984 60.4859395, 15.4294143 60.485606, 15.4285239 60.4849084, 15.4279473 60.4844567, 15.4277873 60.4843356, 15.4276318 60.4842052)",,,
39338402,1,Ovanbrorondellen,tertiary,40,roundabout,True,False,17.221,"LINESTRING (15.4302032 60.486031, 15.4302253 60.48606, 15.4302274 60.4860909, 15.430209 60.4861206, 15.4301723 60.4861457, 15.4301211 60.4861637)",,,
43172284,2,Kupolenrondellen,trunk,60,roundabout,True,False,15.061,"LINESTRING (15.4158734 60.4818395, 15.4157786 60.4817798, 15.4157087 60.4817311)",,,
34074752,1,Vattenparksrondellen,residential,40,roundabout,True,False,10.75,"LINESTRING (15.4144791 60.4824344, 15.4145163 60.4824582, 15.4145389 60.4824862, 15.4145444 60.4825226)",,,
"[40433756, 1214910469]","['1', '2']",Georg Karlssons gata,residential,40,,True,False,107.279,"LINESTRING (15.4144791 60.4824344, 15.4146135 60.4824302, 15.4147337 60.4824111, 15.4148588 60.4823832, 15.4149931 60.4823371, 15.4152895 60.4822249, 15.4156019 60.4820909, 15.415751 60.4820187, 15.4158177 60.481979, 15.4158492 60.481953, 15.4158724 60.4819051, 15.4158734 60.4818395)",,,
25259774,,Röda vägen,tertiary,40,,False,False,83.372,"LINESTRING (15.4198454 60.4895071, 15.421011 60.4898954, 15.4211149 60.4899197)",,,
25259774,,Röda vägen,tertiary,40,,False,True,96.62899999999999,"LINESTRING (15.4198454 60.4895071, 15.4185383 60.4890704, 15.4183854 60.4890193)",,,
43447086,,Tägtvägen,residential,30,,False,True,83.708,"LINESTRING (15.4198454 60.4895071, 15.4197481 60.4895743, 15.4189583 60.4901201)",,,
282600142,,Tägtvägen,residential,30,,False,False,79.479,"LINESTRING (15.4198454 60.4895071, 15.4199165 60.4894629, 15.4202292 60.4892682, 15.4207115 60.4889339)",,,
43447086,,Tägtvägen,residential,30,,False,False,83.708,"LINESTRING (15.4189583 60.4901201, 15.4197481 60.4895743, 15.4198454 60.4895071)",,,
121292609,,,residential,30,,False,True,90.751,"LINESTRING (15.4189583 60.4901201, 15.4180473 60.4898264, 15.417575 60.4896709)",,,
"[33103737, 33103789]",,"['Tångringsgatan', 'Parkgatan']",residential,30,,False,"[False, True]",152.78799999999998,"LINESTRING (15.4250874 60.4896265, 15.4254173 60.4897634, 15.4258852 60.4895014, 15.4259683 60.4894549, 15.4265801 60.4891107, 15.4268603 60.4889555, 15.4269749 60.4888913)",,,
33103789,,Tångringsgatan,residential,30,,False,True,125.40599999999999,"LINESTRING (15.4250874 60.4896265, 15.4249637 60.489572, 15.424611 60.4894168, 15.4238572 60.4890849, 15.42351 60.4889024, 15.4234167 60.4888565)",,,
47076528,1,Tågrondellen,tertiary,40,roundabout,True,False,22.415,"LINESTRING (15.4280942 60.4829189, 15.4280494 60.4829129, 15.4280098 60.482901, 15.4279783 60.4828841, 15.4279575 60.4828637, 15.4279488 60.4828365, 15.4279588 60.4828094, 15.4279863 60.4827855, 15.4280284 60.4827674)",,,
8873699,,Ovanbrogatan,tertiary,40,,True,False,71.41799999999999,"LINESTRING (15.4280284 60.4827674, 15.427986 60.4826843, 15.4278605 60.4824462, 15.4278285 60.4823895, 15.4277216 60.4822229, 15.427632 60.4821598)",,,
47076528,1,Tågrondellen,tertiary,40,roundabout,True,False,6.521000000000001,"LINESTRING (15.4280284 60.4827674, 15.4280644 60.4827592, 15.4281034 60.4827555, 15.428143 60.4827564)",,,
282600142,,Tägtvägen,residential,30,,False,True,79.479,"LINESTRING (15.4207115 60.4889339, 15.4202292 60.4892682, 15.4199165 60.4894629, 15.4198454 60.4895071)",,,
47076528,1,Tågrondellen,tertiary,40,roundabout,True,False,7.835000000000001,"LINESTRING (15.4282271 60.4828986, 15.4281874 60.4829116, 15.4281419 60.4829186, 15.4280942 60.4829189)",,,
177268720,1,Ovanbrogatan,tertiary,40,,True,False,149.871,"LINESTRING (15.4282271 60.4828986, 15.4282312 60.4829908, 15.4282059 60.4832246, 15.4281094 60.4834334, 15.4278841 60.4837557, 15.4277392 60.4839988, 15.4276318 60.4842052)",,,
43447054,,Nävgatan,residential,30,,False,True,4.148,"LINESTRING (15.417575 60.4896709, 15.4175354 60.4897027)",,,
43447054,,Nävgatan,residential,30,,False,False,84.971,"LINESTRING (15.417575 60.4896709, 15.4182966 60.4890893, 15.4183854 60.4890193)",,,
121292609,,,residential,30,,False,False,90.751,"LINESTRING (15.417575 60.4896709, 15.4180473 60.4898264, 15.4189583 60.4901201)",,,
1240991625,1,Bussrondellen,tertiary,40,roundabout,True,False,9.853,"LINESTRING (15.4278635 60.4820315, 15.4278742 60.482053, 15.4278748 60.4820751, 15.4278651 60.4820968, 15.4278458 60.4821168)",,,
"[1240991632, 177268477]",1,Bussrondellen,tertiary,40,roundabout,True,False,17.526,"LINESTRING (15.427632 60.4821598, 15.4275784 60.4821492, 15.4275334 60.4821313, 15.4275008 60.4821078, 15.427485 60.4820851, 15.4274811 60.4820611, 15.4274892 60.4820373)",,,
177268795,,Tunagatan,tertiary,40,,True,False,19.424999999999997,"LINESTRING (15.4276705 60.4819681, 15.427843 60.4818897, 15.4279297 60.4818489)",,,
1240991629,1,Bussrondellen,tertiary,40,roundabout,True,False,13.530999999999999,"LINESTRING (15.4276705 60.4819681, 15.4277318 60.4819716, 15.4277879 60.4819843, 15.4278333 60.482005, 15.4278635 60.4820315)",,,
177268718,,Ovanbrogatan,tertiary,40,,True,False,73.47,"LINESTRING (15.4278458 60.4821168, 15.4278349 60.4821987, 15.4280718 60.4826669, 15.428143 60.4827564)",,,
1240991628,1,Bussrondellen,tertiary,40,roundabout,True,False,13.458000000000002,"LINESTRING (15.4278458 60.4821168, 15.4278056 60.4821396, 15.427753 60.4821553, 15.4276932 60.4821623, 15.427632 60.4821598)",,,
47076528,1,Tågrondellen,tertiary,40,roundabout,True,False,20.419000000000004,"LINESTRING (15.428143 60.4827564, 15.4281976 60.4827659, 15.4282423 60.482784, 15.4282717 60.4828085, 15.4282821 60.4828325, 15.4282776 60.4828569, 15.4282587 60.4828796, 15.4282271 60.4828986)",,,
1198407428,2,Tunagatan,residential,40,,False,False,9.342,"LINESTRING (15.4282715 60.4814594, 15.4284418 60.4814552)",,,
967902904,3,Jussi Björlings väg,tertiary,40,,True,False,23.627,"LINESTRING (15.4236341 60.4839582, 15.4232114 60.483916)",,,
"[189294488, 967902903]","['2', '4']",Jussi Björlings väg,tertiary,40,,False,False,59.004,"LINESTRING (15.4236341 60.4839582, 15.42369 60.4839666, 15.4242638 60.484053, 15.4246648 60.4841122)",,,
862438711,3,,trunk,60,,True,False,88.65400000000001,"LINESTRING (15.4188856 60.4830028, 15.4191363 60.4830806, 15.4194726 60.4831752, 15.4199461 60.4832923, 15.4203222 60.4833662)",50,,
154535900,2,Tjärnavägen,trunk,60,,True,False,53.09,"LINESTRING (15.4213811 60.4842516, 15.4214351 60.4842041, 15.4215793 60.484073, 15.421625 60.4840039, 15.4216524 60.4839445, 15.4216499 60.4838887, 15.4216313 60.4838047)",E 16;70,,
212656968,1,,trunk_link,60,,True,False,107.80199999999999,"LINESTRING (15.4213811 60.4842516, 15.4214725 60.4840594, 15.4214913 60.4840006, 15.4214931 60.4839474, 15.4214838 60.4838942, 15.4214575 60.4838531, 15.4214036 60.4838025, 15.4213218 60.4837556, 15.4212333 60.483712, 15.4210824 60.4836607, 15.4205837 60.4835031)",,,
241577889,,Byrondellen,residential,40,roundabout,True,False,8.838000000000001,"LINESTRING (15.4307504 60.4821681, 15.4307873 60.482201, 15.430768 60.4822418)",,,
177268794,2,Tunagatan,residential,40,,False,True,99.422,"LINESTRING (15.4306066 60.4821762, 15.4305718 60.4821511, 15.4302409 60.4820011, 15.4298491 60.4818236, 15.4294758 60.4816549, 15.4292929 60.4815607)",,,
241577889,,Byrondellen,residential,40,roundabout,True,False,8.416,"LINESTRING (15.4306066 60.4821762, 15.4306764 60.4821595, 15.4307504 60.4821681)",,,
9602972,,Bygatan,residential,40,,False,True,75.81,"LINESTRING (15.4306277 60.4822462, 15.4297819 60.4827858)",,,
241577889,,Byrondellen,residential,40,roundabout,True,False,8.489,"LINESTRING (15.4306277 60.4822462, 15.4305889 60.4822149, 15.4306066 60.4821762)",,,
241577889,,Byrondellen,residential,40,roundabout,True,False,8.143,"LINESTRING (15.430768 60.4822418, 15.4306939 60.482256, 15.4306277 60.4822462)",,,
211037946,1,,trunk_link,60,,True,False,68.81700000000001,"LINESTRING (15.4185904 60.4824701, 15.4185391 60.4825075, 15.418467 60.4825562, 15.4184452 60.4826347, 15.4184666 60.4826968, 15.418523 60.4827642, 15.4186517 60.4828594, 15.4188856 60.4830028)",,,
10787877,2,Kupolenrondellen,trunk,60,roundabout,True,False,33.766,"LINESTRING (15.4164898 60.4815102, 15.4165526 60.4815437, 15.4166232 60.4815915, 15.4166761 60.4816505, 15.4167004 60.4816844, 15.4167163 60.481734, 15.4167216 60.4817822)",,,
39338402,1,Ovanbrorondellen,tertiary,40,roundabout,True,False,8.754999999999999,"LINESTRING (15.4300774 60.4859858, 15.4301274 60.4859948, 15.4301704 60.4860103, 15.4302032 60.486031)",,,
1240991633,1,Ovanbrogatan,tertiary,40,,True,False,19.108,"LINESTRING (15.4273858 60.4818457, 15.4276223 60.481972)",,,
482626748,1,,tertiary_link,40,,True,False,31.585,"LINESTRING (15.4273858 60.4818457, 15.4275334 60.4818824, 15.4276578 60.4818874, 15.4277707 60.4818814, 15.4278455 60.4818702, 15.4279297 60.4818489)",,,
1240991630,1,Bussrondellen,tertiary,40,roundabout,True,False,2.676,"LINESTRING (15.4276223 60.481972, 15.4276705 60.4819681)",,,
482626750,1,Ovanbrogatan,tertiary,40,,True,False,73.613,"LINESTRING (15.4274892 60.4820373, 15.4267561 60.4814825)",,,
1240991631,1,Bussrondellen,tertiary,40,roundabout,True,False,10.698,"LINESTRING (15.4274892 60.4820373, 15.4275089 60.4820153, 15.4275389 60.4819964, 15.4275775 60.4819816, 15.4276223 60.481972)",,,
482626749,,Ovanbrogatan,tertiary,40,,True,False,53.115,"LINESTRING (15.4267561 60.4814825, 15.4273858 60.4818457)",,,
177268795,,Tunagatan,tertiary,40,,True,False,48.519,"LINESTRING (15.4279297 60.4818489, 15.4281011 60.4817382, 15.4281969 60.4816641, 15.4282426 60.4815938, 15.4282662 60.481526, 15.4282715 60.4814594)",,,
34074752,1,Vattenparksrondellen,residential,40,roundabout,True,False,12.175999999999998,"LINESTRING (15.4145444 60.4825226, 15.4145254 60.4825579, 15.4144839 60.4825881, 15.4144246 60.48261)",,,
189294487,1,,trunk_link,40,,True,False,103.41699999999999,"LINESTRING (15.4232114 60.483916, 15.4226601 60.4838805, 15.4225416 60.483883, 15.4224449 60.483896, 15.4223387 60.4839284, 15.4222156 60.4839826, 15.4219999 60.4840819, 15.4216416 60.4842728)",,,
189294489,2,Jussi Björlings väg,tertiary,40,,True,False,47.902,"LINESTRING (15.4232114 60.483916, 15.4228438 60.4838336, 15.4227 60.4838038, 15.4226164 60.483792, 15.4225146 60.4837863, 15.4223895 60.4837876)",,,
33103737,,Parkgatan,residential,30,,False,False,91.39599999999999,"LINESTRING (15.4280462 60.4882661, 15.4279415 60.4883242, 15.4271183 60.4887676, 15.4270057 60.4888495, 15.4269749 60.4888913)",,,
"[33103737, 33103745]",2,"['Vasagatan', 'Parkgatan']",residential,30,,False,"[False, True]",217.026,"LINESTRING (15.4280462 60.4882661, 15.4288242 60.4878674, 15.4291354 60.4877079, 15.4283331 60.4873299, 15.4279323 60.487141, 15.4275413 60.4869568, 15.427408 60.486894)",,,
34079022,,Sturegränd,residential,30,,False,True,115.07699999999998,"LINESTRING (15.4280462 60.4882661, 15.4275962 60.4880638, 15.4267324 60.4876754, 15.4264947 60.4875683)",,,
