osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,bridge,junction
40868753,False,,residential,True,47.303,"LINESTRING (-24.5005782 14.8942624, -24.5007083 14.893856)",,,,
40868754,False,,residential,True,43.564,"LINESTRING (-24.5005782 14.8942624, -24.5002285 14.8940642)",,,,
40868753,False,,residential,False,70.082,"LINESTRING (-24.5005782 14.8942624, -24.5005411 14.8943557, -24.5004819 14.8945357, -24.5004765 14.8945998, -24.5004042 14.894805, -24.5003809 14.894861)",,,,
77252569,False,,residential,True,149.192,"LINESTRING (-24.4971011 14.8986754, -24.4971664 14.8986157, -24.497234 14.8985469, -24.4977249 14.8980755, -24.4981457 14.8978)",,Rua Achada Pato,,
194466089,True,EN1-FG-01,primary,False,47.928,"LINESTRING (-24.4971011 14.8986754, -24.4970217 14.8986826, -24.4969491 14.8986708, -24.4966816 14.8985561)",,,,
77252569,False,,residential,False,12.518,"LINESTRING (-24.4986329 14.8975098, -24.4985319 14.8975659)",,Rua Achada Pato,,
77401504,True,,residential,False,118.58599999999998,"LINESTRING (-24.4986329 14.8975098, -24.4988381 14.8974334, -24.4993816 14.8971513, -24.4996102 14.8970185)",,Rua Achada Pato,,
189611532,False,,tertiary,False,50.994,"LINESTRING (-24.4928322 14.8995648, -24.4925689 14.8993404, -24.4924477 14.8993175)",,Rua Cobom,,
194279698,False,,residential,False,64.297,"LINESTRING (-24.4928322 14.8995648, -24.4928278 14.8993151, -24.4927375 14.8989984)",,,,
963000106,False,,residential,True,56.4,"LINESTRING (-24.4929075 14.8962373, -24.4926766 14.8957818)",,,,
40868735,False,EN2-FG-01,primary,True,26.503,"LINESTRING (-24.4929075 14.8962373, -24.4929888 14.8963593, -24.4930397 14.8964385)",2,,,
185465163,False,EN1-FG-01,primary,False,22.221,"LINESTRING (-24.4972976 14.8976891, -24.4971972 14.8978638)",,,,
186910763,True,EN1-FG-01,primary,False,95.602,"LINESTRING (-24.4972976 14.8976891, -24.4973559 14.8975859, -24.4974255 14.8974767, -24.4974835 14.8973864, -24.4975137 14.8972614, -24.4974594 14.897052, -24.4974052 14.8968972)",,,,
189611535,True,,residential,False,29.83,"LINESTRING (-24.500098 14.8963305, -24.5002073 14.8965771)",,,,
91016477,False,,residential,True,53.409,"LINESTRING (-24.500098 14.8963305, -24.4998852 14.8963857, -24.499618 14.8964551)",,Rua do Pensão Las Vegas,,
186910656,False,,residential,True,60.296,"LINESTRING (-24.500098 14.8963305, -24.4999784 14.8959975, -24.4999141 14.8958182)",,,,
40868738,False,EN1-FG-01,primary,True,20.739,"LINESTRING (-24.4971091 14.8963201, -24.4970729 14.8961369)",,,,
186910790,True,EN1-FG-01,primary,False,36.717,"LINESTRING (-24.4971091 14.8963201, -24.4970994 14.8964316, -24.4971004 14.8964468, -24.497151 14.8966439)",,,,
189611532,False,,tertiary,True,13.051,"LINESTRING (-24.4943325 14.899686, -24.4944482 14.8996503)",,Rua Cobom,,
189611532,False,,tertiary,False,28.737000000000002,"LINESTRING (-24.4943325 14.899686, -24.4941561 14.8997498, -24.494082 14.8997765)",,Rua Cobom,,
563026485,False,,residential,False,27.543,"LINESTRING (-24.4943325 14.899686, -24.4942073 14.8996242, -24.4941316 14.8995396)",,,,
40868735,False,EN2-FG-01,primary,False,25.263,"LINESTRING (-24.4934959 14.8968148, -24.4932795 14.896726)",2,,,
563569550,False,,residential,False,18.363,"LINESTRING (-24.4934959 14.8968148, -24.4933753 14.8969318)",,,,
40868735,False,EN2-FG-01,primary,True,69.65,"LINESTRING (-24.4934959 14.8968148, -24.4935637 14.8968309, -24.4936276 14.8968277, -24.4938917 14.8967751, -24.4941293 14.8967185)",2,,,
77252672,False,,residential,False,20.071,"LINESTRING (-24.4966473 14.8973426, -24.4968095 14.8972531)",,Pé do Campo,,
77252672,False,,residential,True,19.966,"LINESTRING (-24.4966473 14.8973426, -24.496475 14.8974098)",,Pé do Campo,,
194279704,False,,residential,False,80.723,"LINESTRING (-24.4966473 14.8973426, -24.4967124 14.8975304, -24.4965387 14.8980309)",,,,
189611546,True,,residential,False,72.359,"LINESTRING (-24.5002073 14.8965771, -24.4996162 14.8968888)",,Rua Achada Pato,,
194262678,False,,residential,False,10.493,"LINESTRING (-24.5002073 14.8965771, -24.5002599 14.8966566)",,Rua Achada Pato,,
40868743,False,,residential,True,14.436,"LINESTRING (-24.4996162 14.8968888, -24.4996102 14.8970185)",,,,
189611546,True,,residential,False,17.808,"LINESTRING (-24.4996162 14.8968888, -24.4994721 14.8969679)",,Rua Achada Pato,,
194262675,True,,residential,False,48.226,"LINESTRING (-24.4996162 14.8968888, -24.499618 14.8964551)",,,,
91016477,False,,residential,False,37.955,"LINESTRING (-24.4985506 14.8966527, -24.4988981 14.8965916)",,Rua do Pensão Las Vegas,,
189611540,False,,residential,False,16.0,"LINESTRING (-24.4985506 14.8966527, -24.4984037 14.8966762)",,Rua do Pensão Las Vegas,,
186910459,True,,residential,False,45.787,"LINESTRING (-24.4985506 14.8966527, -24.4985272 14.8966897, -24.4985001 14.896746, -24.4984869 14.8967801, -24.4984134 14.8970405)",,Rua da Central Electrica,,
189611532,False,,tertiary,False,57.696,"LINESTRING (-24.4948508 14.899307, -24.4944482 14.8996503)",,Rua Cobom,,
730312160,True,,tertiary,False,37.955999999999996,"LINESTRING (-24.4948508 14.899307, -24.494895 14.8992924, -24.4949298 14.8992678, -24.4949587 14.8992347, -24.4950521 14.8990825, -24.4950767 14.8990578)",,Rua Cobom,,
"[80515633, 549406011]",False,EN1-FG-01,primary,False,37.293,"LINESTRING (-24.497027 14.8990679, -24.4971649 14.8992987, -24.4972082 14.8993534)",,,yes,
"[686145385, 189611541]",True,EN1-FG-01,primary,False,45.403,"LINESTRING (-24.497027 14.8990679, -24.4970247 14.8989064, -24.4970267 14.8988647, -24.4970342 14.8988209, -24.4970434 14.8987831, -24.4970568 14.8987464, -24.4971011 14.8986754)",,,yes,
40868743,False,,residential,False,14.436,"LINESTRING (-24.4996102 14.8970185, -24.4996162 14.8968888)",,,,
77401504,True,,residential,False,80.583,"LINESTRING (-24.4996102 14.8970185, -24.4999942 14.8968028, -24.5002599 14.8966566)",,Rua Achada Pato,,
77252558,False,,residential,True,46.222,"LINESTRING (-24.4993731 14.8941094, -24.4997622 14.8942866)",,,,
532388396,False,,residential,False,70.243,"LINESTRING (-24.4993731 14.8941094, -24.4993568 14.8941219, -24.4993461 14.8941374, -24.4992959 14.8944078, -24.4992899 14.894726)",,,,
"[532388396, 186910524]",False,,residential,True,23.447,"LINESTRING (-24.4993731 14.8941094, -24.4993747 14.8940919, -24.4993657 14.8938988)",,,,
40868735,False,EN2-FG-01,primary,True,25.263,"LINESTRING (-24.4932795 14.896726, -24.4934959 14.8968148)",2,,,
40868735,False,EN2-FG-01,primary,False,41.238,"LINESTRING (-24.4932795 14.896726, -24.4932352 14.896688, -24.4932018 14.8966518, -24.4931375 14.89658, -24.4930397 14.8964385)",2,,,
194279707,False,,residential,True,25.722,"LINESTRING (-24.4932795 14.896726, -24.4932764 14.8967498, -24.4932811 14.8967784, -24.4933753 14.8969318)",,,,
185465163,False,EN1-FG-01,primary,True,94.846,"LINESTRING (-24.4966816 14.8985561, -24.4971972 14.8978638)",,,,
194466080,False,,tertiary,True,8.555,"LINESTRING (-24.4966816 14.8985561, -24.4966174 14.8985106)",,,,
"[77252417, 686145383]",True,EN1-FG-01,primary,False,71.36500000000001,"LINESTRING (-24.4966816 14.8985561, -24.4966659 14.8986269, -24.4966704 14.8986687, -24.4968568 14.8988774, -24.497027 14.8990679)",,Rua Cobom,yes,
189611540,False,,residential,True,16.0,"LINESTRING (-24.4984037 14.8966762, -24.4985506 14.8966527)",,Rua do Pensão Las Vegas,,
549548512,False,,residential,True,18.565,"LINESTRING (-24.4984037 14.8966762, -24.4982353 14.8967135)",,Rua do Pensão Las Vegas,,
564436504,False,,residential,True,39.491,"LINESTRING (-24.4984037 14.8966762, -24.4983389 14.8965183, -24.4982576 14.8963505)",,,,
77252672,False,,residential,True,50.674,"LINESTRING (-24.4972507 14.8970922, -24.4968095 14.8972531)",,Pé do Campo,,
186910790,True,EN1-FG-01,primary,False,66.602,"LINESTRING (-24.4972507 14.8970922, -24.4972814 14.8973481, -24.4972976 14.8976891)",,,,
77252558,False,,residential,False,46.222,"LINESTRING (-24.4997622 14.8942866, -24.4993731 14.8941094)",,,,
40868748,False,,residential,False,50.294,"LINESTRING (-24.4997622 14.8942866, -24.4998417 14.8941585, -24.5000068 14.893901)",,,,
185465163,False,EN1-FG-01,primary,False,94.846,"LINESTRING (-24.4971972 14.8978638, -24.4966816 14.8985561)",,,,
185465163,False,EN1-FG-01,primary,True,22.221,"LINESTRING (-24.4971972 14.8978638, -24.4972976 14.8976891)",,,,
189611542,False,,residential,True,95.122,"LINESTRING (-24.4971972 14.8978638, -24.4979599 14.8974296)",,Rua da Central Electrica,,
91016478,False,,residential,False,25.353,"LINESTRING (-24.4987152 14.8963129, -24.4989359 14.8962323)",,,,
40868746,True,,residential,False,41.751000000000005,"LINESTRING (-24.4987152 14.8963129, -24.498623 14.8965203, -24.4985506 14.8966527)",,Rua da Central Electrica,,
189611536,False,,residential,False,36.015,"LINESTRING (-24.4979599 14.8974296, -24.4981034 14.8977223)",,,,
189611542,False,,residential,False,95.122,"LINESTRING (-24.4979599 14.8974296, -24.4971972 14.8978638)",,Rua da Central Electrica,,
186910719,False,,residential,True,65.96,"LINESTRING (-24.4979599 14.8974296, -24.498187 14.8972955, -24.4984134 14.8970405)",,Rua da Central Electrica,,
91016478,False,,residential,False,30.72,"LINESTRING (-24.4989359 14.8962323, -24.4989543 14.8959566)",,,,
91016478,False,,residential,True,25.353,"LINESTRING (-24.4989359 14.8962323, -24.4987152 14.8963129)",,,,
91016477,False,,residential,True,23.244,"LINESTRING (-24.499618 14.8964551, -24.4994073 14.8965024)",,Rua do Pensão Las Vegas,,
91016477,False,,residential,False,53.409,"LINESTRING (-24.499618 14.8964551, -24.4998852 14.8963857, -24.500098 14.8963305)",,Rua do Pensão Las Vegas,,
194262685,False,,residential,False,59.925,"LINESTRING (-24.499618 14.8964551, -24.4996465 14.8960976, -24.4996375 14.8960749, -24.4995962 14.8959709, -24.4995721 14.8959328)",,Rua do Mercado,,
194279695,False,,residential,True,59.06700000000001,"LINESTRING (-24.4965387 14.8980309, -24.4964662 14.8980025, -24.496398 14.8980304, -24.4963103 14.8982515, -24.4963396 14.898396)",,,,
194279704,False,,residential,False,55.67699999999999,"LINESTRING (-24.4965387 14.8980309, -24.4965114 14.898124, -24.4965266 14.898231, -24.4965504 14.8983733, -24.4966174 14.8985106)",,,,
194279704,False,,residential,True,80.723,"LINESTRING (-24.4965387 14.8980309, -24.4967124 14.8975304, -24.4966473 14.8973426)",,,,
166458701,False,,residential,False,41.141999999999996,"LINESTRING (-24.4982829 14.8908128, -24.4982991 14.890955, -24.4983142 14.8911007, -24.4983308 14.8911796)",,,,
