osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,junction
27295749,residential,False,True,125.72300000000001,"LINESTRING (32.4265583 35.036953, 32.426799 35.0370552, 32.4273347 35.0372351, 32.4278331 35.0373845)",,Apostolou Andrea,,,
683844898,residential,False,False,46.189,"LINESTRING (32.4265583 35.036953, 32.4262857 35.0368542, 32.4260972 35.0367799)",,Apostolou Andrea,,,
5410510,residential,False,True,135.413,"LINESTRING (32.4246586 35.0364388, 32.4246835 35.0358945, 32.4247144 35.0357208, 32.4247344 35.0356743, 32.4249167 35.0352516)",,Evagora Pallikaridi,50,,
27333799,residential,False,False,82.66799999999999,"LINESTRING (32.4246586 35.0364388, 32.4243948 35.0364467, 32.4241718 35.0364631, 32.4238885 35.0364863, 32.4237633 35.0365285)",,Apostolou Andrea,,,
683844898,residential,False,True,66.574,"LINESTRING (32.4246586 35.0364388, 32.4248958 35.0364687, 32.4251652 35.0365198, 32.4253362 35.0365612, 32.4253711 35.0365696)",,Apostolou Andrea,,,
27295564,residential,False,False,97.982,"LINESTRING (32.4241211 35.033405, 32.4241304 35.0335664, 32.4241031 35.0336981, 32.4241205 35.0337598, 32.4241685 35.0338371, 32.4242392 35.033911, 32.4243112 35.0340047, 32.4245324 35.0341487)",,Apriliou 1,,,
27295564,residential,False,True,113.147,"LINESTRING (32.4241211 35.033405, 32.4241184 35.033282, 32.4241626 35.0331843, 32.424227 35.0330393, 32.4243692 35.0328867, 32.4244764 35.0327912, 32.4245763 35.0326619, 32.4246598 35.0325157)",,Apriliou 1,,,
"[27333676, 514376436]",residential,False,False,127.766,"LINESTRING (32.4241211 35.033405, 32.4247443 35.0334876, 32.4248905 35.0333694, 32.4251509 35.0331868, 32.4253023 35.033052)",,Kyriakou Matsi,,,
27333837,residential,False,True,64.431,"LINESTRING (32.4221466 35.0339311, 32.4222504 35.03404, 32.4223032 35.0341243, 32.4223113 35.0342503, 32.4222113 35.0344549)",,Iliou 9,,,
27333919,residential,False,True,90.11699999999999,"LINESTRING (32.4254921 35.0376126, 32.425397 35.0375724, 32.42529 35.0376459, 32.4251568 35.0378125, 32.4250174 35.0379179, 32.4247188 35.0379867)",,Dimitri Liperti,,,
5204752,residential,False,True,285.997,"LINESTRING (32.4302794 35.0327397, 32.4296344 35.0327429, 32.429487 35.0327469, 32.4292437 35.0327535, 32.4288716 35.0328129, 32.4280313 35.0330544, 32.4277839 35.0331091, 32.427485 35.0331752, 32.4272241 35.0332311)",,Timochari,50,2,
5204740,residential,False,False,136.207,"LINESTRING (32.4274116 35.0359478, 32.4272113 35.0361587, 32.4268869 35.0365323, 32.4265583 35.036953)",,Vasileos Filippou,,,
683896625,secondary,True,False,11.914,"LINESTRING (32.4274116 35.0359478, 32.4274431 35.0359558, 32.4274713 35.0359562, 32.4275021 35.0359515, 32.4275366 35.0359378)",,,,,roundabout
8054117,residential,False,True,58.71600000000001,"LINESTRING (32.4275366 35.0359378, 32.4276032 35.0359705, 32.4277753 35.0361339, 32.4278158 35.0362205, 32.4278289 35.0363761)",,Megalou Alexandrou,,,
683896625,secondary,True,False,9.679,"LINESTRING (32.4275366 35.0359378, 32.4275467 35.0359316, 32.4275733 35.035899, 32.4275848 35.0358627)",,,,,roundabout
5204655,secondary,False,True,54.903,"LINESTRING (32.4273657 35.0358525, 32.4270638 35.0357753, 32.4267888 35.0357088)",,Makariou III,50,,
"[683896625, 683896626]",secondary,True,False,12.058,"LINESTRING (32.4273657 35.0358525, 32.4273625 35.0358787, 32.4273747 35.0359125, 32.4273905 35.0359323, 32.4274116 35.0359478)",,,,,roundabout
159305975,secondary,True,False,28.732000000000003,"LINESTRING (32.4275848 35.0358627, 32.4275782 35.0358346, 32.427554 35.0358042, 32.4275233 35.0357883, 32.4274712 35.0357817, 32.42744 35.0357856, 32.4274146 35.0357943, 32.4273912 35.0358102, 32.4273783 35.035828, 32.4273657 35.0358525)",,,,,roundabout
"[159305976, 1056649925]",secondary,False,False,62.912,"LINESTRING (32.4275848 35.0358627, 32.4277385 35.0358125, 32.4278667 35.0357804, 32.4280552 35.0357331, 32.4281224 35.0357086, 32.4281521 35.0356978, 32.4281726 35.0356821, 32.4282166 35.0356485)",,Makariou III,,,
"[344059350, 344059351]",secondary,False,True,151.061,"LINESTRING (32.4223151 35.0308841, 32.4223535 35.0309006, 32.4224821 35.0309557, 32.4226555 35.0310541, 32.4228013 35.0311559, 32.4235956 35.0317405)",E713,Vasileiou Stasiokou,50,,
"[1240389426, 27295461]",residential,False,False,59.300000000000004,"LINESTRING (32.4307304 35.0365919, 32.4306504 35.0366947, 32.4305704 35.0367976, 32.4303743 35.0370384)",,Salominos,,,
"[1240389425, 1240389427, 1248049081]",secondary,False,False,94.505,"LINESTRING (32.4307304 35.0365919, 32.4305616 35.0365147, 32.4301522 35.0363276, 32.4298856 35.036227, 32.4298109 35.0361988)",E704,Mariou,,2,
"[27333584, 27333585, 22745237]",residential,False,False,228.75699999999998,"LINESTRING (32.425421 35.032682, 32.425242 35.0321988, 32.4251257 35.0318992, 32.4250084 35.0317558, 32.4248681 35.0317061, 32.4246593 35.0317085, 32.4241762 35.0318006, 32.4241117 35.0318084, 32.4240632 35.0318081, 32.4239032 35.0317939, 32.4238546 35.0318038, 32.42377 35.0318719)",,Efesou,,,
22745237,residential,False,True,42.693,"LINESTRING (32.425421 35.032682, 32.4254831 35.0328428, 32.4255744 35.0330447)",,Efesou,,,
183782312,residential,False,True,33.251,"LINESTRING (32.425421 35.032682, 32.4253117 35.0327611, 32.4251371 35.0328698)",,,,,
4832735,secondary,False,False,58.646,"LINESTRING (32.4251371 35.0328698, 32.4249047 35.0326933, 32.4246598 35.0325157)",E713,Vasileiou Stasiokou,50,,
4832735,secondary,False,True,25.295,"LINESTRING (32.4251371 35.0328698, 32.4252595 35.0329925, 32.4253023 35.033052)",E713,Vasileiou Stasiokou,50,,
183782312,residential,False,False,33.251,"LINESTRING (32.4251371 35.0328698, 32.4253117 35.0327611, 32.425421 35.032682)",,,,,
274989374,secondary,False,False,67.166,"LINESTRING (32.4280215 35.0353242, 32.4278138 35.0347446)",E704,Arsinois,50,2,
"[1248049080, 1056649922, 735278038]",secondary,True,False,40.599000000000004,"LINESTRING (32.4280215 35.0353242, 32.4280781 35.0354739, 32.4281393 35.0355582, 32.4281525 35.0355763, 32.4282166 35.0356485)",,Mariou,,,
27333834,residential,False,False,32.448,"LINESTRING (32.4217206 35.034289, 32.4218842 35.0343478, 32.4220451 35.0344096)",,Iliou 9,,,
276735018,residential,False,False,37.068,"LINESTRING (32.4217206 35.034289, 32.4216941 35.0343961, 32.4216447 35.0346165)",,,,,
276735018,residential,False,True,141.497,"LINESTRING (32.4217206 35.034289, 32.4217385 35.0341871, 32.4217872 35.0340298, 32.4218238 35.033953, 32.4218547 35.0339132, 32.4218998 35.0338552, 32.4220448 35.0336818, 32.4222137 35.0335406, 32.4224092 35.0333908, 32.4225821 35.0332766)",,,,,
"[276735018, 27333643]",residential,False,"[False, True]",183.32,"LINESTRING (32.4216447 35.0346165, 32.4216201 35.0347239, 32.4216067 35.0348261, 32.4216061 35.0348786, 32.4216286 35.0350507, 32.421671 35.0351996, 32.4217891 35.0353352, 32.4218962 35.0353985, 32.4221533 35.0355015, 32.4223327 35.0355771, 32.4223483 35.0355837, 32.4227489 35.0357537)",,Martiou 25,,,
276735018,residential,False,True,37.068,"LINESTRING (32.4216447 35.0346165, 32.4216941 35.0343961, 32.4217206 35.034289)",,,,,
513017488,residential,False,False,43.255,"LINESTRING (32.4216447 35.0346165, 32.4219075 35.034499, 32.4220451 35.0344096)",,,,,
27333834,residential,False,False,15.948,"LINESTRING (32.4220451 35.0344096, 32.4222113 35.0344549)",,Iliou 9,,,
27333834,residential,False,True,32.448,"LINESTRING (32.4220451 35.0344096, 32.4218842 35.0343478, 32.4217206 35.034289)",,Iliou 9,,,
513017488,residential,False,True,43.255,"LINESTRING (32.4220451 35.0344096, 32.4219075 35.034499, 32.4216447 35.0346165)",,,,,
4832735,secondary,False,False,25.295,"LINESTRING (32.4253023 35.033052, 32.4252595 35.0329925, 32.4251371 35.0328698)",E713,Vasileiou Stasiokou,50,,
4832735,secondary,False,True,45.818,"LINESTRING (32.4253023 35.033052, 32.4253574 35.0331286, 32.4255074 35.0334275)",E713,Vasileiou Stasiokou,50,,
"[514376436, 27333676]",residential,False,True,127.76599999999999,"LINESTRING (32.4253023 35.033052, 32.4251509 35.0331868, 32.4248905 35.0333694, 32.4247443 35.0334876, 32.4241211 35.033405)",,Kyriakou Matsi,,,
22764611,residential,False,True,8.593,"LINESTRING (32.4291742 35.0359333, 32.4291443 35.0360066)",,,,,
"[683896624, 1056649924]",secondary,True,False,93.578,"LINESTRING (32.4291742 35.0359333, 32.429057 35.0358883, 32.4286151 35.0357215, 32.4284964 35.0356752, 32.4284166 35.035644, 32.4283722 35.0356223, 32.428252 35.0355633)",E704,Mariou,,,
683934924,secondary,False,False,10.007,"LINESTRING (32.4282166 35.0356485, 32.428252 35.0355633)",,Makariou III,,,
"[1056649923, 642314133]",secondary,True,False,93.43100000000001,"LINESTRING (32.4282166 35.0356485, 32.4283236 35.035696, 32.4284499 35.035752, 32.4284573 35.0357547, 32.4291443 35.0360066)",,Mariou,,,
"[159305976, 1056649925]",secondary,False,True,62.912000000000006,"LINESTRING (32.4282166 35.0356485, 32.4281726 35.0356821, 32.4281521 35.0356978, 32.4281224 35.0357086, 32.4280552 35.0357331, 32.4278667 35.0357804, 32.4277385 35.0358125, 32.4275848 35.0358627)",,Makariou III,,,
