osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,junction
"[1234130224, 534600754]",False,"['Sabri Kazmaoğlu Sokak', 'Güner Türkmen Sokak']",residential,False,105.51899999999999,"LINESTRING (33.9414037 35.1224584, 33.9412831 35.1223339, 33.9411564 35.1221669, 33.9411275 35.1221288, 33.9414641 35.121916, 33.9416256 35.1217648)",,,,,
4312246,False,Elmas Tabya Sokak,residential,False,87.311,"LINESTRING (33.9420844 35.1219563, 33.942299 35.1220329, 33.9425113 35.1221298, 33.9426734 35.122197, 33.9429419 35.1223083)",,,,,
4312246,False,Elmas Tabya Sokak,residential,True,47.035,"LINESTRING (33.9420844 35.1219563, 33.9418933 35.121893, 33.9417189 35.1218194, 33.9416256 35.1217648)",,,,,
31746093,False,Lütfi Biberoğlu Sokak,residential,True,83.421,"LINESTRING (33.9420844 35.1219563, 33.9417856 35.1221931, 33.9417444 35.1222253, 33.9414037 35.1224584)",,,,,
31746097,False,28 Çelebi Mehmet Sokak,residential,False,84.284,"LINESTRING (33.9414176 35.1241168, 33.9422695 35.1244152)",,,,,
31746097,False,28 Çelebi Mehmet Sokak,residential,True,39.757,"LINESTRING (33.9414176 35.1241168, 33.9410493 35.1239242)",,,,,
31746099,False,Mehmet Ali Görüş Sokak,residential,True,31.11,"LINESTRING (33.9414176 35.1241168, 33.9413355 35.1243884)",,,,,
31746099,False,Mehmet Ali Görüş Sokak,residential,False,87.15100000000001,"LINESTRING (33.9414176 35.1241168, 33.9415561 35.1239121, 33.9419932 35.1234944)",,,,,
31746097,False,28 Çelebi Mehmet Sokak,residential,True,84.284,"LINESTRING (33.9422695 35.1244152, 33.9414176 35.1241168)",,,,,
31746098,False,Erenler Sokak,residential,False,75.163,"LINESTRING (33.9422695 35.1244152, 33.9426555 35.1238175)",,,,,
31746098,False,Erenler Sokak,residential,True,23.598,"LINESTRING (33.9422695 35.1244152, 33.94216 35.1246076)",,,,,
4312249,True,,residential,False,93.84700000000001,"LINESTRING (33.9422695 35.1244152, 33.9423233 35.1244935, 33.9423966 35.1245477, 33.9424725 35.1245882, 33.943126 35.1248591)",,,,,
31746098,False,Erenler Sokak,residential,True,75.163,"LINESTRING (33.9426555 35.1238175, 33.9422695 35.1244152)",,,,,
31746100,False,Piyale Paşa Sokak,residential,False,59.088,"LINESTRING (33.9421387 35.1235877, 33.9425129 35.1231533)",,,,,
31746100,False,Piyale Paşa Sokak,residential,True,59.088,"LINESTRING (33.9425129 35.1231533, 33.9421387 35.1235877)",,,,,
4312248,False,Özbeycan Sokak,residential,False,99.991,"LINESTRING (33.9425129 35.1231533, 33.9421454 35.1230039, 33.9415872 35.1226735)",,,,,
31746100,False,Piyale Paşa Sokak,residential,False,97.853,"LINESTRING (33.9425129 35.1231533, 33.9428676 35.122774, 33.943251 35.1225217)",,,,,
4312246,False,Elmas Tabya Sokak,residential,True,36.788,"LINESTRING (33.943251 35.1225217, 33.9429419 35.1223083)",,,,,
31746100,False,Piyale Paşa Sokak,residential,False,44.262,"LINESTRING (33.943251 35.1225217, 33.9435898 35.122265, 33.9435992 35.1222462)",,,,,
31746100,False,Piyale Paşa Sokak,residential,True,97.853,"LINESTRING (33.943251 35.1225217, 33.9428676 35.122774, 33.9425129 35.1231533)",,,,,
1234130225,False,İskender Paşa Sokak,residential,False,64.739,"LINESTRING (33.943251 35.1225217, 33.9433672 35.1226687, 33.9434384 35.1228481, 33.9434435 35.1230666)",,,,,
4312247,False,Altın Tabya Sokak,tertiary,True,43.403000000000006,"LINESTRING (33.9438555 35.1217974, 33.9435881 35.1216897, 33.9434197 35.1216397)",,,,,
31746100,False,Piyale Paşa Sokak,residential,True,55.157,"LINESTRING (33.9438555 35.1217974, 33.9437138 35.1220757, 33.9435992 35.1222462)",,,,,
4312247,False,Altın Tabya Sokak,tertiary,False,43.403000000000006,"LINESTRING (33.9434197 35.1216397, 33.9435881 35.1216897, 33.9438555 35.1217974)",,,,,
4312247,False,Altın Tabya Sokak,tertiary,True,172.04999999999998,"LINESTRING (33.9434197 35.1216397, 33.9431584 35.1215641, 33.9425628 35.1215203, 33.9423973 35.1215269, 33.942334 35.1215158, 33.94226 35.1215179, 33.9418007 35.1217394, 33.9417122 35.1217602, 33.9416256 35.1217648)",,,,,
31746102,False,Arifağa Sokak,residential,True,86.844,"LINESTRING (33.9434197 35.1216397, 33.9431835 35.1220126, 33.9430859 35.1221878, 33.9429419 35.1223083)",,,,,
31746100,False,Piyale Paşa Sokak,residential,False,55.157,"LINESTRING (33.9435992 35.1222462, 33.9437138 35.1220757, 33.9438555 35.1217974)",,,,,
31746100,False,Piyale Paşa Sokak,residential,True,44.262,"LINESTRING (33.9435992 35.1222462, 33.9435898 35.122265, 33.943251 35.1225217)",,,,,
31746098,False,Erenler Sokak,residential,False,23.598,"LINESTRING (33.94216 35.1246076, 33.9422695 35.1244152)",,,,,
31746099,False,Mehmet Ali Görüş Sokak,residential,False,31.11,"LINESTRING (33.9413355 35.1243884, 33.9414176 35.1241168)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,False,22.843,"LINESTRING (33.9394738 35.1220331, 33.9395039 35.1220021, 33.9396078 35.1218887, 33.9396334 35.1218767)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,True,98.363,"LINESTRING (33.9394738 35.1220331, 33.9394072 35.1220864, 33.9392551 35.122208, 33.9391126 35.1223394, 33.9388521 35.1227457)",,,,,
31746188,False,Akkule Sokak,residential,False,79.399,"LINESTRING (33.9394738 35.1220331, 33.9396724 35.1221827, 33.9399929 35.122356, 33.9400694 35.1223752, 33.940129 35.122363, 33.9401897 35.1223238)",,,,,
31746188,False,Akkule Sokak,residential,True,79.399,"LINESTRING (33.9401897 35.1223238, 33.940129 35.122363, 33.9400694 35.1223752, 33.9399929 35.122356, 33.9396724 35.1221827, 33.9394738 35.1220331)",,,,,
31746189,False,Ali Paşa Sokak,residential,False,4.744,"LINESTRING (33.9400588 35.12351, 33.9400397 35.1235497)",,,,,
31746189,False,Ali Paşa Sokak,residential,True,43.692,"LINESTRING (33.9400588 35.12351, 33.9402174 35.1231391)",,,,,
"[31746097, 79720020]",False,28 Çelebi Mehmet Sokak,residential,False,103.36000000000001,"LINESTRING (33.9400588 35.12351, 33.9402493 35.1236593, 33.9403478 35.123716, 33.9404601 35.1237522, 33.9406895 35.1237986, 33.940724 35.1238056, 33.9409092 35.1238509, 33.9410493 35.1239242)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,True,60.949,"LINESTRING (33.9388521 35.1227457, 33.9385508 35.1232353)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,False,98.36300000000001,"LINESTRING (33.9388521 35.1227457, 33.9391126 35.1223394, 33.9392551 35.122208, 33.9394072 35.1220864, 33.9394738 35.1220331)",,,,,
31746190,False,Kızıl Hamam Sokak,residential,False,131.723,"LINESTRING (33.9388521 35.1227457, 33.9394772 35.1229386, 33.9398628 35.1230379, 33.9401082 35.1231011, 33.9402174 35.1231391)",,,,,
31746189,False,Ali Paşa Sokak,residential,False,43.692,"LINESTRING (33.9402174 35.1231391, 33.9400588 35.12351)",,,,,
31746189,False,Ali Paşa Sokak,residential,True,70.221,"LINESTRING (33.9402174 35.1231391, 33.9403163 35.12285, 33.9404115 35.1226171, 33.9404448 35.1225358)",,,,,
31746190,False,Kızıl Hamam Sokak,residential,True,131.723,"LINESTRING (33.9402174 35.1231391, 33.9401082 35.1231011, 33.9398628 35.1230379, 33.9394772 35.1229386, 33.9388521 35.1227457)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,False,37.515,"LINESTRING (33.9383463 35.1235283, 33.9385508 35.1232353)",,,,,
4312245,False,Dt. Ramiz Gökçe Sokak,tertiary,True,139.292,"LINESTRING (33.9383463 35.1235283, 33.9380656 35.1238905, 33.9378714 35.124199, 33.9378789 35.1242795, 33.9379009 35.1243442, 33.937999 35.1244679, 33.9381416 35.124607)",,,,,
31746191,False,Kuru Çeşme Sokak,residential,False,104.44500000000001,"LINESTRING (33.9383463 35.1235283, 33.9386882 35.1237449, 33.9389948 35.1239787, 33.9390804 35.1240791, 33.9391427 35.1241881)",,,,,
4312253,False,Necip Tözün Sokak,residential,True,61.855,"LINESTRING (33.9386099 35.1250104, 33.9381416 35.124607)",,,,,
31746192,False,Pertev Paşa Sokak,residential,False,67.459,"LINESTRING (33.9386099 35.1250104, 33.9388224 35.124778, 33.9390542 35.1245246)",,,,,
31746192,False,Pertev Paşa Sokak,residential,True,67.459,"LINESTRING (33.9390542 35.1245246, 33.9388224 35.124778, 33.9386099 35.1250104)",,,,,
347101852,False,15 Ağustos Bulvari,primary,True,48.096,"LINESTRING (33.938114 35.119938, 33.9376997 35.1196692)",GM.50,,50,,
"[185160080, 1149981763]",True,15 Ağustos Bulvari,primary,False,45.205999999999996,"LINESTRING (33.938114 35.119938, 33.9381632 35.1200167, 33.938188 35.12007, 33.9382085 35.1201405, 33.9382079 35.1201938, 33.9381981 35.1202414, 33.9381609 35.120323)",GM.50,,,,
79717065,False,İtfaiye Sokak,residential,False,88.119,"LINESTRING (33.9441786 35.1179052, 33.9434234 35.1174088)",,,30,,
4312270,False,İlker Karter Caddesi,residential,False,32.33,"LINESTRING (33.9441786 35.1179052, 33.9441194 35.1179929, 33.9440757 35.118094, 33.9440597 35.1181763)",,,50,,
4312270,False,İlker Karter Caddesi,residential,False,107.47300000000001,"LINESTRING (33.9440597 35.1181763, 33.9440533 35.1182734, 33.9440485 35.1183781, 33.9441257 35.11914)",,,50,,
4312270,False,İlker Karter Caddesi,residential,True,32.33,"LINESTRING (33.9440597 35.1181763, 33.9440757 35.118094, 33.9441194 35.1179929, 33.9441786 35.1179052)",,,50,,
4312270,False,İlker Karter Caddesi,residential,False,36.529,"LINESTRING (33.9441257 35.11914, 33.9441539 35.1194677)",,,50,,
4312270,False,İlker Karter Caddesi,residential,True,107.47300000000001,"LINESTRING (33.9441257 35.11914, 33.9440485 35.1183781, 33.9440533 35.1182734, 33.9440597 35.1181763)",,,50,,
4312270,False,İlker Karter Caddesi,residential,False,82.241,"LINESTRING (33.9441879 35.1198636, 33.9442181 35.1206028)",,,50,,
4312270,False,İlker Karter Caddesi,residential,True,44.131,"LINESTRING (33.9441879 35.1198636, 33.9441539 35.1194677)",,,50,,
1149981764,True,15 Ağustos Bulvari,primary,False,12.487,"LINESTRING (33.9382269 35.1200019, 33.938114 35.119938)",GM.50,,,,
73861249,False,Gezi Sokak,residential,False,70.21300000000001,"LINESTRING (33.9382269 35.1200019, 33.9382839 35.1199188, 33.9386044 35.1194511)",,,,,
4312265,True,Polatpaşa Bulvarı,secondary,False,191.428,"LINESTRING (33.9435054 35.1171958, 33.9433117 35.1174062, 33.9426931 35.1180498, 33.9426297 35.1181157, 33.9424429 35.118306, 33.9422045 35.118549)",GM.25,,50,,
73861233,False,Çankaya Sokak,residential,True,83.30099999999999,"LINESTRING (33.9435054 35.1171958, 33.9433651 35.1171134, 33.942752 35.1167699)",,,,,
348259733,True,Orman Yolu Sokak,residential,False,52.189,"LINESTRING (33.9382076 35.119117, 33.9378123 35.1187768)",,,,,
348259733,True,Orman Yolu Sokak,residential,False,51.794,"LINESTRING (33.9386044 35.1194511, 33.9382076 35.119117)",,,,,
73861249,False,Gezi Sokak,residential,True,70.21300000000001,"LINESTRING (33.9386044 35.1194511, 33.9382839 35.1199188, 33.9382269 35.1200019)",,,,,
79717065,False,İtfaiye Sokak,residential,True,88.119,"LINESTRING (33.9434234 35.1174088, 33.9441786 35.1179052)",,,30,,
31746189,False,Ali Paşa Sokak,residential,True,4.744,"LINESTRING (33.9400397 35.1235497, 33.9400588 35.12351)",,,,,
"[760241268, 760241269]",True,Ali Paşa Sokak,residential,False,40.417,"LINESTRING (33.9400397 35.1235497, 33.9400125 35.1236227, 33.9399274 35.1239013)",,,,building_passage,
91634173,False,Dora Sokak,residential,True,57.5,"LINESTRING (33.9345526 35.1181801, 33.9342674 35.1186416)",,,,,
347101852,False,15 Ağustos Bulvari,primary,False,24.02,"LINESTRING (33.9345526 35.1181801, 33.9347885 35.1182772)",GM.50,,50,,
347101852,False,15 Ağustos Bulvari,primary,True,32.918,"LINESTRING (33.9345526 35.1181801, 33.9342297 35.1180464)",GM.50,,50,,
91634166,False,Mustafa Kurtuluş Sokak,residential,False,45.309,"LINESTRING (33.9347608 35.1206827, 33.9351875 35.120893)",,,,,
91634166,False,Mustafa Kurtuluş Sokak,residential,True,132.229,"LINESTRING (33.9347608 35.1206827, 33.9335409 35.1200358)",,,,,
339379777,False,,tertiary_link,False,19.909,"LINESTRING (33.9347608 35.1206827, 33.9347635 35.1207718, 33.9347398 35.1208596)",,,,,
347101852,False,15 Ağustos Bulvari,primary,True,74.034,"LINESTRING (33.9355159 35.118576, 33.9347885 35.1182772)",GM.50,,50,,
348259723,False,Karakız Sokak,residential,True,154.173,"LINESTRING (33.9355159 35.118576, 33.9363354 35.1173623)",,,,,
347101852,False,15 Ağustos Bulvari,primary,False,62.272,"LINESTRING (33.9355159 35.118576, 33.935599 35.1186103, 33.9357184 35.1186595, 33.9361272 35.1188282)",GM.50,,50,,
91634147,False,Yeniyıl Sokak,residential,True,115.368,"LINESTRING (33.9345836 35.1174536, 33.9334684 35.1169593)",,,,,
348259705,False,Güner Kemal Sokak,residential,False,69.211,"LINESTRING (33.9345836 35.1174536, 33.9349175 35.1168943)",,,,,
