osmid,oneway,name,highway,width,reversed,length,lanes,geometry,junction,maxspeed,ref
41968935,False,Ecuador,residential,,True,153.432,,"LINESTRING (-55.2271406 -27.0390725, -55.2286897 -27.0390864)",,,
41966140,False,Avenida Washington,secondary,,False,132.736,4,"LINESTRING (-55.2235952 -27.0399379, -55.224537 -27.0407872)",,,
41966140,False,Avenida Washington,secondary,,True,137.554,4,"LINESTRING (-55.2235952 -27.0399379, -55.2226031 -27.0390722)",,,
41968933,False,Bolivia,residential,,True,190.704,,"LINESTRING (-55.2235952 -27.0399379, -55.2236843 -27.0399129, -55.2255164 -27.0399131)",,,
41968942,False,Nicaragua,residential,,True,194.698,2,"LINESTRING (-55.2235952 -27.0399379, -55.2235512 -27.0400431, -55.2235527 -27.0416818)",,40,
962903283,False,Ruta Nacional 12,trunk,,False,34.496,3,"LINESTRING (-55.2306732 -27.0397698, -55.2309137 -27.0399942)",,60,RN12
41966139,True,San Martín,secondary,,False,22.633000000000003,,"LINESTRING (-55.2306732 -27.0397698, -55.2307208 -27.0397356, -55.2307872 -27.0397343, -55.2308694 -27.0397865)",,,
962903283,False,Ruta Nacional 12,trunk,,True,34.496,3,"LINESTRING (-55.2309137 -27.0399942, -55.2306732 -27.0397698)",,60,RN12
130805330,True,San Martín,secondary,,False,21.832,,"LINESTRING (-55.2309137 -27.0399942, -55.2308749 -27.0400119, -55.2308218 -27.0400071, -55.2307082 -27.039964)",,,
41969468,True,Cuba,residential,,False,184.377,,"LINESTRING (-55.2316272 -27.0461985, -55.2316405 -27.0445404)",,,
41966150,False,Paraguay,residential,,False,152.787,,"LINESTRING (-55.2287039 -27.0416516, -55.2271612 -27.0416514)",,,
696155173,True,,secondary,,False,3.3,,"LINESTRING (-55.2287039 -27.0416516, -55.2287086 -27.0416467, -55.2287197 -27.0416406, -55.2287324 -27.041638)",roundabout,,
41968935,False,Ecuador,residential,,False,152.694,,"LINESTRING (-55.2270563 -27.0390734, -55.2255146 -27.0390659)",,,
41968935,False,Ecuador,residential,,True,8.35,,"LINESTRING (-55.2270563 -27.0390734, -55.2271406 -27.0390725)",,,
41968933,False,Bolivia,residential,,False,153.473,,"LINESTRING (-55.227066 -27.0399107, -55.2255164 -27.0399131)",,,
41968933,False,Bolivia,residential,,True,8.002,,"LINESTRING (-55.227066 -27.0399107, -55.2271468 -27.0399106)",,,
513676738,True,Avenida 9 de julio,secondary,10,False,93.109,1,"LINESTRING (-55.227066 -27.0399107, -55.2270563 -27.0390734)",,40,
41966157,False,Estados Unidos,residential,,False,153.641,,"LINESTRING (-55.2270762 -27.0407849, -55.225525 -27.0407685)",,,
41966157,False,Estados Unidos,residential,,True,7.626,,"LINESTRING (-55.2270762 -27.0407849, -55.2271532 -27.0407855)",,,
513676738,True,Avenida 9 de julio,secondary,10,False,97.212,1,"LINESTRING (-55.2270762 -27.0407849, -55.227066 -27.0399107)",,40,
41966150,False,Paraguay,residential,,True,7.983,,"LINESTRING (-55.2270806 -27.0416512, -55.2271612 -27.0416514)",,,
513676738,True,Avenida 9 de julio,secondary,10,False,96.329,1,"LINESTRING (-55.2270806 -27.0416512, -55.2270762 -27.0407849)",,40,
41966150,False,Paraguay,residential,,False,154.57,,"LINESTRING (-55.2270806 -27.0416512, -55.225653 -27.0416619, -55.225524 -27.0416909)",,,
44022494,True,Los Pioneros,secondary,,False,8.983,,"LINESTRING (-55.2270868 -27.0425027, -55.2271775 -27.0425032)",,,
513676738,True,Avenida 9 de julio,secondary,10,False,94.685,1,"LINESTRING (-55.2270868 -27.0425027, -55.2270806 -27.0416512)",,40,
572805257,True,Avenida Nahuel huapí,secondary,5,False,7.857,,"LINESTRING (-55.2271211 -27.0455299, -55.2270946 -27.0454633)",,,
572805259,False,Avenida Nahuel Huapi,secondary,,False,87.665,2,"LINESTRING (-55.2271211 -27.0455299, -55.2271015 -27.0463181)",,,
41969505,False,Panamá,residential,10,False,160.168,,"LINESTRING (-55.2270946 -27.0454633, -55.2254774 -27.0454777)",,40,
41969505,False,Panamá,residential,10,True,5.705,,"LINESTRING (-55.2270946 -27.0454633, -55.2271522 -27.0454642)",,40,
572805257,True,Avenida Nahuel huapí,secondary,5,False,95.607,,"LINESTRING (-55.2270946 -27.0454633, -55.2270899 -27.0446035)",,,
41968952,False,Uruguay,residential,,False,6.913,,"LINESTRING (-55.2270899 -27.0446035, -55.2271597 -27.044604)",,,
41968952,False,Uruguay,residential,,True,156.59699999999998,,"LINESTRING (-55.2270899 -27.0446035, -55.2256222 -27.0445926, -55.2255106 -27.0445744)",,,
572805257,True,Avenida Nahuel huapí,secondary,5,False,93.708,,"LINESTRING (-55.2270899 -27.0446035, -55.2270969 -27.0438183, -55.2271328 -27.0437705)",,,
41966146,False,Brasil,residential,,False,158.47899999999998,,"LINESTRING (-55.2254788 -27.041716, -55.2254603 -27.0418113, -55.2254684 -27.0431398)",,,
998134318,True,,secondary,10,False,1.898,,"LINESTRING (-55.2254788 -27.041716, -55.2254719 -27.0417101, -55.2254675 -27.0417025)",roundabout,,
41966150,False,Paraguay,residential,,True,154.57,,"LINESTRING (-55.225524 -27.0416909, -55.225653 -27.0416619, -55.2270806 -27.0416512)",,,
696154447,True,,secondary,10,False,1.8929999999999998,,"LINESTRING (-55.225524 -27.0416909, -55.2255238 -27.0416994, -55.2255205 -27.0417074)",roundabout,,
696154447,True,,secondary,10,False,2.8449999999999998,,"LINESTRING (-55.2255075 -27.0416711, -55.2255154 -27.0416759, -55.2255211 -27.0416828, -55.225524 -27.0416909)",roundabout,,
41966140,False,Avenida Washington,secondary,,True,135.77,4,"LINESTRING (-55.2254798 -27.0416726, -55.2253836 -27.0415996, -55.2253357 -27.0415559, -55.224537 -27.0407872)",,,
998134317,True,,secondary,10,False,2.8499999999999996,,"LINESTRING (-55.2254798 -27.0416726, -55.2254887 -27.0416694, -55.2254982 -27.0416688, -55.2255075 -27.0416711)",roundabout,,
130805331,False,Avenida San Martín,secondary,,True,139.905,,"LINESTRING (-55.2287581 -27.0416442, -55.2297747 -27.0407706)",,,
696155173,True,,secondary,,False,4.178,,"LINESTRING (-55.2287581 -27.0416442, -55.2287682 -27.0416529, -55.2287744 -27.0416642, -55.2287759 -27.0416766)",roundabout,,
41966155,False,Chile,residential,,True,97.449,,"LINESTRING (-55.2287324 -27.041638, -55.2287019 -27.0415365, -55.2287028 -27.0407652)",,,
696155173,True,,secondary,,False,2.6719999999999997,,"LINESTRING (-55.2287324 -27.041638, -55.2287453 -27.0416391, -55.2287581 -27.0416442)",roundabout,,
41969462,False,Paraguay,residential,,False,98.91,,"LINESTRING (-55.2287759 -27.0416766, -55.2297743 -27.0416985)",,,
696155173,True,,secondary,,False,5.574,,"LINESTRING (-55.2287759 -27.0416766, -55.2287726 -27.0416888, -55.2287649 -27.0416993, -55.2287537 -27.0417068, -55.2287402 -27.0417104)",roundabout,,
41969473,True,Chile,residential,,False,157.013,,"LINESTRING (-55.2287402 -27.0417104, -55.2288147 -27.0418223, -55.2288283 -27.0418835, -55.2288141 -27.043103)",,,
696155173,True,,secondary,,False,4.348,,"LINESTRING (-55.2287402 -27.0417104, -55.2287272 -27.04171, -55.228715 -27.041706, -55.2287049 -27.0416988, -55.2287022 -27.0416951)",roundabout,,
696155172,False,Avenida San Martín,secondary,,False,126.699,,"LINESTRING (-55.2287022 -27.0416951, -55.2277957 -27.0424991)",,,
696155173,True,,secondary,,False,5.2379999999999995,,"LINESTRING (-55.2287022 -27.0416951, -55.2286978 -27.041689, -55.2286945 -27.0416778, -55.2286953 -27.0416663, -55.2287002 -27.0416555, -55.2287039 -27.0416516)",roundabout,,
41966138,False,Avenida Sarmiento,secondary,,True,133.216,2,"LINESTRING (-55.2287306 -27.0446244, -55.2288042 -27.044687, -55.2296931 -27.0454613)",,,
696156138,True,,secondary,10,False,5.677,,"LINESTRING (-55.2287306 -27.0446244, -55.2287175 -27.0446368, -55.2287006 -27.0446447, -55.2286817 -27.0446473)",roundabout,,
696156138,True,,secondary,10,False,1.054,,"LINESTRING (-55.2287248 -27.0445609, -55.2287313 -27.0445684)",roundabout,,
42307533,False,Chile,residential,,False,92.359,,"LINESTRING (-55.2286817 -27.0446473, -55.2286791 -27.0454779)",,,
696156138,True,,secondary,10,False,9.47,,"LINESTRING (-55.2286817 -27.0446473, -55.2286659 -27.0446451, -55.2286515 -27.0446392, -55.2286393 -27.04463, -55.2286305 -27.0446182, -55.2286256 -27.0446047, -55.2286251 -27.0445905)",roundabout,,
696156137,False,Avenida Sarmiento,secondary,,False,120.744,2,"LINESTRING (-55.2286408 -27.0445603, -55.2285806 -27.0444875, -55.2278025 -27.0437729)",,,
696156138,True,,secondary,10,False,9.273000000000001,,"LINESTRING (-55.2286408 -27.0445603, -55.2286558 -27.0445503, -55.2286736 -27.0445451, -55.2286923 -27.0445452, -55.22871 -27.0445507, -55.2287248 -27.0445609)",roundabout,,
41969482,True,Uruguay,residential,,False,101.04,,"LINESTRING (-55.2287313 -27.0445684, -55.2289326 -27.0445463, -55.22975 -27.0445493)",,,
696156138,True,,secondary,10,False,6.561999999999999,,"LINESTRING (-55.2287313 -27.0445684, -55.2287381 -27.0445819, -55.2287402 -27.0445965, -55.2287377 -27.0446111, -55.2287306 -27.0446244)",roundabout,,
41979335,False,Ecuador,residential,,False,12.679,,"LINESTRING (-55.2300684 -27.0390689, -55.2301964 -27.0390707)",,,
997484690,True,Aconcagua,residential,,False,112.56,,"LINESTRING (-55.2300684 -27.0390689, -55.2301671 -27.039168, -55.2303626 -27.0393496, -55.2308694 -27.0397865)",,,
"[999692457, 997590943]",False,Sucre,residential,,False,43.205,,"LINESTRING (-55.2301164 -27.0387563, -55.2300318 -27.0389069, -55.230042 -27.0389219, -55.2301964 -27.0390707)",,,
42307530,False,Santo Domingo,residential,,False,158.901,,"LINESTRING (-55.2287044 -27.0471656, -55.2271 -27.0471825)",,,
1154617393,False,Chile,residential,,True,94.439,,"LINESTRING (-55.2287044 -27.0471656, -55.2286889 -27.0463164)",,,
42307530,False,Santo Domingo,residential,,True,284.428,,"LINESTRING (-55.2287044 -27.0471656, -55.2315007 -27.0471362, -55.2315759 -27.0471425)",,,
