osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,junction
297479332,False,,living_street,True,146.60399999999998,,"LINESTRING (47.1797119 41.2053317, 47.1797454 41.2054367, 47.1797723 41.2055519, 47.1797976 41.2055707, 47.1800254 41.205558, 47.1805513 41.2055884, 47.1805783 41.2056054, 47.180585 41.2056326, 47.1805568 41.2057718, 47.1805836 41.2058102, 47.1806359 41.2058586, 47.1806788 41.2060533)",,
297479338,False,Pakizə mənəfoba küçəsi,living_street,True,142.957,,"LINESTRING (47.1797119 41.2053317, 47.1799889 41.205304, 47.1802265 41.2052592, 47.1802662 41.2052592, 47.1802899 41.2052724, 47.1803107 41.2053191, 47.1803281 41.2053329, 47.1803517 41.2053401, 47.1812573 41.2055072, 47.1813239 41.2055075)",,
297479316,False,M. E. Rəsulzadə prospekti,tertiary,True,58.153,,"LINESTRING (47.1792435 41.2053427, 47.1794202 41.2058485)",,
297479338,False,Pakizə mənəfoba küçəsi,living_street,True,39.204,,"LINESTRING (47.1792435 41.2053427, 47.1797119 41.2053317)",,
297479316,False,M. E. Rəsulzadə prospekti,tertiary,False,103.366,,"LINESTRING (47.1792435 41.2053427, 47.1791975 41.2051543, 47.1791471 41.2049476, 47.1790182 41.2044287)",,
360756303,False,Heydər Əliyev pr.,secondary,False,22.686,,"LINESTRING (47.1757893 41.2055765, 47.175529 41.2056337)",,
297479344,False,Vüqar Məmmədov küç.,living_street,True,109.601,,"LINESTRING (47.1757893 41.2055765, 47.1758361 41.2057083, 47.1758763 41.2058536, 47.1758964 41.2060397, 47.1758951 41.2061875, 47.1758656 41.2063681, 47.1758629 41.2064417, 47.175879 41.2064695, 47.1759072 41.2064943, 47.1759602 41.2065206)",,
360756303,False,Heydər Əliyev pr.,secondary,True,141.05100000000002,,"LINESTRING (47.1757893 41.2055765, 47.1765474 41.2053991, 47.1769157 41.2052946, 47.1770793 41.2052391, 47.1771491 41.2052119, 47.1772094 41.2051775, 47.1773204 41.2050859)",,
297479327,False,,living_street,False,45.595,,"LINESTRING (47.1782356 41.205889, 47.17878 41.2059085)",,
297479327,False,,living_street,False,53.971,,"LINESTRING (47.17878 41.2059085, 47.1794202 41.2058485)",,
297479327,False,,living_street,True,45.595,,"LINESTRING (47.17878 41.2059085, 47.1782356 41.205889)",,
297479314,False,,living_street,False,130.045,,"LINESTRING (47.17878 41.2059085, 47.1787852 41.20624, 47.1787705 41.2062723, 47.1787211 41.2062829, 47.1783332 41.2062571, 47.1778357 41.2062521, 47.1777492 41.2062714, 47.177715 41.2062869)",,
297479331,False,,living_street,True,52.933,,"LINESTRING (47.1817695 41.206024, 47.1824005 41.2060592)",,
297479335,False,,residential,True,133.019,,"LINESTRING (47.1817695 41.206024, 47.1816674 41.2072178)",,
297479335,False,,residential,False,73.374,,"LINESTRING (47.1817695 41.206024, 47.1818349 41.2055347, 47.1818469 41.2054328, 47.1818475 41.205367)",,
297479323,False,,living_street,False,49.669,,"LINESTRING (47.1800635 41.2060553, 47.1794705 41.2060773)",,
297479331,False,,living_street,False,52.933,,"LINESTRING (47.1824005 41.2060592, 47.1817695 41.206024)",,
297479331,False,,living_street,True,9.064,,"LINESTRING (47.1824005 41.2060592, 47.1824518 41.206131)",,
855407010,False,,living_street,False,50.309,,"LINESTRING (47.1824005 41.2060592, 47.1824723 41.20561)",,
297479323,False,,living_street,True,49.669,,"LINESTRING (47.1794705 41.2060773, 47.1800635 41.2060553)",,
297479316,False,M. E. Rəsulzadə prospekti,tertiary,False,25.804,,"LINESTRING (47.1794705 41.2060773, 47.1794437 41.2059313, 47.1794202 41.2058485)",,
297479316,False,M. E. Rəsulzadə prospekti,tertiary,True,68.837,,"LINESTRING (47.1794705 41.2060773, 47.1794839 41.2062248, 47.179492 41.2063036, 47.1795161 41.2064499, 47.1795228 41.2065144, 47.179536 41.2066942)",,
297479344,False,Vüqar Məmmədov küç.,living_street,False,109.601,,"LINESTRING (47.1759602 41.2065206, 47.1759072 41.2064943, 47.175879 41.2064695, 47.1758629 41.2064417, 47.1758656 41.2063681, 47.1758951 41.2061875, 47.1758964 41.2060397, 47.1758763 41.2058536, 47.1758361 41.2057083, 47.1757893 41.2055765)",,
297479344,False,Vüqar Məmmədov küç.,living_street,True,68.225,,"LINESTRING (47.1759602 41.2065206, 47.1759595 41.2066184, 47.1760271 41.2070442, 47.1760413 41.2070906, 47.1760614 41.2071269)",,
297479345,False,Nizami küç.,living_street,True,28.502000000000002,,"LINESTRING (47.1759602 41.2065206, 47.176048 41.2065195, 47.1761288 41.2065283, 47.1762961 41.2065558)",,
855542530,False,,living_street,True,38.976,,"LINESTRING (47.1759602 41.2065206, 47.1759032 41.2065306, 47.1758576 41.2065397, 47.1754982 41.2065578)",,
297479314,False,,living_street,True,31.362,,"LINESTRING (47.1777303 41.2065676, 47.1777069 41.2063117, 47.177715 41.2062869)",,
297479345,False,Nizami küç.,living_street,False,69.94,,"LINESTRING (47.1777303 41.2065676, 47.1776882 41.2065942, 47.177608 41.2066075, 47.1769093 41.2066213)",,
297479345,False,Nizami küç.,living_street,True,55.11399999999999,,"LINESTRING (47.1777303 41.2065676, 47.1777982 41.206582, 47.1778212 41.206601, 47.1778641 41.2067794, 47.1778726 41.2067954, 47.1778873 41.206805, 47.1779148 41.2068101, 47.1781049 41.2068012, 47.1781294 41.2067939, 47.1781482 41.2067808)",,
297479345,False,Nizami küç.,living_street,False,16.196,,"LINESTRING (47.1769093 41.2066213, 47.1767172 41.2066032)",,
856078299,False,,living_street,False,30.19,,"LINESTRING (47.1769093 41.2066213, 47.1769077 41.2068928)",,
297479345,False,Nizami küç.,living_street,True,69.94,,"LINESTRING (47.1769093 41.2066213, 47.177608 41.2066075, 47.1776882 41.2065942, 47.1777303 41.2065676)",,
124540972,False,20 Yanvar küçəsi,tertiary,True,142.377,,"LINESTRING (47.1814834 41.2066967, 47.1816413 41.2054218)",,
297479345,False,Nizami küç.,living_street,False,56.546,,"LINESTRING (47.1814834 41.2066967, 47.1808075 41.2066917)",,
297479335,False,,residential,False,133.019,,"LINESTRING (47.1816674 41.2072178, 47.1817695 41.206024)",,
855407006,False,,living_street,False,63.643,,"LINESTRING (47.1816674 41.2072178, 47.1821406 41.2072197, 47.1823257 41.2071955, 47.1824169 41.2071652)",,
297479324,False,,living_street,False,55.735,,"LINESTRING (47.1771993 41.2073802, 47.1768044 41.2074376, 47.1765432 41.2074667)",,
297479324,False,,living_street,True,55.735,,"LINESTRING (47.1765432 41.2074667, 47.1768044 41.2074376, 47.1771993 41.2073802)",,
297479344,False,Vüqar Məmmədov küç.,living_street,False,62.057,,"LINESTRING (47.1765432 41.2074667, 47.1763645 41.2074437, 47.1762639 41.2074296, 47.1762338 41.207418, 47.1762156 41.2073983, 47.176189 41.2073431, 47.1760614 41.2071269)",,
272837586,False,,unclassified,True,64.456,,"LINESTRING (47.186035 41.2002909, 47.1854854 41.2003887, 47.1853982 41.2004069, 47.1852949 41.2004452)",,
855336574,False,,living_street,True,59.454,,"LINESTRING (47.186035 41.2002909, 47.1860138 41.2001788, 47.1859065 41.1998035, 47.185877 41.1997732)",,
855420716,False,,living_street,False,28.943,,"LINESTRING (47.1860893 41.2005543, 47.1861331 41.2008125)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,True,76.568,2,"LINESTRING (47.1860893 41.2005543, 47.1856557 41.2005976, 47.1855645 41.2006198, 47.1854708 41.200649, 47.185374 41.2006874, 47.1852896 41.2007308, 47.1852372 41.2007644)",,
1219623988,True,,secondary,False,14.694,,"LINESTRING (47.1782602 41.1993025, 47.1781051 41.1993645)",,
124540971,True,20 Yanvar küçəsi,secondary,False,164.834,,"LINESTRING (47.1782602 41.1993025, 47.1787991 41.1999933, 47.1789542 41.200193, 47.1791364 41.2004656, 47.1792197 41.2005963)",,
"[1219623990, 638585462, 859169303]",False,,unclassified,False,26.483,,"LINESTRING (47.1782602 41.1993025, 47.1783138 41.1992813, 47.1784837 41.1992188, 47.1785439 41.1991969)",yes,
411368040,False,Axundov küç.,unclassified,True,39.126999999999995,,"LINESTRING (47.1785439 41.1991969, 47.1785976 41.1992703, 47.1787782 41.1995014)",,
"[638585462, 1219623990, 859169303]",False,,unclassified,True,26.483,,"LINESTRING (47.1785439 41.1991969, 47.1784837 41.1992188, 47.1783138 41.1992813, 47.1782602 41.1993025)",yes,
272837587,False,,residential,False,8.488,,"LINESTRING (47.181826 41.2001267, 47.1818985 41.2001801)",,
272837587,False,,residential,True,102.803,,"LINESTRING (47.181826 41.2001267, 47.1810792 41.199623, 47.1809196 41.1995028)",,
638587893,False,Əhmədiyyə Cəbrayılov küç.,living_street,True,219.399,,"LINESTRING (47.181826 41.2001267, 47.1814057 41.2003221, 47.1813005 41.2003864, 47.1811791 41.2004553, 47.1811523 41.2004886, 47.1811503 41.2005357, 47.1812777 41.2009061, 47.1813662 41.2011401, 47.1814299 41.2013655, 47.1815379 41.201566, 47.1816109 41.2016793, 47.1816854 41.2017625)",,
446829763,False,İsmayıl Nakam küç.,residential,False,24.371,,"LINESTRING (47.18441 41.2015528, 47.1843401 41.2014301, 47.1843213 41.2013927, 47.1843064 41.2013484)",,
446829763,False,İsmayıl Nakam küç.,residential,True,37.888,,"LINESTRING (47.18441 41.2015528, 47.1844874 41.2017806, 47.1845337 41.2018803)",,
855407016,False,,living_street,True,36.975,,"LINESTRING (47.1857831 41.2063419, 47.1855149 41.2060776)",,
272598346,False,Sabir küç.,residential,False,17.622999999999998,,"LINESTRING (47.1857831 41.2063419, 47.1858555 41.2063238, 47.1859892 41.2063137)",,
272598346,False,Sabir küç.,residential,True,95.25399999999999,,"LINESTRING (47.1857831 41.2063419, 47.1856195 41.2064468, 47.1853325 41.2066297, 47.185046 41.2067611, 47.1848528 41.2068268)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,False,110.059,2,"LINESTRING (47.1806921 41.2024236, 47.1817925 41.2018812)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,True,27.008,2,"LINESTRING (47.1806921 41.2024236, 47.1806172 41.2024623, 47.1804382 41.2025733)",,
"[855542512, 894099913, 790288594, 894099914]",False,,residential,"[False, True]",141.374,,"LINESTRING (47.1806921 41.2024236, 47.1807285 41.2024739, 47.1807513 41.2025117, 47.1808345 41.202698, 47.1811522 41.2034471, 47.1811161 41.2034558, 47.1810872 41.2034627, 47.1809823 41.203486, 47.1809106 41.2035016)",yes,
855336573,False,,living_street,True,12.456,,"LINESTRING (47.1858743 41.1996612, 47.185877 41.1997732)",,
855336573,False,,living_street,False,12.456,,"LINESTRING (47.185877 41.1997732, 47.1858743 41.1996612)",,
855336574,False,,living_street,False,59.454,,"LINESTRING (47.185877 41.1997732, 47.1859065 41.1998035, 47.1860138 41.2001788, 47.186035 41.2002909)",,
855336574,False,,living_street,True,108.678,,"LINESTRING (47.185877 41.1997732, 47.1856865 41.1997348, 47.1856087 41.1997348, 47.1853083 41.1997782, 47.1852694 41.1997984, 47.1852641 41.1998327, 47.1853513 41.2000265, 47.1853405 41.2000628, 47.1852306 41.2002757)",,
855336574,False,,living_street,False,108.67800000000001,,"LINESTRING (47.1852306 41.2002757, 47.1853405 41.2000628, 47.1853513 41.2000265, 47.1852641 41.1998327, 47.1852694 41.1997984, 47.1853083 41.1997782, 47.1856087 41.1997348, 47.1856865 41.1997348, 47.185877 41.1997732)",,
855336574,False,,living_street,True,19.717,,"LINESTRING (47.1852306 41.2002757, 47.1852359 41.2003201, 47.1852949 41.2004452)",,
855445857,False,,living_street,False,174.596,,"LINESTRING (47.1852306 41.2002757, 47.1851072 41.2002686, 47.1849918 41.2002757, 47.1845935 41.2003494, 47.1842609 41.2004462, 47.1841094 41.2005098, 47.183978 41.2006158, 47.183872 41.2007157, 47.1838184 41.2008024, 47.1837647 41.2009871, 47.18372 41.2011075)",,
272837586,False,,unclassified,False,64.456,,"LINESTRING (47.1852949 41.2004452, 47.1853982 41.2004069, 47.1854854 41.2003887, 47.186035 41.2002909)",,
272837586,False,,unclassified,True,159.54200000000003,,"LINESTRING (47.1852949 41.2004452, 47.1852289 41.2004887, 47.1848819 41.2007358, 47.1843464 41.2010689, 47.1842757 41.2011041, 47.1842059 41.2011243, 47.1841037 41.2011285, 47.18372 41.2011075)",,
855336574,False,,living_street,False,19.717,,"LINESTRING (47.1852949 41.2004452, 47.1852359 41.2003201, 47.1852306 41.2002757)",,
297479330,False,,living_street,False,45.843,,"LINESTRING (47.1831988 41.2031525, 47.1827562 41.2032796, 47.1827079 41.203322)",,
297479330,False,,living_street,True,48.914,,"LINESTRING (47.1831988 41.2031525, 47.1832377 41.2031192, 47.1832605 41.2030576, 47.1833007 41.2029436, 47.1833463 41.2027327)",,
855420707,False,,living_street,False,34.866,,"LINESTRING (47.1831988 41.2031525, 47.1833208 41.2031717, 47.1836118 41.2031908)",,
297479330,False,,living_street,False,73.469,,"LINESTRING (47.1827079 41.203322, 47.1826869 41.2034189, 47.1826878 41.2038315, 47.1827013 41.2039811)",,
297479330,False,,living_street,True,45.843,,"LINESTRING (47.1827079 41.203322, 47.1827562 41.2032796, 47.1831988 41.2031525)",,
855420706,False,,living_street,True,39.679,,"LINESTRING (47.1827079 41.203322, 47.1825966 41.2031858, 47.1824652 41.2030627, 47.1824324 41.2030324)",,
446829763,False,İsmayıl Nakam küç.,residential,False,84.226,,"LINESTRING (47.1859413 41.2033291, 47.1856369 41.2027136, 47.1855752 41.2026242)",,
446829763,False,İsmayıl Nakam küç.,residential,True,64.999,,"LINESTRING (47.1859413 41.2033291, 47.185944 41.2033755, 47.1859292 41.203496, 47.1858246 41.2039056)",,
446829763,False,İsmayıl Nakam küç.,residential,True,21.956,,"LINESTRING (47.1853432 41.2025319, 47.1855752 41.2026242)",,
446829763,False,İsmayıl Nakam küç.,residential,False,102.56800000000001,,"LINESTRING (47.1853432 41.2025319, 47.1849421 41.2023275, 47.1847115 41.2021802, 47.1846244 41.2020758, 47.1845337 41.2018803)",,
855420711,False,,living_street,True,84.25,,"LINESTRING (47.1853432 41.2025319, 47.1849999 41.202762, 47.1848604 41.2029043, 47.1847706 41.2031293)",,
272598346,False,Sabir küç.,residential,False,7.01,,"LINESTRING (47.1833436 41.2074396, 47.183396 41.2073904)",,
855407004,False,,living_street,True,57.288000000000004,,"LINESTRING (47.1833436 41.2074396, 47.1833061 41.2073943, 47.1832913 41.2073529, 47.1832913 41.2072641, 47.1832672 41.2071228, 47.1831787 41.2069473)",,
855407004,False,,living_street,False,57.288000000000004,,"LINESTRING (47.1831787 41.2069473, 47.1832672 41.2071228, 47.1832913 41.2072641, 47.1832913 41.2073529, 47.1833061 41.2073943, 47.1833436 41.2074396)",,
855407006,False,,living_street,True,39.376,,"LINESTRING (47.1828139 41.2070119, 47.1825537 41.2070563, 47.1824706 41.2070986, 47.1824169 41.2071652)",,
855407005,False,,living_street,False,58.055,,"LINESTRING (47.1824169 41.2071652, 47.1826824 41.2072641, 47.1827508 41.2072984, 47.1827938 41.2073337, 47.1829037 41.2075042)",,
855407006,False,,living_street,False,39.376000000000005,,"LINESTRING (47.1824169 41.2071652, 47.1824706 41.2070986, 47.1825537 41.2070563, 47.1828139 41.2070119)",,
855407006,False,,living_street,True,63.643,,"LINESTRING (47.1824169 41.2071652, 47.1823257 41.2071955, 47.1821406 41.2072197, 47.1816674 41.2072178)",,
273433272,False,Abbas Əmbala küç.,residential,False,16.738999999999997,,"LINESTRING (47.1843163 41.206243, 47.1843749 41.2062965, 47.1844314 41.2063657)",,
273433272,False,Abbas Əmbala küç.,residential,True,103.38399999999999,,"LINESTRING (47.1843163 41.206243, 47.1841488 41.2061274, 47.1839002 41.2059605, 47.1838097 41.2059189, 47.1832699 41.2057829)",,
855407007,False,,living_street,True,70.40100000000001,,"LINESTRING (47.1843163 41.206243, 47.1840906 41.2063419, 47.1839404 41.2063903, 47.1838854 41.2064004, 47.1835273 41.2064307)",,
855407007,False,,living_street,False,70.40100000000001,,"LINESTRING (47.1835273 41.2064307, 47.1838854 41.2064004, 47.1839404 41.2063903, 47.1840906 41.2063419, 47.1843163 41.206243)",,
855407008,False,,living_street,True,22.656,,"LINESTRING (47.1829104 41.206467, 47.1829505 41.2062655)",,
855407008,False,,living_street,False,22.656,,"LINESTRING (47.1829505 41.2062655, 47.1829104 41.206467)",,
297479331,False,,living_street,False,44.373999999999995,,"LINESTRING (47.1829505 41.2062655, 47.1828809 41.2062485, 47.1826675 41.2061806, 47.1824518 41.206131)",,
297479331,False,,living_street,True,36.742999999999995,,"LINESTRING (47.1829505 41.2062655, 47.1831062 41.2063036, 47.1833798 41.2063278)",,
855407009,False,,living_street,True,40.408,,"LINESTRING (47.1824893 41.2064933, 47.1824518 41.206131)",,
297479331,False,,living_street,False,36.742999999999995,,"LINESTRING (47.1833798 41.2063278, 47.1831062 41.2063036, 47.1829505 41.2062655)",,
297479331,False,,living_street,False,9.064,,"LINESTRING (47.1824518 41.206131, 47.1824005 41.2060592)",,
855407009,False,,living_street,False,40.408,,"LINESTRING (47.1824518 41.206131, 47.1824893 41.2064933)",,
297479331,False,,living_street,True,44.373999999999995,,"LINESTRING (47.1824518 41.206131, 47.1826675 41.2061806, 47.1828809 41.2062485, 47.1829505 41.2062655)",,
855407010,False,,living_street,True,50.309,,"LINESTRING (47.1824723 41.20561, 47.1824005 41.2060592)",,
273433272,False,Abbas Əmbala küç.,residential,False,69.517,,"LINESTRING (47.1824723 41.20561, 47.1828702 41.2056809, 47.1832699 41.2057829)",,
273433272,False,Abbas Əmbala küç.,residential,True,48.563,,"LINESTRING (47.1824723 41.20561, 47.1821876 41.2055592, 47.1821272 41.2055402, 47.1819976 41.2054042)",,
855407011,False,,living_street,True,16.057,,"LINESTRING (47.1833101 41.2056417, 47.1832699 41.2057829)",,
855407011,False,,living_street,False,16.057,,"LINESTRING (47.1832699 41.2057829, 47.1833101 41.2056417)",,
273433272,False,Abbas Əmbala küç.,residential,False,103.384,,"LINESTRING (47.1832699 41.2057829, 47.1838097 41.2059189, 47.1839002 41.2059605, 47.1841488 41.2061274, 47.1843163 41.206243)",,
273433272,False,Abbas Əmbala küç.,residential,True,69.517,,"LINESTRING (47.1832699 41.2057829, 47.1828702 41.2056809, 47.1824723 41.20561)",,
855407012,False,,living_street,False,38.373,,"LINESTRING (47.1838626 41.2046731, 47.1838734 41.2050181)",,
855407013,False,,living_street,True,43.221,,"LINESTRING (47.1836427 41.2054015, 47.1835756 41.2050161)",,
297479315,False,Vəhyəddin Səlimov küç.,living_street,True,24.914,,"LINESTRING (47.1835756 41.2050161, 47.1838734 41.2050181)",,
855407013,False,,living_street,False,43.221,,"LINESTRING (47.1835756 41.2050161, 47.1836427 41.2054015)",,
297479315,False,Vəhyəddin Səlimov küç.,living_street,False,148.636,,"LINESTRING (47.1835756 41.2050161, 47.1832514 41.2050005, 47.1831237 41.2049818, 47.1830566 41.2049404, 47.1830071 41.2048814, 47.182996 41.2047667, 47.1829727 41.2047252, 47.182913 41.2046955, 47.1824196 41.2046448, 47.1820608 41.2046233)",,
297479315,False,Vəhyəddin Səlimov küç.,living_street,False,24.914,,"LINESTRING (47.1838734 41.2050181, 47.1835756 41.2050161)",,
855407012,False,,living_street,True,38.373,,"LINESTRING (47.1838734 41.2050181, 47.1838626 41.2046731)",,
297479315,False,Vəhyəddin Səlimov küç.,living_street,True,220.954,,"LINESTRING (47.1838734 41.2050181, 47.1841738 41.2049758, 47.1842835 41.2049735, 47.1845577 41.2049998, 47.1846418 41.2050212, 47.1846753 41.2050292, 47.184696 41.2050603, 47.1846941 41.2051331, 47.1846803 41.2053921, 47.1846969 41.2056863, 47.1846807 41.2057385, 47.1846297 41.2058112, 47.1846117 41.2058734, 47.1845761 41.2060412, 47.1845198 41.2061946, 47.1844314 41.2063657)",,
855407015,False,,living_street,False,34.142,,"LINESTRING (47.1861178 41.2060223, 47.1859892 41.2063137)",,
855407014,False,,living_street,True,31.287,,"LINESTRING (47.1861178 41.2060223, 47.1860012 41.2059667, 47.1858019 41.2058717)",,
855407015,False,,living_street,True,28.494,,"LINESTRING (47.1861178 41.2060223, 47.1862119 41.2058091, 47.1862251 41.2057791)",,
855407014,False,,living_street,False,31.287,,"LINESTRING (47.1858019 41.2058717, 47.1860012 41.2059667, 47.1861178 41.2060223)",,
855407016,False,,living_street,False,36.975,,"LINESTRING (47.1855149 41.2060776, 47.1857831 41.2063419)",,
855407018,False,,living_street,True,30.488999999999997,,"LINESTRING (47.1848765 41.2071228, 47.1848072 41.2070229, 47.1847092 41.2068792)",,
272598346,False,Sabir küç.,residential,False,13.351,,"LINESTRING (47.1847092 41.2068792, 47.1848528 41.2068268)",,
272598346,False,Sabir küç.,residential,True,125.206,,"LINESTRING (47.1847092 41.2068792, 47.1843619 41.2070031, 47.1841194 41.207065, 47.1838995 41.2071136, 47.1837862 41.2071531, 47.1836729 41.2072129, 47.183396 41.2073904)",,
855407018,False,,living_street,False,30.488999999999997,,"LINESTRING (47.1847092 41.2068792, 47.1848072 41.2070229, 47.1848765 41.2071228)",,
855407019,False,,living_street,True,112.03999999999999,,"LINESTRING (47.1844956 41.2077181, 47.1842569 41.2077827, 47.1842086 41.2077867, 47.1841469 41.2077766, 47.1840557 41.2077565, 47.1840101 41.2077565, 47.183935 41.2077706, 47.1838921 41.2077686, 47.1838331 41.2077524, 47.1835434 41.2075103, 47.183396 41.2073904)",,
855408783,False,,living_street,True,33.708,,"LINESTRING (47.184509 41.2036358, 47.1845278 41.2037206, 47.1845359 41.2038154, 47.1845822 41.2039325)",,
855420706,False,,living_street,False,88.64800000000001,,"LINESTRING (47.1816364 41.2025128, 47.1819676 41.2026843, 47.1821715 41.2028175, 47.1823069 41.2029164, 47.1824324 41.2030324)",,
855420707,False,,living_street,True,34.866,,"LINESTRING (47.1836118 41.2031908, 47.1833208 41.2031717, 47.1831988 41.2031525)",,
446829763,False,İsmayıl Nakam küç.,residential,False,37.888,,"LINESTRING (47.1845337 41.2018803, 47.1844874 41.2017806, 47.18441 41.2015528)",,
446829763,False,İsmayıl Nakam küç.,residential,True,102.568,,"LINESTRING (47.1845337 41.2018803, 47.1846244 41.2020758, 47.1847115 41.2021802, 47.1849421 41.2023275, 47.1853432 41.2025319)",,
855420710,False,,living_street,True,128.34099999999998,,"LINESTRING (47.1845337 41.2018803, 47.1844567 41.2019104, 47.1844192 41.2019305, 47.1843857 41.2019709, 47.1843562 41.2021636, 47.1843226 41.2021848, 47.184049 41.2022555, 47.1840356 41.2022716, 47.1840397 41.2022968, 47.1841724 41.2025864, 47.1841899 41.2027973)",,
855420711,False,,living_street,False,84.25,,"LINESTRING (47.1847706 41.2031293, 47.1848604 41.2029043, 47.1849999 41.202762, 47.1853432 41.2025319)",,
855420713,False,Puşkin küç.,living_street,True,13.292,,"LINESTRING (47.1856289 41.2025117, 47.1855752 41.2026242)",,
855420716,False,,living_street,True,59.707,,"LINESTRING (47.1860942 41.2013403, 47.1860513 41.2011495, 47.1860526 41.201094, 47.1861331 41.2008125)",,
855420716,False,,living_street,True,28.943,,"LINESTRING (47.1861331 41.2008125, 47.1860893 41.2005543)",,
855420716,False,,living_street,False,59.706999999999994,,"LINESTRING (47.1861331 41.2008125, 47.1860526 41.201094, 47.1860513 41.2011495, 47.1860942 41.2013403)",,
855420717,False,,living_street,True,36.716,,"LINESTRING (47.1855819 41.2009588, 47.185425 41.2009064, 47.1853526 41.200863, 47.1852372 41.2007644)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,False,76.568,2,"LINESTRING (47.1852372 41.2007644, 47.1852896 41.2007308, 47.185374 41.2006874, 47.1854708 41.200649, 47.1855645 41.2006198, 47.1856557 41.2005976, 47.1860893 41.2005543)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,True,102.138,2,"LINESTRING (47.1852372 41.2007644, 47.1850723 41.20087, 47.1845564 41.2012369, 47.1844313 41.201311, 47.1843763 41.2013332, 47.1843064 41.2013484)",,
855420717,False,,living_street,False,36.716,,"LINESTRING (47.1852372 41.2007644, 47.1853526 41.200863, 47.185425 41.2009064, 47.1855819 41.2009588)",,
855430665,False,,living_street,True,36.76,,"LINESTRING (47.1862251 41.2057791, 47.1858367 41.2056245)",,
855407015,False,,living_street,False,28.494,,"LINESTRING (47.1862251 41.2057791, 47.1862119 41.2058091, 47.1861178 41.2060223)",,
855430665,False,,living_street,False,36.76,,"LINESTRING (47.1858367 41.2056245, 47.1862251 41.2057791)",,
446829763,False,İsmayıl Nakam küç.,residential,False,6.655,,"LINESTRING (47.1858965 41.2039312, 47.1858246 41.2039056)",,
855430667,False,,living_street,True,21.214,,"LINESTRING (47.1858965 41.2039312, 47.185834 41.2041161)",,
855430667,False,,living_street,False,21.214,,"LINESTRING (47.185834 41.2041161, 47.1858965 41.2039312)",,
297479330,False,,living_street,False,48.914,,"LINESTRING (47.1833463 41.2027327, 47.1833007 41.2029436, 47.1832605 41.2030576, 47.1832377 41.2031192, 47.1831988 41.2031525)",,
855420710,False,,living_street,False,128.341,,"LINESTRING (47.1841899 41.2027973, 47.1841724 41.2025864, 47.1840397 41.2022968, 47.1840356 41.2022716, 47.184049 41.2022555, 47.1843226 41.2021848, 47.1843562 41.2021636, 47.1843857 41.2019709, 47.1844192 41.2019305, 47.1844567 41.2019104, 47.1845337 41.2018803)",,
855430668,False,,living_street,False,59.11,,"LINESTRING (47.1837419 41.2035652, 47.1838626 41.2036419, 47.1837687 41.2039002, 47.1837427 41.2040438)",,
855430669,False,,living_street,True,47.571,,"LINESTRING (47.1834576 41.2017711, 47.1833557 41.2016965, 47.1833047 41.2016359, 47.1832312 41.201393)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,False,21.491,2,"LINESTRING (47.1832312 41.201393, 47.183298 41.2013786, 47.183483 41.2013562)",,
28513860,False,Mirzə Fətəli Axundzadə prospekti,tertiary,True,103.691,2,"LINESTRING (47.1832312 41.201393, 47.1830781 41.2014259, 47.1828032 41.2014916, 47.1824504 41.2015976, 47.1820865 41.2017427)",,
855430669,False,,living_street,False,47.571,,"LINESTRING (47.1832312 41.201393, 47.1833047 41.2016359, 47.1833557 41.2016965, 47.1834576 41.2017711)",,
855430670,False,,living_street,True,91.607,,"LINESTRING (47.1827871 41.2023604, 47.182543 41.20209, 47.1824652 41.2020436, 47.1823579 41.2020012, 47.1822694 41.2019406, 47.1820865 41.2017427)",,
272837586,False,,unclassified,True,11.24,,"LINESTRING (47.18372 41.2011075, 47.183586 41.2011002)",,
272837586,False,,unclassified,False,159.54200000000003,,"LINESTRING (47.18372 41.2011075, 47.1841037 41.2011285, 47.1842059 41.2011243, 47.1842757 41.2011041, 47.1843464 41.2010689, 47.1848819 41.2007358, 47.1852289 41.2004887, 47.1852949 41.2004452)",,
855445857,False,,living_street,True,174.596,,"LINESTRING (47.18372 41.2011075, 47.1837647 41.2009871, 47.1838184 41.2008024, 47.183872 41.2007157, 47.183978 41.2006158, 47.1841094 41.2005098, 47.1842609 41.2004462, 47.1845935 41.2003494, 47.1849918 41.2002757, 47.1851072 41.2002686, 47.1852306 41.2002757)",,
855445858,False,,living_street,True,57.869,,"LINESTRING (47.1821018 41.2009659, 47.1821956 41.2008811, 47.182201 41.2008519, 47.1821178 41.2007227, 47.1821152 41.2006824, 47.1823121 41.200553)",,
272837587,False,,residential,True,54.007,,"LINESTRING (47.1823121 41.200553, 47.1818985 41.2001801)",,
272837587,False,,residential,False,128.28500000000003,,"LINESTRING (47.1823121 41.200553, 47.1824586 41.2006638, 47.182602 41.2007298, 47.1831277 41.2008125, 47.1832931 41.2008626, 47.1833879 41.2009013, 47.1834842 41.2009691, 47.1835206 41.2010053, 47.183586 41.2011002)",,
