osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,access,tunnel
"[9793961, 917450541]",True,3,180,Magsaysay Boulevard,primary,60,,False,176.31900000000002,"LINESTRING (121.0175354 14.6044132, 121.0176569 14.6045365, 121.0180695 14.6049395, 121.0181923 14.6050603, 121.0186777 14.60555)",,
28788771,False,2,,Santol Street,tertiary,40,,False,9.425,"LINESTRING (121.0136326 14.6028603, 121.0135988 14.6027821)",,
28788771,False,2,,Santol Street,tertiary,40,,True,127.832,"LINESTRING (121.0136326 14.6028603, 121.0139135 14.6035079, 121.0140992 14.6039175)",,
185227306,False,2,,Piña Avenue,tertiary,,,True,390.73600000000005,"LINESTRING (121.0136326 14.6028603, 121.0133413 14.6033786, 121.0131992 14.6036457, 121.0130067 14.6040077, 121.0126854 14.6046147, 121.0124898 14.6050064, 121.0124081 14.6051682, 121.0123782 14.6052165, 121.0122953 14.6053668, 121.0121502 14.60563, 121.0119268 14.6059598)",,
10853062,False,2,,Sociego Street,residential,,,True,25.705,"LINESTRING (121.0150918 14.6039861, 121.0153298 14.604006)",,
10853062,False,2,,Sociego Street,residential,,,False,107.078,"LINESTRING (121.0150918 14.6039861, 121.014605 14.6039525, 121.0140992 14.6039175)",,
"[176633483, 563402110]",False,,,Sociego Interior Street,residential,,,False,123.858,"LINESTRING (121.0150918 14.6039861, 121.0150916 14.603942, 121.0151313 14.6032776, 121.0151257 14.6032478, 121.0151144 14.6032257, 121.0150927 14.6032081, 121.0150637 14.6031975, 121.0147625 14.6031813)",,
"[780755505, 10267170]",False,2,,Old Santa Mesa Street,secondary,50,9,True,165.834,"LINESTRING (121.0199607 14.60115, 121.0199472 14.6011397, 121.0198768 14.6011034, 121.0198147 14.6010805, 121.0196194 14.6010212, 121.0193464 14.6009332, 121.0192859 14.6009142, 121.0185013 14.600678)",,
28788771,False,2,,Santol Street,tertiary,40,,True,42.607,"LINESTRING (121.0141236 14.6054136, 121.014094 14.6057957)",,
28788771,False,2,,Santol Street,tertiary,40,,False,169.30100000000002,"LINESTRING (121.0141236 14.6054136, 121.014179 14.6047797, 121.0142182 14.6044347, 121.0142231 14.6042638, 121.0142151 14.6042031, 121.0141978 14.6041451, 121.0140992 14.6039175)",,
185227314,False,,,L. Escoda Street,residential,,,True,125.33,"LINESTRING (121.0141236 14.6054136, 121.0134588 14.6053481, 121.0134233 14.6053513, 121.0133979 14.6053602, 121.013377 14.6053779, 121.0133596 14.6054052, 121.0131898 14.6057265)",,
185227308,False,,,Vallejo Street,residential,,,True,97.597,"LINESTRING (121.0131898 14.6057265, 121.014094 14.6057957)",,
185227314,False,,,L. Escoda Street,residential,,,True,47.95,"LINESTRING (121.0131898 14.6057265, 121.012978 14.6061059)",,
185227314,False,,,L. Escoda Street,residential,,,False,125.33,"LINESTRING (121.0131898 14.6057265, 121.0133596 14.6054052, 121.013377 14.6053779, 121.0133979 14.6053602, 121.0134233 14.6053513, 121.0134588 14.6053481, 121.0141236 14.6054136)",,
28788771,False,2,,Santol Street,tertiary,40,,False,42.607,"LINESTRING (121.014094 14.6057957, 121.0141236 14.6054136)",,
185227308,False,,,Vallejo Street,residential,,,False,97.597,"LINESTRING (121.014094 14.6057957, 121.0131898 14.6057265)",,
28788771,False,2,,Santol Street,tertiary,40,,True,43.481,"LINESTRING (121.014094 14.6057957, 121.0140919 14.6058253, 121.0140661 14.6061858)",,
4637707,False,2,,B. Tuazon Street,residential,,,False,114.271,"LINESTRING (121.012978 14.6061059, 121.0119268 14.6059598)",,
4637707,False,2,,B. Tuazon Street,residential,,,True,117.418,"LINESTRING (121.012978 14.6061059, 121.0140661 14.6061858)",,
185227314,False,,,L. Escoda Street,residential,,,False,47.95,"LINESTRING (121.012978 14.6061059, 121.0131898 14.6057265)",,
4637707,False,2,,B. Tuazon Street,residential,,,False,117.418,"LINESTRING (121.0140661 14.6061858, 121.012978 14.6061059)",,
28788771,False,2,,Santol Street,tertiary,40,,False,43.481,"LINESTRING (121.0140661 14.6061858, 121.0140919 14.6058253, 121.014094 14.6057957)",,
4588647,False,2,,Old Santa Mesa Street,primary,50,9,False,144.615,"LINESTRING (121.0123323 14.601673, 121.0124614 14.6015522, 121.0125199 14.6014975, 121.0126673 14.601354, 121.0130436 14.6009956, 121.0131997 14.6008482, 121.0132931 14.6007637)",,
4588647,False,2,,Old Santa Mesa Street,primary,50,9,True,68.553,"LINESTRING (121.0123323 14.601673, 121.0122617 14.6017417, 121.012097 14.6019019, 121.011885 14.602112)",,
255984629,False,2,,Albina Street,residential,,,False,188.04500000000002,"LINESTRING (121.0123323 14.601673, 121.0121001 14.6014461, 121.011919 14.6012692, 121.0117734 14.6011373, 121.0113212 14.6006971, 121.0110976 14.6004764)",,
255984629,False,2,,Albina Street,residential,,,True,188.04500000000002,"LINESTRING (121.0110976 14.6004764, 121.0113212 14.6006971, 121.0117734 14.6011373, 121.011919 14.6012692, 121.0121001 14.6014461, 121.0123323 14.601673)",,
262409052,False,,,Altura Street,residential,,,False,155.00300000000001,"LINESTRING (121.0110976 14.6004764, 121.0113405 14.600304, 121.0115272 14.600161, 121.0118383 14.599917, 121.0119553 14.5998155, 121.0121767 14.5996352, 121.0122178 14.599601)",,
"[923275217, 160192382]",False,2,,Teresa Street,tertiary,,,False,58.66499999999999,"LINESTRING (121.0122178 14.599601, 121.0120333 14.59939, 121.0120123 14.5993666, 121.0120079 14.5993613, 121.0119976 14.5993489, 121.0118696 14.5991951)",,
160192382,False,2,,Teresa Street,tertiary,,,True,173.726,"LINESTRING (121.0122178 14.599601, 121.0127833 14.6002529, 121.0128041 14.6002769, 121.0129938 14.6004916, 121.0132931 14.6007637)",,
262409052,False,,,Altura Street,residential,,,True,155.003,"LINESTRING (121.0122178 14.599601, 121.0121767 14.5996352, 121.0119553 14.5998155, 121.0118383 14.599917, 121.0115272 14.600161, 121.0113405 14.600304, 121.0110976 14.6004764)",,
691612299,False,2,,Anonas Street,tertiary,,,True,4.237,"LINESTRING (121.0118696 14.5991951, 121.0118995 14.5991703)",,
"[923275217, 160192382]",False,2,,Teresa Street,tertiary,,,True,58.665,"LINESTRING (121.0118696 14.5991951, 121.0119976 14.5993489, 121.0120079 14.5993613, 121.0120123 14.5993666, 121.0120333 14.59939, 121.0122178 14.599601)",,
8652901,False,,,5th Street,residential,,,True,54.947,"LINESTRING (121.0181243 14.6016535, 121.0182748 14.6011813)",,
691612295,False,,,,unclassified,,,False,169.32999999999998,"LINESTRING (121.0115915 14.5974285, 121.011374 14.5978474, 121.0113603 14.5982123, 121.0115462 14.5986876, 121.0115632 14.5988085, 121.0115715 14.5988666)",,
561576190,False,,,,residential,,,False,109.95400000000001,"LINESTRING (121.0129181 14.5986676, 121.0136521 14.5980497, 121.0136885 14.598018)",,
561576190,False,,,,residential,,,True,109.95400000000001,"LINESTRING (121.0136885 14.598018, 121.0136521 14.5980497, 121.0129181 14.5986676)",,
643170764,True,2,141,Paco-Santa Mesa Road,primary,50,,False,18.731,"LINESTRING (121.0136885 14.598018, 121.0136853 14.5980086, 121.0136731 14.5979733, 121.0136569 14.5979261, 121.0136379 14.5978569)",,
691612299,False,2,,Anonas Street,tertiary,,,False,4.237,"LINESTRING (121.0118995 14.5991703, 121.0118696 14.5991951)",,
"[973367920, 691612299, 691612300]",False,2,,Anonas Street,tertiary,,,True,225.221,"LINESTRING (121.0118995 14.5991703, 121.0119282 14.5991464, 121.0121042 14.5989921, 121.0124899 14.5986407, 121.0128379 14.5982251, 121.0129298 14.5980516, 121.0130988 14.5975617)",,
24247764,False,2,,Peralta Street,residential,20,,True,46.785,"LINESTRING (121.0170802 14.5993179, 121.0166628 14.5992001)",yes,
706706674,True,3,183,Victorino Mapa Street,primary,60,,False,96.675,"LINESTRING (121.0170802 14.5993179, 121.0169845 14.5996459, 121.0168378 14.6000682, 121.0168077 14.600146)",,
24247764,False,2,,Peralta Street,residential,20,,False,46.785,"LINESTRING (121.0166628 14.5992001, 121.0170802 14.5993179)",yes,
24247764,False,2,,Peralta Street,residential,20,,True,47.53,"LINESTRING (121.0166628 14.5992001, 121.0162437 14.5990651)",yes,
563389966,False,2,,B. Panahon Street,residential,20,,True,95.09,"LINESTRING (121.0166628 14.5992001, 121.0163785 14.6000098)",,
563389966,False,2,,B. Panahon Street,residential,20,,False,95.09,"LINESTRING (121.0163785 14.6000098, 121.0166628 14.5992001)",,
820063579,True,2,,Old Santa Mesa Street,primary,50,9,False,46.891,"LINESTRING (121.0163785 14.6000098, 121.0159657 14.5998747)",,
1068885514,False,,,Sarmiento Street,residential,,,True,85.142,"LINESTRING (121.0180932 14.5987422, 121.0173419 14.598502)",,
709096589,True,2,183,Victorino Mapa Street,primary,60,,False,43.012,"LINESTRING (121.0160854 14.6025086, 121.0159493 14.6028723)",,
563393493,True,1,,,primary_link,,,False,61.962,"LINESTRING (121.0160854 14.6025086, 121.0160763 14.6026943, 121.0160771 14.6027962, 121.0160826 14.6028466, 121.0160967 14.6028958, 121.0161121 14.6029335, 121.0161638 14.6030504)",,
9793961,True,3,180,Magsaysay Boulevard,primary,60,,False,211.554,"LINESTRING (121.0161638 14.6030504, 121.0165326 14.6034326, 121.0168014 14.6036946, 121.0169874 14.6038711, 121.017208 14.6040902, 121.0175354 14.6044132)",,
"[176633483, 563402110]",False,,,Sociego Interior Street,residential,,,True,123.858,"LINESTRING (121.0147625 14.6031813, 121.0150637 14.6031975, 121.0150927 14.6032081, 121.0151144 14.6032257, 121.0151257 14.6032478, 121.0151313 14.6032776, 121.0150916 14.603942, 121.0150918 14.6039861)",,
1068885514,False,,,Sarmiento Street,residential,,,False,85.142,"LINESTRING (121.0173419 14.598502, 121.0180932 14.5987422)",,
685156794,True,3,183,Victorino Mapa Street,primary,60,,False,94.99799999999999,"LINESTRING (121.0173419 14.598502, 121.017277 14.5987116, 121.0171054 14.5992344, 121.0170802 14.5993179)",,
820063579,True,2,,Old Santa Mesa Street,primary,50,9,False,48.604,"LINESTRING (121.0168077 14.600146, 121.0163785 14.6000098)",,
107396682,True,3,183,Victorino Mapa Street,primary,60,,False,63.051,"LINESTRING (121.0168077 14.600146, 121.0168151 14.6002241, 121.0168122 14.6002931, 121.0166834 14.6006937)",,
"[923226200, 10267170, 706706677]",False,2,,Old Santa Mesa Street,secondary,50,9,False,191.646,"LINESTRING (121.0168077 14.600146, 121.0169426 14.6001975, 121.0180481 14.60053, 121.0183164 14.6006201, 121.0183999 14.6006462, 121.0185013 14.600678)",,
"[973367921, 577324865, 1154970602, 370442555]",False,2,,Maui Oasis Access Road,tertiary,,,True,67.122,"LINESTRING (121.0130988 14.5975617, 121.0131872 14.5976063, 121.0133353 14.5976698, 121.0134258 14.5977121, 121.013559 14.5977841, 121.0136379 14.5978569)",destination,yes
"[973367920, 691612299, 691612300]",False,2,,Anonas Street,tertiary,,,False,225.221,"LINESTRING (121.0130988 14.5975617, 121.0129298 14.5980516, 121.0128379 14.5982251, 121.0124899 14.5986407, 121.0121042 14.5989921, 121.0119282 14.5991464, 121.0118995 14.5991703)",,
"[577324865, 973367921, 1154970602, 370442555]",False,2,,Maui Oasis Access Road,tertiary,,,False,67.122,"LINESTRING (121.0136379 14.5978569, 121.013559 14.5977841, 121.0134258 14.5977121, 121.0133353 14.5976698, 121.0131872 14.5976063, 121.0130988 14.5975617)",destination,yes
"[1090956393, 643170764]",True,2,141,Paco-Santa Mesa Road,primary,50,,False,22.099,"LINESTRING (121.0136379 14.5978569, 121.0136303 14.5978293, 121.0136206 14.5977371, 121.0136211 14.5976596)",,
"[1249960928, 562507107]",True,,,PUP Catwalk,unclassified,,,False,48.855,"LINESTRING (121.0115715 14.5988666, 121.011845 14.5991231, 121.0118605 14.5991355, 121.0118995 14.5991703)",destination,
691612295,False,,,,unclassified,,,True,169.32999999999998,"LINESTRING (121.0115715 14.5988666, 121.0115632 14.5988085, 121.0115462 14.5986876, 121.0113603 14.5982123, 121.011374 14.5978474, 121.0115915 14.5974285)",,
1090956391,True,,,,primary_link,,,False,19.567,"LINESTRING (121.0136211 14.5976596, 121.0136926 14.5974978)",,
1090956392,True,2,141,Paco-Santa Mesa Road,primary,50,,False,53.225,"LINESTRING (121.0136926 14.5974978, 121.0136926 14.5977043, 121.0136962 14.5977852, 121.0137022 14.5978462, 121.0137188 14.5979138, 121.0137363 14.5979718)",,
1111947799,False,,,Baldovino Street,residential,,,True,13.419,"LINESTRING (121.0187919 14.603394, 121.018697 14.6034723)",,
1193896447,False,,,Reposo Street,residential,,,False,75.497,"LINESTRING (121.0157907 14.6005322, 121.0159657 14.5998747)",,
107396685,False,,,Guadalcanal Street,residential,,,False,23.227,"LINESTRING (121.0157907 14.6005322, 121.0157833 14.600533, 121.0157088 14.6005582, 121.0155916 14.6006115)",,
107396685,False,,,Guadalcanal Street,residential,,,True,86.615,"LINESTRING (121.0157907 14.6005322, 121.0158895 14.6005217, 121.0159959 14.6005207, 121.0161062 14.60053, 121.0162333 14.6005537, 121.0165751 14.6006599)",,
