osmid,highway,oneway,reversed,length,name,geometry,bridge,lanes,ref
743822841,residential,False,True,70.76,,"LINESTRING (125.0862904 7.0117512, 125.0864688 7.0120051, 125.0866478 7.0122794)",,,
"[96325641, 721696003, 721696004]",residential,False,False,72.572,,"LINESTRING (125.094387 7.0131215, 125.0943882 7.0131292, 125.0944325 7.0132407, 125.0944606 7.0133505, 125.0944781 7.013459, 125.0945046 7.0137597)",yes,,
721696004,residential,False,True,77.387,,"LINESTRING (125.094387 7.0131215, 125.094364 7.0129739, 125.09428 7.0124337)",,,
867264682,residential,False,True,59.383,,"LINESTRING (125.09378 7.012631, 125.09428 7.0124337)",,,
721696004,residential,False,True,92.508,,"LINESTRING (125.09428 7.0124337, 125.0941305 7.0116151)",,,
867264682,residential,False,False,59.383,,"LINESTRING (125.09428 7.0124337, 125.09378 7.012631)",,,
721696004,residential,False,False,77.387,,"LINESTRING (125.09428 7.0124337, 125.094364 7.0129739, 125.094387 7.0131215)",,,
96332609,residential,False,False,115.907,,"LINESTRING (125.0928435 7.005392, 125.0919251 7.0058976)",,,
96332567,residential,False,True,117.82499999999999,Jose Dans Street,"LINESTRING (125.0928435 7.005392, 125.0931054 7.0058585, 125.0933549 7.0063221)",,,
57888715,residential,False,True,113.285,Jose P. Laurel Street,"LINESTRING (125.0942539 7.0058304, 125.0933549 7.0063221)",,,
31458290,residential,False,False,116.53699999999999,,"LINESTRING (125.0942539 7.0058304, 125.0943293 7.0059696, 125.0944184 7.0061427, 125.0947409 7.0067603)",,,
57888715,residential,False,False,113.285,Jose P. Laurel Street,"LINESTRING (125.0933549 7.0063221, 125.0942539 7.0058304)",,,
57888715,residential,False,True,115.461,Jose P. Laurel Street,"LINESTRING (125.0933549 7.0063221, 125.0927245 7.0066548, 125.092426 7.0067995)",,,
96332567,residential,False,False,117.82499999999999,Jose Dans Street,"LINESTRING (125.0933549 7.0063221, 125.0931054 7.0058585, 125.0928435 7.005392)",,,
96332567,residential,False,True,76.219,Jose Dans Street,"LINESTRING (125.0933549 7.0063221, 125.0934917 7.0065466, 125.0936908 7.0069207)",,,
31458300,residential,False,False,117.189,,"LINESTRING (125.0947708 7.0090507, 125.0944162 7.0092451, 125.0938414 7.0095604)",,,
96332567,residential,False,False,109.993,Jose Dans Street,"LINESTRING (125.0947708 7.0090507, 125.0943768 7.0083285, 125.0942883 7.0081854)",,,
31458292,residential,False,True,107.234,Osmena Drive,"LINESTRING (125.0942883 7.0081854, 125.0934222 7.0086225)",,2,
96332567,residential,False,False,117.355,Jose Dans Street,"LINESTRING (125.0942883 7.0081854, 125.0938276 7.0072342)",,,
96332567,residential,False,True,109.993,Jose Dans Street,"LINESTRING (125.0942883 7.0081854, 125.0943768 7.0083285, 125.0947708 7.0090507)",,,
31458300,residential,False,False,110.468,,"LINESTRING (125.0938414 7.0095604, 125.0929783 7.0100635)",,,
158176630,residential,False,False,114.091,Plaridel Street,"LINESTRING (125.0938414 7.0095604, 125.0934222 7.0086225)",,2,
31458300,residential,False,True,117.189,,"LINESTRING (125.0938414 7.0095604, 125.0944162 7.0092451, 125.0947708 7.0090507)",,,
"[31458315, 158176628, 158176630]",residential,False,True,151.913,Plaridel Street,"LINESTRING (125.0938414 7.0095604, 125.0940537 7.0099566, 125.0941088 7.0100524, 125.0941632 7.0101609, 125.094322 7.0104572, 125.0944862 7.0107673)",yes,2,
31458315,residential,False,True,74.637,Plaridel Street,"LINESTRING (125.0944862 7.0107673, 125.0948021 7.0113608)",,,
"[31458315, 158176628, 158176630]",residential,False,False,151.913,Plaridel Street,"LINESTRING (125.0944862 7.0107673, 125.094322 7.0104572, 125.0941632 7.0101609, 125.0941088 7.0100524, 125.0940537 7.0099566, 125.0938414 7.0095604)",yes,2,
96325380,residential,False,False,116.718,Lopez Street,"LINESTRING (125.0905206 7.0054548, 125.0895927 7.0059584)",,,
158176629,residential,False,True,116.951,Quirino Drive,"LINESTRING (125.0905206 7.0054548, 125.0910045 7.0063905)",,2,
158176629,residential,False,False,116.951,Quirino Drive,"LINESTRING (125.0910045 7.0063905, 125.0905206 7.0054548)",,2,
96332609,residential,False,True,115.445,,"LINESTRING (125.0910045 7.0063905, 125.0917664 7.0059859, 125.0919251 7.0058976)",,,
158176629,residential,False,True,114.105,Quirino Drive,"LINESTRING (125.0910045 7.0063905, 125.0912002 7.0067385, 125.0915083 7.0072866)",,2,
96332609,residential,False,True,115.907,,"LINESTRING (125.0919251 7.0058976, 125.0928435 7.005392)",,,
96332609,residential,False,False,115.445,,"LINESTRING (125.0919251 7.0058976, 125.0917664 7.0059859, 125.0910045 7.0063905)",,,
158176630,residential,False,True,114.532,Plaridel Street,"LINESTRING (125.0919251 7.0058976, 125.0923488 7.0066466, 125.092426 7.0067995)",,2,
31461864,unclassified,False,False,38.883,Perez Street,"LINESTRING (125.0898589 7.0140389, 125.089722 7.0137167)",,,
158177561,secondary,False,False,113.536,Jose Abad Santos Street,"LINESTRING (125.0862189 7.0134308, 125.0862604 7.0134517, 125.0863027 7.0134713, 125.0863435 7.0134843, 125.0864127 7.0134995, 125.0864817 7.0135055, 125.0865696 7.0134955, 125.0866721 7.0134563, 125.0870773 7.0132242, 125.0871521 7.0131813)",,2,
158176629,residential,False,False,42.554,Quirino Drive,"LINESTRING (125.0923402 7.008841, 125.092156 7.0085048)",,2,
158176629,residential,False,True,35.326,Quirino Drive,"LINESTRING (125.0923402 7.008841, 125.0924931 7.0091201)",,2,
869111111,residential,False,True,67.408,,"LINESTRING (125.0923402 7.008841, 125.091792 7.0091083)",,,
869111111,residential,False,False,67.408,,"LINESTRING (125.091792 7.0091083, 125.0923402 7.008841)",,,
937768521,residential,False,True,37.961,,"LINESTRING (125.091792 7.0091083, 125.0919495 7.0094118)",,,
"[937768521, 99190711]",residential,False,False,107.00800000000001,,"LINESTRING (125.091792 7.0091083, 125.0916238 7.0087837, 125.092156 7.0085048)",,,
870645782,residential,True,False,13.664,Tomas Claudio Street,"LINESTRING (125.0899334 7.0093495, 125.0898097 7.0093546)",,,
984364830,trunk,True,False,11.388,Quezon Boulevard,"LINESTRING (125.0899334 7.0093495, 125.0898851 7.009259)",,,75
870645784,residential,True,False,13.5,Tomas Claudio Street,"LINESTRING (125.0898097 7.0093546, 125.0898851 7.009259)",,,
"[155407392, 128085547]",residential,False,"[False, True]",225.05,Tomas Claudio Street,"LINESTRING (125.0898097 7.0093546, 125.0894845 7.0095356, 125.0893975 7.00958, 125.0889789 7.0098012, 125.0889266 7.0098118, 125.0888769 7.0098025, 125.088838 7.0097665, 125.0884213 7.0089334)",,,
870645783,residential,True,False,21.888,Tomas Claudio Street,"LINESTRING (125.0898851 7.009259, 125.0900623 7.0091706)",,,
984364830,trunk,True,False,108.922,Quezon Boulevard,"LINESTRING (125.0898851 7.009259, 125.0896108 7.0087453, 125.0894229 7.0083935)",,,75
950091425,residential,False,True,38.976,,"LINESTRING (125.0886261 7.0130037, 125.0883092 7.0131584)",,,
743822842,residential,False,False,74.26,Villamarzo Street,"LINESTRING (125.0883092 7.0131584, 125.0886183 7.0137516)",,,
743822842,residential,False,True,60.491,Villamarzo Street,"LINESTRING (125.0883092 7.0131584, 125.0880574 7.0126752)",,,
950091425,residential,False,False,38.976,,"LINESTRING (125.0883092 7.0131584, 125.0886261 7.0130037)",,,
