osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name,width,bridge
895225994,,residential,30,False,False,39.112,"LINESTRING (123.3701738 13.4539619, 123.3703611 13.453661)",,,,
"[347562761, 895225994]",,residential,30,False,True,94.133,"LINESTRING (123.3701738 13.4539619, 123.3701459 13.4540051, 123.369511 13.4535035)",,,,
"[895225992, 347562788, 347562854]",,residential,30,False,True,266.239,"LINESTRING (123.3679727 13.4509319, 123.3682207 13.4506708, 123.3686896 13.4510639, 123.3691535 13.4514835, 123.3692285 13.45158, 123.3693714 13.45176, 123.3695294 13.4522066)",,,,yes
347562847,,residential,30,False,True,72.624,"LINESTRING (123.3687493 13.451754, 123.3690878 13.4521045, 123.3691529 13.4522647)",,,,
895225996,,residential,30,False,False,118.095,"LINESTRING (123.3671496 13.4518129, 123.3679331 13.4525527)",,,,
895225996,,residential,30,False,True,80.774,"LINESTRING (123.3671496 13.4518129, 123.3666949 13.4523892)",,,,
895225995,,residential,30,False,False,188.58,"LINESTRING (123.3671496 13.4518129, 123.3674187 13.4515171, 123.3679405 13.4519949, 123.3681524 13.4522061, 123.3683585 13.4524411)",,,,
51538082,2,primary,50,False,False,59.445,"LINESTRING (123.3700161 13.4521652, 123.3705651 13.4521385)",634,Rizal Street,6.7,
51538082,2,primary,50,False,True,52.893,"LINESTRING (123.3700161 13.4521652, 123.3698467 13.452169, 123.3695294 13.4522066)",634,Rizal Street,6.7,
"[347562792, 347562754, 347562824]",,residential,30,False,False,215.18099999999998,"LINESTRING (123.3700161 13.4521652, 123.3697709 13.4517547, 123.3695953 13.4514261, 123.3695626 13.4513659, 123.3688501 13.4506147)",,,,yes
895225991,,residential,30,False,True,150.127,"LINESTRING (123.3700161 13.4521652, 123.3701087 13.4523072, 123.3702432 13.4525022, 123.3704097 13.4527365, 123.370635 13.4530384, 123.3707482 13.4532183, 123.370783 13.453289)",,,,
51538082,2,primary,50,False,False,34.945,"LINESTRING (123.3688381 13.4523356, 123.3691529 13.4522647)",634,Rizal Street,6.7,
51538082,2,primary,50,False,True,53.184,"LINESTRING (123.3688381 13.4523356, 123.3686341 13.4523764, 123.3684774 13.4524138, 123.3683585 13.4524411)",634,Rizal Street,6.7,
347562841,,residential,30,False,False,131.587,"LINESTRING (123.3688381 13.4523356, 123.3687415 13.4522196, 123.3686732 13.4521542, 123.3682989 13.4517984, 123.3681068 13.4516239, 123.3679696 13.4515088)",,,,
51538082,2,primary,50,False,False,47.649,"LINESTRING (123.3679331 13.4525527, 123.3683585 13.4524411)",634,Rizal Street,6.7,
895225996,,residential,30,False,True,118.095,"LINESTRING (123.3679331 13.4525527, 123.3671496 13.4518129)",,,,
51538082,2,primary,50,False,True,86.00300000000001,"LINESTRING (123.3679331 13.4525527, 123.3675803 13.4526496, 123.3673502 13.4527072, 123.3673358 13.4527108, 123.3672581 13.4527228, 123.3671606 13.4527244)",634,Rizal Street,6.7,
347562883,,residential,30,False,False,316.629,"LINESTRING (123.3679331 13.4525527, 123.3690636 13.4536057, 123.3696876 13.4539715, 123.3695837 13.4543105, 123.3695374 13.4545694)",,,,
347562891,,residential,30,False,True,11.978,"LINESTRING (123.3697773 13.4528226, 123.3698565 13.4528979)",,,,
347562871,,residential,30,False,False,79.03399999999999,"LINESTRING (123.3697773 13.4528226, 123.3697115 13.4528617, 123.3696241 13.4529078, 123.369437 13.4531104, 123.3692483 13.453304)",,,,
347562891,,residential,30,False,False,73.583,"LINESTRING (123.3697773 13.4528226, 123.3695683 13.4523226, 123.3695294 13.4522066)",,,,
347562793,,residential,30,False,True,96.666,"LINESTRING (123.3699212 13.453128, 123.3701738 13.4539619)",,,,
835943607,,residential,30,False,False,60.92,"LINESTRING (123.3699212 13.453128, 123.369511 13.4535035)",,,,
347562793,,residential,30,False,False,26.526000000000003,"LINESTRING (123.3699212 13.453128, 123.3698994 13.4530527, 123.3698565 13.4528979)",,,,
347562891,,residential,30,False,True,56.624,"LINESTRING (123.3702833 13.4531369, 123.370783 13.453289)",,,,
835943631,,residential,30,False,True,58.882,"LINESTRING (123.3702833 13.4531369, 123.3703611 13.453661)",,,,
347562891,,residential,30,False,False,53.266999999999996,"LINESTRING (123.3702833 13.4531369, 123.3700518 13.4530027, 123.3698565 13.4528979)",,,,
347562891,,residential,30,False,False,56.624,"LINESTRING (123.370783 13.453289, 123.3702833 13.4531369)",,,,
347562891,,residential,30,False,True,16.82,"LINESTRING (123.370783 13.453289, 123.3709305 13.453337)",,,,
895225991,,residential,30,False,True,58.63,"LINESTRING (123.370783 13.453289, 123.3705921 13.4537825)",,,,
895225991,,residential,30,False,False,150.127,"LINESTRING (123.370783 13.453289, 123.3707482 13.4532183, 123.370635 13.4530384, 123.3704097 13.4527365, 123.3702432 13.4525022, 123.3701087 13.4523072, 123.3700161 13.4521652)",,,,
347562761,,residential,30,False,False,36.103,"LINESTRING (123.3692483 13.453304, 123.369362 13.4533788, 123.369511 13.4535035)",,,,
347562761,,residential,30,False,True,135.93900000000002,"LINESTRING (123.3692483 13.453304, 123.3690608 13.4531236, 123.3689748 13.4530423, 123.368759 13.4528134, 123.3683585 13.4524411)",,,,
347562871,,residential,30,False,True,79.03399999999999,"LINESTRING (123.3692483 13.453304, 123.369437 13.4531104, 123.3696241 13.4529078, 123.3697115 13.4528617, 123.3697773 13.4528226)",,,,
347562891,,residential,30,False,False,16.82,"LINESTRING (123.3709305 13.453337, 123.370783 13.453289)",,,,
835943607,,residential,30,False,True,60.92,"LINESTRING (123.369511 13.4535035, 123.3699212 13.453128)",,,,
"[347562761, 895225994]",,residential,30,False,False,94.133,"LINESTRING (123.369511 13.4535035, 123.3701459 13.4540051, 123.3701738 13.4539619)",,,,
347562761,,residential,30,False,True,36.103,"LINESTRING (123.369511 13.4535035, 123.369362 13.4533788, 123.3692483 13.453304)",,,,
835943631,,residential,30,False,False,58.882,"LINESTRING (123.3703611 13.453661, 123.3702833 13.4531369)",,,,
895225993,,residential,30,False,False,28.4,"LINESTRING (123.3703611 13.453661, 123.3705921 13.4537825)",,,,
895225994,,residential,30,False,True,39.112,"LINESTRING (123.3703611 13.453661, 123.3701738 13.4539619)",,,,
895225991,,residential,30,False,False,58.63,"LINESTRING (123.3705921 13.4537825, 123.370783 13.453289)",,,,
895225993,,residential,30,False,False,37.311,"LINESTRING (123.3705921 13.4537825, 123.3708854 13.4539592)",,,,
895225993,,residential,30,False,True,28.4,"LINESTRING (123.3705921 13.4537825, 123.3703611 13.453661)",,,,
895225993,,residential,30,False,True,37.311,"LINESTRING (123.3708854 13.4539592, 123.3705921 13.4537825)",,,,
347562875,,residential,,False,True,94.278,"LINESTRING (123.3693009 13.4556427, 123.3685397 13.456056)",,,,
347562875,,residential,,False,False,150.556,"LINESTRING (123.367315 13.4566999, 123.3685397 13.456056)",,,,
252416769,2,residential,30,False,False,114.64600000000002,"LINESTRING (123.367315 13.4566999, 123.3671611 13.4565727, 123.3664605 13.4560907)",,,,
"[347562875, 252416766]",2,residential,30,False,True,169.408,"LINESTRING (123.367315 13.4566999, 123.366594 13.4570938, 123.3664738 13.4569884, 123.3660312 13.4566273)",,,,
835943603,,residential,30,False,False,10.797,"LINESTRING (123.3666949 13.4523892, 123.3666955 13.4524863)",,,,
835943603,,residential,30,False,True,75.408,"LINESTRING (123.3666949 13.4523892, 123.3661467 13.4519701)",,,,
895225996,,residential,30,False,False,80.774,"LINESTRING (123.3666949 13.4523892, 123.3671496 13.4518129)",,,,
347562881,,residential,30,False,True,43.034,"LINESTRING (123.3635447 13.4552097, 123.3637942 13.4549082)",,,,
835943617,2,residential,30,False,True,98.632,"LINESTRING (123.3700275 13.4514247, 123.3703467 13.4517958, 123.3705651 13.4521385)",,,6.1,
51538082,2,primary,50,False,True,59.445,"LINESTRING (123.3705651 13.4521385, 123.3700161 13.4521652)",634,Rizal Street,6.7,
835943617,2,residential,30,False,False,98.632,"LINESTRING (123.3705651 13.4521385, 123.3703467 13.4517958, 123.3700275 13.4514247)",,,6.1,
835943638,,residential,30,False,False,7.528,"LINESTRING (123.3672082 13.4527738, 123.3671606 13.4527244)",,,,
"[347562816, 252416779, 347562867, 835943637]",,residential,30,False,"[False, True]",347.95400000000006,"LINESTRING (123.3672082 13.4527738, 123.3667761 13.4533896, 123.3677052 13.4539823, 123.3672705 13.4545928, 123.3672626 13.4546351, 123.3672909 13.4547481, 123.3673181 13.4548451, 123.3672984 13.454885, 123.3671449 13.4550934)",,,,yes
"[252416780, 895234773, 835943638, 895234774]",,residential,30,False,True,468.754,"LINESTRING (123.3672082 13.4527738, 123.3682255 13.4535962, 123.3691516 13.4543586, 123.3689778 13.4546127, 123.3687507 13.4549116, 123.3686739 13.4550015, 123.3680931 13.4557719)",,,,yes
835943638,,residential,30,False,True,7.528,"LINESTRING (123.3671606 13.4527244, 123.3672082 13.4527738)",,,,
51538082,2,primary,50,False,False,86.003,"LINESTRING (123.3671606 13.4527244, 123.3672581 13.4527228, 123.3673358 13.4527108, 123.3673502 13.4527072, 123.3675803 13.4526496, 123.3679331 13.4525527)",634,Rizal Street,6.7,
51538082,2,primary,50,False,True,57.288000000000004,"LINESTRING (123.3671606 13.4527244, 123.367072 13.4526926, 123.3669844 13.4526457, 123.366765 13.4525037, 123.3666955 13.4524863)",634,Rizal Street,6.7,
"[835943598, 835943606, 835943599]",2,primary,50,False,False,138.774,"LINESTRING (123.3646346 13.4574487, 123.3646739 13.4571995, 123.364723 13.4568591, 123.3647467 13.4566949, 123.3647827 13.4565747, 123.3648092 13.4564951, 123.3648457 13.4564345, 123.3648981 13.4563593, 123.3649724 13.456268)",634,Baao - Iriga Road,6.7,yes
835943639,2,trunk_link,40,False,True,18.596999999999998,"LINESTRING (123.3646346 13.4574487, 123.364578 13.4574656, 123.3645344 13.4574708, 123.3644656 13.4574686)",,,6.7,
51538082,2,primary,50,False,True,47.649,"LINESTRING (123.3683585 13.4524411, 123.3679331 13.4525527)",634,Rizal Street,6.7,
51538082,2,primary,50,False,False,53.184,"LINESTRING (123.3683585 13.4524411, 123.3684774 13.4524138, 123.3686341 13.4523764, 123.3688381 13.4523356)",634,Rizal Street,6.7,
347562761,,residential,30,False,False,135.939,"LINESTRING (123.3683585 13.4524411, 123.368759 13.4528134, 123.3689748 13.4530423, 123.3690608 13.4531236, 123.3692483 13.453304)",,,,
895225995,,residential,30,False,True,188.57999999999998,"LINESTRING (123.3683585 13.4524411, 123.3681524 13.4522061, 123.3679405 13.4519949, 123.3674187 13.4515171, 123.3671496 13.4518129)",,,,
347562841,,residential,30,False,True,131.587,"LINESTRING (123.3679696 13.4515088, 123.3681068 13.4516239, 123.3682989 13.4517984, 123.3686732 13.4521542, 123.3687415 13.4522196, 123.3688381 13.4523356)",,,,
"[347562824, 347562792, 347562754]",,residential,30,False,True,215.18099999999998,"LINESTRING (123.3688501 13.4506147, 123.3695626 13.4513659, 123.3695953 13.4514261, 123.3697709 13.4517547, 123.3700161 13.4521652)",,,,yes
347562883,,residential,30,False,True,316.629,"LINESTRING (123.3695374 13.4545694, 123.3695837 13.4543105, 123.3696876 13.4539715, 123.3690636 13.4536057, 123.3679331 13.4525527)",,,,
347562891,,residential,30,False,False,11.978,"LINESTRING (123.3698565 13.4528979, 123.3697773 13.4528226)",,,,
347562793,,residential,30,False,True,26.526000000000003,"LINESTRING (123.3698565 13.4528979, 123.3698994 13.4530527, 123.3699212 13.453128)",,,,
347562891,,residential,30,False,True,53.266999999999996,"LINESTRING (123.3698565 13.4528979, 123.3700518 13.4530027, 123.3702833 13.4531369)",,,,
347562786,,tertiary,30,False,True,5.608,"LINESTRING (123.3656803 13.45399, 123.3656313 13.4540065)",,,,
51538082,2,primary,50,False,False,54.291000000000004,"LINESTRING (123.3656803 13.45399, 123.3656818 13.4539338, 123.3656891 13.4538946, 123.3657163 13.4538276, 123.3657669 13.4537453, 123.3658026 13.4536917, 123.3658923 13.4535571)",634,Rizal Street,6.7,
51538082,2,primary,50,False,True,78.48800000000001,"LINESTRING (123.3656803 13.45399, 123.3656856 13.4540335, 123.3657071 13.4540846, 123.3657589 13.4541649, 123.365825 13.454211, 123.3658591 13.4542383, 123.3660744 13.454391, 123.3661326 13.4544402, 123.3661691 13.4544833)",634,Rizal Street,6.7,
347562879,,residential,30,False,True,29.735,"LINESTRING (123.3647316 13.4537388, 123.3649063 13.4535323)",,,,
252416774,,residential,,False,True,97.17500000000001,"LINESTRING (123.3647316 13.4537388, 123.3643982 13.4535481, 123.3639757 13.4532672)",,,,
"[347562809, 347562881, 347562879]",,residential,30,False,False,47.253,"LINESTRING (123.3647316 13.4537388, 123.3647057 13.4537656, 123.3646372 13.4538387, 123.3644741 13.4540806)",,,,yes
