osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,access
180802121,False,,,unclassified,False,45.531,"LINESTRING (120.484428 14.4370959, 120.4841986 14.4369597, 120.4842886 14.436839)",,,,
835792153,False,,,residential,True,46.784,"LINESTRING (120.484668 14.437044, 120.4842886 14.436839)",,,,
835792153,False,,,residential,False,46.784,"LINESTRING (120.4842886 14.436839, 120.484668 14.437044)",,,,
180802121,False,,,unclassified,False,34.052,"LINESTRING (120.4842886 14.436839, 120.4843515 14.4367453, 120.4844778 14.4365941)",,,,
180802121,False,,,unclassified,True,45.531,"LINESTRING (120.4842886 14.436839, 120.4841986 14.4369597, 120.484428 14.4370959)",,,,
180802141,False,,P. Gomez Street,residential,False,62.463,"LINESTRING (120.4851236 14.436112, 120.4851635 14.4360318, 120.4852225 14.4358967, 120.4853003 14.4357019, 120.4853546 14.4355972)",,,,
180802141,False,,P. Gomez Street,residential,True,116.28800000000001,"LINESTRING (120.4851236 14.436112, 120.485065 14.4362297, 120.4847428 14.4367559, 120.4844778 14.4365941)",,,,
835792154,False,,,residential,True,260.57500000000005,"LINESTRING (120.4851236 14.436112, 120.4851971 14.4362965, 120.4852809 14.4365297, 120.4853117 14.4368647, 120.4852715 14.4371764, 120.4850516 14.4377297, 120.4849812 14.4379408, 120.4849483 14.4380557, 120.4849403 14.4381193, 120.4849429 14.4381862, 120.4849952 14.4383624)",,,,
181047276,False,,,residential,False,7.772,"LINESTRING (120.4832409 14.4333019, 120.4833113 14.4333173)",,,,
180802139,False,,Sandatahan Street,residential,True,28.476,"LINESTRING (120.4846541 14.4343962, 120.4844997 14.4346041)",,,,
882654446,False,,,residential,True,67.13,"LINESTRING (120.4846541 14.4343962, 120.4841677 14.4340186)",,,,
180802139,False,,Sandatahan Street,residential,False,44.034,"LINESTRING (120.4846541 14.4343962, 120.484851 14.4341313, 120.4848956 14.4340767)",,,,
31740593,False,2,P. Roman Boulevard,primary,False,228.655,"LINESTRING (120.4869656 14.4333292, 120.4869935 14.4333088, 120.4870874 14.4332828, 120.4871679 14.4332828, 120.4872683 14.4333028, 120.4873568 14.4333469, 120.4875246 14.4334828, 120.4885465 14.4345322)",301,50,,
31740593,False,2,P. Roman Boulevard,primary,True,28.851,"LINESTRING (120.4869656 14.4333292, 120.4868836 14.4333893, 120.4867655 14.433501)",301,50,,
181047275,False,,,residential,False,121.482,"LINESTRING (120.4869656 14.4333292, 120.4868352 14.4331522, 120.4868138 14.433136, 120.4867887 14.4331347, 120.4863737 14.433423, 120.4861486 14.4331755)",,,,
181047275,False,,,residential,True,109.418,"LINESTRING (120.485639 14.4323242, 120.485875 14.4327235, 120.4861486 14.4331755)",,,,
882673065,False,,,residential,True,76.142,"LINESTRING (120.4839908 14.4372336, 120.4837802 14.4371634, 120.4835737 14.4371245, 120.4833255 14.4370121)",,,,
180802137,False,,,unclassified,False,127.64699999999999,"LINESTRING (120.4849952 14.4383624, 120.4850676 14.4383506, 120.4852762 14.4382319, 120.4854887 14.4379973, 120.4856631 14.4378103, 120.4857462 14.4376207, 120.4857666 14.4375509)",,,,
180802137,False,,,unclassified,True,186.61900000000003,"LINESTRING (120.4849952 14.4383624, 120.4847967 14.4383948, 120.484383 14.4381436, 120.484212 14.438135, 120.4839706 14.4381727, 120.483809 14.4382449, 120.4835817 14.4384, 120.4834557 14.4385129)",,,,
835792154,False,,,residential,False,260.575,"LINESTRING (120.4849952 14.4383624, 120.4849429 14.4381862, 120.4849403 14.4381193, 120.4849483 14.4380557, 120.4849812 14.4379408, 120.4850516 14.4377297, 120.4852715 14.4371764, 120.4853117 14.4368647, 120.4852809 14.4365297, 120.4851971 14.4362965, 120.4851236 14.436112)",,,,
882673066,False,,,residential,True,96.62299999999999,"LINESTRING (120.4856202 14.436155, 120.4857315 14.43634, 120.4858287 14.4365368, 120.4859159 14.4367381, 120.4860334 14.4369245)",,,,
180802137,False,,,unclassified,False,66.108,"LINESTRING (120.4860334 14.4369245, 120.4863148 14.4365817, 120.4864274 14.4364693)",,,,
180802137,False,,,unclassified,True,76.019,"LINESTRING (120.4860334 14.4369245, 120.4859709 14.4370007, 120.4858696 14.4372103, 120.4857938 14.4374578, 120.4857666 14.4375509)",,,,
882673066,False,,,residential,False,96.62299999999999,"LINESTRING (120.4860334 14.4369245, 120.4859159 14.4367381, 120.4858287 14.4365368, 120.4857315 14.43634, 120.4856202 14.436155)",,,,
882691347,False,,,residential,True,63.099000000000004,"LINESTRING (120.4829765 14.4381979, 120.4831452 14.4383025, 120.4832713 14.4383508, 120.4833185 14.4383801, 120.4834557 14.4385129)",,,,
