osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,access,bridge
86198969,2,Gomez Street,residential,False,False,32.552,,,"LINESTRING (122.097276 13.920932, 122.0975686 13.921003)",,
86198975,,D. Arcaya Street,residential,False,False,44.214,,,"LINESTRING (122.0995338 13.9191419, 122.0999381 13.919206)",,
86198975,,D. Arcaya Street,residential,False,True,27.062,,,"LINESTRING (122.0995338 13.9191419, 122.0992859 13.9191054)",,
86198980,2,A. Luna Street,residential,False,False,70.073,,,"LINESTRING (122.0995338 13.9191419, 122.0996267 13.9185182)",,
86198980,2,A. Luna Street,residential,False,True,81.209,,,"LINESTRING (122.0995338 13.9191419, 122.0994232 13.9198643)",,
86198956,2,M.L. Quezon Street,residential,False,False,34.373,,,"LINESTRING (122.1008269 13.919001, 122.1007879 13.9193078)",,
86198979,1,Circumferencial Road,residential,False,False,61.773,,,"LINESTRING (122.1008269 13.919001, 122.1011503 13.9192423, 122.1012782 13.9193426)",,
86198979,1,Circumferencial Road,residential,False,True,53.867000000000004,,,"LINESTRING (122.1008269 13.919001, 122.1006374 13.9188751, 122.100403 13.9187461)",,
86198978,2,A. Mabini Street,residential,False,True,57.779,,,"LINESTRING (122.100403 13.9187461, 122.1003374 13.9192618)",,
86198979,1,Circumferencial Road,residential,False,False,53.867000000000004,,,"LINESTRING (122.100403 13.9187461, 122.1006374 13.9188751, 122.1008269 13.919001)",,
86198979,1,Circumferencial Road,residential,False,True,42.78,,,"LINESTRING (122.100403 13.9187461, 122.1002285 13.9186709, 122.1000366 13.9185997)",,
86198979,1,Circumferencial Road,residential,False,False,174.121,,,"LINESTRING (122.0973088 13.9191928, 122.0976844 13.9189089, 122.097874 13.9187938, 122.0980972 13.9186911, 122.0983234 13.9186045, 122.0985545 13.9185459, 122.098737 13.9185191)",,
86198979,1,Circumferencial Road,residential,False,True,57.361999999999995,,,"LINESTRING (122.0973088 13.9191928, 122.0971061 13.9193686, 122.0969277 13.9195517)",,
86198987,2,V. Arcaya Street,residential,False,False,136.257,,,"LINESTRING (122.0973088 13.9191928, 122.0973784 13.9192501, 122.0975412 13.9193005, 122.0985191 13.9195049)",,
241780253,2,J. P. Rizal Street,primary,False,True,48.547,1,40,"LINESTRING (122.0983602 13.9224086, 122.0984866 13.9219896)",,
"[86198978, 86198989]",2,"['A. Mabini Street', 'Lakan Bugtali Boulevard']",residential,False,False,201.14899999999997,,,"LINESTRING (122.0983602 13.9224086, 122.0991569 13.9226351, 122.099884 13.9228323, 122.0999336 13.9225662)",designated,
"[835074773, 241780253, 183704871]",2,"['Maharlika Highway', 'J. P. Rizal Street']",primary,False,False,94.221,1,40,"LINESTRING (122.0983602 13.9224086, 122.098336 13.9224799, 122.0982784 13.9226477, 122.0981972 13.922908, 122.0980923 13.923215)",,yes
86198959,2,M.H. Del Pilar Street,residential,False,False,57.553,,,"LINESTRING (122.0986308 13.9189988, 122.0985191 13.9195049)",,
86198959,2,M.H. Del Pilar Street,residential,False,True,54.558,,,"LINESTRING (122.0986308 13.9189988, 122.098737 13.9185191)",,
834757258,,D. Arcaya Street,residential,False,False,23.324,,,"LINESTRING (122.0986308 13.9189988, 122.0988438 13.9190342)",,
86198968,,J. Tañada Street,residential,False,False,40.254,,,"LINESTRING (122.1029887 13.9220324, 122.1029979 13.9223943)",,
86198968,,J. Tañada Street,residential,False,True,100.6,,,"LINESTRING (122.1029887 13.9220324, 122.1030203 13.9211282)",,
241681283,2,P. Burgos Street,residential,False,False,64.911,,,"LINESTRING (122.1029887 13.9220324, 122.1035892 13.9220647)",,
241681283,2,P. Burgos Street,residential,False,True,69.405,,,"LINESTRING (122.1029887 13.9220324, 122.1027036 13.9220366, 122.1026332 13.9220508, 122.102512 13.9220622, 122.1023506 13.9220918)",,
50625269,2,E. Aguinaldo Street,residential,False,False,52.495,,,"LINESTRING (122.1009844 13.9222577, 122.1010244 13.9217872)",,
50625269,2,E. Aguinaldo Street,residential,False,True,45.002,,,"LINESTRING (122.1009844 13.9222577, 122.1009439 13.9226605)",,
241681283,2,P. Burgos Street,residential,False,True,54.275,,,"LINESTRING (122.1009844 13.9222577, 122.1004887 13.9221755)",,
241681283,2,P. Burgos Street,residential,False,False,151.524,,,"LINESTRING (122.1009844 13.9222577, 122.1012868 13.9222913, 122.1015241 13.9223137, 122.1015882 13.9223158, 122.1022336 13.9221166, 122.1023506 13.9220918)",,
86198976,2,L. Jaena Street,residential,False,False,85.483,,,"LINESTRING (122.0988438 13.9190342, 122.0987006 13.9197903)",,
86198976,2,L. Jaena Street,residential,False,True,60.905,,,"LINESTRING (122.0988438 13.9190342, 122.098968 13.9184999)",,
834757258,,D. Arcaya Street,residential,False,False,27.468,,,"LINESTRING (122.0988438 13.9190342, 122.0990947 13.9190756)",,
834757258,,D. Arcaya Street,residential,False,True,23.324,,,"LINESTRING (122.0988438 13.9190342, 122.0986308 13.9189988)",,
29025912,2,A. Bonifacio Street,primary,False,False,28.38,613,40,"LINESTRING (122.098286 13.9204435, 122.098543 13.9204975)",,
29025912,2,A. Bonifacio Street,primary,False,True,60.892,613,40,"LINESTRING (122.098286 13.9204435, 122.097734 13.9203303)",,
86198959,2,M.H. Del Pilar Street,residential,False,False,49.609,,,"LINESTRING (122.098286 13.9204435, 122.0981862 13.920879)",,
86198959,2,M.H. Del Pilar Street,residential,False,True,78.398,,,"LINESTRING (122.098286 13.9204435, 122.0984601 13.919759)",,
183704902,,,residential,False,False,102.161,,,"LINESTRING (122.1020687 13.9179668, 122.1020734 13.9182569, 122.1019617 13.9188761)",,
183704897,,,residential,False,True,63.439,,,"LINESTRING (122.1023724 13.9183793, 122.1022938 13.9189447)",,
86198962,2,,residential,False,False,36.646,,,"LINESTRING (122.1019617 13.9188761, 122.1022938 13.9189447)",,
86198962,2,,residential,False,True,108.48,,,"LINESTRING (122.1019617 13.9188761, 122.1013625 13.9187454, 122.1012716 13.9187266, 122.1010032 13.9186009)",,
183704902,,,residential,False,False,45.128,,,"LINESTRING (122.1019617 13.9188761, 122.101898 13.9191547, 122.101857 13.9192684)",,
183704902,,,residential,False,True,102.161,,,"LINESTRING (122.1019617 13.9188761, 122.1020734 13.9182569, 122.1020687 13.9179668)",,
86198962,2,,residential,False,True,36.646,,,"LINESTRING (122.1022938 13.9189447, 122.1019617 13.9188761)",,
183704897,,,residential,False,False,63.439,,,"LINESTRING (122.1022938 13.9189447, 122.1023724 13.9183793)",,
86198962,2,,residential,False,False,54.083,,,"LINESTRING (122.1022938 13.9189447, 122.1025175 13.9189901, 122.1027866 13.9190321)",,
183704897,,,residential,False,True,62.39,,,"LINESTRING (122.1022938 13.9189447, 122.1022368 13.9193188, 122.1021989 13.9194573, 122.1021864 13.919495)",,
183704902,,,residential,False,True,45.128,,,"LINESTRING (122.101857 13.9192684, 122.101898 13.9191547, 122.1019617 13.9188761)",,
183704897,,,residential,False,False,62.39,,,"LINESTRING (122.1021864 13.919495, 122.1021989 13.9194573, 122.1022368 13.9193188, 122.1022938 13.9189447)",,
183704891,,,residential,False,False,68.775,,,"LINESTRING (122.1026596 13.9196377, 122.102696 13.9195141, 122.1027866 13.9190321)",yes,
183704881,2,R. Castro Street,residential,False,True,51.683,,,"LINESTRING (122.1005486 13.9217347, 122.1010244 13.9217872)",,
477808716,2,M.L. Quezon Street,residential,False,False,49.439,,,"LINESTRING (122.1005486 13.9217347, 122.1004887 13.9221755)",,
477808716,2,M.L. Quezon Street,residential,False,True,56.147,,,"LINESTRING (122.1005486 13.9217347, 122.1005865 13.9212311)",,
50625269,2,E. Aguinaldo Street,residential,False,False,57.574,,,"LINESTRING (122.1010244 13.9217872, 122.1010516 13.9212701)",,
50625269,2,E. Aguinaldo Street,residential,False,True,52.495,,,"LINESTRING (122.1010244 13.9217872, 122.1009844 13.9222577)",,
183704881,2,R. Castro Street,residential,False,False,51.683,,,"LINESTRING (122.1010244 13.9217872, 122.1005486 13.9217347)",,
50625269,2,E. Aguinaldo Street,residential,False,False,45.002,,,"LINESTRING (122.1009439 13.9226605, 122.1009844 13.9222577)",,
50625269,2,E. Aguinaldo Street,residential,False,True,16.333,,,"LINESTRING (122.1009439 13.9226605, 122.1009362 13.9228072)",,
86198986,2,E. Jacinto Street,residential,False,False,56.674,,,"LINESTRING (122.1009439 13.9226605, 122.1004188 13.9226578)",,
86198979,1,Circumferencial Road,residential,False,False,136.75,,,"LINESTRING (122.1012782 13.9193426, 122.1021824 13.9199021, 122.1022628 13.9199755, 122.1023195 13.9200361)",,
86198979,1,Circumferencial Road,residential,False,True,61.773,,,"LINESTRING (122.1012782 13.9193426, 122.1011503 13.9192423, 122.1008269 13.919001)",,
187342246,2,E. Aguinaldo Street,residential,False,False,72.93299999999999,,,"LINESTRING (122.1012782 13.9193426, 122.1012408 13.9193933, 122.101222 13.9194402, 122.1012081 13.91953, 122.1011562 13.9199796)",,
86198954,2,Capisonda Street,residential,False,False,35.335,,,"LINESTRING (122.0990973 13.919834, 122.0994232 13.9198643)",,
86198954,2,Capisonda Street,residential,False,True,43.091,,,"LINESTRING (122.0990973 13.919834, 122.0987006 13.9197903)",,
477810004,2,J. P. Rizal Street,residential,False,False,85.339,,,"LINESTRING (122.0990973 13.919834, 122.098881 13.9205722)",,
477810004,2,J. P. Rizal Street,residential,False,True,83.535,,,"LINESTRING (122.0990973 13.919834, 122.0992859 13.9191054)",,
86198954,2,Capisonda Street,residential,False,False,45.761,,,"LINESTRING (122.0994232 13.9198643, 122.099846 13.9198951)",,
86198954,2,Capisonda Street,residential,False,True,35.335,,,"LINESTRING (122.0994232 13.9198643, 122.0990973 13.919834)",,
86198980,2,A. Luna Street,residential,False,False,81.209,,,"LINESTRING (122.0994232 13.9198643, 122.0995338 13.9191419)",,
86198980,2,A. Luna Street,residential,False,True,89.335,,,"LINESTRING (122.0994232 13.9198643, 122.0992693 13.9206537)",,
86198954,2,Capisonda Street,residential,False,False,44.775,,,"LINESTRING (122.099846 13.9198951, 122.1002593 13.9199299)",,
86198954,2,Capisonda Street,residential,False,True,45.761,,,"LINESTRING (122.099846 13.9198951, 122.0994232 13.9198643)",,
477808714,2,T. Tañada Street,residential,False,False,77.267,,,"LINESTRING (122.099846 13.9198951, 122.0999381 13.919206)",,
86198954,2,Capisonda Street,residential,False,False,48.92,,,"LINESTRING (122.1002593 13.9199299, 122.1007122 13.9199475)",,
86198954,2,Capisonda Street,residential,False,True,44.775,,,"LINESTRING (122.1002593 13.9199299, 122.099846 13.9198951)",,
86198978,2,A. Mabini Street,residential,False,False,74.766,,,"LINESTRING (122.1002593 13.9199299, 122.1003374 13.9192618)",,
86198978,2,A. Mabini Street,residential,False,True,99.356,,,"LINESTRING (122.1002593 13.9199299, 122.1001627 13.9208185)",,
86198954,2,Capisonda Street,residential,False,False,48.053,,,"LINESTRING (122.1007122 13.9199475, 122.1011562 13.9199796)",,
86198954,2,Capisonda Street,residential,False,True,48.92,,,"LINESTRING (122.1007122 13.9199475, 122.1002593 13.9199299)",,
86198956,2,M.L. Quezon Street,residential,False,True,71.599,,,"LINESTRING (122.1007122 13.9199475, 122.1007879 13.9193078)",,
86198954,2,Capisonda Street,residential,False,True,48.053,,,"LINESTRING (122.1011562 13.9199796, 122.1007122 13.9199475)",,
241681282,,E. Aguinaldo Street,residential,True,False,105.036,,,"LINESTRING (122.1011562 13.9199796, 122.1010602 13.9209196)",,
477808717,2,Capisonda Street,residential,False,False,75.422,,,"LINESTRING (122.1011562 13.9199796, 122.1018543 13.9200102)",,
187342246,2,E. Aguinaldo Street,residential,False,True,72.93299999999999,,,"LINESTRING (122.1011562 13.9199796, 122.1012081 13.91953, 122.101222 13.9194402, 122.1012408 13.9193933, 122.1012782 13.9193426)",,
86198980,2,A. Luna Street,residential,False,False,89.335,,,"LINESTRING (122.0992693 13.9206537, 122.0994232 13.9198643)",,
86198980,2,A. Luna Street,residential,False,True,48.704,,,"LINESTRING (122.0992693 13.9206537, 122.0991967 13.921086)",,
834757260,2,A. Bonifacio Street,primary,False,False,42.878,1,40,"LINESTRING (122.0992693 13.9206537, 122.098881 13.9205722)",,
834757260,2,A. Bonifacio Street,primary,False,True,49.181,1,40,"LINESTRING (122.0992693 13.9206537, 122.0997145 13.920748)",,
834757260,2,A. Bonifacio Street,primary,False,False,49.181,1,40,"LINESTRING (122.0997145 13.920748, 122.0992693 13.9206537)",,
834757260,2,A. Bonifacio Street,primary,False,True,49.005,1,40,"LINESTRING (122.0997145 13.920748, 122.1001627 13.9208185)",,
834757263,2,T. Tañada Street,residential,True,False,95.894,,,"LINESTRING (122.0997145 13.920748, 122.099846 13.9198951)",,
86198978,2,A. Mabini Street,residential,False,False,99.356,,,"LINESTRING (122.1001627 13.9208185, 122.1002593 13.9199299)",,
86198978,2,A. Mabini Street,residential,False,True,39.826,,,"LINESTRING (122.1001627 13.9208185, 122.1001115 13.9211732)",,
834757260,2,A. Bonifacio Street,primary,False,False,49.005,1,40,"LINESTRING (122.1001627 13.9208185, 122.0997145 13.920748)",,
834757260,2,A. Bonifacio Street,primary,False,True,50.285,1,40,"LINESTRING (122.1001627 13.9208185, 122.1006252 13.9208731)",,
477808712,2,M.L. Quezon Street,residential,True,False,103.35,,,"LINESTRING (122.1006252 13.9208731, 122.1007122 13.9199475)",,
834757260,2,A. Bonifacio Street,primary,False,False,50.285,1,40,"LINESTRING (122.1006252 13.9208731, 122.1001627 13.9208185)",,
1223738281,2,A. Bonifacio Street,primary,False,True,47.233,1,40,"LINESTRING (122.1006252 13.9208731, 122.1010602 13.9209196)",,
241703790,2,P. Burgos Street,residential,True,False,57.737,,,"LINESTRING (122.0990662 13.9219253, 122.0985458 13.921805)",,
86198988,,,residential,False,False,45.56,,,"LINESTRING (122.1006551 13.9179862, 122.1006477 13.9181608, 122.1006292 13.9183951)",,
249514334,2,,residential,False,True,96.459,,,"LINESTRING (122.1006551 13.9179862, 122.1009932 13.9180905, 122.1010267 13.9181304, 122.1010315 13.9182257, 122.1010261 13.9182751, 122.1010032 13.9186009)",,
86198962,2,,residential,False,True,46.401,,,"LINESTRING (122.1010032 13.9186009, 122.1006292 13.9183951)",,
86198962,2,,residential,False,False,108.47999999999999,,,"LINESTRING (122.1010032 13.9186009, 122.1012716 13.9187266, 122.1013625 13.9187454, 122.1019617 13.9188761)",,
249514334,2,,residential,False,False,96.459,,,"LINESTRING (122.1010032 13.9186009, 122.1010261 13.9182751, 122.1010315 13.9182257, 122.1010267 13.9181304, 122.1009932 13.9180905, 122.1006551 13.9179862)",,
241681281,,Paz del Castro Street,residential,False,True,5.984,,,"LINESTRING (122.1023985 13.9224626, 122.1023802 13.9224118)",,
241681281,,Paz del Castro Street,residential,False,False,75.835,,,"LINESTRING (122.1023985 13.9224626, 122.1024797 13.9227209, 122.1026233 13.9229612, 122.1027012 13.923072)",,
834757250,,Lakan Bugtali Boulevard,residential,False,False,65.332,,,"LINESTRING (122.1023985 13.9224626, 122.1026664 13.9224093, 122.1029979 13.9223943)",,
"[86198962, 183704900]",2,,residential,False,"[False, True]",161.828,,,"LINESTRING (122.1027689 13.9200918, 122.1029417 13.9197255, 122.1031502 13.9192291, 122.103181 13.9191062, 122.1027866 13.9190321)",,
86198968,,J. Tañada Street,residential,False,True,29.98,,,"LINESTRING (122.1030301 13.9226621, 122.1029979 13.9223943)",,
834757250,,Lakan Bugtali Boulevard,residential,False,True,28.67,,,"LINESTRING (122.1032635 13.9223901, 122.1029979 13.9223943)",,
86198960,,Circumferential Road,residential,False,False,179.964,,,"LINESTRING (122.0966381 13.9218666, 122.0967381 13.9222156, 122.0969358 13.9228923, 122.0971176 13.9234162)",,
241681281,,Paz del Castro Street,residential,False,True,75.835,,,"LINESTRING (122.1027012 13.923072, 122.1026233 13.9229612, 122.1024797 13.9227209, 122.1023985 13.9224626)",,
