osmid,highway,oneway,reversed,length,geometry,maxspeed,lanes,name
1177209100,residential,False,False,127.612,"LINESTRING (121.8073247 16.7176619, 121.8074956 16.7176116, 121.8084353 16.7172329)",,,
470246877,residential,False,True,151.811,"LINESTRING (121.8098716 16.718126, 121.8096937 16.7181911, 121.8095487 16.7182083, 121.8093956 16.7182311, 121.8092778 16.7183003, 121.80921 16.7183761, 121.8091793 16.7184545, 121.8091605 16.7185378, 121.8090546 16.7190207)",,,
470246878,residential,False,False,108.18,"LINESTRING (121.8098716 16.718126, 121.8099124 16.7181996, 121.8101108 16.7184668, 121.8102879 16.7186517, 121.8103415 16.7187442, 121.8104246 16.7189331)",,,
470246878,residential,False,True,72.981,"LINESTRING (121.8098716 16.718126, 121.8098212 16.7180352, 121.8096055 16.7175217)",,,
470246893,residential,False,True,67.269,"LINESTRING (121.8107925 16.7222537, 121.8101647 16.7223206)",,,
470246893,residential,False,False,153.95,"LINESTRING (121.8107925 16.7222537, 121.8111035 16.7222205, 121.8114106 16.7222102, 121.81165 16.7222153, 121.8117882 16.7222294, 121.8119133 16.7222532, 121.8120206 16.7223148, 121.8121643 16.7224401)",,,
829116616,residential,False,False,209.844,"LINESTRING (121.8107925 16.7222537, 121.8108194 16.7223834, 121.8108905 16.7229792, 121.8110204 16.7235806, 121.8111845 16.7240984)",,,
829075017,residential,False,True,133.269,"LINESTRING (121.8083424 16.7206423, 121.8080257 16.7202999, 121.8079451 16.72026, 121.8078474 16.7202718, 121.807291 16.7204436)",,,
1177209104,residential,False,True,99.583,"LINESTRING (121.8061052 16.7250715, 121.8058523 16.7242093)",,,
1177333559,residential,False,True,115.18,"LINESTRING (121.8121751 16.7213792, 121.8124265 16.7218281, 121.812677 16.7222967)",,,
"[829082033, 829082214]",residential,False,True,237.338,"LINESTRING (121.812677 16.7222967, 121.8125339 16.7223727, 121.8125142 16.7223765, 121.812499 16.7223772, 121.8124829 16.722372, 121.8124661 16.7223605, 121.8121386 16.7218191, 121.8118167 16.7212745, 121.8116236 16.7210279, 121.8114971 16.7209393, 121.8113087 16.7208577)",,,
1177333559,residential,False,False,115.18,"LINESTRING (121.812677 16.7222967, 121.8124265 16.7218281, 121.8121751 16.7213792)",,,
