osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,lanes,maxspeed,width
456793133,residential,False,True,49.852,"LINESTRING (125.0152685 12.5718615, 125.0150741 12.5722677)",,,,,,
911123274,residential,False,False,52.065,"LINESTRING (125.0152685 12.5718615, 125.0154562 12.5714306)",,,,,,
246716124,secondary,False,False,224.287,"LINESTRING (125.0152685 12.5718615, 125.0156452 12.5720968, 125.0163137 12.5724196, 125.0165384 12.5725186, 125.0168967 12.5726903, 125.0171133 12.5727593)",,670,Laoang-Calomotan Road,2,70,6.1
315955475,tertiary,False,False,44.662,"LINESTRING (125.0170043 12.5689103, 125.0174082 12.5688334)",,,,,,
"[246113848, 315955475, 315955470]",tertiary,False,True,77.574,"LINESTRING (125.0170043 12.5689103, 125.0169791 12.5689149, 125.0165675 12.5689888, 125.0165012 12.5690003, 125.0162987 12.5690178)",yes,,,,,
456805334,residential,False,True,97.336,"LINESTRING (125.0170043 12.5689103, 125.017103 12.5693026, 125.0172429 12.5697538)",,,,,,
456805334,residential,False,False,97.336,"LINESTRING (125.0172429 12.5697538, 125.017103 12.5693026, 125.0170043 12.5689103)",,,,,,
882617853,residential,False,True,60.509,"LINESTRING (125.0148434 12.5727631, 125.0150741 12.5722677)",,,,,,
882617862,residential,False,False,93.25199999999998,"LINESTRING (125.0108005 12.5687491, 125.0108153 12.5688302, 125.0108689 12.5690239, 125.0108904 12.5691705, 125.0109011 12.5693066, 125.0108877 12.5694017, 125.0108971 12.5694436, 125.0109165 12.5694973, 125.0109624 12.5695577)",,,,,,
882617864,residential,False,True,4.721,"LINESTRING (125.0151466 12.5679944, 125.0151357 12.5679533)",,,,,,
246113807,tertiary,True,False,78.612,"LINESTRING (125.0151466 12.5679944, 125.0149802 12.5680477, 125.0147863 12.568134, 125.0145675 12.5682527, 125.0144832 12.5682681)",,,,,,
882617864,residential,False,False,128.555,"LINESTRING (125.0151466 12.5679944, 125.0153323 12.5684914, 125.0153859 12.5686276, 125.015164 12.5690573)",,,,,,
"[910713810, 246294823]",residential,False,"[False, True]",262.416,"LINESTRING (125.0196424 12.5688814, 125.0195418 12.5690044, 125.0194681 12.5691628, 125.019397 12.5692898, 125.0192951 12.569422, 125.0192716 12.5694403, 125.0192314 12.5694528, 125.0191355 12.5695346, 125.0189208 12.5695272, 125.0187245 12.5695142, 125.0184878 12.5695652, 125.0182584 12.5696759, 125.018021 12.5697728, 125.0178185 12.5698553, 125.0176515 12.5699043)",,,,,,
882617864,residential,False,False,4.721,"LINESTRING (125.0151357 12.5679533, 125.0151466 12.5679944)",,,,,,
912383734,tertiary,True,False,55.752,"LINESTRING (125.0151357 12.5679533, 125.0153763 12.5679409, 125.0156489 12.5679501)",,,,,,
246113836,residential,False,True,4.412,"LINESTRING (125.0156489 12.5679501, 125.0156464 12.5679897)",,,,,,
246113836,residential,False,False,97.314,"LINESTRING (125.0156489 12.5679501, 125.0156532 12.5678741, 125.0156334 12.5677517, 125.0153716 12.5671268)",,,,,,
912383734,tertiary,True,False,92.81099999999999,"LINESTRING (125.0156489 12.5679501, 125.0157915 12.567988, 125.0158846 12.5680351, 125.0160247 12.5681693, 125.0162012 12.5684593, 125.0162041 12.5685184)",,,,,,
456780703,tertiary,False,False,6.231,"LINESTRING (125.0144342 12.5682973, 125.0144832 12.5682681)",,,,,,
246113830,unclassified,False,False,77.792,"LINESTRING (125.0144342 12.5682973, 125.0144094 12.5682465, 125.0141464 12.5676566)",,,,,,
246113830,unclassified,False,True,112.338,"LINESTRING (125.0144342 12.5682973, 125.0144719 12.5683702, 125.0149501 12.569173)",,,,,,
456780703,tertiary,False,True,168.822,"LINESTRING (125.0144342 12.5682973, 125.0143524 12.5683709, 125.0142688 12.5684479, 125.0141913 12.5685474, 125.0140795 12.568778, 125.0139013 12.5692003, 125.0138126 12.5694285, 125.0137764 12.5695359, 125.0137501 12.5696362)",,,,,,
456780703,tertiary,False,True,6.231,"LINESTRING (125.0144832 12.5682681, 125.0144342 12.5682973)",,,,,,
912383734,tertiary,True,False,79.627,"LINESTRING (125.0144832 12.5682681, 125.0145518 12.5682086, 125.0147621 12.5680947, 125.0149646 12.5680057, 125.0151357 12.5679533)",,,,,,
246113830,unclassified,False,True,70.51,"LINESTRING (125.0138852 12.567076, 125.0141464 12.5676566)",,,,,,
