osmid,highway,oneway,reversed,length,ref,name,maxspeed,lanes,geometry
33070636,tertiary,True,False,167.248,,,,,"LINESTRING (120.9541398 13.5018536, 120.9542829 13.5019076, 120.9544192 13.5019367, 120.9545378 13.5019392, 120.9546609 13.5018989, 120.9550135 13.5017172, 120.9551871 13.5016713, 120.9554092 13.5016558, 120.9555432 13.5016577, 120.9556128 13.5016596)"
33069980,residential,False,True,115.354,,,,,"LINESTRING (120.9555633 13.5005101, 120.9544988 13.5004408)"
762274066,tertiary,True,False,152.339,,,,,"LINESTRING (120.9555633 13.5005101, 120.9555848 13.5002499, 120.9555644 13.5001942, 120.9555247 13.5001411, 120.9546848 13.4996665, 120.9546474 13.4996508)"
762274039,residential,False,False,78.685,,,,,"LINESTRING (120.9556524 13.501113, 120.9563788 13.5011559)"
762274066,tertiary,True,False,24.917,,,,,"LINESTRING (120.9556524 13.501113, 120.9556431 13.5008891)"
762274039,residential,False,True,78.685,,,,,"LINESTRING (120.9563788 13.5011559, 120.9556524 13.501113)"
762274048,residential,False,True,70.624,,,,,"LINESTRING (120.9563788 13.5011559, 120.9566482 13.5017345)"
"[762274048, 762274050, 143184240, 33069908]",residential,False,False,391.705,,,,,"LINESTRING (120.9563788 13.5011559, 120.9563125 13.5007793, 120.9563353 13.5006519, 120.9564036 13.5005727, 120.9565347 13.5004531, 120.9565736 13.5004054, 120.9565956 13.5003331, 120.9566564 13.5000325, 120.9566462 13.4999355, 120.9566023 13.4998517, 120.9565434 13.4997875, 120.9562069 13.499625, 120.9561656 13.4995724, 120.9561459 13.4995004, 120.9560912 13.4994608, 120.9560476 13.4994338, 120.9560126 13.4994121, 120.9559026 13.4993756, 120.9557015 13.4992687, 120.9555751 13.4991798, 120.9554546 13.4990506, 120.9553295 13.4988967, 120.9554827 13.4987437, 120.9555574 13.4986692, 120.9556824 13.4985444)"
44499808,residential,False,True,50.366,,,,,"LINESTRING (120.9528368 13.4979312, 120.9524692 13.497653)"
44499808,residential,False,False,198.335,,,,,"LINESTRING (120.9528368 13.4979312, 120.9534208 13.4983733, 120.9537412 13.4986784, 120.9540767 13.499018, 120.9541944 13.4991255)"
"[762274053, 762274045]",residential,False,False,91.334,,,,,"LINESTRING (120.9528368 13.4979312, 120.9530439 13.4977082, 120.9531713 13.4975103, 120.9533559 13.4972858)"
44499808,residential,False,False,50.366,,,,,"LINESTRING (120.9524692 13.497653, 120.9528368 13.4979312)"
44499808,residential,False,True,33.348,,,,,"LINESTRING (120.9524692 13.497653, 120.9524407 13.4976314, 120.9521933 13.4975208)"
904288185,residential,False,False,121.233,,,,,"LINESTRING (120.9570644 13.502573, 120.9572091 13.5023369, 120.9568916 13.5020463, 120.9566482 13.5017345)"
"[143184240, 762274048, 762274050, 33069908]",residential,False,True,391.7050000000001,,,,,"LINESTRING (120.9556824 13.4985444, 120.9555574 13.4986692, 120.9554827 13.4987437, 120.9553295 13.4988967, 120.9554546 13.4990506, 120.9555751 13.4991798, 120.9557015 13.4992687, 120.9559026 13.4993756, 120.9560126 13.4994121, 120.9560476 13.4994338, 120.9560912 13.4994608, 120.9561459 13.4995004, 120.9561656 13.4995724, 120.9562069 13.499625, 120.9565434 13.4997875, 120.9566023 13.4998517, 120.9566462 13.4999355, 120.9566564 13.5000325, 120.9565956 13.5003331, 120.9565736 13.5004054, 120.9565347 13.5004531, 120.9564036 13.5005727, 120.9563353 13.5006519, 120.9563125 13.5007793, 120.9563788 13.5011559)"
180959073,primary,False,False,44.063,452,Calapan North Road,,2,"LINESTRING (120.9547272 13.4992622, 120.9546474 13.4996508)"
762274051,unclassified,False,True,59.93900000000001,,,,,"LINESTRING (120.9547272 13.4992622, 120.954371 13.4991424, 120.9541944 13.4991255)"
"[762274045, 762274053]",residential,False,True,91.334,,,,,"LINESTRING (120.9533559 13.4972858, 120.9531713 13.4975103, 120.9530439 13.4977082, 120.9528368 13.4979312)"
762274047,residential,False,True,4.836,,,,,"LINESTRING (120.9521524 13.4975032, 120.9521933 13.4975208)"
921961367,tertiary,False,True,5.516,,,,,"LINESTRING (120.9556637 13.5016629, 120.9556128 13.5016596)"
33070367,residential,False,False,108.10400000000001,,,,,"LINESTRING (120.9556637 13.5016629, 120.9557632 13.5016694, 120.9558249 13.5016746, 120.9564672 13.5017685, 120.9565236 13.5017698, 120.9565926 13.5017631, 120.9566482 13.5017345)"
762274066,tertiary,True,False,61.185,,,,,"LINESTRING (120.9556637 13.5016629, 120.955668 13.5015553, 120.9556524 13.501113)"
