osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,width
768017512,False,,,residential,True,45.995,"LINESTRING (121.9766521 13.8370657, 121.9763514 13.8367727)",,,,
68518622,False,,R. Vargas Street,residential,False,3.692,"LINESTRING (121.9777268 13.836963, 121.9776995 13.836943)",,,,
246748843,False,2,Quezon Avenue,primary,True,34.857,"LINESTRING (121.9777268 13.836963, 121.9778697 13.8366819)",610,40,,
246748843,False,2,Quezon Avenue,primary,False,43.202,"LINESTRING (121.9777268 13.836963, 121.9775682 13.8372266, 121.977525 13.8372985)",610,40,,
68518615,False,,Veran Street,residential,False,39.71,"LINESTRING (121.9774287 13.8367379, 121.9771457 13.8365098)",,,,
68518615,False,,Veran Street,residential,True,37.081,"LINESTRING (121.9774287 13.8367379, 121.9776995 13.836943)",,,,
68518620,False,,F. Alvarez Street,residential,False,44.524,"LINESTRING (121.9774287 13.8367379, 121.9776821 13.836422)",,,,
68518620,False,,F. Alvarez Street,residential,True,84.306,"LINESTRING (121.9774287 13.8367379, 121.9768746 13.8372721)",,,,
68518615,False,,Veran Street,residential,True,39.71,"LINESTRING (121.9771457 13.8365098, 121.9774287 13.8367379)",,,,
68518621,False,,M. Alvarez Street,residential,False,43.574,"LINESTRING (121.9771457 13.8365098, 121.9773991 13.8362048)",,,,
68518621,False,,M. Alvarez Street,residential,True,81.615,"LINESTRING (121.9771457 13.8365098, 121.9766521 13.8370657)",,,,
768017511,False,,,residential,False,42.086,"LINESTRING (121.9771457 13.8365098, 121.9768556 13.836257)",,,,
68518616,False,,Ballatan Street,residential,False,30.984,"LINESTRING (121.9779147 13.8365852, 121.9776821 13.836422)",,,,
246748843,False,2,Quezon Avenue,primary,False,11.799,"LINESTRING (121.9779147 13.8365852, 121.9778697 13.8366819)",610,40,,
246748843,False,2,Quezon Avenue,primary,True,52.42,"LINESTRING (121.9779147 13.8365852, 121.9780716 13.8362318, 121.9781074 13.8361525)",610,40,,
68518616,False,,Ballatan Street,residential,False,38.948,"LINESTRING (121.9776821 13.836422, 121.9773991 13.8362048)",,,,
68518616,False,,Ballatan Street,residential,True,30.984,"LINESTRING (121.9776821 13.836422, 121.9779147 13.8365852)",,,,
68518620,False,,F. Alvarez Street,residential,False,47.576,"LINESTRING (121.9776821 13.836422, 121.9779423 13.8360767)",,,,
68518620,False,,F. Alvarez Street,residential,True,44.524,"LINESTRING (121.9776821 13.836422, 121.9774287 13.8367379)",,,,
68518616,False,,Ballatan Street,residential,True,38.948,"LINESTRING (121.9773991 13.8362048, 121.9776821 13.836422)",,,,
68518621,False,,M. Alvarez Street,residential,False,45.185,"LINESTRING (121.9773991 13.8362048, 121.9776687 13.835894)",,,,
68518621,False,,M. Alvarez Street,residential,True,43.574,"LINESTRING (121.9773991 13.8362048, 121.9771457 13.8365098)",,,,
768017510,False,,,residential,True,43.181,"LINESTRING (121.9773991 13.8362048, 121.9771024 13.8359444)",,,,
68518617,False,,R. Vera Cruz Street,residential,False,157.56099999999998,"LINESTRING (121.9801364 13.8380851, 121.9795543 13.8372804, 121.979502 13.8372101, 121.9794465 13.8371376, 121.9792736 13.8369436)",,,,
68518617,False,,R. Vera Cruz Street,residential,False,41.824,"LINESTRING (121.9784734 13.8362757, 121.9781074 13.8361525)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,26.078,"LINESTRING (121.9784734 13.8362757, 121.9786961 13.8363665)",,,,
68518619,False,,D. Constantino Street,residential,True,69.156,"LINESTRING (121.9784734 13.8362757, 121.9782132 13.836844)",,,,
68518617,False,,R. Vera Cruz Street,residential,False,19.718,"LINESTRING (121.9781074 13.8361525, 121.9779423 13.8360767)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,41.824,"LINESTRING (121.9781074 13.8361525, 121.9784734 13.8362757)",,,,
246748843,False,2,Quezon Avenue,primary,False,52.42,"LINESTRING (121.9781074 13.8361525, 121.9780716 13.8362318, 121.9779147 13.8365852)",610,40,,
68518617,False,,R. Vera Cruz Street,residential,False,35.852,"LINESTRING (121.9779423 13.8360767, 121.9776687 13.835894)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,19.718,"LINESTRING (121.9779423 13.8360767, 121.9781074 13.8361525)",,,,
68518620,False,,F. Alvarez Street,residential,True,47.576,"LINESTRING (121.9779423 13.8360767, 121.9776821 13.836422)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,35.852,"LINESTRING (121.9776687 13.835894, 121.9779423 13.8360767)",,,,
68518621,False,,M. Alvarez Street,residential,False,18.64,"LINESTRING (121.9776687 13.835894, 121.9777679 13.8357568)",,,,
68518621,False,,M. Alvarez Street,residential,True,45.185,"LINESTRING (121.9776687 13.835894, 121.9773991 13.8362048)",,,,
68518618,False,,P. Puache Street,residential,False,41.235,"LINESTRING (121.9778697 13.8366819, 121.9782132 13.836844)",,,,
246748843,False,2,Quezon Avenue,primary,False,34.857,"LINESTRING (121.9778697 13.8366819, 121.9777268 13.836963)",610,40,,
246748843,False,2,Quezon Avenue,primary,True,11.799,"LINESTRING (121.9778697 13.8366819, 121.9779147 13.8365852)",610,40,,
68518618,False,,P. Puache Street,residential,False,25.565,"LINESTRING (121.9782132 13.836844, 121.9784224 13.8369517)",,,,
68518618,False,,P. Puache Street,residential,True,41.235,"LINESTRING (121.9782132 13.836844, 121.9778697 13.8366819)",,,,
68518619,False,,D. Constantino Street,residential,False,69.156,"LINESTRING (121.9782132 13.836844, 121.9784734 13.8362757)",,,,
68518619,False,,D. Constantino Street,residential,True,85.2,"LINESTRING (121.9782132 13.836844, 121.9780496 13.8371359, 121.9778371 13.8375176)",,,,
68518621,False,,M. Alvarez Street,residential,False,28.321,"LINESTRING (121.9764807 13.8372585, 121.9766521 13.8370657)",,,,
68518621,False,,M. Alvarez Street,residential,True,18.64,"LINESTRING (121.9777679 13.8357568, 121.9776687 13.835894)",,,,
68518622,False,,R. Vargas Street,residential,True,30.322,"LINESTRING (121.974895 13.8390361, 121.9751141 13.8388655)",,,,
68518625,False,,T. Valerio Street,residential,True,41.652,"LINESTRING (121.974895 13.8390361, 121.975102 13.8393522)",,,,
"[68518624, 272256064, 68518622]",False,2,"['Manuel L. Quezon Avenue', 'R. Vargas Street']",residential,"[False, True]",99.28300000000002,"LINESTRING (121.974895 13.8390361, 121.9747156 13.8391777, 121.9747013 13.8391996, 121.9747049 13.8392441, 121.9748632 13.8395171, 121.975102 13.8393522)",,,,
68518625,False,,T. Valerio Street,residential,False,41.652,"LINESTRING (121.975102 13.8393522, 121.974895 13.8390361)",,,,
"[272256064, 68518624, 68518622]",False,2,"['Manuel L. Quezon Avenue', 'R. Vargas Street']",residential,"[False, True]",99.283,"LINESTRING (121.975102 13.8393522, 121.9748632 13.8395171, 121.9747049 13.8392441, 121.9747013 13.8391996, 121.9747156 13.8391777, 121.974895 13.8390361)",,,,
68518625,False,,T. Valerio Street,residential,True,45.762,"LINESTRING (121.975102 13.8393522, 121.9753258 13.8397017)",,,,
272256064,False,2,Manuel L. Quezon Avenue,residential,True,33.098,"LINESTRING (121.975102 13.8393522, 121.9753527 13.8391809)",,,,
68518626,False,2,Jose P. Rizal Street,unclassified,False,60.292,"LINESTRING (121.9776697 13.8426008, 121.9774582 13.8422507, 121.9773562 13.842157)",,,,
68518627,False,,Olala Road,residential,False,36.657,"LINESTRING (121.9790668 13.8429526, 121.9788714 13.842683)",,,,
68518631,False,,,residential,True,27.507,"LINESTRING (121.9789557 13.842369, 121.9787539 13.84252)",,,,
68518632,False,,,residential,True,31.588,"LINESTRING (121.9791068 13.8425143, 121.9788714 13.842683)",,,,
68518634,False,,,residential,False,12.931,"LINESTRING (121.9798431 13.8393666, 121.9799496 13.8393134)",,,,
68518634,False,,,residential,True,32.339,"LINESTRING (121.9798431 13.8393666, 121.9795921 13.8395253)",,,,
"[68518637, 68518638]",False,,,residential,True,78.966,"LINESTRING (121.9798431 13.8393666, 121.9795154 13.8389407, 121.979499 13.8389325, 121.9794828 13.8389305, 121.9794594 13.8389358, 121.9793497 13.8389941)",,,,
68518634,False,,,residential,True,12.931,"LINESTRING (121.9799496 13.8393134, 121.9798431 13.8393666)",,,,
68518635,False,,,residential,False,30.285,"LINESTRING (121.979067 13.839504, 121.9789097 13.8392785)",,,,
68518639,False,,,residential,False,50.924,"LINESTRING (121.979067 13.839504, 121.9794722 13.8392696)",,,,
"[68518634, 68518635]",False,,,residential,"[False, True]",78.312,"LINESTRING (121.979067 13.839504, 121.97923 13.839746, 121.9795921 13.8395253)",,,,
68518635,False,,,residential,False,32.102,"LINESTRING (121.9789097 13.8392785, 121.9787414 13.8390405)",,,,
68518635,False,,,residential,True,30.285,"LINESTRING (121.9789097 13.8392785, 121.979067 13.839504)",,,,
68518637,False,,,residential,False,57.069,"LINESTRING (121.9789097 13.8392785, 121.9793497 13.8389941)",,,,
68518635,False,,,residential,False,10.154,"LINESTRING (121.9787414 13.8390405, 121.978692 13.8389628)",,,,
68518635,False,,,residential,True,32.102,"LINESTRING (121.9787414 13.8390405, 121.9789097 13.8392785)",,,,
68518636,False,,,residential,False,64.37599999999999,"LINESTRING (121.9787414 13.8390405, 121.978822 13.838961, 121.9791473 13.8386165)",,,,
68518600,False,,Resma Road,residential,False,47.334,"LINESTRING (121.9793497 13.8389941, 121.9791473 13.8386165)",,,,
68518600,False,,Resma Road,residential,True,33.367,"LINESTRING (121.9793497 13.8389941, 121.9794722 13.8392696)",,,,
68518637,False,,,residential,True,57.069,"LINESTRING (121.9793497 13.8389941, 121.9789097 13.8392785)",,,,
"[68518637, 68518638]",False,,,residential,False,78.96600000000001,"LINESTRING (121.9793497 13.8389941, 121.9794594 13.8389358, 121.9794828 13.8389305, 121.979499 13.8389325, 121.9795154 13.8389407, 121.9798431 13.8393666)",,,,
68518600,False,,Resma Road,residential,False,33.367,"LINESTRING (121.9794722 13.8392696, 121.9793497 13.8389941)",,,,
68518600,False,,Resma Road,residential,True,31.241,"LINESTRING (121.9794722 13.8392696, 121.9795921 13.8395253)",,,,
68518639,False,,,residential,True,50.924,"LINESTRING (121.9794722 13.8392696, 121.979067 13.839504)",,,,
68518627,False,,Olala Road,residential,True,22.123,"LINESTRING (121.9787539 13.84252, 121.9788714 13.842683)",,,,
"[68518632, 68518633, 68518631]",False,,,residential,"[False, True]",167.964,"LINESTRING (121.9787539 13.84252, 121.9782031 13.8428765, 121.9781957 13.8428866, 121.9781934 13.8428986, 121.9781958 13.8429084, 121.978303 13.8430357, 121.978313 13.8430429, 121.9783285 13.8430464, 121.9783423 13.8430431, 121.9788714 13.842683)",,,,
68518631,False,,,residential,False,27.507,"LINESTRING (121.9787539 13.84252, 121.9789557 13.842369)",,,,
68518627,False,,Olala Road,residential,False,202.683,"LINESTRING (121.9787539 13.84252, 121.9787107 13.8424572, 121.9786819 13.8424136, 121.9786645 13.8423712, 121.9786423 13.8422885, 121.9786262 13.842243, 121.9785954 13.8421792, 121.9783929 13.8418302, 121.9783527 13.8417495, 121.9783218 13.8416752, 121.978173 13.8413432, 121.9781421 13.8412781, 121.9781005 13.8412078, 121.9779047 13.8409014)",,,,
68518627,False,,Olala Road,residential,False,22.123,"LINESTRING (121.9788714 13.842683, 121.9787539 13.84252)",,,,
"[68518632, 68518633, 68518631]",False,,,residential,"[False, True]",167.964,"LINESTRING (121.9788714 13.842683, 121.9783423 13.8430431, 121.9783285 13.8430464, 121.978313 13.8430429, 121.978303 13.8430357, 121.9781958 13.8429084, 121.9781934 13.8428986, 121.9781957 13.8428866, 121.9782031 13.8428765, 121.9787539 13.84252)",,,,
68518627,False,,Olala Road,residential,True,36.657,"LINESTRING (121.9788714 13.842683, 121.9790668 13.8429526)",,,,
68518632,False,,,residential,False,31.588,"LINESTRING (121.9788714 13.842683, 121.9791068 13.8425143)",,,,
68518600,False,,Resma Road,residential,False,31.241,"LINESTRING (121.9795921 13.8395253, 121.9794722 13.8392696)",,,,
68518634,False,,,residential,False,32.339,"LINESTRING (121.9795921 13.8395253, 121.9798431 13.8393666)",,,,
"[68518600, 68518599]",False,,"['Resma Road', 'Kalilayan Street']",residential,True,224.80599999999998,"LINESTRING (121.9795921 13.8395253, 121.9795945 13.8396041, 121.9795939 13.8396367, 121.9795908 13.8396598, 121.9795603 13.8397767, 121.9795483 13.8398053, 121.9795319 13.8398317, 121.9795067 13.8398509, 121.9782883 13.8406568, 121.9780814 13.840792)",,,,
"[68518634, 68518635]",False,,,residential,"[False, True]",78.312,"LINESTRING (121.9795921 13.8395253, 121.97923 13.839746, 121.979067 13.839504)",,,,
68518622,False,,R. Vargas Street,residential,False,30.322,"LINESTRING (121.9751141 13.8388655, 121.974895 13.8390361)",,,,
68518622,False,,R. Vargas Street,residential,True,36.823,"LINESTRING (121.9751141 13.8388655, 121.9753794 13.8386574)",,,,
345700949,False,2,Jose P. Rizal Street,residential,False,30.593,"LINESTRING (121.9751141 13.8388655, 121.9749463 13.8386438)",,,,
345700949,False,2,Jose P. Rizal Street,residential,True,43.515,"LINESTRING (121.9751141 13.8388655, 121.9753527 13.8391809)",,,,
68518607,False,,L. Carillo Street,residential,False,37.856,"LINESTRING (121.9764337 13.8389554, 121.9767273 13.8387693)",,,,
68518607,False,,L. Carillo Street,residential,True,38.746,"LINESTRING (121.9764337 13.8389554, 121.9761356 13.8391494)",,,,
68518612,False,,San Pedro Street,residential,False,46.832,"LINESTRING (121.9764337 13.8389554, 121.9761763 13.8386164)",,,,
68518618,False,,P. Puache Street,residential,True,65.31,"LINESTRING (121.9789387 13.8372563, 121.978751 13.8371306, 121.9786893 13.8370942, 121.9786209 13.8370538, 121.9784224 13.8369517)",,,,
"[1219471984, 1219471983]",False,,,residential,False,146.75900000000001,"LINESTRING (121.9789387 13.8372563, 121.9786319 13.8376109, 121.9782778 13.8373272, 121.9782683 13.8373123, 121.9782658 13.8372988, 121.9782677 13.8372825, 121.9784224 13.8369517)",,,,
1219471983,False,,,residential,True,50.22,"LINESTRING (121.9789387 13.8372563, 121.9791104 13.8370812, 121.9792736 13.8369436)",,,,
68518615,False,,Veran Street,residential,False,37.081,"LINESTRING (121.9776995 13.836943, 121.9774287 13.8367379)",,,,
68518622,False,,R. Vargas Street,residential,False,91.606,"LINESTRING (121.9776995 13.836943, 121.977027 13.8374453)",,,,
68518622,False,,R. Vargas Street,residential,True,3.692,"LINESTRING (121.9776995 13.836943, 121.9777268 13.836963)",,,,
68518609,False,,J. Vargas Street,residential,True,23.507,"LINESTRING (121.9752574 13.8384823, 121.9753794 13.8386574)",,,,
768017510,False,,,residential,False,43.181,"LINESTRING (121.9771024 13.8359444, 121.9773991 13.8362048)",,,,
768017511,False,,,residential,True,42.086,"LINESTRING (121.9768556 13.836257, 121.9771457 13.8365098)",,,,
768017512,False,,,residential,False,45.995,"LINESTRING (121.9763514 13.8367727, 121.9766521 13.8370657)",,,,
"[273445761, 273445763, 68518628]",False,2,Route 610,primary,False,299.137,"LINESTRING (121.9751769 13.8437574, 121.9752659 13.8436982, 121.9768658 13.8426364, 121.9772645 13.842352, 121.9773167 13.8422983, 121.9773448 13.8422501, 121.9773549 13.8422072, 121.9773562 13.842157)",610,40,yes,6.6
345700949,False,2,Jose P. Rizal Street,residential,True,30.593,"LINESTRING (121.9749463 13.8386438, 121.9751141 13.8388655)",,,,
68518635,False,,,residential,True,10.154,"LINESTRING (121.978692 13.8389628, 121.9787414 13.8390405)",,,,
68518617,False,,R. Vera Cruz Street,residential,False,90.15299999999999,"LINESTRING (121.9792736 13.8369436, 121.9788381 13.8364548, 121.9787778 13.8364092, 121.9787174 13.8363752, 121.9786961 13.8363665)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,157.561,"LINESTRING (121.9792736 13.8369436, 121.9794465 13.8371376, 121.979502 13.8372101, 121.9795543 13.8372804, 121.9801364 13.8380851)",,,,
1219471983,False,,,residential,False,50.22,"LINESTRING (121.9792736 13.8369436, 121.9791104 13.8370812, 121.9789387 13.8372563)",,,,
68518618,False,,P. Puache Street,residential,True,25.565,"LINESTRING (121.9784224 13.8369517, 121.9782132 13.836844)",,,,
1219471984,False,,,residential,False,71.467,"LINESTRING (121.9784224 13.8369517, 121.9786961 13.8363665)",,,,
68518618,False,,P. Puache Street,residential,False,65.31,"LINESTRING (121.9784224 13.8369517, 121.9786209 13.8370538, 121.9786893 13.8370942, 121.978751 13.8371306, 121.9789387 13.8372563)",,,,
"[1219471984, 1219471983]",False,,,residential,True,146.75900000000001,"LINESTRING (121.9784224 13.8369517, 121.9782677 13.8372825, 121.9782658 13.8372988, 121.9782683 13.8373123, 121.9782778 13.8373272, 121.9786319 13.8376109, 121.9789387 13.8372563)",,,,
68518617,False,,R. Vera Cruz Street,residential,False,26.078,"LINESTRING (121.9786961 13.8363665, 121.9784734 13.8362757)",,,,
1219471984,False,,,residential,True,71.467,"LINESTRING (121.9786961 13.8363665, 121.9784224 13.8369517)",,,,
68518617,False,,R. Vera Cruz Street,residential,True,90.15299999999999,"LINESTRING (121.9786961 13.8363665, 121.9787174 13.8363752, 121.9787778 13.8364092, 121.9788381 13.8364548, 121.9792736 13.8369436)",,,,
