osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge
"[607608145, 1098466110]",residential,False,True,243.93099999999998,"LINESTRING (120.9058912 14.8137457, 120.9056246 14.8141812, 120.9055844 14.8142655, 120.9054302 14.8146181, 120.9052813 14.815011, 120.9052136 14.8151918, 120.9052002 14.8152618, 120.9052102 14.8153169, 120.9052283 14.8153468, 120.9052867 14.8153824, 120.9055586 14.8154883, 120.9056464 14.8155163)",,,,,
47499577,tertiary,False,True,9.074,"LINESTRING (120.9071042 14.8175781, 120.9070693 14.8175038)",2,F. Sison Street,30,,
47499577,tertiary,False,False,81.10600000000001,"LINESTRING (120.9071042 14.8175781, 120.9071454 14.8176623, 120.9072621 14.8178344, 120.9074137 14.8180176, 120.9075451 14.8181667)",2,F. Sison Street,30,,
998957149,trunk,True,False,68.316,"LINESTRING (120.9071042 14.8175781, 120.906832 14.8176952, 120.9066422 14.8177877, 120.9065314 14.8178437)",2,MacArthur Highway,60,1,
47375677,residential,False,True,6.312,"LINESTRING (120.9103467 14.8153682, 120.9103782 14.8154161)",,,,,
607465050,trunk,True,False,128.018,"LINESTRING (120.9103467 14.8153682, 120.9105721 14.815144, 120.9107188 14.8150014, 120.9109867 14.8147389, 120.9111825 14.8145481)",2,MacArthur Highway,60,1,
47499577,tertiary,False,False,9.074,"LINESTRING (120.9070693 14.8175038, 120.9071042 14.8175781)",2,F. Sison Street,30,,
998957150,trunk,True,False,24.846,"LINESTRING (120.9070693 14.8175038, 120.9072828 14.8174182)",2,MacArthur Highway,60,1,
33078189,residential,False,False,10.163,"LINESTRING (120.9099805 14.8166595, 120.9099101 14.8165985)",2,R. A. Jose Street,,,
33078189,residential,False,True,19.35,"LINESTRING (120.9099805 14.8166595, 120.9101187 14.816771)",2,R. A. Jose Street,,,
608611390,residential,False,False,58.03,"LINESTRING (120.9099805 14.8166595, 120.9096218 14.8170495)",,,,,
608611391,residential,False,True,101.858,"LINESTRING (120.9094353 14.8174856, 120.9092109 14.8172001, 120.9090002 14.8169126, 120.908919 14.8167231)",2,Sebastian Street,,,
608611394,residential,False,False,61.397,"LINESTRING (120.9099753 14.8173658, 120.9103607 14.8169583)",,,,,
"[998957149, 34156022, 607465047]",trunk,True,False,105.18100000000001,"LINESTRING (120.908919 14.8167231, 120.9088601 14.8167521, 120.9085106 14.8169241, 120.9080945 14.8171185, 120.9080428 14.817144)",2,MacArthur Highway,60,1,yes
608611391,residential,False,False,101.858,"LINESTRING (120.908919 14.8167231, 120.9090002 14.8169126, 120.9092109 14.8172001, 120.9094353 14.8174856)",2,Sebastian Street,,,
608611391,residential,False,True,7.5649999999999995,"LINESTRING (120.908919 14.8167231, 120.9089111 14.81669, 120.9089032 14.8166568)",2,Sebastian Street,,,
607465050,trunk,True,False,59.481,"LINESTRING (120.9099517 14.8157428, 120.9103467 14.8153682)",2,MacArthur Highway,60,1,
608611395,residential,False,True,7.707,"LINESTRING (120.9099517 14.8157428, 120.9100007 14.8157934)",,Sampaguita Street,,,
607465050,trunk,True,False,43.150000000000006,"LINESTRING (120.9089032 14.8166568, 120.9089612 14.8166255, 120.9090961 14.8165349, 120.9092259 14.8164277)",2,MacArthur Highway,60,1,
608611391,residential,False,False,7.5649999999999995,"LINESTRING (120.9089032 14.8166568, 120.9089111 14.81669, 120.908919 14.8167231)",2,Sebastian Street,,,
608611391,residential,False,True,99.892,"LINESTRING (120.9089032 14.8166568, 120.9088322 14.8164342, 120.9087681 14.8161934, 120.9087245 14.8160431, 120.9086983 14.8159076, 120.9086613 14.8157901)",2,Sebastian Street,,,
608611390,residential,False,True,58.03,"LINESTRING (120.9096218 14.8170495, 120.9099805 14.8166595)",,,,,
33078189,residential,False,False,10.87,"LINESTRING (120.9103607 14.8169583, 120.9102816 14.8168974)",2,R. A. Jose Street,,,
33078189,residential,False,True,37.582,"LINESTRING (120.9103607 14.8169583, 120.9106377 14.8171645)",2,R. A. Jose Street,,,
608611394,residential,False,True,61.397,"LINESTRING (120.9103607 14.8169583, 120.9099753 14.8173658)",,,,,
33078189,residential,False,False,22.454,"LINESTRING (120.9102816 14.8168974, 120.9101187 14.816771)",2,R. A. Jose Street,,,
33078189,residential,False,True,10.87,"LINESTRING (120.9102816 14.8168974, 120.9103607 14.8169583)",2,R. A. Jose Street,,,
608611389,residential,False,False,44.058,"LINESTRING (120.9102816 14.8168974, 120.9105829 14.8166288)",,,,,
608611392,residential,False,False,58.593,"LINESTRING (120.909749 14.8171582, 120.9101187 14.816771)",,,,,
47374792,residential,False,False,86.37700000000001,"LINESTRING (120.9112454 14.8172215, 120.9109106 14.8169531, 120.9108841 14.8169418, 120.9108563 14.8169523, 120.9106377 14.8171645)",,,,,
608611395,residential,False,False,211.132,"LINESTRING (120.9115138 14.8169921, 120.9112891 14.8168747, 120.9111832 14.8168099, 120.9110595 14.8167178, 120.9108757 14.8165622, 120.9105317 14.8162628, 120.9102836 14.8160378, 120.9100637 14.8158576, 120.9100007 14.8157934)",,Sampaguita Street,,,
608611389,residential,False,True,44.058,"LINESTRING (120.9105829 14.8166288, 120.9102816 14.8168974)",,,,,
607465047,trunk,True,False,74.234,"LINESTRING (120.9100007 14.8157934, 120.9095031 14.8162563)",2,MacArthur Highway,60,1,
608611395,residential,False,False,7.707,"LINESTRING (120.9100007 14.8157934, 120.9099517 14.8157428)",,Sampaguita Street,,,
608611395,residential,False,True,211.132,"LINESTRING (120.9100007 14.8157934, 120.9100637 14.8158576, 120.9102836 14.8160378, 120.9105317 14.8162628, 120.9108757 14.8165622, 120.9110595 14.8167178, 120.9111832 14.8168099, 120.9112891 14.8168747, 120.9115138 14.8169921)",,Sampaguita Street,,,
33078189,residential,False,False,19.35,"LINESTRING (120.9101187 14.816771, 120.9099805 14.8166595)",2,R. A. Jose Street,,,
33078189,residential,False,True,22.454,"LINESTRING (120.9101187 14.816771, 120.9102816 14.8168974)",2,R. A. Jose Street,,,
608611392,residential,False,True,58.593,"LINESTRING (120.9101187 14.816771, 120.909749 14.8171582)",,,,,
48275345,residential,False,True,40.136,"LINESTRING (120.9097478 14.8208705, 120.9095269 14.8211615)",,,,,
48275345,residential,False,False,41.980000000000004,"LINESTRING (120.9097478 14.8208705, 120.9099149 14.8210045, 120.9100389 14.8211217)",,,,,
788771400,residential,False,True,113.951,"LINESTRING (120.9097478 14.8208705, 120.9095896 14.8207331, 120.9095571 14.8206945, 120.9095423 14.8206728, 120.9095363 14.8206524, 120.909549 14.8206261, 120.9097562 14.8204018, 120.9097831 14.8203753, 120.909807 14.820355, 120.9098333 14.8203445, 120.9099101 14.8203386, 120.9101383 14.8203684)",,,,,
829581912,residential,False,True,188.196,"LINESTRING (120.9113143 14.81854, 120.911384 14.8185692, 120.9114148 14.8185861, 120.9114806 14.8186347, 120.9115389 14.8186516, 120.9117146 14.8186756, 120.9118299 14.8186781, 120.9118688 14.8186626, 120.9119332 14.8185841, 120.9119764 14.8185598, 120.9120331 14.8185572, 120.912243 14.8186017, 120.912304 14.8186263, 120.9123322 14.8186516, 120.912357 14.8186801, 120.9123764 14.8187352, 120.9123174 14.8189702, 120.9122758 14.8191027, 120.9122416 14.8191598, 120.9121904 14.8192068)",,,,,
33206912,residential,False,False,94.29600000000002,"LINESTRING (120.9104489 14.8199814, 120.9104757 14.8199557, 120.9105642 14.8198519, 120.9105968 14.8198074, 120.910692 14.8196557, 120.9107453 14.8195238, 120.9107778 14.8194544, 120.9108177 14.819375, 120.9108341 14.8193377, 120.9108455 14.8193128, 120.9108576 14.8192959, 120.9108932 14.8192587)",,P. Galvez Street,,,
33206912,residential,False,True,54.854,"LINESTRING (120.9104489 14.8199814, 120.9103614 14.820057, 120.9102973 14.8201281, 120.9102233 14.8202281, 120.9101383 14.8203684)",,P. Galvez Street,,,
47853648,residential,False,False,44.3,"LINESTRING (120.9104489 14.8199814, 120.9103037 14.8198625, 120.9101301 14.819729)",,,,,
829593117,residential,False,True,281.932,"LINESTRING (120.9109669 14.8215936, 120.9109709 14.8215742, 120.9109646 14.8215547, 120.9108201 14.821452, 120.9107953 14.8214131, 120.9107979 14.821381, 120.9108204 14.8213441, 120.9111674 14.8210397, 120.9113562 14.8208637, 120.9113897 14.8208385, 120.9114296 14.8208115, 120.9114578 14.8207986, 120.9115811 14.8207512, 120.9116261 14.820724, 120.9116676 14.8206833, 120.9120512 14.8202806, 120.9121987 14.8201166, 120.9122142 14.8200923, 120.9122456 14.8200414, 120.9123395 14.8197691)",,,,,
33329020,residential,False,True,28.862,"LINESTRING (120.9123395 14.8197691, 120.912585 14.8198742)",,,,,
33329020,residential,False,False,63.351,"LINESTRING (120.9123395 14.8197691, 120.9121397 14.8197037, 120.9119318 14.8196252, 120.9117877 14.8195695)",,,,,
829593117,residential,False,False,281.932,"LINESTRING (120.9123395 14.8197691, 120.9122456 14.8200414, 120.9122142 14.8200923, 120.9121987 14.8201166, 120.9120512 14.8202806, 120.9116676 14.8206833, 120.9116261 14.820724, 120.9115811 14.8207512, 120.9114578 14.8207986, 120.9114296 14.8208115, 120.9113897 14.8208385, 120.9113562 14.8208637, 120.9111674 14.8210397, 120.9108204 14.8213441, 120.9107979 14.821381, 120.9107953 14.8214131, 120.9108201 14.821452, 120.9109646 14.8215547, 120.9109709 14.8215742, 120.9109669 14.8215936)",,,,,
33078189,residential,False,True,10.163,"LINESTRING (120.9099101 14.8165985, 120.9099805 14.8166595)",2,R. A. Jose Street,,,
893282368,residential,False,True,43.937,"LINESTRING (120.9099101 14.8165985, 120.9101965 14.8163166)",,,,,
33078189,residential,False,False,57.997,"LINESTRING (120.9099101 14.8165985, 120.9095614 14.8163107, 120.9095031 14.8162563)",2,R. A. Jose Street,,,
893282368,residential,False,False,43.937,"LINESTRING (120.9101965 14.8163166, 120.9099101 14.8165985)",,,,,
33740737,unclassified,True,False,141.328,"LINESTRING (120.9080428 14.817144, 120.9081052 14.8172321, 120.9081792 14.817357, 120.9083068 14.8175197, 120.9084256 14.8176639, 120.9088875 14.8181108)",,,30,,
998957149,trunk,True,False,32.299,"LINESTRING (120.9080428 14.817144, 120.9079452 14.817192, 120.9077738 14.8172734)",2,MacArthur Highway,60,1,
426094491,residential,False,False,21.588,"LINESTRING (120.9043466 14.821863, 120.9044316 14.8216871)",2,Milagrosa Street,,,
426094491,residential,False,True,49.541,"LINESTRING (120.9043466 14.821863, 120.9042157 14.8221085, 120.9040972 14.8222332)",2,Milagrosa Street,,,
960646121,residential,False,True,45.621,"LINESTRING (120.9047838 14.8210073, 120.9052035 14.8209464)",,,,,
960646121,residential,False,False,45.621,"LINESTRING (120.9052035 14.8209464, 120.9047838 14.8210073)",,,,,
960646122,residential,False,False,11.928,"LINESTRING (120.9052035 14.8209464, 120.9051647 14.8210469)",,,,,
960646122,residential,False,True,21.383,"LINESTRING (120.9052035 14.8209464, 120.9052873 14.820772)",,,,,
960646122,residential,False,True,11.928,"LINESTRING (120.9051647 14.8210469, 120.9052035 14.8209464)",,,,,
961470299,residential,False,True,30.267,"LINESTRING (120.9098089 14.813859, 120.909531 14.8139027)",,,,,
961470299,residential,False,False,30.267,"LINESTRING (120.909531 14.8139027, 120.9098089 14.813859)",,,,,
33048734,residential,False,False,149.038,"LINESTRING (120.909531 14.8139027, 120.90951 14.8141802, 120.9093706 14.8152337)",2,Mariano Jose Street,,,
1097237511,residential,False,True,61.953,"LINESTRING (120.9086613 14.8157901, 120.908108 14.815946)",,,,,
608611391,residential,False,False,99.892,"LINESTRING (120.9086613 14.8157901, 120.9086983 14.8159076, 120.9087245 14.8160431, 120.9087681 14.8161934, 120.9088322 14.8164342, 120.9089032 14.8166568)",2,Sebastian Street,,,
608611391,residential,False,True,50.791,"LINESTRING (120.9086613 14.8157901, 120.908625 14.8156506, 120.9085147 14.8153564)",2,Sebastian Street,,,
1097237511,residential,False,False,61.953,"LINESTRING (120.908108 14.815946, 120.9086613 14.8157901)",,,,,
1097897252,residential,False,True,34.573,"LINESTRING (120.9098088 14.8197594, 120.9096345 14.8200207)",,,,,
"[47853649, 53657108]",residential,False,False,216.55800000000005,"LINESTRING (120.9098088 14.8197594, 120.9096848 14.8196758, 120.909252 14.8194356, 120.9092386 14.8194077, 120.9092402 14.8193828, 120.9092979 14.8192791, 120.9093187 14.8192713, 120.9093506 14.8192787, 120.9096929 14.8194366, 120.9097264 14.8194408, 120.9097452 14.8194366, 120.9098008 14.8193799, 120.909828 14.8193737, 120.9098595 14.8193838, 120.9101897 14.819586, 120.9101948 14.8196016, 120.9101894 14.8196258, 120.9101301 14.819729)",,,,,
47853649,residential,False,True,44.321,"LINESTRING (120.9098088 14.8197594, 120.909954 14.8198573, 120.9099846 14.8198641, 120.9100121 14.8198524, 120.9101301 14.819729)",,,,,
1097897252,residential,False,False,34.573,"LINESTRING (120.9096345 14.8200207, 120.9098088 14.8197594)",,,,,
33740725,tertiary,False,True,36.56,"LINESTRING (120.9068159 14.8215776, 120.9069537 14.821277)",2,P. Castro Street,30,,
1098468456,residential,False,True,68.118,"LINESTRING (120.9068159 14.8215776, 120.9073915 14.8218338)",,,,,
1098468456,residential,False,False,68.118,"LINESTRING (120.9073915 14.8218338, 120.9068159 14.8215776)",,,,,
114670374,residential,False,False,62.67400000000001,"LINESTRING (120.9059712 14.8150485, 120.9058222 14.8152488, 120.9056464 14.8155163)",,,,,
